Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Antonio Bastardo","- - -",67.2,0.28405316,0.69622332,0.49132948,0.59649123,0.76650943,0.71764706,0.50289017,27.3960047,"Antonio Bastardo",8844,455374
"Chris Capuano","MIL",24,0.26605505,0.6509434,0.45581395,0.51724138,0.86956522,0.76530612,0.49302326,27.34267913,"Chris Capuano",1701,425626
"Cam Bedrosian","LAA",40.1,0.2625,0.59818731,0.43317972,0.52380952,0.82828283,0.73758865,0.50844854,27.30932203,"Cam Bedrosian",13360,592135
"Blaine Boyer","MIL",66,0.30322581,0.70209059,0.52358037,0.80851064,0.90322581,0.87867647,0.55245428,27.2527027,"Blaine Boyer",2237,430641
"Leonel Campos","SDP",22,0.27227723,0.69101124,0.46842105,0.56363636,0.77235772,0.70786517,0.46842105,27.1886121,"Leonel Campos",12277,599998
"Jake McGee","COL",45.2,0.20670391,0.68958333,0.48329356,0.60810811,0.86706949,0.81975309,0.57279236,27.16233766,"Jake McGee",7550,459429
"Alexi Ogando","ATL",32,0.164,0.65994236,0.45226131,0.56097561,0.82969432,0.78888889,0.58123953,27.15659955,"Alexi Ogando",10261,468396
"Mark Melancon","- - -",71.1,0.32193159,0.63498099,0.48289345,0.55625,0.87724551,0.77327935,0.514174,27.14365411,"Mark Melancon",4264,453343
"Joba Chamberlain","CLE",20,0.31088083,0.58278146,0.43023256,0.46666667,0.89772727,0.72297297,0.43895349,27.1372549,"Joba Chamberlain",2692,501955
"Andrew Chafin","ARI",22.2,0.31111111,0.69047619,0.49425287,0.42857143,0.82758621,0.69767442,0.48275862,27.0251046,"Andrew Chafin",12988,605177
"Jerry Blevins","NYM",42,0.25787966,0.58152174,0.42398884,0.55555556,0.81308411,0.73684211,0.51324965,26.97191011,"Jerry Blevins",7841,460283
"Craig Kimbrel","BOS",53,0.28930818,0.60393873,0.44325482,0.44927536,0.77173913,0.66425121,0.48929336,26.94610778,"Craig Kimbrel",6655,518886
"Mauricio Cabrera","ATL",38.1,0.28476821,0.64497041,0.475,0.47674419,0.86238532,0.75328947,0.528125,26.94273128,"Mauricio Cabrera",12975,606291
"Tony Barnette","TEX",60.1,0.29621849,0.7081448,0.49455338,0.57446809,0.85623003,0.76872247,0.48148148,26.89538462,"Tony Barnette",3555,501817
"Chris Withrow","ATL",37.2,0.25974026,0.68249258,0.48062016,0.6875,0.79130435,0.76451613,0.52248062,26.8375,"Chris Withrow",7161,519437
"Heath Hembree","BOS",51,0.25866667,0.66252588,0.48601399,0.58762887,0.8625,0.79856115,0.56293706,26.78441128,"Heath Hembree",11632,592390
"John Axford","OAK",65.2,0.25083612,0.63758389,0.4438861,0.58,0.83157895,0.76037736,0.49916248,26.77974087,"John Axford",9059,446099
"Kirby Yates","NYY",41.1,0.2627551,0.63970588,0.455,0.60194175,0.79693487,0.74175824,0.51,26.73057851,"Kirby Yates",9073,489446
"Alex Colomé","TBR",56.2,0.30985915,0.67906977,0.4953271,0.46969697,0.79794521,0.69575472,0.50233645,26.71568627,"Alex Colome",6661,517008
"Deolis Guerra","LAA",53.1,0.30853392,0.65765766,0.48057714,0.63120567,0.87328767,0.79445727,0.49278579,26.6722561,"Deolis Guerra",8410,500610
"Enrique Burgos","ARI",41.1,0.23433243,0.64187328,0.4369863,0.47674419,0.81974249,0.72727273,0.49726027,26.64595104,"Enrique Burgos",3895,542609
"Cody Allen","CLE",68,0.2990991,0.6357268,0.46980462,0.45783133,0.81267218,0.70132325,0.5071048,26.60071942,"Cody Allen",12183,592102
"Colton Murray","PHI",31.2,0.24710425,0.64705882,0.4519774,0.578125,0.85795455,0.78333333,0.51224105,26.54881266,"Colton Murray",12264,605396
"Ken Giles","HOU",65.2,0.39629005,0.66213592,0.5198556,0.34893617,0.80058651,0.61631944,0.46480144,26.53612167,"Ken Giles",12910,571704
"Chris Hatcher","LAD",40.2,0.26273458,0.63989637,0.45454545,0.6122449,0.84615385,0.77971014,0.5085639,26.48928571,"Chris Hatcher",3299,501822
"Matt Garza","MIL",101.2,0.27488152,0.65581395,0.46713615,0.62931034,0.91312057,0.83040201,0.50469484,26.46655656,"Matt Garza",3340,490063
"Justin Wilson","DET",58.2,0.32762313,0.65362035,0.49795501,0.60130719,0.81736527,0.74948665,0.52249489,26.45353675,"Justin Wilson",4301,458677
"Hansel Robles","NYM",77.2,0.25465839,0.69338959,0.48487085,0.65853659,0.80324544,0.76712329,0.52472325,26.42631058,"Hansel Robles",11801,570663
"Luke Hochevar","KCR",37.1,0.2919708,0.66343042,0.48885077,0.425,0.83414634,0.71929825,0.53001715,26.37226277,"Luke Hochevar",6943,460024
"Garrett Richards","LAA",34.2,0.32307692,0.63636364,0.46972177,0.59047619,0.86263736,0.7630662,0.46808511,26.34240363,"Garrett Richards",9784,572070
"Jonathan Broxton","STL",60.2,0.30882353,0.66205534,0.49083503,0.59863946,0.87164179,0.78838174,0.51527495,26.34122563,"Jonathan Broxton",4759,455009
"Bruce Rondón","DET",36.1,0.33333333,0.64664311,0.4911032,0.47311828,0.78142077,0.67753623,0.50355872,26.33995037,"Bruce Rondon",5766,541652
"Rob Whalen","ATL",24.2,0.26890756,0.56872038,0.40979955,0.53125,0.89166667,0.76630435,0.46993318,26.3364486,"Rob Whalen",14165,547007
"George Kontos","SFG",53.1,0.29126214,0.67287234,0.47335025,0.63333333,0.84980237,0.78016086,0.47715736,26.33515483,"George Kontos",9486,502004
"Sergio Romo","SFG",30.2,0.3372549,0.61611374,0.46351931,0.56976744,0.74615385,0.67592593,0.4527897,26.30088496,"Sergio Romo",9817,489265
"Joe Kelly","BOS",40,0.26052632,0.59052925,0.42083897,0.53535354,0.85377358,0.75241158,0.48579161,26.27308448,"Joe Kelly",9761,523260
"Jake Barrett","ARI",59.1,0.32098765,0.65054945,0.48034006,0.52564103,0.85472973,0.74115044,0.48352816,26.26934524,"Jake Barrett",13322,545332
"Henry Owens","BOS",22,0.21585903,0.59042553,0.38554217,0.6122449,0.8018018,0.74375,0.45301205,26.21782178,"Henry Owens",13143,596064
"Hisashi Iwakuma","SEA",199,0.30291698,0.63825874,0.48719677,0.65679012,0.90970221,0.83886584,0.5495283,26.19758454,"Hisashi Iwakuma",13048,547874
"Kevin Jepsen","- - -",49.2,0.26439232,0.66336634,0.44902635,0.62903226,0.89552239,0.81122449,0.46277205,26.1822504,"Kevin Jepsen",6475,448178
"Clay Buchholz","BOS",139.1,0.26583493,0.61961116,0.45393258,0.59566787,0.86493861,0.79108911,0.53168539,26.17541613,"Clay Buchholz",3543,453329
"Josh Fields","- - -",35,0.28518519,0.69578313,0.51162791,0.62337662,0.77489177,0.73701299,0.55149502,26.1559633,"Josh Fields",5070,451661
"Aroldis Chapman","- - -",58,0.30562347,0.70870337,0.53909465,0.488,0.70426065,0.65267176,0.57921811,26.14206897,"Aroldis Chapman",10233,547973
"Nick Goody","NYY",29,0.29460581,0.65140845,0.48761905,0.42253521,0.79459459,0.69140625,0.54095238,26.1185567,"Nick Goody",13685,580792
"Jim Henderson","NYM",35,0.29180328,0.70467836,0.51004637,0.65168539,0.86307054,0.80606061,0.52859351,26.10647182,"Jim Henderson",6653,449104
"Fernando Rodriguez Jr.","OAK",40.2,0.26035503,0.69905956,0.47336377,0.61363636,0.76681614,0.72347267,0.48554033,26.08528785,"Fernando Rodriguez Jr.",7558,451775
"Shane Greene","DET",60.1,0.30603448,0.63690476,0.47830579,0.52816901,0.81931464,0.7300216,0.52066116,26.03907381,"Shane Greene",10756,572888
"James Hoyt","HOU",22,0.37327189,0.64935065,0.48787062,0.49382716,0.85,0.69060773,0.41509434,26.00378788,"James Hoyt",14605,624586
"Xavier Cedeño","TBR",41.1,0.32804233,0.62179487,0.46086957,0.54032258,0.82989691,0.71698113,0.45217391,25.99610136,"Xavier Cedeno",36,458584
"Will Harris","HOU",64,0.31568998,0.63618677,0.47363375,0.52694611,0.82262997,0.72267206,0.4928092,25.98293963,"Will Harris",3192,501789
"Sam Dyson","TEX",70.1,0.2639485,0.66793893,0.47777778,0.6504065,0.88857143,0.82663848,0.52929293,25.97503671,"Sam Dyson",11710,473879
"Edwin Jackson","- - -",84,0.25519288,0.6281337,0.44755747,0.56395349,0.87361419,0.78812199,0.5158046,25.93617021,"Edwin Jackson",1841,429719
"Corey Knebel","MIL",32.2,0.20486111,0.58730159,0.40464345,0.62711864,0.85945946,0.80327869,0.52238806,25.93612335,"Corey Knebel",15010,608349
"Erik Goeddel","NYM",35.2,0.28213166,0.65594855,0.46666667,0.54444444,0.83823529,0.74829932,0.49365079,25.91484716,"Erik Goeddel",11712,592340
"Yu Darvish","TEX",100.1,0.30481283,0.62681159,0.47398477,0.56578947,0.80346821,0.73092369,0.52538071,25.87076649,"Yu Darvish",13074,506433
"Tommy Kahnle","CHW",27.1,0.25112108,0.66037736,0.47336066,0.55357143,0.83428571,0.76623377,0.54303279,25.86376022,"Tommy Kahnle",11384,592454
"David Price","BOS",230,0.28737113,0.67485265,0.50724638,0.61210762,0.81513828,0.76538462,0.56744705,25.8477918,"David Price",3184,456034
"Arodys Vizcaíno","ATL",38.2,0.27548209,0.64327485,0.45390071,0.41,0.81818182,0.690625,0.48510638,25.83587786,"Arodys Vizcaino",5498,527055
"Dominic Leone","ARI",27,0.33905579,0.70539419,0.52531646,0.58227848,0.87058824,0.77911647,0.50843882,25.82121212,"Dominic Leone",13763,608678
"Mark Lowe","DET",49.1,0.23076923,0.66740576,0.46492271,0.66666667,0.81727575,0.7826087,0.53626635,25.81116585,"Mark Lowe",7416,450275
"Casey Fien","- - -",39.1,0.32302405,0.70028011,0.5308642,0.58510638,0.836,0.76744186,0.55092593,25.79069767,"Casey Fien",3926,502272
"Randall Delgado","ARI",75,0.29745042,0.60849057,0.44485842,0.60952381,0.8630491,0.77386935,0.47391952,25.77074689,"Randall Delgado",5985,517414
"Gonzalez Germen","COL",40.2,0.28746929,0.65109034,0.4478022,0.57264957,0.84688995,0.74846626,0.44093407,25.75803403,"Gonzalez Germen",5876,542674
"Justin Verlander","DET",227.2,0.32418525,0.66091954,0.5001365,0.59964727,0.82924901,0.75818777,0.52252252,25.73139881,"Justin Verlander",8700,434378
"Alex Wilson","DET",73,0.29251701,0.67557252,0.47302158,0.62790698,0.90112994,0.81178707,0.47122302,25.69823232,"Alex Wilson",9239,543935
"Sonny Gray","OAK",117,0.23850267,0.6284585,0.44119158,0.53811659,0.91666667,0.81839348,0.51977401,25.68880866,"Sonny Gray",12768,543243
"Josh Osich","SFG",36.1,0.20069204,0.7366548,0.46491228,0.46551724,0.85024155,0.76603774,0.49298246,25.67783505,"Josh Osich",11528,592612
"Kevin Siegrist","STL",61.2,0.21995927,0.62976407,0.43666027,0.5462963,0.82708934,0.76043956,0.52879079,25.60764331,"Kevin Siegrist",8180,543779
"Zack Greinke","ARI",158.2,0.3509434,0.64469178,0.48856799,0.59354839,0.90438247,0.78571429,0.46851183,25.58810069,"Zack Greinke",1943,425844
"Anthony Swarzak","NYY",31,0.30672269,0.628,0.47131148,0.61643836,0.87898089,0.79565217,0.51229508,25.58600583,"Anthony Swarzak",7466,461872
"Zach Putnam","CHW",27.1,0.35384615,0.68648649,0.49213483,0.47826087,0.75590551,0.63926941,0.41573034,25.58308157,"Zach Putnam",9080,474029
"Ryan Pressly","MIN",75.1,0.34201389,0.66509434,0.51155116,0.52791878,0.88179669,0.76935484,0.52475248,25.55696203,"Ryan Pressly",7005,519151
"Huston Street","LAA",22.1,0.32227488,0.67403315,0.48469388,0.66176471,0.90163934,0.81578947,0.46173469,25.54385965,"Huston Street",8258,434718
"Carlos Carrasco","CLE",146.1,0.33004484,0.650935,0.49106345,0.55434783,0.8495212,0.75068244,0.50178731,25.53370439,"Carlos Carrasco",6632,471911
"Tommy Layne","- - -",44.2,0.23809524,0.58689459,0.41630277,0.5375,0.87378641,0.77972028,0.51091703,25.52754237,"Tommy Layne",7501,518927
"José Domínguez","SDP",35.2,0.23178808,0.68367347,0.45469799,0.67142857,0.89054726,0.83394834,0.49328859,25.5255814,"Jose Dominguez",11571,523848
"Neil Ramírez","- - -",24,0.30493274,0.66810345,0.49010989,0.64705882,0.81935484,0.76681614,0.50989011,25.50574713,"Neil Ramirez",7677,519166
"Sean O'Sullivan","BOS",21.1,0.2392638,0.62564103,0.44972067,0.82051282,0.8852459,0.86956522,0.54469274,25.5,"Sean O'Sullivan",9137,457711
"CC Sabathia","NYY",179.2,0.28982456,0.62238705,0.45942228,0.61016949,0.86132178,0.78368263,0.50997249,25.4713406,"CC Sabathia",404,282332
"Matt Andriese","TBR",127.2,0.34110169,0.62959381,0.49191102,0.58385093,0.89093702,0.78931141,0.52275025,25.41472045,"Matt Andriese",12022,542882
"Masahiro Tanaka","NYY",199.2,0.34147997,0.65937073,0.49982964,0.61630219,0.86825726,0.78186776,0.49812606,25.38195122,"Masahiro Tanaka",15764,547888
"Mike Pelfrey","DET",119,0.24040404,0.62146341,0.43424318,0.69747899,0.90423862,0.848,0.50868486,25.37160752,"Mike Pelfrey",5203,460059
"Jhan Mariñez","- - -",62.1,0.30816327,0.65265487,0.47346072,0.68211921,0.88135593,0.81390135,0.47983015,25.33785822,"Jhan Marinez",5830,501697
"Joel De La Cruz","ATL",62.2,0.27810651,0.68537074,0.48011928,0.65957447,0.88596491,0.81987578,0.49602386,25.32503458,"Joel De La Cruz",12825,503444
"Hunter Cervenka","- - -",43.1,0.29455446,0.64896755,0.45625841,0.56302521,0.88636364,0.77286136,0.45625841,25.31115108,"Hunter Cervenka",10510,543017
"Mike Dunn","MIA",42.1,0.27469136,0.73282443,0.52580195,0.56179775,0.83680556,0.77188329,0.54811715,25.2630597,"Mike Dunn",9948,445197
"Adam Ottavino","COL",27,0.26548673,0.57142857,0.42013129,0.56666667,0.81818182,0.73958333,0.50547046,25.24340176,"Adam Ottavino",1247,493603
"Jeremy Hellickson","PHI",189,0.32099553,0.65265487,0.4748546,0.61232604,0.86327684,0.77233429,0.46390694,25.22132318,"Jeremy Hellickson",4371,476451
"Shelby Miller","ARI",101,0.2619339,0.65642151,0.46990741,0.71962617,0.89632107,0.84975369,0.52719907,25.21852153,"Shelby Miller",10197,571946
"Neftalí Feliz","PIT",53.2,0.30396476,0.73388773,0.52513369,0.55797101,0.79603399,0.72912424,0.5144385,25.19258203,"Neftali Feliz",18,491703
"Jimmy Nelson","MIL",179.1,0.2293578,0.61626506,0.44575472,0.67666667,0.87683284,0.83144369,0.55929919,25.19203414,"Jimmy Nelson",10547,519076
"Keone Kela","TEX",34,0.27388535,0.59433962,0.43512658,0.46511628,0.84126984,0.72363636,0.50316456,25.17381974,"Keone Kela",14696,605309
"Chasen Shreve","NYY",33,0.35649547,0.65400844,0.4806338,0.52542373,0.83870968,0.7032967,0.41725352,25.15328467,"Chasen Shreve",10855,592741
"Andrew Bailey","- - -",43.2,0.29461756,0.64932127,0.4918239,0.60576923,0.87108014,0.80051151,0.55597484,25.14554795,"Andrew Bailey",1368,457732
"Chien-Ming Wang","KCR",53.1,0.21563342,0.70842333,0.48920863,0.75,0.92682927,0.89215686,0.55515588,25.10899654,"Chien-Ming Wang",2074,425426
"Jason Motte","COL",23.2,0.27014218,0.716,0.51193059,0.64912281,0.91620112,0.85169492,0.54229935,25.1085044,"Jason Motte",5861,435400
"Grant Dayton","LAD",26.1,0.35135135,0.6746988,0.52229299,0.58974359,0.76785714,0.71138211,0.52866242,25.09615385,"Grant Dayton",11203,594795
"Chaz Roe","- - -",29.2,0.37004405,0.53909465,0.45744681,0.52380952,0.83206107,0.71162791,0.51702128,25.06686047,"Chaz Roe",9866,475054
"Edinson Volquez","KCR",189.1,0.28643853,0.6169697,0.45539033,0.62610619,0.89587426,0.81292517,0.51115242,25.05049633,"Edinson Volquez",3990,450172
"Tony Sipp","HOU",43.2,0.2972973,0.64343164,0.46282051,0.48760331,0.825,0.71191136,0.47820513,25.03730018,"Tony Sipp",8280,448609
"Zach McAllister","CLE",52.1,0.21534653,0.62692308,0.4469697,0.55172414,0.84355828,0.78208232,0.56277056,25.00589971,"Zach McAllister",2895,502083
"Michael Ynoa","CHW",30,0.22846442,0.63768116,0.43646409,0.62295082,0.88068182,0.81434599,0.50828729,24.99273608,"Michael Ynoa",14093,573589
"Mike Morin","LAA",55.2,0.30922693,0.632287,0.47933884,0.52419355,0.83687943,0.74137931,0.52656434,24.99174917,"Mike Morin",13442,573046
"Drew Storen","- - -",51.2,0.28148148,0.64069264,0.47289504,0.54385965,0.86824324,0.77804878,0.53287197,24.98023064,"Drew Storen",6983,519322
"Bryan Mitchell","NYY",25,0.25824176,0.56796117,0.42268041,0.68085106,0.91452991,0.84756098,0.53092784,24.93772894,"Bryan Mitchell",11479,571951
"Bryan Shaw","CLE",66.2,0.25547445,0.66998342,0.47263249,0.55,0.81683168,0.74816176,0.52389227,24.90760234,"Bryan Shaw",8110,543766
"Julio Teheran","ATL",188,0.28602462,0.65678233,0.48415374,0.62278481,0.84630163,0.78481894,0.53438975,24.89650216,"Julio Teheran",6797,527054
"Ryan Buchter","SDP",63,0.21023766,0.64902998,0.43357271,0.66956522,0.82065217,0.78467909,0.50897666,24.84498834,"Ryan Buchter",9456,488748
"Joe Biagini","TOR",67.2,0.34554974,0.63518519,0.48607367,0.59090909,0.86297376,0.76340111,0.4851752,24.83204134,"Joe Biagini",13194,607352
"Mike Clevinger","CLE",53,0.26095618,0.62554113,0.43568465,0.61832061,0.8615917,0.78571429,0.47925311,24.82311978,"Mike Clevinger",12808,605182
"Jake Peavy","SFG",118.2,0.28719008,0.65902579,0.48039702,0.57553957,0.86376812,0.78099174,0.51960298,24.81717452,"Jake Peavy",1051,408241
"José A. Váldez","LAA",23.1,0.22488038,0.62962963,0.41708543,0.68085106,0.80672269,0.77108434,0.47487437,24.81184669,"Jose A. Valdez",14470,572308
"Fernando Salas","- - -",73.2,0.33793103,0.67252396,0.51160862,0.68877551,0.82897862,0.78444084,0.51907131,24.80542986,"Fernando Salas",4971,477569
"Kyle Barraclough","MIA",72.2,0.25820896,0.56108597,0.40885221,0.38150289,0.78763441,0.6587156,0.49737434,24.8012109,"Kyle Barraclough",13713,607457
"Carlos Villanueva","SDP",74,0.29227941,0.62893082,0.47372881,0.56603774,0.845,0.76565295,0.53898305,24.73860911,"Carlos Villanueva",4138,453646
"Luke Gregerson","HOU",57.2,0.39112051,0.59568733,0.48104265,0.2972973,0.81447964,0.57881773,0.43957346,24.73469388,"Luke Gregerson",4090,502381
"Jeff Samardzija","SFG",203.1,0.27348066,0.66123399,0.48389135,0.6489899,0.86355634,0.80809399,0.54264056,24.72416775,"Jeff Samardzija",3254,502188
"Rob Scahill","- - -",34.2,0.31851852,0.70542636,0.50757576,0.59302326,0.87912088,0.78731343,0.48863636,24.71273713,"Rob Scahill",9286,543746
"Liam Hendriks","OAK",64.2,0.33887734,0.69881557,0.53731343,0.60122699,0.88135593,0.80208333,0.55130597,24.70930233,"Liam Hendriks",3548,521230
"Blake Treinen","WSN",67,0.3164557,0.58846918,0.45649949,0.52666667,0.89189189,0.7690583,0.51484135,24.69803371,"Blake Treinen",12572,595014
"Will Smith","- - -",40.1,0.30421687,0.51104101,0.40523883,0.48514851,0.85185185,0.71102662,0.48844376,24.68803419,"Will Smith",8048,519293
"Wade Davis","KCR",43.1,0.29539295,0.67723343,0.48044693,0.56880734,0.8,0.72674419,0.48463687,24.68311195,"Wade Davis",7441,451584
"Zack Britton","BAL",67,0.35272727,0.62179487,0.47642436,0.37113402,0.80756014,0.63298969,0.45972495,24.65251989,"Zack Britton",3240,502154
"Matt Shoemaker","LAA",160,0.32792485,0.68364198,0.5147953,0.55729167,0.82844244,0.74645669,0.52533441,24.64726225,"Matt Shoemaker",4776,533167
"Marc Rzepczynski","- - -",47.2,0.30505051,0.59810127,0.41923551,0.53642384,0.87301587,0.72352941,0.38964242,24.64646465,"Marc Rzepczynski",6612,519240
"J.P. Howell","LAD",50.2,0.24507659,0.57279236,0.40182648,0.55357143,0.87916667,0.77556818,0.4783105,24.63216561,"J.P. Howell",8245,434442
"Daniel Mengden","OAK",72,0.23432343,0.62962963,0.44648318,0.61267606,0.85520362,0.79623288,0.53669725,24.62167906,"Daniel Mengden",16980,596043
"Adam Warren","- - -",65.1,0.2605753,0.69176883,0.47246127,0.62337662,0.84303797,0.78142077,0.49139415,24.58971429,"Adam Warren",9029,476589
"Joakim Soria","KCR",66.2,0.2677305,0.664,0.47603028,0.58940397,0.80722892,0.74911661,0.52565181,24.58352668,"Joakim Soria",6941,465657
"Michael Blazek","MIL",41.1,0.23786408,0.61282051,0.4201995,0.53061224,0.86610879,0.76854599,0.48628429,24.57191781,"Michael Blazek",9654,518468
"Robert Stephenson","CIN",37,0.27393617,0.70087977,0.47698745,0.59223301,0.89539749,0.80409357,0.47559275,24.54814815,"Robert Stephenson",13594,596112
"Kenta Maeda","LAD",175.2,0.31877445,0.61240876,0.45730028,0.60736196,0.82121573,0.74246988,0.47176309,24.53785416,"Kenta Maeda",18498,628317
"Dustin McGowan","MIA",67,0.33889816,0.68957871,0.48952381,0.47783251,0.8392283,0.69649805,0.42952381,24.53428202,"Dustin McGowan",8600,430661
"Michael Pineda","NYY",175.2,0.3544542,0.63354475,0.48589446,0.47610619,0.85650723,0.70969945,0.47095918,24.48407643,"Michael Pineda",5372,501381
"Matt Albers","CHW",51.1,0.25821596,0.64084507,0.44953052,0.72727273,0.87912088,0.83550914,0.5,24.48039216,"Matt Albers",4300,458006
"Tyler Skaggs","LAA",49.2,0.25132275,0.59036145,0.44406393,0.66315789,0.87414966,0.82262211,0.56849315,24.47113885,"Tyler Skaggs",10190,572140
"Jharel Cotton","OAK",29.1,0.32673267,0.6779661,0.51598174,0.59090909,0.825,0.75663717,0.53881279,24.45201238,"Jharel Cotton",13654,605194
"Jonathan Papelbon","WSN",35,0.28832117,0.66431095,0.47935368,0.56962025,0.86702128,0.77902622,0.50807899,24.44581281,"Jonathan Papelbon",5975,449097
"Justin Grimm","CHC",52.2,0.30478088,0.54613466,0.41196013,0.44444444,0.87214612,0.69623656,0.4440753,24.42638037,"Justin Grimm",11720,518748
"Alex Meyer","- - -",25.1,0.20083682,0.56118143,0.3802521,0.5625,0.84210526,0.7679558,0.49789916,24.41971831,"Alex Meyer",12833,543542
"Blake Wood","CIN",76.2,0.28365385,0.61997019,0.45791506,0.51977401,0.86298077,0.76053963,0.51814672,24.41288279,"Blake Wood",1345,502028
"Chris Bassitt","OAK",28,0.23504274,0.61710037,0.43936382,0.54545455,0.89156627,0.80542986,0.53479125,24.39495798,"Chris Bassitt",12304,605135
"Jorge De La Rosa","COL",134,0.27242525,0.64127547,0.45092156,0.5304878,0.87430939,0.76711027,0.48392628,24.36947555,"Jorge De La Rosa",2047,407822
"Jaime García","STL",171.2,0.2785124,0.60711638,0.45173896,0.59347181,0.87789988,0.7949827,0.52715905,24.36586726,"Jaime Garcia",8137,448802
"Jarred Cosart","- - -",57,0.2,0.59288538,0.38305709,0.67241379,0.89666667,0.83413462,0.46593002,24.35475896,"Jarred Cosart",10304,543054
"Nick Vincent","SEA",60.1,0.36803874,0.7202381,0.56161396,0.63157895,0.815427,0.76116505,0.54961832,24.34866469,"Nick Vincent",7555,543883
"JT Chargois","MIN",23,0.23888889,0.69565217,0.46978022,0.60465116,0.8828125,0.8128655,0.50549451,24.34387352,"JT Chargois",13767,608638
"Joe Ross","WSN",105,0.29135802,0.63892013,0.47321954,0.5720339,0.84507042,0.76492537,0.52324897,24.33957655,"Joe Ross",12972,605452
"Louis Coleman","LAD",48,0.28479657,0.60386473,0.43473326,0.5112782,0.816,0.71018277,0.46992054,24.3276131,"Louis Coleman",9720,488786
