Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Aníbal Sánchez","DET",153.1,10.891508694352774,,10.47924853198101,4.6109155645952535,,9.3571234716128,3.1995509806416575,-2.456353041704963,,,6.136400413513184,,,"Anibal Sanchez",3284,434671
"Chris Hatcher","LAD",40.2,10.671605101419152,,5.70978692237367,3.9964912816097864,,8.572857448032924,2.184838670299899,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",31,3.875433596572435,,,,,-3.2135591668597723,0.7937395111853335,,,,,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",101.2,8.639976378562578,,,,,7.28819254337938,0.9355663311905845,-8.612436147836538,,,6.439672251216701,,,"Matt Garza",3340,490063
"Cesár Ramos","TEX",47.2,8.616089711964749,,,,,,4.2313096182686945,-8.435126296612395,,,7.898382448682598,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","BAL",142.1,10.00057962351832,,9.39333332909478,4.961092867831952,,8.293185085720486,2.854184858410318,-5.240577962357185,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Diaz","CIN",43,7.523536003592733,,,,,5.493230731670673,-0.5169110123399665,,,,3.9619046165829612,,,"Jumbo Diaz",3397,471822
"Danny Duffy","KCR",179.2,11.630619965782461,,,,,9.418684253358004,14.390000343322754,-0.7578525291039393,,-5.652307950533354,7.655010705331153,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",139.1,9.276197494695216,,6.494558659422324,5.073043574457583,,7.252059604153775,,-5.739571344284784,,,4.017662345588981,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",64.2,10.889654062860023,,,,,9.315027686313808,3.3040984940659155,-5.58999979271079,,,4.204999923706055,,,"Liam Hendriks",3548,521230
"Clayton Richard","- - -",67.2,6.587192987140856,,,,,2.644557474637102,1.2540000534057618,-1.4735454906116832,,,0.9012925584300034,,,"Clayton Richard",3551,453385
"Tony Barnette","TEX",60.1,10.414082845052084,,4.890695174110127,2.9454546071062184,,7.300282623808263,-0.30592593440303095,-2.880638284886137,,,,,,"Tony Barnette",3555,501817
"Jim Johnson","ATL",64.2,8.918532065295299,,,,,6.0880164788947795,,-6.679609026227679,,,3.495211319184639,,,"Jim Johnson",3656,462382
"Mat Latos","- - -",70,10.735120290733246,,10.528795173369259,0.8234946497025029,,10.139301059962985,3.974112180905921,-4.561514998927261,,,8.761599973042806,,,"Mat Latos",3815,502009
"Ricky Nolasco","- - -",197.2,9.135226399739583,,,2.278717953934629,,5.298151016235352,-1.1617784564997875,-7.537014549365942,,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","- - -",61,5.176235423368566,,,,,-0.01703922047334559,2.021233744435496,-3.607836576608511,,,-0.2240909067067233,,,"Zach Duke",3840,435043
"Brett Oberholtzer","- - -",70.1,9.792303127445257,,,,,7.613187579078969,3.3301162276157115,,-0.4370886102507386,,5.401370234809186,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","ARI",50.2,8.14204558065115,,,,,4.967636420510032,-0.032761489995852676,-2.3685714176722934,,,5.9647057371981,,,"Rubby De La Rosa",3862,523989
"Gavin Floyd","TOR",31,8.188901125729739,,3.668333371480306,,,6.048243342219172,,-5.165217239664208,,,4.944285801478794,,,"Gavin Floyd",3886,425856
"Enrique Burgos","ARI",41.1,10.268547937067972,,,3.9233808015522205,,8.949999809265137,3.237042735058974,,,,,,,"Enrique Burgos",3895,542609
"Casey Fien","- - -",39.1,10.129733975939576,,,,,8.31489812111368,4.438943010035569,-1.0574999772585356,,,,,,"Casey Fien",3926,502272
"Edinson Volquez","KCR",189.1,8.195563983200188,,,,,6.345887578541508,,,-5.648235220783792,,1.198479773442948,,,"Edinson Volquez",3990,450172
"Enny Romero","TBR",45.2,10.977754237288135,,3.9419999285442073,,,,1.1600781679153442,,,,7.699999809265137,,,"Enny Romero",4001,544836
"Yusmeiro Petit","WSN",62,9.929527167863743,,8.40680004119873,,,,8.896534052762119,1.7578343312451794,,,8.507251885101086,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","- - -",182,,,4.03180722156203,,,10.106008950374012,-0.8462147039208708,-3.2098130555910487,,,6.683418422624626,4.7363334655761715,,"Hector Santiago",4026,502327
"Pedro Strop","CHC",47.1,9.46830383657712,,,,,6.665474327811359,-0.9150275973325276,,,,2.8908771715666117,,,"Pedro Strop",4070,467008
"Junichi Tazawa","BOS",49.2,9.05706313049909,,,,4.107333228701637,4.206666628519694,-7.440520604451497,-10.146106281111726,,,,,,"Junichi Tazawa",4079,547749
"Luke Gregerson","HOU",57.2,4.752405094195016,,4.465714318411691,,,1.9632680882288758,-0.47242188453674316,,,,2.498888863457574,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","SDP",74,10.8667688784392,,,,,8.472966750996225,2.6654675651999082,-2.4017588895909925,,-5.342000198364258,6.65905390559016,,,"Carlos Villanueva",4138,453646
"Derek Holland","TEX",107.1,8.81308435510706,,,,,8.291053391208049,3.1728297642299106,,0.28306568452041514,,8.457830141175467,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",197.1,9.181768235279733,,,,,7.107415524521315,2.4231194208862523,-8.609604517618815,,,3.300067056745491,,,"Jake Arrieta",4153,453562
"Jered Weaver","LAA",178,11.039190897597978,,,,,9.342483688186814,2.437253239840397,-1.3517475807165251,,,8.325452816611842,,,"Jered Weaver",4235,450308
"David Hernandez","PHI",72.2,9.560409421031096,,,,,7.443692407852564,,-0.5341339463725101,,,6.886110941569011,,,"David Hernandez",4259,456696
"Mark Melancon","- - -",71.1,6.1502816643513425,,4.034404511941783,4.474999904632568,,,,,-9.620946710759943,,,,,"Mark Melancon",4264,453343
"Matt Albers","CHW",51.1,7.809285845075335,,,,,3.528536989757869,3.1053763435732935,-1.0661111407809787,,,0.80642798997107,,,"Matt Albers",4300,458006
"Justin Wilson","DET",58.2,11.340000165519069,,4.6889656856142246,,,9.353966398612082,,-2.2574286324637276,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","COL",158,7.287400551892202,,1.7998437881469727,,,6.362451340441599,,-7.609262435162654,,,5.798218328302557,,,"Tyler Chatwood",4338,543022
"Jeremy Hellickson","PHI",189,8.816245501228932,,5.5234174728393555,,,6.247813094586024,6.90142322689613,-8.934031443552929,-8.481030464172363,,5.589269827797775,,,"Jeremy Hellickson",4371,476451
"Jonathon Niese","- - -",121,6.958926265401051,,3.8011018623739985,,,3.8358968690384265,3.8709089756011963,-5.62106734715151,,,3.3342512471664354,,,"Jonathon Niese",4424,477003
"Jordan Zimmermann","DET",105.1,9.556395951692048,,,,,6.331999969482422,4.161242971761528,-4.349380425647297,,,4.263090931285511,,,"Jordan Zimmermann",4505,519455
"Jason Hammel","CHC",166.2,9.163526800360893,,,,,6.774920492256637,0.2176655990969621,-7.300730016109717,,,3.4545071024290275,,,"Jason Hammel",4538,434628
"Chris Smith","OAK",24.2,8.945520638320852,,,,,,,-0.08736264574658739,-0.009403498924296835,,3.85231228049742,,,"Chris Smith",4544,434672
"Brandon McCarthy","LAD",40,8.24061668496825,,6.779853960023309,,,4.356640075683594,,-4.208316793536196,,,,,,"Brandon McCarthy",4662,435221
"Pat Neshek","HOU",47,,,,,,5.48913848534059,1.6921235771589382,,,,5.296250025431315,,,"Pat Neshek",4682,450212
"Nate Jones","CHW",70.2,10.582500457763672,,,,,7.7884458884214745,0.09550851168406707,-2.241666634877523,,,5.829999923706055,,,"Nate Jones",4696,518858
"Matt Cain","SFG",89.1,7.799259633325332,,,,,4.731206959691541,2.319685451838435,-5.412790875102198,,,1.3763535536455187,,,"Matt Cain",4732,430912
"Jonathan Broxton","STL",60.2,7.932417314131182,,,,,4.95726933039672,1.530310589334239,-5.822143009730747,,,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA",153.1,7.098878629147597,,,,,4.596226150532084,-0.9489286150251116,-7.838302518692485,,,-0.47284998575846354,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",160,10.419538762019231,,,,,7.315433045692916,3.8465592579175065,,-1.789285659790039,,4.454622363475398,,,"Matt Shoemaker",4776,533167
"Rich Hill","- - -",110.1,9.953222295894834,,,,,4.401578802811472,-1.0893750190734863,-7.8734100026460245,-8.216000270843505,,5.283225767074093,,,"Rich Hill",4806,448179
"Joe Blanton","LAD",80,8.327659574468084,,,,,7.274160909972735,1.8489617797629212,-5.306054027660473,,,2.33937496609158,,,"Joe Blanton",4849,430599
"Mike Montgomery","- - -",100,7.396050372813483,,3.4160361964041024,,,,,-7.9727594761249145,,,4.410675590102737,,,"Mike Montgomery",4869,543557
"Brandon Maurer","SDP",69.2,9.931724865215655,,,,,7.130487953744283,-0.5628277697722526,,,,5.382679658777573,,,"Brandon Maurer",4878,543506
"Peter Moylan","KCR",44.2,,,,,,-2.6904725032066232,-1.53914395937196,,,,-1.9722222222222223,,,"Peter Moylan",4891,493247
"Scott Kazmir","LAD",136.1,11.125705034304888,,6.1259828225160255,,,9.693570614270387,0.7933898537845935,-1.1295804110440342,,,3.931711946980337,,,"Scott Kazmir",4897,431148
"Jon Lester","CHC",202.2,9.60211706102117,,5.434923466680815,,,5.038308588974633,,-3.5050672947015977,,,4.332078017197646,,,"Jon Lester",4930,452657
"Fernando Salas","- - -",73.2,11.018886141140818,,,,,6.35,,,1.811797738521733,,6.383119111013885,,,"Fernando Salas",4971,477569
"Cole Hamels","TEX",200.2,9.755886252866972,,5.160616694655374,,,7.278207389575258,,-5.38292192455074,,,5.434595795191498,,,"Cole Hamels",4972,430935
"Fernando Abad","- - -",46.2,8.92496628729289,,9.425000190734863,,,7.421901649152729,,,-6.253915174952093,,8.919592519906852,,,"Fernando Abad",4994,472551
"Jake Diekman","TEX",53,,,,,,7.179516637307833,1.3554935046019985,,,,5.096666653951009,,,"Jake Diekman",5003,518617
"Josh Fields","- - -",35,10.734397688461224,,,,,,2.1858334143956504,,-8.31255198511584,,3.897407390453197,,,"Josh Fields",5070,451661
"Jeurys Familia","NYM",77.2,8.499064127604166,,,,,4.889146460556402,-0.7353846129135564,,,,,,,"Jeurys Familia",5114,544727
"Mike Pelfrey","DET",119,8.184814991774383,,,-0.3104075189668183,,5.242118462456597,2.5832308451334636,-4.983814318155505,,,,,,"Mike Pelfrey",5203,460059
"Wade LeBlanc","- - -",62,7.348000058260831,,4.790530675771285,,,5.174537490643068,2.13666676680247,-5.831230633075421,,,1.738939898595372,,,"Wade LeBlanc",5221,453281
"Chris Tillman","BAL",172,10.200216761547157,,11.232592547381365,,,,1.846600850423177,,-10.259205773758561,,7.853973725510485,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA",57.1,9.852952058094713,,,,,6.093782256921956,4.556732414304748,-0.48660714285714285,,,4.7181004359069485,,,"Jose Alvarez",5358,501625
"Michael Pineda","NYY",175.2,7.978004514131193,,7.256913550106096,,,4.9190242116044205,0.6340381628640651,,,,6.117063492063492,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",31.2,9.632896276054234,,,,,,1.244322549143145,,-7.8509087129072705,,3.735294117647059,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",74,10.125500118371212,,,,,7.715818093039773,3.1196128226615287,,,,6.9317333984375,,,"Pedro Baez",5420,520980
"Jesse Chavez","- - -",67,8.731307505683127,,7.158908627439274,,,7.442089479361007,-2.4783334050859724,-6.647722905225093,,,1.7810448176825224,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",38.2,10.012083053588867,,,,,8.18694366977384,-1.3665399007470889,,,,5.764444563123915,,,"Arodys Vizcaino",5498,527055
"Dana Eveland","TBR",23,6.968666585286458,,,,,2.2337735733895934,-3.091244054182865,,,,2.298571450369699,,,"Dana Eveland",5508,445968
"Madison Bumgarner","SFG",226.2,9.403203897081532,,5.2525633710566115,,,8.785113941539418,4.781818274295691,-5.210931135067504,,,5.389059995993589,,,"Madison Bumgarner",5524,518516
"Boone Logan","COL",46.1,8.423898470603813,,,,,6.023301207903519,1.2253273747297242,,,,4.901666641235352,,,"Boone Logan",5525,457429
"Tyler Clippard","- - -",63,11.468248842134757,,,0.7639905723607596,,,,-5.874285459518433,,,9.283816365800666,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",121.2,8.680045887291485,,,3.4731700150008056,,7.188571384974888,0.4998148458975333,-2.239818849425385,,,,,,"Junior Guerra",5702,448855
"Tim Lincecum","LAA",38.1,10.588292563833841,,,,,9.78493291059417,-2.0462222629123263,-6.437746719575264,,,3.407441959824673,,,"Tim Lincecum",5705,453311
"Eric O'Flaherty","ATL",28.2,6.674029905404618,,,,,4.251152634177509,-0.1534126978071909,,,,2.8933334350585938,,,"Eric O'Flaherty",5746,447714
"Bruce Rondón","DET",36.1,9.754480741144288,,,,,,1.0661352774947161,,,,5.743888854980469,,,"Bruce Rondon",5766,541652
"Jhan Mariñez","- - -",62.1,7.166226560964525,,,,,2.9078673222586247,-2.261866692437066,,,,,,,"Jhan Marinez",5830,501697
"Jason Motte","COL",23.2,8.936199205493496,,4.146464646464646,,,,,0.9880952380952381,,,2.707142784481957,,,"Jason Motte",5861,435400
"Danny Salazar","CLE",137.1,10.485347196348734,,,,,7.452992314877718,0.1581742257782907,-6.940298507462686,,,3.112102300141033,,,"Danny Salazar",5867,517593
"Gonzalez Germen","COL",40.2,6.595879147376543,,,,,4.322634015764509,2.207843107335708,,,,4.112613726265823,,,"Gonzalez Germen",5876,542674
"Jonathan Papelbon","WSN",35,7.488313896711483,,,2.3323158665707235,,4.8588888380262585,-0.6283486042547664,,,,,,,"Jonathan Papelbon",5975,449097
"Randall Delgado","ARI",75,10.386767239823904,,,,,8.51155896361088,0.05544642039707729,,,,7.157426273121553,,,"Randall Delgado",5985,517414
"Kelvin Herrera","KCR",72,9.249279455236486,,,,,7.495787969910272,0.7904717067502579,-4.15436517624628,,,4.181138746809252,,,"Kelvin Herrera",6033,516969
"Albert Suárez","SFG",84,7.199540585887675,,,,,5.5868134968021375,-1.573508814761513,-5.664462509975638,,,4.4678667367222795,,,"Albert Suarez",6175,544150
"Dellin Betances","NYY",73,9.03341057658859,,,,,,,-6.738925170898438,-1.9402507105518738,,,,,"Dellin Betances",6216,476454
"Trevor Cahill","CHC",65.2,6.857565373959749,,,,,3.8720155779396253,1.034516130724261,,-7.106818043101917,,0.12678832381311125,,,"Trevor Cahill",6249,502239
"Scott Feldman","- - -",77,6.2856348431299605,,5.031582766013751,,,6.132950506384628,,-5.181851987485532,,,5.933333396911621,,,"Scott Feldman",6283,444857
"David Phelps","MIA",86.2,9.279836074467783,,7.194770187628074,,,6.672988365436423,6.3093749152289496,,-6.885060321853821,,3.3331579911081413,,,"David Phelps",6316,475479
"John Danks","CHW",22.1,11.051825747282608,,8.645671787546641,,,8.930333455403646,,0.6256410647661258,,,8.546414933114681,,,"John Danks",6329,433579
"Chris Archer","TBR",201.1,10.537745826393095,,,,,,0.9602042848883122,,,,4.323118148311492,,,"Chris Archer",6345,502042
"Jake Odorizzi","TBR",187.2,11.725891172711782,,8.391014799403683,6.49591129881317,,10.51342646677051,2.9870977070805402,-7.455114466543416,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",42.2,9.875929278347332,,,,,6.721875190734863,0.8135616354746361,-7.20030834056713,,,8.430249786376953,,,"Trevor May",6398,543507
"Vance Worley","BAL",86.2,9.515968682254172,,5.830652319866678,,,8.028742115968353,4.580834828252378,,-5.519368543122944,,8.205555386013454,,,"Vance Worley",6435,474699
"Kevin Jepsen","- - -",49.2,10.01488406159157,,,,,7.912105225680167,,-6.756276150627615,,,7.114684558305584,,,"Kevin Jepsen",6475,448178
"Steve Cishek","SEA",64,5.669374942779541,,,,,1.5193096213557076,-1.9500373257827048,,,,-1.1872727654197,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",25.2,11.72662046946347,,6.459743401943109,,,,,-9.56937484741211,,,5.055656664299242,,,"Blaine Hardy",6499,543278
"Alex Cobb","TBR",22,9.172433681588956,,,,,,,,-9.166627395984738,,8.918198044235641,,,"Alex Cobb",6562,502171
"Tom Koehler","MIA",176.2,9.895237699468085,,,,,7.4829013014086785,3.0587734375,,-8.54140356480644,,4.782808050146244,,,"Tom Koehler",6570,543408
"Marc Rzepczynski","- - -",47.2,8.359999656677246,,,,,3.8541754800243018,-2.5196618711314915,,,,2.2350806574667654,,,"Marc Rzepczynski",6612,519240
"Brad Brach","BAL",79,8.636806985606318,,,0.49014184830036567,,5.666842008891859,1.0339574286278257,,,,,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",146.1,8.46727294921875,,,,,5.5275667317708335,2.599169457247513,-2.8720899379521705,,,2.1012226754400927,,,"Carlos Carrasco",6632,471911
"Jim Henderson","NYM",35,9.49456625884434,,,,,,1.3403419429420407,,,,,,,"Jim Henderson",6653,449104
"Craig Kimbrel","BOS",53,8.556183526820483,,,,,5.090000152587891,,,-6.371034398572198,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","TBR",56.2,11.082243923611111,,3.584566852239173,,,9.65625,,-2.190000057220459,,,5.4178570338657925,,,"Alex Colome",6661,517008
"Andrew Miller","- - -",74.1,8.793715606924808,,,,,6.063874904926006,-1.4953406520143768,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",188,8.028854392135642,,,,,4.711374064438216,1.5359059311736825,-4.206678849937272,,,5.313714278371711,,,"Julio Teheran",6797,527054
"Robbie Ross Jr.","BOS",55.1,7.370527306967985,,4.747142791748047,,,2.307777828640408,2.2451401469863463,-1.9413235234279258,,,-2.9000000953674316,,,"Robbie Ross Jr.",6819,543726
"Jeff Manship","CLE",43.1,9.706818320534445,,,,,7.331676136363637,,0.5818662935644803,,,6.803333282470703,,,"Jeff Manship",6865,453249
