Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Chris Capuano","MIL",24,,,,,,88.50809151785714,82.2152575476695,74.55555555555556,,,77.5784925235215,,,"Chris Capuano",1701,425626
"Matt Belisle","WSN",46,90.88363211495536,,,,,90.58500366210937,86.05094708136792,74.8060635653409,,,87.51666259765625,,,"Matt Belisle",1837,279571
"Edwin Jackson","- - -",84,91.50906579620592,,,,,91.1888919406467,85.96451023646763,78.03781512605042,,,86.85454767400569,,,"Edwin Jackson",1841,429719
"Ryan Madson","OAK",64.2,94.25228207236842,,90.5658524676067,,,93.9225352112676,,,,,83.34794153792134,,,"Ryan Madson",1852,425492
"Matt Moore","- - -",198.1,92.78725355031719,,90.21216356432116,,,92.50948626250617,,,81.30605952995867,,84.26555257550838,,,"Matt Moore",1890,519043
"Zack Greinke","ARI",158.2,91.2720588235294,,,,,90.74683004712301,85.27311260880077,74.44092362451738,,,87.48157478932585,,,"Zack Greinke",1943,425844
"Iván Nova","- - -",162,92.7242977518431,,,,,92.5141054525415,86.70781326293945,79.9989171911169,,,86.29619140625,,,"Ivan Nova",1994,467100
"Clayton Kershaw","LAD",149,92.96822008236434,,,,,94.53636585582386,87.83741016193595,73.02834769275701,,,87.21428571428571,,,"Clayton Kershaw",2036,477132
"Jorge De La Rosa","COL",134,90.24420091074778,,86.43072672836654,81.57730233159047,,89.94571707589286,86.28571428571429,73.35198087314151,,,81.90344659213362,,,"Jorge De La Rosa",2047,407822
"Chien-Ming Wang","KCR",53.1,91.0904773530506,,,80.15526058799342,,91.56844786610033,84.30823759191176,76.88888888888889,,,,,,"Chien-Ming Wang",2074,425426
"Alfredo Simon","CIN",58.2,92.45738636363636,,88.72465396689498,84.74340612533244,,92.41891313350645,,76.63839990234375,,65.02000122070312,,,,"Alfredo Simon",2155,430580
"Chad Qualls","COL",32.2,,,,,,90.21132938915858,84.16019327606635,,,,82.5699951171875,,,"Chad Qualls",2170,430589
"Adam Wainwright","STL",198.2,90.15604242149759,,85.33491062039958,,,90.45406464776632,,73.927001953125,,,82.6914657964939,,,"Adam Wainwright",2233,425794
"Blaine Boyer","MIL",66,91.85395167151162,,,,,92.05346921410892,86.59129284274194,74.5873786407767,,,87.79999651227679,,,"Blaine Boyer",2237,430641
"Joel Peralta","- - -",27.1,89.78301702535377,,,80.737333984375,,,,77.8441864723383,,,,,,"Joel Peralta",2332,407908
"Héctor Rondón","CHC",51,95.94936634130983,,,,,96.10194174757281,85.70829893867925,,79.5,,90.0904773530506,,,"Hector Rondon",2391,444468
"Cory Rasmus","LAA",24.2,91.72009995404412,,,,,92,84.56534750154702,74.44666341145833,,,84.93845912388393,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",215,92.29027379587156,,,,,92.47400881057268,88.82366217320262,83.29983268338954,,,85.16138200431034,,,"Corey Kluber",2429,446372
"Eric Surkamp","OAK",38.2,87.94092362451738,,,,,88.65287769784173,,77.28273240782374,,,80.9228087308114,,,"Eric Surkamp",2540,474668
"Jhoulys Chacín","- - -",144,90.82413536535304,,87.23619326636904,,,90.4535305217161,82.43482015492303,78.4950972413705,,,83.76591006192294,,,"Jhoulys Chacin",2608,468504
"Brett Cecil","TOR",36.2,91.72356439092357,,88.72222222222223,,,91.90672889122597,,83.78992550872093,,,84.29473555715461,,,"Brett Cecil",2660,446399
"Joba Chamberlain","CLE",20,93.39707830774854,,,,,92.07999877929687,85.10491643186475,79.82195002858232,,,,,,"Joba Chamberlain",2692,501955
"Rick Porcello","BOS",223,91.59175531914893,,,,,89.50488887810559,84.94387810334872,73.67001806745182,,,80.82291093061674,,,"Rick Porcello",2717,519144
"Ross Detwiler","- - -",48.2,92.24132975260417,,,,,91.19728738947433,77.73788660653629,,,,85.16017704516385,,,"Ross Detwiler",2859,446321
"Santiago Casilla","SFG",58,93.57924282625787,,,,,93.54305727691218,88.78260869565217,,80.52418192879098,,86.7434771993886,,,"Santiago Casilla",2873,433586
"Zach McAllister","CLE",52.1,94.11677170973557,,88.2137295592065,,,94.59873170490506,81.64047731672015,80.36063985621675,,,87.8125,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",127.1,91.59666612413194,,,,,91.49206751798212,,,78.75357491629464,,82.48781836227711,,,"Jeff Locke",2929,502046
"Kenley Jansen","LAD",68.2,94.58275525323276,,93.3547085373317,,,,83.03709362399194,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",67.2,,,,,,93.15800865800865,85.69239342730978,,,,85.21089190175097,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",228.1,94.28037028667356,,89.4220322431144,,,94.73333185369319,86.20863517262639,77.92500135633681,,,85.24636819379391,,,"Max Scherzer",3137,453286
"David Price","BOS",230,92.93802521008404,,88.03122123527245,,,92.74735797628156,,,78.95047923322684,,84.46568457872078,,,"David Price",3184,456034
"Will Harris","HOU",64,92.9666683799342,,92.25705329153605,,,,,81.85028847880747,,,,,,"Will Harris",3192,501789
"Chris Young","KCR",88.2,87.74801294975187,,,,,,81.95904285179641,,,,81.448486328125,,,"Chris Young",3196,432934
"Ervin Santana","MIN",181.1,92.70808614639037,,,,,90.54314108455883,83.48148924091696,,,,84.95840535121681,,,"Ervin Santana",3200,429722
"Francisco Liriano","- - -",163,92.48235365923713,,,,,92.70506040511593,85.34014779828452,76.5999984741211,,,85.29448430678424,,,"Francisco Liriano",3201,434538
"T.J. McFarland","BAL",24.2,91.6788759903169,,,,,91.65989513703208,79.74545750473484,,,,84.1469427614796,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",67,95.32499694824219,,,,,96.2453994914347,82.03499755859374,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",203.1,94.0653912991371,,92.17463617463618,85.51939655172414,,94.2731479098023,86.22217970194085,80.24618787650603,,,88.89230581430289,,,"Jeff Samardzija",3254,502188
"Joe Smith","- - -",52,88.67666558159722,,,,,88.16372740502452,79.92159016927083,,,,78.51000213623047,,,"Joe Smith",3281,501925
"Aníbal Sánchez","DET",153.1,91.09913793103448,,90.59422205224891,84.17464765808393,,91.19424630779109,84.68653256994233,77.7180419921875,,,70.70399993896484,,,"Anibal Sanchez",3284,434671
"Chris Hatcher","LAD",40.2,95.72408077694953,,91.92127244015957,86.8017578125,,96.14285714285714,85.45225554435484,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",31,86.42774566473989,,,,,85.67457296080508,79.19285878413865,,,,,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",101.2,92.19751974907064,,,,,92.13288620283019,82.84271971076052,74.96410506810898,,,84.90163934426229,,,"Matt Garza",3340,490063
"Cesár Ramos","TEX",47.2,88.5083024708045,,,,,,82.28690301804315,68.34538102350315,,,82.81519512101715,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","BAL",142.1,90.12317450161638,,89.59999423556857,83.35829811250633,,89.63288773148147,82.18418598407087,74.8479780075867,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Diaz","CIN",43,95.94360086767895,,,,,95.64461388221154,85.75183552846859,,,,89.16666666666667,,,"Jumbo Diaz",3397,471822
"Danny Duffy","KCR",179.2,94.83265674206638,,,,,94.57315909402412,95.80000305175781,83.47355534480168,,81.25384990985577,85.22312466541756,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",139.1,92.17678915895061,,88.58706044661191,87.47391410495923,,92.0209931930693,,77.98714308965774,,,80.82415533685065,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",64.2,94.21543778801843,,,,,93.93979057591623,88.00600879439891,77.77358490566037,,,87.31500244140625,,,"Liam Hendriks",3548,521230
"Clayton Richard","- - -",67.2,91.51315896552906,,,,,90.61814101677729,84.42,80.83818081942472,,,83.89523834436118,,,"Clayton Richard",3551,453385
"Tony Barnette","TEX",60.1,92.6683349609375,,88.03315090240642,87.90606257891415,,92.07062146892656,82.18889250578704,77.36915101396276,,,,,,"Tony Barnette",3555,501817
"Jim Johnson","ATL",64.2,93.03211009174312,,,,,93.3419275081566,,79.10526315789474,,,87.95070422535211,,,"Jim Johnson",3656,462382
"Mat Latos","- - -",70,90.36295033650227,,90.47710887495293,80.68548583984375,,90.12237484805233,85.97756729839004,75.19242442737927,,,85.2386690266927,,,"Mat Latos",3815,502009
"Ricky Nolasco","- - -",197.2,90.40333333333334,,,79.41965686765491,,90.29323069254558,81.12089255344995,73.0785495923913,,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","- - -",61,89.112939453125,,,,,89.67980238970588,81.17013113839286,75.42163555438702,,,85.2931795987216,,,"Zach Duke",3840,435043
"Brett Oberholtzer","- - -",70.1,88.95394599024054,,,,,89.12750667777956,81.70232302643532,,78.3949399537678,,79.94111014941691,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","ARI",50.2,94.57603467200413,,,,,93.68182151100852,84.20585932392456,79.67143031529018,,,87.09558531817268,,,"Rubby De La Rosa",3862,523989
"Gavin Floyd","TOR",31,92.44834950206044,,86.95416259765625,,,93.25946209881756,,81.0242260287267,,,86.45714460100446,,,"Gavin Floyd",3886,425856
"Enrique Burgos","ARI",41.1,95.74954097062212,,,84.64737099095395,,98.5,88.46342260457199,,,,,,,"Enrique Burgos",3895,542609
"Casey Fien","- - -",39.1,93.21794214597176,,,,,92.65918466996173,88.630081300813,79.26538438063402,,,,,,"Casey Fien",3926,502272
"Edinson Volquez","KCR",189.1,93.34085213032581,,,,,93.11903798552932,,,79.95519301470588,,83.38005578800558,,,"Edinson Volquez",3990,450172
"Enny Romero","TBR",45.2,96.08410851430085,,89.39902820121951,,,,84.4078140258789,,,,93.69999694824219,,,"Enny Romero",4001,544836
"Yusmeiro Petit","WSN",62,88.63096753192204,,87.46799926757812,,,,85.0880671414462,76.76114882936903,,,81.75114242903149,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","- - -",182,,,85.24397884506777,,,91.29871607628586,78.67118809586864,73.28411351854557,,,82.76536878045353,78.45333658854166,,"Hector Santiago",4026,502327
"Pedro Strop","CHC",47.1,94.798828125,,,,,95.0554787294708,83.19033257078729,,,,87.95965254934211,,,"Pedro Strop",4070,467008
"Junichi Tazawa","BOS",49.2,92.76043878944175,,,,86.9971447172619,91.63334147135417,80.09479268391927,75.6292000829646,,,,,,"Junichi Tazawa",4079,547749
"Luke Gregerson","HOU",57.2,88.97974559928798,,88.70714460100446,,,89.2122905027933,81.13802083333333,,,,79.26666937934027,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","SDP",74,88.2252728006114,,,,,87.94832083682886,82.48235294117647,74.44764476102941,,60.2,82.34797297297297,,,"Carlos Villanueva",4138,453646
"Derek Holland","TEX",107.1,90.88888888888889,,,,,91.72559925015885,79.92115599244505,,76.52117073448905,,83.06037917227115,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",197.1,93.54491270539906,,,,,93.79487107117052,89.15472510026738,80.56041463216145,,,88.69933016988254,,,"Jake Arrieta",4153,453562
"Jered Weaver","LAA",178,83.21744627054362,,,,,82.23209134615385,76.45686359978541,68.91407514158576,,,74.3724177631579,,,"Jered Weaver",4235,450308
"David Hernandez","PHI",72.2,93.97725296644845,,,,,93.94307892628206,,80.85565819861432,,,87.14444308810764,,,"David Hernandez",4259,456696
"Mark Melancon","- - -",71.1,91.78380488006162,,90.92985318107667,83.8499984741211,,,,,81.06174168442234,,,,,"Mark Melancon",4264,453343
"Matt Albers","CHW",51.1,92.26429094587054,,,,,92.0194507856461,86.27419141543808,79.89999728732639,,,83.71428949265253,,,"Matt Albers",4300,458006
"Justin Wilson","DET",58.2,95.2047470868644,,89.96344962284483,,,94.73073062150839,,80.52571149553572,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","COL",158,92.116000891947,,86.6626968383789,,,91.97019742520138,,76.55246221823771,,,84.52727272727273,,,"Tyler Chatwood",4338,543022
"Jeremy Hellickson","PHI",189,90.08887816011236,,85.69999694824219,,,89.97859490313652,85.53345334741992,76.6887404983108,80.0999984741211,,80.474609375,,,"Jeremy Hellickson",4371,476451
"Jonathon Niese","- - -",121,89.30563928130874,,86.04682068905588,,,88.84119605384396,82.39999736439098,74.3769634118241,,,82.61642765653306,,,"Jonathon Niese",4424,477003
"Jordan Zimmermann","DET",105.1,91.80957209956539,,,,,91.84000244140626,87.07213091086982,80.03362821055724,,,87.04000355113637,,,"Jordan Zimmermann",4505,519455
"Jason Hammel","CHC",166.2,91.97861302493439,,,,,92.13611034292036,85.09211520767613,77.00218835538321,,,84.76901545994718,,,"Jason Hammel",4538,434628
"Chris Smith","OAK",24.2,87.49539170506912,,,,,,,78.11099008413461,77.82174019191577,,76.83944954128441,,,"Chris Smith",4544,434672
"Brandon McCarthy","LAD",40,92.7660759072997,,90.7897824475365,,,91.53680322265625,,79.9702941592377,,,,,,"Brandon McCarthy",4662,435221
"Pat Neshek","HOU",47,,,,,,89.11573180009363,82.7518796202957,,,,67.39791870117188,,,"Pat Neshek",4682,450212
"Nate Jones","CHW",70.2,95.7750015258789,,,,,96.75721153846153,88.29414932973538,80.36666870117188,,,88.0250015258789,,,"Nate Jones",4696,518858
"Matt Cain","SFG",89.1,90.35195530726257,,,,,90.23621026400862,84.8989774742905,76.5581412381904,,,84.4729260186464,,,"Matt Cain",4732,430912
"Jonathan Broxton","STL",60.2,94.70521763392857,,,,,92.51631067154256,87.69596151979813,77.75714111328125,,,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA",153.1,90.48192577231121,,,,,90.17801977445997,84.51642717633929,79.26646376533742,,,87.02633463541666,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",160,91.58384915865385,,,,,91.11568302957359,82.17903120799731,,74.90714808872768,,84.29005653578528,,,"Matt Shoemaker",4776,533167
"Rich Hill","- - -",110.1,90.2603950453567,,,,,88.88684403268914,77.0124994913737,74.59403029922503,62.629998779296876,,82.83871263073337,,,"Rich Hill",4806,448179
"Joe Blanton","LAD",80,90.97744348404255,,,,,91.326171875,86.07358549635701,79.90108213682433,,,86.02777777777777,,,"Joe Blanton",4849,430599
"Mike Montgomery","- - -",100,93.63245442708333,,89.18115234375,,,,,77.00382486979167,,,83.80337854333825,,,"Mike Montgomery",4869,543557
"Brandon Maurer","SDP",69.2,95.39728309704473,,,,,93.8073194550305,85.06324309125964,,,,85.00391901552288,,,"Brandon Maurer",4878,543506
"Peter Moylan","KCR",44.2,,,,,,89.8828319340796,78.35096972276264,,,,83.72222222222223,,,"Peter Moylan",4891,493247
"Scott Kazmir","LAD",136.1,91.05064352964743,,86.93033854166667,,,91.37914431330472,80.44364075741525,76.53216510052448,,,76.63820224719102,,,"Scott Kazmir",4897,431148
"Jon Lester","CHC",202.2,92.09470345579078,,88.4217290959253,,,91.04303560513448,,74.5448631343985,,,84.84480265827922,,,"Jon Lester",4930,452657
"Fernando Salas","- - -",73.2,90.95295574707703,,,,,89.78000259399414,,,83.53632849075375,,85.62574209081065,,,"Fernando Salas",4971,477569
"Cole Hamels","TEX",200.2,91.9440402809633,,88.59832067757009,,,92.53488372093024,,79.24967792019028,,,84.14781276304714,,,"Cole Hamels",4972,430935
"Fernando Abad","- - -",46.2,91.06510362049077,,82,,,91.08169254786532,,,76.40518821860259,,73.3376934344952,,,"Fernando Abad",4994,472551
"Jake Diekman","TEX",53,,,,,,95.09370424597364,84.89442227736052,,,,87.04166666666667,,,"Jake Diekman",5003,518617
"Josh Fields","- - -",35,94.71518120091623,,,,,,83.78333282470703,,78.95999966325431,,80.54814995659723,,,"Josh Fields",5070,451661
"Jeurys Familia","NYM",77.2,96.6842105263158,,,,,95.98256478658537,86.74413271761134,,,,,,,"Jeurys Familia",5114,544727
"Mike Pelfrey","DET",119,92.22592770611799,,,81.12131914001273,,92.74681351273148,83.74871888772036,73.14123912693299,,,,,,"Mike Pelfrey",5203,460059
"Wade LeBlanc","- - -",62,86.83272594105114,,84.39673549107142,,,86.85154206532214,80.81999816894532,74.18307635967548,,,77.89116806192027,,,"Wade LeBlanc",5221,453281
"Chris Tillman","BAL",172,91.70335715439276,,91.21944625289352,,,,85.61885793585526,,75.30575235445205,,83.72626931567329,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA",57.1,90.9083666024229,,,,,90.18808694948187,85.32829154554264,77.05357142857143,,,79.89273633903632,,,"Jose Alvarez",5358,501625
"Michael Pineda","NYY",175.2,93.9672016748081,,93.7148136091821,,,94.57072932545732,85.48441386815921,,,,88.50754123263889,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",31.2,91.87297617790782,,,,,,79.88129252772177,,75.7068197076971,,80.67941104664521,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",74,96.68803267045455,,,,,96.57318004261364,87.73040276604729,,,,87.21866536458333,,,"Pedro Baez",5420,520980
"Jesse Chavez","- - -",67,92.70368252186924,,90.88559079899018,,,92.71641791044776,83.74286033993675,77.60296933013613,,,85.78209173857276,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",38.2,95.8624979654948,,,,,97.42053789731051,84.91140387357414,,,,88.44444444444444,,,"Arodys Vizcaino",5498,527055
"Dana Eveland","TBR",23,89.72666829427084,,,,,89.25093971108491,81.6449798145933,,,,82.38571602957589,,,"Dana Eveland",5508,445968
"Madison Bumgarner","SFG",226.2,90.79796556516368,,86.83837510803804,,,91.16249778053977,86.03030303030303,74.62961184823091,,,83.29572315705128,,,"Madison Bumgarner",5524,518516
"Boone Logan","COL",46.1,93.06652211334746,,,,,92.95727776092232,83.3451676729765,,,,86.38333129882812,,,"Boone Logan",5525,457429
"Tyler Clippard","- - -",63,91.09303715058017,,,81.69906286678403,,,,74.62857382638114,,,79.05621301775147,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",121.2,93.09851020632134,,,85.00283907860825,,94.39999825613839,83.51481119791667,81.8565231544384,,,,,,"Junior Guerra",5702,448855
"Tim Lincecum","LAA",38.1,87.62114138719512,,,,,87.69371846973094,81.04444444444445,73.31972106073944,,,81.17209075218024,,,"Tim Lincecum",5705,453311
"Eric O'Flaherty","ATL",28.2,91.13134036847015,,,,,90.44721480018588,83.59682694692461,,,,85.76666259765625,,,"Eric O'Flaherty",5746,447714
"Bruce Rondón","DET",36.1,97.19346949183976,,,,,,86.28406174516908,,,,89.47222222222223,,,"Bruce Rondon",5766,541652
"Jhan Mariñez","- - -",62.1,94.57673309134238,,,,,94.60537632220962,85.23244466145833,,,,,,,"Jhan Marinez",5830,501697
"Jason Motte","COL",23.2,93.9429881928733,,88.79646070075758,,,,,82.61904761904762,,,82.23333449590774,,,"Jason Motte",5861,435400
"Danny Salazar","CLE",137.1,94.68293591654248,,,,,94.32391445878623,84.49469549005681,79.68059847248135,,,85.79501002078385,,,"Danny Salazar",5867,517593
"Gonzalez Germen","COL",40.2,93.53259066358025,,,,,93.68000139508929,86.67647058823529,,,,85.74978573312237,,,"Gonzalez Germen",5876,542674
"Jonathan Papelbon","WSN",35,90.9578488372093,,,85.8578947368421,,92.34444173177083,79.72018348623853,,,,,,,"Jonathan Papelbon",5975,449097
"Randall Delgado","ARI",75,92.50300411374134,,,,,91.85249039659469,81.896728515625,,,,85.18198529411765,,,"Randall Delgado",5985,517414
"Kelvin Herrera","KCR",72,97.15657376126126,,,,,96.71782178217822,83.56414910082547,81.47460162450396,,,88.6980198019802,,,"Kelvin Herrera",6033,516969
"Albert Suárez","SFG",84,91.9515306122449,,,,,92.01373006395725,78.45131321957237,74.94945895287299,,,83.14819188864834,,,"Albert Suarez",6175,544150
"Dellin Betances","NYY",73,97.64619810992579,,,,,,,86.3125,83.59232175502743,,,,,"Dellin Betances",6216,476454
"Trevor Cahill","CHC",65.2,92.415648883322,,,,,91.90978788909614,85.7225821710402,,79.38908913352273,,83.60328618627395,,,"Trevor Cahill",6249,502239
"Scott Feldman","- - -",77,89.96984088231646,,88.12302228529676,,,90.32715353704307,,75.97654140142747,,,83.99259270562067,,,"Scott Feldman",6283,444857
"David Phelps","MIA",86.2,93.57759491689436,,91.62582247374488,,,93.01925483791308,89.04930284288194,,79.71505847609187,,84.38420827765214,,,"David Phelps",6316,475479
"John Danks","CHW",22.1,87.1330417798913,,83.94776119402985,,,87.54666341145834,,74.1871807391827,,,80.78867556014151,,,"John Danks",6329,433579
"Chris Archer","TBR",201.1,94.28219639612357,,,,,,88.24180392599278,,,,86.78629032258064,,,"Chris Archer",6345,502042
"Jake Odorizzi","TBR",187.2,91.29600778967868,,86.52850430253623,84.70168333652374,,91.87279335410176,82.4492125887224,71.3213710639313,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",42.2,93.81422924901186,,,,,92.4312515258789,85.65479184503425,77.80308400848766,,,85.54375,,,"Trevor May",6398,543507
"Vance Worley","BAL",86.2,88.76963606429973,,88.06884234884511,,,89.09442799562102,85.36261039402174,,75.03263003700658,,83.62777709960938,,,"Vance Worley",6435,474699
"Kevin Jepsen","- - -",49.2,93.54263755147771,,,,,93.35789730674342,,82.34058536545503,,,84.06065493724385,,,"Kevin Jepsen",6475,448178
"Steve Cishek","SEA",64,91.23124694824219,,,,,91.39230461045365,78.512104283054,,,,83.10909201882102,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",25.2,88.37077268835617,,84.07692307692308,,,,,75.40374755859375,,,78.87373737373737,,,"Blaine Hardy",6499,543278
"Alex Cobb","TBR",22,90.2560867228836,,,,,,,,79.69767441860465,,85.05945594031532,,,"Alex Cobb",6562,502171
"Tom Koehler","MIA",176.2,91.81104874181669,,,,,92.14351926813471,85.49880208333333,,78.63009904124458,,84.58029941502463,,,"Tom Koehler",6570,543408
"Marc Rzepczynski","- - -",47.2,91.5999984741211,,,,,91.22129436325679,83.12995121905193,,,,85.58306097215221,,,"Marc Rzepczynski",6612,519240
"Brad Brach","BAL",79,94.47214673913044,,,86.21808510638297,,93.71052631578948,86.24765625,,,,,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",146.1,93.84147727272727,,,,,93.8143359375,87.01245539576125,83.3099691016881,,,88.88668463427948,,,"Carlos Carrasco",6632,471911
"Jim Henderson","NYM",35,93.32188974056604,,,,,,84.02564102564102,,,,,,,"Jim Henderson",6653,449104
"Craig Kimbrel","BOS",53,97.2774167640187,,,,,97.64999389648438,,,86.60413523706896,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","TBR",56.2,94.52421875,,88.57138902559055,,,94.63749694824219,,82.43332926432292,,,89.12143380301339,,,"Alex Colome",6661,517008
"Andrew Miller","- - -",74.1,94.29665910186375,,,,,95.81346012995793,83.7029574241864,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",188,91.0655100108225,,,,,89.72061366889314,81.02159483451157,71.6405109489051,,,82.28608875704887,,,"Julio Teheran",6797,527054
"Robbie Ross Jr.","BOS",55.1,93.2834274952919,,91.5142822265625,,,91.22222222222223,87.37008980724299,79.11862840839461,,,88.0999984741211,,,"Robbie Ross Jr.",6819,543726
"Jeff Manship","CLE",43.1,90.77727161754261,,,,,90.9190340909091,,83.02646239554318,,,85.96666463216145,,,"Jeff Manship",6865,453249
"Johnny Cueto","SFG",219.2,92.0068578553616,,87.43198529411765,,,91.40058055152394,83.59042467948719,73.23125457763672,,,82.72507525802752,,,"Johnny Cueto",6893,456501
"Chase Anderson","MIL",151.2,90.97254634030418,,87.78811494430693,,,90.9410464357601,,76.60842916938697,,,81.62472509997771,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",198.2,92.95564714566929,,,,,92.45074106364429,84.9921630094044,79.75938701923077,,,84.26749223231357,,,"Martin Perez",6902,527048
"Joakim Soria","KCR",66.2,92.45440340909092,,91.99394087357955,,,,80.38261081861413,71.37298984945255,,,86.30000109113128,,,"Joakim Soria",6941,465657
"Luke Hochevar","KCR",37.1,94.35838150289017,,88.63091901240458,,,94.30000443892045,88.63636363636364,79.8499984741211,78.43274681969027,,,,,"Luke Hochevar",6943,460024
"Drew Storen","- - -",51.2,92.28805215703616,,,,,91.54912958559783,81.2953125,,,,84.74557147448576,,,"Drew Storen",6983,519322
"Ian Kennedy","KCR",195.2,92.05327868852459,,,,,92.68070175438596,85.90872869318181,,77.30601193669528,,83.91353383458646,,,"Ian Kennedy",6986,453178
