Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Tyson Ross","- - -",149.2,0.43412095,,0.07048458,,,0.06848218,0.41409692,,,,0.01281538,,,,"Tyson Ross",7872,475115
"Cory Gearrin","- - -",57.1,0.08985201,,,,,0.41226216,0.36575053,,,,0.13213531,,,,"Cory Gearrin",7947,518715
"Jason Vargas","NYM",92,0.11623377,,,,,0.42792208,,,0.16168831,,0.29415584,,,,"Jason Vargas",8044,450306
"Will Smith","SFG",53,0.46106304,,,,,0.01112485,0.37577256,0.15203956,,,,,,,"Will Smith",8048,519293
"Dan Jennings","MIL",64.1,0.04766355,,,,,0.53925234,0.41214953,,,,0.00093458,,,,"Dan Jennings",8073,543359
"Bryan Shaw","COL",54.2,0.00394089,,0.84334975,,,,0.14778325,0.00394089,,,0.00098522,,,,"Bryan Shaw",8110,543766
"Jaime García","- - -",82,0.34782609,,,,,0.32028986,0.16014493,0.04927536,,,0.12246377,,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","- - -",94.1,0.30192077,,,,,0.23529412,0.21308523,0.12304922,,,0.12665066,,,,"Yovani Gallardo",8173,451596
"Steven Wright","BOS",53.2,0.03276699,,,,,0.04247573,,0.05218447,,,,,0.87257282,,"Steven Wright",8185,453214
"Brett Anderson","OAK",80.1,0.17961571,,,,,0.31161236,0.24979114,,0.06432749,,0.1946533,,,,"Brett Anderson",8223,474463
"David Robertson","NYY",69.2,0.00084459,,0.41469595,,,0.00929054,0.22212838,,0.35050676,,0.00253378,,,,"David Robertson",8241,502085
"Tony Sipp","HOU",38.2,0.52076677,,,0.17412141,,0.00638978,0.29872204,,,,,,,,"Tony Sipp",8280,448609
"Homer Bailey","CIN",106.1,0.40380313,,,0.16331096,,0.14932886,0.18288591,,0.09955257,,0.00111857,,,,"Homer Bailey",8362,456701
"Justin Miller","WSN",52.1,0.63050847,,,,,0.07909605,0.27231638,,,,0.0180791,,,,"Justin Miller",8580,502522
"Justin Verlander","HOU",214,0.61169591,,0.00584795,,,,0.22280702,0.14473684,,,0.01491228,,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN",180.1,0.19939066,,0.02031144,,,0.39404198,0.12660799,0.14014895,,,0.11949898,,,,"Tanner Roark",8753,543699
"Wade Miley","MIL",80.2,0.11041991,,0.41213064,,,0.09953344,0.02566096,0.18662519,,,0.16562986,,,,"Wade Miley",8779,489119
"Andrew Cashner","BAL",153,0.25765017,,,,,0.34680771,0.12882509,0.13562524,,,0.1310918,,,,"Andrew Cashner",8782,488768
"Oliver Drake","- - -",47.2,0.45605096,,,0.46624204,,,,0.07770701,,,,,,,"Oliver Drake",8823,543118
"Adam Warren","- - -",51.2,0.39918946,,,,,0.00202634,0.45795339,0.05775076,,,0.08308004,,,,"Adam Warren",9029,476589
"Jeanmar Gómez","CHW",25,0.03786192,,,,,0.39643653,0.21380846,0.12694878,,,0.22494432,,,,"Jeanmar Gomez",9033,491646
"John Axford","- - -",54.2,0.12663755,,,,,0.62336245,0.10152838,0.14847162,,,,,,,"John Axford",9059,446099
"Kirby Yates","SDP",63,0.5843254,,,0.36210317,,,0.05357143,,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","- - -",72,0.3003413,,,,,0.15699659,0.54266212,,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","- - -",111,0.39786756,,0.32435466,0.12794613,,,0.11111111,0.03872054,,,,,,,"Nathan Eovaldi",9132,543135
"Casey Kelly","SFG",23.2,0.37393768,,,,,0.16147309,0.10764873,0.24929178,,,0.10764873,,,,"Casey Kelly",9174,543391
"Alex Wilson","DET",61.2,0.1341853,,,,,0.28434505,0.53674121,0.02662407,,,0.01810437,,,,"Alex Wilson",9239,543935
"Patrick Corbin","ARI",200,0.20044614,,,,,0.28521351,0.40981517,0.0930529,,,0.01147228,,,,"Patrick Corbin",9323,571578
"Jared Hughes","CIN",78.2,0.08215548,,,,,0.77650177,0.13250883,,,,0.00883392,,,,"Jared Hughes",9325,453172
"Brandon Morrow","CHC",30.2,0.72745902,,0.14959016,,,,0.12295082,,,,,,,,"Brandon Morrow",9346,453344
"Josh Tomlin","CLE",70.1,0.2790493,,0.38996479,,,0.05545775,,0.22799296,,,0.04753521,,,,"Josh Tomlin",9388,458708
"Doug Fister","TEX",66,0.00629496,,0.14568345,,,0.62140288,,0.13219424,,,0.09442446,,,,"Doug Fister",9425,450729
"Dallas Keuchel","HOU",204.2,0.12209127,,0.15472953,,,0.4110003,0.18374131,,,,0.12843759,,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","OAK",39.1,0.66076696,,0.16666667,,,,,0.17256637,,,,,,,"Ryan Buchter",9456,488748
"Dan Straily","MIA",122.1,0.43366151,,,,,0.05907173,0.32958275,0.00750117,,,0.17018284,,,,"Dan Straily",9460,573185
"George Kontos","- - -",26.2,0.02,,0.52444444,,,0.20888889,0.22888889,0.00222222,,,0.01555556,,,,"George Kontos",9486,502004
"Jeremy Jeffress","MIL",76.2,0.24772915,,,0.15854666,,0.28571429,,,0.30800991,,,,,,"Jeremy Jeffress",9490,502026
"Bud Norris","STL",57.2,0.26549587,,0.36157025,,,0.2964876,0.07438017,,,,0.00206612,,,,"Bud Norris",9492,502032
"Austin Bibens-Dirkx","TEX",45,0.33933162,,,,,0.13496144,0.21336761,0.13367609,,,0.17866324,,,,"Austin Bibens-Dirkx",9559,502212
"Vidal Nuño","TBR",33,0.174,,,,,,0.67,0.064,,,0.092,,,,"Vidal Nuno",9674,573064
"Louis Coleman","DET",51.1,0.40119048,,,,,0.13928571,0.45,0.00238095,,,0.00714286,,,,"Louis Coleman",9720,488786
"Joe Kelly","BOS",65.2,0.4987234,,,,,0.05531915,0.14978723,,0.18638298,,0.10978723,,,,"Joe Kelly",9761,523260
"Garrett Richards","LAA",76.1,0.3132162,,,,,0.19022154,0.38961039,0.10618793,,,0.00076394,,,,"Garrett Richards",9784,572070
"Miles Mikolas","STL",200.2,0.26731025,,,,,0.21604527,0.25865513,0.21371505,,,0.0442743,,,,"Miles Mikolas",9803,571945
"Sergio Romo","TBR",67.1,0.14526129,,,,,0.15411869,0.58015943,,,,0.12046058,,,,"Sergio Romo",9817,489265
"Chaz Roe","TBR",50.1,0.07152146,,,,,0.40312094,0.52535761,,,,,,,,"Chaz Roe",9866,475054
"Chris Rusin","COL",54.2,0.0836197,,0.26575029,,,0.42840779,0.02176403,0.02863688,,,0.17182131,,,,"Chris Rusin",9895,543734
"Chris Volstad","CHW",47.1,0.04436451,,,,,0.61630695,0.0059952,0.25779376,,,0.07553957,,,,"Chris Volstad",9901,458690
"Brandon Kintzler","- - -",60.2,0.03172979,,,,,0.79836233,0.0839304,,,,0.08597748,,,,"Brandon Kintzler",9939,445213
"Mike Minor","TEX",157,0.48273155,,,,,0.00313972,0.21075353,,0.10792779,,0.19544741,,,,"Mike Minor",10021,501985
"Kyle Gibson","MIN",196.2,0.23283859,,,,,0.34384663,0.20841064,0.10482375,,,0.1100804,,,,"Kyle Gibson",10123,502043
"Mike Leake","SEA",185.2,0.02682403,,0.22067239,,,0.34692418,0.10979971,,0.10872675,,0.18705293,,,,"Mike Leake",10130,502190
"Stephen Strasburg","WSN",130,0.45429234,,,,,0.06542923,0.08677494,0.19489559,,,0.19860789,,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","ARI",53.1,0.6625641,,,,,,0.02974359,,,,0.30769231,,,,"Brad Boxberger",10133,502202
