Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Lance Lynn","- - -",156.2,-0.6592767238616943,,-0.8791975975036621,,,-3.972463846206665,,-1.4794602170586586,,,-1.4508927874267101,,,"Lance Lynn",2520,458681
"Jhoulys Chacín","MIL",192.2,2.4626424312591553,,,-3.3467676639556885,,-4.6814093589782715,25.16535186767578,0.1287568062543869,,,-1.832760214805603,,,"Jhoulys Chacin",2608,468504
"Brett Cecil","STL",32.2,-4.328044891357422,,0.6541109681129456,,,-5.1687822341918945,,,0.8601973056793213,,-0.2064705342054367,,,"Brett Cecil",2660,446399
"Rick Porcello","BOS",191.1,3.805575370788574,,,,,-1.8417986631393433,6.997951030731201,-1.85269033908844,,,-0.7660272121429443,,,"Rick Porcello",2717,519144
"Santiago Casilla","OAK",31.1,1.1614048480987549,,,,,1.8434863090515137,0.8516545295715332,,3.630167245864868,,-0.598167896270752,,,"Santiago Casilla",2873,433586
"Luis Avilán","- - -",45.1,-0.15390649437904358,,,,,-1.7990998029708862,,-0.031125545501708984,,,4.377828359603882,,,"Luis Avilan",2882,501593
"Zach McAllister","- - -",45,-5.465232849121094,,,,,0.2456967830657959,,-1.3280372023582458,,,-1.998389720916748,,,"Zach McAllister",2895,502083
"Kenley Jansen","LAD",71.2,,,9.103141784667969,,,0.19708000123500824,-1.1819530725479126,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","SFG",66,,,,,,1.7685259580612183,1.825521469116211,,,,11.1356840133667,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",220.2,30.20411491394043,,-0.9176989197731018,,,,11.071954727172852,-3.6140902042388916,,,9.546358108520508,,,"Max Scherzer",3137,453286
"Tim Collins","WSN",22.2,0.971287727355957,,,,,,-1.2528811693191528,0.5482683181762695,,,-2.0874929428100586,,,"Tim Collins",3164,525768
"David Price","BOS",176,4.316812992095947,,0.8946661949157715,,,13.407214164733887,,,-5.661128997802734,,-1.0313116312026978,,,"David Price",3184,456034
"Will Harris","HOU",56.2,0.3492622673511505,,2.6097171306610107,,,,,7.705536842346191,,,,,,"Will Harris",3192,501789
"Ervin Santana","MIN",24.2,-3.0677490234375,,,,,-3.9193034172058105,-1.9654576778411865,,,,-1.5299140214920044,,,"Ervin Santana",3200,429722
"Francisco Liriano","DET",133.2,-3.5352450869977474,,,,,-18.443208634853363,7.945924073457718,-0.6551657915115356,,,4.4574765264987946,,,"Francisco Liriano",3201,434538
"T.J. McFarland","ARI",72,-0.06257612258195877,,-0.036135897040367126,,,16.057992935180664,-1.2462066411972046,,,,-1.3678076267242432,,,"T.J. McFarland",3237,519008
"Zack Britton","- - -",40.2,0.4416017383337021,,,,,3.754686951637268,1.9198168963193893,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",44.2,-2.7441999912261963,,1.2572628259658813,0.7867878675460815,,-0.47249454259872437,-2.13411808013916,,-3.0009820461273193,,,,,"Jeff Samardzija",3254,502188
"Joe Smith","HOU",45.2,-0.09441609680652618,,,,,2.1939313411712646,3.744753360748291,,,,-0.06305418908596039,,,"Joe Smith",3281,501925
"Aníbal Sánchez","ATL",136.2,0.8844785094261169,,9.425861150026321,10.984735876321793,,-4.923079133033752,-0.11621233820915222,-2.367830276489258,,,4.7490003407001495,,,"Anibal Sanchez",3284,434671
"Chris Hatcher","OAK",36.1,-4.733754634857178,,-3.7371327877044678,-2.683222770690918,,4.103739261627197,2.8372342586517334,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",20,1.5167304277420044,,,,,2.065255641937256,-2.624354600906372,,,,,,,"Darren O'Day",3321,503285
"Danny Duffy","KCR",155,5.811018466949463,,,,,-3.9342477321624756,-10.154256820678711,0.5671231746673584,,,-2.119905710220337,,,"Danny Duffy",3542,518633
"Clay Buchholz","ARI",98.1,5.720388412475586,,6.990443706512451,,,1.2377655506134033,,-3.078933000564575,,,5.534086227416992,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",24,-2.053420305252075,,,,,2.34413480758667,-0.8177478909492493,0.2095857411623001,,,-0.2190783955156803,,,"Liam Hendriks",3548,521230
"Clayton Richard","SDP",158.2,-2.9279332160949707,,,,,2.909426212310791,-0.8963626027107239,,,,-1.2248287200927734,,,"Clayton Richard",3551,453385
"Tony Barnette","TEX",26.1,-0.5968129634857178,,0.2912777364253998,-0.5583820343017578,,2.48227858543396,,2.760911703109741,,,,,,"Tony Barnette",3555,501817
"Jim Johnson","LAA",63.1,0.012730717658996582,,,,,0.3750568628311157,,-1.0030529722571373,,,0.5135719180107117,,,"Jim Johnson",3656,462382
"Zach Duke","- - -",52,-0.6704622134566307,,,,,6.553236126899719,0.17757952213287354,0.702323853969574,,,-6.4343249797821045,,,"Zach Duke",3840,435043
"Matt Magill","MIN",56.2,0.338405966758728,,,,,-1.7490278482437134,-1.4721648693084717,-0.5818599462509155,,,-0.9189368486404419,,,"Matt Magill",3950,543483
"Yusmeiro Petit","OAK",93,7.14348840713501,,3.9389266967773438,,,-0.11316828429698944,,0.17550405859947205,,,1.2495685815811157,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","CHW",102,-1.680663824081421,,,,,1.7613823413848877,-4.160865902900696,-0.7109342813491821,,,-8.297868013381958,2.714307188987732,,"Hector Santiago",4026,502327
"Brian Duensing","CHC",37.2,-5.0179057121276855,,,,,2.3533806800842285,-4.507801532745361,1.2706387042999268,,,-0.9094611406326294,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",59.2,-0.041949234902858734,,4.414107322692871,-1.1389563083648682,,5.07460355758667,7.675372123718262,,,,,,,"Pedro Strop",4070,467008
"Junichi Tazawa","- - -",28,-6.146042227745056,,,,-3.124467968940735,-0.010386113077402115,-0.522169291973114,-0.26355209946632385,,,0.06968460977077484,,,"Junichi Tazawa",4079,547749
"Derek Holland","SFG",171.1,,,,,,4.859422728419304,-3.1904255151748657,,3.426694333553314,,-0.7034231871366501,,,"Derek Holland",4141,502706
"Jake Arrieta","PHI",172.2,0.1661454737186432,,,,,6.075524806976318,5.303599834442139,-8.865979194641113,,,-1.3820863962173462,,,"Jake Arrieta",4153,453562
"David Hernandez","CIN",64,4.094113349914551,,3.3982319831848145,,,4.1641950607299805,,-1.9513851404190063,,,0.9211766123771667,,,"David Hernandez",4259,456696
"Mark Melancon","SFG",39,-3.3298466205596924,,-0.7445982098579407,0.19412441551685333,,,,,1.7169313430786133,,,,,"Mark Melancon",4264,453343
"Matt Albers","MIL",34.1,-4.777161598205566,,,,,-4.420982837677002,-0.30902212858200073,,,,-0.5016833543777466,,,"Matt Albers",4300,458006
"Justin Wilson","CHC",54.2,8.795570373535156,,-2.923143148422241,,,,-1.173505425453186,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","CHC",103.2,-5.1831008195877075,,7.784056186676025,,,-9.772984027862549,,-1.6922816038131714,,,0.8502371944487095,,,"Tyler Chatwood",4338,543022
"Jeremy Hellickson","WSN",91.1,0.5899336934089661,,1.1406322717666626,,,0.0766092836856842,,,1.2469987869262695,,6.064290523529053,,,"Jeremy Hellickson",4371,476451
"Jordan Zimmermann","DET",131.1,-12.627681732177734,,,,,-1.3987195491790771,8.166626930236816,-0.9027886390686035,,,-6.876712322235107,,,"Jordan Zimmermann",4505,519455
"Jason Hammel","KCR",127,2.437850832939148,,,,,-14.162088394165039,-7.622072219848633,-3.1278616189956665,,,-3.347737669944763,,,"Jason Hammel",4538,434628
"Brandon McCarthy","ATL",78.2,0.7349643111228943,,-0.3257703185081482,,,3.9853878021240234,-2.448751449584961,-9.636476516723633,,,,,,"Brandon McCarthy",4662,435221
"Charlie Morton","HOU",167,2.1504905223846436,,-3.987488031387329,0.5000551342964172,,6.66251277923584,,9.830899238586426,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","PHI",24.1,,,,,,1.7598416805267334,1.0858172178268433,,,,0.3999432921409607,,,"Pat Neshek",4682,450212
"Nate Jones","CHW",30,,,,,,0.5758382678031921,-1.012461543083191,,,,-0.41858693957328796,,,"Nate Jones",4696,518858
"Félix Hernández","SEA",155.2,-8.355138540267944,,1.0796303451061249,,,-9.920385897159576,-1.280022144317627,8.432894438505173,,,-1.4090828895568848,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",31,1.888776421546936,,,3.5051681995391846,,-0.937063455581665,-1.992740511894226,,0.4683549106121063,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",132.2,6.027212500572205,,-0.2216997593641281,,,0.20727814733982086,-1.362536072731018,2.9664086401462555,,-0.026440227404236794,0.04798246920108795,,,"Rich Hill",4806,448179
"Mike Montgomery","CHC",124,-2.6304774284362793,,0.1370292454957962,,,-6.875597953796387,,0.717286616563797,,,11.65842890739441,,,"Mike Montgomery",4869,543557
"Brandon Maurer","KCR",31.1,-9.422114372253418,,,,,0.809427797794342,0.9109247326850891,,,,-7.164963245391846,,,"Brandon Maurer",4878,543506
"Peter Moylan","ATL",28.1,,,,-0.061647120863199234,,1.19083833694458,-4.059848785400391,,,,0.6230416893959045,,,"Peter Moylan",4891,493247
"Jon Lester","CHC",181.2,-1.365579605102539,,3.41351056098938,,,-5.692409038543701,,0.7801721692085266,,,4.952466011047363,,,"Jon Lester",4930,452657
"Fernando Salas","ARI",40,3.026146411895752,,,,,,,,-0.575607419013977,,-0.0887603610754013,,,"Fernando Salas",4971,477569
"Cole Hamels","- - -",190.2,-6.705574035644531,,6.077226161956787,,,-1.153951644897461,0.10791242122650146,1.0844597220420837,,,2.293585777282715,,,"Cole Hamels",4972,430935
"Jake Diekman","- - -",53.1,0.0627908706665039,,,,,2.1888941824436188,-3.3820128440856934,,,,,,,"Jake Diekman",5003,518617
"Josh Fields","LAD",41,7.6121296882629395,,,,,,,,1.2535789012908936,,1.2997726202011108,,,"Josh Fields",5070,451661
"Jeurys Familia","- - -",72,1.853581726551056,,,0.6476825922727585,,1.9306781888008118,7.1887993812561035,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","SEA",162,1.3712861984968185,,10.51361894607544,,,-6.491263151168823,-0.4156171977519989,0.09297632053494453,,,0.2851327359676361,,,"Wade LeBlanc",5221,453281
"Blake Parker","LAA",66.1,-5.142911911010742,,-0.15150484442710876,6.8486433029174805,,,,-1.119903326034546,,,-0.016060691326856613,,,"Blake Parker",5224,453284
"Wilmer Font","- - -",44,-3.1662726402282715,,,-0.2959737703204155,,1.3438954278826714,-1.9059620201587677,-2.2436599731445312,,,,,,"Wilmer Font",5257,521655
"Chris Tillman","BAL",26.2,-6.712589263916016,,,,,-5.221156120300293,-1.7306920289993286,,-0.834646999835968,,-0.4331013560295105,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA",63,0.9897525310516357,,-1.0315049886703491,,,2.8141233921051025,2.0646889209747314,6.569598197937012,,,0.3053286671638489,,,"Jose Alvarez",5358,501625
"Brad Peacock","HOU",65,-0.6563723683357239,,,,,3.8768622875213623,-0.9350226372480392,,-0.12686419673264027,,-0.24754780903458595,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",56.1,6.180054187774658,,0.05668916553258896,,,-0.818641722202301,-0.3949028253555298,0.039223287254571915,,,3.5631392002105713,,,"Pedro Baez",5420,520980
"Jesse Chavez","- - -",95.1,-5.669121742248535,,16.56633758544922,,,5.565181016921997,0.14820218086242676,0.5691613554954529,,,-2.606356203556061,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",38.1,-0.6299639344215393,,,,,0.4398587644100189,4.746016979217529,,,,0.26196783781051636,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","SFG",129.2,-8.695304870605469,,9.024353981018066,,,-0.026440227404236794,,8.287131309509277,,,-0.324564129114151,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",33.2,8.163570404052734,,,,,1.9715622663497925,-0.10528261214494705,,,,0.4424610435962677,,,"Ryan Brasier",5615,518489
"Tyler Clippard","TOR",68.2,2.3386408388614655,,,-3.015805035829544,,,-2.497572183609009,0.10463076084852219,,,3.78346848487854,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",141,2.057444006204605,,,0.6536393314599991,,-7.644910514354706,-3.348299264907837,2.657853841781616,,,,,,"Junior Guerra",5702,448855
"Bruce Rondón","CHW",29.2,-8.366612434387207,,,,,-1.263501763343811,1.602964997291565,,,,0.8072250485420227,,,"Bruce Rondon",5766,541652
"Kelvin Herrera","- - -",44.1,4.575680255889893,,,,,-0.157462477684021,1.108212947845459,,,,-0.9583734571933746,,,"Kelvin Herrera",6033,516969
"Dellin Betances","NYY",66.2,1.7325947284698486,,,,,,0.9719401001930237,7.170273303985596,4.823427200317383,,0.1747938096523285,,,"Dellin Betances",6216,476454
"Trevor Cahill","OAK",110,-0.7501909732818604,,0.7892272919416428,,,0.11667150259017944,,,2.196753039956093,,9.305832386016846,,,"Trevor Cahill",6249,502239
"Chris Archer","- - -",148.1,-8.977341651916504,,,,,-1.4071974754333496,4.960654616355896,0.5175673365592957,,,-0.9381113052368164,,,"Chris Archer",6345,502042
"Jake Odorizzi","MIN",164.1,10.481982231140137,,-1.4817721843719482,-1.9663352966308594,,,-2.0550944805145264,-3.53800106048584,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",25.1,0.7471945285797119,,,,,0.12736553326249123,-2.5825308561325073,3.1151587441563606,,,2.7788257002830505,,,"Trevor May",6398,543507
"Steve Cishek","CHC",70.1,1.627905011177063,,,,,4.451049327850342,7.750665664672852,,,,-0.11302235722541809,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",86,-4.984992504119873,,4.98119330406189,,,0.29775964468717575,,-0.5063291788101196,,,5.044544458389282,,,"Blaine Hardy",6499,543278
"Alex Cobb","BAL",152.1,0.033548712730407715,,,-1.5193203687667847,,1.113784909248352,,,-14.754138946533203,,,,,"Alex Cobb",6562,502171
"Robert Stock","SDP",39.2,0.1395392268896103,,,,,0.42716336250305176,4.4032301902771,,,,-0.18566642701625824,,,"Robert Stock",6576,476594
"Brad Brach","- - -",62.2,0.18718719482421875,,,,,-1.274725317955017,1.4575817286968231,,,,-3.50453782081604,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",192,-1.816944420337677,,,,,-0.3616815507411957,9.14002639055252,0.6935621537268162,,,5.7197006940841675,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BOS",62.1,5.094725608825684,,,,,,,,8.424439430236816,,0.039223287254571915,,,"Craig Kimbrel",6655,518886
"Alex Colomé","- - -",68,-0.9592166244983673,,8.423113405704498,,,,,,,,,,,"Alex Colome",6661,517008
"Andrew Miller","CLE",34,0.6498394012451172,,,,,-0.8627324104309082,-0.5729244947433472,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",175.2,-2.4137520790100098,,,,,12.650097846984863,7.222157955169678,-8.626916885375977,,,3.7717843055725098,,,"Julio Teheran",6797,527054
"Sam Freeman","ATL",50.1,1.1578292846679688,,,2.585648775100708,,2.006120204925537,,-0.06728138029575348,,,,,,"Sam Freeman",6832,518693
"Johnny Cueto","SFG",53,2.3777074813842773,,,,,0.39716029167175293,1.1940170526504517,-1.1303447484970093,,,2.361746072769165,,,"Johnny Cueto",6893,456501
"Chase Anderson","MIL",158,3.789647102355957,,-2.933419704437256,,,-5.010923862457275,,1.871440052986145,,,7.278532028198242,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",85.1,-8.405930757522583,,,,,4.425433367490768,-4.679216966032982,-5.0384886264801025,,,-7.025384068489075,,,"Martin Perez",6902,527048
"Joakim Soria","- - -",60.2,11.89082384109497,,,,,-0.0041119009256362915,-0.8669114038348198,-1.5950824469327927,,,-2.242200493812561,,,"Joakim Soria",6941,465657
"Luis García","PHI",46,0.7689535021781921,,,1.5593178272247314,,-4.498780727386475,0.21331432461738586,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",119.2,-3.3380513191223145,,-3.541818618774414,,,-2.2501816749572754,0.9164027571678162,,0.8396996259689331,,3.4158248901367188,,,"Ian Kennedy",6986,453178
"Ryan Pressly","- - -",71,2.6938841193914413,,,,,0.1901014745235443,4.373442053794861,3.9149668216705322,,,,,,"Ryan Pressly",7005,519151
"James Shields","CHW",204.2,-3.5787226855754852,,-1.8035186752676964,,,1.3210232891142368,,,-3.938018798828125,0.2402145266532898,0.5297503024339676,,,"James Shields",7059,448306
"Daniel Hudson","LAD",46,5.500185936689377,,,,,0.6750938296318054,-0.784399151802063,,,,-0.37421006709337234,,,"Daniel Hudson",7146,543339
"Jonny Venters","- - -",34.1,-0.798063650727272,,,,,2.3782399892807007,4.8773975521326065,-0.042649973183870316,,,-0.22859367728233337,,,"Jonny Venters",7175,458924
"Greg Holland","- - -",46.1,-1.575060486793518,,,,,,4.22850489616394,-1.0084900259971619,,,-0.026440227404236794,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",79,0,,-0.17715805768966675,,,15.996040344238281,,,1.0472503900527954,,,,,"Craig Stammen",7274,489334
"Brad Ziegler","- - -",73.2,-0.020404212176799774,,,,,8.180049896240234,,-0.6826714873313904,,,-1.2669526636600494,,,"Brad Ziegler",7293,446899
"Dan Otero","CLE",58.2,-3.579911708831787,,,,,-0.9290255308151245,-0.9060433506965637,,,,0.11085443198680878,,,"Dan Otero",7385,519096
"Javy Guerra","MIA",35.2,-3.6220555305480957,,,,,,-2.0356621742248535,-0.9226410388946533,,,1.0793377161026,,,"Javy Guerra",7407,457915
"J.A. Happ","- - -",177.2,20.67951011657715,,,,,-0.6451874300837517,3.669087052345276,-3.174453765153885,,,-3.969704508781433,,,"J.A. Happ",7410,457918
"Wade Davis","COL",65.1,5.364437580108643,,3.8621950149536133,,,-0.02621258981525898,,,1.4985815286636353,,-0.036135897040367126,,,"Wade Davis",7441,451584
"Gio Gonzalez","- - -",171,10.560003817081451,,,,,-2.704875946044922,,-10.838700294494629,,,0.04033994674682617,,,"Gio Gonzalez",7448,461829
"Phil Hughes","- - -",32.2,-9.83766421675682,,0.47799746692180634,,,-1.961771845817566,,,0.5591309070587158,,0.1553088128566742,,,"Phil Hughes",7450,461833
"Anthony Swarzak","NYM",26.1,-0.5441968441009521,,,,,-0.7160754203796387,-2.8589107990264893,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","HOU",72.1,6.843573570251465,,0.025450406596064568,,,-0.4614952802658081,9.266036987304688,1.0142561197280884,0.03893129527568817,,-0.15793804824352264,,,"Collin McHugh",7531,543521
"Jake McGee","COL",51.1,-7.789358615875244,,,,,,-3.2542612552642822,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","SEA",56.1,7.397492825984955,,-2.5410705655813217,,,0.02314085140824318,0.039223287254571915,,,,0.04164440743625164,,,"Nick Vincent",7555,543883
"Jordan Lyles","- - -",87.2,1.8698651790618896,,,,,6.212556779384613,-1.7339665293693542,1.989971101284027,,,-6.355161547660828,,,"Jordan Lyles",7593,543475
"Tommy Milone","WSN",26.1,-3.734804153442383,,,,,,0.053696274757385254,-1.185742348432541,,,-2.343220353126526,,,"Tommy Milone",7608,543548
"Neil Ramírez","CLE",41.2,-3.1770267486572266,,,,,-0.5404602289199829,2.0112321376800537,,,,,,,"Neil Ramirez",7677,519166
"Juan Nicasio","SEA",42,2.138774871826172,,,,,-0.8937478065490723,-5.1816606521606445,,,,-1.6857212781906128,,,"Juan Nicasio",7731,504379
"Wily Peralta","KCR",34.1,-3.5809166431427,,,,,0.0489189550280571,1.736936092376709,0.24455399811267853,,,2.871851682662964,,,"Wily Peralta",7738,503449
"Mike Fiers","- - -",172,2.6224493980407715,,,,,0.3286378085613251,-3.0393846333026886,3.199684612452984,,,-2.456076741218567,,,"Mike Fiers",7754,571666
"Shawn Kelley","- - -",49,2.7972679808735847,,,,,,5.329502582550049,,,,,,,"Shawn Kelley",7773,518875
"Richard Bleier","BAL",32.2,-0.22792068123817444,,1.4712116718292236,,,1.8502262830734253,0.3296792507171631,,,,0.8107349872589111,,,"Richard Bleier",7803,542947
"Hunter Strickland","SFG",45.1,-0.9809648394584656,,,,,-1.6454168558120728,0.6394750475883484,,,,-1.4897381067276,,,"Hunter Strickland",7836,519326
"Jerry Blevins","NYM",42.2,0.34282422065734863,,,,,,,-3.494141697883606,,,2.120913803577423,,,"Jerry Blevins",7841,460283
"Tyson Ross","- - -",149.2,1.6767860651016235,,-3.411201298236847,,,-1.5012782514095306,7.760057583451271,,,,0.373674213886261,,,"Tyson Ross",7872,475115
"Cory Gearrin","- - -",57.1,1.153354749083519,,,,,-3.8120675086975098,3.5958733409643173,,,,-1.3122281432151794,,,"Cory Gearrin",7947,518715
"Jason Vargas","NYM",92,1.283029556274414,,,,,-9.262137413024902,,,2.2771406173706055,,-1.0424706935882568,,,"Jason Vargas",8044,450306
"Will Smith","SFG",53,2.2529194355010986,,,,,0.10473155975341797,10.56458568572998,0.6932843923568726,,,,,,"Will Smith",8048,519293
"Dan Jennings","MIL",64.1,-0.32720011472702026,,,,,1.4699515458196402,0.5456970185041428,,,,0.039223287254571915,,,"Dan Jennings",8073,543359
"Bryan Shaw","COL",54.2,0.18757687509059906,,-8.708904266357422,,,,-1.8441500663757324,-1.0181435346603394,,,-0.04960940033197403,,,"Bryan Shaw",8110,543766
"Jaime García","- - -",82,-9.172314748167992,,,,,-0.3495637774467468,3.683074675500393,0.05799318477511406,,,-3.7250335216522217,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","- - -",94.1,-2.7664425373077393,,,,,-0.7980594635009766,0.15776494145393372,-5.885963201522827,,,-4.247875690460205,,,"Yovani Gallardo",8173,451596
"Brett Anderson","OAK",80.1,-2.263829231262207,,,,,4.659165382385254,-0.9142580032348633,,-4.270328998565674,,0.3986052870750427,,,"Brett Anderson",8223,474463
"David Robertson","NYY",69.2,0.05668916553258896,,-2.2308590412139893,,,-0.31617221236228943,8.401785850524902,,6.702220916748047,,-0.13490934669971466,,,"David Robertson",8241,502085
"Tony Sipp","HOU",38.2,4.253896713256836,,,2.955620765686035,,-0.7710304260253906,2.015049457550049,,,,,,,"Tony Sipp",8280,448609
"Homer Bailey","CIN",106.1,-12.596502304077148,,,-3.730567455291748,,-6.434139251708984,-0.31341060996055603,,-3.1911864280700684,,0.01881907507777214,,,"Homer Bailey",8362,456701
"Justin Miller","WSN",52.1,0.4731189012527466,,,,,2.9173803329467773,-0.019468721002340317,,,,-0.6597152948379517,,,"Justin Miller",8580,502522
"Justin Verlander","HOU",214,30.881439208984375,,-2.316629648208618,,,,3.579587697982788,9.591790199279785,,,-2.7613658905029297,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN",180.1,-5.08962094783783,,-1.0654205083847046,,,1.9268555715680122,9.139379471540451,2.230208158493042,,,-5.8172043561935425,,,"Tanner Roark",8753,543699
"Wade Miley","MIL",80.2,0.11966881155967712,,10.856285095214844,,,-2.937411308288574,0.04159004986286163,1.1893123388290405,,,1.3742790222167969,,,"Wade Miley",8779,489119
"Andrew Cashner","BAL",153,-8.844888687133789,,,,,-8.053133010864258,-0.4788318872451782,-9.502251625061035,,,1.2948107719421387,,,"Andrew Cashner",8782,488768
"Oliver Drake","- - -",47.2,-2.2326236963272095,,,-0.3478410840034485,,,,0.703759677708149,,,,,,"Oliver Drake",8823,543118
"Adam Warren","- - -",51.2,0.8280443400144577,,,,,0.10194846615195274,2.570169687271118,-0.7191104292869568,,,-0.778949424624443,,,"Adam Warren",9029,476589
"Jeanmar Gómez","CHW",25,0.1574895977973938,,,,,-5.147974491119385,0.4939040243625641,0.1993754357099533,,,0.5409971475601196,,,"Jeanmar Gomez",9033,491646
"John Axford","- - -",54.2,-0.5451234839856625,,,,,3.7213850617408752,-1.1896890699863434,-0.9416941851377487,,,,,,"John Axford",9059,446099
