Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Zach McAllister","- - -",45,95.13988128838511,,,,,95.32941391888787,,81.59425371542744,,,88.4454512162642,,,"Zach McAllister",2895,502083
"Kenley Jansen","LAD",71.2,,,92.09341529519331,,,93.73760516826923,82.70151219223484,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","SFG",66,,,,,,92.46707818930041,84.0451076341712,,,,85.47847493489583,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",220.2,94.36206124641834,,88.65089053199405,,,,85.20554863518197,78.38941320711679,,,83.90657076870438,,,"Max Scherzer",3137,453286
"Tim Collins","WSN",22.2,92.44416243654823,,,,,,88.70735437729779,74.8142826140873,,,83.99534997274709,,,"Tim Collins",3164,525768
"David Price","BOS",176,92.71583116319445,,88.61895424836601,,,92.67563051267916,,,79.10886199564874,,85.25406172263682,,,"David Price",3184,456034
"Will Harris","HOU",56.2,92.40000406901042,,92.03248355263158,,,,,82.47507272897897,,,,,,"Will Harris",3192,501789
"Ervin Santana","MIN",24.2,89.19457818556202,,,,,88.5220804586039,81.37110821759259,,,,82.78850686961206,,,"Ervin Santana",3200,429722
"Francisco Liriano","DET",133.2,91.88421048616108,,,,,92.02033006864865,84.50349203020134,76.95999755859376,,,85.3859357561384,,,"Francisco Liriano",3201,434538
"T.J. McFarland","ARI",72,90.30000305175781,,87.30000305175781,,,90.6159793814433,80.09932564400337,,,,83.29580282998252,,,"T.J. McFarland",3237,519008
"Zack Britton","- - -",40.2,92.8933349609375,,,,,94.83996683250415,81.24888780381944,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",44.2,91.63629347278226,,89.91935483870968,82.42353132659314,,92.21352332746478,86.16666666666667,,76.61222330729167,,,,,"Jeff Samardzija",3254,502188
"Joe Smith","HOU",45.2,88.03086786684783,,,,,87.35898797523042,78.6159647452731,,,,79.0999984741211,,,"Joe Smith",3281,501925
"Aníbal Sánchez","ATL",136.2,90.44242745535715,,88.14079615452907,83.94851488170058,,91.10363640062737,83.29327040452223,77.9213207264237,,,71.0142841641865,,,"Anibal Sanchez",3284,434671
"Chris Hatcher","OAK",36.1,93.847087880291,,90.62890060513006,87.18636252663352,,93.11923076923077,85.38088091681985,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",20,86.83275525323276,,,,,85.94629810474537,79.03741809475807,,,,,,,"Darren O'Day",3321,503285
"Danny Duffy","KCR",155,93.02098594045368,,,,,93.28606877561475,83.31982530623608,76.16666666666667,,,83.63604499757751,,,"Danny Duffy",3542,518633
"Clay Buchholz","ARI",98.1,90.16213248890533,,85.780859375,,,90.01341780995935,,75.82786885245902,,,77.317919921875,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",24,94.75991716056035,,,,,93.1797462173655,86.5991450904781,82.36249732971191,,,87.5888909233941,,,"Liam Hendriks",3548,521230
"Clayton Richard","SDP",158.2,90.28920837655602,,,,,90.00623356498873,80.78785300925927,,,,84.27218191964286,,,"Clayton Richard",3551,453385
"Tony Barnette","TEX",26.1,92.98421223958333,,89.75252525252525,87.7562484741211,,92.79199869791667,,80.93265206473214,,,,,,"Tony Barnette",3555,501817
"Jim Johnson","LAA",63.1,92.32391307664955,,,,,92.8627893188071,,79.11222883265653,,,87.8066663953993,,,"Jim Johnson",3656,462382
"Zach Duke","- - -",52,87.06800170898437,,,,,88.4609952164598,78.33687943262412,73.31435616963218,,,83.1600002122962,,,"Zach Duke",3840,435043
"Matt Magill","MIN",56.2,94.65260635504201,,,,,94.21052631578948,86.14588031572166,84.57407407407408,,,87.91621357685811,,,"Matt Magill",3950,543483
"Yusmeiro Petit","OAK",93,89.2576784620098,,85.27642276422765,,,88.62999877929687,,76.59020618556701,,,81.86898118622449,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","CHW",102,90.81027879901961,,,,,89.01514966560133,83.52465485873287,74.74137931034483,,,82.41818397038567,77.49459591427365,,"Hector Santiago",4026,502327
"Brian Duensing","CHC",37.2,91.27844659213362,,,,,90.54557085640823,80.79160454437023,71.6522243923611,,,85.07476635514018,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",59.2,94.9560943851626,,88.60113340435606,89.9312515258789,,95.13190104166667,83.779296875,,,,,,,"Pedro Strop",4070,467008
"Junichi Tazawa","- - -",28,91.48103279903017,,,,86.33690534319196,91.30000305175781,78.62273060191761,74.52263943654187,,,78.9000015258789,,,"Junichi Tazawa",4079,547749
"Derek Holland","SFG",171.1,,,,,,91.52870803916187,80.86076181146163,,78.41928378018466,,82.85351717472076,,,"Derek Holland",4141,502706
"Jake Arrieta","PHI",172.2,92.3638318650266,,,,,93.02657198246797,89.41073739455521,80.71126760563381,,,88.03242320819113,,,"Jake Arrieta",4153,453562
"David Hernandez","CIN",64,93.44172920767717,,85.68461323832418,,,92.87580265410959,,80.83068783068784,,,87.33420924136513,,,"David Hernandez",4259,456696
"Mark Melancon","SFG",39,91.52127659574468,,91.20427127849003,82.27272727272727,,,,,82.67189083614865,,,,,"Mark Melancon",4264,453343
"Matt Albers","MIL",34.1,91.90514418658088,,,,,91.54466796875,85.10875244140625,,,,83.10262900904605,,,"Matt Albers",4300,458006
"Justin Wilson","CHC",54.2,94.70179948586119,,91.06129032258065,,,,83.56400390625,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","CHC",103.2,93.36466599714117,,88.80319195593188,,,92.70370370370371,,78.15209376169535,,,86.3954197541448,,,"Tyler Chatwood",4338,543022
"Jeremy Hellickson","WSN",91.1,89.58616605718085,,87.04214564732143,,,89.88361868351063,,,76.51943328761756,,81.2411942915483,,,"Jeremy Hellickson",4371,476451
"Jordan Zimmermann","DET",131.1,91.15062079124579,,,,,90.7933322482639,86.74905887155298,80.44894141805136,,,86.64872128739316,,,"Jordan Zimmermann",4505,519455
"Jason Hammel","KCR",127,91.90414946933963,,,,,91.6821903214508,85.05974559294872,76.96911800608916,,,84.70941054400275,,,"Jason Hammel",4538,434628
"Brandon McCarthy","ATL",78.2,91.88999633789062,,91.40392874672774,,,92.48507969097996,85.37764820772058,80.23845880681819,,,,,,"Brandon McCarthy",4662,435221
"Charlie Morton","HOU",167,96.1049120508982,,88.3224852071006,87.34201067862426,,95.132876977304,,79.65966921119593,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","PHI",24.1,,,,,,89.05274106378425,81.12172122454751,,,,63.03333536783854,,,"Pat Neshek",4682,450212
"Nate Jones","CHW",30,,,,,,97.17117117117117,88.77719526681287,,,,88.52727161754261,,,"Nate Jones",4696,518858
"Félix Hernández","SEA",155.2,89.5570341322157,,85.18999633789062,,,89.24009844646362,82.45784505208333,78.91863227739726,,,84.90776461999393,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",31,91.27742250504032,,,85.13381013938849,,91.23467982297687,82.16837773771367,,78.11250305175781,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",132.2,89.42180901889144,,84.34444851345486,,,86.77402724228897,72.62619163876488,74.59761166920858,,67.19999694824219,83.91764562270221,,,"Rich Hill",4806,448179
"Mike Montgomery","CHC",124,91.25427212465564,,87.53586341594827,,,91.532321875,,77.24150805203419,,,83.09405533349484,,,"Mike Montgomery",4869,543557
"Brandon Maurer","KCR",31.1,96.0835952758789,,,,,94.53864080255681,84.95618236528269,,,,86.68433499623494,,,"Brandon Maurer",4878,543506
"Peter Moylan","ATL",28.1,,,,76.80000305175781,,89.37837837837837,77.40582113921958,,,,84.86785888671875,,,"Peter Moylan",4891,493247
"Jon Lester","CHC",181.2,90.99759487791933,,88.09126466753585,,,90.17499743009868,,74.77157623977506,,,84.9498244229094,,,"Jon Lester",4930,452657
"Fernando Salas","ARI",40,90.46496363491049,,,,,,,,81.4801923643868,,86.3939782567771,,,"Fernando Salas",4971,477569
"Cole Hamels","- - -",190.2,92.35145715345199,,87.50845358869155,,,91.40089086859689,85.00872679844798,78.7638399119389,,,83.36998254799302,,,"Cole Hamels",4972,430935
"Jake Diekman","- - -",53.1,95.06287721298283,,,,,94.55579759797997,82.81479692851028,,,,,,,"Jake Diekman",5003,518617
"Josh Fields","LAD",41,94.62155388471177,,,,,,,,80.02069302262932,,80.81514855587122,,,"Josh Fields",5070,451661
"Jeurys Familia","- - -",72,96.53475935828877,,,91.65675560203758,,96.0385983602472,87.88088235294117,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","SEA",162,86.23064529254873,,83.37028995794229,,,86.25602955537684,77.69999694824219,72.51636186079546,,,77.74293633187585,,,"Wade LeBlanc",5221,453281
"Blake Parker","LAA",66.1,92.11863754734848,,89.37142508370536,80.43062017205057,,,,77.57096616683468,,,90.7999979654948,,,"Blake Parker",5224,453284
"Wilmer Font","- - -",44,94.58510928854376,,,84.58507344260144,,92.64629674840856,82.20519623199067,75.18591480523767,,,,,,"Wilmer Font",5257,521655
"Chris Tillman","BAL",26.2,88.96153846153847,,,,,88.8534102006392,82.42231082128099,,75.07333170572916,,83.08421052631579,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA",63,91.70187165775401,,87.2813976199128,,,91.33188028381643,83.68425504429133,80.92377209272541,,,81.2777000633446,,,"Jose Alvarez",5358,501625
"Brad Peacock","HOU",65,92.97058703852635,,,,,92.41454870265335,82.12779998779297,,78.57059015012256,,83.26666514078777,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",56.1,96.12803234501348,,87.69999694824219,,,95.70913598744292,87.97320761064593,72.4000015258789,,,86.72357003348215,,,"Pedro Baez",5420,520980
"Jesse Chavez","- - -",95.1,92.7491444644765,,91.3987113699262,,,93.12333233173077,85.05549705421532,77.2999970407197,,,86.67395909627278,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",38.1,97.42586543642241,,,,,97.57843137254902,85.29354628696237,,,,88.89000244140625,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","SFG",129.2,90.82824759272468,,85.46333550347222,,,90.5999984741211,,77.44677943937768,,,83.5164532238924,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",33.2,96.83267716535433,,,,,96.892001953125,85.48048661394817,,,,88.55000135633681,,,"Ryan Brasier",5615,518489
"Tyler Clippard","TOR",68.2,90.86044317713616,,,82.39234966007086,,,83.11212019486861,74.90000221946023,,,78.48005536784756,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",141,93.06363815003118,,,86.62426083299992,,93.4135106740719,83.84210526315789,82.18545587713068,,,,,,"Junior Guerra",5702,448855
"Bruce Rondón","CHW",29.2,96.4938775510204,,,,,95.68214053199405,86.27447535303347,,,,90.19047619047619,,,"Bruce Rondon",5766,541652
"Kelvin Herrera","- - -",44.1,96.58900477878007,,,,,96.18839150705645,80.67045454545455,,,,88.23898470603814,,,"Kelvin Herrera",6033,516969
"Dellin Betances","NYY",66.2,97.74852254381919,,,,,,86.76249694824219,86.95608052248677,84.24365482233503,,90.0999984741211,,,"Dellin Betances",6216,476454
"Trevor Cahill","OAK",110,92.19815176504629,,87.8388036016208,,,91.73829059853645,,,80.29217084022604,,83.91320828587699,,,"Trevor Cahill",6249,502239
"Chris Archer","- - -",148.1,94.61064849753019,,,,,94.8393906102036,87.901821293744,81.85134970175254,,,87.58951691658267,,,"Chris Archer",6345,502042
"Jake Odorizzi","MIN",164.1,91.07454608938548,,86.40986053036971,84.23003802281369,,,83.33728125,72.56438623715754,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",25.1,94.02557419638597,,,,,93.59999593098958,87.21041488647461,78.09999873720366,,,85.73958333333333,,,"Trevor May",6398,543507
"Steve Cishek","CHC",70.1,90.26688612375828,,,,,90.27992957746478,77.51732101616628,,,,84.44000244140625,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",86,87.83340782322655,,83.51568670002723,,,88.8,,75.32142857142857,,,79.55090997869318,,,"Blaine Hardy",6499,543278
"Alex Cobb","BAL",152.1,92.5,,,86.48276154891305,,91.92269934052757,,,81.55850613317757,,,,,"Alex Cobb",6562,502171
"Robert Stock","SDP",39.2,97.52683830870608,,,,,97.61521314538044,82.71092044213974,,,,82.69523693266369,,,"Robert Stock",6576,476594
"Brad Brach","- - -",62.2,93.99983911655684,,,,,92.41514818596117,84.59561261432927,,,,85.9106740713968,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",192,93.68429680975083,,,,,92.9500019812459,83.86421171789243,81.59380769275484,,,88.02430864997001,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BOS",62.1,97.07074773676881,,,,,,,,86.57442854859335,,91.30000305175781,,,"Craig Kimbrel",6655,518886
"Alex Colomé","- - -",68,95.12757402584876,,90.41602540692821,,,,,,,,,,,"Alex Colome",6661,517008
"Andrew Miller","CLE",34,93.00383144946808,,,,,94.97999877929688,82.83980642914013,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",175.2,89.88664280431108,,,,,89.39726349043715,80.167923997545,72.46203417446524,,,82.55468018492509,,,"Julio Teheran",6797,527054
"Sam Freeman","ATL",50.1,95.18842729970326,,,86.0032222062212,,94.99099609375,,83.08484996448864,,,,,,"Sam Freeman",6832,518693
"Johnny Cueto","SFG",53,89.78357110507247,,,,,89.06956643051242,82.7543708282767,79.3187484741211,,,81.74236068349754,,,"Johnny Cueto",6893,456501
"Chase Anderson","MIL",158,92.45188176789077,,88.64980693247126,,,91.87461300309597,,76.67983000268241,,,82.14508356813525,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",85.1,92.7795654296875,,,,,92.63281662632042,83.72777642144098,77.96456981268454,,,84.1491838160569,,,"Martin Perez",6902,527048
"Joakim Soria","- - -",60.2,92.33549164672313,,,,,91.66666666666667,78.411865234375,70.00999908447265,,,86.82930060708598,,,"Joakim Soria",6941,465657
"Luis García","PHI",46,97.12542207362289,,,86.85268607190861,,97.22271071962152,84.80399739583333,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",119.2,91.87090489821882,,87.69905213270142,,,91.64583333333333,87.08999837239584,,78.23057644110276,,85.04786544727489,,,"Ian Kennedy",6986,453178
"Ryan Pressly","- - -",71,95.92583562430401,,,,,94.44053773622255,89.77441077441077,83.04640586703431,,,,,,"Ryan Pressly",7005,519151
"James Shields","CHW",204.2,89.50970415645803,,86.35320263033599,,,88.98360868360176,,,78.1694778418124,68.46842019599781,83.3698795075671,,,"James Shields",7059,448306
"Daniel Hudson","LAD",46,95.33809940398686,,,,,95.30909312855114,86.62320685793516,,,,86.21818473122336,,,"Daniel Hudson",7146,543339
"Jonny Venters","- - -",34.1,92.90555657280817,,,,,93.11084436487269,84.62436887596836,70.69999694824219,,,86.46666717529297,,,"Jonny Venters",7175,458924
"Greg Holland","- - -",46.1,92.94858426024011,,,,,,86.23108108108109,78.28408813476562,,,86.5999984741211,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",79,90.19999694824219,,86.80476359577922,,,91.60196130562828,,,80.8459708921371,,,,,"Craig Stammen",7274,489334
"Brad Ziegler","- - -",73.2,86,,,,,84.34922876602565,,73.84467203362944,,,76.36853850289677,,,"Brad Ziegler",7293,446899
"Dan Otero","CLE",58.2,90.04954954954955,,,,,89.9,81.5,,,,82.63947711074562,,,"Dan Otero",7385,519096
"Javy Guerra","MIA",35.2,93.30730897009967,,,,,,88.02956097680817,79.48617229055851,,,85.22187042236328,,,"Javy Guerra",7407,457915
"J.A. Happ","- - -",177.2,92.28195904814609,,,,,90.41841378023018,85.33273346891109,75.91176470588235,,,85.9812834224599,,,"J.A. Happ",7410,457918
"Wade Davis","COL",65.1,93.8132183908046,,89.73125,,,92.16250610351562,,,83.34978916056485,,87.19999694824219,,,"Wade Davis",7441,451584
"Gio Gonzalez","- - -",171,90.12081646811369,,,,,89.33365566669217,,75.73509333683894,,,82.74153457398698,,,"Gio Gonzalez",7448,461829
"Phil Hughes","- - -",32.2,90.58621607071314,,87.23846234332075,,,89.7964937979715,,,78.42828492443971,,80.73333740234375,,,"Phil Hughes",7450,461833
"Anthony Swarzak","NYM",26.1,93.90463622104247,,,,,93.5,85.35638938601322,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","HOU",72.1,92.07633716537133,,87.69381241945877,,,91.73999837239583,79.63159857855902,75.95023657570422,69.35999755859375,,87.4857177734375,,,"Collin McHugh",7531,543521
"Jake McGee","COL",51.1,93.68191211201079,,,,,,79.40254237288136,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","SEA",56.1,89.34385016025641,,87.41033588576994,,,89.36428397042411,80.69999694824219,,,,83.44839034541961,,,"Nick Vincent",7555,543883
"Jordan Lyles","- - -",87.2,93.78710734472453,,,,,93.08020205425127,89.03507699539412,83.48734588244417,,,85.85729716532938,,,"Jordan Lyles",7593,543475
"Tommy Milone","WSN",26.1,86.91918247767858,,,,,,78.25999816894532,73.74705954159008,,,78.71320846845519,,,"Tommy Milone",7608,543548
"Neil Ramírez","CLE",41.2,95.23611111111111,,,,,95.34463276836158,85.89749461206897,,,,,,,"Neil Ramirez",7677,519166
"Juan Nicasio","SEA",42,93.88459995814732,,,,,93.71624755859375,87.41009353497707,,,,87.97368421052632,,,"Juan Nicasio",7731,504379
"Wily Peralta","KCR",34.1,96.1858108108108,,,,,96.30000305175781,83.79601942754425,82.89000244140625,,,86.30882352941177,,,"Wily Peralta",7738,503449
"Mike Fiers","- - -",172,89.3990203259038,,,,,89.23566246032715,85.23051987685166,72.42493966073151,,,83.27104484667768,,,"Mike Fiers",7754,571666
"Shawn Kelley","- - -",49,91.14444599454364,,,,,,81.00924629696532,,,,,,,"Shawn Kelley",7773,518875
"Richard Bleier","BAL",32.2,88.25833129882812,,85.86964634486607,,,87.8748119212963,78.16216216216216,,,,81.3,,,"Richard Bleier",7803,542947
"Hunter Strickland","SFG",45.1,94.99332157258064,,,,,93.77590243787651,82.59032153057795,,,,87.75434676460598,,,"Hunter Strickland",7836,519326
"Jerry Blevins","NYM",42.2,88.72729340735499,,,,,,,72.07000003937752,,,83.07576035008286,,,"Jerry Blevins",7841,460283
"Tyson Ross","- - -",149.2,90.84363513679082,,89.35113317316228,,,90.99766281752558,84.60231947760518,,,,86.5562515258789,,,"Tyson Ross",7872,475115
"Cory Gearrin","- - -",57.1,91.90117474724265,,,,,91.66871494391026,83.97832369942196,,,,85.31919921875,,,"Cory Gearrin",7947,518715
"Jason Vargas","NYM",92,86.53631284916202,,,,,86.33915022761761,,,73.5433766315261,,80.63951262417218,,,"Jason Vargas",8044,450306
"Will Smith","SFG",53,92.60911318699732,,,,,87.11111111111111,81.10262900904605,77.29268292682927,,,,,,"Will Smith",8048,519293
"Dan Jennings","MIL",64.1,91.06078622855392,,,,,91.00883610822919,82.17800806439112,,,,69.5,,,"Dan Jennings",8073,543359
"Bryan Shaw","COL",54.2,94.22500610351562,,93.46074583820094,,,,83.27266276041667,78.5,,,83.5,,,"Bryan Shaw",8110,543766
"Jaime García","- - -",82,89.2131238301595,,,,,89.2416275507724,81.01176500967725,72.24706167333267,,,81.49290204471384,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","- - -",94.1,91.46898758814302,,,,,91.593365104831,88.99126870598592,79.50536573456554,,,85.91137811018957,,,"Yovani Gallardo",8173,451596
"Brett Anderson","OAK",80.1,91.04093386627908,,,,,89.92063924262735,81.99063283862876,,75.7220791903409,,83.5446368696352,,,"Brett Anderson",8223,474463
"David Robertson","NYY",69.2,93.5999984741211,,92.23747772403259,,,93.72727272727273,84.78821589828897,,84.08770707831326,,88.2000020345052,,,"David Robertson",8241,502085
"Tony Sipp","HOU",38.2,91.75153374233129,,,78.95962944380734,,90.57499694824219,82.94492083054813,,,,,,,"Tony Sipp",8280,448609
"Homer Bailey","CIN",106.1,93.03629241689751,,,85.78184530179794,,93.09026070926966,87.44067158830275,,79.28988544592697,,86.19999694824219,,,"Homer Bailey",8362,456701
"Justin Miller","WSN",52.1,93.90107666890681,,,,,94.26428571428572,86.06348871887967,,,,89.4937515258789,,,"Justin Miller",8580,502522
"Justin Verlander","HOU",214,95.02901679015297,,91.51500244140625,,,,86.48320620078741,79.55172032828283,,,87.37254901960785,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN",180.1,91.52529974582848,,89.27000325520834,,,91.35017182654941,85.01925132873862,74.69178838315217,,,83.37337221572487,,,"Tanner Roark",8753,543699
"Wade Miley","MIL",80.2,91.15281827684859,,87.59113354952831,,,90.1234359741211,81.92120916193181,75.5816650390625,,,82.36103469776995,,,"Wade Miley",8779,489119
"Andrew Cashner","BAL",153,93.00908976356305,,,,,91.89880344498911,85.70850325329911,80.95403899721448,,,83.65273775216139,,,"Andrew Cashner",8782,488768
"Oliver Drake","- - -",47.2,92.48994556618803,,,83.85601139589737,,,,79.41311783087058,,,,,,"Oliver Drake",8823,543118
"Adam Warren","- - -",51.2,91.84086244844544,,,,,92.75,85.16194517422566,79.78596576891448,,,84.65853360804115,,,"Adam Warren",9029,476589
"Jeanmar Gómez","CHW",25,91.60588522518383,,,,,91.86123485779494,85.10000101725261,77.1280667489035,,,84.56831103032178,,,"Jeanmar Gomez",9033,491646
"John Axford","- - -",54.2,95.67414132479963,,,,,95.43467463879159,91.65161444551201,79.6926498413086,,,,,,"John Axford",9059,446099
"Kirby Yates","SDP",63,93.93854122453311,,,87.29616331335616,,,86.78148509837963,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","- - -",72,93.77670288085938,,,,,93.32282422936481,82.03600997444968,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","- - -",111,97.15133722948255,,92.73788716141328,88.21228187962582,,,86.87121273772885,79.15942028985508,,,,,,"Nathan Eovaldi",9132,543135
"Casey Kelly","SFG",23.2,91.48409016927083,,,,,91.12806889048794,86.50262933028371,81.56704711914062,,,86.23421116879112,,,"Casey Kelly",9174,543391
"Alex Wilson","DET",61.2,92.2515888516865,,,,,92.02621722846442,86.52856832837301,81.227998046875,,,88.39411477481617,,,"Alex Wilson",9239,543935
"Patrick Corbin","ARI",200,90.78028741057234,,,,,90.76167946927374,81.69689201010887,72.53870130565069,,,81.00278049045139,,,"Patrick Corbin",9323,571578
"Jared Hughes","CIN",78.2,92.81289902553763,,,,,91.59021259954494,85.66,,,,87.40999755859374,,,"Jared Hughes",9325,453172
"Brandon Morrow","CHC",30.2,97.47577024647887,,91.9041095890411,,,,87.9683349609375,,,,,,,"Brandon Morrow",9346,453344
"Josh Tomlin","CLE",70.1,87.87886312105678,,85.83002080981942,,,87.28253755115327,,75.13629268219113,,,83.14814588758681,,,"Josh Tomlin",9388,458708
"Doug Fister","TEX",66,87.51429094587054,,84.78333574459876,,,88.35904712373372,,72.95714418579932,,,82.1047619047619,,,"Doug Fister",9425,450729
"Dallas Keuchel","HOU",204.2,89.74925549195545,,86.3980484008789,,,89.11646943933823,78.72433953536184,,,,79.62729779411765,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","OAK",39.1,92.4453125,,89.62566544524336,,,,,79.50085136217949,,,,,,"Ryan Buchter",9456,488748
