Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Jeremy Jeffress","MIL",76.2,0.28272251,0.64733542,0.4748142,0.46296296,0.81113801,0.71304348,0.52683732,25.60444444,"Jeremy Jeffress",9490,502026
"Ryan Brasier","BOS",33.2,0.38683128,0.72839506,0.55761317,0.5,0.83050847,0.71586716,0.5,25.54985755,"Ryan Brasier",5615,518489
"JT Chargois","LAD",32.1,0.29166667,0.58867925,0.44752475,0.44285714,0.82051282,0.70353982,0.52475248,25.53443526,"JT Chargois",13767,608638
"Matt Andriese","- - -",78.2,0.32572298,0.68995633,0.51190476,0.54672897,0.8628692,0.76453488,0.51116071,25.52941176,"Matt Andriese",12022,542882
"Tayron Guerrero","MIA",58,0.19157088,0.70302013,0.46422182,0.54,0.81384248,0.761079,0.53309481,25.50177936,"Tayron Guerrero",11691,594027
"Joakim Soria","- - -",60.2,0.30632411,0.716946,0.5177373,0.60645161,0.76883117,0.72222222,0.51486098,25.49611399,"Joakim Soria",6941,465657
"Chris Hatcher","OAK",36.1,0.22881356,0.63605442,0.41358025,0.74074074,0.83957219,0.80970149,0.4537037,25.43829787,"Chris Hatcher",3299,501822
"Justin Verlander","HOU",214,0.31665569,0.66280905,0.50906433,0.55301455,0.77777778,0.71568064,0.55584795,25.40408805,"Justin Verlander",8700,434378
"Chaz Roe","TBR",50.1,0.25641026,0.58133971,0.43302991,0.58888889,0.81069959,0.75075075,0.54356307,25.35752212,"Chaz Roe",9866,475054
"Vince Velasquez","PHI",146.2,0.24581498,0.64221557,0.4601376,0.56630824,0.81118881,0.75109938,0.54067179,25.32292248,"Vince Velasquez",11189,592826
"Brandon Kintzler","- - -",60.2,0.26763485,0.63636364,0.45445241,0.68217054,0.9015873,0.83783784,0.50665302,25.30422535,"Brandon Kintzler",9939,445213
"Xavier Cedeño","- - -",33.1,0.25878594,0.63405797,0.43463497,0.41975309,0.83428571,0.703125,0.46859083,25.30222222,"Xavier Cedeno",36,458584
"Ryan Tepera","TOR",64.2,0.2919708,0.70204082,0.48554913,0.5,0.81104651,0.71230159,0.47206166,25.27968338,"Ryan Tepera",10291,572193
"José Leclerc","TEX",57.2,0.2875,0.64679912,0.4619507,0.38405797,0.7440273,0.6287703,0.48553055,25.26839827,"Jose Leclerc",14524,600917
"David Price","BOS",176,0.28137178,0.64430468,0.47273397,0.61495845,0.86876356,0.79734996,0.52726603,25.25371604,"David Price",3184,456034
"Matt Shoemaker","LAA",31,0.27459016,0.65098039,0.46693387,0.41791045,0.84337349,0.72103004,0.51102204,25.22714681,"Matt Shoemaker",4776,533167
"Wade Davis","COL",65.1,0.27070064,0.63598326,0.42857143,0.43529412,0.87171053,0.71518987,0.43218807,25.19591346,"Wade Davis",7441,451584
"Jeremy Hellickson","WSN",91.1,0.25677831,0.64037433,0.46545455,0.66459627,0.87056367,0.81875,0.544,25.19168357,"Jeremy Hellickson",4371,476451
"Shane Carle","ATL",63,0.29979466,0.72489083,0.50582011,0.54794521,0.8253012,0.74058577,0.48465608,25.15549215,"Shane Carle",15258,641438
"Garrett Richards","LAA",76.1,0.23913043,0.61654135,0.43086325,0.4025974,0.85365854,0.73049645,0.50802139,25.15472482,"Garrett Richards",9784,572070
"Oliver Drake","- - -",47.2,0.25329815,0.68472906,0.47643312,0.5,0.8057554,0.72727273,0.51719745,25.14715719,"Oliver Drake",8823,543118
"Kenta Maeda","LAD",125.1,0.31959799,0.67835052,0.49669211,0.44339623,0.82978723,0.70389344,0.49363868,25.14125874,"Kenta Maeda",18498,628317
"Ryan Pressly","- - -",71,0.35755258,0.62014134,0.49403122,0.3315508,0.79487179,0.633829,0.51974288,25.13688213,"Ryan Pressly",7005,519151
"Jordan Hicks","STL",77.2,0.22006472,0.59665145,0.41411765,0.45588235,0.88010204,0.77083333,0.51529412,25.13406593,"Jordan Hicks",19618,663855
"Shane Greene","DET",63.1,0.24793388,0.62180579,0.45284781,0.60833333,0.88493151,0.81649485,0.5480859,25.13239075,"Shane Greene",10756,572888
"Sam Tuivailala","- - -",37,0.25539568,0.66666667,0.48661417,0.56338028,0.8487395,0.78317152,0.56220472,25.0995671,"Sam Tuivailala",13485,592815
"Tommy Kahnle","NYY",23.1,0.2687747,0.61802575,0.43621399,0.57352941,0.71527778,0.66981132,0.47942387,25.09408602,"Tommy Kahnle",11384,592454
"Mark Melancon","SFG",39,0.27761194,0.6466877,0.45705521,0.53763441,0.88780488,0.77852349,0.48619632,25.09129512,"Mark Melancon",4264,453343
"Shohei Ohtani","LAA",51.2,0.23429952,0.63926941,0.44248826,0.26804124,0.79285714,0.65782493,0.51408451,25.07898894,"Shohei Ohtani",19755,660271
"Masahiro Tanaka","NYY",156,0.34731013,0.67756184,0.5033389,0.51480638,0.8357236,0.71890547,0.47245409,25.05474665,"Masahiro Tanaka",15764,547888
"Josh Fields","LAD",41,0.34220532,0.67017544,0.51277372,0.6,0.85863874,0.77580071,0.52007299,25.03,"Josh Fields",5070,451661
"Liam Hendriks","OAK",24,0.2706422,0.66079295,0.46966292,0.45762712,0.88,0.76076555,0.51011236,24.99704142,"Liam Hendriks",3548,521230
"Cody Allen","CLE",67,0.26279863,0.65447898,0.45189762,0.48051948,0.81564246,0.71484375,0.48278906,24.99170616,"Cody Allen",12183,592102
"Bruce Rondón","CHW",29.2,0.25625,0.66206897,0.44918033,0.46341463,0.80729167,0.70437956,0.47540984,24.98689956,"Bruce Rondon",5766,541652
"John Axford","- - -",54.2,0.2173913,0.625,0.42030568,0.55,0.87719298,0.79220779,0.49781659,24.98363095,"John Axford",9059,446099
"Joey Lucchesi","SDP",130,0.24724725,0.62157048,0.43968872,0.48178138,0.85540335,0.75331858,0.51410506,24.98149372,"Joey Lucchesi",19320,664192
"Dominic Leone","STL",24,0.31606218,0.73469388,0.52699229,0.52459016,0.79861111,0.71707317,0.50385604,24.96428571,"Dominic Leone",13763,608678
"Yu Darvish","CHC",40,0.21068249,0.64019851,0.44459459,0.53521127,0.81007752,0.75075988,0.54459459,24.93394495,"Yu Darvish",13074,506433
"Trevor May","MIN",25.1,0.27317073,0.65020576,0.47767857,0.44642857,0.75949367,0.67757009,0.54241071,24.88495575,"Trevor May",6398,543507
"Anthony Swarzak","NYM",26.1,0.28755365,0.57254902,0.43647541,0.55223881,0.90410959,0.79342723,0.52254098,24.87978142,"Anthony Swarzak",7466,461872
"Lou Trivino","OAK",74,0.30839416,0.69284468,0.50490633,0.50887574,0.80352645,0.7155477,0.51115076,24.87484663,"Lou Trivino",15043,642152
"Jorge De La Rosa","- - -",56,0.29469548,0.70576132,0.49547739,0.55333333,0.85714286,0.76470588,0.48844221,24.85215054,"Jorge De La Rosa",2047,407822
"Zack Britton","- - -",40.2,0.2568306,0.5993266,0.41025641,0.39361702,0.84269663,0.6875,0.4479638,24.83229814,"Zack Britton",3240,502154
"Matt Bowman","STL",23,0.22167488,0.63559322,0.44419134,0.66666667,0.87333333,0.82564103,0.53758542,24.79012346,"Matt Bowman",13528,621199
"Yacksel Ríos","PHI",36,0.26804124,0.67272727,0.48309179,0.53846154,0.83333333,0.75666667,0.53140097,24.76666667,"Yacksel Rios",15007,605441
"Robbie Ray","ARI",123.2,0.27036104,0.59816514,0.4270057,0.42857143,0.83128834,0.69815195,0.47786059,24.70333528,"Robbie Ray",11486,592662
"Clay Buchholz","ARI",98.1,0.26677067,0.66280566,0.48377997,0.59064327,0.86796117,0.79883382,0.54795487,24.70088845,"Clay Buchholz",3543,453329
"Felipe Vázquez","PIT",70,0.27984344,0.70434783,0.52373022,0.44055944,0.80041152,0.71860095,0.57452123,24.69170404,"Felipe Vazquez",12076,553878
"Blaine Boyer","KCR",21.2,0.1804878,0.72489083,0.46774194,0.81081081,0.87349398,0.86206897,0.52764977,24.6875,"Blaine Boyer",2237,430641
"Dakota Hudson","STL",27.1,0.23004695,0.63181818,0.43418014,0.53061224,0.87769784,0.78723404,0.50808314,24.67100977,"Dakota Hudson",19206,641712
"Jerry Blevins","NYM",42.2,0.16752577,0.60869565,0.38896021,0.69230769,0.78151261,0.76237624,0.50192555,24.65684575,"Jerry Blevins",7841,460283
"Aaron Nola","PHI",212.1,0.29919137,0.61747685,0.47042341,0.54279279,0.8163074,0.73593647,0.53798257,24.63640239,"Aaron Nola",16149,605400
"Edgar Santana","PIT",66.1,0.25829384,0.68452381,0.49028078,0.49541284,0.82608696,0.74669604,0.54427646,24.63338534,"Edgar Santana",17355,650828
"Yimi García","LAD",22.1,0.27564103,0.77184466,0.55801105,0.62790698,0.86163522,0.81188119,0.56906077,24.62878788,"Yimi Garcia",12095,554340
"Adam Ottavino","COL",77.2,0.22948074,0.53560831,0.39181747,0.40145985,0.78947368,0.68273092,0.53029111,24.62753469,"Adam Ottavino",1247,493603
"Chris Beck","- - -",34,0.23826715,0.66898955,0.45744681,0.57575758,0.85416667,0.78294574,0.50886525,24.6182266,"Chris Beck",13418,571476
"Zach McAllister","- - -",45,0.29721362,0.66592428,0.51165803,0.58333333,0.87625418,0.80506329,0.58160622,24.61538462,"Zach McAllister",2895,502083
"Brandon Workman","BOS",41.1,0.21875,0.58841463,0.4058642,0.4,0.87564767,0.74904943,0.50617284,24.61310782,"Brandon Workman",11428,519443
"Justin Wilson","CHC",54.2,0.26565875,0.69473684,0.50242014,0.6097561,0.82070707,0.77071291,0.5517909,24.60609911,"Justin Wilson",4301,458677
"Roberto Osuna","- - -",38,0.38645418,0.75357143,0.58003766,0.56701031,0.81990521,0.74025974,0.52730697,24.60377358,"Roberto Osuna",13764,532077
"Austin Bibens-Dirkx","TEX",45,0.27860697,0.70212766,0.48329049,0.60714286,0.875,0.79521277,0.48329049,24.56042032,"Austin Bibens-Dirkx",9559,502212
"Dylan Floro","- - -",64,0.30769231,0.64583333,0.47213779,0.62820513,0.83870968,0.76824034,0.48632219,24.52875175,"Dylan Floro",13394,571670
"Noé Ramirez","LAA",83.1,0.26822157,0.61294964,0.44170891,0.51086957,0.84507042,0.7442623,0.50325851,24.50683594,"Noe Ramirez",12800,598287
"Carl Edwards Jr.","CHC",52,0.27327935,0.67477876,0.46511628,0.53333333,0.76065574,0.69090909,0.47780127,24.49142857,"Carl Edwards Jr.",13607,605218
"Hansel Robles","- - -",56,0.19469027,0.68471954,0.45614035,0.69318182,0.78531073,0.76696833,0.53353973,24.47222222,"Hansel Robles",11801,570663
"Drew Rucinski","MIA",35.1,0.28731343,0.72108844,0.51423488,0.61038961,0.8254717,0.76816609,0.52313167,24.42469136,"Drew Rucinski",12499,607968
"Kyle Barraclough","MIA",55.2,0.18326693,0.61764706,0.40217391,0.44565217,0.81587302,0.73218673,0.50395257,24.36912752,"Kyle Barraclough",13713,607457
"Junior Guerra","MIL",141,0.25519031,0.68365554,0.46774194,0.57288136,0.85218509,0.77539609,0.49607672,24.3572282,"Junior Guerra",5702,448855
"Taylor Williams","MIL",53,0.26293996,0.65864333,0.45531915,0.4488189,0.79069767,0.68925234,0.48617021,24.35395683,"Taylor Williams",14899,592865
"Chasen Bradford","SEA",53.2,0.2985782,0.75688073,0.53146853,0.61111111,0.85757576,0.78947368,0.50815851,24.3328,"Chasen Bradford",12452,607473
"Nate Jones","CHW",30,0.26996198,0.71428571,0.48737864,0.47887324,0.82222222,0.7250996,0.48932039,24.32513661,"Nate Jones",4696,518858
"Pierce Johnson","SFG",43.2,0.23950617,0.67073171,0.45644172,0.69072165,0.80363636,0.77419355,0.50306748,24.32206119,"Pierce Johnson",13435,572955
"Dovydas Neverauskas","PIT",27,0.22633745,0.66793893,0.45544554,0.43636364,0.83428571,0.73913043,0.51881188,24.31578947,"Dovydas Neverauskas",11604,596720
"Eduardo Rodriguez","BOS",129.2,0.27115717,0.67705628,0.47384349,0.55095541,0.85038363,0.76459854,0.49935149,24.29988466,"Eduardo Rodriguez",13164,593958
"Yusmeiro Petit","OAK",93,0.28217822,0.68188302,0.496557,0.69005848,0.86610879,0.81972265,0.53634277,24.28525981,"Yusmeiro Petit",4020,433589
"Dan Altavilla","SEA",20.2,0.21621622,0.65497076,0.42696629,0.375,0.80357143,0.69078947,0.48033708,24.28148148,"Dan Altavilla",16507,656186
"Jonathan Holder","NYY",66,0.28853755,0.6539924,0.4748062,0.60958904,0.84593023,0.7755102,0.50968992,24.264,"Jonathan Holder",16588,656547
"Jake McGee","COL",51.1,0.23514212,0.70550847,0.49359721,0.6043956,0.84084084,0.79009434,0.54947614,24.24401914,"Jake McGee",7550,459429
"Nick Wittgren","MIA",33.2,0.23758865,0.68238994,0.47333333,0.73134328,0.82488479,0.8028169,0.53,24.22098214,"Nick Wittgren",15594,621295
"Ross Stripling","LAD",122,0.28944505,0.65380811,0.48031088,0.56015038,0.84114977,0.7605178,0.5238342,24.21093203,"Ross Stripling",13273,548389
"Buck Farmer","DET",69.1,0.25688073,0.65719064,0.44808307,0.56547619,0.84478372,0.76114082,0.47763578,24.19488818,"Buck Farmer",14814,571656
"Stephen Strasburg","WSN",130,0.31183831,0.60304659,0.46264501,0.58333333,0.81872214,0.74222668,0.51786543,24.17761101,"Stephen Strasburg",10131,544931
"Dan Jennings","MIL",64.1,0.2189781,0.68007663,0.44392523,0.61666667,0.87323944,0.80842105,0.48785047,24.11787072,"Dan Jennings",8073,543359
"Homer Bailey","CIN",106.1,0.31017964,0.67471144,0.50447427,0.64478764,0.8911353,0.82039911,0.53299776,24.11181102,"Homer Bailey",8362,456701
"Ryne Stanek","TBR",66.1,0.31034483,0.71,0.49537037,0.51666667,0.77183099,0.68598131,0.46296296,24.10714286,"Ryne Stanek",15947,592773
"Daniel Mengden","OAK",115.2,0.25814536,0.65673176,0.47713156,0.65533981,0.89045383,0.83313609,0.54940711,24.10234375,"Daniel Mengden",16980,596043
"Sean Doolittle","WSN",45,0.38283828,0.73015873,0.55987055,0.57758621,0.74782609,0.69075145,0.50970874,24.10065646,"Sean Doolittle",1581,448281
"Adam Morgan","PHI",49.1,0.25925926,0.63513514,0.45583039,0.46666667,0.83687943,0.73643411,0.5229682,24.08972268,"Adam Morgan",12580,605388
"Jaime Barria","LAA",129.1,0.28003457,0.65449161,0.45483871,0.63271605,0.84012066,0.77203647,0.46682028,24.07721046,"Jaime Barria",18356,642545
"Clay Holmes","PIT",26.1,0.16917293,0.58798283,0.36472946,0.6,0.8540146,0.79120879,0.46693387,24.07417582,"Clay Holmes",13649,605280
"Zack Godley","ARI",178.1,0.27901078,0.61231631,0.43745842,0.46818182,0.86971429,0.73536122,0.47538257,24.05258303,"Zack Godley",14862,643327
"Jake Odorizzi","MIN",164.1,0.2874139,0.68596237,0.47230614,0.66230937,0.8407173,0.78251599,0.46391407,24.05002213,"Jake Odorizzi",6397,543606
"Will Smith","SFG",53,0.36464088,0.60178971,0.49567367,0.41666667,0.8401487,0.70074813,0.55253399,24.01001669,"Will Smith",8048,519293
"Adam Warren","- - -",51.2,0.26978417,0.65429234,0.43768997,0.65333333,0.82269504,0.76388889,0.4366768,24.00939597,"Adam Warren",9029,476589
"George Kontos","- - -",26.2,0.27111111,0.65777778,0.46444444,0.59016393,0.87162162,0.78947368,0.5,24.00623053,"George Kontos",9486,502004
"Edubray Ramos","PHI",42.2,0.24438202,0.64583333,0.4527027,0.54022989,0.83870968,0.76119403,0.51891892,23.98713235,"Edubray Ramos",16086,591693
"Jason Hammel","KCR",127,0.29979879,0.66325581,0.48864186,0.60067114,0.89481066,0.80811078,0.51957467,23.98165761,"Jason Hammel",4538,434628
"Héctor Rondón","HOU",59,0.24093817,0.69245648,0.47768763,0.46017699,0.80446927,0.72186837,0.52434077,23.97111417,"Hector Rondon",2391,444468
"John Gant","STL",114,0.26356589,0.64948454,0.46342766,0.56722689,0.82222222,0.75230415,0.51788574,23.93138686,"John Gant",13684,607231
"Luis Santos","TOR",20,0.32352941,0.6300578,0.46419098,0.57575758,0.76146789,0.69142857,0.45888594,23.92114695,"Luis Santos",15006,608601
"Mike Mayers","STL",51.2,0.26697892,0.63465553,0.46136865,0.59649123,0.85526316,0.784689,0.52869757,23.89909639,"Mike Mayers",15451,594577
"Chris Bassitt","OAK",47.2,0.22346369,0.61469933,0.44114002,0.6625,0.89855072,0.84550562,0.55638166,23.8973064,"Chris Bassitt",12304,605135
"Joe Jiménez","DET",62.2,0.25132743,0.70376712,0.48128808,0.52816901,0.78588808,0.71971067,0.50826806,23.88457143,"Joe Jimenez",15761,641729
"Jose Alvarez","LAA",63,0.28747433,0.67602996,0.4906954,0.63571429,0.83379501,0.77844311,0.52301665,23.87433862,"Jose Alvarez",5358,501625
"Corey Knebel","MIL",55.1,0.2516129,0.62571977,0.44929006,0.53846154,0.76993865,0.70880361,0.52839757,23.86099865,"Corey Knebel",15010,608349
"Jonathan Loáisiga","NYY",24.2,0.2983871,0.672,0.48594378,0.54054054,0.81547619,0.73140496,0.50200803,23.82849604,"Jonathan Loaisiga",19753,642528
"Neil Ramírez","CLE",41.2,0.30167598,0.72564103,0.52272727,0.42592593,0.80918728,0.70332481,0.52139037,23.80500894,"Neil Ramirez",7677,519166
"Jaime García","- - -",82,0.23365786,0.64599092,0.43115942,0.54166667,0.89461358,0.79495798,0.47898551,23.79659319,"Jaime Garcia",8137,448802
"Austin Brice","CIN",37.1,0.25,0.64,0.4608985,0.62318841,0.85576923,0.79783394,0.54076539,23.79504505,"Austin Brice",17237,592169
"Tim Collins","WSN",22.2,0.26530612,0.69142857,0.46630728,0.57692308,0.82644628,0.75144509,0.47169811,23.78597786,"Tim Collins",3164,525768
"Hector Velázquez","BOS",85,0.2747093,0.70200573,0.48989899,0.64021164,0.9122449,0.8365243,0.5036075,23.78295342,"Hector Velazquez",19341,584171
"Chasen Shreve","- - -",52.2,0.29929577,0.6826484,0.46620278,0.51764706,0.80267559,0.69936034,0.43538767,23.77631579,"Chasen Shreve",10855,592741
"Josh Hader","MIL",81.1,0.29830508,0.70083102,0.51981707,0.46022727,0.6916996,0.63196481,0.55030488,23.76984925,"Josh Hader",14212,623352
"Lance Lynn","- - -",156.2,0.25444162,0.70324006,0.46216769,0.61845387,0.85340314,0.7839233,0.46284935,23.74988652,"Lance Lynn",2520,458681
"Tanner Scott","BAL",53.1,0.35049505,0.69026549,0.51097179,0.40677966,0.81410256,0.66666667,0.4723093,23.74929972,"Tanner Scott",17586,656945
"Brett Cecil","STL",32.2,0.22348485,0.66229508,0.45869947,0.52542373,0.8960396,0.81226054,0.53602812,23.74029126,"Brett Cecil",2660,446399
"Fernando Salas","ARI",40,0.24600639,0.66285714,0.46606335,0.64935065,0.84482759,0.7961165,0.52790347,23.70408163,"Fernando Salas",4971,477569
"Wily Peralta","KCR",34.1,0.26875,0.6227758,0.43427621,0.58139535,0.86857143,0.77394636,0.46755408,23.69004525,"Wily Peralta",7738,503449
"Lucas Giolito","CHW",173.1,0.23591088,0.63353617,0.43161398,0.625,0.87406617,0.80493446,0.4921797,23.63566243,"Lucas Giolito",15474,608337
"Andrew Triggs","OAK",41.1,0.23404255,0.62463343,0.41980474,0.53409091,0.8685446,0.77076412,0.47559275,23.56628788,"Andrew Triggs",13533,592811
