Name,Team,IP,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,ERA,xERA,NameASCII,PlayerId,MLBAMID
"Adam Cimber","- - -",68.1,203,84.90101841517857,101.3,108.6,2.0816326530612246,4,0.01970443,60,0.2955665,3.4243914546210616,2.537866887926055,"Adam Cimber",15288,643256
"Max Scherzer","WSN",220.2,503,86.55696811868687,102.9,111.1,20.672727272727272,33,0.06560636,159,0.31610338,2.5287010229151528,2.5573551913532726,"Max Scherzer",3137,453286
"Vidal Nuño","TBR",33,93,85.79340337396978,100.9,105.2,21.703296703296704,4,0.04301075,25,0.2688172,1.6363636363636365,2.5742908492581327,"Vidal Nuno",9674,573064
"Ryan Brasier","BOS",33.2,88,88.21264367816092,103.2,112,15.011494252873563,3,0.03409091,35,0.39772727,1.6039606989418065,2.5950233003173326,"Ryan Brasier",5615,518489
"Erik Goeddel","- - -",36.2,90,86.59999971611555,102.2,108.2,14.80232558139535,6,0.06666667,21,0.23333333,2.9454544433089365,2.6392383147462986,"Erik Goeddel",11712,592340
"Kirby Yates","SDP",63,139,87.05407262731481,104.7,109,12.585185185185185,10,0.07194245,54,0.38848921,2.1428575321120364,2.6414122260729314,"Kirby Yates",9073,489446
"Richard Rodríguez","PIT",69.1,167,88.34905660377359,103.3,110.1,17.459119496855347,8,0.04790419,56,0.33532934,2.4663468775666684,2.653674696053435,"Richard Rodriguez",13549,593144
"Reyes Moronta","SFG",65,146,85.50827720905173,101.1,108.6,18.220689655172414,6,0.04109589,38,0.26027397,2.4923082773785583,2.6658579399556825,"Reyes Moronta",14966,606625
"Seranthony Domínguez","PHI",58,131,86.76488698711832,103.4,109.2,5.824427480916031,8,0.0610687,39,0.29770992,2.948277413349764,2.6666628399442636,"Seranthony Dominguez",19249,622554
"Edubray Ramos","PHI",42.2,116,83.34034916392544,100.2,108.1,20.140350877192983,4,0.03448276,25,0.21551724,2.3203134681102204,2.672471818134738,"Edubray Ramos",16086,591693
"Taylor Rogers","MIN",68.1,167,88.84705627042484,103.6,112.6,9.758169934640524,8,0.04790419,50,0.2994012,2.6341477139381966,2.691614691039554,"Taylor Rogers",13449,573124
"Dylan Floro","- - -",64,189,88.01135187922297,102.8,112.1,6.216216216216216,5,0.02645503,59,0.31216931,2.2499999329447764,2.7270673973510444,"Dylan Floro",13394,571670
"Aaron Nola","PHI",212.1,542,87.12613932291667,103.1,112,9.128787878787879,25,0.04612546,169,0.31180812,2.373626259910008,2.752424608475067,"Aaron Nola",16149,605400
"Robert Stock","SDP",39.2,113,86.72545276988636,102.3,109.7,12.963636363636363,2,0.01769912,38,0.33628319,2.4957984793397587,2.755523397293056,"Robert Stock",6576,476594
"Craig Stammen","SDP",79,209,88.20252327967172,102.9,109.8,5.611111111111111,9,0.0430622,69,0.33014354,2.7341772151898733,2.7623965151654866,"Craig Stammen",7274,489334
"Trevor Bauer","CLE",175.1,430,87.82624286624556,103.9,115.7,11.983451536643026,19,0.04418605,125,0.29069767,2.2072242065415644,2.793391100468459,"Trevor Bauer",12703,545333
"José Alvarado","TBR",64,153,88.12800130208333,104.1,110.2,7.2,7,0.04575163,53,0.34640523,2.3906265674169207,2.7960128206150356,"Jose Alvarado",17780,621237
"Jeremy Jeffress","MIL",76.2,182,88.33646624654696,104.9,110.7,3.0497237569060776,8,0.04395604,73,0.4010989,1.291305033173952,2.800850897393948,"Jeremy Jeffress",9490,502026
"Seunghwan Oh","- - -",68.1,174,87.00867052023122,103,111.2,20.716763005780347,9,0.05172414,56,0.32183908,2.6341471257345432,2.8140311389824775,"Seunghwan Oh",18719,493200
"Tony Sipp","HOU",38.2,95,86.50537634408602,100.5,109.8,14.483870967741936,1,0.01052632,21,0.22105263,1.8620696390995826,2.814864352111644,"Tony Sipp",8280,448609
"Felipe Vázquez","PIT",70,182,89.39444444444445,105.7,112.1,12.3,8,0.04395604,72,0.3956044,2.7000002942766783,2.834205974786685,"Felipe Vazquez",12076,553878
"Walker Buehler","LAD",137.1,347,87.95718328967065,103.6,111.4,9.284431137724551,15,0.04322767,108,0.31123919,2.6213593203853613,2.838509772096387,"Walker Buehler",19374,621111
"Tim Mayza","TOR",35.2,95,87.53368626644736,102.8,111.8,10.789473684210526,4,0.04210526,26,0.27368421,3.280375469074305,2.843352264354288,"Tim Mayza",15042,641835
"Taylor Cole","LAA",36,81,87.83291355567643,105.9,110.3,8.139240506329115,3,0.03703704,19,0.2345679,2.7500007285014068,2.867109349118391,"Taylor Cole",11964,518566
"Joakim Soria","- - -",60.2,162,84.96730393629808,103.6,111.7,16.275641025641026,8,0.04938272,47,0.29012346,3.1153852357164267,2.89784173516465,"Joakim Soria",6941,465657
"Kenley Jansen","LAD",71.2,188,84.29516339045699,102.5,109.7,18.951612903225808,14,0.07446809,46,0.24468085,3.013953595323912,2.9003900458511227,"Kenley Jansen",3096,445276
"Craig Kimbrel","BOS",62.1,118,89.13418970352564,105.1,117,22.316239316239315,11,0.09322034,39,0.33050847,2.7433164034157502,2.908923413587653,"Craig Kimbrel",6655,518886
"John Brebbia","STL",50.2,133,86.77121064157197,100,114.4,20.227272727272727,10,0.07518797,38,0.28571429,3.1973688222695427,2.9116067587177077,"John Brebbia",12777,605154
"Steve Cishek","CHC",70.1,173,87.4621336446006,101.7,109.1,11.455621301775148,9,0.05202312,57,0.32947977,2.175356551436717,2.9185605311229796,"Steve Cishek",6483,518553
"Ray Black","SFG",23.1,51,84.4061204559949,100.6,107.9,21.836734693877553,3,0.05882353,16,0.31372549,6.171429412219104,2.920385199461656,"Ray Black",14244,605143
"Noah Syndergaard","NYM",154.1,443,85.76482579022988,104.2,112.6,7.379310344827586,9,0.02031603,118,0.26636569,3.0323975081440904,2.9587157517605234,"Noah Syndergaard",11762,592789
"Jared Hughes","CIN",78.2,214,88.99374624399039,105.5,113.5,-1.1304347826086956,10,0.04672897,79,0.36915888,1.9449151284870776,2.984136996623735,"Jared Hughes",9325,453172
"Trevor May","MIN",25.1,61,88.05172729492188,105.2,111.1,14.879310344827585,5,0.08196721,18,0.29508197,3.1973707481121187,2.985235983075581,"Trevor May",6398,543507
"Hyun Jin Ryu","LAD",82.1,219,86.2333351417824,103,112.4,13.226851851851851,15,0.06849315,63,0.28767123,1.9676110929282378,2.98663613374113,"Hyun Jin Ryu",14444,547943
"Pat Neshek","PHI",24.1,81,85.76708984375,101.7,106.9,17.645569620253166,5,0.0617284,23,0.28395062,2.5890416370635645,2.990664395711174,"Pat Neshek",4682,450212
"Josh James","HOU",23,53,87.26037827977595,104.6,108.9,16.32075471698113,4,0.0754717,15,0.28301887,2.347826086956522,3.000115422862601,"Josh James",16794,657624
"Drew VerHagen","DET",56.1,158,87.68089032021298,102.9,116.7,13.273885350318471,9,0.05696203,53,0.33544304,4.633136022775841,3.011783112541331,"Drew VerHagen",13424,572403
"Matt Barnes","BOS",61.2,136,90.74776265158582,103.6,110.8,6.141791044776119,11,0.08088235,54,0.39705882,3.6486494762347297,3.02819934595235,"Matt Barnes",12863,598264
"Pedro Báez","LAD",56.1,151,86.02447552447552,102.8,109.2,18.783216783216783,11,0.07284768,37,0.24503311,2.875740878293115,3.03053141192253,"Pedro Baez",5420,520980
"Ross Stripling","LAD",122,344,87.88895945168711,102.6,112.5,10.113496932515337,20,0.05813953,106,0.30813953,3.0245903767235034,3.042560164234882,"Ross Stripling",13273,548389
"Tony Watson","SFG",66,174,87.34378467085799,104.6,112.2,14.100591715976332,11,0.06321839,56,0.32183908,2.5909093904101503,3.0541159749382127,"Tony Watson",3132,453265
"Gerrit Cole","HOU",200.1,452,89.12247191011235,103.6,110.8,15.768539325842697,28,0.0619469,180,0.39823009,2.8752078406915476,3.0546535118551827,"Gerrit Cole",13125,543037
"JT Chargois","LAD",32.1,78,87.22236713610198,103.9,108.8,-2.1578947368421053,1,0.01282051,25,0.32051282,3.3402078932419066,3.0567451533287455,"JT Chargois",13767,608638
"Tony Barnette","TEX",26.1,71,88.69571707589286,104.5,112,10.8,5,0.07042254,25,0.35211268,2.3924060452353264,3.0607704252281787,"Tony Barnette",3555,501817
"Zach Duke","- - -",52,162,88.47894929584704,104.4,109.2,3.6776315789473686,2,0.01234568,54,0.33333333,4.153848820185821,3.063366841879836,"Zach Duke",3840,435043
"Adam Kolarek","TBR",34.1,116,87.50434782608696,103.4,110.6,2.208695652173913,3,0.02586207,38,0.32758621,3.932039854337784,3.0727732164144763,"Adam Kolarek",10843,592473
"Jace Fry","CHW",51.1,123,87.67059146656709,104.2,108.4,9.84873949579832,7,0.05691057,37,0.30081301,4.383119271727326,3.0827215177074225,"Jace Fry",16159,605240
"Jeurys Familia","- - -",72,189,86.57127607629654,104,108.9,10.01595744680851,6,0.03174603,66,0.34920635,3.1249999172157734,3.0866729085602906,"Jeurys Familia",5114,544727
"Mychal Givens","BAL",76.2,205,85.41083936268473,102.2,110.7,17.07920792079208,8,0.03902439,61,0.29756098,3.9913048774128628,3.0915433447440503,"Mychal Givens",10430,571710
"Tyler Olson","CLE",27.1,66,88.34843444824219,105,111,14.15625,6,0.09090909,23,0.34848485,4.939027377214939,3.0922848298130323,"Tyler Olson",14741,621397
"Phil Maton","SDP",47.1,134,85.75748185285433,101.8,109.2,18.346456692913385,3,0.02238806,36,0.26865672,4.373238496756004,3.0951556771116415,"Phil Maton",18064,664208
"Nick Vincent","SEA",56.1,165,85.44969205329754,102,107.5,22.56441717791411,13,0.07878788,52,0.31515152,3.9940842827192795,3.0977766510637905,"Nick Vincent",7555,543883
"Seth Lugo","NYM",101.1,277,87.13542507495387,103.2,111.8,9.77490774907749,16,0.05776173,85,0.30685921,2.6644736173410513,3.103676506798358,"Seth Lugo",12447,607625
"Mike Foltynewicz","ATL",183,468,88.60797750538794,104,111.6,13.881465517241379,32,0.06837607,161,0.34401709,2.8524587785515476,3.116039470384325,"Mike Foltynewicz",10811,592314
"Keone Kela","- - -",52,127,88.02936469184027,103.2,112.3,15.976190476190476,8,0.06299213,42,0.33070866,3.2884614781515142,3.122508220737563,"Keone Kela",14696,605309
"Blake Snell","TBR",180.2,414,87.50367647058823,103.3,117.9,10.661764705882353,30,0.07246377,135,0.32608696,1.892989036474983,3.1294852392244064,"Blake Snell",13543,605483
"Collin McHugh","HOU",72.1,163,86.31419994212963,103.4,109.8,18.493827160493826,10,0.06134969,49,0.3006135,1.9907837601031044,3.1326182204110933,"Collin McHugh",7531,543521
"Aníbal Sánchez","ATL",136.2,372,84.9781500979298,102.8,113,12.204481792717086,19,0.05107527,98,0.26344086,2.831707211686773,3.142290335257664,"Anibal Sanchez",3284,434671
"Juan Nicasio","SEA",42,123,89.01885085809427,103.2,109.6,16.62295081967213,8,0.06504065,43,0.3495935,5.999999455043297,3.143492445844731,"Juan Nicasio",7731,504379
"Juan Minaya","CHW",46.2,119,90.07542703919492,104.4,112.3,16.45762711864407,4,0.03361345,47,0.39495798,3.27857321525204,3.1523568178476964,"Juan Minaya",10341,573668
"Ryne Stanek","TBR",66.1,154,90.11947988534902,104.5,112.2,20.272727272727273,14,0.09090909,59,0.38311688,2.984924337020535,3.2003391907881817,"Ryne Stanek",15947,592773
"Kyle Crick","PIT",60.1,160,86.5859872611465,102.6,112.3,12.904458598726114,5,0.03125,39,0.24375,2.38674113632662,3.2065219099963924,"Kyle Crick",13182,605195
"Corey Kluber","CLE",215,583,87.95397111913357,103.6,116.7,11.296028880866427,37,0.06346484,194,0.33276158,2.8883720930232557,3.20694888597178,"Corey Kluber",2429,446372
"Joe Jiménez","DET",62.2,164,88.24907735812883,103.2,112.7,17.533742331288344,11,0.06707317,63,0.38414634,4.308511599959264,3.216607065245627,"Joe Jimenez",15761,641729
"Zack Wheeler","NYM",182.1,501,86.06432828608247,103.4,112.9,11.29896907216495,24,0.04790419,135,0.26946108,3.3071296143956372,3.218697061873544,"Zack Wheeler",10310,554430
"Luis Avilán","- - -",45.1,126,85.11532395885837,102.5,111.8,17.370967741935484,4,0.03174603,30,0.23809524,3.772061151205661,3.225342328828236,"Luis Avilan",2882,501593
"David Hernandez","CIN",64,167,88.4475633574695,104,111.1,18.408536585365855,6,0.03592814,61,0.36526946,2.53125075437151,3.2348675032925374,"David Hernandez",4259,456696
"Framber Valdez","HOU",37,92,86.23956097613325,100,111.6,-4.208791208791209,3,0.0326087,19,0.20652174,2.189189753452444,3.2376916154927837,"Framber Valdez",17295,664285
"Tim Hill","KCR",45.2,140,87.77878639914773,102.7,109.5,-1.2121212121212122,5,0.03571429,40,0.28571429,4.532848482337416,3.2441396051147655,"Tim Hill",16814,657612
"David Robertson","NYY",69.2,166,90.15279260481367,103.2,111.6,12.763975155279503,14,0.08433735,73,0.43975904,3.2296662507367477,3.2478129331301124,"David Robertson",8241,502085
"Jack Flaherty","STL",151,363,86.86350974930362,104.9,110.8,15.54317548746518,24,0.0661157,126,0.34710744,3.337748344370861,3.2485874828394854,"Jack Flaherty",17479,656427
"Héctor Rondón","HOU",59,163,88.74151189072327,104.8,116.5,9.716981132075471,8,0.04907975,60,0.36809816,3.2033908660988457,3.2578390231581773,"Hector Rondon",2391,444468
"Corey Knebel","MIL",55.1,109,91.77500180844908,104.6,112.4,9.851851851851851,11,0.10091743,47,0.43119266,3.578314322002507,3.264027201867099,"Corey Knebel",15010,608349
"Tyler Clippard","TOR",68.2,175,87.06666788023118,103.8,113,27.17543859649123,12,0.06857143,51,0.29142857,3.669903456294007,3.267047337247665,"Tyler Clippard",5640,461325
"Sergio Romo","TBR",67.1,187,86.53169292178961,102.8,110.9,17.39344262295082,15,0.0802139,57,0.30481283,4.143566635460018,3.274987253333368,"Sergio Romo",9817,489265
"Justin Anderson","LAA",55.1,130,88.01484680175781,103.3,108.1,11.2734375,5,0.03846154,46,0.35384615,4.06626515368416,3.283138106036184,"Justin Anderson",16201,605121
"Chris Devenski","HOU",47.1,129,86.74354848554057,102.7,111.6,17.39516129032258,8,0.0620155,45,0.34883721,4.183099378174679,3.287671093183235,"Chris Devenski",12763,606965
"Austin Davis","PHI",34.2,99,88.83711541559278,103,115.3,13.474226804123711,5,0.05050505,33,0.33333333,4.153847372743862,3.2905669893584273,"Austin Davis",17117,656354
"Carl Edwards Jr.","CHC",52,123,85.16281153150827,102.2,108.2,19.34710743801653,5,0.04065041,33,0.26829268,2.5961546079649143,3.301516276011079,"Carl Edwards Jr.",13607,605218
"Heath Hembree","BOS",60,156,87.78235421772875,103.9,110.8,12.712418300653594,14,0.08974359,48,0.30769231,4.200002136231555,3.3016857517822706,"Heath Hembree",11632,592390
"Diego Castillo","TBR",56.2,137,88.30438098768248,104.2,115.5,11.532846715328468,10,0.0729927,50,0.3649635,3.176469982371726,3.3050861074503253,"Diego Castillo",17496,650895
"Clayton Kershaw","LAD",161.1,464,87.93990784368071,104.4,114.4,9.246119733924612,25,0.05387931,161,0.34698276,2.7334709020270416,3.3098565288422983,"Clayton Kershaw",2036,477132
"Drew Steckenrider","MIA",64.2,169,88.0374988374256,102.8,110.5,19.58682634730539,11,0.06508876,57,0.33727811,3.896907369747648,3.3214850230384547,"Drew Steckenrider",18806,608716
"Brad Peacock","HOU",65,153,87.66184355083264,103.3,111.5,15.296052631578947,13,0.08496732,48,0.31372549,3.461538759914401,3.3331368077885775,"Brad Peacock",5401,502748
"Jesse Chavez","- - -",95.1,268,88.80149812734082,104.6,113.1,12.636704119850187,17,0.06343284,84,0.31343284,2.548950980954711,3.3348816489837914,"Jesse Chavez",5448,445926
"Patrick Corbin","ARI",200,501,88.38383838383838,104.2,113.4,7.785858585858586,29,0.05788423,178,0.35528942,3.150000240325946,3.337622552448551,"Patrick Corbin",9323,571578
"Matt Grace","WSN",59.2,184,87.6978021978022,104.9,116.4,10.05524861878453,10,0.05434783,62,0.33695652,2.8659222763184746,3.338725644313751,"Matt Grace",11449,594840
"Mike Clevinger","CLE",200,532,87.03721374045801,102.8,112.2,14.350574712643677,30,0.05639098,169,0.31766917,3.0149997699737723,3.339569167980159,"Mike Clevinger",12808,605182
"Scott Alexander","LAD",66,183,87.82912403148609,104.2,113.4,-5.681318681318682,5,0.0273224,64,0.34972678,3.6818197844941833,3.3433915712662383,"Scott Alexander",10591,518397
"A.J. Minter","ATL",61.1,167,87.45875244140625,102.4,114.6,15.65,3,0.01796407,57,0.34131737,3.228261940421043,3.347809841189307,"A.J. Minter",18655,621345
"Joe Musgrove","PIT",115.1,355,87.79337400936599,103.2,111.2,10.587896253602306,18,0.05070423,121,0.34084507,4.05780364715945,3.3481454817882303,"Joe Musgrove",12970,605397
"Nathan Eovaldi","- - -",111,331,88.31402550674066,102.4,118.4,11.74390243902439,19,0.05740181,117,0.35347432,3.810810868107899,3.3483388513517416,"Nathan Eovaldi",9132,543135
"Germán Márquez","COL",196,522,89.45770132797271,104.9,115.1,9.130604288499026,29,0.05555556,203,0.38888889,3.7653058293162887,3.35463916224172,"German Marquez",15038,608566
"Charlie Morton","HOU",167,414,87.53398150977995,104.3,110.9,7.65281173594132,24,0.05797101,128,0.30917874,3.125748217394415,3.3553576038548556,"Charlie Morton",4676,450203
"Shohei Ohtani","LAA",51.2,125,87.024796875,103.8,111.9,16.008,6,0.048,39,0.312,3.3096778266264177,3.3616067503648828,"Shohei Ohtani",19755,660271
"Richard Bleier","BAL",32.2,113,89.26937288851352,104.6,108.5,1.4864864864864864,2,0.01769912,40,0.3539823,1.9285724795600234,3.3623385105755643,"Richard Bleier",7803,542947
"Gabriel Moya","MIN",36.1,114,88.38035583496094,102.5,109.8,17.446428571428573,5,0.04385965,35,0.30701754,4.706422183060329,3.3684252342098424,"Gabriel Moya",16348,622382
"Xavier Cedeño","- - -",33.1,90,88.15666775173611,102.5,110.5,4.211111111111111,3,0.03333333,26,0.28888889,2.430001378870793,3.36953919647869,"Xavier Cedeno",36,458584
"Cody Reed","CIN",43,129,88.30472210260827,103.9,111,2.3095238095238093,6,0.04651163,39,0.30232558,3.976743127669456,3.372146863534142,"Cody Reed",15232,642003
"Carlos Carrasco","CLE",192,504,89.7049793544152,104.8,114.8,9.817427385892117,30,0.05952381,190,0.37698413,3.3749999664723878,3.3834534557785996,"Carlos Carrasco",6632,471911
"Brad Hand","- - -",72,158,85.6895392922794,103.1,112,12.124183006535947,10,0.06329114,45,0.28481013,2.750001019902078,3.3878806941342114,"Brad Hand",9111,543272
"Justin Miller","WSN",52.1,136,88.09775827891791,103.8,110.9,19.007462686567163,14,0.10294118,43,0.31617647,3.611465319150239,3.4032957670364077,"Justin Miller",8580,502522
"Miles Mikolas","STL",200.2,626,86.73525664126853,102.3,112.9,8.174629324546952,32,0.05111821,184,0.29392971,2.82558110887079,3.403647249130014,"Miles Mikolas",9803,571945
"Matt Strahm","SDP",61.1,152,86.4020144059354,103.6,108.2,16.973154362416107,14,0.09210526,45,0.29605263,2.054348188109182,3.405188229798787,"Matt Strahm",13799,621381
"Bud Norris","STL",57.2,152,87.9534259952911,104,110.5,11.76027397260274,9,0.05921053,50,0.32894737,3.589596008935125,3.4063166261259754,"Bud Norris",9492,502032
"Archie Bradley","ARI",71.2,197,88.65641025641025,102.7,114.1,9.733333333333333,13,0.06598985,76,0.3857868,3.6418621451518174,3.4106930410046616,"Archie Bradley",12918,605151
"Sam Dyson","SFG",70.1,194,88.00052425986843,104.6,110.8,4.031578947368421,9,0.04639175,69,0.3556701,2.6872039857984777,3.4261187063194245,"Sam Dyson",11710,473879
"James Paxton","SEA",160.1,394,90.08943097615979,103.9,114.5,15.00257731958763,37,0.09390863,166,0.4213198,3.7609145222993705,3.4268896208615973,"James Paxton",11828,572020
"Will Harris","HOU",56.2,150,85.83197146045919,103.5,114.5,3.142857142857143,8,0.05333333,44,0.29333333,3.4941187447416064,3.4273518405261725,"Will Harris",3192,501789
"John Axford","- - -",54.2,154,86.47616132521472,104.3,112.7,5.569536423841059,8,0.05194805,53,0.34415584,5.268294214706367,3.4343963015927392,"John Axford",9059,446099
"Matthew Boyd","DET",170.1,488,87.37733887733887,101.8,113.6,22.280665280665282,30,0.06147541,157,0.32172131,4.385518721952456,3.440019261601072,"Matthew Boyd",15440,571510
"Pedro Strop","CHC",59.2,157,86.04285460633118,102.5,109.8,10.753246753246753,9,0.05732484,45,0.2866242,2.262570073492175,3.452209725674642,"Pedro Strop",4070,467008
"Jonny Venters","- - -",34.1,101,90.47422837719475,105.4,110,-2.9072164948453607,3,0.02970297,41,0.40594059,3.669904173050185,3.4548789675330616,"Jonny Venters",7175,458924
"Ryan Buchter","OAK",39.1,107,88.54077859526699,104,110.9,26.45631067961165,5,0.04672897,40,0.37383178,2.745763333218569,3.4566440441393675,"Ryan Buchter",9456,488748
"Wei-Yin Chen","MIA",133.1,413,87.58,102.5,112.1,17.4275,22,0.05326877,129,0.31234867,4.792500182819373,3.4747234889943384,"Wei-Yin Chen",13071,612672
"CC Sabathia","NYY",153,463,84.888868040393,102.8,112,13.010917030567686,24,0.05183585,123,0.26565875,3.6470588235294117,3.4785016893368508,"CC Sabathia",404,282332
"Blaine Hardy","DET",86,261,87.27109241485596,103.7,113.8,15.3671875,16,0.06130268,90,0.34482759,3.55814040293903,3.484097426284235,"Blaine Hardy",6499,543278
"Caleb Ferguson","LAD",49,128,88.7452373201885,104.1,109.3,8.856,9,0.0703125,49,0.3828125,3.4897960542093416,3.4960269813727938,"Caleb Ferguson",19349,657571
"Jameson Taillon","PIT",191,554,87.77796585648149,103.1,111.5,10.40925925925926,24,0.0433213,176,0.31768953,3.204188225696166,3.5023217200530024,"Jameson Taillon",11674,592791
"Alex Wood","LAD",151.2,454,88.13610046113018,102.9,113.3,8.47982062780269,21,0.04625551,153,0.33700441,3.6791206458513037,3.50338726031207,"Alex Wood",13781,622072
"Silvino Bracho","ARI",31,80,86.72105006167763,103.4,109.1,21.092105263157894,5,0.0625,19,0.2375,3.1935485835874364,3.509573480884819,"Silvino Bracho",15051,611093
"Emilio Pagán","OAK",62,177,87.15771205357143,104.2,114.1,25.33142857142857,19,0.10734463,55,0.31073446,4.354839513502954,3.5169176880104978,"Emilio Pagan",14771,641941
"Danny Coulombe","OAK",23.2,61,89.16724474676724,103.6,110.2,6.241379310344827,5,0.08196721,21,0.3442623,4.563381139826922,3.525479882463079,"Danny Coulombe",13293,543056
"Kenta Maeda","LAD",125.1,331,87.33633236409767,102.9,114.1,13.427652733118972,19,0.05740181,103,0.31117825,3.8058508707690306,3.5263670840553316,"Kenta Maeda",18498,628317
"Robert Gsellman","NYM",80,242,88.27957114361702,103.5,110.1,8.774468085106383,12,0.04958678,83,0.34297521,4.275000407695809,3.5319181619626385,"Robert Gsellman",13696,607229
"Chaz Roe","TBR",50.1,126,84.75738025102459,102.9,109.4,11.532786885245901,8,0.06349206,34,0.26984127,3.576161199002044,3.53472638111672,"Chaz Roe",9866,475054
"Lou Trivino","OAK",74,184,86.34066034673334,102.5,117.5,9.17032967032967,9,0.04891304,56,0.30434783,2.918918918918919,3.538718766183143,"Lou Trivino",15043,642152
"Nick Wittgren","MIA",33.2,101,90.69494752209596,102.8,111.8,10.828282828282829,6,0.05940594,37,0.36633663,2.940594281534197,3.543667283512754,"Nick Wittgren",15594,621295
"Scott Oberg","COL",58.2,156,89.12387222782257,104.6,113.2,5.025806451612903,8,0.05128205,57,0.36538462,2.4545466781653835,3.5464292256184256,"Scott Oberg",13911,623184
"Jacob Rhame","NYM",32.1,103,87.01485148514851,103.3,109.2,23.465346534653467,9,0.08737864,34,0.33009709,5.845361744259194,3.5489540356032077,"Jacob Rhame",15267,642008
"Jonathan Holder","NYY",66,192,87.06914893617021,102.3,107.7,21.893617021276597,16,0.08333333,55,0.28645833,3.1363647240256305,3.555380849171788,"Jonathan Holder",16588,656547
"Drew Rucinski","MIA",35.1,110,85.58610930266204,101.1,108.5,8.101851851851851,4,0.03636364,36,0.32727273,4.3301897700805805,3.5627011526201593,"Drew Rucinski",12499,607968
"Nick Pivetta","PHI",164,450,88.94364538038576,103.7,112.1,10.662817551963048,35,0.07777778,155,0.34444444,4.774389799686544,3.5685458529338305,"Nick Pivetta",15454,601713
"Jordan Lyles","- - -",87.2,256,88.20079403831845,104.5,112.2,11.366533864541832,17,0.06640625,86,0.3359375,4.10646328270288,3.569915051715875,"Jordan Lyles",7593,543475
