Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"T.J. McFarland","ARI",72,8.395242691040039,,1.8336730003356934,,,1.4968582625241624,-1.731117042335304,,,,1.5786243785511365,,,"T.J. McFarland",3237,519008
"Zack Britton","- - -",40.2,6.992654164632161,,,,,4.096040994571414,-2.936016082763672,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",44.2,8.954757198210686,,7.712638608870968,5.534903732000613,,8.134707856514085,5.5625398763020835,,-3.6903411865234377,,,,,"Jeff Samardzija",3254,502188
"Joe Smith","HOU",45.2,2.5181951108186142,,,,,-2.679229314426123,4.243783389820772,,,,-1.7434061765670776,,,"Joe Smith",3281,501925
"Aníbal Sánchez","ATL",136.2,9.612846984863282,,6.815422551615255,4.026697914199073,,8.28832778930664,2.4729172724943895,-1.6119044831561558,,,4.971538513425797,,,"Anibal Sanchez",3284,434671
"Chris Hatcher","OAK",36.1,10.539994497147818,,7.09095014450867,5.055591930042613,,8.501627291165866,2.6429593703326058,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",20,4.660974962957974,,,,,-2.73636966281467,1.0406503000567036,,,,,,,"Darren O'Day",3321,503285
"Danny Duffy","KCR",155,10.48695209120983,,,,,8.822289638831966,-0.8097497477032294,-8.937575831557766,,,6.7331254352894865,,,"Danny Duffy",3542,518633
"Clay Buchholz","ARI",98.1,8.778857710798816,,4.896567034040179,,,6.2350047041730186,,-6.616095871221824,,,3.6530192057291666,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",24,10.550460815429688,,,,,8.034329378152195,2.961840507311699,-3.0336127877235413,,,8.39259804619683,,,"Liam Hendriks",3548,521230
"Clayton Richard","SDP",158.2,6.991890681729772,,,,,2.119178043998873,-1.3495832429108796,,,,2.954581353897439,,,"Clayton Richard",3551,453385
"Tony Barnette","TEX",26.1,9.807588276110197,,6.311639959161932,2.9382801055908203,,7.021053059895833,,-1.4770509369519291,,,,,,"Tony Barnette",3555,501817
"Jim Johnson","LAA",63.1,9.714696085971335,,,,,7.77452890896718,,-5.670776332882668,,,5.274892213609483,,,"Jim Johnson",3656,462382
"Zach Duke","- - -",52,5.335331573486328,,,,,1.088504187040577,0.018888142092008117,-4.512908570504075,,,0.43824380791705586,,,"Zach Duke",3840,435043
"Matt Magill","MIN",56.2,9.428822544642857,,,,,7.392486572265625,1.6288371921814595,-5.633481626157407,,,4.387662732923353,,,"Matt Magill",3950,543483
"Yusmeiro Petit","OAK",93,10.230610766441993,,9.183444883765244,,,8.195376586914062,,2.3332384247140787,,,9.117077885841837,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","CHW",102,8.469211665134804,,,,,5.043816075180516,2.8529006748983305,-3.333079897124192,,,6.061605153990186,3.6441596778663428,,"Hector Santiago",4026,502327
"Brian Duensing","CHC",37.2,8.311811775996768,,,,,5.797966679440269,1.2324797652149928,-7.804511854383681,,,5.1968874352000585,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",59.2,9.32162550019055,,3.083131269975142,2.8315701484680176,,6.738621884300596,-0.5491732954978943,,,,,,,"Pedro Strop",4070,467008
"Junichi Tazawa","- - -",28,9.328013663456359,,,,5.348455156598773,6.216188430786133,-6.689480521462181,-7.809627748885244,,,6.444164276123047,,,"Junichi Tazawa",4079,547749
"Derek Holland","SFG",171.1,,,,,,7.86942683589018,2.884415686885013,,0.8389377081689756,,8.197920203208923,,,"Derek Holland",4141,502706
"Jake Arrieta","PHI",172.2,8.799319652800865,,,,,5.966121907661834,3.4026227143644556,-6.328717728735695,,,1.8918142481468643,,,"Jake Arrieta",4153,453562
"David Hernandez","CIN",64,9.503156526820867,,2.6846207838792067,,,7.623526795269692,,0.3256348100288835,,,5.349723414370888,,,"David Hernandez",4259,456696
"Mark Melancon","SFG",39,6.7245730136303195,,5.399568476228633,6.050736167214134,,,,,-7.186245645059121,,,,,"Mark Melancon",4264,453343
"Matt Albers","MIL",34.1,7.116784039665671,,,,,3.603712972005208,2.4988826751708983,,,,1.5518674348530017,,,"Matt Albers",4300,458006
"Justin Wilson","CHC",54.2,11.094034935330978,,6.47099373109879,,,,-0.6084038162231445,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","CHC",103.2,8.753448630733068,,4.149051079968968,,,7.112904926024915,,-8.518865345480913,,,6.016280196095241,,,"Tyler Chatwood",4338,543022
"Jeremy Hellickson","WSN",91.1,8.883139103016955,,8.34733625139509,,,7.054223113364362,,,-7.577932901890674,,5.734600413929332,,,"Jeremy Hellickson",4371,476451
"Jordan Zimmermann","DET",131.1,9.217945514169472,,,,,5.393387858072916,4.6195431558418,-3.313351541847621,,,3.8641203529814367,,,"Jordan Zimmermann",4505,519455
"Jason Hammel","KCR",127,9.090685804834905,,,,,6.845146815773856,0.9710208403758513,-6.549919577205882,,,5.371789741516113,,,"Jason Hammel",4538,434628
"Brandon McCarthy","ATL",78.2,6.816142272949219,,6.268343780677356,,,5.417856738933741,-0.31678062887752756,-5.45515537928868,,,,,,"Brandon McCarthy",4662,435221
"Charlie Morton","HOU",167,7.2500362556137725,,2.4191851192677514,2.31828317134338,,4.005362026629126,,-6.215979966801845,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","PHI",24.1,,,,,,5.101890668477098,1.1716352782098416,,,,2.9708639780680337,,,"Pat Neshek",4682,450212
"Nate Jones","CHW",30,,,,,,9.10573855105105,2.473268921612299,,,,6.832452947443182,,,"Nate Jones",4696,518858
"Félix Hernández","SEA",155.2,8.283853034619932,,2.552787494659424,,,5.453969651374264,0.7914594762465533,-5.447070354304902,,,1.1783006569328431,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",31,9.59799292779738,,,3.42982449977518,,6.465650966401734,2.796546609992655,,-0.9804592132568359,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",132.2,10.2505681465412,,5.1820568508572045,,,4.1419602431260145,-0.688086918422154,-8.024662661204141,,-8.072933197021484,5.729172201717601,,,"Rich Hill",4806,448179
"Mike Montgomery","CHC",124,7.295779730006026,,3.9632003258014548,,,5.75879208984375,,-4.440791148059773,,,3.966967994236515,,,"Mike Montgomery",4869,543557
"Brandon Maurer","KCR",31.1,9.706388473510742,,,,,5.894432761452415,-3.1664433024376106,,,,5.331452886742282,,,"Brandon Maurer",4878,543506
"Peter Moylan","ATL",28.1,,,,-1.9400273561477661,,-2.54914835337046,-0.8206132353928984,,,,-0.7324542318071637,,,"Peter Moylan",4891,493247
"Jon Lester","CHC",181.2,9.044694494205592,,5.995788176336376,,,4.275004738255551,,-2.9922229478208076,,,3.427216107836999,,,"Jon Lester",4930,452657
"Fernando Salas","ARI",40,10.676262038443095,,,,,,,,-1.0826907607744325,,7.980228286191641,,,"Fernando Salas",4971,477569
"Cole Hamels","- - -",190.2,9.058182371730043,,4.709344658062612,,,5.812512777961442,1.7555863297225645,-5.600509986021275,,,5.659788547802138,,,"Cole Hamels",4972,430935
"Jake Diekman","- - -",53.1,7.070385323061964,,,,,4.334436827601649,-1.8190985692690496,,,,,,,"Jake Diekman",5003,518617
"Josh Fields","LAD",41,10.40785312891604,,,,,,,,-7.138680819807382,,3.885775017015862,,,"Josh Fields",5070,451661
"Jeurys Familia","- - -",72,8.210118910845589,,,2.8780909100094356,,3.749605753775419,2.3159743365119487,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","SEA",162,8.968453191941784,,5.723230672720522,,,6.388194274902344,0.36778897047042847,-4.144317583604292,,,3.679640237523041,,,"Wade LeBlanc",5221,453281
"Blake Parker","LAA",66.1,9.911970288825758,,5.528390066964286,0.6844944043105907,,,,-5.5973456598097275,,,1.1845917701721191,,,"Blake Parker",5224,453284
"Wilmer Font","- - -",44,10.380044672330861,,,4.071788873245467,,9.212810516357422,-0.9408269052381639,-8.359922167281029,,,,,,"Wilmer Font",5257,521655
"Chris Tillman","BAL",26.2,9.683094513721954,,,,,8.670373396439986,0.9558131950945894,,-9.301624552408855,,8.34563052528783,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA",63,9.815478646181484,,5.42079375510992,,,6.61354720995622,2.593407818651575,0.011805204094433393,,,4.095821071315456,,,"Jose Alvarez",5358,501625
"Brad Peacock","HOU",65,8.527275733698428,,,,,4.831057710913313,4.127671167768281,,-7.177206497566373,,4.626881917317708,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",56.1,10.335917100109501,,6.201332092285156,,,8.88824156321347,3.715005244934958,-7.918184757232666,,,7.214781406947544,,,"Pedro Baez",5420,520980
"Jesse Chavez","- - -",95.1,9.271494547526041,,8.096126091876153,,,5.611448160807291,0.5079583597707225,-6.668345133463542,,,2.343451658884684,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",38.1,9.39142371868265,,,,,7.975882052039566,-0.6302512794412592,,,,5.073299407958984,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","SFG",129.2,7.7505621155046365,,3.011673312717014,,,6.679688453674316,,-3.4191210832718615,,,3.3031175830696204,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",33.2,9.56580551027313,,,,,7.134229736328125,-0.9659248910299162,,,,2.052062564425998,,,"Ryan Brasier",5615,518489
"Tyler Clippard","TOR",68.2,10.750819858140925,,,1.6584884612286677,,,1.8159833195233586,-3.5609737743030894,,,9.482105878581631,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",141,10.127251398801276,,,5.279894872495749,,6.53772909245652,0.05096549318547834,-4.3165654962713065,,,,,,"Junior Guerra",5702,448855
"Bruce Rondón","CHW",29.2,9.93106465242347,,,,,8.390467325846354,-0.007009420434800152,,,,6.199168613978794,,,"Bruce Rondon",5766,541652
"Kelvin Herrera","- - -",44.1,8.716520433983032,,,,,7.539467104019657,-2.735151464288885,,,,5.700051776433395,,,"Kelvin Herrera",6033,516969
"Dellin Betances","NYY",66.2,9.567821544914668,,,,,,-6.553750038146973,-5.501395735160384,-0.35831470779961133,,5.9048380851745605,,,"Dellin Betances",6216,476454
"Trevor Cahill","OAK",110,8.672302811234086,,4.166550468330953,,,4.422704221924906,,,-5.949544886253058,,-0.0526186458613715,,,"Trevor Cahill",6249,502239
"Chris Archer","- - -",148.1,10.400730438734907,,,,,8.519534949100379,0.20179211624745327,-4.756558804898648,,,5.356357820572391,,,"Chris Archer",6345,502042
"Jake Odorizzi","MIN",164.1,9.45490233162632,,7.334731410926496,4.685491641664687,,,3.8082203125,-7.05433132223887,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",25.1,8.952388501349295,,,,,8.311562061309814,1.212630073229472,-6.842025186823703,,,8.419421434402466,,,"Trevor May",6398,543507
"Steve Cishek","CHC",70.1,5.590036556420737,,,,,1.7665787817726673,-1.2811541480225173,,,,3.0689071655273437,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",86,10.84472614349435,,4.620389385680488,,,8.014774322509766,,-8.51824963282025,,,6.282050207889442,,,"Blaine Hardy",6499,543278
"Alex Cobb","BAL",152.1,11.510749816894531,,,5.020093455818129,,8.715380039718225,,,-8.432323306074766,,,,,"Alex Cobb",6562,502171
"Robert Stock","SDP",39.2,6.868735803963658,,,,,4.355673085088315,-0.29880353769360674,,,,4.471678597586496,,,"Robert Stock",6576,476594
"Brad Brach","- - -",62.2,8.69829970333093,,,,,4.6681538784142695,0.2703114672404964,,,,0.5239718223381721,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",192,8.022597620906703,,,,,3.926971984783392,-1.3067863749096866,-3.752355902535575,,,0.07134351343996743,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BOS",62.1,8.832875201297005,,,,,,,,-4.394014870724105,,0.9079536199569702,,,"Craig Kimbrel",6655,518886
"Alex Colomé","- - -",68,10.33311782648534,,4.69470948488366,,,,,,,,,,,"Alex Colome",6661,517008
"Andrew Miller","CLE",34,8.634843022772607,,,,,3.479148101806641,-1.2789633198148886,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",175.2,7.7117671241018595,,,,,3.2650046426741803,0.6468102288129092,-3.0280840052640374,,,4.1445225633485485,,,"Julio Teheran",6797,527054
"Sam Freeman","ATL",50.1,9.292439899387983,,,3.407414730792771,,7.161875,,-0.8835220336914062,,,,,,"Sam Freeman",6832,518693
"Johnny Cueto","SFG",53,8.945731195274758,,,,,5.272165618327834,2.7144280591057344,-2.006847858428955,,,2.0040132870227834,,,"Johnny Cueto",6893,456501
"Chase Anderson","MIL",158,9.89816071533663,,6.827747096503831,,,7.860399181259675,,-7.16077498407323,,,6.698419789798924,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",85.1,9.093782905910325,,,,,5.840037515129842,1.7090099334716797,-3.8414591391255537,,,6.037014596830539,,,"Martin Perez",6902,527048
"Joakim Soria","- - -",60.2,9.251801750621318,,,,,3.672769546508789,-0.3983469009399414,-10.967435264587403,,,3.0772603028898784,,,"Joakim Soria",6941,465657
"Luis García","PHI",46,11.22324177370233,,,2.2241519394741265,,7.915757866969622,1.213789571126302,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",119.2,9.971395581530958,,4.512559357412618,,,7.759467442830403,4.173292541503907,,-7.9196043086231205,,6.960429548652251,,,"Ian Kennedy",6986,453178
"Ryan Pressly","- - -",71,9.65410792429357,,,,,6.184412002563477,0.6266701695092198,-6.433246487885519,,,,,,"Ryan Pressly",7005,519151
"James Shields","CHW",204.2,7.691466472558016,,4.090482668159834,,,2.616617583186249,,,-2.7035560365322095,-7.90692352830318,3.814255673380604,,,"James Shields",7059,448306
"Daniel Hudson","LAD",46,8.62852556743319,,,,,8.03342645818537,1.7610051753984783,,,,6.211620027368719,,,"Daniel Hudson",7146,543339
"Jonny Venters","- - -",34.1,8.062708218892416,,,,,3.2873666753213873,-1.8102104403391606,-2.061922311782837,,,0.8738870521386465,,,"Jonny Venters",7175,458924
"Greg Holland","- - -",46.1,9.637317377295197,,,,,,1.4284988609520164,-5.350358963012695,,,4.690000057220459,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",79,8.886334419250488,,3.350740507051542,,,5.940733904613874,,,-6.2853418165637605,,,,,"Craig Stammen",7274,489334
"Brad Ziegler","- - -",73.2,6.000669956207275,,,,,-6.450766851963141,,5.15949245394789,,,-7.937444365426396,,,"Brad Ziegler",7293,446899
"Dan Otero","CLE",58.2,7.9698920722480295,,,,,3.7168731437241735,0.24738151886883905,,,,0.6581534670110334,,,"Dan Otero",7385,519096
"Javy Guerra","MIA",35.2,11.069655510278238,,,,,,4.715102093774568,-4.31550987730635,,,8.258527755737305,,,"Javy Guerra",7407,457915
"J.A. Happ","- - -",177.2,10.395759654295794,,,,,5.526011575907816,3.680082498137484,-3.6921910491644168,,,4.796678675687249,,,"J.A. Happ",7410,457918
"Wade Davis","COL",65.1,9.020842687380268,,3.479512405395508,,,5.524716059366862,,,-5.345154574725418,,2.5117032527923584,,,"Wade Davis",7441,451584
"Gio Gonzalez","- - -",171,8.728058966036835,,,,,5.640341862616662,,-8.750875521928837,,,3.7900883940987926,,,"Gio Gonzalez",7448,461829
"Phil Hughes","- - -",32.2,8.313738309420073,,6.497589069408375,,,5.3365936279296875,,,-5.1366773855806604,,5.442346572875977,,,"Phil Hughes",7450,461833
"Anthony Swarzak","NYM",26.1,10.345107384169884,,,,,9.24410343170166,0.4602065569503717,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","HOU",72.1,9.357219478626943,,3.1921308065198133,,,8.658940633138021,-1.5768083996242948,-7.704629960754108,-9.103456115722656,,6.0379213605608255,,,"Collin McHugh",7531,543521
"Jake McGee","COL",51.1,8.560855263157896,,,,,,-1.5885356321173199,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","SEA",56.1,9.229467069185697,,6.793942394798732,,,6.333502633231027,-2.722146987915039,,,,4.123460346652616,,,"Nick Vincent",7555,543883
"Jordan Lyles","- - -",87.2,9.20726485857101,,,,,6.479326974316902,3.5224768795184236,-6.853637089504497,,,2.524855330183699,,,"Jordan Lyles",7593,543475
"Tommy Milone","WSN",26.1,10.00958289321588,,,,,,0.5992089319229126,-3.0140553081736847,,,5.65311043217497,,,"Tommy Milone",7608,543548
"Neil Ramírez","CLE",41.2,10.521807958209326,,,,,10.194611112950211,0.5819350574457534,,,,,,,"Neil Ramirez",7677,519166
"Juan Nicasio","SEA",42,9.721378871372767,,,,,8.448882293701171,3.9810469041176892,,,,9.102496498509458,,,"Juan Nicasio",7731,504379
"Wily Peralta","KCR",34.1,8.095953039220861,,,,,4.7531328201293945,-0.9625178649362209,-0.5218152046203614,,,5.264256196863511,,,"Wily Peralta",7738,503449
"Mike Fiers","- - -",172,10.859120208141851,,,,,8.269599542898291,6.399917255748402,-10.3725450384362,,,4.174600001967663,,,"Mike Fiers",7754,571666
"Shawn Kelley","- - -",49,9.907127097800926,,,,,,0.7308881682467598,,,,,,,"Shawn Kelley",7773,518875
"Richard Bleier","BAL",32.2,4.535676638285319,,3.5458695547921315,,,2.31664880823206,-0.4801897100500158,,,,3.3135940551757814,,,"Richard Bleier",7803,542947
"Hunter Strickland","SFG",45.1,8.463930191532258,,,,,5.974446124341115,-2.470301474294355,,,,5.8439178466796875,,,"Hunter Strickland",7836,519326
"Jerry Blevins","NYM",42.2,8.96560295994761,,,,,,,-4.564094420402281,,,5.7018838073268086,,,"Jerry Blevins",7841,460283
"Tyson Ross","- - -",149.2,7.008140465430228,,5.013089613481001,,,4.633099606162624,0.33973771829439087,,,,4.4681243896484375,,,"Tyson Ross",7872,475115
"Cory Gearrin","- - -",57.1,4.495121091954848,,,,,1.1297640286959134,2.3435522531498374,,,,-0.7911690101623535,,,"Cory Gearrin",7947,518715
"Jason Vargas","NYM",92,11.728530628055168,,,,,13.048653262518968,,,-7.002833109782881,,12.358279870309051,,,"Jason Vargas",8044,450306
"Will Smith","SFG",53,9.865235684065013,,,,,6.7992053561740455,0.7556311958714536,-3.2609855837938264,,,,,,"Will Smith",8048,519293
"Dan Jennings","MIL",64.1,5.109304989085478,,,,,3.134459384392618,-1.0023158526474656,,,,6.8533196449279785,,,"Dan Jennings",8073,543359
"Bryan Shaw","COL",54.2,3.4826035499572754,,3.9532924188631715,,,,-2.12306640625,-3.908358335494995,,,3.7443065643310547,,,"Bryan Shaw",8110,543766
"Jaime García","- - -",82,8.074444150924682,,,,,4.245116505687593,-2.6842831033387333,-7.370760426801794,,,3.3451952736758623,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","- - -",94.1,10.357264008721112,,,,,8.379224699370715,5.3866986986616965,-2.967734713670684,,,6.444455693683353,,,"Yovani Gallardo",8173,451596
"Brett Anderson","OAK",80.1,8.98177007630814,,,,,6.2333323297168235,-4.466869137358905,,-8.275460379464286,,5.383420232027897,,,"Brett Anderson",8223,474463
"David Robertson","NYY",69.2,8.347841262817383,,9.642876463849287,,,8.18400018865412,0.5496017398036478,,-6.716186229292169,,6.46400769551595,,,"David Robertson",8241,502085
"Tony Sipp","HOU",38.2,10.228520118385736,,,0.1809693957687518,,9.01684856414795,1.5235207297585227,,,,,,,"Tony Sipp",8280,448609
"Homer Bailey","CIN",106.1,8.484198488356995,,,4.072187449834118,,7.018283572536283,3.7480431419629205,,-4.476577930236131,,4.559999942779541,,,"Homer Bailey",8362,456701
"Justin Miller","WSN",52.1,9.98509517109095,,,,,8.194961983816965,0.6127692258209608,,,,7.209220886230469,,,"Justin Miller",8580,502522
"Justin Verlander","HOU",214,11.952232462954111,,8.047232055664063,,,,2.1017119640440454,-6.931483289930555,,,5.381815592447917,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN",180.1,9.612867708319516,,7.717684427897136,,,7.777535148502625,3.81210508703548,-8.46103893040459,,,6.282353506547533,,,"Tanner Roark",8753,543699
"Wade Miley","MIL",80.2,9.658866774867958,,4.800069096403302,,,8.398528099060059,-1.188600019975142,-7.1936894734700525,,,5.924711845290493,,,"Wade Miley",8779,489119
"Andrew Cashner","BAL",153,10.059343354792889,,,,,8.256509352873094,3.573058545065066,-3.823619959414171,,,4.794087082920569,,,"Andrew Cashner",8782,488768
"Oliver Drake","- - -",47.2,10.805956451586505,,,2.6135920436004474,,,,-7.311073678438781,,,,,,"Oliver Drake",8823,543118
"Adam Warren","- - -",51.2,9.69241348498969,,,,,9.516016483306885,2.3397104719043833,-5.9620010643674615,,,4.0150329775926545,,,"Adam Warren",9029,476589
"Jeanmar Gómez","CHW",25,8.528341854319853,,,,,5.046111717652739,2.385192553202311,-2.772748980605811,,,2.318568767887531,,,"Jeanmar Gomez",9033,491646
"John Axford","- - -",54.2,9.226885351641425,,,,,7.608344163243282,4.138060795363559,-7.576037575216854,,,,,,"John Axford",9059,446099
"Kirby Yates","SDP",63,8.76579660308786,,,1.536822593375428,,,2.6706867924443,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","- - -",72,8.350038701837713,,,,,3.162356542504352,-2.6247200635994004,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","- - -",111,8.019630765713153,,5.397314256450296,1.4643653024706924,,,1.9630122232918787,-5.412249323250591,,,,,,"Nathan Eovaldi",9132,543135
"Casey Kelly","SFG",23.2,8.130382191051137,,,,,6.569923400878906,2.441378593444824,-3.7340736389160156,,,5.69727887605366,,,"Casey Kelly",9174,543391
"Alex Wilson","DET",61.2,10.1100832015749,,,,,8.256961208157772,3.5948428199404763,-1.507529296875,,,6.11269333783318,,,"Alex Wilson",9239,543935
