Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Tommy Hunter","PHI",1.2103159427642822,-5.473308086395264,6.683623790740967,1.2720001935958862,0.1845698356628418,1.3392255306243896,1.2642513513565063,1.4518307447433472,1.4417673349380493,55,-0.1049823984503746,1.0087255806759958,25,14,"Tommy Hunter",1157,488984
"Jim Johnson","LAA",-1.9555560313165188,-5.654971819370985,3.699415907263756,-5.3432004153728485,-0.5335482321679592,0.9163734708513532,0.7849191074018125,0.978583901159225,0.973041666050752,48,-0.5481297373771667,-1.5858866800772988,8,14,"Jim Johnson",3656,462382
"Zach Duke","- - -",-0.929655984044075,-5.682387948036194,4.752732157707214,2.27399979531765,0.2588331028819084,1.2624303921750544,0.978335881844545,1.2237027883529663,1.3466163815044967,61,0.042418998666107655,-0.7788207755928823,13,14,"Zach Duke",3840,435043
"Craig Stammen","SDP",2.21028208732605,-6.918355941772461,9.12863826751709,8.180000305175781,0.8345078229904175,1.568755030632019,1.370909571647644,1.5253232717514038,1.589884877204895,66,1.3685400485992432,0.040400190104292744,33,14,"Craig Stammen",7274,489334
"Brandon Kintzler","- - -",-0.21411815285682678,-5.3251999616622925,5.111082077026367,-4.898000240325928,-0.48682883381843567,1.1100122367634493,1.051863613128662,1.2561828579221452,1.4097454244440253,55,-0.40272483229637146,0.2098277220076164,21,14,"Brandon Kintzler",9939,445213
"Kyle Barraclough","MIA",-2.703684091567993,-8.350536346435547,5.646852016448975,-2.493999719619751,-0.29429012537002563,1.6652125120162964,1.1576212644577026,1.2228623628616333,1.5067722797393799,36,-0.5814167857170105,-1.042210272125763,18,14,"Kyle Barraclough",13713,607457
"Miguel Castro","BAL",-0.9301659911870956,-6.775618225336075,5.845451980829239,4.8627002239227295,0.48390376567840576,0.9072964002738646,0.8039593895276388,0.9707618838264829,1.066327677128163,47,0.006107905879616737,-1.0313142121168375,14,14,"Miguel Castro",15684,612434
"Jordan Hicks","STL",0.7746719717979431,-8.51786994934082,9.292542457580566,5.461000442504883,0.5422067642211914,1.6164183616638184,1.307996392250061,1.4420192241668701,1.382509469985962,53,0.3599921762943268,0.11925997164623148,25,14,"Jordan Hicks",19618,663855
"Jose Alvarez","LAA",1.0699141025543213,-4.729831695556641,5.799746036529541,15.394000053405762,1.5440038442611694,1.1815686225891113,1.0152297019958496,1.3974841833114624,1.19833242893219,71,0.903082549571991,0.00242059438411113,24,13,"Jose Alvarez",5358,501625
"Brad Peacock","HOU",-1.5021499991416931,-5.205295968800783,3.7031459659337997,3.7309996485710144,0.42713549733161926,0.8503751627942349,0.8754656322208452,1.0381311842652619,0.9925707346055566,41,-0.12490419298410416,-1.6415514431445444,10,13,"Brad Peacock",5401,502748
"Sam Freeman","ATL",-1.2074121236801147,-4.490166187286377,3.2827539443969727,-0.24699996411800385,-0.028366265818476677,0.9441831111907959,0.7611173987388611,0.95615553855896,0.9531762599945068,59,-0.14953939616680145,-1.1292508187496002,8,13,"Sam Freeman",6832,518693
"Juan Nicasio","SEA",-1.4449859857559204,-6.120728015899658,4.675742149353027,-7.861999988555908,-0.837726891040802,1.5076205730438232,1.4419000148773193,1.5883783102035522,1.558940052986145,40,-0.45667320489883423,-0.5017814697004609,16,13,"Juan Nicasio",7731,504379
"Bryan Shaw","COL",-1.9945720434188843,-6.057358264923096,4.062786102294922,-17.43400001525879,-1.592948079109192,0.9654224514961243,0.9096503257751465,1.0165475606918335,1.154897928237915,47,-1.4445101022720337,-0.6214994879626632,14,13,"Bryan Shaw",8110,543766
"Joe Kelly","BOS",0.9717620611190796,-5.556586265563965,6.528347969055176,2.326000213623047,0.19818855822086334,1.3279980421066284,1.1455620527267456,1.2838603258132935,1.2827374935150146,64,0.43498489260673523,0.29676472622369243,25,13,"Joe Kelly",9761,523260
"Mychal Givens","BAL",1.2512959241867065,-7.209904193878174,8.461199760437012,9.212000846862793,0.9002231359481812,1.4802347421646118,1.3214514255523682,1.4470348358154297,1.8083405494689941,37,1.1163227558135986,-0.2709866151708774,24,13,"Mychal Givens",10430,571710
"Addison Reed","MIN",-1.0163979530334473,-6.100405693054199,5.084007740020752,0.43299975991249084,0.040139809250831604,1.2301363945007324,1.1211411952972412,1.1420944929122925,1.1544926166534424,41,-0.7217887043952942,-0.10445947229243502,15,13,"Addison Reed",10586,592665
"Hansel Robles","- - -",-0.27735788375139236,-4.094905972480774,3.8175480365753174,-1.260000228881836,-0.12054801732301712,0.915651773929596,0.858188186922381,1.0665962246229064,1.0629384517669678,39,-0.7597657516598701,0.45685814895727517,15,13,"Hansel Robles",11801,570663
"Adam Morgan","PHI",-0.6818578839302063,-4.282281875610352,3.600424289703369,-5.117000102996826,-0.5916938781738281,1.0390722751617432,0.9129452109336853,1.2764149904251099,1.0772724151611328,58,-0.0077344682067632675,-0.6484834872035738,15,13,"Adam Morgan",12580,605388
"Joe Biagini","TOR",-1.5852919816970825,-6.542164087295532,4.95687210559845,-8.311299800872803,-0.8456545770168304,0.8842948783836474,0.7340087910493215,0.839424011707306,0.9975023546884226,43,-1.6507732570171356,-0.1419454620992162,9,13,"Joe Biagini",13194,607352
"Cam Bedrosian","LAA",-0.705932080745697,-6.054692268371582,5.348759651184082,0.9519999623298645,0.08393467962741852,1.1314948797225952,0.9417576193809509,1.1092000007629395,0.8788437843322754,64,-0.3291338086128235,-0.2947594969572097,18,13,"Cam Bedrosian",13360,592135
"Kevin McCarthy","KCR",0.5206639766693115,-6.964395999908447,7.48505973815918,7.03100061416626,0.6715880632400513,1.3766876459121704,1.231186866760254,1.4187908172607422,1.4186217784881592,55,0.8108418583869934,-0.43264134339339205,22,13,"Kevin McCarthy",15240,641838
"Joe Jiménez","DET",0.12259399890899658,-6.446931838989258,6.569526195526123,-0.5279999375343323,-0.048667293041944504,1.517515778541565,1.2700672149658203,1.3309087753295898,1.8445254564285278,51,0.6171401143074036,-0.5363541345880904,23,13,"Joe Jimenez",15761,641729
"Tim Hill","KCR",-0.00454001734033227,-4.000977993011475,3.9964380264282227,-3.0759997367858887,-0.35644906759262085,1.1998752355575562,0.9687495827674866,1.3369799852371216,1.343400001525879,61,0.2728765606880188,-0.27666030186859464,16,13,"Tim Hill",16814,657612
"Adam Ottavino","COL",2.2973620891571045,-7.830692291259766,10.128053665161133,20.621999740600586,1.9027186632156372,1.8265101909637451,1.4649394750595093,1.5258159637451172,1.6340237855911255,59,1.9027936458587646,-0.6450059255806107,32,12,"Adam Ottavino",1247,493603
"Héctor Rondón","HOU",0.21818393468856812,-7.049696445465088,7.267879962921143,4.915999889373779,0.4356752038002014,1.619144082069397,1.4797638654708862,1.5242507457733154,1.0606269836425781,37,0.36559098958969116,-0.23083835262256505,21,12,"Hector Rondon",2391,444468
"Justin Wilson","CHC",-0.12762004137039185,-4.81781005859375,4.690189838409424,4.815999507904053,0.5351960062980652,1.1658153533935547,1.0234665870666504,1.330588698387146,1.4459118843078613,59,0.5216127038002014,-0.6310811895247243,19,12,"Justin Wilson",4301,458677
"Jeurys Familia","- - -",0.3439260572195053,-8.383841753005981,8.727768182754517,7.675999641418457,0.7836619913578033,1.6472530277392354,1.5501758282697653,1.5768028497695923,1.7507882819456213,34,0.6933763027191162,-0.4845886717796697,32,12,"Jeurys Familia",5114,544727
"Luis García","PHI",0.1421978622674942,-4.42606782913208,4.568265914916992,-6.496000289916992,-0.7027514576911926,1.2866243124008179,1.0781285762786865,1.4240474700927734,1.2636961936950684,52,-0.39588627219200134,0.5064063835383784,17,12,"Luis Garcia",6984,472610
"Hunter Strickland","SFG",-1.2691400051116943,-5.642303943634033,4.37316370010376,-4.984000205993652,-0.5133832693099976,1.5003857612609863,1.2438440322875977,1.3281632661819458,1.2687857151031494,14,-1.2584638595581055,0.4125880602269678,15,12,"Hunter Strickland",7836,519326
"Bud Norris","STL",-1.537100076675415,-8.646876335144043,7.109776020050049,-1.7880001068115234,-0.18243345618247986,1.7566559314727783,1.4386160373687744,1.5307344198226929,1.46639084815979,22,-0.25495538115501404,-0.6200594974767463,22,12,"Bud Norris",9492,502032
"Ryan Tepera","TOR",-0.36341801285743713,-8.06845760345459,7.705039978027344,2.2750000953674316,0.2086402177810669,1.6183727979660034,1.2265996932983398,1.413814663887024,1.2064653635025024,49,0.6801863312721252,-0.9047439939529283,23,12,"Ryan Tepera",10291,572193
"Juan Minaya","CHW",-0.22545215487480164,-4.050702095031738,3.8252499103546143,-2.5229997634887695,-0.31391283869743347,1.0837403535842896,0.9508708119392395,1.2649037837982178,1.4090279340744019,43,0.020282655954360962,-0.22831417764602485,11,12,"Juan Minaya",10341,573668
"Scott Alexander","LAD",0.7861300795339048,-6.056917697191238,6.843048244714737,3.568999983370304,0.2978329472243786,1.3516595927386508,1.1669829165798493,1.3019425142301273,1.2099846546466535,65,0.4992797113955021,0.0823238844781421,28,12,"Scott Alexander",10591,518397
"Sam Dyson","SFG",0.10045204311609268,-6.209378242492676,6.3098297119140625,11.704999923706055,1.1885712146759033,1.1872804164886475,0.9789210557937622,1.2494945526123047,1.3300000429153442,58,0.7260234355926514,-0.641416596533369,21,12,"Sam Dyson",11710,473879
"Matt Andriese","- - -",-0.3958459421992302,-5.729635983705521,5.333789974451065,-9.689800083637238,-0.8799412287771702,0.9502848342738368,0.9296307155619496,0.9267463524167131,1.1291285774537496,28,-0.38008491694927216,-0.03647012836166047,8,12,"Matt Andriese",12022,542882
"Archie Bradley","ARI",-0.2757939100265503,-9.246853828430176,8.971059799194336,2.6740000247955322,0.21281583607196808,1.7100731134414673,1.4333243370056152,1.5933184623718262,1.6253588199615479,68,0.6485762596130371,-0.8098523523477646,33,12,"Archie Bradley",12918,605151
"Robert Gsellman","NYM",1.2139320373535156,-6.871041774749756,8.08497428894043,-6.259999752044678,-0.6612803936004639,1.3266651630401611,1.1568464040756226,1.3244882822036743,1.4686682224273682,44,-0.1891121119260788,1.1041372977624895,23,12,"Robert Gsellman",13696,607229
"Daniel Stumpf","DET",-0.5368858575820923,-4.025179862976074,3.4882938861846924,-4.828000068664551,-0.46807190775871277,1.1349472999572754,0.906286895275116,1.2660964727401733,1.2050470113754272,51,-0.8292420506477356,0.3561928988480854,13,12,"Daniel Stumpf",13780,621385
"Paul Sewald","NYM",-2.4473557472229004,-5.999276161193848,3.551919937133789,-19.266000747680664,-2.053804636001587,0.9635899066925049,0.8580001592636108,1.0952173471450806,0.9467567205429077,37,-0.9120696783065796,-1.627761561337036,6,12,"Paul Sewald",13892,623149
"Fernando Rodney","- - -",0.769493967294693,-8.49087405204773,9.26036787033081,8.067999482154846,0.7848251312971115,1.9060568060193743,1.518596328480143,1.585194096845739,1.599271446466446,28,0.2832568734884262,0.12045300801385228,32,11,"Fernando Rodney",494,407845
"Ryan Madson","- - -",-0.4774700254201889,-6.673879861831665,6.196410238742828,-7.118000268936157,-0.7634970247745514,1.4923640246293983,1.2303724699333065,1.36208962572032,1.2123276198163946,47,-0.34498506039381027,0.025042996969465825,20,11,"Ryan Madson",1852,425492
"Jake McGee","COL",-0.5749340653419495,-4.580399990081787,4.005465984344482,-8.873000144958496,-0.8921850919723511,0.9666815400123596,0.8969505429267883,1.018085241317749,1.1354691982269287,52,-0.8264958262443542,0.23174559926205507,11,11,"Jake McGee",7550,459429
"Jerry Blevins","NYM",-0.47317810356616974,-2.8653520196676254,2.3921738788485527,-6.203699707984924,-0.6642405837774277,0.8217062633864733,0.7316521518939251,1.0836781524121761,1.2215613952854223,57,-0.4292134493589401,-0.14663478820477882,10,11,"Jerry Blevins",7841,460283
"David Robertson","NYY",1.542918086051941,-6.127024173736572,7.6699419021606445,5.87999963760376,0.6049429774284363,1.4020329713821411,1.222180724143982,1.4058955907821655,1.203041434288025,58,1.096624732017517,0.0038615743286978255,33,11,"David Robertson",8241,502085
"John Axford","- - -",0.19782397616654634,-3.4977298863232136,3.695553883910179,-9.83899986743927,-1.1606311947107315,0.8563486787139393,0.7984557910399004,0.7541760265827179,0.991105223956861,38,-0.3235369473695755,0.5545456253576557,9,11,"John Axford",9059,446099
"Jared Hughes","CIN",2.5058341026306152,-5.807549953460693,8.313384056091309,23.204999923706055,2.4036688804626465,1.3441704511642456,1.1367554664611816,1.4332166910171509,1.2240734100341797,49,1.6460988521575928,0.21812461776037884,30,11,"Jared Hughes",9325,453172
"Brad Boxberger","ARI",-1.1527941226959229,-9.268455505371094,8.11566162109375,0.3520002067089081,0.015387908555567265,2.132969617843628,1.696334958076477,1.789953351020813,2.3717732429504395,15,-0.7978344559669495,0.2573700662953492,26,11,"Brad Boxberger",10133,502202
"Shane Greene","DET",-0.3355180621147156,-8.17947006225586,7.84395170211792,-6.0879998207092285,-0.6213934421539307,1.509103536605835,1.60245943069458,1.6245120763778687,1.4421499967575073,8,-0.5067904591560364,0.2844610735465253,29,11,"Shane Greene",10756,572888
"Sammy Solís","WSN",-0.6772559881210327,-3.6935160160064697,3.0162599086761475,-12.510000228881836,-1.2959644794464111,1.0145201683044434,0.8886377215385437,1.181903600692749,1.147984266281128,51,-0.19083616137504578,-0.47672670162148134,12,11,"Sammy Solis",11457,519301
"Tayron Guerrero","MIA",-2.565068244934082,-6.078645706176758,3.513577938079834,-16.042999267578125,-1.6588598489761353,0.9991928935050964,0.7635368704795837,0.8131099939346313,0.9685673713684082,49,-0.921251654624939,-1.645888545838265,12,11,"Tayron Guerrero",11691,594027
"Drew Rucinski","MIA",-0.5703541040420532,-3.1513819694519043,2.5810279846191406,-3.6560001373291016,-0.3524591028690338,1.1531273126602173,0.992279052734375,1.2533937692642212,1.007599949836731,27,0.1366567611694336,-0.6312717943753245,11,11,"Drew Rucinski",12499,607968
"Scott Oberg","COL",1.177078127861023,-4.515649795532227,5.692728042602539,7.4079999923706055,0.6169010400772095,1.2851686477661133,1.1153972148895264,1.4560142755508423,1.2804040908813477,49,1.3520747423171997,-0.43618084006007085,26,11,"Scott Oberg",13911,623184
"Shane Carle","ATL",1.413804054260254,-4.760019779205322,6.173823833465576,10.996000289916992,1.1013418436050415,1.2718948125839233,1.1232706308364868,1.4113659858703613,1.0715867280960083,45,0.669177234172821,0.44239586155200095,18,11,"Shane Carle",15258,641438
"Steven Brault","PIT",0.1286000907421112,-6.514017820358276,6.642618298530579,-4.654399871826172,-0.5533457249403,0.9343945320410407,0.8457935227538055,0.9100799759229025,1.0928051746808565,39,0.02141660451889038,0.11621272263610072,10,11,"Steven Brault",15291,643230
"Tanner Scott","BAL",-1.589041829109192,-4.492956161499023,2.903913974761963,-5.300999164581299,-0.5444948077201843,0.8173857927322388,0.7546847462654114,0.9785358309745789,0.9259999990463257,45,-0.3440621793270111,-1.5999914649106421,8,11,"Tanner Scott",17586,656945
"Drew Steckenrider","MIA",0.4896239638328552,-6.711331844329834,7.200955867767334,-2.299999952316284,-0.25620174407958984,1.4759154319763184,1.2490391731262207,1.3442000150680542,1.436233401298523,54,0.6873127222061157,-0.3555701621481683,32,11,"Drew Steckenrider",18806,608716
"Brandon Maurer","KCR",-2.304755926132202,-4.629228115081787,2.324471950531006,-13.5649995803833,-1.3443750143051147,1.0937007665634155,0.8884701728820801,1.0876432657241821,0.9720571637153625,28,-1.6725633144378662,-0.43473696054878985,6,10,"Brandon Maurer",4878,543506
"Tyler Clippard","TOR",0.12410396337509155,-6.989485889673233,7.11358992010355,3.9120001792907715,0.36569540202617645,1.3337727891336573,1.1978310563347556,1.3050657706717923,1.3058784417077607,51,-0.052565932273864746,0.14561323717180197,22,10,"Tyler Clippard",5640,461325
"Dellin Betances","NYY",0.7361339926719666,-6.119765758514404,6.855899810791016,10.255999565124512,1.0493431091308594,1.4230998754501343,1.2714145183563232,1.3275727033615112,1.3707529306411743,51,1.0847058296203613,-0.5674308263890362,24,10,"Dellin Betances",6216,476454
"Alex Colomé","- - -",1.6950319409370422,-8.693151712417603,10.388184070587158,6.714999198913574,0.7577958106994629,1.9091793543561941,1.5703071641921997,1.6925885932786124,1.7085130681162295,46,0.6385409235954285,0.2492918182941538,37,10,"Alex Colome",6661,517008
"Greg Holland","- - -",-0.6316418647766113,-4.578770041465759,3.9471280574798584,-10.548999309539795,-1.1539347171783447,1.1663161493697256,0.9145040234615063,1.0416571583066667,1.2580604497776475,43,-0.64559406042099,0.10402403661745352,15,10,"Greg Holland",7196,518813
"Brad Ziegler","- - -",0.7600442171096802,-6.405071973800659,7.16511607170105,6.000000476837158,0.5880682170391083,1.3402328115567517,1.1720125493795976,1.421117126941681,1.0951965718433774,58,0.6963268220424652,-0.12922817279595977,24,10,"Brad Ziegler",7293,446899
"Cory Gearrin","- - -",0.479657843708992,-3.826157867908478,4.305815815925598,0.7220001220703125,0.08538056910037994,0.9996850552894316,0.7823878867285592,0.9636709670866689,0.7826800203323364,50,0.0048403069376945496,0.4749686500643886,13,10,"Cory Gearrin",7947,518715
"Will Smith","SFG",0.9818978905677795,-4.755209922790527,5.737107753753662,5.922999858856201,0.6441142559051514,1.4624725580215454,1.4934498071670532,1.6865259408950806,1.4504592418670654,27,1.068956971168518,-0.397561200231041,20,10,"Will Smith",8048,519293
"Justin Miller","WSN",0.6397621035575867,-3.890320062637329,4.5300822257995605,9.881999969482422,1.0467565059661865,1.1262484788894653,1.0587174892425537,1.1497646570205688,1.2305512428283691,41,0.4819033145904541,0.08614371548271638,17,10,"Justin Miller",8580,502522
"Sergio Romo","TBR",0.4662860929965973,-8.009576231241226,8.475861996412277,-5.450399875640869,-0.5821480974555016,1.7175129494539472,1.3981518279546978,1.5561958486086702,1.7104285614831107,35,0.2196268904954195,0.05186223751659619,29,10,"Sergio Romo",9817,489265
"Chris Rusin","COL",-0.7172600626945496,-3.608124017715454,2.890864133834839,-4.689999580383301,-0.4980931282043457,0.7254548072814941,0.6949138045310974,0.8955061435699463,0.9492947459220886,38,-0.2446684092283249,-0.7440355810069141,9,10,"Chris Rusin",9895,543734
"Cody Allen","CLE",2.0126020908355713,-7.875125885009766,9.887727737426758,2.723999261856079,0.31268176436424255,1.8131777048110962,1.5985466241836548,1.6220914125442505,1.8258079290390015,25,0.5576597452163696,0.5523263777628185,32,10,"Cody Allen",12183,592102
"Jacob Barnes","MIL",-1.452120065689087,-4.027517795562744,2.5753979682922363,-7.26200008392334,-0.6913919448852539,0.8809131383895874,0.6601077318191528,0.868024468421936,1.0389933586120605,30,0.07103314250707626,-1.7194590796474087,4,10,"Jacob Barnes",12323,606930
"Matt Barnes","BOS",0.7140640616416931,-6.074121952056885,6.788186073303223,10.829999923706055,1.0655778646469116,1.4736815690994263,1.2461568117141724,1.2974516153335571,1.2482925653457642,54,0.7324355840682983,-0.24789124517284683,21,10,"Matt Barnes",12863,598264
"Alex Claudio","TEX",0.8040680252015591,-4.948930002748966,5.752997845411301,-0.41900044679641724,0.027610251680016518,0.9654644567603818,0.8937818846859775,1.146151557113185,1.0740304537441419,46,0.012507631909102201,0.8203226391291617,17,10,"Alex Claudio",12890,592222
"JT Chargois","LAD",-1.6246299743652344,-4.267442226409912,2.6428120136260986,-3.121999979019165,-0.32359594106674194,1.1947810649871826,0.9775312542915344,1.2124102115631104,1.2116913795471191,35,-0.1333974301815033,-1.22637468370169,8,10,"JT Chargois",13767,608638
"Reyes Moronta","SFG",1.8265318870544434,-4.636253833770752,6.462785720825195,14.005999565124512,1.5469609498977661,1.4018878936767578,1.17732834815979,1.4714261293411255,1.4038166999816895,60,1.0942628383636475,0.20864582879372673,28,10,"Reyes Moronta",14966,606625
"Lou Trivino","OAK",2.3709479607641697,-5.832155704498291,8.203104142099619,12.181999504566193,1.2762642577290535,1.4208206066197777,1.2635963431904824,1.3923970599105393,1.6047660688222465,59,1.5140789449214935,0.1546383792203665,26,10,"Lou Trivino",15043,642152
"Adam Cimber","- - -",-1.1819980442523956,-5.673539876937866,4.491541862487793,0.6510004997253418,0.10720586776733398,0.9650692270226675,0.7907206010032486,1.024928617477417,0.8763148056136237,54,0.4260783791542053,-1.6508589556719901,16,10,"Adam Cimber",15288,643256
"Ryan Yarbrough","TBR",0.5023518800735474,-10.324846029281616,10.827198266983032,3.13919997215271,0.28074154257774353,0.9686899322801372,0.9204201959982151,1.243452671327089,1.0443542752947126,35,-0.28355566412210464,0.8021445988611015,13,10,"Ryan Yarbrough",16502,642232
"Edgar Santana","PIT",-0.3182280659675598,-5.949451923370361,5.631224155426025,9.281999588012695,0.9728121161460876,1.1865999698638916,0.9847279191017151,1.2743971347808838,1.1850275993347168,58,0.31629249453544617,-0.5844772864194895,23,10,"Edgar Santana",17355,650828
"José Alvarado","TBR",1.4537700414657593,-6.255340099334717,7.709110260009766,13.571999549865723,1.3855350017547607,1.6906208992004395,1.4250221252441406,1.7402786016464233,1.8016527891159058,53,1.5673155784606934,-0.7074125439286443,32,10,"Jose Alvarado",17780,621237
"Seunghwan Oh","- - -",0.5737479999661446,-5.313023805618286,5.886772155761719,11.062000513076782,1.1147998124361038,1.1518247161837791,1.0882900059223175,1.3133972491303536,1.0601936124619984,63,0.868388757109642,-0.3702678261167006,23,10,"Seunghwan Oh",18719,493200
"Yoshihisa Hirano","ARI",1.9478060007095337,-6.09201192855835,8.039817810058594,13.595000267028809,1.4774413108825684,1.5852546691894531,1.3437654972076416,1.6187493801116943,1.369439959526062,65,0.6899685859680176,0.5387336778174312,37,10,"Yoshihisa Hirano",19756,673633
"Jorge De La Rosa","- - -",-0.180090069770813,-3.1061140298843384,2.926023840904236,-1.114999771118164,-0.033965885639190674,0.7910206525222115,0.6595553095276291,0.987016974869421,0.9422889086935256,45,-0.5882447361946106,0.3605767616650124,9,9,"Jorge De La Rosa",2047,407822
"Luis Avilán","- - -",-0.05948197841644287,-3.791077971458435,3.7315959334373474,3.7649999856948853,0.35586121678352356,1.023521703336297,0.7946245140499539,1.2008828810283116,1.044809712517646,62,0.3706674799323082,-0.4287824942232157,13,9,"Luis Avilan",2882,501593
"Zach McAllister","- - -",-0.5325358957052231,-3.296999931335449,2.7644641399383545,-10.914000034332275,-1.0744291841983795,0.8177856514898784,0.7908707914813873,0.8480954251506112,1.1230666220188141,30,-0.7834410965442657,0.1322485808342806,9,9,"Zach McAllister",2895,502083
"Tony Watson","SFG",2.481043815612793,-5.9162821769714355,8.39732551574707,12.906999588012695,1.3898835182189941,1.6377776861190796,1.419400930404663,1.6376667022705078,1.7373838424682617,62,1.5026339292526245,0.012250439145346848,36,9,"Tony Watson",3132,453265
"David Hernandez","CIN",0.3665960729122162,-5.1023759841918945,5.4689717292785645,13.878999710083008,1.4343806505203247,1.155883550643921,1.1548619270324707,1.3237403631210327,1.082741141319275,51,0.9951509237289429,-0.677994344497417,16,9,"David Hernandez",4259,456696
"Mark Melancon","SFG",-0.008365978486835957,-4.836455821990967,4.828090190887451,2.0879998207092285,0.21837542951107025,1.51266610622406,1.4460468292236328,1.5182194709777832,1.6687999963760376,33,-0.5611265897750854,0.5555959717144222,14,9,"Mark Melancon",4264,453343
"Jason Hammel","KCR",-3.946731925010681,-12.801026105880737,8.854293704032898,-31.714199542999268,-3.202648937702179,1.0033117399613063,0.89073885363691,1.023692277761606,1.0453760051727294,25,-1.3735219240188599,-2.560182594541733,3,9,"Jason Hammel",4538,434628
"Blake Parker","LAA",0.6812859177589417,-5.524444103240967,6.205729961395264,6.045999526977539,0.5689619183540344,1.2347967624664307,1.0377516746520996,1.0888268947601318,1.7100539207458496,26,0.6687594652175903,-0.1170201519413594,13,9,"Blake Parker",5224,453284
"Joakim Soria","- - -",0.4648960679769516,-5.813708066940308,6.278604030609131,7.232999861240387,0.7027030847966671,1.4131930026222257,1.2430057750231978,1.4169696786186912,1.431043267250061,37,0.5623456090688705,-0.2333770484304285,23,9,"Joakim Soria",6941,465657
"Dan Otero","CLE",-0.32617196440696716,-4.00839376449585,3.6822221279144287,-3.057000160217285,-0.35286620259284973,0.8145925998687744,0.6859397292137146,0.8464393615722656,0.8105618953704834,42,-0.6192425489425659,0.21883139315805306,10,9,"Dan Otero",7385,519096
"Wade Davis","COL",0.7961840629577637,-8.5446138381958,9.34079360961914,5.810000419616699,0.5881224274635315,2.021630048751831,1.728907585144043,1.7360782623291016,1.6481999158859253,6,1.4213168621063232,-1.0274841411051028,32,9,"Wade Davis",7441,451584
"Anthony Swarzak","NYM",-0.5895220041275024,-2.4429380893707275,1.8534159660339355,-2.2119998931884766,-0.2628030776977539,0.9941149950027466,1.033415675163269,1.2009655237197876,1.467541217803955,17,-1.0205353498458862,0.4275234678292854,6,9,"Anthony Swarzak",7466,461872
"Adam Warren","- - -",-0.2732219696044922,-3.3965840339660645,3.1233620643615723,6.916999816894531,0.752399206161499,0.8340267467087713,0.7422066070139408,0.8542042818475277,1.0847458903853957,37,0.5266122333705425,-0.8542060074103779,8,9,"Adam Warren",9029,476589
