Name,Team,IP,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,ERA,xERA,NameASCII,PlayerId,MLBAMID
"Zack Wheeler","PHI",213.1,548,84.62276265158582,103.4,118.6,8.412313432835822,25,0.04562044,156,0.28467153,2.784375066384675,2.7943777391882234,"Zack Wheeler",10310,554430
"Camilo Doval","SFG",27,62,87.54098360655738,101.4,110.7,9.639344262295081,5,0.08064516,21,0.33870968,3.0000004238553117,2.7996416528652652,"Camilo Doval",21992,666808
"Diego Castillo","- - -",58.1,136,88.32424464370266,104.6,113.3,10.946969696969697,11,0.08088235,52,0.38235294,2.7771431900959023,2.8085086471452385,"Diego Castillo",17496,650895
"Richard Lovelady","KCR",20.2,54,89.20376989976415,102.4,106.5,6.9245283018867925,2,0.03703704,21,0.38888889,3.483872039509447,2.8151024448388244,"Richard Lovelady",19337,663992
"Michael Kopech","CHW",69.1,157,88.35099661113411,103.5,110.3,18.6158940397351,14,0.08917197,55,0.35031847,3.504807949418871,2.8163109484221787,"Michael Kopech",17282,656629
"Kenley Jansen","LAD",69,154,84.02583040149007,101.2,106,19.814569536423843,7,0.04545455,40,0.25974026,2.2173915495268837,2.825655097577854,"Kenley Jansen",3096,445276
"Alex Vesia","LAD",40,83,87.58433734939759,102.8,109.2,23.50602409638554,9,0.10843373,29,0.34939759,2.2500004291535243,2.846578079544652,"Alex Vesia",25007,681911
"Devin Williams","MIL",54,109,85.71110930266204,102.3,111.5,11.324074074074074,6,0.05504587,31,0.28440367,2.5000001766063673,2.846691386004783,"Devin Williams",15816,642207
"Nick Sandlin","CLE",33.2,72,83.99436757262323,101.4,108.5,12.619718309859154,3,0.04166667,20,0.27777778,2.940594947919169,2.852012047199858,"Nick Sandlin",20517,680704
"Max Scherzer","- - -",179.1,411,87.92518325617284,105,113.3,19.25432098765432,33,0.08029197,141,0.34306569,2.4591078764368186,2.8655440447715432,"Max Scherzer",3137,453286
"Tyler Rogers","SFG",81,253,85.38467899445564,103.7,114.7,4.55241935483871,5,0.01976285,81,0.3201581,2.2222222222222223,2.8676045829708774,"Tyler Rogers",15541,643511
"Trevor May","NYM",62.2,159,88.59490694665605,104.4,110.6,17.35031847133758,12,0.0754717,54,0.33962264,3.5904258961805278,2.877642827482629,"Trevor May",6398,543507
"Paul Sewald","SEA",64.2,136,88.28880742770522,106.7,112.8,21.082089552238806,17,0.125,54,0.39705882,3.0618557905160095,2.8933452821060928,"Paul Sewald",13892,623149
"Clay Holmes","- - -",70,181,87.12234855097765,102.4,111.4,-6.4860335195530725,7,0.03867403,63,0.3480663,3.600000588553389,2.9058062743685538,"Clay Holmes",13649,605280
"Connor Brogdon","PHI",57.2,166,85.86848477450285,103.3,114.5,15.533333333333333,9,0.05421687,52,0.31325301,3.4335268443729485,2.924266165692302,"Connor Brogdon",21205,641401
"Noé Ramirez","- - -",36,103,88.41782129873144,101.8,105.8,24.871287128712872,5,0.04854369,29,0.2815534,3.000000238418598,2.9314637517851643,"Noe Ramirez",12800,598287
"Garrett Whitlock","BOS",73.1,197,87.66700705901015,103.8,111.7,7.49746192893401,8,0.04060914,73,0.37055838,1.9636367041217984,2.943566509910175,"Garrett Whitlock",20191,676477
"Louis Head","TBR",35,90,87.4500013563368,104.3,116.7,24.566666666666666,9,0.1,25,0.27777778,2.314285966522867,2.9702790462888022,"Louis Head",13259,545343
"Spencer Patton","TEX",42.1,109,85.8559615108945,104.1,109.4,12.779816513761467,5,0.04587156,31,0.28440367,3.826772113322114,3.000253941837655,"Spencer Patton",12361,607359
"Aaron Ashby","MIL",31.2,81,87.29124755859375,103.6,108.4,0.05,4,0.04938272,29,0.35802469,4.547368786249164,3.0015929779767583,"Aaron Ashby",23550,676879
"Pete Fairbanks","TBR",42.2,111,87.90999644886364,105,110.9,12.481818181818182,8,0.07207207,35,0.31531532,3.5859377137385438,3.003143960442434,"Pete Fairbanks",17998,664126
"Joel Payamps","- - -",50.1,152,86.25200073242188,104.5,110.9,13.913333333333334,8,0.05263158,46,0.30263158,3.3973516585362757,3.003931397078522,"Joel Payamps",14332,606303
"Dustin May","LAD",23,51,88.95,105.5,114.1,2.5,4,0.07843137,20,0.39215686,2.739130434782609,3.0083785023787213,"Dustin May",19716,669160
"Tyler Matzek","ATL",63,148,89.7457773987676,104.4,114.3,15.816901408450704,5,0.03378378,56,0.37837838,2.5714288828324676,3.0128914177353012,"Tyler Matzek",10058,554431
"Andrew Kittredge","TBR",71.2,187,88.88634186624829,104.1,116.1,5.038251366120218,14,0.07486631,70,0.37433155,1.8837212978794946,3.0194339405243524,"Andrew Kittredge",12828,552640
"Anthony Bender","MIA",61.1,150,88.23333065526015,103,111.3,6.5646258503401365,9,0.06,51,0.34,2.7880438828739327,3.0201726529499258,"Anthony Bender",19742,669622
"A.J. Minter","ATL",52.1,143,86.72428850446428,104.2,116.3,11.785714285714286,6,0.04195804,50,0.34965035,3.783440409724827,3.024216615404473,"A.J. Minter",18655,621345
"Richard Bleier","MIA",58,172,87.98035830543155,104.6,115.5,-5.184523809523809,7,0.04069767,67,0.38953488,2.9482766377091605,3.029455213859651,"Richard Bleier",7803,542947
"Joe Ryan","MIN",26.2,65,87.12539527529762,104.7,113.4,24.61904761904762,7,0.10769231,20,0.30769231,4.050000096559526,3.033877139871374,"Joe Ryan",21390,657746
"Spencer Turnbull","DET",50,140,88.2224651834239,102.4,116.2,6.2101449275362315,7,0.05,47,0.33571429,2.88,3.0353166076435687,"Spencer Turnbull",16207,605513
"Héctor Neris","PHI",74.1,176,86.59023100754311,104.4,113.3,11.655172413793103,11,0.0625,63,0.35795455,3.632287616864468,3.0439960718581527,"Hector Neris",11804,593576
"Giovanny Gallegos","STL",80.1,189,88.99459459459459,103.6,110.5,20.713513513513515,19,0.1005291,73,0.38624339,3.0248967443595576,3.0465352646309567,"Giovanny Gallegos",14986,606149
"Jesse Chavez","ATL",33.2,86,90.88720703125,103.9,107.9,10.418604651162791,5,0.05813953,36,0.41860465,2.138614204675292,3.0628244583622553,"Jesse Chavez",5448,445926
"Jharel Cotton","TEX",30.2,90,85.75227494673295,102.4,106.2,26.03409090909091,5,0.05555556,21,0.23333333,3.5217396415249675,3.066344600120749,"Jharel Cotton",13654,605194
"Jake McGee","SFG",59.2,169,90.89880005613773,105.3,110,20.46706586826347,11,0.06508876,78,0.46153846,2.7150839146058456,3.070203959143631,"Jake McGee",7550,459429
"Walker Buehler","LAD",207.2,545,88.24895882561437,104.2,114.4,11.07750472589792,37,0.06788991,202,0.3706422,2.470305096930544,3.0767651511709744,"Walker Buehler",19374,621111
"Gerrit Cole","NYY",181.1,440,88.72740082762557,104.6,114.1,12.484018264840183,43,0.09772727,170,0.38636364,3.2261030316662236,3.0800292721672724,"Gerrit Cole",13125,543037
"Cole Sulser","BAL",63.1,161,88.08062744140625,103.8,113.2,14.91875,13,0.08074534,64,0.39751553,2.7000005420886675,3.0856459457784142,"Cole Sulser",15256,642121
"Andrew Chafin","- - -",68.2,181,87.65625,102,109.3,12.653409090909092,11,0.06077348,61,0.33701657,1.8349517791163232,3.0903048950556244,"Andrew Chafin",12988,605177
"Phil Bickford","- - -",51.1,126,90.43820810705665,105.1,109.9,12.097560975609756,10,0.07936508,50,0.3968254,2.8051955000630913,3.09560068293788,"Phil Bickford",18519,641360
"Tim Mayza","TOR",53,138,85.98529411764706,104.4,112.5,2.5441176470588234,5,0.03623188,45,0.32608696,3.396227392873913,3.0968323025125497,"Tim Mayza",15042,641835
"Deolis Guerra","OAK",65.2,183,85.64585851174033,101.5,112.1,21.972375690607734,13,0.07103825,62,0.33879781,4.111675763849677,3.0991928524680508,"Deolis Guerra",8410,500610
"Erik Swanson","SEA",35.1,98,87.67551219706633,102.1,106.9,22.051020408163264,8,0.08163265,30,0.30612245,3.311321052634136,3.1364528563474625,"Erik Swanson",16587,657024
"Julio Urías","LAD",185.2,505,85.95244220020325,103.2,114.2,15.511201629327902,27,0.05346535,153,0.3029703,2.956912190732134,3.1390244182620677,"Julio Urias",14765,628711
"Drew Pomeranz","SDP",25.2,62,89.63548229586694,103.6,110.8,7.451612903225806,3,0.0483871,24,0.38709677,1.753246926963799,3.161187370939722,"Drew Pomeranz",11426,519141
"Clayton Kershaw","LAD",121.2,320,88.08705628033981,105.1,115.9,9.770226537216828,22,0.06875,119,0.371875,3.550685005724868,3.1617442290391713,"Clayton Kershaw",2036,477132
"Aaron Loup","NYM",56.2,141,88.13381013938849,103.5,110.1,9.115107913669064,3,0.0212766,53,0.37588652,0.9529414116883116,3.1693179111139465,"Aaron Loup",10343,571901
"Heath Hembree","- - -",58,134,89.16842215401786,103.7,110.8,23.383458646616543,14,0.10447761,55,0.41044776,5.5862078150729175,3.1749935097321487,"Heath Hembree",11632,592390
"Joe Kelly","LAD",44,113,85.52321079799107,104,110.1,-0.11607142857142858,6,0.05309735,39,0.34513274,2.8636371084483168,3.180189312728541,"Joe Kelly",9761,523260
"Tanner Houck","BOS",69,171,87.1732170468285,103.7,113.6,10.029761904761905,14,0.08187135,60,0.35087719,3.5217393251357882,3.2152394748096196,"Tanner Houck",19879,656557
"Logan Webb","SFG",148.1,394,88.13479582796391,104.5,115,-0.4536082474226804,22,0.05583756,153,0.38832487,3.0337079691926068,3.2221605192838707,"Logan Webb",17995,657277
"Sonny Gray","CIN",135.1,362,86.59943929950843,103.8,115.8,8.741573033707866,17,0.04696133,116,0.32044199,4.189655329874549,3.2414687929101484,"Sonny Gray",12768,543243
"Chad Green","NYY",83.2,199,89.08121827411168,105.2,115.6,24.893401015228427,22,0.11055276,87,0.43718593,3.119522291634523,3.247212633690267,"Chad Green",15552,643338
"Steven Okert","MIA",36,83,86.82317073170732,103,110.4,24.9390243902439,6,0.07228916,30,0.36144578,2.7500005828010945,3.2546760857321972,"Steven Okert",13580,595345
"Yohan Ramírez","SEA",27.2,64,86.86393762807377,99.8,108.3,20.21311475409836,4,0.0625,19,0.296875,3.9036150857696903,3.262311825032229,"Yohan Ramirez",19444,670990
"Brandon Woodruff","MIL",179.1,447,86.17813033883827,104.5,114,10.57630979498861,26,0.05816555,146,0.32662192,2.559479626495464,3.2697498050100218,"Brandon Woodruff",16162,605540
"John King","TEX",46,137,88.52814670138889,103.7,113.3,-0.9555555555555556,5,0.03649635,54,0.39416058,3.5217397145378633,3.2705268014747233,"John King",22051,667463
"Yu Darvish","SDP",166.1,430,88.15829569016587,102.7,113.5,16.575829383886255,38,0.08837209,150,0.34883721,4.220441010819277,3.2793103504532306,"Yu Darvish",13074,506433
"Kodi Whitley","STL",25.1,62,83.64677576864919,102.6,111.8,16.225806451612904,2,0.03225806,15,0.24193548,2.4868426045553518,3.2892198399501646,"Kodi Whitley",19731,676831
"Kyle McGowin","WSN",30,77,85.82597529423701,102.3,107.1,20.194805194805195,5,0.06493506,25,0.32467532,4.200001068115506,3.2929409784810177,"Kyle McGowin",15071,641851
"Jarlín García","SFG",68.2,181,89.66067744908707,104.4,110.8,12.567415730337078,13,0.0718232,73,0.40331492,2.6213596116385762,3.294083911222852,"Jarlin Garcia",18282,606424
"Lucas Giolito","CHW",178.2,465,87.6624420032751,103.3,116.7,18.34061135371179,31,0.06666667,159,0.34193548,3.526119603747445,3.3020611320004964,"Lucas Giolito",15474,608337
"Garrett Crochet","CHW",54.1,137,88.80992068225191,104.1,117.4,14.145038167938932,6,0.04379562,53,0.38686131,2.8159515792639747,3.306305402107651,"Garrett Crochet",27463,676979
"Jeffrey Springs","TBR",44.2,102,87.55454940025253,102.5,112.9,13.777777777777779,14,0.1372549,37,0.3627451,3.4253739144337016,3.3125442355300754,"Jeffrey Springs",17677,605488
"Shohei Ohtani","LAA",130.1,323,88.35377358490567,104.3,112.7,11.732704402515724,23,0.07120743,129,0.3993808,3.176470712197178,3.323474261999284,"Shohei Ohtani",19755,660271
"Scott Barlow","KCR",74.1,185,88.32486275337838,104,119,14.616216216216216,15,0.08108108,68,0.36756757,2.4215250779096453,3.3300941360840293,"Scott Barlow",14993,605130
"Lucas Luetge","NYY",72.1,205,86.62401954800475,102.4,110.1,15.186274509803921,9,0.04390244,64,0.31219512,2.737327670141769,3.330132373029301,"Lucas Luetge",8337,476595
"Daniel Hudson","- - -",51.2,119,90.49660685911017,105.4,115.2,19.923728813559322,16,0.13445378,52,0.43697479,3.3096778266264177,3.333338338497582,"Daniel Hudson",7146,543339
"Nestor Cortes","NYY",93,244,88.9907931403635,105.2,114.9,23.732217573221757,18,0.07377049,88,0.36065574,2.903226044622117,3.335148632725546,"Nestor Cortes",17874,641482
"Danny Coulombe","MIN",34.1,99,89.98453734093106,106,112.6,10.412371134020619,7,0.07070707,39,0.39393939,3.6699036601712915,3.344361773472332,"Danny Coulombe",13293,543056
"Tejay Antone","CIN",33.2,70,87.69571707589286,103.8,115.9,12.142857142857142,7,0.1,26,0.37142857,2.1386142652557423,3.345163002767293,"Tejay Antone",16233,622088
"Alek Manoah","TOR",111.2,276,86.79311735733695,104.1,117.9,16.31159420289855,16,0.05797101,86,0.3115942,3.2238806704365897,3.355562443669982,"Alek Manoah",26410,666201
"Trevor Rogers","MIA",133,342,87.72844545284431,104.3,116.9,12.538922155688622,17,0.0497076,125,0.36549708,2.6390977443609023,3.359185112663008,"Trevor Rogers",22286,669432
"Lance McCullers Jr.","HOU",162.1,413,89.83503459549878,105.2,117.3,5.1654501216545015,22,0.05326877,168,0.40677966,3.1601643700621795,3.3700597292123655,"Lance McCullers Jr.",14120,621121
"Charlie Morton","ATL",185.2,465,88.12665198237886,103.6,115.5,7.687224669603524,23,0.04946237,151,0.32473118,3.3447039534511025,3.376059305516526,"Charlie Morton",4676,450203
"Will Smith","ATL",68,163,88.74969444976993,103.6,115.7,20.619631901840492,15,0.09202454,67,0.41104294,3.4411764705882355,3.376665300608082,"Will Smith",8048,519293
"Aaron Nola","PHI",180.2,478,88.94461053118393,105,116,14.414376321353066,34,0.07112971,179,0.37447699,4.632841589267722,3.395265163188977,"Aaron Nola",16149,605400
"Craig Stammen","SDP",88.1,256,88.4209505465662,103,109.4,8.130434782608695,15,0.05859375,92,0.359375,3.056603949585188,3.39892877359645,"Craig Stammen",7274,489334
"Blake Taylor","HOU",42.2,125,84.47235454776423,101.3,110.7,16.682926829268293,9,0.072,36,0.288,3.1640635372608577,3.4046396120841034,"Blake Taylor",16418,642130
"Nathan Eovaldi","BOS",182.1,527,88.0447619047619,104.2,115.6,12.81904761904762,33,0.0626186,192,0.36432638,3.7513712198197116,3.408015534147742,"Nathan Eovaldi",9132,543135
"Luis García","STL",33.1,92,89.8065923334478,102.9,112,8.659340659340659,6,0.06521739,42,0.45652174,3.2400004943848413,3.4082224386024835,"Luis Garcia",6984,472610
"Chris Rodriguez","LAA",29.2,86,88.1941883175872,107.1,113,3.616279069767442,3,0.03488372,31,0.36046512,3.640449984328664,3.420299603564653,"Chris Rodriguez",22310,669735
"Adam Cimber","- - -",71.2,212,87.85142764136904,103.8,109.8,6.371428571428571,8,0.03773585,81,0.38207547,2.2604655574553933,3.4272726271336262,"Adam Cimber",15288,643256
"Trevor Bauer","LAD",107.2,255,90.29203498505976,105.2,115,19.179282868525895,27,0.10588235,108,0.42352941,2.5913313305581704,3.4276132971398767,"Trevor Bauer",12703,545333
"Pierce Johnson","SDP",58.2,139,89.12992825473312,103.8,108.8,17.386861313868614,10,0.07194245,49,0.35251799,3.221591258221459,3.431433859431943,"Pierce Johnson",13435,572955
"Dominic Leone","SFG",53.2,146,88.55106088624778,102.3,114.6,11.354609929078014,6,0.04109589,58,0.39726027,1.5093169221723313,3.4330410774549116,"Dominic Leone",13763,608678
"Lucas Gilbreath","COL",42.2,117,84.25086554165544,99.8,109.2,13.551724137931034,5,0.04273504,27,0.23076923,3.3750005029142653,3.440255440413463,"Lucas Gilbreath",21290,656458
"Chris Bassitt","OAK",157.1,428,87.57066094483568,103.5,114.7,12.525821596244132,28,0.06542056,142,0.3317757,3.146186542387705,3.4407682727360434,"Chris Bassitt",12304,605135
"Drew Steckenrider","SEA",67.2,188,90.6545475434492,103.4,114.8,16.513368983957218,10,0.05319149,72,0.38297872,1.995074191550899,3.4447176022065302,"Drew Steckenrider",18806,608716
"Jose Alvarez","SFG",64.2,205,86.39901370813351,101.9,110.1,8.267326732673267,5,0.02439024,67,0.32682927,2.365979962983073,3.4506558080504806,"Jose Alvarez",5358,501625
"Joe Barlow","TEX",29,72,89.24084644586267,104,107.5,17.225352112676056,4,0.05555556,26,0.36111111,1.5517243420468485,3.4560957319755774,"Joe Barlow",22296,669618
"Brad Boxberger","MIL",64.2,152,88.27379445043104,103.9,112.6,19.24137931034483,10,0.06578947,53,0.34868421,3.340206316926556,3.461899481728191,"Brad Boxberger",10133,502202
"Tony Watson","- - -",57.1,163,85.95750122070312,104,114.3,10.53125,10,0.06134969,49,0.3006135,3.924419605583933,3.466184007214986,"Tony Watson",3132,453265
"Max Fried","ATL",165.2,461,86.52192568512304,104.2,112,6.096196868008948,29,0.06290672,158,0.34273319,3.042253427724138,3.4686520782522297,"Max Fried",13743,608331
"Dylan Floro","MIA",64,183,85.8557355703552,103,109.4,9.136612021857923,10,0.05464481,59,0.32240437,2.8125001676380736,3.4776757443812865,"Dylan Floro",13394,571670
"Eduardo Rodriguez","BOS",157.2,441,86.46339028923681,103.6,114.6,12.311212814645309,30,0.06802721,148,0.33560091,4.737843857478901,3.4823164824721435,"Eduardo Rodriguez",13164,593958
"Sandy Alcantara","MIA",205.2,576,87.60280975877193,104.3,115.7,4.440350877192983,35,0.06076389,227,0.39409722,3.1944896231573527,3.5098521494433172,"Sandy Alcantara",18684,645261
"Sergio Romo","OAK",61.2,176,84.93920343572444,102.3,110,17.40909090909091,13,0.07386364,41,0.23295455,4.670271040677629,3.512502402338725,"Sergio Romo",9817,489265
"Pablo López","MIA",102.2,270,86.70673864700375,104.7,112.1,9.194756554307116,20,0.07407407,90,0.33333333,3.06818189418302,3.5198877773218578,"Pablo Lopez",17085,641154
"Tyler Wells","BAL",57,146,89.96965247844828,105.7,117.1,24.786206896551725,16,0.10958904,60,0.4109589,4.105263707380289,3.522560657770222,"Tyler Wells",20000,669330
"Brett Martin","TEX",62.1,208,87.98719404248769,102.3,113.4,5.931034482758621,7,0.03365385,70,0.33653846,3.1764714306128314,3.5233611633752693,"Brett Martin",17369,656685
"Sam Coonrod","PHI",42.1,119,86.34874282965139,106.2,114.1,4.151260504201681,8,0.06722689,44,0.3697479,4.039370837055949,3.524729751750297,"Sam Coonrod",17264,656322
"Evan Marshall","CHW",27.1,78,87.32856889204545,103.2,106.7,12.987012987012987,8,0.1025641,26,0.33333333,5.597562017219733,3.540366046138225,"Evan Marshall",12297,605359
"Chris Sale","BOS",42.2,115,84.65175267269737,102.8,109.3,5.666666666666667,4,0.03478261,37,0.32173913,3.1640626885928325,3.552813132020572,"Chris Sale",10603,519242
"Joe Smith","- - -",39.2,128,87.8703984375,103.4,112.2,9.52,7,0.0546875,45,0.3515625,4.991598158770088,3.5554184497921075,"Joe Smith",3281,501925
"Patrick Sandoval","LAA",87,229,85.40000129061123,102.6,112.1,6.2687224669603525,14,0.06113537,81,0.35371179,3.62068977423996,3.5554438280215246,"Patrick Sandoval",19447,663776
"Jorge Alcala","MIN",59.2,153,86.94967146109272,104.5,113.3,11.721854304635762,14,0.09150327,57,0.37254902,3.921788378120018,3.5650371732057042,"Jorge Alcala",19459,660896
"Kevin Gausman","SFG",192,494,89.14720820393374,105.2,115.3,12.153209109730849,35,0.0708502,202,0.40890688,2.8125,3.567441000352172,"Kevin Gausman",14107,592332
"Rafael Montero","- - -",49.1,161,86.69936554341376,103,110.5,5.943037974683544,8,0.04968944,55,0.34161491,6.385135916874747,3.5702461141689823,"Rafael Montero",12760,606160
"Alex Reyes","STL",72.1,168,87.2030303030303,103,107.6,17.684848484848484,8,0.04761905,58,0.3452381,3.2350232689517866,3.5714876205040067,"Alex Reyes",15015,621052
"Bailey Falter","PHI",33.2,97,88.87938383436695,102.1,109.6,15.422680412371134,6,0.06185567,36,0.37113402,5.613862128248968,3.578039305690961,"Bailey Falter",20070,663559
"James Karinchak","CLE",55.1,123,90.13442943135246,104.9,111.1,18.30327868852459,11,0.08943089,50,0.40650407,4.066265434013775,3.5801921604621576,"James Karinchak",20151,675916
"Anthony Banda","- - -",33.2,106,88.52735756928067,105,111.6,15.584905660377359,5,0.04716981,39,0.36792453,4.277228409350584,3.6030418328071767,"Anthony Banda",14706,607455
"Robbie Ray","TOR",193.1,469,90.42231927306867,106.4,115.3,17.551502145922747,46,0.09808102,202,0.43070362,2.8396552471201733,3.6031001812779295,"Robbie Ray",11486,592662
"Juan Minaya","MIN",40,102,89.529296875,106.1,112,6.02020202020202,6,0.05882353,43,0.42156863,2.475,3.6056428540454215,"Juan Minaya",10341,573668
"Luis Castillo","CIN",187.2,529,87.65973066634241,103.4,114.9,4.186770428015564,24,0.04536862,195,0.36862004,3.9804620274850104,3.6140811753499658,"Luis Castillo",15689,622491
"Ryne Harper","WSN",35.2,101,83.67755500637755,101.8,113.8,13.96938775510204,7,0.06930693,29,0.28712871,4.037383897261557,3.6172923468346863,"Ryne Harper",12680,607560
"Ryan Thompson","TBR",34,86,86.07529296875,104.4,112.7,7.117647058823529,9,0.10465116,31,0.36046512,2.3823534757621934,3.622191151610118,"Ryan Thompson",16647,657044
"Anthony Castro","TOR",24.2,66,89.84923377403847,104.6,105.9,13.923076923076923,8,0.12121212,31,0.46969697,4.743244099042446,3.6342623997662904,"Anthony Castro",19789,621593
"Génesis Cabrera","STL",70,178,88.32023347182081,102.7,112.7,13.109826589595375,10,0.05617978,62,0.34831461,3.728572241335676,3.6380986397458153,"Genesis Cabrera",17490,650893
