Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Ryan Pressly","HOU",64,0.7486392581273639,,,,,5.049029737710953,3.8567428700408044,0.8705980757362822,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",65.2,-2.0893471329300493,,,,,-2.074504659530964,1.2150184780943627,,,,-7.326135181245349,,,"Daniel Bard",7115,453268
"Daniel Hudson","- - -",51.2,0.23270485764842921,,,,,1.8798945471644402,1.2026622113453815,,,,0.41989930905401707,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",55.2,-0.5985512069208705,,,,,,0.4413543400428107,0.10099412329429018,,,,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",88.1,7.306745648384094,,1.4039391383790134,,,0.4830330371091301,-0.43359436094760895,,0.9509920453031858,,0.4356066385904948,,,"Craig Stammen",7274,489334
"J.A. Happ","- - -",152.1,-0.5818953461190699,,,,,0.1421987254322205,-1.652639216879757,-7.699460141799029,,,-1.5175301465928925,,,"J.A. Happ",7410,457918
"Jay Jackson","SFG",21.2,1.538509174629494,,,,,,0.25679999189414526,,,,-1.492608959476153,,,"Jay Jackson",7432,543351
"Wade Davis","KCR",42.2,-0.33008010156692996,,-0.43972129744242844,,,-0.9908925294876099,,,-1.7615291456513058,,10.564308365186054,,,"Wade Davis",7441,451584
"Collin McHugh","TBR",64,0.7711154506320045,,2.2092092111243966,,,,2.130729632618826,1.932620257139206,-16.586902737617493,,-2.876425161957741,,,"Collin McHugh",7531,543521
"Jake McGee","SFG",59.2,1.3686863721999447,,,,,,-0.6076568159563789,,,,,,,"Jake McGee",7550,459429
"Jordan Lyles","TEX",180,-1.3722296804189682,,-5.1466517240168095,,,2.121243103226619,0.7477858021833852,-1.7408820665458764,,,-0.564401951905723,,,"Jordan Lyles",7593,543475
"Wily Peralta","DET",93.2,-1.32849622402609,,,3.7185663495744983,,-0.32598992654763814,-2.052326616361437,,,,,,,"Wily Peralta",7738,503449
"Richard Bleier","MIA",58,7.868669430414836,,0.7041382339765441,,,2.3320661336889765,4.041482404220935,,,,-19.12374628914727,,,"Richard Bleier",7803,542947
"Hunter Strickland","- - -",58.2,0.6308501567802657,,,,,2.038695075009999,0.5606635510921478,,,,0.3414187048162733,,,"Hunter Strickland",7836,519326
"Anthony Bass","MIA",61.1,-2.548395566744347,,,-19.04861629009247,,-0.5510253416266956,0.8684856159950846,,,,,,,"Anthony Bass",7982,542914
"Will Smith","ATL",68,0.2186587511324415,,,,,,1.048782053549728,0.2531960970017968,,,,,,"Will Smith",8048,519293
"Bryan Shaw","CLE",77.1,1.5888377314522153,,0.8405245267427884,,,-4.437749087810516,-3.300734468408533,-3.547006692641821,,,0.2985407566202098,,,"Bryan Shaw",8110,543766
"Brett Anderson","MIL",96,-10.758328437805176,,-1.301319037026506,,,-0.811622484395916,-4.520811779158456,,0.9281628628067559,,2.631158360523155,,,"Brett Anderson",8223,474463
"Paolo Espino","WSN",109.2,-0.4172094158525893,,3.797302395105362,,,6.636214256286621,0.0891270031008804,1.0899783596573418,,,-3.2761099892602843,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",72.1,-6.579218804836273,,0.8772361745871124,,,,-0.7887837214347644,1.677623876030483,,,,,,"Lucas Luetge",8337,476595
"Deolis Guerra","OAK",65.2,0.02352350811455764,,,,,4.6431630156761,1.6328950981041053,1.3002396798601337,,,0.6262976498830887,,,"Deolis Guerra",8410,500610
"Wade Miley","CIN",163,0.6304497390348385,,0.05276069712283006,,,-1.248433320753036,-0.36965448787246924,-2.012847794426812,-35.53875684738159,,0.4800672395854977,,,"Wade Miley",8779,489119
"César Valdez","BAL",46,-0.13988997900124753,,,,,-3.47198065589456,-2.1861803837311573,,,,-1.0953227889180395,,,"Cesar Valdez",9013,491624
"Brad Hand","- - -",64.2,-0.5319847136127706,,,,,-0.3151548110832602,0.8431785752159018,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",182.1,-0.027237580780454868,,0.4270293142484582,-0.10936056185925425,,,0.02750211316554701,1.4836750829588954,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",171.2,-1.22575416221275,,,,,-0.11049279266002107,-0.26811023290306046,-13.208470894740179,,,-4.782070784733214,,,"Patrick Corbin",9323,571578
"Josh Tomlin","ATL",49.1,0.4915263626601669,,-1.1991443283601695,,,,,-2.921229472999409,,,-5.28636078039805,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",162,-1.2596058434453505,,-0.9242268032338247,,,-0.5801198327876014,-2.9212384407098098,,,,-0.2133561590336895,,,"Dallas Keuchel",9434,572971
"David Hale","PHI",26.2,-1.2997988197538588,,,,,-5.849116742610931,,0.957509522796959,,,0.9716641157865524,,,"David Hale",9756,571735
"Joe Kelly","LAD",44,1.5947739644484087,,,,,1.1156837990943422,,,1.8207383854769728,,-1.7638540267944334,,,"Joe Kelly",9761,523260
"Garrett Richards","BOS",136.2,-0.757261213747043,,,,,-0.5211674250089204,-0.8279259302025678,-1.1726302458039413,-28.64469587802887,,-0.1613498479127884,,,"Garrett Richards",9784,572070
"Rex Brothers","CHC",53,-0.7960213231676407,,,,,4.871926084160805,1.1787975943365763,,,,,,,"Rex Brothers",9794,571521
"Miles Mikolas","STL",44.2,2.5893901256804774,,,,,0.025419451664259407,0.18292452607836043,-3.0663633346557617,-2.200557291507721,,3.5278766762976552,,,"Miles Mikolas",9803,571945
"Sergio Romo","OAK",61.2,-7.626987638927642,,,,,1.3931624386288703,0.4239302699208875,,,,-1.8133452064112612,,,"Sergio Romo",9817,489265
"Brandon Kintzler","PHI",29.2,7.464703917503357,,,,,-2.349241470035754,1.370734564015563,-5.094928294420242,,,-3.165960604591029,,,"Brandon Kintzler",9939,445213
"Mike Minor","KCR",158.2,0.2933806430412422,,,,,-9.26673635840416,-0.3852738967948767,,-0.8308558568467189,,-0.1798554586852968,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",63,1.9459714294271482,,,,,,0.5695430965690346,-5.374740229712592,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","HOU",49,-1.9169541655993851,,-0.00007621544812406813,,,-0.5603004047888837,2.5912094500757035,0.3988209579672132,,,-2.1800801609501694,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",64,1.3613452770613217,,,,,,1.2779875805503442,-3.7133434083726673,33.05017054080963,,-4.437749087810516,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","- - -",182,-0.2847794330481327,,1.3438979876843515,,,0.15603446838807086,0.8064709931548061,1.6300784613122232,,,0.6295008009130304,,,"Kyle Gibson",10123,502043
"Stephen Strasburg","WSN",21.2,-2.8542103590788663,,,,,2.027160956941802,,2.7839861878561316,,,-1.7137941615334873,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","MIL",64.2,1.072540537093126,,,,,,1.3399259187281132,,,,-0.31437382170681577,,,"Brad Boxberger",10133,502202
"Aroldis Chapman","NYY",56.1,-1.185631835964364,,,4.613304138183594,,7.91501246000591,0.9133627165609332,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","- - -",61.1,2.085175837628097,,,,,-0.6269773724032384,2.149388410447632,2.0630182325839996,,,1.1864839656518238,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",213.1,1.2446152979701297,,1.4741492777430312,-81.00676536560059,,1.9097354224924339,,0.7503028476939482,,,0.531685866158584,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","DET",26.2,-0.7060843591506665,,1.9394312874745516,,,-0.6340535847764266,-0.7831167429685593,-5.73364682495594,,,-2.006784826517105,,,"Erasmo Ramirez",10314,541640
"Juan Minaya","MIN",40,0.10300420202688482,,,,,,-0.922320286432902,,,,1.3731228338705528,,,"Juan Minaya",10341,573668
"Aaron Loup","NYM",56.2,,,1.3049493958480167,,,2.822910166449017,,-0.4184195670214566,,,3.9727116314073405,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",51,-0.5393421533061009,,,,,,-0.8887729505552863,,,,0.8698665877667868,,,"Mychal Givens",10430,571710
"Jimmy Nelson","LAD",29,2.107848700760417,,,,,,4.33838954743217,,-0.5638540784517924,,,,,"Jimmy Nelson",10547,519076
"Chris Sale","BOS",42.2,0.6852235112871442,,,,,-7.060471177101135,1.0593750353517204,,,,-3.351930446094937,,,"Chris Sale",10603,519242
"Drew Hutchison","DET",21.1,0.5240139687896535,,,,,-2.696671946482225,-0.3898498440576979,,,,3.6314924175922685,,,"Drew Hutchison",10732,571800
"Shane Greene","- - -",23.2,-2.66264945268631,,1.6356288951678868,,,-4.663566077590748,-1.477387502337947,,,,2.762208435986493,,,"Shane Greene",10756,572888
"Mike Foltynewicz","TEX",139,-1.0147066602605301,,,,,-0.5462584278911535,-0.5702320697172633,-0.9506343940680173,,,-1.4783417167596176,,,"Mike Foltynewicz",10811,592314
"Chasen Shreve","PIT",56.1,0.4757423033105566,,,-0.7328978828761888,,-3.6106381565332413,2.614903004370003,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",92,2.6764300736514004,,,,,,3.925999685721176,10.43606698513031,,,2.887313956514411,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",158,-0.9663682753039945,,1.3184551594903795,,,-0.08346247726372158,,0.5414016170588802,,,0.22806871276331173,,,"Merrill Kelly",11156,518876
"Vince Velasquez","- - -",94.1,-0.8168920567706739,,,,,1.5150590666702815,-1.5007994357975687,,0.03614774889143062,,-2.3831845446025834,,,"Vince Velasquez",11189,592826
"Casey Sadler","SEA",40.1,-1.4268331229686737,,1.8204421433718396,,,4.220567691098353,,3.254436795177355,,,-6.347240507602692,,,"Casey Sadler",11209,594987
"Sean Nolin","WSN",26.2,-2.4613489145817966,,0.14202329847547743,,,-1.5551278988520303,-46.85918092727661,-1.0020146913388195,-3.6027297377586365,,1.2157568564781775,,,"Sean Nolin",11341,543594
"Jose Quintana","- - -",63,-0.7495959374037656,,,,,0.4074236251649813,,-1.725275006638952,,,-2.49262104706211,,,"Jose Quintana",11423,500779
"Drew Pomeranz","SDP",25.2,0.6770745471671775,,,,,,,,2.71856020081718,,,,,"Drew Pomeranz",11426,519141
"Brandon Workman","- - -",28,-2.698941348673223,,-0.7041832091103137,,,,,,-1.402935362954176,,,,,"Brandon Workman",11428,519443
"Robbie Ray","TOR",193.1,0.788874731212454,,,,,7.722648233175278,0.9297699967691722,,-0.5461337678719566,,-3.337127761503236,,,"Robbie Ray",11486,592662
"Joely Rodríguez","- - -",46.1,-3.2214311758677163,,,,,-0.7715964080361416,-1.3317595781951115,,,,1.5399577743128727,,,"Joely Rodriguez",11487,570257
"Aaron Sanchez","SFG",35.1,-1.849982827096372,,,,,1.444969858442034,,1.1730205226730515,,,-0.6307566165924072,,,"Aaron Sanchez",11490,592717
"José Ureña","DET",100.2,-1.4689059380222769,,,,,-0.938166534707192,0.22380105960063446,,,,-2.8956979964718674,,,"Jose Urena",11589,570632
"Heath Hembree","- - -",58,-0.4096595864546926,,,,,,0.7952495686058859,-4.586917459964752,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",144.1,0.9884992289968537,,-1.6068803132885563,,,1.2956446455430615,0.21626046370892296,-1.4018254133048036,,,-1.8764310603519136,,,"Jameson Taillon",11674,592791
"Carlos Martinez","STL",82.1,-0.9956119412725623,,-0.7517381465478695,,,0.49288835229173217,0.3358252652703899,-0.8874002311910902,,,1.436395146125971,,,"Carlos Martinez",11682,593372
"Matt Harvey","BAL",127.2,-1.7344463498968825,,,,,0.30389767268608353,-1.7811821674249564,-2.184595053012554,,,1.7989912572896707,,,"Matt Harvey",11713,518774
"Luke Jackson","ATL",63.2,-0.6824527015077307,,,,,,2.4305392534304886,1.1468272460134405,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","ATL",126.2,-6.045996781551477,,-0.69371025736739,,,-0.6725445420727165,,-3.0206984281539917,0.010039811178337195,,,,,"Drew Smyly",11760,592767
"Hansel Robles","- - -",69,-0.009766691129021404,,,,,-0.23257075808942318,-0.3449646353024488,-2.876425161957741,,,0.5080175670710477,,,"Hansel Robles",11801,570663
"Héctor Neris","PHI",74.1,-0.4805767143165672,,,0.6223388237528281,,1.4595336993867882,-0.143815932626074,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",159,-0.02289338497360415,,2.962676567189834,-0.5115162428111246,,1.2876013771291244,0.76564918512596,0.46059349003960104,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","ATL",43.1,-0.4050173038660094,,3.218013536734659,-1.9229999402674232,,4.743020252514911,-5.591718205865824,-1.8468062465007489,,,,,,"Chris Martin",11847,455119
"Michael Feliz","- - -",20,-1.7786600562029107,,,,,,0.8165605072900065,,,,-0.3418430153812681,,,"Michael Feliz",11903,593140
"Matt Andriese","- - -",48.1,-0.8626367568969726,,-3.8069599054076453,,,6.1631571305425545,,-2.3552246667720653,,,-0.7422225023138113,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",181,-1.2346428549456263,,,,,-0.16218158823564388,,-0.9242804941797691,,,-0.8124452630168061,,,"Kyle Hendricks",12049,543294
"Yimi García","- - -",57.2,-0.1387482413108433,,,,,-1.362012402485993,1.0809988203183027,1.4164366694383843,,,2.498373438914617,,,"Yimi Garcia",12095,554340
"Domingo Tapia","- - -",33.2,1.20717860185183,,-5.247095227241516,,,2.139110083611596,1.1108467541635036,,,,-1.3903131242841482,,,"Domingo Tapia",12178,593619
"Dan Winkler","CHC",39.2,-1.6770883451534224,,-0.126342088666581,,,-2.374040365219116,,0.2440009798322405,,,-3.9406634867191315,,,"Dan Winkler",12237,595465
"Evan Marshall","CHW",27.1,1.0472554252261208,,,,,1.4708556510784008,,0.4998946577552858,,,-2.7839835173164316,,,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",157.1,0.5105966576304052,,0.461220380871795,,,1.6672246596392464,0.7660545135030941,1.0949864015950783,,,1.0415600160512415,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",28.2,-0.03387884069711734,,-1.5989911923476305,,,,8.495124280452728,,,,-5.247264390900021,,,"Jacob Barnes",12323,606930
"Spencer Patton","TEX",42.1,0.8354668042168546,,,-4.433176054883359,,-8.094269037246704,1.9420255588579782,,,,,,,"Spencer Patton",12361,607359
"Seth Lugo","NYM",46.1,2.3128939124773136,,,,,-0.6015517554440342,-2.4789626257760182,1.9854016028917751,,,-11.5029936251433,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",72.1,0.40618944458845185,,2.1604751668325286,,,0.04195166130860647,3.200169155995051,,,,-9.26673635840416,,,"Blake Treinen",12572,595014
"Nick Ramirez","SDP",20.1,-1.5989653766155243,,2.9749689431026063,,,-1.1301643245822781,0.47600541044684014,,-5.0562868515650425,,-1.096240262831411,,,"Nick Ramirez",12575,598286
"Adam Morgan","CHC",25.1,0.8758167105336343,,,,,-5.8702608813410215,1.8288055291542642,1.60468043165004,,,-7.4542414058338515,,,"Adam Morgan",12580,605388
"Ryne Harper","WSN",35.2,0.2744657137701588,,,,,,-1.508640023795041,0.9166615921378937,1.6361981107477557,,,,,"Ryne Harper",12680,607560
"Trevor Bauer","LAD",107.2,1.5030755677036733,,-0.8478551948626425,,,4.2371745379465935,1.504835881382586,,-1.7202177047729492,,-0.4327577479342197,,,"Trevor Bauer",12703,545333
"Adrian Houser","MIL",142.1,-0.4168767340575592,,,,,1.9854252183983487,-0.1765743420835127,-1.6703681127559502,,,-2.150304364290274,,,"Adrian Houser",12718,605288
"Rafael Montero","- - -",49.1,-0.6229223942679495,,,,,0.44205321938590664,-1.1498347365644557,,,,-0.15861865378425508,,,"Rafael Montero",12760,606160
"Sonny Gray","CIN",135.1,0.00014952401507575556,,-6.544060598720204,,,0.6298471489011415,0.5656292395932334,0.3469204430532927,-18.181277405131947,,0.8979101438780088,,,"Sonny Gray",12768,543243
"Burch Smith","OAK",43.1,0.08864955422199257,,-77.15577483177185,,,,9.250659743944805,1.0326395619590327,,,-2.3189917854640796,,,"Burch Smith",12784,572143
"Noé Ramirez","- - -",36,1.1802331643170476,,,,,,,1.7605720373688551,,,1.214959614538733,,,"Noe Ramirez",12800,598287
"Matt Wisler","- - -",48.2,-0.7991328007645078,,,,,,0.8757031297350263,,,,,,,"Matt Wisler",12804,605538
"Andrew Kittredge","TBR",71.2,3.7260771657411866,,,,,1.0883148138721785,1.6864651347390684,,,,-39.28450793027878,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",36,0.4097022017370168,,-1.4040055264413884,,,,-7.583460647885393,,,,,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",54.2,-0.4082205774482161,,,,,,,,2.259799014316516,,3.9526041597127914,,,"Matt Barnes",12863,598264
"Tyler Anderson","- - -",167,0.051479684582208377,,0.8052865722600151,,,-0.7439482167750929,-2.5084229807058973,-9.173471108078957,-2.876425161957741,,-0.575930614739238,,,"Tyler Anderson",12880,542881
"Alex Claudio","LAA",32.2,-5.926261061713809,,,,,1.5088395692815828,0.08460952425902744,,,,-2.6866602730917766,,,"Alex Claudio",12890,592222
"Dylan Bundy","LAA",90.2,-0.44245465276798523,,,,,-1.2395827035940192,-0.7999873679617177,-0.10487788822501898,,,-1.8248734862040106,,,"Dylan Bundy",12917,605164
"Archie Bradley","PHI",51,0.12739245410308483,,,,,2.846168709672205,,,-3.6659804257479585,,-1.655564084649086,,,"Archie Bradley",12918,605151
"Joe Musgrove","SDP",181.1,-0.8608820650046395,,-0.10062057838261684,,,-1.0315292179584503,2.179953879585453,2.0836875312307845,,,-1.383003980760843,,,"Joe Musgrove",12970,605397
"Joe Ross","WSN",108,-1.3002099907573532,,,,,0.42424515792817785,0.6352340536458152,,,,-2.0612021191762047,,,"Joe Ross",12972,605452
