Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Max Fried","ATL",165.2,0.38115715,,,,,0.11297889,0.22791243,0.25645035,,,0.02150117,,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",62.1,0.44486692,,,,,0.0418251,0.00095057,,0.51235741,,,,,,"Tyler Duffey",13758,608648
"Chris Stratton","PIT",79.1,0.48107715,,,,,0.00218341,0.13682678,0.25327511,,,0.12663755,,,,"Chris Stratton",13761,608717
"Dominic Leone","SFG",53.2,0.47473561,,0.23619271,,,0.01292597,0.27614571,,,,,,,,"Dominic Leone",13763,608678
"JT Chargois","- - -",53.2,0.04994325,,,,,0.35300795,0.59250851,0.00227015,,,0.00227015,,,,"JT Chargois",13767,608638
"Zach Eflin","PHI",105.2,0.12383901,,0.00247678,,,0.41609907,0.24272446,0.10773994,,,0.10712074,,,,"Zach Eflin",13774,621107
"Alex Wood","SFG",138.2,,,,,,0.4642369,0.31571754,,,,0.22004556,,,,"Alex Wood",13781,622072
"Austin Adams","SDP",52.2,0.12889813,,,,,,0.87110187,,,,,,,,"Austin Adams",13801,613534
"Alec Mills","CHC",119,0.17218201,,,,,0.42864529,0.12616339,0.10444674,,,0.16856256,,,,"Alec Mills",13834,621219
"Paul Sewald","SEA",64.2,0.58333333,,,,,,0.41576087,,,,0.0009058,,,,"Paul Sewald",13892,623149
"Chris Flexen","SEA",179.2,0.39950196,,0.29348986,,,0.00071149,0.01245109,0.14051939,,,0.15332622,,,,"Chris Flexen",13896,623167
"Dietrich Enns","TBR",22.1,0.58611111,,0.36944444,,,,,0.01944444,,,0.025,,,,"Dietrich Enns",13932,608650
"Brent Suter","MIL",73.1,0.72317772,,,,,0.04340704,0.09336609,0.04504505,,,0.0950041,,,,"Brent Suter",13942,608718
"Michael Wacha","TBR",124.2,0.35815603,,0.24873354,,,0.03900709,,0.06281662,,,0.29128673,,,,"Michael Wacha",14078,608379
"Kevin Gausman","SFG",192,0.52731512,,,0.35476349,,,0.06195869,,,,0.05596269,,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",162.1,,,0.01685796,,,0.34074605,0.25609756,,0.24892396,,0.13737446,,,,"Lance McCullers Jr.",14120,621121
"Chris Mazza","TBR",27.1,0.04358354,,0.35835351,,,0.28813559,0.2905569,,,,0.01937046,,,,"Chris Mazza",14151,607391
"José Berríos","- - -",192,0.26454157,,,,,0.29806112,,0.30529083,,,0.13210647,,,,"Jose Berrios",14168,621244
"Kyle Zimmer","KCR",54,0.50428266,,,,,0.00321199,0.36830835,0.10171306,,,0.02248394,,,,"Kyle Zimmer",14169,622092
"Josh Hader","MIL",58.2,0.00829876,,,,,0.64626556,0.2780083,,,,0.06742739,,,,"Josh Hader",14212,623352
"Wandy Peralta","- - -",51,0.14980794,,,,,0.22535211,0.14340589,,,,0.48143406,,,,"Wandy Peralta",14295,593974
"Frankie Montas","OAK",187,0.29887715,,0.07364597,0.22324967,,0.2836856,0.12054161,,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","- - -",50.1,0.41155235,,,,,0.19133574,0.29482551,,,,0.1022864,,,,"Joel Payamps",14332,606303
"Tyler Glasnow","TBR",88,0.51605676,,,,,,0.32337565,0.1351755,,,0.02539208,,,,"Tyler Glasnow",14374,607192
"Amir Garrett","CIN",47.2,0.47584541,,,,,0.01328502,0.51086957,,,,,,,,"Amir Garrett",14375,607237
"Hyun Jin Ryu","TOR",169,0.35366307,,0.25511343,,,0.00780959,0.00409074,0.12495351,,,0.25436965,,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","- - -",43.2,0.5046729,,,,,0.13751669,0.23631509,0.02536716,,,0.09612817,,,,"J.B. Wendelken",14506,605525
"Jorge López","BAL",121.2,0.21052632,,,,,0.35872576,0.05632502,,0.23684211,,0.13758079,,,,"Jorge Lopez",14527,605347
"Carlos Estévez","COL",61.2,0.65839126,,,,,,0.1489573,,,,0.19265144,,,,"Carlos Estevez",14542,608032
"José Ruiz","CHW",65,0.58976834,,,,,0.00482625,0.02220077,0.3465251,,,0.03667954,,,,"Jose Ruiz",14552,614179
"Rowan Wick","CHC",23,0.61,,0.075,,,,0.095,,0.22,,,,,,"Rowan Wick",14646,592858
"Chi Chi González","COL",101.2,0.46544343,,0.08990826,,,0.05565749,0.24220183,0.04954128,,,0.09724771,,,,"Chi Chi Gonzalez",14663,592346
"Dillon Maples","CHC",31.1,0.33097345,,,,,0.18584071,0.35752212,0.12566372,,,,,,,"Dillon Maples",14672,596027
"Duane Underwood Jr.","PIT",72.2,0.36023789,,0.00849618,,,0.10195412,0.00764656,0.24893798,,,0.27272727,,,,"Duane Underwood Jr.",14677,621249
"Andrés Machado","WSN",35.2,0.56778309,,,,,0.13875598,0.19298246,,,,0.10047847,,,,"Andres Machado",14681,600921
"Anthony Banda","- - -",33.2,0.47868852,,0.00983607,,,,0.00327869,0.13606557,,,0.37213115,,,,"Anthony Banda",14706,607455
"Edwin Díaz","NYM",62.2,0.61561562,,,,,0.00600601,0.37837838,,,,,,,,"Edwin Diaz",14710,621242
"Paul Blackburn","OAK",38.1,0.06461087,,0.25403818,,,0.41556535,0.00146843,0.12187959,,,0.14243759,,,,"Paul Blackburn",14739,621112
"Julio Urías","LAD",185.2,0.48348887,,,,,0.00071788,,0.34242642,,,0.17336683,,,,"Julio Urias",14765,628711
"Emilio Pagán","SDP",63.1,0.61202186,,0.37704918,0.00364299,,,,,,,0.00728597,,,,"Emilio Pagan",14771,641941
"Buck Farmer","DET",35.1,0.47245179,,,,,0.01928375,0.26721763,,,,0.24104683,,,,"Buck Farmer",14814,571656
"Michael Lorenzen","CIN",29,0.27234927,,0.29106029,,,0.09147609,0.13513514,0.02702703,,,0.18295218,,,,"Michael Lorenzen",14843,547179
"Joe Mantiply","ARI",39.2,0.07246377,,,,,0.44122383,,0.30273752,,,0.18357488,,,,"Joe Mantiply",14857,573009
"Caleb Smith","ARI",113.2,0.48137397,,,,,,0.29608128,0.0754717,,,0.14707305,,,,"Caleb Smith",14875,592761
"Jon Gray","COL",149,0.47594637,,,,,,0.38091483,0.06309148,,,0.08004732,,,,"Jon Gray",14916,592351
"Chad Kuhl","PIT",80.1,0.25417827,,,,,0.12952646,0.46100279,,0.11211699,,0.04317549,,,,"Chad Kuhl",14975,641771
"Giovanny Gallegos","STL",80.1,0.52831715,,,,,,0.42556634,,,,0.0461165,,,,"Giovanny Gallegos",14986,606149
"Scott Barlow","KCR",74.1,0.3311529,,,,,0.00245298,0.46361406,0.20278005,,,,,,,"Scott Barlow",14993,605130
"Yacksel Ríos","- - -",27.1,0.29475983,,,0.1441048,,0.31441048,0.24672489,,,,,,,,"Yacksel Rios",15007,605441
"Kyle Finnegan","WSN",66,0.65177833,,,0.12158809,,0.03225806,0.19437552,,,,,,,,"Kyle Finnegan",15009,640448
"Corey Knebel","LAD",25.2,0.58145363,,,,,,,,0.41854637,,,,,,"Corey Knebel",15010,608349
"Alex Reyes","STL",72.1,0.30664532,,,,,0.23859087,0.28022418,0.08406725,,,0.09047238,,,,"Alex Reyes",15015,621052
"Chase De Jong","PIT",43.2,0.48774194,,,,,0.00258065,0.22709677,0.23612903,,,0.04645161,,,,"Chase De Jong",15036,608328
"Germán Márquez","COL",180,0.45516499,,,,,0.07352941,0.26542324,,0.18507891,,0.02080344,,,,"German Marquez",15038,608566
"Tim Mayza","TOR",53,0.00236967,,,,,0.71208531,0.28317536,0.00236967,,,,,,,"Tim Mayza",15042,641835
"Lou Trivino","OAK",73.2,0.26593033,,0.16992353,,,0.32540357,0.00594732,0.10875106,,,0.12404418,,,,"Lou Trivino",15043,642152
"Austin Voth","WSN",57.1,0.59451518,,0.13614104,0.0029383,,,,0.26640548,,,,,,,"Austin Voth",15047,608723
"Yency Almonte","COL",47.2,0.44867359,,,,,0.03806228,0.4106113,,,,0.10265283,,,,"Yency Almonte",15068,622075
"Kyle McGowin","WSN",30,0.10831721,,0.00193424,,,0.20502901,0.6827853,,,,0.00193424,,,,"Kyle McGowin",15071,641851
"Luke Farrell","MIN",24.2,0.40169133,,,,,,0.51585624,0.06342495,,,0.01902748,,,,"Luke Farrell",15101,608652
"Drew Anderson","TEX",22,0.49431818,,,,,,0.20170455,0.16193182,,,0.14204545,,,,"Drew Anderson",15130,623454
"Ashton Goudeau","- - -",34.1,0.45598592,,,,,,0.00176056,0.32394366,,,0.21830986,,,,"Ashton Goudeau",15139,623485
"Aaron Slegers","LAA",31,0.16315789,,,,,0.4122807,0.33333333,,,,0.09122807,,,,"Aaron Slegers",15231,642083
"Cole Sulser","BAL",63.1,0.51121495,,0.0046729,,,,0.1317757,0.02056075,,,0.3317757,,,,"Cole Sulser",15256,642121
"Keynan Middleton","SEA",31,0.57735849,,,,,,0.3,,,,0.12264151,,,,"Keynan Middleton",15264,641871
"Adam Cimber","- - -",71.2,0.32355816,,,,,0.35679374,0.31964809,,,,,,,,"Adam Cimber",15288,643256
"Steven Brault","PIT",27.2,0.39558233,,,,,0.13855422,0.21084337,0.04016064,,,0.21485944,,,,"Steven Brault",15291,643230
"Andrew Heaney","- - -",129.2,0.59387483,,,,,,0.02263648,0.20328451,,,0.18020417,,,,"Andrew Heaney",15423,571760
"Matthew Boyd","DET",78.2,0.41935484,,,,,0.05586153,0.22423289,0.07631786,,,0.22423289,,,,"Matthew Boyd",15440,571510
"Mike Mayers","LAA",75,0.38430421,,0.30016181,,,,0.3131068,0.00080906,,,0.00161812,,,,"Mike Mayers",15451,594577
"Nick Pivetta","BOS",155,0.51839709,,0.01056466,,,0.0007286,0.20510018,0.02367942,0.21457195,,0.02695811,,,,"Nick Pivetta",15454,601713
"Marco Gonzales","SEA",143.1,0.50258176,,0.14285714,,,,,0.15404475,,,0.20051635,,,,"Marco Gonzales",15467,594835
"Lucas Giolito","CHW",178.2,0.43897505,,,,,,0.21577883,0.02764666,,,0.31759946,,,,"Lucas Giolito",15474,608337
"Antonio Senzatela","COL",156.2,0.54553015,,,,,0.01580042,0.31850312,0.05821206,,,0.06195426,,,,"Antonio Senzatela",15488,622608
"Kendall Graveman","- - -",56,0.08610792,,,,,0.62916188,0.17680827,0.03903559,,,0.06888634,,,,"Kendall Graveman",15514,608665
"Tyler Rogers","SFG",81,0.03985828,,,,,0.5323295,0.42781222,,,,,,,,"Tyler Rogers",15541,643511
"Chad Green","NYY",83.2,0.65091463,,,,,0.00457317,0.1714939,0.17301829,,,,,,,"Chad Green",15552,643338
"Nick Wittgren","CLE",62.1,0.55992141,,0.09823183,,,0.00589391,0.10510806,,,,0.23084479,,,,"Nick Wittgren",15594,621295
"Phillips Valdez","BOS",40,0.00292398,,,,,0.4005848,0.10526316,,,,0.49122807,,,,"Phillips Valdez",15605,570488
"Miguel Castro","NYM",70.1,,,,,,0.43159609,0.35179153,,,,0.21661238,,,,"Miguel Castro",15684,612434
"Luis Castillo","CIN",187.2,0.28508217,,,,,0.23640961,0.17383059,,,,0.30467762,,,,"Luis Castillo",15689,622491
"Brad Keller","KCR",133.2,0.29599659,,,,,0.29344123,0.3483816,,,,0.06218058,,,,"Brad Keller",15734,641745
"Joe Jiménez","DET",45.1,0.5404157,,,,,,0.32909931,,,,0.13048499,,,,"Joe Jimenez",15761,641729
"Devin Williams","MIL",54,0.34642497,,,,,0.00100705,0.01409869,,,,0.63846928,,,,"Devin Williams",15816,642207
"Zack Littell","SFG",61.2,0.57804632,,,0.05035247,,,0.37160121,,,,,,,,"Zack Littell",15823,641793
"Paul Fry","BAL",47.1,0.54472477,,,,,,0.44954128,,,,0.00573394,,,,"Paul Fry",15832,643316
"Adam Plutko","BAL",56.1,0.49901381,,0.32938856,,,,0.10157791,0.07001972,,,,,,,"Adam Plutko",15846,592644
"Wander Suero","WSN",42.2,,,0.75889328,,,,,0.08432148,,,0.15678524,,,,"Wander Suero",15855,593833
"Sean Manaea","OAK",179.1,0.00771812,,,,,0.59328859,0.15604027,,,,0.24295302,,,,"Sean Manaea",15873,640455
"Ryne Stanek","HOU",68.1,0.59691252,,,0.21783877,,,0.18524871,,,,,,,,"Ryne Stanek",15947,592773
"Stefan Crichton","ARI",23.1,0.00744417,,,,,0.67493797,,0.27791563,,,0.03970223,,,,"Stefan Crichton",16058,592233
"Zach Thompson","MIA",75,0.27051926,,0.35092127,,,0.08207705,,0.16917923,,,0.12730318,,,,"Zach Thompson",16094,605507
"Daniel Ponce de Leon","STL",33.1,0.73211568,,0.09893455,,,0.00152207,0.00456621,0.04109589,,,0.1217656,,,,"Daniel Ponce de Leon",16110,594965
"Jordan Romano","TOR",63,0.62269641,,,,,0.00969932,0.36760427,,,,,,,,"Jordan Romano",16122,605447
"Chris Ellis","- - -",29.1,0.4813278,,,,,,0.30705394,0.12655602,,,0.08506224,,,,"Chris Ellis",16125,595939
"John Curtiss","- - -",44.1,0.50143266,,,,,,0.49856734,,,,,,,,"John Curtiss",16128,595928
"David Hess","- - -",20,0.58038147,,,,,,0.38147139,0.0027248,,,0.03542234,,,,"David Hess",16130,605276
"Carlos Rodón","CHW",132.2,0.58675079,,,,,,0.27219468,0.01712483,,,0.1239297,,,,"Carlos Rodon",16137,607074
"Aaron Nola","PHI",180.2,0.37428475,,0.015483,,,0.1423763,,,0.26960619,,0.19824975,,,,"Aaron Nola",16149,605400
"Brandon Woodruff","MIL",179.1,0.33701068,,,,,0.26725979,0.08362989,0.17046263,,,0.14163701,,,,"Brandon Woodruff",16162,605540
"Spencer Turnbull","DET",50,0.38580645,,,,,0.21935484,0.24516129,0.07483871,,,0.07483871,,,,"Spencer Turnbull",16207,605513
"Tejay Antone","CIN",33.2,0.32251908,,,,,,0.32633588,0.35114504,,,,,,,"Tejay Antone",16233,622088
"Kyle Freeland","COL",120.2,0.25344645,,,,,0.14846235,0.22746554,,0.19883351,,0.17179215,,,,"Kyle Freeland",16256,607536
"Aaron Bummer","CHW",56.1,,,0.07764953,,,0.6201469,0.29590766,,,,0.00629591,,,,"Aaron Bummer",16258,607481
"Sam Howard","PIT",45,0.42974239,,,,,0.00234192,0.55035129,,,,0.0175644,,,,"Sam Howard",16265,607572
"John Means","BAL",146.2,0.47938144,,,,,,0.08419244,0.01460481,0.14948454,,0.27233677,,,,"John Means",16269,607644
"Sam Clay","WSN",45,,,,,,0.66002491,0.24408468,,,,0.09589041,,,,"Sam Clay",16279,621348
"Ryan Borucki","TOR",23.2,,,,,,0.58602151,0.32526882,,,,0.08870968,,,,"Ryan Borucki",16350,621366
"Tyler Mahle","CIN",180,0.53097622,,0.05444305,0.15801001,,,0.25657071,,,,,,,,"Tyler Mahle",16358,641816
"Reynaldo López","CHW",57.2,0.57827476,,,,,,0.33759318,0.0457934,,,0.03833866,,,,"Reynaldo Lopez",16400,625643
"Victor González","LAD",35.1,,,,,,0.5529623,0.4470377,,,,,,,,"Victor Gonzalez",16408,624647
"Blake Taylor","HOU",42.2,0.72459893,,,,,,0.27540107,,,,,,,,"Blake Taylor",16418,642130
"Conner Greene","- - -",25.1,0.35346756,,,,,0.12751678,0.31096197,0.11856823,,,0.08948546,,,,"Conner Greene",16455,641632
"Ryan Yarbrough","TBR",155,0.13062701,,0.39951768,,,0.00763666,,0.18207395,,,0.28014469,,,,"Ryan Yarbrough",16502,642232
"Jordan Montgomery","NYY",157.1,0.16193071,,0.13779681,,,0.21992993,,0.23666796,,,0.24367458,,,,"Jordan Montgomery",16511,656756
"Austin Gomber","COL",115.1,0.40680713,,,,,,0.24257158,,0.15613182,,0.19448947,,,,"Austin Gomber",16561,596295
"Erik Swanson","SEA",35.1,0.59929078,,,0.21099291,,,0.18971631,,,,,,,,"Erik Swanson",16587,657024
"Bryan Abreu","HOU",36,0.43251089,,,,,0.0203193,0.37300435,0.17416546,,,,,,,"Bryan Abreu",16609,650556
"J.P. Feyereisen","- - -",56,0.51469098,,,,,0.00101317,0.28571429,,,,0.19858156,,,,"J.P. Feyereisen",16610,656420
"Ryan Thompson","TBR",34,0.15320911,,0.04761905,,,0.4057971,0.38095238,,,,0.01242236,,,,"Ryan Thompson",16647,657044
"Tim Hill","SDP",59.2,0.49947971,,0.00104058,,,0.34547347,0.15192508,,,,0.00208117,,,,"Tim Hill",16814,657612
"Luke Weaver","ARI",65.2,0.61857529,,,,,0.00180343,0.06041479,0.01893598,,,0.30027051,,,,"Luke Weaver",16918,596133
"Touki Toussaint","ATL",50,0.03902439,,,0.21219512,,0.47682927,,0.27195122,,,,,,,"Touki Toussaint",16929,657053
"Elieser Hernández","MIA",51.2,0.51466993,,,,,0.01833741,0.34474328,,,,0.12224939,,,,"Elieser Hernandez",16933,622694
"Sean Newcomb","ATL",32.1,0.57652303,,0.25408618,,,0.00148588,,0.1589896,,,0.0089153,,,,"Sean Newcomb",16943,656794
"Trevor Williams","- - -",91,0.48340924,,,,,0.12166558,0.20559532,0.09043591,,,0.09889395,,,,"Trevor Williams",16977,592866
"Jefry Rodriguez","WSN",24.1,0.51207729,,0.00483092,,,0.2294686,0.00483092,0.21980676,,,0.02898551,,,,"Jefry Rodriguez",17018,622446
"Sean Reid-Foley","NYM",20.2,0.62803235,,,,,0.00269542,0.23989218,,,,0.12938005,,,,"Sean Reid-Foley",17034,656887
"Pablo López","MIA",102.2,0.33433194,,0.11803475,,,0.12642301,0.00119832,0.09466747,,,0.32534452,,,,"Pablo Lopez",17085,641154
"Austin Davis","- - -",26.1,0.51374207,,,,,0.00634249,0.36997886,0.01057082,,,0.09936575,,,,"Austin Davis",17117,656354
"Raisel Iglesias","LAA",70,0.34938621,,,,,0.09631728,0.30783758,,,,0.24645892,,,,"Raisel Iglesias",17130,628452
"Domingo Germán","NYY",98.1,0.28752375,,,,,0.14946168,,0.33945535,,,0.22355921,,,,"Domingo German",17149,593334
"Dinelson Lamet","SDP",47,0.43990385,,,,,0.03725962,0.50480769,,,,0.01802885,,,,"Dinelson Lamet",17186,659275
"Sam Coonrod","PHI",42.1,0.19522472,,0.00842697,,,0.53792135,0.1755618,0.00140449,,,0.08146067,,,,"Sam Coonrod",17264,656322
"Ranger Suárez","PHI",106,0.22428748,,0.00123916,,,0.46034696,0.07682776,,,,0.23729864,,,,"Ranger Suarez",17277,624133
"Michael Kopech","CHW",69.1,0.64361702,,,,,,0.29609929,0.03457447,,,0.02570922,,,,"Michael Kopech",17282,656629
"Justus Sheffield","SEA",80.1,0.00748299,,,,,0.46326531,0.32108844,,,,0.20816327,,,,"Justus Sheffield",17285,656954
"Framber Valdez","HOU",134.2,0.05023923,,,,,0.52105263,,0.30813397,,,0.12057416,,,,"Framber Valdez",17295,664285
"Justin Steele","CHC",57,0.4533195,,,,,0.20539419,0.16701245,0.15352697,,,0.02074689,,,,"Justin Steele",17312,657006
"Edgar Santana","ATL",42.2,0.00983607,,,,,0.63934426,0.35081967,,,,,,,,"Edgar Santana",17355,650828
"Josh Taylor","BOS",47.2,0.36915297,,,,,0.12136536,0.46017699,0.04930468,,,,,,,"Josh Taylor",17359,657031
"Brett Martin","TEX",62.1,0.24074074,,,,,0.30283224,0.24509804,0.21132898,,,,,,,"Brett Martin",17369,656685
"Erick Fedde","WSN",133.1,0.01286307,,0.22946058,0.01327801,,0.42116183,0.03195021,0.20207469,,,0.08921162,,,,"Erick Fedde",17425,607200
"Jeff Hoffman","CIN",73,0.55735294,,,0.12058824,,,0.21102941,0.10735294,,,0.00367647,,,,"Jeff Hoffman",17432,656546
"Jack Flaherty","STL",78.1,0.50628234,,,,,0.06208426,0.28307465,,0.1308204,,0.01773836,,,,"Jack Flaherty",17479,656427
"Albert Abreu","NYY",36.2,0.15732087,,,,,0.33333333,0.34890966,0.00155763,,,0.1588785,,,,"Albert Abreu",17485,656061
"Spenser Watkins","BAL",54.2,0.46458333,,0.31041667,0.00104167,,0.00104167,0.003125,0.16041667,,,0.059375,,,,"Spenser Watkins",17489,657093
"Génesis Cabrera","STL",70,0.4475,,,,,0.19583333,,0.18833333,,,0.16833333,,,,"Genesis Cabrera",17490,650893
"Diego Castillo","- - -",58.1,0.03952991,,,,,0.29594017,0.66452991,,,,,,,,"Diego Castillo",17496,650895
"Ryan Burr","CHW",36.2,0.50252951,,0.39291737,,,,0.10455312,,,,,,,,"Ryan Burr",17536,621114
"JT Brubaker","PIT",124.1,0.24574084,,,,,0.24574084,0.34073309,0.10428498,,,0.06350026,,,,"JT Brubaker",17578,664141
"Marcos Diplán","BAL",30,0.62304688,,,,,,0.00195313,0.26953125,,,0.10546875,,,,"Marcos Diplan",17583,650959
"Tanner Scott","BAL",54,0.45445736,,,,,0.03003876,0.51550388,,,,,,,,"Tanner Scott",17586,656945
"Mitch Keller","PIT",100.2,0.565662,,0.24219591,,,,,0.14531755,,,0.04682454,,,,"Mitch Keller",17594,656605
"Cristian Javier","HOU",101.1,0.59430804,,,,,,0.26953125,,0.07756696,,0.05859375,,,,"Cristian Javier",17606,664299
"Tanner Rainey","WSN",31.2,0.64661654,,,,,,0.35338346,,,,,,,,"Tanner Rainey",17610,663432
"Taylor Clarke","ARI",43.1,0.53448276,,,,,,0.28912467,0.0198939,,,0.15649867,,,,"Taylor Clarke",17611,664199
"Jeffrey Springs","TBR",44.2,0.41944075,,,,,,0.30226365,,,,0.27829561,,,,"Jeffrey Springs",17677,605488
"Ralph Garza Jr.","- - -",30.1,0.18969072,,0.08659794,,,0.29690722,0.30515464,0.0371134,,,0.08453608,,,,"Ralph Garza Jr.",17682,621248
"Trevor Megill","CHC",23.2,0.66521739,,,,,,0.17608696,,0.15869565,,,,,,"Trevor Megill",17722,656730
"Nabil Crismatt","SDP",81.1,0.1358209,,,,,0.11641791,0.00149254,0.23507463,,,0.51119403,,,,"Nabil Crismatt",17732,622503
"Tyler Alexander","DET",106.1,0.14756098,,0.36341463,,,0.21036585,0.0945122,0.00060976,,,0.18353659,,,,"Tyler Alexander",17735,641302
"Drew Smith","NYM",41.1,0.51967213,,0.28032787,,,0.04262295,0.03606557,0.07540984,,,0.04590164,,,,"Drew Smith",17755,622098
"José Alvarado","PHI",55.2,0.03157895,,0.16267943,,,0.7722488,,0.03349282,,,,,,,"Jose Alvarado",17780,621237
"Jake Brentz","KCR",64,0.58371041,,,,,0.01085973,0.27873303,,,,0.12669683,,,,"Jake Brentz",17783,641394
"Dillon Tate","BAL",67.2,0.01631478,,0.2303263,,,0.58925144,0.00575816,,,,0.15834933,,,,"Dillon Tate",17796,622253
"Adbert Alzolay","CHC",125.2,0.18442623,,0.06506148,,,0.2704918,0.39959016,0.0107582,,,0.06967213,,,,"Adbert Alzolay",17859,640470
"Nestor Cortes","NYY",93,0.42716535,,0.23490814,,,0.04133858,0.2007874,,,,0.09580052,,,,"Nestor Cortes",17874,641482
"Dennis Santana","- - -",54.2,0.05940594,,0.00440044,,,0.42244224,0.28272827,0.02530253,,,0.20572057,,,,"Dennis Santana",17878,642701
"Tayler Saucedo","TOR",25.2,0.09953704,,,,,0.46527778,0.21759259,0.11342593,,,0.10416667,,,,"Tayler Saucedo",17888,642048
"Cody Ponce","PIT",38.1,0.41713483,,0.18820225,,,0.00421348,0.14325843,0.16573034,,,0.08146067,,,,"Cody Ponce",17920,664074
"Trent Thornton","TOR",49,0.38901099,,0.20989011,,,0.00659341,0.08131868,0.24835165,0.0021978,,0.06263736,,,,"Trent Thornton",17948,663423
"Tyler Gilbert","ARI",40,0.245,,0.45,0.06333333,,0.165,,,0.07666667,,,,,,"Tyler Gilbert",17964,656457
"Logan Webb","SFG",148.1,0.09801265,,0.01084011,,,0.37804878,0.27732611,,,,0.23577236,,,,"Logan Webb",17995,657277
"Pete Fairbanks","TBR",42.2,0.57622739,,,,,,0.42118863,,,,0.00258398,,,,"Pete Fairbanks",17998,664126
"Triston McKenzie","CLE",120,0.61721519,,,,,,0.19139241,0.18025316,,,0.01113924,,,,"Triston McKenzie",18000,663474
"Phil Maton","- - -",66.2,0.49488927,,0.06899489,,,,0.19420784,0.24190801,,,,,,,"Phil Maton",18064,664208
"Ryan Helsley","STL",47.1,0.54037267,,,,,0.0173913,0.34658385,0.06832298,,,0.02732919,,,,"Ryan Helsley",18138,664854
"Anthony Misiewicz","SEA",54.2,0.3557047,,0.33668904,,,,0.00223714,0.30536913,,,,,,,"Anthony Misiewicz",18152,664948
"Art Warren","CIN",21,0.4024024,,,,,,0.5975976,,,,,,,,"Art Warren",18251,605521
"Jarlín García","SFG",68.2,0.5,,,,,,0.25449102,,,,0.24550898,,,,"Jarlin Garcia",18282,606424
"Tyler Kinley","COL",70.1,0.43006993,,,,,0.0034965,0.52097902,0.00437063,,,0.04108392,,,,"Tyler Kinley",18297,641755
"Carson Fulmer","CIN",25.2,0.39285714,,0.24553571,,,0.01116071,,0.20089286,,,0.14955357,,,,"Carson Fulmer",18311,608334
"Josh Sborz","TEX",59,0.54494903,,,,,,0.29379055,0.16126043,,,,,,,"Josh Sborz",18323,622250
"Taylor Hearn","TEX",104.1,0.46292005,,0.00173812,,,0.21031286,0.19930475,,,,0.12572422,,,,"Taylor Hearn",18325,621368
"James Kaprielian","OAK",119.1,0.52816206,,,,,0.06027668,0.1729249,0.0805336,,,0.15810277,,,,"James Kaprielian",18331,621076
"Alex Young","- - -",52,0.13925439,,0.22587719,,,0.25438596,,0.18969298,,,0.19078947,,,,"Alex Young",18333,622065
"Josh Staumont","KCR",65.2,0.43978102,,,,,0.21350365,,0.34671533,,,,,,,"Josh Staumont",18335,622251
"Jaime Barria","LAA",56.2,0.36314068,,,,,0.18865867,0.36423119,,,,0.08396947,,,,"Jaime Barria",18356,642545
"Thomas Eshelman","BAL",27.2,0.05442177,,,,,0.430839,0.2675737,0.10430839,,,0.14285714,,,,"Thomas Eshelman",18361,664045
"Enyel De Los Santos","- - -",35.1,0.68436155,,,,,,0.20516499,,,,0.11047346,,,,"Enyel De Los Santos",18403,660853
"José Urquidy","HOU",107,0.54953846,,,,,,0.19569231,0.07384615,,,0.18092308,,,,"Jose Urquidy",18413,664353
"Junior Fernández","STL",20.2,0.4375,,,,,0.04076087,0.20652174,,,,0.31521739,,,,"Junior Fernandez",18496,658551
"Kenta Maeda","MIN",106.1,0.25873732,,,0.28466742,,0.0529876,0.367531,0.03607666,,,,,,,"Kenta Maeda",18498,628317
"Josh Rogers","WSN",35.2,0.5065666,,,,,0.00750469,0.35084428,0.00562852,,,0.12945591,,,,"Josh Rogers",18510,642028
"Phil Bickford","- - -",51.1,0.64175258,,,,,0.00128866,0.35309278,,,,0.00386598,,,,"Phil Bickford",18519,641360
"Dylan Cease","CHW",165.2,0.46939466,,,,,,0.30672979,,0.15184308,,0.07203247,,,,"Dylan Cease",18525,656302
"Sam Hentges","CLE",68.2,0.41507937,,,,,0.09047619,0.24047619,0.24920635,,,0.0047619,,,,"Sam Hentges",18548,656529
"Logan Allen","CLE",50.1,0.4187643,,0.00228833,,,0.01487414,0.31464531,0.08810069,,,0.16132723,,,,"Logan Allen",18555,663531
"Travis Lakins Sr.","BAL",28,0.35329341,,0.37724551,,,0.01996008,,0.18762475,,,0.06187625,,,,"Travis Lakins Sr.",18600,664042
"A.J. Minter","ATL",52.1,0.42465753,,0.44178082,,,,,,,,0.13356164,,,,"A.J. Minter",18655,621345
"Jake Woodford","STL",67.2,0.21453287,,0.00519031,,,0.37024221,0.22491349,0.12543253,,,0.05968858,,,,"Jake Woodford",18674,663765
"Freddy Peralta","MIL",144.1,0.51740238,,,,,0.01315789,0.26485569,0.10780985,,,0.09677419,,,,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",205.2,0.21583199,,,,,0.28239095,0.24071082,0.02584814,,,0.23521809,,,,"Sandy Alcantara",18684,645261
