Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Héctor Santiago","SEA",26.1,90.90592029607184,,,,,88.47499370574951,82.32499588860406,75.80000305175781,,,81.3767998046875,,,"Hector Santiago",4026,502327
"Derek Holland","DET",49.2,92.7548768578506,,,,,93.05549672314578,,,81.3932650951629,,84.99499969482422,,,"Derek Holland",4141,502706
"Jake Arrieta","- - -",98.2,,,,,,91.38684931216032,88.29469950112951,80.35427663583295,,,87.00633476149868,,,"Jake Arrieta",4153,453562
"Rafael Dolis","TOR",32,94.30000305175781,,,86.79861111111111,,94.77230568910257,86.44388629721223,,,,,,,"Rafael Dolis",4185,503569
"Mark Melancon","SDP",64.2,92.01378973599138,,91.96545336174242,83,,,83.0999984741211,,82.2428187586326,,,,,"Mark Melancon",4264,453343
"Justin Wilson","- - -",34,93.56068598646723,,89.57581304505814,,,,81.7842085988898,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","- - -",32,95.76595939473903,,88.92102393034463,,,95.47978300206802,,81.00810942778716,,,87.26666550409226,,,"Tyler Chatwood",4338,543022
"Charlie Morton","ATL",185.2,95.5177360983456,,87.50316514328063,,,94.62982005141389,,80.65127646857924,,,86.43081761006289,,,"Charlie Morton",4676,450203
"Matt Shoemaker","MIN",60.1,91.63115234375,,,85.20084773349222,,91.65397644042969,82.20306326329023,,77.33846106896034,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","- - -",158.2,88.1285707642432,,83.69420590608016,,,84.80655657658812,69.64277569544798,71.76975511057309,66.82499694824219,,80.88648780616555,,,"Rich Hill",4806,448179
"Jon Lester","- - -",141.1,88.65702597128379,,86.42216684626437,,,87.57185831501256,,72.61890498678483,,,81.32685004340277,,,"Jon Lester",4930,452657
"Jake Diekman","OAK",60.2,95.36190716205837,,,,,95.18969474871135,83.28480555075967,,,,87.23749542236328,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",59.1,97.19251567814626,,,91.963330078125,,96.4338857454319,89.26386882878151,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","- - -",49,87.54706015707065,,85.04459415470157,,,87.64631476151315,,73.34186110385629,,,79.50565178650247,,,"Wade LeBlanc",5221,453281
"Blake Parker","CLE",43.2,90.69575639204545,,88.86962272547468,79.31935168850806,,,,75.78392682756696,,,,,,"Blake Parker",5224,453284
"Jose Alvarez","SFG",64.2,91.2747915572479,,85.82162021946263,,,91.24605296804458,81.44444244076507,,,,81.16544274722828,,,"Jose Alvarez",5358,501625
"Michael Pineda","MIN",109.1,90.64989018956304,,,,,,81.22692463369022,,,,85.51770697699652,,,"Michael Pineda",5372,501381
"Jesse Chavez","ATL",33.2,91.07777659098308,,88.94864908854167,,,91.20162320523649,82.5313720703125,,,,84.59615384615384,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","ARI",146.1,90.42397480237155,,85.98789808917198,,,89.80405405405405,,77.7973662525355,73.9000015258789,,83.79441449895252,,,"Madison Bumgarner",5524,518516
"Tyler Clippard","ARI",25.1,88.83558067908653,,,81.10000315020162,,88.68243243243244,83.1,74.52000122070312,,,78.28357282366072,,,"Tyler Clippard",5640,461325
"Junior Guerra","LAA",65.1,92.18372093023255,,,84.09381449591253,,93.04925355688529,84.17682248551324,80.81030934127335,,,,,,"Junior Guerra",5702,448855
"Trevor Cahill","PIT",37,90.42000370025634,,85.2024407115409,,,89.65279175424334,,,78.61805280049641,,82.27421137971699,,,"Trevor Cahill",6249,502239
"Jake Odorizzi","HOU",104.2,92.17715370327818,,86.65737047697368,84.69679989368457,,,83.06592881944445,73.48228963216145,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","NYM",62.2,96.51278092496285,,,,,,84.00182481751825,,,,86.95646829044118,,,"Trevor May",6398,543507
"José Cisnero","DET",61.2,96.67316513761467,,89.48674581137048,,,96.37583497908922,87.11503612546993,,,,90.7562484741211,,,"Jose Cisnero",6399,542585
"Steve Cishek","LAA",68.1,89.71762134989754,,,,,90.19233417145594,77.45971074380165,,,,82.26666768391927,,,"Steve Cishek",6483,518553
"Alex Cobb","LAA",93.1,93.17206169577206,,,87.49948584401709,,92.69416050711078,85.34286063058036,,82.9394453436255,,,,,"Alex Cobb",6562,502171
"Brad Brach","CIN",30,93.5520028409091,,91.5999984741211,,,93.79500122070313,83.63466796875,,,,86.12644606370192,,,"Brad Brach",6627,542960
"Carlos Carrasco","NYM",53.2,93.41098151408451,,,,,92.5189453125,87.65988590218926,82.26511400799419,,,87.31141195776256,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","- - -",59.2,96.51726428952992,,,,,,,,86.07655909055487,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","MIN",65,93.74461538461539,,89.48563834087969,,,96,80.25,,,,89.02000122070312,,,"Alex Colome",6661,517008
"Andrew Miller","STL",36,87.87227336014851,,,,,88.86948821504237,78.10424134975062,,,,,,,"Andrew Miller",6785,453192
"Johnny Cueto","SFG",114.2,91.77863726064076,,87.5448261129445,,,91.6216495684332,84.14092748305377,79.12903225806451,70.5,,82.71779625695031,,,"Johnny Cueto",6893,456501
"Chase Anderson","PHI",48,91.50321306501117,,87.30973994267451,,,91.11509272737324,83.87837714117927,76.88311371245942,,,81.90836653386454,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",114,93.38230613425925,,89.58352322048611,,,92.7520239205757,,78.7363055769805,,,84.82261640798227,,,"Martin Perez",6902,527048
"Joakim Soria","- - -",37.1,92.81281418654248,,,,,93.25,77.73411004118218,70.03845919095554,,,87.61264423940374,,,"Joakim Soria",6941,465657
"Luis García","STL",33.1,97.94285365513393,,,88.65932037870763,,98.2883174935567,86.02360704210069,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","- - -",56.1,94.09797738376011,,87.10000332919034,86.47999877929688,,,82.84782608695652,,80.16087009595788,,87.19583468967014,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",64,95.40767609126983,,,,,95.19999694824219,90.51637312682749,82.01751969818376,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",65.2,97.49357638888888,,,,,97.13457862367021,87.07094613413547,,,,89.85396515376983,,,"Daniel Bard",7115,453268
"Daniel Hudson","- - -",51.2,96.9774563029661,,,,,96.69999694824219,88.17027877133535,,,,87.80000305175781,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",55.2,92.77487562189054,,,,,,85.65954032676349,77.3858372511062,,,,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",88.1,91.5250015258789,,89.03754368832237,,,92.26420796548956,81.10000610351562,,80.3484369913737,,86.28333791097005,,,"Craig Stammen",7274,489334
"J.A. Happ","- - -",152.1,90.99570095787101,,,,,89.06976744186046,83.00421884692928,76.16764562270221,,,86.0841602775621,,,"J.A. Happ",7410,457918
"Jay Jackson","SFG",21.2,94.76740745261863,,,,,,84.88379774734437,,,,89.53333536783855,,,"Jay Jackson",7432,543351
"Wade Davis","KCR",42.2,92.69902973790323,,88.57683085619918,,,91.41400390625,,,81.94503440604305,,84.39999898274739,,,"Wade Davis",7441,451584
"Collin McHugh","TBR",64,90.58571196056548,,87.55403848020187,,,,79.46926203033803,74.7107184273856,68.5999984741211,,85.80000305175781,,,"Collin McHugh",7531,543521
"Jake McGee","SFG",59.2,94.87573087863464,,,,,,82.39999775502874,,,,,,,"Jake McGee",7550,459429
"Jordan Lyles","TEX",180,93.03750234107449,,86.29518072289157,,,91.62238960835471,83.32251293628246,80.27639532266497,,,86.36962548371787,,,"Jordan Lyles",7593,543475
"Wily Peralta","DET",93.2,93.65000207645377,,,81.26685825892856,,94.04690499702242,82.49683004153908,,,,,,,"Wily Peralta",7738,503449
"Richard Bleier","MIA",58,90.18889024522569,,87.20188433569183,,,90.00616484004739,78.92674645712209,,,,83.08888753255208,,,"Richard Bleier",7803,542947
"Hunter Strickland","- - -",58.2,94.89284022427933,,,,,93.7210543448465,83.80499877929688,,,,89.11428542364212,,,"Hunter Strickland",7836,519326
"Anthony Bass","MIA",61.1,95.38218908440577,,,87.8499984741211,,95.34486607142857,85.89248599886645,,,,,,,"Anthony Bass",7982,542914
"Will Smith","ATL",68,92.78274356617646,,,,,,82.15201968890135,77.66341145833333,,,,,,"Will Smith",8048,519293
"Bryan Shaw","CLE",77.1,94.64761788504464,,92.81088033536585,,,91.09999593098958,84.09256888724663,82.4448742988782,,,83.08620689655173,,,"Bryan Shaw",8110,543766
"Brett Anderson","MIL",96,88.58888753255208,,85.70081459603658,,,89.0892205963811,81.66071428571429,,75.97766299175127,,82.17390382751938,,,"Brett Anderson",8223,474463
"Paolo Espino","WSN",109.2,88.97232293834547,,90.4000015258789,,,84.9000015258789,77.57789542214913,71.11947697075416,,,83.67041961240096,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",72.1,90.30000305175781,,88.27827763496144,,,,81.2948744777358,74.50317560428034,,,,,,"Lucas Luetge",8337,476595
"Deolis Guerra","OAK",65.2,90.71298636642157,,,,,90.79302552688954,84.12142983969156,77.06568818933823,,,81.66874767485119,,,"Deolis Guerra",8410,500610
"Wade Miley","CIN",163,89.87363605997625,,85.3936178482587,,,88.68386939264113,79.17825803894928,74.81111111111112,69.80000305175781,,81.90950243794326,,,"Wade Miley",8779,489119
"César Valdez","BAL",46,85.32879083806819,,,,,84.93647173713235,76.83076672676282,,,,77.88042190255732,,,"Cesar Valdez",9013,491624
"Brad Hand","- - -",64.2,92.93696189413265,,,,,93.04180597854872,80.10589732873909,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",182.1,96.84850570937752,,92.47336744225544,87.90323344845014,,,85.80124766791045,78.54626309198542,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",171.2,92.25624396718146,,,,,92.60064278783959,80.74404832230624,64.70769324669472,,,81.54568797144397,,,"Patrick Corbin",9323,571578
"Josh Tomlin","ATL",49.1,88.87747360061813,,85.9514435695538,,,,,76.41072626072962,,,84.69166564941406,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",162,89.04310515831257,,85.14096620858433,,,87.75179241287512,77.81875101725261,,,,79.55424377912114,,,"Dallas Keuchel",9434,572971
"David Hale","PHI",26.2,92.83472018771701,,,,,92.20500030517579,,82.71075373823925,,,82.67946079799107,,,"David Hale",9756,571735
"Joe Kelly","LAD",44,97.49454900568182,,,,,97.66766123670213,,,87.12475824511401,,86.92173913043479,,,"Joe Kelly",9761,523260
"Garrett Richards","BOS",136.2,94.29150232605178,,,,,95.60769242506761,88.09529596884796,78.36666675324136,65.1500015258789,,90.60375061035157,,,"Garrett Richards",9784,572070
"Rex Brothers","CHC",53,94.4722149332061,,,,,88.80000305175781,86.17994299600291,,,,,,,"Rex Brothers",9794,571521
"Miles Mikolas","STL",44.2,93.18988946143617,,,,,92.84876543209876,87.41703511332418,76.592796875,66.69999694824219,,87.41569010416667,,,"Miles Mikolas",9803,571945
"Sergio Romo","OAK",61.2,85.6047595796131,,,,,85.4807315558104,76.97160068846816,,,,80.28508771929825,,,"Sergio Romo",9817,489265
"Brandon Kintzler","PHI",29.2,92.2000020345052,,,,,92.04473893015009,85.3591562190526,79.5,,,86.8160731451852,,,"Brandon Kintzler",9939,445213
"Mike Minor","KCR",158.2,90.92119323241317,,,,,89.19999694824219,85.60278959424083,,80.4364925486618,,85.20272904483431,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",63,96.02788844621514,,,,,,84.7300726617133,80.84444625289352,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","HOU",49,90.89999839907787,,87.63642578125,,,90.75190839694656,81.80564831149194,79.01250348772321,,,85.76060901988636,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",64,91.31088560885608,,,,,,80.21868318256578,71.84666883680555,62.400001525878906,,82.36666870117188,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","- - -",182,92.81432298392303,,89.50719251876087,,,92.27203842474489,83.43390599852468,79.3882794380188,,,84.76130085734577,,,"Kyle Gibson",10123,502043
"Stephen Strasburg","WSN",21.2,91.85925745081019,,,,,91.7264334141523,,79.41468069094037,,,86.48448444234914,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","MIL",64.2,93.5171394030782,,,,,,88.03242492675781,,,,82.51981926843318,,,"Brad Boxberger",10133,502202
"Aroldis Chapman","NYY",56.1,98.27587890625,,,88.37927576013513,,100.6280667489035,85.06529850746269,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","- - -",61.1,93.27855136041009,,,,,93.26666469199985,86.45222162251171,80.65999755859374,,,86.38910697710396,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",213.1,97.17601407284768,,91.54931335830213,90.5999984741211,,96.68532689846417,,81.50793887867647,,,90.45000168372844,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","DET",26.2,92.97307880108173,,88.92711643714689,,,92.2651302939967,83.86666870117188,80.25,,,85.2437515258789,,,"Erasmo Ramirez",10314,541640
"Juan Minaya","MIN",40,95.16489790744838,,,,,,85.40833536783855,,,,88.93344858530405,,,"Juan Minaya",10341,573668
"Aaron Loup","NYM",56.2,,,84.69014901488367,,,92.35023328993056,,75.56909013227983,,,79.87638600667317,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",51,94.74362840839461,,,,,,86.08467224566606,,,,82.3137177258003,,,"Mychal Givens",10430,571710
"Jimmy Nelson","LAD",29,93.8341015060513,,,,,,86.46293765797334,,85.05666775173611,,,,,"Jimmy Nelson",10547,519076
"Chris Sale","BOS",42.2,93.58342633928571,,,,,92.6,78.03836375269397,,,,86.49166531032986,,,"Chris Sale",10603,519242
"Drew Hutchison","DET",21.1,92.4407624651672,,,,,92.48181707208806,85.08264462809917,,,,85.6974377754407,,,"Drew Hutchison",10732,571800
"Shane Greene","- - -",23.2,93.33999633789062,,87.40657255075274,,,92.64458878632564,81.0992431640625,,,,86.04324588260135,,,"Shane Greene",10756,572888
"Mike Foltynewicz","TEX",139,93.78386382824391,,,,,93.11868242267711,83.1622641509434,76.68601940524194,,,85.21802383261098,,,"Mike Foltynewicz",10811,592314
"Chasen Shreve","PIT",56.1,91.56302983710107,,,82.8533344655797,,91.9000015258789,81.37290084696262,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",92,99.2080965909091,,,,,,91.57016923899755,83.30000305175781,,,91.38990825688073,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",158,91.74503024193548,,90.83207110969387,,,91.63288241051454,,81.28676155821918,,,87.23317165284361,,,"Merrill Kelly",11156,518876
"Vince Velasquez","- - -",94.1,93.19416330717249,,,,,91.98311664531758,84.97634672426089,,82.01168351320877,,88.9232177734375,,,"Vince Velasquez",11189,592826
"Casey Sadler","SEA",40.1,93.3499984741211,,88.19831223628692,,,93.06878856488854,,79.55683273565573,,,90.3499984741211,,,"Casey Sadler",11209,594987
"Sean Nolin","WSN",26.2,90.66043648097826,,82.32906191573184,,,88.96666463216145,80.5,74.00735294117646,58.75,,79.93333552433894,,,"Sean Nolin",11341,543594
"Jose Quintana","- - -",63,91.52944644731966,,,,,91.60226012355062,,78.7771099044616,,,86.6563552097721,,,"Jose Quintana",11423,500779
"Drew Pomeranz","SDP",25.2,93.9101863908179,,,,,,,,84.18302255306604,,,,,"Drew Pomeranz",11426,519141
"Brandon Workman","- - -",28,91.10164835164835,,86.96197165905589,,,,,,78.44351033218034,,,,,"Brandon Workman",11428,519443
"Robbie Ray","TOR",193.1,94.77915099408919,,,,,95.13750457763672,88.64039094783058,,82.5356010716623,,88.21858579922566,,,"Robbie Ray",11486,592662
"Joely Rodríguez","- - -",46.1,93.88916829427083,,,,,94.06269411792813,85.70344490840517,,,,88.35508497807018,,,"Joely Rodriguez",11487,570257
"Aaron Sanchez","SFG",35.1,90.10089936127534,,,,,89.78076842591003,,74.23571240770947,,,83.28916676839192,,,"Aaron Sanchez",11490,592717
"José Ureña","DET",100.2,94.24411728802849,,,,,93.83982302395444,85.26974534254808,,,,89.83766339454816,,,"Jose Urena",11589,570632
"Heath Hembree","- - -",58,95.28754454495613,,,,,,86.54388273665049,83.02000122070312,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",144.1,93.91614008071367,,88.04598397582117,,,94.11007903343024,86.5392833891369,80.71057612885463,,,87.93740866681655,,,"Jameson Taillon",11674,592791
"Carlos Martinez","STL",82.1,93.41051136363636,,90.58681032509158,,,91.30056607521186,82.49760541523973,78.27142333984375,,,84.83662450036337,,,"Carlos Martinez",11682,593372
"Matt Harvey","BAL",127.2,93.36815378289474,,,,,92.91077922952586,86.94291980858469,79.94038586738782,,,85.33698408018869,,,"Matt Harvey",11713,518774
"Luke Jackson","ATL",63.2,95.79734250332447,,,,,,87.57747395833333,84.06015037593986,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","ATL",126.2,92.37878787878788,,87.6280458031631,,,92.07505370078613,,78.886669921875,78.85547663458766,,,,,"Drew Smyly",11760,592767
"Hansel Robles","- - -",69,96.73399514261102,,,,,96.4124984741211,90.17602396290205,73.30000305175781,,,89.28863664106889,,,"Hansel Robles",11801,570663
"Héctor Neris","PHI",74.1,94.15450721153846,,,84.21901299504951,,94.79581263075313,87.7159090909091,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",159,94.54053004741141,,86.21177045036765,89.43589034407105,,93.63790618125282,86.14225462700168,76.35775609959893,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","ATL",43.1,94.85232709544573,,90.8811475409836,87.4353682355183,,94.59999789986558,83.08868293042453,83.84422889122597,,,,,,"Chris Martin",11847,455119
"Michael Feliz","- - -",20,93.76558412063953,,,,,,80.8826774537094,,,,86.06071417672294,,,"Michael Feliz",11903,593140
"Matt Andriese","- - -",48.1,91.98799739583333,,85.83863553133878,,,89.62631546823602,,80.08796070240162,,,86.01793002424569,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",181,87.28622442614771,,,,,87.30649588884263,,73.16535073138297,,,80.01735218508998,,,"Kyle Hendricks",12049,543294
"Yimi García","- - -",57.2,96.01734258553523,,,,,94.77118230270128,90.4433095152949,83.61627906976744,,,88.55333251953125,,,"Yimi Garcia",12095,554340
"Domingo Tapia","- - -",33.2,97.72948357997797,,91.38749694824219,,,97.1923828125,87.70100189208985,,,,89.19062352180481,,,"Domingo Tapia",12178,593619
"Dan Winkler","CHC",39.2,93.95569620253164,,91.20286408635496,,,92.69400390625,,82.35714285714286,,,84.55000305175781,,,"Dan Winkler",12237,595465
"Evan Marshall","CHW",27.1,93.07333519345238,,,,,93.16111472800925,,82.4747999237805,,,88.34705627042484,,,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",157.1,93.23246017156863,,88.82209302325582,,,92.74670955882353,77.00775669642857,71.70649223823052,,,85.313577031893,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",28.2,94.7775628505609,,88.68199005850119,,,,84.43999938964843,,,,87.22380719866071,,,"Jacob Barnes",12323,606930
"Spencer Patton","TEX",42.1,93.37311557788945,,,85.57761485541045,,89.36666870117188,83.74683544303798,,,,,,,"Spencer Patton",12361,607359
"Seth Lugo","NYM",46.1,94.16462448408019,,,,,93.35110104739012,88.23523995535714,79.18221341646634,,,86.84347932235055,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",72.1,97.72316834984755,,93.30060856516768,,,97.38766927083333,86.42421468098958,,,,90,,,"Blake Treinen",12572,595014
"Nick Ramirez","SDP",20.1,90.05000305175781,,87.73621026400862,,,89.77143071771978,84.35882209329044,,78.86666870117188,,79.21451297883064,,,"Nick Ramirez",12575,598286
"Adam Morgan","CHC",25.1,93,,,,,92.23151961616848,82.55913837139423,78.84042553191489,,,85.2454501065341,,,"Adam Morgan",12580,605388
"Ryne Harper","WSN",35.2,86.53225806451613,,,,,,76.62727494673295,72.01778785654362,68.56140350877193,,,,,"Ryne Harper",12680,607560
"Trevor Bauer","LAD",107.2,93.85879670041899,,85.31139693976684,,,94.39244914504717,80.84608551393072,,79.637001953125,,88.11064245345744,,,"Trevor Bauer",12703,545333
"Adrian Houser","MIL",142.1,94.06613815887064,,,,,93.57101098131417,83.96374386792992,80.02840337809727,,,87.71072516313458,,,"Adrian Houser",12718,605288
"Rafael Montero","- - -",49.1,95.76504901774878,,,,,95.12212054497373,85.74852071005917,,,,89.74790287588884,,,"Rafael Montero",12760,606160
"Sonny Gray","CIN",135.1,92.33509728773585,,86.60909201882102,,,92.42896523497689,82.35535539899554,79.42693378712872,73.71817848899148,,88.23108240076013,,,"Sonny Gray",12768,543243
"Burch Smith","OAK",43.1,93.43126003747324,,84.0999984741211,,,,83.54166666666667,78.69905291863208,,,82.05543584408967,,,"Burch Smith",12784,572143
"Noé Ramirez","- - -",36,89.13779206869239,,,,,,,76.73121473524306,,,84.0635838150289,,,"Noe Ramirez",12800,598287
"Matt Wisler","- - -",48.2,91.45694308810764,,,,,,81.52251966783217,,,,,,,"Matt Wisler",12804,605538
"Andrew Kittredge","TBR",71.2,94.60577275202824,,,,,95.40532090928819,88.92866795111456,,,,88.83333841959636,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",36,93.86074270557029,,89.27389553373894,,,,85.46707376619665,,,,,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",54.2,95.84432143831877,,,,,,,,85.30067591292135,,87.67500305175781,,,"Matt Barnes",12863,598264
"Tyler Anderson","- - -",167,90.56086267378991,,85.20735294117647,,,88.92304760106877,79.98333231608073,74.28124809265137,64,,80.90218530616225,,,"Tyler Anderson",12880,542881
"Alex Claudio","LAA",32.2,85.41190592447917,,,,,85.3407960199005,75.63522012578616,,,,72.65034965034965,,,"Alex Claudio",12890,592222
"Dylan Bundy","LAA",90.2,90.68447957824473,,,,,90.7250939430846,79.89627359520574,73.97307762732872,,,83.2421051463442,,,"Dylan Bundy",12917,605164
"Archie Bradley","PHI",51,94.00556482018561,,,,,93.90548301940639,,,78.23146579982517,,85.53593444824219,,,"Archie Bradley",12918,605151
"Joe Musgrove","SDP",181.1,93.33467344862332,,90.56822566807827,,,93.17866928100585,84.07010186887256,82.06805271268915,,,87.06338157116527,,,"Joe Musgrove",12970,605397
"Joe Ross","WSN",108,93.6102954640108,,,,,93.44836055871212,84.58439693594337,,,,88.55769612238957,,,"Joe Ross",12972,605452
"Andrew Chafin","- - -",68.2,91.79571358816965,,,,,92.07283841646634,82.4623984375,,,,84.9000015258789,,,"Andrew Chafin",12988,605177
"Anthony DeSclafani","SFG",167.2,94.07788791546243,,,,,93.9958071278826,87.94589437294633,,82.96249624399039,,88.21902693563433,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","SDP",166.1,94.48153467116013,,91.31714564732142,88.84888599537037,,93.9850860060307,84.25667918905306,71.88818743848425,79.30560930198598,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",181.1,97.67457589285715,,,,,97.64583333333333,88.38862149089529,,83.43010752688173,,89.83895301365796,,,"Gerrit Cole",13125,543037
"Eduardo Rodriguez","BOS",157.2,92.54797793837155,,88.3184679593288,,,92.54605263157895,82.08227095170454,,,,85.36395657918099,,,"Eduardo Rodriguez",13164,593958
"Kyle Crick","PIT",24.1,92.5670795322205,,,,,92.4857177734375,78.84053178267045,,,,86.55000305175781,,,"Kyle Crick",13182,605195
"Zach Davies","CHC",148,87.94266276041667,,86.55772793170104,,,87.98338313087774,80.05333658854167,74.19720561277933,,,78.46718377088305,,,"Zach Davies",13183,605200
"Michael Fulmer","DET",69.2,95.46908259737319,,91.34132085652112,,,95.72835675139926,88.71999860491071,79.55555386013455,,,88.03582308185635,,,"Michael Fulmer",13218,605242
"Louis Head","TBR",35,93.68042077551355,,,,,,82.33035171449416,,,,89.76666259765625,,,"Louis Head",13259,545343
"Ross Stripling","TOR",101.1,91.85692734102153,,,,,,87.0606437436996,,78.0351317416747,,83.13449309593024,,,"Ross Stripling",13273,548389
"Danny Coulombe","MIN",34.1,90.40149244621618,,,,,90.2357155936105,84.52612249700873,78.82222493489583,78.33524435074602,,,,,"Danny Coulombe",13293,543056
"Adrian Sampson","CHC",35.1,92.23181818181818,,85.75238327752976,,,91.63779206869239,83.47887323943662,,,,85.40444516782408,,,"Adrian Sampson",13339,592716
"Luis Cessa","- - -",64.2,93.76069846082089,,87.4000015258789,,,93.15097943474265,82.71574254918981,74.82499694824219,,,87.87787783462389,,,"Luis Cessa",13345,570666
