Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Daniel Bard","COL",65.2,0.22902098,0.67131783,0.46343468,0.42748092,0.80600462,0.71808511,0.52999178,27.94475761,"Daniel Bard",7115,453268
"Jacob Barnes","- - -",28.2,0.28104575,0.68560606,0.46842105,0.53488372,0.82872928,0.7340824,0.46315789,27.90398126,"Jacob Barnes",12323,606930
"Josh Sborz","TEX",59,0.29765886,0.71933472,0.48563485,0.4494382,0.8265896,0.69847328,0.44578313,27.89578164,"Josh Sborz",18323,622250
"Craig Kimbrel","- - -",59.2,0.31547619,0.60165975,0.45537525,0.32075472,0.75862069,0.60356347,0.48884381,27.70350404,"Craig Kimbrel",6655,518886
"Ryan Helsley","STL",47.1,0.25536993,0.67098446,0.45465839,0.5046729,0.84942085,0.74863388,0.47950311,27.64735945,"Ryan Helsley",18138,664854
"Cam Bedrosian","- - -",25,0.23430962,0.69432314,0.45940171,0.55357143,0.85534591,0.77674419,0.48931624,27.62716763,"Cam Bedrosian",13360,592135
"Jake McGee","SFG",59.2,0.28528529,0.75045872,0.57403189,0.61052632,0.86797066,0.81944444,0.62072893,27.55934959,"Jake McGee",7550,459429
"Alex Vesia","LAD",40,0.25239617,0.6871345,0.47938931,0.50632911,0.68085106,0.63694268,0.5221374,27.54361055,"Alex Vesia",25007,681911
"Craig Stammen","SDP",88.1,0.2969697,0.63580247,0.4648318,0.51020408,0.89805825,0.77302632,0.49541284,27.49028078,"Craig Stammen",7274,489334
"Ryan Pressly","HOU",64,0.33258929,0.64173228,0.49686192,0.40268456,0.84969325,0.70947368,0.53138075,27.43534483,"Ryan Pressly",7005,519151
"Jay Jackson","SFG",21.2,0.26633166,0.63020833,0.44501279,0.45283019,0.81818182,0.70689655,0.49104859,27.38926174,"Jay Jackson",7432,543351
"Phil Bickford","- - -",51.1,0.25757576,0.68609865,0.50386598,0.41176471,0.82026144,0.7314578,0.57474227,27.37900356,"Phil Bickford",18519,641360
"JT Chargois","- - -",53.2,0.25431034,0.68105516,0.45629966,0.51694915,0.8415493,0.74626866,0.47332577,27.36447167,"JT Chargois",13767,608638
"David Bednar","PIT",60.2,0.32374101,0.70599613,0.53533191,0.46666667,0.79452055,0.706,0.55353319,27.33779762,"David Bednar",19569,670280
"Matt Andriese","- - -",48.1,0.27228916,0.675,0.47953216,0.61061947,0.86868687,0.79756098,0.51461988,27.30371567,"Matt Andriese",12022,542882
"Joe Barlow","TEX",29,0.28508772,0.70044053,0.49230769,0.6,0.82389937,0.75892857,0.4989011,27.27138643,"Joe Barlow",22296,669618
"Yu Darvish","SDP",166.1,0.27029157,0.64576384,0.47362717,0.50145773,0.83057851,0.74446987,0.54154624,27.26198715,"Yu Darvish",13074,506433
"Ben Bowden","COL",35.2,0.20123839,0.67806268,0.4495549,0.50769231,0.80252101,0.73927393,0.52077151,27.21052632,"Ben Bowden",20198,641386
"Bryan Garcia","DET",39.1,0.21635884,0.71306818,0.45554036,0.63414634,0.86055777,0.8048048,0.48153215,27.20943396,"Bryan Garcia",19457,650530
"José Suarez","LAA",98.1,0.28997613,0.65538847,0.46821516,0.60082305,0.83365201,0.75979112,0.48777506,27.19275124,"Jose Suarez",19911,660761
"Dennis Santana","- - -",54.2,0.27142857,0.68257757,0.46094609,0.5112782,0.84965035,0.74224344,0.46094609,27.17522659,"Dennis Santana",17878,642701
"Ian Kennedy","- - -",56.1,0.29899497,0.72255489,0.53503893,0.53781513,0.82596685,0.75467775,0.55728587,27.17443609,"Ian Kennedy",6986,453178
"Danny Coulombe","MIN",34.1,0.30620155,0.72693727,0.52173913,0.49367089,0.88832487,0.77536232,0.51228733,27.15789474,"Danny Coulombe",13293,543056
"Greg Holland","KCR",55.2,0.29636711,0.65189873,0.46539619,0.52258065,0.8381877,0.73275862,0.47542628,27.11275168,"Greg Holland",7196,518813
"Taylor Clarke","ARI",43.1,0.26470588,0.75263158,0.51061008,0.68686869,0.82517483,0.78961039,0.50397878,27.10727273,"Taylor Clarke",17611,664199
"Rex Brothers","CHC",53,0.23809524,0.66519824,0.432,0.34615385,0.82119205,0.67824074,0.454,27.05206943,"Rex Brothers",9794,571521
"Zach Pop","MIA",54.2,0.29224652,0.65127021,0.45833333,0.57142857,0.85106383,0.75524476,0.46260684,27.05192878,"Zach Pop",20185,647315
"Tyler Matzek","ATL",63,0.27189781,0.70849421,0.48405253,0.55033557,0.80108992,0.72868217,0.48592871,27.00628141,"Tyler Matzek",10058,554431
"Diego Castillo","- - -",58.1,0.31397849,0.64543524,0.48076923,0.36986301,0.83881579,0.68666667,0.50320513,26.99421129,"Diego Castillo",17496,650895
"Dominic Leone","SFG",53.2,0.28813559,0.69920844,0.47121034,0.45588235,0.85283019,0.71820449,0.4453584,26.97913323,"Dominic Leone",13763,608678
"Ryan Tepera","- - -",61.1,0.31311155,0.68480726,0.48529412,0.39375,0.80794702,0.66450216,0.46323529,26.97258297,"Ryan Tepera",10291,572193
"Blake Treinen","LAD",72.1,0.30147059,0.66243194,0.48310502,0.48170732,0.84383562,0.731569,0.50319635,26.91359593,"Blake Treinen",12572,595014
"Chasen Shreve","PIT",56.1,0.30620155,0.68571429,0.47649573,0.57594937,0.87152778,0.76681614,0.44871795,26.83236152,"Chasen Shreve",10855,592741
"Junior Guerra","LAA",65.1,0.25037481,0.64874552,0.43183673,0.53293413,0.84254144,0.74480151,0.4555102,26.82777778,"Junior Guerra",5702,448855
"Jonathan Loáisiga","NYY",70.2,0.34757282,0.69001751,0.52762431,0.57541899,0.80964467,0.73647469,0.52578269,26.81542351,"Jonathan Loaisiga",19753,642528
"Sean Reid-Foley","NYM",20.2,0.22340426,0.71584699,0.46630728,0.5,0.79389313,0.72254335,0.49326146,26.79061372,"Sean Reid-Foley",17034,656887
"Taylor Rogers","MIN",40.1,0.34628975,0.61016949,0.49293564,0.57142857,0.81018519,0.73566879,0.55572998,26.76231263,"Taylor Rogers",13449,573124
"Jake Diekman","OAK",60.2,0.23928571,0.63799283,0.43828265,0.39552239,0.80617978,0.69387755,0.49910555,26.75119048,"Jake Diekman",5003,518617
"Paul Sewald","SEA",64.2,0.30265849,0.65528455,0.4990942,0.43243243,0.75434243,0.66787659,0.55706522,26.73025516,"Paul Sewald",13892,623149
"Luis Garcia","HOU",155.1,0.29658385,0.6523888,0.46922462,0.52094241,0.80555556,0.71294719,0.48521183,26.70208105,"Luis Garcia",23735,677651
"Art Warren","CIN",21,0.33707865,0.72258065,0.51651652,0.4,0.74107143,0.62209302,0.46546547,26.7,"Art Warren",18251,605521
"Junior Fernández","STL",20.2,0.25742574,0.74096386,0.47554348,0.57692308,0.77235772,0.71428571,0.45108696,26.65543071,"Junior Fernandez",18496,658551
"Lucas Luetge","NYY",72.1,0.31088825,0.75138122,0.50362611,0.5483871,0.83823529,0.7376,0.43755036,26.6076087,"Lucas Luetge",8337,476595
"Dylan Floro","MIA",64,0.28977273,0.67335766,0.48513011,0.64052288,0.84552846,0.78544061,0.50929368,26.50819672,"Dylan Floro",13394,571670
"Mason Thompson","- - -",24.2,0.21461187,0.62926829,0.41509434,0.55319149,0.89147287,0.80113636,0.48349057,26.50167224,"Mason Thompson",21850,666168
"Génesis Cabrera","STL",70,0.2443281,0.67623604,0.47,0.53571429,0.82783019,0.75531915,0.5225,26.50113379,"Genesis Cabrera",17490,650893
"Drew Anderson","TEX",22,0.20606061,0.68449198,0.46022727,0.55882353,0.890625,0.82098765,0.53125,26.49027237,"Drew Anderson",15130,623454
"Noé Ramirez","- - -",36,0.28158845,0.62913907,0.46286701,0.64102564,0.84736842,0.78731343,0.52158895,26.48699764,"Noe Ramirez",12800,598287
"Nick Wittgren","CLE",62.1,0.24430642,0.65981308,0.46267191,0.58474576,0.81869688,0.76008493,0.52554028,26.43218085,"Nick Wittgren",15594,621295
"Taylor Widener","ARI",70.1,0.22298456,0.66246057,0.45193098,0.60769231,0.84285714,0.78727273,0.52095316,26.42632171,"Taylor Widener",19266,642203
"Josh Taylor","BOS",47.2,0.28,0.71355499,0.494311,0.375,0.80645161,0.68286445,0.494311,26.35467128,"Josh Taylor",17359,657031
"Keynan Middleton","SEA",31,0.3125,0.74452555,0.53584906,0.5875,0.78921569,0.73239437,0.51698113,26.3255814,"Keynan Middleton",15264,641871
"Vince Velasquez","- - -",94.1,0.24238876,0.67745536,0.46514286,0.58454106,0.80560132,0.74938575,0.512,26.30504587,"Vince Velasquez",11189,592826
"José Quijada","LAA",25.2,0.26356589,0.6473029,0.4488978,0.48529412,0.80128205,0.70535714,0.48296593,26.22894737,"Jose Quijada",19200,650671
"Corbin Burnes","MIL",167,0.32977099,0.644081,0.48535081,0.375,0.80532044,0.65766481,0.49498843,26.22012579,"Corbin Burnes",19361,669203
"Ryne Harper","WSN",35.2,0.29213483,0.62333333,0.46737213,0.6025641,0.86631016,0.78867925,0.52910053,26.2124105,"Ryne Harper",12680,607560
"Anthony Misiewicz","SEA",54.2,0.33259912,0.71136364,0.51901566,0.56291391,0.84345048,0.75215517,0.49217002,26.16744914,"Anthony Misiewicz",18152,664948
"Clay Holmes","- - -",70,0.22753346,0.57071547,0.41103203,0.44537815,0.82798834,0.72943723,0.53469751,26.1629902,"Clay Holmes",13649,605280
"Enyel De Los Santos","- - -",35.1,0.29141104,0.75202156,0.53658537,0.58947368,0.78494624,0.73529412,0.53228121,26.14885496,"Enyel De Los Santos",18403,660853
"Shohei Ohtani","LAA",130.1,0.2625,0.67385192,0.47903305,0.46428571,0.82614743,0.73223481,0.52639369,26.12067797,"Shohei Ohtani",19755,660271
"Glenn Otto Jr.","TEX",23.1,0.25906736,0.69019608,0.50446429,0.64,0.86931818,0.81858407,0.56919643,26.09850746,"Glenn Otto Jr.",21366,657248
"Sam Howard","PIT",45,0.27631579,0.63567839,0.44379391,0.46825397,0.7312253,0.64379947,0.46604215,26.08049536,"Sam Howard",16265,607572
"Shane Greene","- - -",23.2,0.23504274,0.62393162,0.42948718,0.6,0.8630137,0.79104478,0.5,26.05232558,"Shane Greene",10756,572888
"Jordan Romano","TOR",63,0.29859719,0.68233083,0.49660524,0.48322148,0.79889807,0.70703125,0.51600388,26.04539559,"Jordan Romano",16122,605447
"Scott Barlow","KCR",74.1,0.33534743,0.60249554,0.45789043,0.39189189,0.83136095,0.65714286,0.45870809,26.04314159,"Scott Barlow",14993,605130
"Joey Lucchesi","NYM",38.1,0.21835443,0.67272727,0.4504644,0.62318841,0.82882883,0.78006873,0.51083591,26.03571429,"Joey Lucchesi",19320,664192
"Yimi García","- - -",57.2,0.25783133,0.69565217,0.50317797,0.63551402,0.7798913,0.74736842,0.56038136,26.01997147,"Yimi Garcia",12095,554340
"Dillon Maples","CHC",31.1,0.1774744,0.52941176,0.34690265,0.36538462,0.82638889,0.70408163,0.48141593,25.99038462,"Dillon Maples",14672,596027
"Codi Heuer","- - -",67.1,0.31898239,0.70260223,0.51572927,0.48466258,0.83597884,0.73012939,0.5128694,25.94495413,"Codi Heuer",23293,676051
"Shaun Anderson","- - -",23.1,0.24285714,0.70044053,0.4805492,0.47058824,0.85534591,0.76190476,0.5194508,25.92948718,"Shaun Anderson",19453,641312
"Josh Hader","MIL",58.2,0.3253012,0.70600858,0.5093361,0.37037037,0.6899696,0.58452138,0.48340249,25.89722222,"Josh Hader",14212,623352
"Aaron Nola","PHI",180.2,0.3042191,0.64197531,0.48838775,0.54014599,0.81730769,0.73880083,0.54527095,25.8656921,"Aaron Nola",16149,605400
"Adam Ottavino","BOS",62,0.21568627,0.57993197,0.40208877,0.47933884,0.82404692,0.73376623,0.51174935,25.83353011,"Adam Ottavino",1247,493603
"Kenta Maeda","MIN",106.1,0.32502709,0.67685076,0.49379932,0.51,0.83680556,0.72488584,0.47970688,25.82726569,"Kenta Maeda",18498,628317
"Kyle Keller","PIT",33.1,0.29041916,0.653125,0.46788991,0.58762887,0.88995215,0.79411765,0.48929664,25.7926078,"Kyle Keller",18890,664918
"A.J. Alexy","TEX",23,0.2139738,0.7025641,0.43867925,0.69387755,0.83211679,0.79569892,0.45990566,25.78220859,"A.J. Alexy",22343,669935
"Jimmy Nelson","LAD",29,0.2659176,0.5703125,0.41491396,0.36619718,0.7739726,0.640553,0.48948375,25.75879397,"Jimmy Nelson",10547,519076
"Kendall Graveman","- - -",56,0.2893617,0.63092269,0.44661309,0.55147059,0.86561265,0.75578406,0.46039036,25.7217806,"Kendall Graveman",15514,608665
"Evan Marshall","CHW",27.1,0.29004329,0.67647059,0.47126437,0.6119403,0.86956522,0.78536585,0.46896552,25.71028037,"Evan Marshall",12297,605359
"Ross Detwiler","- - -",52.1,0.24485126,0.64745011,0.44932432,0.54205607,0.87671233,0.78696742,0.50788288,25.67438272,"Ross Detwiler",2859,446321
"Brandon Woodruff","MIL",179.1,0.30155039,0.68092105,0.50676157,0.58354756,0.8057971,0.74508427,0.54092527,25.67357763,"Brandon Woodruff",16162,605540
"Liam Hendriks","CHW",71,0.3700361,0.77818182,0.57336957,0.3804878,0.79205607,0.65876777,0.49818841,25.67028986,"Liam Hendriks",3548,521230
"Trevor May","NYM",62.2,0.31216931,0.71090909,0.50850492,0.50847458,0.78005115,0.69542254,0.49239033,25.6373365,"Trevor May",6398,543507
"Nick Mears","PIT",23.1,0.3125,0.66350711,0.4767184,0.65333333,0.82142857,0.7627907,0.46784922,25.61561562,"Nick Mears",25376,683232
"John Gant","- - -",110,0.22285175,0.66484716,0.4278481,0.55508475,0.863711,0.77751479,0.46379747,25.59052925,"John Gant",13684,607231
"Pierce Johnson","SDP",58.2,0.29190207,0.60271318,0.44508118,0.49032258,0.81672026,0.70815451,0.49283668,25.57633588,"Pierce Johnson",13435,572955
"Patrick Murphy","- - -",28,0.24897959,0.68049793,0.46296296,0.52459016,0.87195122,0.77777778,0.49588477,25.57507082,"Patrick Murphy",19712,641907
"Lance Lynn","CHW",157,0.26463314,0.7248062,0.50179784,0.53894081,0.83208556,0.75716561,0.51538154,25.57119828,"Lance Lynn",2520,458681
"David Price","LAD",73.2,0.21604938,0.67052023,0.48302207,0.7047619,0.84482759,0.81898067,0.58743633,25.55029586,"David Price",3184,456034
"Kevin Gausman","SFG",192,0.31878958,0.70335231,0.52131912,0.45695364,0.80755396,0.70607029,0.5266489,25.54868062,"Kevin Gausman",14107,592332
"Austin Voth","WSN",57.1,0.26086957,0.69514563,0.47992165,0.56818182,0.83519553,0.76326531,0.50440744,25.54699739,"Austin Voth",15047,608723
"Tanner Rainey","WSN",31.2,0.26865672,0.68787879,0.47669173,0.41111111,0.76211454,0.66246057,0.4962406,25.53307393,"Tanner Rainey",17610,663432
"Alex Lange","DET",35.2,0.33983287,0.65957447,0.48049922,0.46721311,0.83333333,0.68831169,0.4399376,25.47109208,"Alex Lange",19883,656638
"Josiah Gray","- - -",70.2,0.32628399,0.68421053,0.48887057,0.51851852,0.81697613,0.70826307,0.45424567,25.46629213,"Josiah Gray",24580,680686
"Jeffrey Springs","TBR",44.2,0.29471033,0.64971751,0.4620506,0.46153846,0.76521739,0.66282421,0.4713715,25.4619469,"Jeffrey Springs",17677,605488
"Corey Knebel","LAD",25.2,0.23888889,0.69863014,0.49122807,0.55813953,0.78431373,0.73469388,0.54887218,25.45733788,"Corey Knebel",15010,608349
"Domingo Tapia","- - -",33.2,0.22761194,0.62698413,0.42115385,0.60655738,0.87341772,0.79908676,0.48461538,25.43489583,"Domingo Tapia",12178,593619
"Andrew Chafin","- - -",68.2,0.31330472,0.67775468,0.49841605,0.48630137,0.88650307,0.76271186,0.50791975,25.42152466,"Andrew Chafin",12988,605177
"J.B. Wendelken","- - -",43.2,0.21098266,0.69727047,0.47263017,0.56164384,0.83274021,0.77683616,0.53805073,25.40183486,"J.B. Wendelken",14506,605525
"César Valdez","BAL",46,0.38522427,0.65343915,0.51915456,0.56164384,0.82591093,0.72773537,0.4993395,25.39371534,"Cesar Valdez",9013,491624
"Justus Sheffield","SEA",80.1,0.23631509,0.6518724,0.44013605,0.57627119,0.89574468,0.80834621,0.49047619,25.39336493,"Justus Sheffield",17285,656954
"Aaron Bummer","CHW",56.1,0.26970954,0.57961783,0.42287513,0.34615385,0.85347985,0.6898263,0.49422875,25.38732394,"Aaron Bummer",16258,607481
"Kyle Gibson","- - -",182,0.28625235,0.64363354,0.44602569,0.5745614,0.87454765,0.76809339,0.44706699,25.37127762,"Kyle Gibson",10123,502043
"Jacob Webb","ATL",34.1,0.34385965,0.73144876,0.53697183,0.53061224,0.7826087,0.70163934,0.49823944,25.34375,"Jacob Webb",19274,657097
"Joe Musgrove","SDP",181.1,0.30780142,0.60732984,0.46358067,0.47004608,0.84159483,0.72320117,0.52008169,25.33952624,"Joe Musgrove",12970,605397
"Chris Stratton","PIT",79.1,0.29362881,0.67177914,0.47307132,0.46698113,0.86073059,0.73230769,0.47452693,25.33923304,"Chris Stratton",13761,608717
"Anthony Castro","TOR",24.2,0.2768595,0.62910798,0.44175824,0.46268657,0.86567164,0.73134328,0.46813187,25.28488372,"Anthony Castro",19789,621593
"J.P. Feyereisen","- - -",56,0.32291667,0.71046229,0.48429585,0.55913978,0.75684932,0.67991632,0.41641337,25.27321669,"J.P. Feyereisen",16610,656420
"Patrick Sandoval","LAA",87,0.28964613,0.65785609,0.4632964,0.47058824,0.77232143,0.67264574,0.47160665,25.2535344,"Patrick Sandoval",19447,663776
"José Cisnero","DET",61.2,0.214,0.65140845,0.44662921,0.69158879,0.81621622,0.78825996,0.53183521,25.22738693,"Jose Cisnero",6399,542585
"Kyle Zimmer","KCR",54,0.26223092,0.643026,0.43468951,0.58208955,0.85294118,0.7635468,0.45289079,25.21843972,"Kyle Zimmer",14169,622092
"Alex Reyes","STL",72.1,0.28466077,0.61646235,0.43634908,0.44559585,0.79545455,0.67155963,0.45716573,25.19800885,"Alex Reyes",15015,621052
"Wil Crowe","PIT",116.2,0.25297114,0.66968781,0.44357439,0.52684564,0.86766917,0.76220145,0.45739291,25.17196262,"Wil Crowe",19800,640444
"Jose Quintana","- - -",63,0.2933526,0.66423358,0.45725806,0.54679803,0.84065934,0.73544974,0.44193548,25.15641855,"Jose Quintana",11423,500779
"Jake Odorizzi","HOU",104.2,0.28263215,0.69565217,0.4883595,0.63358779,0.8734375,0.8037694,0.49810504,25.12826087,"Jake Odorizzi",6397,543606
"Brett Martin","TEX",62.1,0.30787037,0.72633745,0.52941176,0.55639098,0.86402266,0.77983539,0.52941176,25.12788906,"Brett Martin",17369,656685
"Erik Swanson","SEA",35.1,0.31954887,0.73489933,0.53900709,0.62352941,0.78995434,0.74342105,0.52836879,25.08454106,"Erik Swanson",16587,657024
"Buck Farmer","DET",35.1,0.26342711,0.66567164,0.44903581,0.62135922,0.8206278,0.75766871,0.46143251,25.08058608,"Buck Farmer",14814,571656
"Trevor Stephan","CLE",63.1,0.23321555,0.68111455,0.47194719,0.52272727,0.78181818,0.72202797,0.5330033,25.06731813,"Trevor Stephan",19932,663986
"Ryan Yarbrough","TBR",155,0.31392405,0.64159632,0.48553055,0.6827957,0.86124402,0.80629139,0.52371383,25.05684327,"Ryan Yarbrough",16502,642232
"Gregory Soto","DET",63.2,0.26315789,0.62758621,0.45004421,0.42068966,0.81868132,0.70530452,0.51282051,25.05225653,"Gregory Soto",19677,642397
"Connor Brogdon","PHI",57.2,0.27562642,0.75206612,0.52546046,0.66115702,0.77472527,0.74639175,0.52437703,25.05208333,"Connor Brogdon",21205,641401
"Matt Shoemaker","MIN",60.1,0.32078853,0.68181818,0.4924812,0.62569832,0.87536232,0.79007634,0.47556391,25.03403141,"Matt Shoemaker",4776,533167
"Phil Maton","- - -",66.2,0.31088083,0.66722689,0.49148211,0.42777778,0.77329975,0.66551127,0.50681431,25.03019744,"Phil Maton",18064,664208
"Frankie Montas","OAK",187,0.32370322,0.68305648,0.50231176,0.51724138,0.82587549,0.72583826,0.49702774,24.99729364,"Frankie Montas",14309,593423
"Chase De Jong","PIT",43.2,0.26052632,0.66835443,0.4683871,0.55555556,0.88636364,0.79614325,0.50967742,24.99119718,"Chase De Jong",15036,608328
"Joely Rodríguez","- - -",46.1,0.3236715,0.65129683,0.47306176,0.55970149,0.82743363,0.72777778,0.45597898,24.98724954,"Joely Rodriguez",11487,570257
"Jhoulys Chacín","COL",64.1,0.24665392,0.65447898,0.45514019,0.62015504,0.8547486,0.7926078,0.51121495,24.98348158,"Jhoulys Chacin",2608,468504
"Jake Faria","ARI",32.2,0.21630094,0.63125,0.42410016,0.56521739,0.85148515,0.77859779,0.50078247,24.98333333,"Jake Faria",13699,607188
"Edward Cabrera","MIA",26.1,0.22692308,0.68018018,0.43568465,0.49152542,0.82119205,0.72857143,0.46058091,24.97746479,"Edward Cabrera",21690,665795
"Wade Davis","KCR",42.2,0.24808184,0.72486772,0.48244473,0.5257732,0.87956204,0.78706199,0.49154746,24.97197898,"Wade Davis",7441,451584
"Mike Mayers","LAA",75,0.27813505,0.68241042,0.4789644,0.58381503,0.7875895,0.72804054,0.49676375,24.95819582,"Mike Mayers",15451,594577
"Luis García","STL",33.1,0.27586207,0.67657993,0.49101796,0.390625,0.8021978,0.69512195,0.53692615,24.95774648,"Luis Garcia",6984,472610
"Daniel Norris","- - -",57,0.25471698,0.6790393,0.451417,0.45185185,0.8778135,0.74887892,0.46356275,24.9394773,"Daniel Norris",13475,596057
"Tyler Zuber","KCR",27.1,0.21825397,0.66929134,0.44466403,0.61818182,0.82352941,0.77333333,0.50197628,24.93899204,"Tyler Zuber",20379,676604
"Lou Trivino","OAK",73.2,0.22816399,0.67532468,0.46219201,0.59375,0.83173077,0.77573529,0.52336449,24.88429752,"Lou Trivino",15043,642152
"Sal Romano","- - -",25,0.18226601,0.62393162,0.4187643,0.75675676,0.91780822,0.8852459,0.53546911,24.87421384,"Sal Romano",13690,607219
