Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Clayton Kershaw","LAD",175,0.46424193,,,,,0.01062526,0.34654679,0.16836943,,,0.01021659,,,,"Clayton Kershaw",2036,477132
"Jorge De La Rosa","ARI",51.1,0.47550777,,0.12425329,0.34408602,,0.00358423,,0.0525687,,,,,,,"Jorge De La Rosa",2047,407822
"Adam Wainwright","STL",123.1,0.19212746,,0.23523899,,,0.26710403,,0.26054358,,0.00374883,0.04123711,,,,"Adam Wainwright",2233,425794
"Blaine Boyer","BOS",41.1,0.37337192,,,,,0.18234443,0.36758321,0.07670043,,,,,,,"Blaine Boyer",2237,430641
"Héctor Rondón","CHC",57.1,0.52104208,,,,,0.09318637,0.35771543,,,,0.02805611,,,,"Hector Rondon",2391,444468
"Corey Kluber","CLE",203.2,0.14417178,,0.22835719,,,0.28527607,,0.28084526,,,0.06134969,,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",186.1,0.36736641,,0.10496183,,,0.42620865,,0.04802799,,,0.05343511,,,,"Lance Lynn",2520,458681
"Jhoulys Chacín","SDP",180.1,0.16241379,,,,,0.3837931,0.35275862,0.04068966,,,0.06034483,,,,"Jhoulys Chacin",2608,468504
"Brett Cecil","STL",67.1,0.3100616,,0.16837782,,,0.09958932,,,0.29055441,,0.13141684,,,,"Brett Cecil",2660,446399
"Rick Porcello","BOS",203.1,0.3334323,,,,,0.25861045,0.1692399,0.15528504,,,0.0834323,,,,"Rick Porcello",2717,519144
"Santiago Casilla","OAK",59,0.2114061,,,,,0.4100295,0.11504425,,0.21533923,,0.04818092,,,,"Santiago Casilla",2873,433586
"Luis Avilán","LAD",46,0.02058111,,,,,0.39588378,,0.08958838,,,0.49394673,,,,"Luis Avilan",2882,501593
"Zach McAllister","CLE",62,0.6900103,,0.00102987,,,0.11225541,,0.19670443,,,,,,,"Zach McAllister",2895,502083
"Jeff Locke","MIA",32,0.2478185,,,,,0.34205934,,,0.17102967,,0.2390925,,,,"Jeff Locke",2929,502046
"Kenley Jansen","LAD",68.1,,,0.85441767,,,0.06626506,0.07931727,,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","- - -",66.2,,,,,,0.65365365,0.15415415,,,,0.19219219,,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",200.2,0.45730918,,0.07664942,,,0.02878396,0.21216041,0.08247089,,,0.14262613,,,,"Max Scherzer",3137,453286
"David Price","BOS",74.2,0.1056,,0.208,,,0.48,,,0.0616,,0.1448,,,,"David Price",3184,456034
"Will Harris","HOU",45.1,0.02556391,,0.66165414,,,,,0.31278195,,,,,,,"Will Harris",3192,501789
"Chris Young","KCR",30,0.42723881,,,,,,0.56529851,,,,0.00746269,,,,"Chris Young",3196,432934
"Ervin Santana","MIN",211.1,0.32992881,,,,,0.19900959,0.36923553,,,,0.10182606,,,,"Ervin Santana",3200,429722
"Francisco Liriano","- - -",97,0.16915995,,,,,0.33314154,0.32336018,0.00517837,,,0.16915995,,,,"Francisco Liriano",3201,434538
"T.J. McFarland","ARI",54,0.00120627,,,,,0.72858866,0.14595899,,,,0.12424608,,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",37.1,0.06964286,,,,,0.875,0.05535714,,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",207.2,0.18669528,,0.08706315,0.08307787,,0.30901288,0.18792152,,0.14622931,,,,,,"Jeff Samardzija",3254,502188
"Joe Smith","- - -",54,0.24719101,,,,,0.41947566,0.32709114,,,,0.0062422,,,,"Joe Smith",3281,501925
"Aníbal Sánchez","DET",105.1,0.26216216,,0.07243243,0.18162162,,0.23405405,0.12324324,0.1027027,,,0.02378378,,,,"Anibal Sanchez",3284,434671
"Chris Hatcher","- - -",59.2,0.49355798,,0.02775025,0.20713578,,0.00099108,0.24578791,0.02477701,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",60.1,0.36055777,,,,,0.1752988,0.46314741,0.00099602,,,,,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",114.2,0.43560209,,,,,0.17015707,0.23193717,0.10471204,,,0.05759162,,,,"Matt Garza",3340,490063
"Ubaldo Jiménez","BAL",142.2,0.18946145,,0.00813638,0.2006974,,0.35877567,0.20030996,0.04261914,,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Diaz","TBR",30,0.37360595,,,,,0.09665428,0.52973978,,,,,,,,"Jumbo Diaz",3397,471822
"Danny Duffy","KCR",146.1,0.24735915,,,,,0.22623239,0.2909331,0.00660211,,,0.22887324,,,,"Danny Duffy",3542,518633
"Liam Hendriks","OAK",64,0.64199656,,,,,0.09982788,0.22030981,0.03356282,,,0.00430293,,,,"Liam Hendriks",3548,521230
"Clayton Richard","SDP",197.1,0.32968127,,,,,0.35756972,0.20318725,,,,0.10956175,,,,"Clayton Richard",3551,453385
"Tony Barnette","TEX",57.1,0.24491772,,0.46369797,0.0464666,,0.06389158,,0.18102614,,,,,,,"Tony Barnette",3555,501817
"Jim Johnson","ATL",56.2,0.07510288,,,,,0.60699588,,0.27057613,,,0.0473251,,,,"Jim Johnson",3656,462382
"Ricky Nolasco","LAA",181,0.19266948,,,0.14985404,,0.29095037,0.27343497,,0.09309114,,,,,,"Ricky Nolasco",3830,445060
"Edinson Volquez","MIA",92.1,0.1277592,,,,,0.44548495,,,0.17458194,,0.25217391,,,,"Edinson Volquez",3990,450172
"Enny Romero","WSN",55.2,0.77855711,,0.00501002,,,,0.21442886,0.00200401,,,,,,,"Enny Romero",4001,544836
"Yusmeiro Petit","LAA",91.1,0.46348733,,0.1557377,,,0.00670641,,0.20417288,,,0.16989568,,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","MIN",70.1,0.0486618,,0.03163017,,,0.56772101,0.06163828,0.05920519,,0.00081103,0.19870235,0.03163017,,,"Hector Santiago",4026,502327
"Brian Duensing","CHC",62.1,0.29795521,,,,,0.19084713,0.24537488,0.13339825,,,0.13242454,,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",60.1,0.19842053,,,0.15893386,,0.35735439,0.28529121,,,,,,,,"Pedro Strop",4070,467008
"Junichi Tazawa","MIA",55.1,0.566077,,,,0.25702393,,0.00104058,0.17585848,,,,,,,"Junichi Tazawa",4079,547749
"Luke Gregerson","HOU",61,0.05015674,,,,,0.47335423,0.46185998,,,,0.01462905,,,,"Luke Gregerson",4090,502381
"Derek Holland","CHW",135,0.18999186,,,,,0.36086249,0.12042311,,0.22497966,,0.10374288,,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",168.1,0.02091743,,,,,0.61321101,0.13981651,0.14311927,,,0.08293578,,,,"Jake Arrieta",4153,453562
"Jered Weaver","SDP",42.1,0.28915663,,,,,0.2063253,0.15060241,0.17620482,,,0.17771084,,,,"Jered Weaver",4235,450308
"David Hernandez","- - -",55,0.27318296,,0.24686717,,,0.24561404,,0.23433584,,,,,,,"David Hernandez",4259,456696
"Mark Melancon","SFG",30,0.13346614,,0.61354582,0.00199203,,,,,0.25099602,,,,,,"Mark Melancon",4264,453343
"Matt Albers","WSN",61,0.37343096,,,,,0.30230126,0.26359833,0.00104603,,,0.05962343,,,,"Matt Albers",4300,458006
"Justin Wilson","- - -",58,0.65661047,,0.22005324,,,0.01685892,0.10470275,,,,0.00177462,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","COL",147.2,0.34474328,,0.21271394,,,0.28973105,,0.11043195,,,0.04237979,,,,"Tyler Chatwood",4338,543022
"Craig Breslow","- - -",35.1,0.03709949,,,,,0.58684654,,0.19224283,,,0.18381113,,,,"Craig Breslow",4363,444520
"Jeremy Hellickson","- - -",164,0.22264875,,0.1243762,,,0.22380038,,,0.12629559,,0.30287908,,,,"Jeremy Hellickson",4371,476451
"Jordan Zimmermann","DET",160,0.44507576,,,,,0.09469697,0.24280303,0.15606061,,,0.06136364,,,,"Jordan Zimmermann",4505,519455
"Jason Hammel","KCR",180.1,0.20678191,,,,,0.29388298,0.36868351,0.09507979,,,0.03557181,,,,"Jason Hammel",4538,434628
"Chris Smith","OAK",55.2,0.48556701,,,,,0.00206186,,0.03814433,0.21443299,,0.25979381,,,,"Chris Smith",4544,434672
"Brandon McCarthy","LAD",92.2,0.28938237,,0.24011103,,,0.21443442,0.01457321,0.21582235,,,0.02567661,,,,"Brandon McCarthy",4662,435221
"Charlie Morton","HOU",146.2,0.10727808,,0.11106437,0.06184266,,0.4350021,,0.28481279,,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","- - -",62.1,,,,,,0.45260916,0.52183174,,,,0.02555911,,,,"Pat Neshek",4682,450212
"Matt Cain","SFG",124.1,0.35322659,,,,,0.19941776,0.1067443,0.23144105,,,0.10917031,,,,"Matt Cain",4732,430912
"Félix Hernández","SEA",86.2,0.21650978,,,,,0.22592324,0.0839971,0.21433744,,,0.25923244,,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",77.2,0.2531746,,,0.30238095,,0.23492063,0.18968254,,0.01984127,,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",135.2,0.52565257,,0.03015302,,,0.01890189,0.02790279,0.39108911,,,0.00630063,,,,"Rich Hill",4806,448179
"Joe Blanton","WSN",44.1,0.28235294,,,,,0.10326797,0.34117647,0.11895425,,,0.15424837,,,,"Joe Blanton",4849,430599
"Mike Montgomery","CHC",130.2,0.53182257,,0.1099325,,,,,0.23866924,,,0.1195757,,,,"Mike Montgomery",4869,543557
"Brandon Maurer","- - -",59.1,0.5502439,,,,,0.01463415,0.29170732,,,,0.14341463,,,,"Brandon Maurer",4878,543506
"Peter Moylan","KCR",59.1,,,,,,0.49833518,0.47280799,,,,0.02885683,,,,"Peter Moylan",4891,493247
"Jon Lester","CHC",180.2,0.38072366,,0.28402177,,,0.11879603,,0.13128402,,,0.08517451,,,,"Jon Lester",4930,452657
"Fernando Salas","- - -",58.2,0.65891473,,,,,0.00290698,,,0.16375969,,0.1744186,,,,"Fernando Salas",4971,477569
"Cole Hamels","TEX",148,0.2410212,,0.18952834,,,0.23323237,,0.12938122,,,0.20683687,,,,"Cole Hamels",4972,430935
"Fernando Abad","BOS",43.2,0.28868661,,,,,0.23537061,,,0.25097529,,0.22496749,,,,"Fernando Abad",4994,472551
"Josh Fields","LAD",57,0.78900112,,,,,,,,0.18630752,,0.02469136,,,,"Josh Fields",5070,451661
"Jeurys Familia","NYM",24.2,0.21654501,,,0.05596107,,0.57177616,0.15571776,,,,,,,,"Jeurys Familia",5114,544727
"Mike Pelfrey","CHW",120,0.00524934,,,0.13560805,,0.58792651,0.1216098,0.1496063,,,,,,,"Mike Pelfrey",5203,460059
"Wade LeBlanc","PIT",68,0.21294559,,0.26360225,,,0.13227017,0.06660413,0.05159475,,,0.27298311,,,,"Wade LeBlanc",5221,453281
"Blake Parker","LAA",67.1,0.59280303,,,0.31723485,,0.00757576,,0.08238636,,,,,,,"Blake Parker",5224,453284
"Chris Tillman","BAL",93,0.31144683,,0.00813481,,,0.19174898,0.25159791,,0.08367228,,0.15339919,,,,"Chris Tillman",5279,501957
"Jose Alvarez","LAA",48.2,0.34605263,,0.03289474,,,0.21315789,0.04868421,0.18815789,,,0.17105263,,,,"Jose Alvarez",5358,501625
"Michael Pineda","NYY",96.1,0.47674419,,,,,0.00516796,0.37855297,,,,0.13953488,,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",132,0.24532502,,,,,0.26803206,0.3713268,,0.07123776,,0.04407836,,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",64,0.54088586,,,,,0.18483816,0.16269165,,,,0.11158433,,,,"Pedro Baez",5420,520980
"Jesse Chavez","LAA",138,0.41125541,,0.05714286,0.0008658,,0.14588745,0.16017316,0.08051948,,,0.14415584,,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",57.1,0.1749409,,,,,0.43971631,0.356974,,,,0.02836879,,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","SFG",111,0.42874396,,0.36050725,,,,,0.15640097,,,0.05434783,,,,"Madison Bumgarner",5524,518516
"Boone Logan","CLE",21,0.25352113,,,,,0.14366197,0.6028169,,,,,,,,"Boone Logan",5525,457429
"Tyler Clippard","- - -",60.1,0.37825696,,,0.23450135,,0.00179695,0.02695418,,,,0.35849057,,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",70.1,0.45109135,,,0.24737268,,0.19320938,0.1083266,,,,,,,,"Junior Guerra",5702,448855
"Jhan Mariñez","- - -",58.1,0.15686275,,,,,0.46955624,0.23632611,,,,0.1372549,,,,"Jhan Marinez",5830,501697
"Jason Motte","ATL",40.2,0.19414484,,0.52542373,,,0.26502311,,,,,0.01540832,,,,"Jason Motte",5861,435400
"Danny Salazar","CLE",103,0.37382662,,,,,0.22032027,0.10491441,0.05687465,,,0.24406405,,,,"Danny Salazar",5867,517593
"Randall Delgado","ARI",62.2,0.43785851,,0.00095602,,,0.12332696,0.15296367,0.01912046,,,0.26577438,,,,"Randall Delgado",5985,517414
"Kelvin Herrera","KCR",59.1,0.40507614,,,,,0.30862944,0.10862944,,,,0.17766497,,,,"Kelvin Herrera",6033,516969
"Albert Suárez","SFG",31.2,0.35519126,,,,,0.13661202,0.16575592,0.2568306,,,0.0856102,,,,"Albert Suarez",6175,544150
"Dellin Betances","NYY",59.2,0.46167883,,,,,,0.00091241,0.15875912,0.37864964,,,,,,"Dellin Betances",6216,476454
"Trevor Cahill","- - -",84,0.02169625,,0.10387903,,,0.44312952,,,0.21893491,,0.21236029,,,,"Trevor Cahill",6249,502239
"Scott Feldman","CIN",111.1,0.06092437,,0.34033613,,,0.29254202,,0.26523109,,,0.04096639,,,,"Scott Feldman",6283,444857
"David Phelps","- - -",55.2,0.32198142,,0.28070175,,,0.20123839,,,0.19298246,,0.00309598,,,,"David Phelps",6316,475479
"Chris Archer","TBR",201,0.47391689,,,,,,0.44562334,,,,0.08045977,,,,"Chris Archer",6345,502042
"Jake Odorizzi","TBR",143.1,0.49465241,,0.11688312,0.22574484,,,0.10427807,0.05844156,,,,,,,"Jake Odorizzi",6397,543606
"Vance Worley","MIA",71.2,0.13500404,,0.36863379,,,0.4236055,,,0.06790622,,0.00485044,,,,"Vance Worley",6435,474699
"Steve Cishek","- - -",44.2,0.02194787,,,,,0.47736626,0.48696845,,,,0.01371742,,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",33.1,0.44519393,,0.13996627,,,0.00337268,,0.13996627,,,0.27150084,,,,"Blaine Hardy",6499,543278
"Alex Cobb","TBR",179.1,0.0115993,,,0.1427065,,0.50509666,,,0.34059754,,,,,,"Alex Cobb",6562,502171
"Tom Koehler","- - -",72.2,0.42608696,,,,,0.09644269,0.20632411,,0.21343874,,0.05770751,,,,"Tom Koehler",6570,543408
"Marc Rzepczynski","SEA",31.1,0.002,,,,,0.598,0.306,,,,0.094,,,,"Marc Rzepczynski",6612,519240
"Brad Brach","BAL",68,0.57718696,,0.02229846,0.00085763,,0.03602058,0.14150943,,,,0.22212693,,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",200,0.40157999,,,,,0.09150757,0.16556945,0.18005267,,,0.16129032,,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BOS",69,0.68324607,,,,,0.0026178,,,0.31413613,,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","TBR",66.2,0.32462312,,0.62914573,,,,,,,,0.04623116,,,,"Alex Colome",6661,517008
"Andrew Miller","CLE",62.2,0.40714286,,,,,0.01428571,0.57857143,,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",188.1,0.39928175,,,,,0.24877571,0.19653934,0.09043421,,,0.06496898,,,,"Julio Teheran",6797,527054
"Sam Freeman","ATL",60,0.39534884,,,0.20401691,,0.17864693,,0.22198732,,,,,,,"Sam Freeman",6832,518693
"Johnny Cueto","SFG",147.1,0.31794668,,0.0620772,,,0.1850378,0.22960605,0.00119379,,,0.20413848,,,,"Johnny Cueto",6893,456501
"Chase Anderson","MIL",141.1,0.38916037,,0.11772546,,,0.14926699,,0.18302976,,,0.16081741,,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",185,0.23316062,,,,,0.35362694,0.09617876,0.11301813,,,0.20401554,,,,"Martin Perez",6902,527048
"Joakim Soria","KCR",56,0.50907258,,,,,,0.06854839,0.11794355,,,0.30443548,,,,"Joakim Soria",6941,465657
"Drew Storen","CIN",54.2,0.15731573,,,,,0.27722772,0.37513751,0.01320132,,,0.17711771,,,,"Drew Storen",6983,519322
"Luis García","PHI",71.1,0.32028112,,,0.13253012,,0.31024096,0.23694779,,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",154,0.39810247,,,,,0.21290323,0.12144213,,0.15711575,,0.11043643,,,,"Ian Kennedy",6986,453178
"Ryan Pressly","MIN",61.1,0.44494382,,,,,0.10786517,0.18089888,0.26629213,,,,,,,"Ryan Pressly",7005,519151
"Miguel González","- - -",156,0.26247031,,,0.11718131,,0.23436263,0.2141726,0.16745843,,,0.00435471,,,,"Miguel Gonzalez",7024,456068
"James Shields","CHW",117,0.26305321,,0.25310791,,,0.12879165,,,0.19990055,0.04624565,0.10890104,,,,"James Shields",7059,448306
"Daniel Hudson","PIT",61.2,0.41074681,,,,,0.19125683,0.25956284,,,,0.13843352,,,,"Daniel Hudson",7146,543339
"Greg Holland","COL",57.1,0.44217687,,,,,,0.49433107,0.06349206,,,,,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",80.1,0.11861744,,0.26865672,,,0.51217596,,,0.08012569,,0.02042419,,,,"Craig Stammen",7274,489334
"Brad Ziegler","MIA",47,,,,,,0.56690647,,0.21007194,,,0.22302158,,,,"Brad Ziegler",7293,446899
"Dan Otero","CLE",60,0.14893617,,0.00118203,,,0.65602837,0.09574468,,,,0.09810875,,,,"Dan Otero",7385,519096
"Dillon Gee","- - -",49.1,0.29338327,,0.2184769,,,0.17478152,,,0.16104869,,0.15230961,,,,"Dillon Gee",7396,518716
"Javy Guerra","MIA",21,0.53918495,,0.01567398,,,,0.29153605,0.09404389,,,0.05956113,,,,"Javy Guerra",7407,457915
"J.A. Happ","TOR",145.1,0.43012485,,,,,0.27909787,0.12283528,0.05275876,,,0.11518325,,,,"J.A. Happ",7410,457918
"Wade Davis","CHC",58.2,0.44899905,,0.30123928,,,0.04003813,,,0.20972355,,,,,,"Wade Davis",7441,451584
"Gio Gonzalez","WSN",201,0.36133452,,,,,0.20464701,,0.24724456,,,0.18677391,,,,"Gio Gonzalez",7448,461829
"Phil Hughes","MIN",53.2,0.32083793,,0.18412348,,,0.15214994,,,0.20066152,,0.14222712,,,,"Phil Hughes",7450,461833
"Anthony Swarzak","- - -",77.1,0.48566879,,,,,,0.51433121,,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","HOU",63.1,0.47451344,,0.10750695,,,0.03336423,0.16774791,0.20018536,,,0.01668211,,,,"Collin McHugh",7531,543521
"Jake McGee","COL",57.1,0.92561105,,,,,0.00956429,0.06482465,,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","SEA",64.2,0.35873016,,0.50899471,,,0.07089947,0.00846561,0.00529101,,,0.04761905,,,,"Nick Vincent",7555,543883
"Jordan Lyles","- - -",69.2,0.3030303,,,,,0.24082935,0.1969697,0.19936204,,,0.05980861,,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -",48.1,0.43879908,,0.05542725,,,0.07967667,0.04618938,0.14318707,,,0.23672055,,,,"Tommy Milone",7608,543548
"Carlos Torres","MIL",72.2,0.43870968,,0.39354839,,,0.03145161,0.01774194,0.11854839,,,,,,,"Carlos Torres",7624,448614
"Neil Ramírez","- - -",31.1,0.1859375,,,,,0.2984375,0.3125,0.1953125,,,0.0078125,,,,"Neil Ramirez",7677,519166
"David Holmberg","CHW",57.2,0.43429637,,,,,0.04473439,0.17986952,0.14352283,,,0.19757689,,,,"David Holmberg",7725,571787
"Juan Nicasio","- - -",72.1,0.58692053,,,,,0.13741722,0.25745033,,,,0.01821192,,,,"Juan Nicasio",7731,504379
"Wily Peralta","MIL",57.1,0.36493739,,,,,0.22003578,0.35241503,0.03041145,,,0.03220036,,,,"Wily Peralta",7738,503449
"Mike Fiers","HOU",153.1,0.32762557,,0.0391933,,,0.20395738,0.05517504,0.19292237,,,0.18112633,,,,"Mike Fiers",7754,571666
"Shawn Kelley","WSN",26,0.57377049,,,,,0.01639344,0.40983607,,,,,,,,"Shawn Kelley",7773,518875
"Richard Bleier","BAL",63.1,0.0661435,,0.25896861,,,0.5661435,0.03475336,,,,0.07399103,,,,"Richard Bleier",7803,542947
"Hunter Strickland","SFG",61.1,0.57331976,,,,,0.11201629,0.30040733,,,,0.01425662,,,,"Hunter Strickland",7836,519326
"Jerry Blevins","NYM",49,0.449069,,,,,0.00766703,,0.50164294,,,0.04162103,,,,"Jerry Blevins",7841,460283
"Andrew Albers","SEA",41,0.24896266,,,,,0.39834025,0.19363762,0.08160443,,,0.07745505,,,,"Andrew Albers",7853,452027
"Tyson Ross","TEX",49,0.45859213,,,,,0.18944099,0.34989648,,,,0.00207039,,,,"Tyson Ross",7872,475115
"Cory Gearrin","SFG",68,0.04976526,,,,,0.49859155,0.34366197,,,,0.10798122,,,,"Cory Gearrin",7947,518715
"Jason Vargas","KCR",179.2,0.02569373,,,,,0.44672833,,,0.20315176,,0.32442617,,,,"Jason Vargas",8044,450306
"Dan Jennings","- - -",62.2,0.0655106,,,,,0.45375723,0.48073218,,,,,,,,"Dan Jennings",8073,543359
"Bryan Shaw","CLE",76.2,0.01244813,,0.86887967,,,,0.1186722,,,,,,,,"Bryan Shaw",8110,543766
"Jaime García","- - -",157,0.27786953,,0.04706854,,,0.28282411,0.13625103,0.0685384,,,0.18744839,,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","SEA",130.2,0.31625055,,,,,0.19229085,0.21550591,0.1760841,,,0.09986859,,,,"Yovani Gallardo",8173,451596
"Kevin Siegrist","- - -",39.1,0.60882353,,,,,0.01764706,,0.18823529,,,0.18529412,,,,"Kevin Siegrist",8180,543779
"Steven Wright","BOS",24,0.10182768,,,,,,,0.09921671,,,,,0.79895561,,"Steven Wright",8185,453214
"Brett Anderson","- - -",55.1,0.18735084,,,,,0.3424821,0.21718377,,0.11813842,,0.13484487,,,,"Brett Anderson",8223,474463
"David Robertson","- - -",68.1,0.00972763,,0.50194553,,,0.01361868,0.15077821,,0.31128405,,0.01264591,,,,"David Robertson",8241,502085
"Paolo Espino","- - -",24,0.36489607,,,,,0.19630485,0.13163972,0.22863741,,,0.07852194,,,,"Paolo Espino",8246,502179
"Tony Sipp","HOU",37.1,0.33182504,,,0.10558069,,0.16138763,0.40120664,,,,,,,,"Tony Sipp",8280,448609
"JC Ramírez","LAA",147.1,0.03619712,,,,,0.47361535,0.32708242,0.16266899,,,0.00043611,,,,"JC Ramirez",8302,500724
"AJ Ramos","- - -",58.2,0.29545455,,0.00818182,,,0.06363636,0.43090909,0.02363636,,,0.17818182,,,,"AJ Ramos",8350,573109
"Homer Bailey","CIN",91,0.3827082,,,0.1913541,,0.17291799,0.20915448,,0.0432295,,0.00063573,,,,"Homer Bailey",8362,456701
"Deolis Guerra","LAA",25,0.3871734,,,,,0.00475059,0.1543943,0.04988124,,,0.40380048,,,,"Deolis Guerra",8410,500610
"Michael Brady","OAK",31.2,0.30561798,,0.47191011,,,0.04719101,,0.06067416,,,0.11460674,,,,"Michael Brady",8461,572728
"Buddy Boshers","MIN",35,,,,,,0.48928571,,0.35357143,,,0.15714286,,,,"Buddy Boshers",8490,542953
"Danny Farquhar","- - -",49.1,0.5530474,,,,,0.00564334,,0.10609481,,,0.33521445,,,,"Danny Farquhar",8501,543144
"Dustin McGowan","MIA",77.2,0.31520816,,,,,0.27952421,0.33559898,,,,0.06966865,,,,"Dustin McGowan",8600,430661
"Justin Verlander","- - -",206,0.57660719,,0.00396488,,,0.00339847,0.21467007,0.16001133,,,0.04134806,,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN",181.1,0.20118343,,,,,0.36250389,0.16474618,0.14979757,,,0.12176892,,,,"Tanner Roark",8753,543699
"Wade Miley","BAL",157.1,0.25,,0.14285714,,,0.28342071,0.11238532,0.10288336,,,0.10845347,,,,"Wade Miley",8779,489119
