Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Neftalí Feliz","- - -",0.24603174603174602,0.716666666,0.219696969,0.325757575,0.454545454,0.083333333,0.15,13,2.5434785772587207,318,529,847,0.37037037,0.34074074,0.28888889,0.18518519,0.54814815,0.26666667,"Neftali Feliz",18,491703
"Andrew Triggs","OAK",0.2935323383084577,1.529411764,0.177033492,0.497607655,0.325358851,0.058823529,0.132352941,32,4.408162578946705,419,665,1084,0.36190476,0.37142857,0.26666667,0.15238095,0.58095238,0.26666667,"Andrew Triggs",13533,592811
"Matt Belisle","MIN",0.25308641975308643,1.0625,0.209580838,0.407185628,0.383233532,0.15625,0.109375,9,1.3425418042987687,294,643,937,0.34911243,0.37869822,0.27218935,0.23076923,0.50295858,0.26627219,"Matt Belisle",1837,279571
"Felipe Vázquez","PIT",0.23369565217391305,1.867924528,0.187165775,0.529411764,0.283422459,0.132075471,0.075471698,31,3.7035404481365317,378,789,1167,0.34042553,0.40957447,0.25,0.22340426,0.5106383,0.26595745,"Felipe Vazquez",12076,553878
"Joe Smith","- - -",0.328125,1.710526315,0.213740458,0.496183206,0.290076335,0.078947368,0.105263157,14,2.333333498165943,239,562,801,0.37121212,0.31818182,0.31060606,0.25,0.48484848,0.26515152,"Joe Smith",3281,501925
"Jordan Montgomery","NYY",0.27546296296296297,0.978609625,0.177777777,0.406666666,0.415555555,0.064171122,0.112299465,90,5.214591933183011,908,1619,2527,0.42163355,0.33112583,0.24724062,0.17880795,0.55629139,0.26490066,"Jordan Montgomery",16511,656756
"Kyle Barraclough","MIA",0.2909090909090909,1.267857142,0.23030303,0.43030303,0.339393939,0.089285714,0.089285714,36,4.909091476566601,473,686,1159,0.45294118,0.27058824,0.27647059,0.16470588,0.57058824,0.26470588,"Kyle Barraclough",13713,607457
"Brad Peacock","HOU",0.2857142857142857,1.155737704,0.185758513,0.436532507,0.377708978,0.114754098,0.081967213,125,8.52272678012693,822,1426,2248,0.41538462,0.33846154,0.24615385,0.25230769,0.48307692,0.26461538,"Brad Peacock",5401,502748
"Max Scherzer","WSN",0.24528301886792453,0.784313725,0.168949771,0.365296803,0.465753424,0.117647058,0.107843137,136,6.099667619479167,997,2114,3111,0.42376682,0.32959641,0.24663677,0.19506726,0.54035874,0.26457399,"Max Scherzer",3137,453286
"Donnie Hart","BAL",0.30935251798561153,1.617021276,0.139860139,0.531468531,0.328671328,0.063829787,0.106382978,20,4.122139805300068,272,437,709,0.35416667,0.44444444,0.20138889,0.18055556,0.55555556,0.26388889,"Donnie Hart",15306,643354
"Rafael Montero","NYM",0.3664772727272727,1.48245614,0.193732193,0.481481481,0.324786324,0.114035087,0.105263157,52,3.9327726049634655,840,1379,2219,0.35714286,0.37637363,0.26648352,0.20879121,0.52747253,0.26373626,"Rafael Montero",12760,606160
"Peter Moylan","KCR",0.22085889570552147,2.684210526,0.161676646,0.610778443,0.22754491,0.078947368,0.105263157,28,4.247193559827047,323,579,902,0.41916168,0.32934132,0.25149701,0.31137725,0.4251497,0.26347305,"Peter Moylan",4891,493247
"Kevin McCarthy","KCR",0.3026315789473684,2,0.187096774,0.541935483,0.270967741,0.119047619,0.095238095,17,3.4,243,472,715,0.34615385,0.37179487,0.28205128,0.24358974,0.49358974,0.26282051,"Kevin McCarthy",15240,641838
"Tommy Hunter","TBR",0.25874125874125875,1.274509803,0.210884353,0.44217687,0.346938775,0.137254901,0.117647058,21,3.2215923056135636,294,578,872,0.37583893,0.32214765,0.30201342,0.20805369,0.53020134,0.26174497,"Tommy Hunter",1157,488984
"Fernando Abad","BOS",0.2857142857142857,1.260869565,0.193798449,0.449612403,0.356589147,0.086956521,0.086956521,20,4.12213872497576,301,468,769,0.36923077,0.33846154,0.29230769,0.16923077,0.56923077,0.26153846,"Fernando Abad",4994,472551
"Adam Warren","NYY",0.2080536912751678,1.118644067,0.17218543,0.437086092,0.390728476,0.101694915,0.06779661,34,5.337211196264647,361,578,939,0.36601307,0.39869281,0.23529412,0.17647059,0.5620915,0.26143791,"Adam Warren",9029,476589
"Paul Blackburn","OAK",0.27319587628865977,2.265306122,0.187817258,0.563451776,0.248730964,0.040816326,0.102040816,36,5.522726793919754,386,551,937,0.3919598,0.38693467,0.22110553,0.18090452,0.55778894,0.26130653,"Paul Blackburn",14739,621112
"Richard Bleier","BAL",0.25925925925925924,3.488372093,0.114678899,0.688073394,0.197247706,0.046511627,0.139534883,35,4.9736846099600225,285,629,914,0.38738739,0.3963964,0.21621622,0.22972973,0.50900901,0.26126126,"Richard Bleier",7803,542947
"Ken Giles","HOU",0.2898550724637681,1.148148148,0.177304964,0.439716312,0.382978723,0.055555555,0.074074074,11,1.579787298153301,314,638,952,0.38028169,0.31690141,0.3028169,0.24647887,0.49295775,0.26056338,"Ken Giles",12910,571704
"Jim Johnson","ATL",0.3167701863354037,1.588235294,0.209580838,0.48502994,0.305389221,0.078431372,0.156862745,18,2.8588236577123154,359,616,975,0.39053254,0.37869822,0.23076923,0.26627219,0.47337278,0.26035503,"Jim Johnson",3656,462382
"Trevor Rosenthal","STL",0.33663366336633666,1.3125,0.281553398,0.40776699,0.310679611,0.09375,0.09375,12,2.265734749263897,304,579,883,0.34615385,0.30769231,0.34615385,0.18269231,0.55769231,0.25961538,"Trevor Rosenthal",10745,572096
"Luke Weaver","STL",0.33548387096774196,1.837209302,0.2375,0.49375,0.26875,0.046511627,0.162790697,51,7.607734004939168,360,686,1046,0.40123457,0.31481481,0.28395062,0.19135802,0.54938272,0.25925926,"Luke Weaver",16918,596133
"Danny Salazar","CLE",0.34334763948497854,1.103448275,0.253061224,0.391836734,0.35510204,0.103448275,0.16091954,61,5.330096396461509,633,1181,1814,0.43319838,0.34412955,0.22267206,0.15789474,0.58299595,0.25910931,"Danny Salazar",5867,517593
"Kenley Jansen","LAD",0.28888888888888886,0.946428571,0.210144927,0.384057971,0.405797101,0.232142857,0.089285714,26,3.4243920281196556,267,745,1012,0.34532374,0.38129496,0.27338129,0.31654676,0.42446043,0.25899281,"Kenley Jansen",3096,445276
"Joely Rodríguez","PHI",0.3548387096774194,2.5,0.180851063,0.585106382,0.234042553,0,0.181818181,15,4.999999646787315,189,310,499,0.35051546,0.37113402,0.27835052,0.25773196,0.48453608,0.25773196,"Joely Rodriguez",11487,570257
"Brandon Kintzler","- - -",0.27111111111111114,2.066666666,0.185840707,0.548672566,0.265486725,0.15,0.083333333,18,2.2710285029336053,395,715,1110,0.37826087,0.37826087,0.24347826,0.19130435,0.55217391,0.25652174,"Brandon Kintzler",9939,445213
"Ryan Merritt","CLE",0.3333333333333333,2.625,0.256410256,0.538461538,0.205128205,0.125,0,17,7.403224667699157,110,210,320,0.3974359,0.35897436,0.24358974,0.20512821,0.53846154,0.25641026,"Ryan Merritt",13688,607320
"Rex Brothers","ATL",0.35714285714285715,1.095238095,0.254237288,0.389830508,0.355932203,0.095238095,0.142857142,24,9.126762279653844,124,255,379,0.33898305,0.42372881,0.23728814,0.20338983,0.54237288,0.25423729,"Rex Brothers",9794,571521
"Shelby Miller","ARI",0.2878787878787879,1.260869565,0.212121212,0.439393939,0.348484848,0.04347826,0.04347826,19,7.772730642115264,154,232,386,0.41791045,0.19402985,0.3880597,0.20895522,0.53731343,0.25373134,"Shelby Miller",10197,571946
"Matt Bowman","STL",0.27586206896551724,1.9,0.166666666,0.545977011,0.287356321,0.1,0.08,45,6.90341073681047,358,619,977,0.40449438,0.33146067,0.26404494,0.18539326,0.56179775,0.25280899,"Matt Bowman",13528,621199
"Alex Claudio","TEX",0.2693877551020408,4,0.166666666,0.666666666,0.166666666,0.121951219,0.121951219,33,3.592742709165972,358,774,1132,0.44,0.348,0.212,0.248,0.5,0.252,"Alex Claudio",12890,592222
"Daniel Mengden","OAK",0.24,0.944444444,0.192307692,0.392307692,0.415384615,0.092592592,0.111111111,25,5.232558139534884,247,403,650,0.35877863,0.38167939,0.25954198,0.18320611,0.5648855,0.2519084,"Daniel Mengden",16980,596043
"Dan Jennings","- - -",0.2556818181818182,2.815789473,0.189944134,0.597765363,0.212290502,0.157894736,0.210526315,28,4.021278227655219,396,644,1040,0.36065574,0.38251366,0.2568306,0.28961749,0.45901639,0.25136612,"Dan Jennings",8073,543359
"Dillon Gee","- - -",0.3194444444444444,1.033898305,0.189189189,0.412162162,0.398648648,0.084745762,0.13559322,33,6.020270454537448,273,528,801,0.39473684,0.36842105,0.23684211,0.21710526,0.53289474,0.25,"Dillon Gee",7396,518716
"David Robertson","- - -",0.21641791044776118,1.274509803,0.159420289,0.471014492,0.369565217,0.058823529,0.117647058,24,3.1609756685764157,365,667,1032,0.47857143,0.33571429,0.18571429,0.18571429,0.56428571,0.25,"David Robertson",8241,502085
"Scott Alexander","KCR",0.30569948186528495,6.857142857,0.153846153,0.738461538,0.107692307,0,0.142857142,51,6.652176119655483,390,669,1059,0.44897959,0.35714286,0.19387755,0.26530612,0.48469388,0.25,"Scott Alexander",10591,518397
"Andrew Chafin","ARI",0.32575757575757575,2.533333333,0.214814814,0.562962962,0.222222222,0.066666666,0.166666666,22,3.8571446724866587,341,538,879,0.33576642,0.3649635,0.29927007,0.20437956,0.54744526,0.24817518,"Andrew Chafin",12988,605177
"Dallas Keuchel","HOU",0.25569620253164554,3.774647887,0.154613466,0.668329177,0.177057356,0.028169014,0.211267605,88,5.437070178827396,839,1355,2194,0.44987775,0.35207824,0.19804401,0.25427873,0.49877751,0.24694377,"Dallas Keuchel",9434,572971
"Matt Grace","WSN",0.29375,3,0.184713375,0.611464968,0.203821656,0.0625,0.09375,17,3.0600008171083726,261,492,753,0.37423313,0.36809816,0.25766871,0.20858896,0.54601227,0.24539877,"Matt Grace",11449,594840
"Luis García","PHI",0.2815533980582524,2.188679245,0.17961165,0.563106796,0.257281553,0.056603773,0.056603773,28,3.5327109101038623,374,623,997,0.32535885,0.36842105,0.3062201,0.23444976,0.5215311,0.24401914,"Luis Garcia",6984,472610
"Andrew Miller","CLE",0.23333333333333334,1.093023255,0.243697478,0.394957983,0.361344537,0.093023255,0.069767441,48,6.893616881398609,313,674,987,0.33333333,0.25203252,0.41463415,0.26829268,0.48780488,0.24390244,"Andrew Miller",6785,453192
"Pat Neshek","- - -",0.28662420382165604,0.788732394,0.175324675,0.363636363,0.461038961,0.154929577,0.042253521,30,4.331552215919606,243,697,940,0.29375,0.3625,0.34375,0.19375,0.5625,0.24375,"Pat Neshek",4682,450212
"Raisel Iglesias","CIN",0.287292817679558,1.3,0.254054054,0.421621621,0.324324324,0.016666666,0.083333333,27,3.197367779105783,413,819,1232,0.40322581,0.31182796,0.28494624,0.15053763,0.60752688,0.24193548,"Raisel Iglesias",17130,628452
"Jerry Blevins","NYM",0.33620689655172414,1.066666666,0.205128205,0.41025641,0.384615384,0.088888888,0.088888888,32,5.877554223421024,351,563,914,0.41666667,0.30833333,0.275,0.25833333,0.5,0.24166667,"Jerry Blevins",7841,460283
"Carl Edwards Jr.","CHC",0.19166666666666668,1.222222222,0.193548387,0.443548387,0.362903225,0.044444444,0.133333333,36,4.884421923290543,437,692,1129,0.384,0.352,0.264,0.24,0.52,0.24,"Carl Edwards Jr.",13607,605218
"Tyler Mahle","CIN",0.30158730158730157,1.6,0.147540983,0.524590163,0.327868852,0.05,0,10,4.5,144,225,369,0.28571429,0.38095238,0.33333333,0.22222222,0.53968254,0.23809524,"Tyler Mahle",16358,641816
"José Leclerc","TEX",0.20430107526881722,0.791666666,0.104166666,0.395833333,0.5,0.166666666,0.083333333,28,5.518248482488283,381,484,865,0.48453608,0.27835052,0.2371134,0.21649485,0.54639175,0.2371134,"Jose Leclerc",14524,600917
"Nick Vincent","SEA",0.3010204081632653,0.652173913,0.208333333,0.3125,0.479166666,0.119565217,0.032608695,32,4.453610524322542,278,667,945,0.31155779,0.42211055,0.26633166,0.18592965,0.57788945,0.2361809,"Nick Vincent",7555,543883
"Cory Gearrin","SFG",0.26285714285714284,1.465517241,0.192090395,0.480225988,0.327683615,0.086206896,0.068965517,35,4.63235398064871,411,658,1069,0.34078212,0.40223464,0.25698324,0.24581006,0.51955307,0.23463687,"Cory Gearrin",7947,518715
"Mark Melancon","SFG",0.37362637362637363,2.041666666,0.215053763,0.52688172,0.258064516,0.041666666,0.125,6,1.800000228881865,182,320,502,0.36170213,0.39361702,0.24468085,0.24468085,0.5212766,0.23404255,"Mark Melancon",4264,453343
"James Pazos","SEA",0.31654676258992803,1.897435897,0.220689655,0.510344827,0.268965517,0.128205128,0.179487179,26,4.360250513420585,334,595,929,0.33561644,0.32876712,0.33561644,0.2260274,0.54109589,0.23287671,"James Pazos",13323,572021
"Steve Cishek","- - -",0.20353982300884957,2.133333333,0.175438596,0.561403508,0.263157894,0.1,0.1,10,2.014925745978778,272,457,729,0.37931034,0.37068966,0.25,0.22413793,0.54310345,0.23275862,"Steve Cishek",6483,518553
"Bryan Shaw","CLE",0.3113207547169811,2.531914893,0.220657276,0.558685446,0.220657276,0.14893617,0.106382978,50,5.8695671644018965,419,789,1208,0.30414747,0.38709677,0.30875576,0.28110599,0.48847926,0.23041475,"Bryan Shaw",8110,543766
"Ryan Madson","- - -",0.26277372262773724,2.586206896,0.240875912,0.547445255,0.211678832,0.103448275,0.068965517,39,5.949153888640233,290,565,855,0.35251799,0.38129496,0.26618705,0.28057554,0.48920863,0.23021583,"Ryan Madson",1852,425492
"Bryan Mitchell","NYY",0.3333333333333333,2.64,0.25409836,0.540983606,0.204918032,0.12,0.08,22,6.06122673118957,201,334,535,0.31147541,0.39344262,0.29508197,0.18852459,0.58196721,0.2295082,"Bryan Mitchell",11479,571951
"Chris Rusin","COL",0.2773109243697479,2.389830508,0.170124481,0.58506224,0.244813278,0.033898305,0.152542372,23,2.4352941176470586,416,786,1202,0.44534413,0.34817814,0.20647773,0.20647773,0.56680162,0.22672065,"Chris Rusin",9895,543734
"Dellin Betances","NYY",0.2524271844660194,1.275,0.133333333,0.485714285,0.38095238,0.2,0.075,45,6.787710654438492,458,648,1106,0.37735849,0.38679245,0.23584906,0.3490566,0.4245283,0.22641509,"Dellin Betances",6216,476454
"Tony Watson","- - -",0.3088235294117647,1.616666666,0.226600985,0.477832512,0.295566502,0.116666666,0.15,22,2.970000878048203,308,702,1010,0.342723,0.34741784,0.30985915,0.21126761,0.56338028,0.22535211,"Tony Watson",3132,453265
"Brock Stewart","LAD",0.2553191489361702,1.026315789,0.189473684,0.410526315,0.4,0.052631578,0.105263157,14,3.669903252416745,215,370,585,0.44897959,0.2755102,0.2755102,0.2244898,0.55102041,0.2244898,"Brock Stewart",16727,592779
"Trevor Hildenberger","MIN",0.30357142857142855,2.481481481,0.175438596,0.587719298,0.236842105,0.037037037,0.148148148,22,4.714288283368946,212,412,624,0.42241379,0.40517241,0.17241379,0.18103448,0.59482759,0.22413793,"Trevor Hildenberger",17002,657610
"Tony Zych","SEA",0.2545454545454545,1.666666666,0.207207207,0.495495495,0.297297297,0.181818181,0.06060606,31,6.86065552318587,228,411,639,0.42857143,0.33928571,0.23214286,0.24107143,0.53571429,0.22321429,"Tony Zych",12876,543964
"Aaron Loup","TOR",0.3395061728395062,2.023809523,0.201257861,0.534591194,0.264150943,0.047619047,0.095238095,28,4.3699423892486395,364,644,1008,0.34337349,0.36144578,0.29518072,0.21084337,0.56626506,0.22289157,"Aaron Loup",10343,571901
"Matt Albers","WSN",0.20279720279720279,1.681818181,0.186206896,0.510344827,0.303448275,0.159090909,0.136363636,35,5.163936363821698,359,607,966,0.38255034,0.32885906,0.2885906,0.30872483,0.46979866,0.22147651,"Matt Albers",4300,458006
"Zack Britton","BAL",0.336283185840708,9.111111111,0.194690265,0.725663716,0.079646017,0.111111111,0.111111111,10,2.4107148604734974,235,352,587,0.52631579,0.25438596,0.21929825,0.22807018,0.55263158,0.21929825,"Zack Britton",3240,502154
"Sam Freeman","ATL",0.2777777777777778,2.232558139,0.152439024,0.585365853,0.262195121,0,0.069767441,33,4.950002832414341,350,600,950,0.35151515,0.39393939,0.25454545,0.19393939,0.59393939,0.21212121,"Sam Freeman",6832,518693
"Carson Fulmer","CHW",0.19047619047619047,0.527777777,0.166666666,0.287878787,0.545454545,0.166666666,0.111111111,10,3.857143067340473,161,266,427,0.35820896,0.29850746,0.34328358,0.19402985,0.59701493,0.20895522,"Carson Fulmer",18311,608334
"Dillon Peters","MIA",0.32954545454545453,3,0.155555555,0.633333333,0.211111111,0.105263157,0.157894736,20,5.744679685414155,207,312,519,0.43956044,0.38461538,0.17582418,0.21978022,0.57142857,0.20879121,"Dillon Peters",18790,596071
"Sean Doolittle","- - -",0.24166666666666667,0.629032258,0.18548387,0.314516129,0.5,0.193548387,0.080645161,12,2.10389639052924,207,579,786,0.4,0.256,0.344,0.264,0.528,0.208,"Sean Doolittle",1581,448281
"Kyle Crick","SFG",0.23255813953488372,0.825,0.16091954,0.379310344,0.459770114,0.1,0.05,11,3.061856874232685,229,377,606,0.32954545,0.34090909,0.32954545,0.23863636,0.55681818,0.20454545,"Kyle Crick",13182,605195
"Marc Rzepczynski","SEA",0.30337078651685395,4.846153846,0.155555555,0.7,0.144444444,0,0.153846153,14,4.021279206802178,208,294,502,0.4,0.4,0.2,0.18888889,0.61111111,0.2,"Marc Rzepczynski",6612,519240
"Hoby Milner","PHI",0.29473684210526313,1.303030303,0.2,0.452631578,0.347368421,0.151515151,0.06060606,16,4.595745706623215,213,329,542,0.34020619,0.31958763,0.34020619,0.31958763,0.53608247,0.1443299,"Hoby Milner",13346,571948
"Tyler Olson","CLE",0.25,2.076923076,0.215686274,0.529411764,0.25490196,0.153846153,0,15,6.750005149845237,96,204,300,0.5,0.23076923,0.26923077,0.17307692,0.73076923,0.09615385,"Tyler Olson",14741,621397
