Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Charlie Morton","TBR",38,-0.6601730473021157,,1.1201464924319038,0.1294876847948347,,0.15115304917529007,,-1.2429250611199272,,,,,,"Charlie Morton",4676,450203
"Matt Shoemaker","TOR",28.2,3.844436392726668,,,1.9372068602463295,,-3.576482806289405,0.06408611448799692,,1.9896511327136646,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","MIN",38.2,0.6629128159184159,,-2.6195805181156504,,,3.561963513493538,1.0712482035160065,2.301704708267661,-1.4807119965553284,,-3.28083336353302,,,"Rich Hill",4806,448179
"Jon Lester","CHC",61,-1.8334159265199212,,1.6111686097682494,,,0.396534820008122,,-3.0291679293610327,,,-0.7187866029285249,,,"Jon Lester",4930,452657
"Jake Diekman","OAK",21.1,3.305477973742363,,,,,2.336654265721639,1.3448752723373734,,,,6.043413281440735,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",26.2,1.7132010530023014,,,-2.5912895089104064,,0.49215395484814806,-0.3145720561345418,-87.48675584793091,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","BAL",22.1,3.438942631085714,,0.20771792121962004,,,-5.350809437888009,,-1.6026352314238854,-3.675670549273491,,-0.8887039497494698,,,"Wade LeBlanc",5221,453281
"Michael Pineda","MIN",26.2,-0.7916407626971864,,,,,,2.946249280657087,,,,3.0169459489675665,,,"Michael Pineda",5372,501381
"Madison Bumgarner","ARI",41.2,-1.516951512599337,,-1.5138646272512581,,,-0.10643703863024712,,-0.8715323039463587,,,-2.6729890041881137,,,"Madison Bumgarner",5524,518516
"Nik Turley","PIT",21.2,3.447420470380553,,,,,,,-1.9874914582953394,,,,,,"Nik Turley",5530,543867
"Ryan Brasier","BOS",25,0.7792076314629813,,,,,-3.998151049017906,1.1779657964195525,,,,-7.2785408723922,,,"Ryan Brasier",5615,518489
"Tyler Clippard","MIN",26,1.9304321049467512,,,-2.311191839330337,,1.8602884397274109,,-0.653231580709589,,,4.387939307424757,,,"Tyler Clippard",5640,461325
"Junior Guerra","ARI",23.2,1.0965462940842357,,,-0.7244952127967083,,3.9492323591902445,,-1.2200218710032378,,,,,,"Junior Guerra",5702,448855
"Trevor Cahill","SFG",25,4.455745738485585,,-1.1666006475154842,,,-2.4245936096760268,,,3.5516752646519585,,-0.043963388840955,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",20.2,0.5885282667671762,,-2.9344491971035795,,,0.002123415470123291,,,2.545340437638132,,,,,"David Phelps",6316,475479
"Trevor May","MIN",23.1,-1.2738214394985101,,,,,2.880465633728925,2.422321732364484,,,,1.6856161877512932,,,"Trevor May",6398,543507
"José Cisnero","DET",29.2,0.17426329971159865,,,,,-0.9133383117873093,2.827288026679052,,,,4.839015525320302,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHW",20,5.934241414070129,,,,,-3.4480957757859003,1.5190652261177697,,,,-20.619197189807892,,,"Steve Cishek",6483,518553
"Alex Cobb","BAL",52.1,10.642250776290894,,,0.9488885671320095,,-1.4044000959271863,,,1.4731980253148962,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","CLE",68,0.7496206548201476,,,,,-6.083174921431631,1.2422596848251037,3.087117274602254,,,1.1665583462328524,,,"Carlos Carrasco",6632,471911
"Alex Colomé","CHW",22.1,0.8132461745005388,,2.3666299936425594,,,,,,,,,,,"Alex Colome",6661,517008
"Julio Teheran","LAA",31.1,-6.748126330950581,,2.8123024106025696,,,1.9485533551165932,-4.667391538619995,2.454975105467297,,,-7.203894897418864,,,"Julio Teheran",6797,527054
"Johnny Cueto","SFG",63.1,-1.5318560221838573,,,,,0.4132868862953507,-0.6091928060075879,-0.7375898970860869,5.3962696343660355,,2.4854751376362594,,,"Johnny Cueto",6893,456501
"Chase Anderson","TOR",33.2,-3.7634990873379945,,-0.631521676332896,,,-2.1870183093207225,,-2.1530136040278847,,,0.867549461476943,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",62,-0.8593497368005606,,0.9452447430244746,,,0.4966435536660784,,-1.5578172870518006,,,-0.13989969751888648,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",22.1,0.7778451210115014,,10.220268368721008,,,7.40254819393158,0.016794672333880475,-1.6318069563971624,,,7.651789749369901,,,"Joakim Soria",6941,465657
"Ryan Pressly","HOU",21,-0.6579650722387183,,,,,,2.4297670738117114,-2.7766443587638237,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",24.2,0.7937666367400776,,,,,-0.6787775227656732,1.4512279510498045,,,,1.6302596120273367,,,"Daniel Bard",7115,453268
"Daniel Hudson","WSN",20.2,0.6743284883399459,,,,,,-5.4419407768855015,2.902033499308995,,,3.014219942547026,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",28.1,1.6093956496187314,,,,,,2.6279149857242547,-2.3038655519485474,,,-1.2000463902950287,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",24,1.1700913310050964,,1.468066068796011,,,-0.6454721295456002,,,1.574114353760429,,13.770910104115805,,,"Craig Stammen",7274,489334
"J.A. Happ","NYY",49.1,0.15361565231935342,,,,,3.9779131123096265,0.4019301764819087,-8.594495720333523,,,0.4228575513997209,,,"J.A. Happ",7410,457918
"Gio Gonzalez","CHW",31.2,-2.648596928037446,,,,,-5.3582367508910425,-4.55904925862948,0.286095570295285,,,1.0333968597708398,,,"Gio Gonzalez",7448,461829
"Jake McGee","LAD",20.1,1.4335668087005615,,,,,-5.587922781705856,1.8728294968605044,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIA",22.1,-0.4606295328635674,,-0.2274311546768461,,,1.6094661421246,3.486006076519306,,,,-1.1317846866754384,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",57.2,-2.442786870179353,,,,,0.7722308672964573,2.238553194772629,-0.8488826856419847,,,-2.14147697193454,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -",39,0.17686202036623924,,,,,-7.174545701812296,-1.7256902960630562,-3.70822229555675,,,-3.3493612619007336,,,"Tommy Milone",7608,543548
"Mike Fiers","OAK",59,1.428191887365805,,,,,-1.4665478960089728,-0.08809029818531051,-1.5783313129629408,,,-2.3881809131519214,,,"Mike Fiers",7754,571666
"Josh Lindblom","MIL",45.1,-0.33936582613682403,,0.63057118496358,1.2206144812630444,,,1.362498908011771,0.8792506655057271,,,-2.170777155293359,,,"Josh Lindblom",7882,458676
"Anthony Bass","TOR",25.2,3.202362358570099,,,3.305499190869539,,1.6026068896782109,0.9984674043213295,,,,,,,"Anthony Bass",7982,542914
"Brett Anderson","MIL",47,2.476448193192482,,-0.28266879949676854,,,-1.2479616384037207,-0.6080987941787903,,0.7081627091274986,,0.9377690156300862,,,"Brett Anderson",8223,474463
"Tanner Roark","TOR",47.2,-1.6925038157643137,,,,,-4.757854594520075,0.9348448456787481,-0.03484322999914487,,,-1.885632135100284,,,"Tanner Roark",8753,543699
"Brad Hand","CLE",22,1.2806730541756481,,,,,1.5030101233837652,2.5770415541946248,0.3493834286928177,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",48.1,-0.3095525164976188,,-1.9233404203902844,0.2850893565586635,,,3.7404311330694906,2.2329837318480483,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",65.2,-2.864846198455147,,,,,-1.0356778098690895,0.5702809400336687,-8.783585375005549,,,1.9190239906311035,,,"Patrick Corbin",9323,571578
"Jared Hughes","NYM",22.1,-10.295452922582626,,,,,-0.8819514850400528,,0.36310359425500993,,,1.4896130157729326,,,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",39.2,0.5324268819026227,,1.5861044971609277,,,-5.571073790391287,,-1.5540664990743,,,1.025925187960915,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",63.1,-0.4126365889202465,,3.0544878256441366,,,0.14739234601297685,0.8147503648485457,,,,1.8342662213453604,,,"Dallas Keuchel",9434,572971
"Jeremy Jeffress","CHC",23.1,2.1993079246618805,,,3.3182074170593823,,3.768125872745692,,,1.7952538939083322,,,,,"Jeremy Jeffress",9490,502026
"Garrett Richards","SDP",51.1,1.2121576021252576,,,,,-3.2760369139058247,0.841870103906465,-3.935477794226953,,,,,,"Garrett Richards",9784,572070
"Sergio Romo","MIN",20,0.0896676768397176,,,,,3.144228458404541,0.9552879536405523,,,,-4.721217039154797,,,"Sergio Romo",9817,489265
"Brandon Kintzler","MIA",24.1,-3.4027868509292603,,,,,1.3681978567101147,2.7766234344906278,,,,-3.313870694902208,,,"Brandon Kintzler",9939,445213
"Mike Minor","- - -",56.2,1.2131001439786726,,,,,18.937242031097412,-2.4308797100494646,,1.7753566777895369,,1.141713504438047,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",29,1.5502376044356583,,0.9452256171599678,,,,0.9475249052047728,0.6283780069727647,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","- - -",20,-2.37229835242033,,2.1307852533128524,,,1.6138387255762752,1.8519497754281027,-3.128872046599517,,,2.1543834697116506,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",20,2.2962504094189935,,,,,,-1.2576635678609211,2.929069894425412,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","TEX",67.1,1.4432707919350152,,1.3546359539031982,,,-2.361406867886767,0.19246020487376622,-0.39010711691596295,,,-0.6988615238020573,,,"Kyle Gibson",10123,502043
"Ryan Weber","BOS",43,,,1.6596221154735933,,,0.21433045224445624,-1.1445601009628148,-2.9022616711822717,,,-2.793015578518743,,,"Ryan Weber",10160,543901
"Ryan Tepera","CHC",20.2,0.661091647058163,,1.202509640166478,,,-0.9639360965826573,-1.254455117802871,,,,2.6334207308919804,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",71,1.0381215709750935,,-0.007047085395825454,0.7411353014133595,,3.8265536693816484,-0.2603510601652993,-1.016117235936156,,,0.050482626945253406,,,"Zack Wheeler",10310,554430
"Aaron Loup","TBR",25,,,1.5354700808255177,,,1.5465920111712288,,-1.2296405008860998,,,2.2898370027542114,,,"Aaron Loup",10343,571901
"Robbie Erlin","- - -",26.2,-0.6584967388717117,,,,,7.42848115041852,,-3.43983130795615,,,-3.8807491998414734,,,"Robbie Erlin",10354,572362
"Mychal Givens","- - -",22.1,0.8518811273752092,,,,,-3.675670549273491,-0.2136521420236361,,,,-1.6604660555373791,,,"Mychal Givens",10430,571710
"Trevor Rosenthal","- - -",23.2,2.4868912733946327,,,,,-11.38667208807809,2.235566117824652,,,,2.914528362452984,,,"Trevor Rosenthal",10745,572096
"Shane Greene","ATL",27.2,6.864218910535176,,1.1605368852615356,,,1.6672531763712566,1.6660638830878518,,,,0.8860882006439508,,,"Shane Greene",10756,572888
"Asher Wojciechowski","BAL",37,-2.3819934133548064,,4.003914999305655,,,,-4.5891458041047395,3.541327073965987,,,-4.942221982138498,,,"Asher Wojciechowski",10836,592879
"Chasen Shreve","NYM",25,1.2090784532052499,,,0.32639759917591893,,,3.662563071531408,,,,,,,"Chasen Shreve",10855,592741
"Josh A. Smith","MIA",26.1,4.165687690298241,,,,,-2.0366725636951957,-1.3298454719620783,-3.4531715388099355,,,-7.605407454750755,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",68,1.5777438294653798,,,,,,1.428549106304462,1.799326539039612,,,0.8417552337050438,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",31.1,-0.09268917716466463,,1.9431176938508685,,,4.727020895624736,,0.6452076775687081,,,-1.9971607482596618,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PHI",34,-0.7282484741605951,,,,,1.7210314805443223,0.6627861553659806,,-0.48231208608264015,,-2.9455127923384956,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",27.1,1.2451439290433317,,,,,5.8114584003176,4.374437406659126,-0.7462162441677517,,,-3.5986118018627167,,,"Grant Dayton",11203,594795
"A.J. Cole","TOR",23.1,2.7710256291859183,,0.1749187707901001,,,,0.1856225526939004,5.244936943054199,,,-3.724261637656919,,,"A.J. Cole",11467,595918
"Robbie Ray","- - -",51.2,-2.9432873404215254,,,,,3.4098054233350252,1.0659165656604705,5.65001517534256,-1.738344008030172,,-4.228149303074541,,,"Robbie Ray",11486,592662
"José Ureña","MIA",23.1,1.3622756004333496,,,,,-1.9779112844756155,0.045495753875002265,,,,2.9603717582566396,,,"Jose Urena",11589,570632
"Carlos Martinez","STL",20,-4.447360805698208,,-2.9818199574947357,,,-3.1205795579037425,-2.1680332996227123,-10.698505640029907,,,0.3366054558172459,,,"Carlos Martinez",11682,593372
"Luke Jackson","ATL",26.1,-1.1477654936623438,,-12.581698383603776,,,,-1.9986251150498366,0.9321104225359466,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","SFG",26.1,-0.5819431027850589,,1.7753671768099764,,,1.9164701628554714,,2.9603067672613896,-0.17624958187130327,,,,,"Drew Smyly",11760,592767
"Héctor Neris","PHI",21.2,0.9457304364158994,,,0.26699728087375035,,-4.241580229539137,7.585252821445465,,,,,,,"Hector Neris",11804,593576
"James Paxton","NYY",20.1,-1.1832031173322668,,-4.814914487442881,,,4.127664367357889,,,2.949863776826022,,0.13265553015199574,,,"James Paxton",11828,572020
"Taijuan Walker","- - -",53.1,1.5966097278707834,,,0.4123103979862097,,-1.1558778882026672,-0.6838780955264443,0.03570177581872833,,,,,,"Taijuan Walker",11836,592836
"Matt Andriese","LAA",32,1.7424084570096885,,4.506990967727289,,,-9.223077818751335,,6.317029464042793,,,0.9481843722903209,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",81.1,2.4156168472668353,,,,,0.3011945272103334,,1.9843075424432755,,,1.44271207002043,,,"Kyle Hendricks",12049,543294
"Evan Marshall","CHW",22.2,-2.060641269934805,,,,,-0.22278158245859922,,3.1198178441071316,,,2.1480959256490073,,,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",63,1.350544675996032,,1.0654493116996657,,,0.9309451005465437,1.1821335979870387,1.356636942102668,,,-1.416238189972553,,,"Chris Bassitt",12304,605135
"Seth Lugo","NYM",36.2,-2.8829253498633305,,,,,-1.1915142483570995,1.008565983046656,0.9544906411635674,,,4.123675456413856,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",25.2,0.21192414893044365,,5.1136098589215955,,,0.6456226245310511,0.02604566442851837,,,,,,,"Blake Treinen",12572,595014
"Ryne Harper","WSN",23.2,-5.573614084037247,,,,,,2.430572509765625,1.0616193646970002,-9.104493260383606,,-5.43390562136968,,,"Ryne Harper",12680,607560
"Trevor Bauer","CIN",73,2.2517757139344146,,0.5177502468420201,,,11.92416027188301,4.6491577511742,,-0.19188244811824112,,-37.585294246673584,,,"Trevor Bauer",12703,545333
"Adrian Houser","MIL",56,-2.431151733041447,,,,,2.675528620963653,-5.602996285378405,-1.5263678339709128,,,-2.589606570306225,,,"Adrian Houser",12718,605288
"Sonny Gray","CIN",56,0.5958978145841568,,,,,1.7649564706502745,-0.524325418792315,0.8563525459983132,,,5.2661157423450105,,,"Sonny Gray",12768,543243
"Jairo Díaz","COL",20,-5.844133496284485,,,,,-0.8355907811463335,-3.3870008256700306,,,,,,,"Jairo Diaz",12774,545064
"Noé Ramirez","LAA",21,5.46291682345808,,,,,,,-1.446965795296889,,,-1.1509021123250327,,,"Noe Ramirez",12800,598287
"Matt Wisler","MIN",25.1,-3.1612577040990195,,,,,,2.075872913239494,,,,,,,"Matt Wisler",12804,605538
"Mike Clevinger","- - -",41.2,0.967310432301525,,-0.9179441796408758,,,,1.114163909639631,-3.3215684839236883,,,0.762190780153981,,,"Mike Clevinger",12808,605182
"Matt Barnes","BOS",23,0.5695277113255446,,,-4.797130823135376,,,,,0.34038613037187226,,3.231616814931234,,,"Matt Barnes",12863,598264
"Tyler Anderson","SFG",59.2,0.09883456332709199,,-1.6865793680180015,,,-0.3685553215051952,,-6.4280655648973255,,,1.017192658923921,,,"Tyler Anderson",12880,542881
"Dylan Bundy","LAA",65.2,1.1702028631466872,,,,,-1.0119912203620463,1.8664425494624117,2.0882866963618945,,,0.6534007287794544,,,"Dylan Bundy",12917,605164
"Joe Musgrove","PIT",39.2,-1.3003299249469904,,-0.5452980135762414,,,-0.44651366770267487,0.3286693359445209,3.0267142537814467,,,-1.646921866469913,,,"Joe Musgrove",12970,605397
"Colten Brewer","BOS",25.2,-1.3787393059049333,,-1.9818423567591485,,,5.241994559764862,0.656762265023731,-2.518078648900411,,,-3.675670549273491,,,"Colten Brewer",12997,605155
"Anthony DeSclafani","CIN",33.2,-3.8248098492622375,,,,,-4.188976471030384,1.8870122004777958,,-0.9114984755537339,,-0.4046923347881862,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","CHC",76,1.285459529394391,,-2.9408590466368434,2.181701521271641,,0.7883509397506714,2.9829254796949485,-4.131669507307165,0.7185843911501442,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",73,0.8009827589686913,,-2.4000927805900574,,,2.2473933796087904,2.107175840001528,,-0.5601118490533921,,0.3415580783317338,,,"Gerrit Cole",13125,543037
"Zach Davies","SDP",69.1,,,-0.3601028307064159,,,0.1132497103576487,,0.8903569976488749,,,2.786058460900543,,,"Zach Davies",13183,605200
"Michael Fulmer","DET",27.2,-2.9375569350054476,,0.6424897569951002,,,-3.45848620925819,,1.0083843882267292,,,-4.87670617945054,,,"Michael Fulmer",13218,605242
"Ross Stripling","- - -",49.1,-2.946506917645506,,,,,-3.5013943910598755,-2.065646357652618,,1.1382359819313914,,1.5402869783717095,,,"Ross Stripling",13273,548389
"Luis Cessa","NYY",21.2,-1.325094211296957,,,,,-1.0705783086664538,0.607048613684518,2.074406615325383,,,0.6707343790266249,,,"Luis Cessa",13345,570666
"Steven Matz","NYM",30.2,,,,,,-1.522669932421516,-3.42544103662173,-4.165132955500954,,,-2.157296027456011,,,"Steven Matz",13361,571927
"Dylan Floro","LAD",24.1,-4.48883334795634,,,,,1.409497650914222,-1.0041512994684725,,,,5.989339351654053,,,"Dylan Floro",13394,571670
"Félix Peña","LAA",26.2,-7.113999525705974,,,,,-0.7318286698099246,2.0896760054997037,,,,1.6538621224078935,,,"Felix Pena",13403,570240
"Pierce Johnson","SDP",20,-0.3964271289961679,,,,,10.59839203953743,,2.3824521473475864,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","MIN",20,3.2722987234592438,,,,,-1.7126832332910666,0.5054336384030207,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","CIN",25.2,0.7228492086778308,,-2.4000927805900574,-4.797130823135376,,-3.5974912345409393,0.9661025898430937,2.371348387806128,,,-0.7440023124217987,,,"Lucas Sims",13470,608371
"Daniel Norris","DET",27.2,0.17859040411756785,,,,,,0.7320395582970584,-2.4000927805900574,,,0.36865784227848053,,,"Daniel Norris",13475,596057
"Blake Snell","TBR",50,-1.4756792300456278,,,,,,3.64805387728142,1.5681741729615224,,,1.1466853057636934,,,"Blake Snell",13543,605483
"Richard Rodríguez","PIT",23.1,1.4508266041711557,,,,,-22.8310763835907,2.2844484558811895,,,,,,,"Richard Rodriguez",13549,593144
"Jakob Junis","KCR",25.1,0.09104100457073128,,,,,-3.658825364606134,-1.0550622101668472,,,,-18.660733279059915,,,"Jakob Junis",13619,596001
"Max Fried","ATL",56,1.3253577212069898,,,,,-0.03659841451016101,1.094224376063193,0.861227040243621,,,0.383877923542803,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",24,2.7625232547908634,,,,,19.281675134386337,,,1.0645151138305664,,,,,"Tyler Duffey",13758,608648
"Chris Stratton","PIT",30,1.2004061946718712,,-3.675670549273491,,,,-2.036032937977412,3.4251205464626877,,,1.0219289196862114,,,"Chris Stratton",13761,608717
"Zach Eflin","PHI",59,0.7889843122525648,,,,,-0.2892819249023825,-1.6343476321246175,3.8617494702339177,,,-1.0443318635225296,,,"Zach Eflin",13774,621107
"Matt Strahm","SDP",20.2,-0.09228479354939563,,-7.888647488185338,,,5.672097206115723,,2.7431980423305347,,,0.07792628603056073,,,"Matt Strahm",13799,621381
"Alec Mills","CHC",62.1,-2.69331157207489,,,,,0.43816735715041927,1.692138345617997,2.282225749862026,,,1.4556537071863809,,,"Alec Mills",13834,621219
"Brent Suter","MIL",31.2,2.602500321096198,,,,,-3.7737739773897023,,-3.0915135467374646,,,-2.0149929422727775,,,"Brent Suter",13942,608718
"Michael Wacha","NYM",34,-3.3142214405293364,,-0.5619619625160494,,,-2.299994489421015,,-1.818333938717842,,,-0.1583308007182746,,,"Michael Wacha",14078,608379
"Kevin Gausman","SFG",59.2,0.516692366465986,,,3.0909688384444625,,,-5.8161892956404975,,,,-0.06922100875394564,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",55,-9.948436915874481,,2.0283687859773636,,,0.7912027157419096,,,-0.4427707338907632,,0.7912031711976221,,,"Lance McCullers Jr.",14120,621121
"Chris Mazza","BOS",30,-0.40783777341737854,,0.2795806397562442,,,-3.4194948543019654,1.4534567594528198,,,,-4.956880299484029,,,"Chris Mazza",14151,607391
"José Berríos","MIN",63,-2.983054581222001,,,,,1.772595639754869,,2.0098732738960083,,,0.5849977046395269,,,"Jose Berrios",14168,621244
"Kyle Zimmer","KCR",23,1.0352687554413014,,,,,,2.4827518733218312,0.602749253020567,,,6.399971475967995,,,"Kyle Zimmer",14169,622092
"Wandy Peralta","SFG",27.1,-3.6862156607887964,,,,,0.014925736283499098,0.8441636591781805,,,,3.2194383783278124,,,"Wandy Peralta",14295,593974
"Frankie Montas","OAK",53,0.6934363003735128,,,-2.8001635761584263,,-1.7694645914538152,1.139529615510499,,,,,,,"Frankie Montas",14309,593423
"Tyler Glasnow","TBR",57.1,0.7680175230675137,,,,,4.912723104159037,-4.797130823135376,0.4033389020321974,,,-7.626269080422142,,,"Tyler Glasnow",14374,607192
"Hyun Jin Ryu","TOR",67,-1.055707042789801,,1.8062766047491543,,,-0.7973898301082374,,0.8873859507925559,,,2.564708467513796,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","OAK",25,2.5180191829286773,,,,,-4.4739161597357855,4.282412784440177,-4.605763819482592,,,1.3412655361237065,,,"J.B. Wendelken",14506,605525
"Jorge López","- - -",39,-1.0371851116201303,,,,,0.14066178612257718,,,-0.6173850018150953,,-1.4587563983464644,,,"Jorge Lopez",14527,605347
"Carlos Estévez","COL",24,-0.7747369026070211,,,,,,-3.254485757727372,,,,-5.435658384252478,,,"Carlos Estevez",14542,608032
"Duane Underwood Jr.","CHC",20.2,-2.0613297820091248,,,,,-4.317424514076927,-11.064114173253376,0.6534588773076128,,,0.8223124554282741,,,"Duane Underwood Jr.",14677,621249
"Edwin Díaz","NYM",25.2,0.16246013292649977,,,,,-5.076243480046591,2.1152079760373295,,,,-6.664863228797913,,,"Edwin Diaz",14710,621242
"Ty Buttrey","LAA",26.1,-0.6840379362604226,,,,,,-0.9333848325829756,,,,-0.09725401621489298,,,"Ty Buttrey",14719,621142
"Julio Urías","LAD",55,2.0595479962284577,,,,,-2.5851335376501083,-2.8233813742796583,1.598150631703368,,,-0.6203946625364238,,,"Julio Urias",14765,628711
"Emilio Pagán","SDP",22,-0.10065480805279915,,2.9216430403969507,,,4.374437406659126,-3.675670549273491,13.070232868194582,,,,,,"Emilio Pagan",14771,641941
"Buck Farmer","DET",21.1,2.9617349306742353,,,,,-3.5986118018627167,0.6468658447265625,,,,-2.768193472416029,,,"Buck Farmer",14814,571656
"Michael Lorenzen","CIN",33.2,2.352883202014583,,-2.024878241191401,,,-3.765206336975098,1.212677022196212,2.7840979397296906,,,-1.5186302915767387,,,"Michael Lorenzen",14843,547179
"Zack Godley","BOS",28.2,-2.9214646886376774,,-0.0019787302339710476,,,-13.361815346611872,,,-1.9192764544374006,,-4.356497818870204,,,"Zack Godley",14862,643327
"Jon Gray","COL",39,0.9374330628593013,,,,,7.575090442384992,-0.2758434973657131,-2.177068103443492,,,-6.543911889541981,,,"Jon Gray",14916,592351
"Tyler Webb","STL",21.2,0.3925664898227243,,,,,0.2307221083573892,,5.097714641637969,,,1.991464888177267,,,"Tyler Webb",14974,643778
"Chad Kuhl","PIT",46.1,-6.763322465121746,,,,,-0.7516421662032149,1.8472161062442471,,2.5895960139532157,,-1.1792811565101147,,,"Chad Kuhl",14975,641771
"Scott Barlow","KCR",30,-1.059103138903354,,,,,-2.4000927805900574,1.8982166308535344,1.0671951355190452,,,,,,"Scott Barlow",14993,605130
