Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Rafael Dolis","TOR",24,0.037510111927986145,,,0.9579615592956543,,1.5807914733886719,2.897580623626709,,,,,,,"Rafael Dolis",4185,503569
"Mark Melancon","ATL",22.2,-0.7041097283363342,,0.9856380224227905,0.1165376678109169,,,,,3.7333617210388184,,,,,"Mark Melancon",4264,453343
"Charlie Morton","TBR",38,-1.5448049306869507,,0.6496849656105042,0.018128275871276855,,0.20859120786190033,,-2.684718132019043,,,,,,"Charlie Morton",4676,450203
"Matt Shoemaker","TOR",28.2,3.1908822059631348,,,2.8089499473571777,,-4.077190399169922,0.05255061388015747,,0.4377232491970062,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","MIN",38.2,1.8097519874572754,,-0.5763077139854431,,,0.5699141621589661,0.19282467663288116,6.260636806488037,-0.22210679948329926,,-0.0984250009059906,,,"Rich Hill",4806,448179
"Jon Lester","CHC",61,-5.371908664703369,,4.946287631988525,,,0.6066982746124268,,-3.9076266288757324,,,-0.9056711196899414,,,"Jon Lester",4930,452657
"Jake Diekman","OAK",21.1,6.445682048797607,,,,,0.35049813985824585,1.9231716394424438,,,,0.06043413281440735,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",26.2,1.164976716041565,,,-1.0883415937423706,,1.0286017656326294,-0.42467227578163147,-0.8748675584793091,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","BAL",22.1,0.6190096735954285,,0.21187227964401245,,,-3.7455666065216064,,-0.7532385587692261,-0.03675670549273491,,-1.1375410556793213,,,"Wade LeBlanc",5221,453281
"Michael Pineda","MIN",26.2,-1.804940938949585,,,,,,5.155936241149902,,,,1.5688118934631348,,,"Michael Pineda",5372,501381
"Madison Bumgarner","ARI",41.2,-4.18678617477417,,-3.9360480308532715,,,-0.004257481545209885,,-1.4031670093536377,,,-0.24056901037693024,,,"Madison Bumgarner",5524,518516
"Nik Turley","PIT",21.2,7.136160373687744,,,,,,,-3.2992358207702637,,,,,,"Nik Turley",5530,543867
"Ryan Brasier","BOS",25,1.924642849713564,,,,,-0.639704167842865,1.6491521149873734,,,,-1.528493583202362,,,"Ryan Brasier",5615,518489
"Tyler Clippard","MIN",26,1.467128399759531,,,-1.9645130634307861,,1.525436520576477,,-0.1894371584057808,,,6.31863260269165,,,"Tyler Clippard",5640,461325
"Junior Guerra","ARI",23.2,1.469372034072876,,,-0.5143916010856628,,4.383647918701172,,-1.0736192464828491,,,,,,"Junior Guerra",5702,448855
"Trevor Cahill","SFG",25,2.049643039703369,,-0.6532963626086712,,,-2.76403671503067,,,3.693742275238037,,-0.058471307158470154,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",20.2,0.4825931787490845,,-2.8170712292194366,,,0.0017836689949035645,,,2.4180734157562256,,,,,"David Phelps",6316,475479
"Trevor May","MIN",23.1,-2.4839518070220947,,,,,0.48967915773391724,3.245911121368408,,,,1.0787943601608276,,,"Trevor May",6398,543507
"José Cisnero","DET",29.2,0.519304633140564,,,,,-0.2648681104183197,4.127840518951416,,,,2.225947141647339,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHW",20,0.5934241414070129,,,,,-5.7928009033203125,2.916605234146118,,,,-0.8247678875923157,,,"Steve Cishek",6483,518553
"Alex Cobb","BAL",52.1,0.5321125388145447,,,2.6948435306549072,,-5.378852367401123,,,1.9888173341751099,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","CLE",68,2.863550901412964,,,,,-3.2240827083587646,3.7019338607788086,2.222724437713623,,,3.453012704849243,,,"Carlos Carrasco",6632,471911
"Alex Colomé","CHW",22.1,0.8457760214805603,,6.200570583343506,,,,,,,,,,,"Alex Colome",6661,517008
"Julio Teheran","LAA",31.1,-9.51485812664032,,0.28123024106025696,,,3.702251374721527,-4.667391538619995,1.546634316444397,,,-4.898648530244827,,,"Julio Teheran",6797,527054
"Johnny Cueto","SFG",63.1,-5.7904157638549805,,,,,0.4918113946914673,-0.6883878707885742,-1.6153218746185303,0.43170157074928284,,7.655263423919678,,,"Johnny Cueto",6893,456501
"Chase Anderson","TOR",33.2,-8.317332983016968,,-0.8272933959960938,,,-0.9185476899147034,,-2.2606642842292786,,,1.327350676059723,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",62,-1.3405855894088745,,3.1287600994110107,,,0.9088577032089233,,-1.5110827684402466,,,-0.37213319540023804,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",22.1,1.9134989976882935,,0.20440536737442017,,,0.0740254819393158,0.01276395097374916,-0.29372525215148926,,,2.6016085147857666,,,"Joakim Soria",6941,465657
"Ryan Pressly","HOU",21,-0.861934244632721,,,,,,3.596055269241333,-2.0547168254852295,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",24.2,1.3970292806625366,,,,,-0.35296431183815,1.8140349388122559,,,,0.8314324021339417,,,"Daniel Bard",7115,453268
"Daniel Hudson","WSN",20.2,1.9353227615356445,,,,,,-3.428422689437866,0.20314234495162964,,,0.6329861879348755,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",28.1,2.6876907348632812,,,,,,5.939087867736816,-1.1980100870132446,,,-0.024000927805900574,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",24,0.3042237460613251,,1.1450915336608887,,,-1.4264934062957764,,,0.7240926027297974,,0.8262546062469482,,,"Craig Stammen",7274,489334
"J.A. Happ","NYY",49.1,0.5361186265945435,,,,,6.881789684295654,0.5908373594284058,-0.7735046148300171,,,0.4609147310256958,,,"J.A. Happ",7410,457918
"Gio Gonzalez","CHW",31.2,-5.376651763916016,,,,,-4.608083605766296,-0.5470859110355377,0.3347318172454834,,,2.1287975311279297,,,"Gio Gonzalez",7448,461829
"Jake McGee","LAD",20.1,4.587413787841797,,,,,-0.11175845563411713,0.18728294968605042,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIA",22.1,-0.7093694806098938,,-0.2547228932380676,,,0.289703905582428,0.45318078994750977,,,,-0.294264018535614,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",57.2,-10.552839279174805,,,,,0.3088923469185829,2.820577025413513,-2.5126927495002747,,,-2.1200622022151947,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -",39,0.5341233015060425,,,,,-1.2196727693080902,-1.346038430929184,-1.03830224275589,,,-9.110262632369995,,,"Tommy Milone",7608,543548
"Mike Fiers","OAK",59,4.227447986602783,,,,,-1.5985372066497803,-0.2211066484451294,-1.7677310705184937,,,-3.5345077514648438,,,"Mike Fiers",7754,571666
"Josh Lindblom","MIL",45.1,-0.9366496801376343,,0.9521624892950058,1.0009038746356964,,,1.825748536735773,0.6594379991292953,,,-1.5629595518112183,,,"Josh Lindblom",7882,458676
"Anthony Bass","TOR",25.2,0.22416536509990692,,,0.7602648138999939,,3.285344123840332,1.5076857805252075,,,,,,,"Anthony Bass",7982,542914
"Brett Anderson","MIL",47,0.3962317109107971,,-0.251575231552124,,,-3.8062829971313477,-0.504721999168396,,0.5594485402107239,,1.6879842281341553,,,"Brett Anderson",8223,474463
"Tanner Roark","TOR",47.2,-4.8405609130859375,,,,,-9.563287734985352,1.533145546913147,-0.04599306359887123,,,-2.225045919418335,,,"Tanner Roark",8753,543699
"Brad Hand","CLE",22,1.5752278566360474,,,,,0.7665351629257202,4.793297290802002,0.006987668573856354,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",48.1,-0.8729380965232849,,-4.135181903839111,0.2993438243865967,,,0.7106819152832031,2.8358893394470215,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",65.2,-5.271317005157471,,,,,-3.8527214527130127,2.4522080421447754,-1.9323887825012207,,,1.151414394378662,,,"Patrick Corbin",9323,571578
"Jared Hughes","NYM",22.1,-3.2945449352264404,,,,,-1.869737148284912,,0.3957829177379608,,,0.8788716793060303,,,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",39.2,0.5643724948167801,,4.6472861766815186,,,-0.1671322137117386,,-2.33109974861145,,,0.23596279323101044,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",63.1,-0.09078004956245422,,9.071828842163086,,,0.45691627264022827,0.5132927298545837,,,,4.915833473205566,,,"Dallas Keuchel",9434,572971
"Jeremy Jeffress","CHC",23.1,0.8577300906181335,,,3.6168460845947266,,4.031894683837891,,,1.5259658098220825,,,,,"Jeremy Jeffress",9490,502026
"Garrett Richards","SDP",51.1,4.37588894367218,,,,,-2.2932258397340775,2.508772909641266,-2.3219318985939026,,,,,,"Garrett Richards",9784,572070
"Sergio Romo","MIN",20,0.03855710104107857,,,,,1.4149028062820435,2.244926691055298,,,,-1.9356989860534668,,,"Sergio Romo",9817,489265
"Brandon Kintzler","MIA",24.1,-0.170139342546463,,,,,3.516268491744995,0.999584436416626,,,,-1.4912418127059937,,,"Brandon Kintzler",9939,445213
"Mike Minor","- - -",56.2,6.016976714134216,,,,,0.18937242031097412,-4.9346858114004135,,1.1184747070074081,,2.4661011695861816,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",29,4.619708061218262,,0.4348037838935852,,,,0.947524905204773,0.23878364264965057,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","- - -",20,-0.948919340968132,,3.2601014375686646,,,0.6132587157189846,1.0556113719940186,-1.1576826572418213,,,0.23698218166828156,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",20,4.638425827026367,,,,,,-0.9432476758956909,2.7533257007598877,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","TEX",67.1,2.280367851257324,,0.06773179769515991,,,-9.563697814941406,0.5388885736465454,-0.34329426288604736,,,-1.4186888933181763,,,"Kyle Gibson",10123,502043
"Ryan Weber","BOS",43,,,1.028965711593628,,,0.7030038833618164,-1.1788969039916992,-1.0738368183374405,,,-3.2119679152965546,,,"Ryan Weber",10160,543901
"Ryan Tepera","CHC",20.2,0.3503785729408264,,1.9360405206680298,,,-1.127805233001709,-0.23834647238254547,,,,0.5003499388694763,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",71,4.899933815002441,,-0.010782040655612946,0.20010653138160706,,8.992401123046875,-0.046863190829753876,-1.1075677871704102,,,0.031804054975509644,,,"Zack Wheeler",10310,554430
"Aaron Loup","TBR",25,,,1.6275982856750488,,,2.629206418991089,,-0.4303741753101349,,,0.6869511008262634,,,"Aaron Loup",10343,571901
"Robbie Erlin","- - -",26.2,-1.692336618900299,,,,,0.2971392460167408,,-4.33418744802475,,,-2.8717544078826904,,,"Robbie Erlin",10354,572362
"Mychal Givens","- - -",22.1,2.2915602326393127,,,,,-0.03675670549273491,-0.1260547637939453,,,,-1.428000807762146,,,"Mychal Givens",10430,571710
"Trevor Rosenthal","- - -",23.2,6.3913105726242065,,,,,-1.5941340923309326,1.7437415719032288,,,,0.9326490759849548,,,"Trevor Rosenthal",10745,572096
"Shane Greene","ATL",27.2,0.4118531346321106,,1.1605368852615356,,,2.5508973598480225,1.4661362171173096,,,,0.4519049823284149,,,"Shane Greene",10756,572888
"Asher Wojciechowski","BAL",37,-7.407999515533447,,4.364267349243164,,,,-6.70015287399292,2.5851687639951706,,,-1.7297776937484741,,,"Asher Wojciechowski",10836,592879
"Chasen Shreve","NYM",25,2.61160945892334,,,0.5614038705825806,,,1.2452714443206787,,,,,,,"Chasen Shreve",10855,592741
"Josh A. Smith","MIA",26.1,3.4575207829475403,,,,,-1.3645706176757812,-1.9681712985038757,-4.143805846571922,,,-0.836594820022583,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",68,8.046493530273438,,,,,,5.757052898406982,0.5397979617118835,,,1.616170048713684,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",31.1,-0.10844633728265762,,1.8459618091583252,,,3.9234273433685303,,0.6774680614471436,,,-1.4579273462295532,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PHI",34,-2.4614798426628113,,,,,0.6367816478013992,0.5169732011854649,,-0.5064276903867722,,-2.709871768951416,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",27.1,3.6856260299682617,,,,,0.8136041760444641,0.04374437406659126,-1.3431892395019531,,,-0.07197223603725433,,,"Grant Dayton",11203,594795
"A.J. Cole","TOR",23.1,3.713174343109131,,0.06646913290023804,,,,0.32855191826820374,0.5244936943054199,,,-1.154521107673645,,,"A.J. Cole",11467,595918
"Robbie Ray","- - -",51.2,-14.834168195724487,,,,,1.2957260608673096,3.336318850517273,0.0565001517534256,-3.111635774374008,,-1.2261632978916168,,,"Robbie Ray",11486,592662
"José Ureña","MIA",23.1,1.0217067003250122,,,,,-3.2635536193847656,0.0582345649600029,,,,0.8289040923118591,,,"Jose Urena",11589,570632
"Carlos Martinez","STL",20,-6.3597259521484375,,-0.11927279829978943,,,-1.841141939163208,-2.3414759635925293,-0.5349252820014954,,,0.2760164737701416,,,"Carlos Martinez",11682,593372
"Luke Jackson","ATL",26.1,-2.0315449237823486,,-0.8807188868522644,,,,-4.257071495056152,0.8855049014091492,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","SFG",26.1,-0.2153189480304718,,1.5268157720565796,,,3.5071403980255127,,0.9769012331962585,-0.2485119104385376,,,,,"Drew Smyly",11760,592767
"Héctor Neris","PHI",21.2,1.588827133178711,,,0.5072948336601257,,-1.6542162895202637,0.1517050564289093,,,,,,,"Hector Neris",11804,593576
"James Paxton","NYY",20.1,-2.354574203491211,,-2.5519046783447266,,,0.1238299310207367,,,1.6814223527908325,,0.05836843326687813,,,"James Paxton",11828,572020
"Taijuan Walker","- - -",53.1,5.396540880203247,,,0.6803121566772461,,-1.1558778882026672,-1.2993683815002441,0.03177458047866821,,,,,,"Taijuan Walker",11836,592836
"Matt Andriese","LAA",32,3.206031560897827,,1.8478662967681885,,,-2.9513849020004272,,3.727047383785248,,,1.7446592450141907,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",81.1,5.845792770385742,,,,,1.1746586561203003,,3.809870481491089,,,4.703241348266602,,,"Kyle Hendricks",12049,543294
"Evan Marshall","CHW",22.2,-1.5660873651504517,,,,,-0.0824291855096817,,3.774979591369629,,,3.2221438884735107,,,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",63,2.1338605880737305,,2.269407033920288,,,3.3607118129730225,0.33099740743637085,1.2074068784713745,,,-1.3737510442733765,,,"Chris Bassitt",12304,605135
"Seth Lugo","NYM",36.2,-5.737021446228027,,,,,-1.6204593777656555,0.9278807044029236,1.1262989565730095,,,2.6803890466690063,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",25.2,0.07629269361495972,,1.7897634506225586,,,1.426826000213623,0.027087491005659103,,,,,,,"Blake Treinen",12572,595014
"Ryne Harper","WSN",23.2,-8.750574111938477,,,,,,4.982673645019531,0.4883449077606201,-0.09104493260383606,,-0.1630171686410904,,,"Ryne Harper",12680,607560
"Trevor Bauer","CIN",73,12.429801940917969,,1.2063580751419067,,,0.47696641087532043,8.786908149719238,,-0.3511448800563812,,-1.5034117698669434,,,"Trevor Bauer",12703,545333
"Adrian Houser","MIL",56,-4.546253740787506,,,,,10.78238034248352,-6.331385802477598,-1.7095319740474224,,,-2.770879030227661,,,"Adrian Houser",12718,605288
"Sonny Gray","CIN",56,1.5016624927520752,,,,,4.606536388397217,-0.7812448740005493,2.3549695014953613,,,1.6324958801269531,,,"Sonny Gray",12768,543243
"Jairo Díaz","COL",20,-4.675306797027588,,,,,-1.0946239233016968,-5.1821112632751465,,,,,,,"Jairo Diaz",12774,545064
"Noé Ramirez","LAA",21,6.610129356384277,,,,,,,-1.5048444271087646,,,-1.2775013446807861,,,"Noe Ramirez",12800,598287
"Matt Wisler","MIN",25.1,-2.3709432780742645,,,,,,7.846799612045288,,,,,,,"Matt Wisler",12804,605538
"Mike Clevinger","- - -",41.2,2.5053340196609497,,-0.41307488083839417,,,,2.339744210243225,-2.6904704719781876,,,0.4115830212831497,,,"Mike Clevinger",12808,605182
"Matt Barnes","BOS",23,1.4010381698608398,,,-0.04797130823135376,,,,,0.6671568155288696,,0.38779401779174805,,,"Matt Barnes",12863,598264
"Tyler Anderson","SFG",59.2,0.3676645755767822,,-2.9177823066711426,,,-0.28010204434394836,,-1.1570518016815186,,,3.2041568756103516,,,"Tyler Anderson",12880,542881
"Dylan Bundy","LAA",65.2,4.00209379196167,,,,,-0.8601925373077393,4.75942850112915,2.4850611686706543,,,1.417879581451416,,,"Dylan Bundy",12917,605164
"Joe Musgrove","PIT",39.2,-2.3535971641540527,,-0.2344781458377838,,,-0.3572109341621399,0.5357310175895691,4.055797100067139,,,-1.1857837438583374,,,"Joe Musgrove",12970,605397
"Colten Brewer","BOS",25.2,-0.09651175141334534,,-4.39969003200531,,,0.20967978239059448,0.6896003782749176,-4.180010557174683,,,-0.07351341098546982,,,"Colten Brewer",12997,605155
"Anthony DeSclafani","CIN",33.2,-7.649619698524475,,,,,-4.565984353423119,3.6796737909317017,,-0.510439146310091,,-0.1699707806110382,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","CHC",76,2.2366995811462402,,-1.49983811378479,2.24715256690979,,0.7883509397506714,17.599260330200195,-1.404767632484436,0.7257702350616455,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",73,5.062211036682129,,-0.024000927805900574,,,0.0674218013882637,6.195096969604492,,-1.1538304090499878,,0.22884391248226166,,,"Gerrit Cole",13125,543037
"Zach Davies","SDP",69.1,,,-0.5329521894454956,,,0.49943122267723083,,0.2671070992946625,,,12.147214889526367,,,"Zach Davies",13183,605200
"Michael Fulmer","DET",27.2,-4.318208694458008,,0.7902624011039734,,,-6.259860038757324,,0.2621799409389496,,,-2.4871201515197754,,,"Michael Fulmer",13218,605242
"Ross Stripling","- - -",49.1,-10.401169419288635,,,,,-0.21008366346359253,-2.5407450199127197,,2.2081778049468994,,2.140998899936676,,,"Ross Stripling",13273,548389
"Luis Cessa","NYY",21.2,-0.8083074688911438,,,,,-0.5459949374198914,1.1898152828216553,0.1452084630727768,,,0.3018304705619812,,,"Luis Cessa",13345,570666
"Steven Matz","NYM",30.2,,,,,,-5.177077770233154,-1.0276323109865189,-3.9568763077259064,,,-3.6242573261260986,,,"Steven Matz",13361,571927
"Dylan Floro","LAD",24.1,-0.6733250021934509,,,,,2.2411012649536133,-1.1748570203781128,,,,4.791471481323242,,,"Dylan Floro",13394,571670
"Félix Peña","LAA",26.2,-2.134199857711792,,,,,-1.4124293327331543,2.925546407699585,,,,1.6042462587356567,,,"Felix Pena",13403,570240
"Pierce Johnson","SDP",20,-0.554997980594635,,,,,0.2119678407907486,,4.002519607543945,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","MIN",20,0.13089194893836975,,,,,-3.2712249755859375,0.8238568305969238,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","CIN",25.2,1.6119537353515625,,-0.024000927805900574,-0.04797130823135376,,-0.07194982469081879,0.8984754085540771,3.3436012268066406,,,-0.05208016186952591,,,"Lucas Sims",13470,608371
"Daniel Norris","DET",27.2,0.4161156415939331,,,,,,0.7759619317948818,-0.024000927805900574,,,0.5529867634177208,,,"Daniel Norris",13475,596057
"Blake Snell","TBR",50,-6.552015781402588,,,,,,4.815431118011475,1.9758994579315186,,,1.9493650197982788,,,"Blake Snell",13543,605483
"Richard Rodríguez","PIT",23.1,4.076822757720947,,,,,-0.45662152767181396,2.4672043323516846,,,,,,,"Richard Rodriguez",13549,593144
"Jakob Junis","KCR",25.1,0.12472617626190186,,,,,-2.1221187114715576,-1.920213222503662,,,,-3.1723246574401855,,,"Jakob Junis",13619,596001
"Max Fried","ATL",56,4.983345031738281,,,,,-0.03330455720424652,2.035257339477539,1.7396786212921143,,,0.1689062863588333,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",24,4.25428581237793,,,,,1.3497172594070435,,,2.2035462856292725,,,,,"Tyler Duffey",13758,608648
"Chris Stratton","PIT",30,3.0490317344665527,,-0.03675670549273491,,,,-2.9726080894470215,3.2196133136749268,,,0.5518416166305542,,,"Chris Stratton",13761,608717
"Zach Eflin","PHI",59,0.6943061947822571,,,,,-1.3654106855392456,-3.023543119430542,4.634099364280701,,,-0.5012792944908142,,,"Zach Eflin",13774,621107
"Matt Strahm","SDP",20.2,-0.08674770593643188,,-2.761026620864868,,,4.424235820770264,,1.8928066492080688,,,0.024936411529779434,,,"Matt Strahm",13799,621381
"Alec Mills","CHC",62.1,-6.463947772979736,,,,,1.4196622371673584,1.6075314283370972,3.240760564804077,,,2.0961413383483887,,,"Alec Mills",13834,621219
"Brent Suter","MIL",31.2,9.60322618484497,,,,,-1.471771851181984,,-1.143860012292862,,,-1.4306449890136719,,,"Brent Suter",13942,608718
"Michael Wacha","NYM",34,-8.119842529296875,,-0.9328568577766418,,,-1.057997465133667,,-0.12728337571024895,,,-0.22957966104149818,,,"Michael Wacha",14078,608379
"Kevin Gausman","SFG",59.2,2.5731279850006104,,,8.345615863800049,,,-3.8386849351227283,,,,-0.09760162234306335,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",55,-0.39793747663497925,,0.3245390057563782,,,2.9195380210876465,,,-1.469998836517334,,1.289661169052124,,,"Lance McCullers Jr.",14120,621121
"Chris Mazza","BOS",30,-0.37113237380981445,,0.4501248300075531,,,-4.069198876619339,2.1801851391792297,,,,-0.8426696509122849,,,"Chris Mazza",14151,607391
"José Berríos","MIN",63,-8.531536102294922,,,,,4.980993747711182,,6.592384338378906,,,1.2109452486038208,,,"Jose Berrios",14168,621244
"Kyle Zimmer","KCR",23,1.8427783846855164,,,,,,3.177922397851944,0.3074021190404892,,,0.8319962918758392,,,"Kyle Zimmer",14169,622092
"Wandy Peralta","SFG",27.1,-4.054837226867676,,,,,0.009403213858604431,1.3675451278686523,,,,4.925740718841553,,,"Wandy Peralta",14295,593974
"Frankie Montas","OAK",53,1.5186254978179932,,,-3.3041930198669434,,-6.157736778259277,2.609522819519043,,,,,,,"Frankie Montas",14309,593423
"Tyler Glasnow","TBR",57.1,4.46986198425293,,,,,1.179053544998169,-0.04797130823135376,1.3511853218078613,,,-1.677779197692871,,,"Tyler Glasnow",14374,607192
"Hyun Jin Ryu","TOR",67,-2.945422649383545,,4.985323429107666,,,-0.9010505080223083,,1.3222050666809082,,,8.078831672668457,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","OAK",25,5.111578941345215,,,,,-2.0132622718811035,4.796302318572998,-1.658074975013733,,,0.415792316198349,,,"J.B. Wendelken",14506,605525
"Jorge López","- - -",39,-1.4209436029195786,,,,,0.34180814027786255,,,-1.2100746035575867,,-0.8606662750244141,,,"Jorge Lopez",14527,605347
"Carlos Estévez","COL",24,-2.0762948989868164,,,,,,-3.710113763809204,,,,-2.935255527496338,,,"Carlos Estevez",14542,608032
"Duane Underwood Jr.","CHC",20.2,-2.9683148860931396,,,,,-0.4749166965484619,-0.3319234251976013,0.5358362793922424,,,0.7811968326568604,,,"Duane Underwood Jr.",14677,621249
"Edwin Díaz","NYM",25.2,0.4776327908039093,,,,,-0.1522873044013977,3.8496785163879395,,,,-0.06664863228797913,,,"Edwin Diaz",14710,621242
"Ty Buttrey","LAA",26.1,-1.7032544612884521,,,,,,-0.8867155909538269,,,,-0.0816933736205101,,,"Ty Buttrey",14719,621142
"Julio Urías","LAD",55,10.07118970155716,,,,,-0.10340534150600433,-1.3552230596542358,3.4839683771133423,,,-0.7196578085422516,,,"Julio Urias",14765,628711
"Emilio Pagán","SDP",22,-0.22949296236038208,,3.8565688133239746,,,0.04374437406659126,-0.03675670549273491,0.653511643409729,,,,,,"Emilio Pagan",14771,641941
"Buck Farmer","DET",21.1,5.331122875213623,,,,,-0.07197223603725433,0.32343292236328125,,,,-3.0173308849334717,,,"Buck Farmer",14814,571656
"Michael Lorenzen","CIN",33.2,4.752824068069458,,-2.1666197180747986,,,-1.694342851638794,1.2854376435279846,1.1136391758918762,,,-1.6401207149028778,,,"Michael Lorenzen",14843,547179
"Zack Godley","BOS",28.2,-0.9932979941368103,,-0.004095971584320068,,,-6.012816905975342,,,-4.049673318862915,,-2.439638778567314,,,"Zack Godley",14862,643327
"Jon Gray","COL",39,2.981037139892578,,,,,0.5302563309669495,-0.5296195149421692,-1.197387456893921,,,-5.6277642250061035,,,"Jon Gray",14916,592351
"Tyler Webb","STL",21.2,0.533890426158905,,,,,0.16381269693374634,,2.9056973457336426,,,1.6330012083053589,,,"Tyler Webb",14974,643778
"Chad Kuhl","PIT",46.1,-5.681190870702267,,,,,-1.969302475452423,5.061372131109238,,3.5477465391159058,,-0.3773699700832367,,,"Chad Kuhl",14975,641771
"Scott Barlow","KCR",30,-1.9911139011383057,,,,,-0.024000927805900574,3.9672727584838867,1.1632426977157593,,,,,,"Scott Barlow",14993,605130
