Name,Team,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
"Shane Bieber","CLE",3.9768128395080566,0.2817906439304352,0.5451220273971558,0.8269126415252686,28.517332077026367,3.149900197982788,25.199201583862305,"Shane Bieber",19427,669456
"Yu Darvish","CHC",3.4836294651031494,-0.06248638406395912,0.6141642928123474,0.5516778826713562,26.970361709594727,2.9319517612457275,23.45561408996582,"Yu Darvish",13074,506433
"Jacob deGrom","NYM",2.3765509128570557,0.0466841422021389,-0.2723241150379181,-0.2256399691104889,24.239887237548828,2.6021909713745117,20.817527770996094,"Jacob deGrom",10954,594798
"Trevor Bauer","CIN",3.5882318019866943,0.9752793908119202,0.05066251754760742,1.0259419679641724,23.81539535522461,2.5622899532318115,20.498319625854492,"Trevor Bauer",12703,545333
"Dinelson Lamet","SDP",2.8986928462982178,0.7631223201751709,-0.3235751688480377,0.4395471215248108,23.11138916015625,2.4591457843780518,19.673166275024414,"Dinelson Lamet",17186,659275
"Luis Castillo","CIN",1.7491132020950317,-0.5292039513587952,-0.16601517796516418,-0.695219099521637,23.008922576904297,2.4443323612213135,19.554658889770508,"Luis Castillo",15689,622491
"Corbin Burnes","MIL",2.468130648136139,0.06749036908149719,-0.022395256906747818,0.04509511590003967,22.149467825889587,2.423035576939583,19.384284615516663,"Corbin Burnes",19361,669203
"Germán Márquez","COL",1.9068646430969238,-0.15299835801124573,-0.26030731201171875,-0.4133056700229645,22.316312789916992,2.3201704025268555,18.561363220214844,"German Marquez",15038,608566
"Zack Greinke","HOU",1.4303735494613647,-0.5372437834739685,-0.18876726925373077,-0.7260110378265381,20.491310119628906,2.1563847064971924,17.25107765197754,"Zack Greinke",1943,425844
"Dylan Bundy","LAA",1.6655786037445068,0.22375255823135376,-0.6175759434700012,-0.3938233554363251,19.536956787109375,2.0594019889831543,16.475215911865234,"Dylan Bundy",12917,605164
"Kenta Maeda","MIN",2.518446445465088,1.061406135559082,-0.5977588891983032,0.4636472761631012,19.51521873474121,2.0547993183135986,16.43839454650879,"Kenta Maeda",18498,628317
"Brandon Woodruff","MIL",2.274996757507324,0.32569390535354614,-0.10177329182624817,0.22392061352729797,19.903118133544922,2.0510761737823486,16.40860939025879,"Brandon Woodruff",16162,605540
"Lucas Giolito","CHW",1.617217779159546,0.42521923780441284,-0.8428078293800354,-0.41758856177330017,19.553442001342773,2.034806251525879,16.27845001220703,"Lucas Giolito",15474,608337
"Framber Valdez","HOU",1.3662716746330261,-0.37352163530886173,-0.27209627255797386,-0.6456179078668356,19.062401056289673,2.0118895769119263,16.09511661529541,"Framber Valdez",17295,664285
"Aaron Nola","PHI",1.6748161315917969,0.11038462817668915,-0.4008610248565674,-0.29047641158103943,19.03939437866211,1.9652925729751587,15.72234058380127,"Aaron Nola",16149,605400
"Marco Gonzales","SEA",1.810562014579773,0.4359959363937378,-0.575894832611084,-0.13989891111850739,18.694202423095703,1.9504609107971191,15.603687286376953,"Marco Gonzales",15467,594835
"Zack Wheeler","PHI",2.203019142150879,-0.26444119215011597,0.5328614115715027,0.26842018961906433,18.671527862548828,1.9345989227294922,15.476791381835938,"Zack Wheeler",10310,554430
"Hyun Jin Ryu","TOR",2.3954083919525146,-0.20533044636249542,0.7056878209114075,0.5003573298454285,18.28462791442871,1.8950508832931519,15.160407066345215,"Hyun Jin Ryu",14444,547943
"Kyle Hendricks","CHC",2.8973326683044434,0.39971280097961426,0.6099750399589539,1.009687900543213,18.515357971191406,1.8876447677612305,15.101158142089844,"Kyle Hendricks",12049,543294
"Tony Gonsolin","LAD",1.8631012607365847,0.4577745981514454,-0.46206443943083286,-0.004289825446903706,17.110058642923832,1.8673911318182945,14.939129054546356,"Tony Gonsolin",19388,664062
"Dallas Keuchel","CHW",2.7949936389923096,0.5646147131919861,0.3938556909561157,0.9584704041481018,17.63614273071289,1.836523175239563,14.692185401916504,"Dallas Keuchel",9434,572971
"Max Scherzer","WSN",1.5781275033950806,-0.8930240869522095,0.6352554559707642,-0.2577686011791229,17.866151809692383,1.8358960151672363,14.68716812133789,"Max Scherzer",3137,453286
"Sonny Gray","CIN",1.2732841968536377,0.013126836158335209,-0.4744389057159424,-0.46131208539009094,16.743122100830078,1.7345962524414062,13.87677001953125,"Sonny Gray",12768,543243
"Pablo López","MIA",1.0669764280319214,-0.022032786160707474,-0.5533396601676941,-0.5753724575042725,15.964704513549805,1.6423488855361938,13.13879108428955,"Pablo Lopez",17085,641154
"Rick Porcello","NYM",-0.33810022473335266,-1.2729581594467163,-0.7034582495689392,-1.9764164686203003,16.026092529296875,1.63831627368927,13.10653018951416,"Rick Porcello",2717,519144
"Kevin Gausman","SFG",1.2706439979374409,-0.04865141020854935,-0.25852092541754246,-0.3071723412722349,15.2780223172158,1.5778163084760308,12.622530467808247,"Kevin Gausman",14107,592332
"Justus Sheffield","SEA",1.2698911428451538,-0.3740292489528656,0.0883881002664566,-0.2856411337852478,15.026836395263672,1.5555323362350464,12.444258689880371,"Justus Sheffield",17285,656954
"Max Fried","ATL",2.438416004180908,0.28895485401153564,0.6326092481613159,0.9215641021728516,14.847787857055664,1.5168519020080566,12.134815216064453,"Max Fried",13743,608331
"Zach Eflin","PHI",1.1134292930364609,-0.6544827595353127,0.27487955428659916,-0.37960320711135864,14.572076361626387,1.4930325600435026,11.94426048034802,"Zach Eflin",13774,621107
"Andrew Heaney","LAA",0.9183921813964844,-0.1981821060180664,-0.35912078619003296,-0.5573028922080994,14.594454765319824,1.4756951332092285,11.805561065673828,"Andrew Heaney",15423,571760
"Carlos Carrasco","CLE",2.3520803451538086,-0.05507346987724304,0.9412553310394287,0.8861818909645081,14.521557807922363,1.4658983945846558,11.727187156677246,"Carlos Carrasco",6632,471911
"Zach Plesac","CLE",2.430478572845459,0.7650126814842224,0.2030070424079895,0.9680197238922119,14.038748741149902,1.462458848953247,11.699670791625977,"Zach Plesac",19979,668676
"Lance Lynn","TEX",2.1653218269348145,0.8119965195655823,-0.08786723017692566,0.7241292595863342,14.50588607788086,1.4411925077438354,11.529540061950684,"Lance Lynn",2520,458681
"Clayton Kershaw","LAD",2.068394422531128,0.7325292825698853,-0.09492720663547516,0.6376020908355713,14.051708221435547,1.4307923316955566,11.446338653564453,"Clayton Kershaw",2036,477132
"Zac Gallen","ARI",2.4302632808685303,0.3674374520778656,0.6424825191497803,1.0099200010299683,14.222702980041504,1.420343279838562,11.362746238708496,"Zac Gallen",19291,668678
"Gerrit Cole","NYY",2.1219675540924072,0.6245489716529846,0.08988694101572037,0.7144359350204468,14.048891067504883,1.40753173828125,11.26025390625,"Gerrit Cole",13125,543037
"Liam Hendriks","OAK",1.1698776483535767,0.16568858921527863,-0.39565518498420715,-0.22996661067008972,13.98565673828125,1.3998442888259888,11.19875431060791,"Liam Hendriks",3548,521230
"Devin Williams","MIL",1.3760474920272827,0.29236623644828796,-0.30024731159210205,-0.007881054654717445,13.781807899475098,1.3839285373687744,11.071428298950195,"Devin Williams",15816,642207
"Zach Davies","SDP",1.9383370876312256,0.6888230443000793,-0.1242695227265358,0.5645535588264465,13.765934944152832,1.3737835884094238,10.99026870727539,"Zach Davies",13183,605200
"Spencer Turnbull","DET",1.2481062412261963,0.04123428091406822,-0.10240958631038666,-0.06117530167102814,12.935635566711426,1.3092814683914185,10.474251747131348,"Spencer Turnbull",16207,605513
"Chris Bassitt","OAK",2.3365743160247803,0.1904149204492569,0.857852041721344,1.0482670068740845,12.816514015197754,1.2883073091506958,10.306458473205566,"Chris Bassitt",12304,605135
"Julio Urías","LAD",1.6124112010002136,0.4890241324901581,-0.16157049033790827,0.3274536281824112,12.664212465286255,1.28495754301548,10.27966034412384,"Julio Urias",14765,628711
"Brad Keller","KCR",2.18691086769104,0.738960862159729,0.17787542939186096,0.9168363213539124,12.459153175354004,1.2700746059417725,10.16059684753418,"Brad Keller",15734,641745
