Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Jake Arrieta","PHI",44.1,91.93332926432292,,,,,92.02052837171053,88.7816544933432,81.79999815742924,,,87.27822580645162,,,"Jake Arrieta",4153,453562
"Rafael Dolis","TOR",24,94.25,,,86.56752866274351,,94.6593625498008,83.95357259114583,,,,,,,"Rafael Dolis",4185,503569
"Mark Melancon","ATL",22.2,91.63333468967014,,91.8955078125,84.1199951171875,,,,,81.82857452876983,,,,,"Mark Melancon",4264,453343
"Charlie Morton","TBR",38,93.38205295138889,,84.98448444234914,85.92143031529018,,93.03478119338769,,78.16157588252315,,,,,,"Charlie Morton",4676,450203
"Matt Shoemaker","TOR",28.2,92.10120364269578,,,85.38827451508621,,91.93333675986842,81.4365829839939,,75.4181795987216,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","MIN",38.2,87.76226963141026,,83.22272838245739,,,85.90625,70.59444173177083,72.68345731847427,68.45333658854166,,83.40000406901042,,,"Rich Hill",4806,448179
"Jon Lester","CHC",61,89.35528876919795,,87.40097592630293,,,88.38692938112744,,73.43953639777132,,,83.33095393105158,,,"Jon Lester",4930,452657
"Jake Diekman","OAK",21.1,95.07281650641026,,,,,94.9066650390625,82.53216510052448,,,,89.4000015258789,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",26.2,97.16029268152573,,,90.98095121837798,,96.30622009569377,89.61629774305555,85,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","BAL",22.1,86.75555419921875,,83.59901577818627,,,86.905712890625,,72.94893824800532,64.9000015258789,,78.85078430175781,,,"Wade LeBlanc",5221,453281
"Michael Pineda","MIN",26.2,92.05350534539474,,,,,,82.42857142857143,,,,85.58653846153847,,,"Michael Pineda",5372,501381
"Madison Bumgarner","ARI",41.2,88.3807956861413,,83.54961688701923,,,88.19999694824219,,76.9118000291149,,,83.08888753255208,,,"Madison Bumgarner",5524,518516
"Nik Turley","PIT",21.2,94.18599033816425,,,,,,,76.55542286332832,,,,,,"Nik Turley",5530,543867
"Ryan Brasier","BOS",25,96.23036274157073,,,,,95.15625190734863,86.16214556012835,,,,87.42380923316593,,,"Ryan Brasier",5615,518489
"Tyler Clippard","MIN",26,89.45789337158203,,,81.07058931238511,,88.79878346512957,,75.06551650474812,,,77.99027760823567,,,"Tyler Clippard",5640,461325
"Junior Guerra","ARI",23.2,93.91343575093283,,,86.10000137544014,,94.11261261261261,,81.8056807084517,,,,,,"Junior Guerra",5702,448855
"Trevor Cahill","SFG",25,90.8478247601053,,85.13749640328544,,,90.85789302357456,,,78.46442589393028,,82.70225490484023,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",20.2,94.14390303448933,,90.2374979654948,,,93.99761962890625,,,81.55789216694079,,,,,"David Phelps",6316,475479
"Trevor May","MIN",23.1,96.34204727564102,,,,,96.35882209329044,85.25746268656717,,,,87.70780944824219,,,"Trevor May",6398,543507
"José Cisnero","DET",29.2,96.32248191065436,,,,,95.3655206088362,86.72739859803082,,,,90.76522163722827,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHW",20,89.20999755859376,,,,,90.40178571428571,78.17291768391927,,,,82.4000015258789,,,"Steve Cishek",6483,518553
"Alex Cobb","BAL",52.1,92.9,,,86.92816763864437,,92.46135566253264,,,81.70073784722223,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","CLE",68,93.69450466295811,,,,,92.33773400648585,85.9993314807047,83.4486083984375,,,87.67229729729729,,,"Carlos Carrasco",6632,471911
"Alex Colomé","CHW",22.1,94.38076547475961,,89.34923664122137,,,,,,,,,,,"Alex Colome",6661,517008
"Julio Teheran","LAA",31.1,89.30071025875444,,87.95,,,88.79736713610197,81.06000244140625,73.26349167596726,,,82.25147022920497,,,"Julio Teheran",6797,527054
"Johnny Cueto","SFG",63.1,91.39762111441799,,,,,90.85462349002101,84.83273990597345,80.697256706621,74.13750457763672,,82.45454545454545,,,"Johnny Cueto",6893,456501
"Chase Anderson","TOR",33.2,92.45520185237557,,87.24504077707539,,,92.12142799014137,,77.1904773530506,,,82.52221998825571,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",62,92.18077048277243,,88.79667437688822,,,91.92404158128416,,77.71752677996135,,,83.65676398026316,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",22.1,92.39756415142277,,88,,,93.4000015258789,77.38815789473684,70.86111111111111,,,87.03235581341912,,,"Joakim Soria",6941,465657
"Ryan Pressly","HOU",21,94.6145038167939,,,,,,88.86824324324324,81.25269874366555,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",24.2,97.10511363636364,,,,,96.77692119891827,87.624,,,,89.73136871936275,,,"Daniel Bard",7115,453268
"Daniel Hudson","WSN",20.2,96.43971853222996,,,,,,86.03492373511905,74.67143031529018,,,88.14762369791667,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",28.1,92.94610778443113,,,,,,85.90619814712389,78.61153940054086,,,84.5,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",24,91.38846529447116,,88.20769481169872,,,92.20678379524887,,,80.5847857931386,,87.2000020345052,,,"Craig Stammen",7274,489334
"J.A. Happ","NYY",49.1,91.57306590257879,,,,,89.30346820809248,84.17415364583333,80.86666531032986,,,86.40275587729357,,,"J.A. Happ",7410,457918
"Gio Gonzalez","CHW",31.2,90.04729112145937,,,,,89.30697560864826,85.93333435058594,76.69059662126068,,,82.79660241580704,,,"Gio Gonzalez",7448,461829
"Jake McGee","LAD",20.1,94.87718505859375,,,,,96.44999694824219,82.5,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIA",22.1,89.10649604301948,,87.41606794084821,,,89.37222629123264,82.76923076923077,,,,83.08846341646634,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",57.2,92.28055600766783,,,,,91.7625,85.61825706845238,79.70303757126267,,,86.82727420691288,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -",39,86.05198740169702,,,,,86.07647076775046,79.4153802333734,75.08571297781808,,,78.9419106876149,,,"Tommy Milone",7608,543548
"Mike Fiers","OAK",59,87.95743375211148,,,,,88.18257239105505,84.32151083167331,72.65000261579242,,,82.09188925253379,,,"Mike Fiers",7754,571666
"Josh Lindblom","MIL",45.1,90.07608518738678,,85.66423711713576,83.37804999002596,,,75.84552525762302,71.06133219401042,,,84.12083477444119,,,"Josh Lindblom",7882,458676
"Anthony Bass","TOR",25.2,95.10000174386161,,,86.39565111243206,,94.51072789634146,85.81324373965232,,,,,,,"Anthony Bass",7982,542914
"Brett Anderson","MIL",47,90.2125015258789,,87.28539216116573,,,89.72393698770492,82.23975785956326,,76.09873170490506,,82.73277452256944,,,"Brett Anderson",8223,474463
"Tanner Roark","TOR",47.2,90.69615248033217,,,,,90.4512398942786,84.15609517911585,73.05985144412878,,,80.9652575476695,,,"Tanner Roark",8753,543699
"Brad Hand","CLE",22,91.38374142530488,,,,,91.48823337928921,79.56129242271506,76.05000305175781,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",48.1,97.34467808067376,,91.3037245639535,87.93523995535715,,,89.21578818873355,79.63385826771653,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",65.2,90.1711956521739,,,,,90.1295677923387,79.20232558139534,65.04545454545455,,,77.71666666666667,,,"Patrick Corbin",9323,571578
"Jared Hughes","NYM",22.1,92.15625,,,,,91.30046801297169,,80.84587335149082,,,84.28813559322033,,,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",39.2,88.25283064932194,,85.6157009918942,,,87.80000813802083,,76.36666666666666,,,83.99565323539402,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",63.1,88.3409090909091,,84.76767676767676,,,87.15838583669355,75.82221912202381,,,,78.55447615438433,,,"Dallas Keuchel",9434,572971
"Jeremy Jeffress","CHC",23.1,93.34358723958333,,,88.67982188933486,,93.13458308995327,,,80.46941061580883,,,,,"Jeremy Jeffress",9490,502026
"Garrett Richards","SDP",51.1,95.12742382271468,,,,,95.30713849748884,88.47785365981544,79.99830136056674,,,,,,"Garrett Richards",9784,572070
"Sergio Romo","MIN",20,85.818603515625,,,,,85.295556640625,75.95659906914894,,,,79.6804854230183,,,"Sergio Romo",9817,489265
"Brandon Kintzler","MIA",24.1,91.95999755859376,,,,,91.25642175340467,84.58888753255208,,,,85.904443359375,,,"Brandon Kintzler",9939,445213
"Mike Minor","- - -",56.2,90.57983939878402,,,,,88.19999694824219,85.58719308035714,,80.12857297867063,,85.35925660309968,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",29,94.31980127936242,,89.63695227581522,,,,82.87599609375,79.01052374588816,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","- - -",20,90.14749755859376,,86.71372357536765,,,90.1210503829153,81.99648780153508,78.43513447529561,,,84.45454268022017,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",20,89.78217821782178,,,,,,77.78266927083334,68.70638193982712,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","TEX",67.1,92.39240506329114,,87.64000244140625,,,92.20913387345679,82.90857282366072,78.71477161754261,,,84.37635660406404,,,"Kyle Gibson",10123,502043
"Ryan Weber","BOS",43,,,86.10644925025201,,,88.60761837842988,77.6000028443568,74.41080949113176,,,81.64087126358696,,,"Ryan Weber",10160,543901
"Ryan Tepera","CHC",20.2,93.53395857900944,,87.68757885287268,,,94.00769564636752,82.25263414884868,,,,85.02631578947368,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",71,96.94385593220339,,89.89477379493464,90.08888527199075,,96.55616688829787,88.75555419921875,80.060546875,,,90.19682384672619,,,"Zack Wheeler",10310,554430
"Aaron Loup","TBR",25,,,85.41226599351415,,,92.03999885110294,,77.59142717633928,,,80.60333658854167,,,"Aaron Loup",10343,571901
"Robbie Erlin","- - -",26.2,89.29688639956225,,,,,90.24999809265137,,75.94920615544395,,,82.87837755357897,,,"Robbie Erlin",10354,572362
"Mychal Givens","- - -",22.1,94.66133974210037,,,,,89.69999694824219,84.91695080773304,,,,82.9906971066497,,,"Mychal Givens",10430,571710
"Trevor Rosenthal","- - -",23.2,97.91906690783074,,,,,98.66428920200893,87.48974139873798,,,,87.83124732971191,,,"Trevor Rosenthal",10745,572096
"Shane Greene","ATL",27.2,93.15000406901042,,87.342001953125,,,91.97189670138889,80.58977161754261,,,,85.8980353860294,,,"Shane Greene",10756,572888
"Asher Wojciechowski","BAL",37,90.90932413082797,,85.6247692983085,,,,80.14794252996575,78.11643501177225,,,84.53999720982142,,,"Asher Wojciechowski",10836,592879
"Chasen Shreve","NYM",25,91.6574074074074,,,83.34011627906976,,,79.79118077895221,,,,,,,"Chasen Shreve",10855,592741
"Josh A. Smith","MIA",26.1,90.36987819441829,,,,,90.12388314773787,86.55540672508445,77.60249989827474,,,82.65454656427556,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",68,98.56215533088235,,,,,,92.5044684398263,84.06666666666666,,,91.39688110351562,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",31.1,92.11111111111111,,90.76000205592105,,,91.80481692394578,,81.15714285714286,,,87.53150417380137,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PHI",34,93.76153672799556,,,,,93.01080817145271,86.51154112204527,,82.80761951264881,,88.20543372112772,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",27.1,90.58141759923987,,,,,90.38571602957589,82.30000305175781,75.85222439236111,,,82.8499984741211,,,"Grant Dayton",11203,594795
"A.J. Cole","TOR",23.1,93.39179104477611,,88.59736713610198,,,,83.49208818855932,78.27000122070312,,,86.28064358618951,,,"A.J. Cole",11467,595918
"Robbie Ray","- - -",51.2,93.8765876406715,,,,,93.33157950953434,86.60255856254992,81.9000015258789,83.59552956693,,89.54138130977236,,,"Robbie Ray",11486,592662
"José Ureña","MIA",23.1,95.64800130208333,,,,,95.27272727272727,85.64921569824219,,,,90.40713936941964,,,"Jose Urena",11589,570632
"Carlos Martinez","STL",20,93.3160852819056,,91.5250015258789,,,91.73220670021186,82.79166666666667,80.55999755859375,,,85.76707197980183,,,"Carlos Martinez",11682,593372
"Luke Jackson","ATL",26.1,94.34350723870057,,89.82856968470982,,,,86.39530149647888,83.29158100328948,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","SFG",26.1,94.38918654983108,,89.30813953488372,,,93.62623271004098,,80.91212417140152,79.75957342918883,,,,,"Drew Smyly",11760,592767
"Héctor Neris","PHI",21.2,93.83452497209821,,,85.54736842105264,,94.37436147836539,85.69999694824219,,,,,,,"Hector Neris",11804,593576
"James Paxton","NYY",20.1,92.08743914886935,,85.39056972287736,,,92.86666870117188,,,79.73332990679825,,82.05227383700284,,,"James Paxton",11828,572020
"Taijuan Walker","- - -",53.1,93.15857872596153,,,89.01454486268939,,93.08900390625,85.2247378700658,74.55505508251404,,,,,,"Taijuan Walker",11836,592836
"Matt Andriese","LAA",32,91.93206422225289,,85.73902260384908,,,90.72812461853027,,80.03389830508475,,,85.97336876910666,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",81.1,87.35619511880165,,,,,87.30410657051281,,72.14114379882812,,,79.69478527607362,,,"Kyle Hendricks",12049,543294
"Evan Marshall","CHW",22.2,92.82236842105263,,,,,93.0351364548142,,82.1413190857438,,,87.6806640625,,,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",63,93.2924062994462,,87.84225535504694,,,92.64542936288089,75.12857491629464,70.04157522823034,,,83.58659693137886,,,"Chris Bassitt",12304,605135
"Seth Lugo","NYM",36.2,93.51859149261935,,,,,93.15000107709099,87.69456680961277,78.44491421974311,,,87.41538837139423,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",25.2,97.125,,94.25428292410714,,,96.88190222002262,88.42403470552884,,,,,,,"Blake Treinen",12572,595014
"Ryne Harper","WSN",23.2,88.44967904060509,,,,,,74.74048685213414,69.1760890794837,54.70000076293945,,79.56667073567708,,,"Ryne Harper",12680,607560
"Trevor Bauer","CIN",73,93.50380717844203,,84.91974584227468,,,94.07499694824219,80.68677145337301,,79.6841540727459,,84.9749984741211,,,"Trevor Bauer",12703,545333
"Adrian Houser","MIL",56,93.81016250855144,,,,,93.19057462706459,85.60619469026548,80.50089114052909,,,84.90561112733644,,,"Adrian Houser",12718,605288
"Sonny Gray","CIN",56,93.01309833829364,,,,,92.93256854645594,82.88120674286913,80.84581676136364,,,89.76774351058468,,,"Sonny Gray",12768,543243
"Jairo Díaz","COL",20,95.19000244140625,,,,,94.9946549976145,85.24183006535948,,,,,,,"Jairo Diaz",12774,545064
"Noé Ramirez","LAA",21,88.72727272727273,,,,,,,76.77403846153847,,,83.41171347128379,,,"Noe Ramirez",12800,598287
"Matt Wisler","MIN",25.1,91.9360009765625,,,,,,81.29047825727513,,,,,,,"Matt Wisler",12804,605538
"Mike Clevinger","- - -",41.2,95.13011658421814,,88.03777940538194,,,,81.6528552827381,78.72221920814043,,,87.22963121202257,,,"Mike Clevinger",12808,605182
"Matt Barnes","BOS",23,95.55162284044715,,,89,,,,,84.61888153698979,,88.34999593098958,,,"Matt Barnes",12863,598264
"Tyler Anderson","SFG",59.2,90.2994614467826,,84.98207753793352,,,89.47763141832854,,71.90555826822917,,,80.90317227802579,,,"Tyler Anderson",12880,542881
"Dylan Bundy","LAA",65.2,89.98070289656432,,,,,90.65647403492648,79.91137408088235,73.45714613970588,,,82.2032240063364,,,"Dylan Bundy",12917,605164
"Joe Musgrove","PIT",39.2,92.65579678867404,,88.20930232558139,,,91.95999755859376,82.51656561541411,80.93059847248135,,,86.44722493489583,,,"Joe Musgrove",12970,605397
"Colten Brewer","BOS",25.2,93.95714242117745,,93.77162074183559,,,94.67500305175781,89.05333193824404,80.805419921875,,,85.5999984741211,,,"Colten Brewer",12997,605155
"Anthony DeSclafani","CIN",33.2,94.87800048828124,,,,,94.78073596079415,86.12256297576121,,81.62678255353656,,88.38809749058315,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","CHC",76,95.86896102729885,,92.68431181066177,90.20486005764563,,95.23599609375,84.88915519067797,72.27941176470588,78.95346341274752,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",73,96.7136075949367,,91.5999984741211,,,95.96666463216145,88.7098612882653,,83.37281932645631,,88.3149268306903,,,"Gerrit Cole",13125,543037
"Zach Davies","SDP",69.1,,,86.90135399070945,,,88.45169890873017,,74.536669921875,,,79.37339628727064,,,"Zach Davies",13183,605200
"Michael Fulmer","DET",27.2,93.19523942389456,,87.60325362042683,,,92.95690176104972,,77.82692307692308,,,86.7333314185049,,,"Michael Fulmer",13218,605242
"Ross Stripling","- - -",49.1,91.68187231652797,,,,,90.06667073567708,85.73089351498983,,78.70154752436372,,84.58057431008318,,,"Ross Stripling",13273,548389
"Luis Cessa","NYY",21.2,93.69343942110656,,,,,93.49215877757354,83.73724489795919,80.41428920200893,,,87.5111111111111,,,"Luis Cessa",13345,570666
"Steven Matz","NYM",30.2,,,,,,94.46558622472426,89.57333577473959,77.66736867804276,,,84.8077392578125,,,"Steven Matz",13361,571927
"Dylan Floro","LAD",24.1,93.286669921875,,,,,93.44465531643081,87.98803084935898,,,,86.16749877929688,,,"Dylan Floro",13394,571670
"Félix Peña","LAA",26.2,93.86000162760416,,,,,94.46321445919689,84.75071847098214,,,,86.57525571842784,,,"Felix Pena",13403,570240
"Pierce Johnson","SDP",20,96.28642578125,,,,,96.5,,84.759521484375,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","MIN",20,94.42500305175781,,,,,94.57957706151832,81.0361987154908,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","CIN",25.2,93.91928251121077,,87.30000305175781,86.19999694824219,,91.25,83.09677419354838,81.38794464760639,,,87.52857317243304,,,"Lucas Sims",13470,608371
"Daniel Norris","DET",27.2,92.64978708422747,,,,,,85.36037747365124,76.19999694824219,,,87.57799723307292,,,"Daniel Norris",13475,596057
"Blake Snell","TBR",50,94.97792616835585,,,,,,87.36363636363636,80.12777467757937,,,87.94882238051471,,,"Blake Snell",13543,605483
"Richard Rodríguez","PIT",23.1,92.9042690725089,,,,,93.5,81.27777777777777,,,,,,,"Richard Rodriguez",13549,593144
"Jakob Junis","KCR",25.1,91.14233843949589,,,,,90.61723801185344,80.12966818337912,,,,84.3352912454044,,,"Jakob Junis",13619,596001
"Max Fried","ATL",56,93.08829579454788,,,,,92.48791638049451,84.04677524361558,74.33960686107673,,,83.07500110973011,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",24,92.55389483563312,,,,,92.84285191127232,,,82.77101260567633,,,,,"Tyler Duffey",13758,608648
"Chris Stratton","PIT",30,93.21141424704724,,87,,,,86.74452188570206,80.09467981216756,,,86.35740379050925,,,"Chris Stratton",13761,608717
"Zach Eflin","PHI",59,94.29432262073864,,,,,93.71080818822828,88.53297416068412,79.03333180745443,,,87.80208333333333,,,"Zach Eflin",13774,621107
"Matt Strahm","SDP",20.2,92.96489569481383,,86.42285853794642,,,92.82948968349359,,81.58840721240942,,,85.8031234741211,,,"Matt Strahm",13799,621381
"Alec Mills","CHC",62.1,89.782080078125,,,,,89.88673080632717,77.48526418585526,66.62112813600352,,,80.71458604600694,,,"Alec Mills",13834,621219
"Brent Suter","MIL",31.2,85.35474360602981,,,,,87.14102564102564,,73.17027158994932,,,81.15210992517606,,,"Brent Suter",13942,608718
"Michael Wacha","NYM",34,93.50408362563776,,88.82590346738516,,,89.91956312760063,,75.31428963797433,,,86.62344844423491,,,"Michael Wacha",14078,608379
"Kevin Gausman","SFG",59.2,95.07008012518826,,,84.12222222222222,,,81.88636363636364,,,,84.33333333333333,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",55,92.94999694824219,,91.61250305175781,,,93.78563262195122,,,83.38253012048193,,86.33312763611963,,,"Lance McCullers Jr.",14120,621121
"Chris Mazza","BOS",30,92.4054934323489,,88.52794727775621,,,91.75378007648372,82.21866861979167,,,,84.7764695111443,,,"Chris Mazza",14151,607391
"José Berríos","MIN",63,94.4821691979895,,,,,93.96868049377224,,83.3210389672256,,,84.65410816727054,,,"Jose Berrios",14168,621244
"Kyle Zimmer","KCR",23,94.05561537153265,,,,,,82.86172199249268,77.26274437997856,,,86.23846435546875,,,"Kyle Zimmer",14169,622092
"Wandy Peralta","SFG",27.1,94.77817826704545,,,,,94.57460627480158,87.52036916473766,,,,87.5856183619281,,,"Wandy Peralta",14295,593974
"Frankie Montas","OAK",53,95.85251676655251,,,86.43135924258475,,95.59224586925288,86.12008733624454,,,,,,,"Frankie Montas",14309,593423
"Tyler Glasnow","TBR",57.1,96.9201030927835,,,,,91.30832926432292,85.9000015258789,82.43850862873134,,,91.64090798117898,,,"Tyler Glasnow",14374,607192
"Hyun Jin Ryu","TOR",67,89.7784918234767,,85.4938434103261,,,89.13274336283186,,72.30000131082215,,,79.62635168650793,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","OAK",25,94.64236645628078,,,,,93.73333333333333,85.30268205915179,80.95555284288194,,,86.55806609122983,,,"J.B. Wendelken",14506,605525
"Jorge López","- - -",39,94.00949118955292,,,,,93.51357919198496,,,81.0806128054249,,86.14406986559851,,,"Jorge Lopez",14527,605347
"Carlos Estévez","COL",24,96.90858208955224,,,,,,86.9192965323465,,,,88.65926106770833,,,"Carlos Estevez",14542,608032
"Duane Underwood Jr.","CHC",20.2,94.53541395399306,,,,,94.19999556107955,85.26666259765625,81.4365829839939,,,87.22842310855263,,,"Duane Underwood Jr.",14677,621249
"Edwin Díaz","NYM",25.2,97.76020408163265,,,,,97.23333740234375,89.57637577266483,,,,93.4000015258789,,,"Edwin Diaz",14710,621242
"Ty Buttrey","LAA",26.1,96.06144892068274,,,,,,82.19684416118422,,,,86.19762021019345,,,"Ty Buttrey",14719,621142
"Julio Urías","LAD",55,94.1588971034637,,,,,93.94999694824219,86.28749593098958,80.4307346169008,,,84.91292914028826,,,"Julio Urias",14765,628711
"Emilio Pagán","SDP",22,94.47368421052632,,86.46969696969697,,,93.5999984741211,84.80000305175781,82.1199951171875,,,,,,"Emilio Pagan",14771,641941
"Buck Farmer","DET",21.1,93.19666883680556,,,,,87.1500015258789,81.7480029296875,,,,87.34587335149082,,,"Buck Farmer",14814,571656
"Michael Lorenzen","CIN",33.2,96.79009707611387,,92.69906587689836,,,95.74443901909723,84.9896240234375,82.55999908447265,,,86.65092411747685,,,"Michael Lorenzen",14843,547179
"Zack Godley","BOS",28.2,89.94412051930146,,88.61304300649155,,,89.43777669270834,,,81.9739336492891,,83.1035714830671,,,"Zack Godley",14862,643327
"Jon Gray","COL",39,94.01100628930817,,,,,93.98570905412946,86.29010009765625,77.76000532670454,,,86.46046625181685,,,"Jon Gray",14916,592351
"Tyler Webb","STL",21.2,90.01176183363971,,,,,90.09718172315141,,74.77718955592105,,,78.57561213795732,,,"Tyler Webb",14974,643778
"Chad Kuhl","PIT",46.1,93.62023816789899,,,,,93.9557285454437,87.74379312557025,,81.31167847570711,,88.10937309265137,,,"Chad Kuhl",14975,641771
"Scott Barlow","KCR",30,94.85585314162235,,,,,95.5999984741211,83.46985272129187,78.1137650516055,,,,,,"Scott Barlow",14993,605130
"Kyle Finnegan","WSN",24.2,95.00514849494485,,,86.82972841005068,,95.07826299252717,87.1885046246408,78.4000015258789,,,,,,"Kyle Finnegan",15009,640448
"Germán Márquez","COL",81.2,95.90360169491525,,,,,94.70994380482456,87.91497773248793,,85.54116006832797,,86.78922776442307,,,"German Marquez",15038,608566
"Lou Trivino","OAK",23.1,95.43423599380631,,90.6034102006392,,,95.37383177570094,,78.28973858173077,,,86.72400390625,,,"Lou Trivino",15043,642152
"Austin Voth","WSN",49.2,91.99102850274726,,86.53513865427928,85.9857177734375,,,,78.28666294642858,,,,,,"Austin Voth",15047,608723
"Yency Almonte","COL",27.2,94.76533647017045,,,,,94.74666341145833,84.357998046875,,,,87.88363813920455,,,"Yency Almonte",15068,622075
"Jake Newberry","KCR",22,93.40400111607143,,,,,,83.27172111742425,,,,86.7642822265625,,,"Jake Newberry",15136,623470
"Aaron Slegers","TBR",26,91.17737978980655,,,,,91.26241348573825,84.83162434895833,,,,86.65405397157411,,,"Aaron Slegers",15231,642083
"Cole Sulser","BAL",22.2,93.757080078125,,87.2923114483173,,,,87.54106794084821,,,,85.69813266647196,,,"Cole Sulser",15256,642121
"Steven Brault","PIT",42.2,92.18456918221933,,,,,91.24444467050058,82.99821326846168,73.89473684210526,,,85.02265078718492,,,"Steven Brault",15291,643230
"Andrew Heaney","LAA",66.2,91.51498953349282,,,,,,,79.21487279275092,,,82.96719473379629,,,"Andrew Heaney",15423,571760
"Matthew Boyd","DET",60.1,91.72161172161172,,,,,90.52692119891827,79.32520325203252,74.11728395061728,,,79.0855614973262,,,"Matthew Boyd",15440,571510
"Mike Mayers","LAA",30,94.17965343386628,,90.2790291078629,,,,85.26798221982759,77,,,,,,"Mike Mayers",15451,594577
"Marco Gonzales","SEA",69.2,88.24459910504694,,84.8335952758789,,,87.73773769162736,,75.27058823529411,,,80.6099311879139,,,"Marco Gonzales",15467,594835
"Lucas Giolito","CHW",72.1,93.98403781555375,,,,,,84.91452623079608,77.3250020345052,,,80.88533389364304,,,"Lucas Giolito",15474,608337
