Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Mark Melancon","ATL",22.2,0.02786378,,0.55108359,0.03095975,,,,,0.39009288,,,,,,"Mark Melancon",4264,453343
"Charlie Morton","TBR",38,0.35454545,,0.08787879,0.02121212,,0.20909091,,0.32727273,,,,,,,"Charlie Morton",4676,450203
"Matt Shoemaker","TOR",28.2,0.18609865,,,0.32511211,,0.25560538,0.1838565,,0.04932735,,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","MIN",38.2,0.44103393,,0.0355412,,,0.02584814,0.02907916,0.43941842,0.02423263,,0.00484653,,,,"Rich Hill",4806,448179
"Jon Lester","CHC",61,0.2906746,,0.30456349,,,0.15178571,,0.12797619,,,0.125,,,,"Jon Lester",4930,452657
"Jake Diekman","OAK",21.1,0.55084746,,,,,0.04237288,0.4039548,,,,0.00282486,,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",26.2,0.14945055,,,0.09230769,,0.45934066,0.2967033,0.0021978,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","BAL",22.1,0.04918033,,0.27868852,,,0.19125683,,0.1284153,0.00273224,,0.34972678,,,,"Wade LeBlanc",5221,453281
"Michael Pineda","MIN",26.2,0.5010989,,,,,,0.38461538,,,,0.11428571,,,,"Michael Pineda",5372,501381
"Madison Bumgarner","ARI",41.2,0.38873239,,0.36619718,,,0.0056338,,0.22676056,,,0.01267606,,,,"Madison Bumgarner",5524,518516
"Nik Turley","PIT",21.2,0.55495979,,,,,,,0.44504021,,,,,,,"Nik Turley",5530,543867
"Ryan Brasier","BOS",25,0.58254717,,,,,0.03773585,0.33018868,,,,0.0495283,,,,"Ryan Brasier",5615,518489
"Tyler Clippard","MIN",26,0.18269231,,,0.20432692,,0.19711538,,0.06971154,,,0.34615385,,,,"Tyler Clippard",5640,461325
"Junior Guerra","ARI",23.2,0.33168317,,,0.17574257,,0.27475248,,0.21782178,,,,,,,"Junior Guerra",5702,448855
"Trevor Cahill","SFG",25,0.10154525,,0.12362031,,,0.25165563,,,0.22958057,,0.29359823,,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",20.2,0.22969188,,0.26890756,,,0.23529412,,,0.26610644,,,,,,"David Phelps",6316,475479
"Trevor May","MIN",23.1,0.47560976,,,,,0.04146341,0.32682927,,,,0.15609756,,,,"Trevor May",6398,543507
"José Cisnero","DET",29.2,0.57418112,,,,,0.05587669,0.28131021,,,,0.08863198,,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHW",20,0.02673797,,,,,0.44919786,0.51336898,,,,0.01069519,,,,"Steve Cishek",6483,518553
"Alex Cobb","BAL",52.1,0.00619579,,,0.35192069,,0.47459727,,,0.16728625,,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","CLE",68,0.34695731,,,,,0.04813806,0.27066303,0.0653951,,,0.2688465,,,,"Carlos Carrasco",6632,471911
"Alex Colomé","CHW",22.1,0.28415301,,0.71584699,,,,,,,,,,,,"Alex Colome",6661,517008
"Julio Teheran","LAA",31.1,0.2465035,,0.01748252,,,0.33216783,0.17482517,0.11013986,,,0.11888112,,,,"Julio Teheran",6797,527054
"Johnny Cueto","SFG",63.1,0.330131,,,,,0.10393013,0.09868996,0.19126638,0.0069869,,0.26899563,,,,"Johnny Cueto",6893,456501
"Chase Anderson","TOR",33.2,0.33895706,,0.20092025,,,0.06441718,,0.16104294,,,0.23466258,,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",62,0.15101646,,0.32042594,,,0.17715392,,0.09390126,,,0.25750242,,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",22.1,0.65251989,,0.00530504,,,0.00265252,0.20159151,0.04774536,,,0.09018568,,,,"Joakim Soria",6941,465657
"Ryan Pressly","HOU",21,0.37110482,,,,,,0.41926346,0.20963173,,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",24.2,0.43564356,,,,,0.12871287,0.30940594,,,,0.12623762,,,,"Daniel Bard",7115,453268
"Daniel Hudson","WSN",20.2,0.75925926,,,,,,0.16666667,0.01851852,,,0.05555556,,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",28.1,0.37360179,,,,,,0.50559284,0.1163311,,,0.00447427,,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",24,0.06896552,,0.20689655,,,0.5862069,,,0.12201592,,0.01591512,,,,"Craig Stammen",7274,489334
"J.A. Happ","NYY",49.1,0.44345616,,,,,0.21982211,0.18678526,0.01143583,,,0.13850064,,,,"J.A. Happ",7410,457918
"Gio Gonzalez","CHW",31.2,0.32532051,,,,,0.13782051,0.01923077,0.1875,,,0.33012821,,,,"Gio Gonzalez",7448,461829
"Jake McGee","LAD",20.1,0.96385542,,,,,0.0060241,0.03012048,,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIA",22.1,0.47678019,,0.34674923,,,0.05572755,0.04024768,,,,0.08049536,,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",57.2,0.43504532,,,,,0.04028197,0.12688822,0.29808661,,,0.09969789,,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -",39,0.43328551,,,,,0.02439024,0.11190818,0.04017217,,,0.3902439,,,,"Tommy Milone",7608,543548
"Mike Fiers","OAK",59,0.3231441,,,,,0.11899563,0.27401747,0.12227074,,,0.16157205,,,,"Mike Fiers",7754,571666
"Josh Lindblom","MIL",45.1,0.34936709,,0.19113924,0.10379747,,,0.16962025,0.09493671,,,0.09113924,,,,"Josh Lindblom",7882,458676
"Anthony Bass","TOR",25.2,0.01813472,,,0.05958549,,0.53108808,0.39119171,,,,,,,,"Anthony Bass",7982,542914
"Brett Anderson","MIL",47,0.0212766,,0.11835106,,,0.40558511,0.11037234,,0.10505319,,0.2393617,,,,"Brett Anderson",8223,474463
"Tanner Roark","TOR",47.2,0.31742508,,,,,0.22308546,0.18201998,0.14650388,,,0.13096559,,,,"Tanner Roark",8753,543699
"Brad Hand","CLE",22,0.33977901,,,,,0.14088398,0.51381215,0.00552486,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",48.1,0.37700535,,0.28743316,0.14037433,,,0.02540107,0.1697861,,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",65.2,0.17228464,,,,,0.34831461,0.40262172,0.02059925,,,0.05617978,,,,"Patrick Corbin",9323,571578
"Jared Hughes","NYM",22.1,0.0776699,,,,,0.51456311,,0.26456311,,,0.14320388,,,,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",39.2,0.18434783,,0.50956522,,,0.00521739,,0.26086957,,,0.04,,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",63.1,0.02291667,,0.309375,,,0.32291667,0.065625,,,,0.27916667,,,,"Dallas Keuchel",9434,572971
"Jeremy Jeffress","CHC",23.1,0.11470588,,,0.32058824,,0.31470588,,,0.25,,,,,,"Jeremy Jeffress",9490,502026
"Garrett Richards","SDP",51.1,0.45812183,,,,,0.08883249,0.37817259,0.0748731,,,,,,,"Garrett Richards",9784,572070
"Sergio Romo","MIN",20,0.11813187,,,,,0.12362637,0.6456044,,,,0.11263736,,,,"Sergio Romo",9817,489265
"Brandon Kintzler","MIA",24.1,0.01457726,,,,,0.74927114,0.10495627,,,,0.13119534,,,,"Brandon Kintzler",9939,445213
"Mike Minor","- - -",56.2,0.50663943,,,,,0.00102145,0.20735444,,0.06435138,,0.2206333,,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",29,0.61825726,,0.09543568,,,,0.20746888,0.07883817,,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","- - -",20,0.11904762,,0.45535714,,,0.11309524,0.16964286,0.11011905,,,0.0327381,,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",20,0.54447439,,,,,,0.20215633,0.25336927,,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","TEX",67.1,0.13871817,,0.00438982,,,0.35557507,0.24582968,0.07726076,,,0.17822651,,,,"Kyle Gibson",10123,502043
"Ryan Weber","BOS",43,,,0.09612403,,,0.50852713,0.15968992,0.05736434,,,0.17829457,,,,"Ryan Weber",10160,543901
"Ryan Tepera","CHC",20.2,0.14363144,,0.43631436,,,0.31707317,0.05149051,,,,0.05149051,,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",71,0.43825441,,0.14206128,0.02506964,,0.2181987,0.01671309,0.10120706,,,0.05849582,,,,"Zack Wheeler",10310,554430
"Aaron Loup","TBR",25,,,0.31085044,,,0.49853372,,0.1026393,,,0.08797654,,,,"Aaron Loup",10343,571901
"Robbie Erlin","- - -",26.2,0.55748373,,,,,0.00867679,,0.27331887,,,0.16052061,,,,"Robbie Erlin",10354,572362
"Mychal Givens","- - -",22.1,0.64819277,,,,,0.00240964,0.14216867,,,,0.20722892,,,,"Mychal Givens",10430,571710
"Trevor Rosenthal","- - -",23.2,0.67454068,,,,,0.03674541,0.20472441,,,,0.0839895,,,,"Trevor Rosenthal",10745,572096
"Shane Greene","ATL",27.2,0.01507538,,0.25125628,,,0.38442211,0.22110553,,,,0.1281407,,,,"Shane Greene",10756,572888
"Asher Wojciechowski","BAL",37,0.46142433,,0.16172107,,,,0.21661721,0.10830861,,,0.05192878,,,,"Asher Wojciechowski",10836,592879
"Chasen Shreve","NYM",25,0.51184834,,,0.40758294,,,0.08056872,,,,,,,,"Chasen Shreve",10855,592741
"Josh A. Smith","MIA",26.1,0.19347319,,,,,0.15617716,0.34498834,0.27972028,,,0.02564103,,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",68,0.44933921,,,,,,0.35506608,0.02643172,,,0.169163,,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",31.1,0.24735729,,0.20084567,,,0.17547569,,0.22198732,,,0.15433404,,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PHI",34,0.52,,,,,0.05692308,0.12,,0.16153846,,0.14153846,,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",27.1,0.60040568,,,,,0.02839757,0.0020284,0.36511156,,,0.0040568,,,,"Grant Dayton",11203,594795
"A.J. Cole","TOR",23.1,0.34358974,,0.0974359,,,,0.45384615,0.02564103,,,0.07948718,,,,"A.J. Cole",11467,595918
"Robbie Ray","- - -",51.2,0.47368421,,,,,0.03571429,0.29417293,0.00093985,0.16823308,,0.02725564,,,,"Robbie Ray",11486,592662
"José Ureña","MIA",23.1,0.18939394,,,,,0.41666667,0.32323232,,,,0.07070707,,,,"Jose Urena",11589,570632
"Carlos Martinez","STL",20,0.35660848,,0.00997506,,,0.14713217,0.26932668,0.01246883,,,0.20448878,,,,"Carlos Martinez",11682,593372
"Luke Jackson","ATL",26.1,0.3597561,,0.01422764,,,,0.43292683,0.19308943,,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","SFG",26.1,0.07708333,,0.17916667,,,0.38125,,0.06875,0.29375,,,,,,"Drew Smyly",11760,592767
"Héctor Neris","PHI",21.2,0.42105263,,,0.47619048,,0.09774436,0.00501253,,,,,,,,"Hector Neris",11804,593576
"James Paxton","NYY",20.1,0.55898876,,0.1488764,,,0.00842697,,,0.16011236,,0.12359551,,,,"James Paxton",11828,572020
"Taijuan Walker","- - -",53.1,0.38321995,,,0.18707483,,0.11337868,0.2154195,0.10090703,,,,,,,"Taijuan Walker",11836,592836
"Matt Andriese","LAA",32,0.368,,0.082,,,0.064,,0.118,,,0.368,,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",81.1,0.21043478,,,,,0.33913043,,0.16695652,,,0.28347826,,,,"Kyle Hendricks",12049,543294
"Evan Marshall","CHW",22.2,0.19791667,,,,,0.09635417,,0.31510417,,,0.390625,,,,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",63,0.16701903,,0.22515856,,,0.38160677,0.02959831,0.09408034,,,0.102537,,,,"Chris Bassitt",12304,605135
"Seth Lugo","NYM",36.2,0.32622951,,,,,0.22295082,0.15081967,0.19344262,,,0.10655738,,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",25.2,0.09090909,,0.08838384,,,0.55808081,0.26262626,,,,,,,,"Blake Treinen",12572,595014
"Ryne Harper","WSN",23.2,0.38106796,,,,,,0.49757282,0.11165049,0.00242718,,0.00728155,,,,"Ryne Harper",12680,607560
"Trevor Bauer","CIN",73,0.47381974,,0.2,,,0.00343348,0.16223176,,0.15708155,,0.00343348,,,,"Trevor Bauer",12703,545333
"Adrian Houser","MIL",56,0.20281996,,,,,0.43709328,0.12255965,0.12147505,,,0.11605206,,,,"Adrian Houser",12718,605288
"Sonny Gray","CIN",56,0.26033058,,,,,0.2696281,0.15392562,0.28409091,,,0.03202479,,,,"Sonny Gray",12768,543243
"Jairo Díaz","COL",20,0.21978022,,,,,0.35989011,0.42032967,,,,,,,,"Jairo Diaz",12774,545064
"Noé Ramirez","LAA",21,0.36011905,,,,,,,0.30952381,,,0.33035714,,,,"Noe Ramirez",12800,598287
"Matt Wisler","MIN",25.1,0.16556291,,,,,,0.83443709,,,,,,,,"Matt Wisler",12804,605538
"Mike Clevinger","- - -",41.2,0.3990755,,0.06933744,,,,0.32357473,0.1248074,,,0.08320493,,,,"Mike Clevinger",12808,605182
"Matt Barnes","BOS",23,0.54065934,,,0.0021978,,,,,0.43076923,,0.02637363,,,,"Matt Barnes",12863,598264
"Tyler Anderson","SFG",59.2,0.38993711,,0.18134172,,,0.07966457,,0.01886792,,,0.33018868,,,,"Tyler Anderson",12880,542881
"Dylan Bundy","LAA",65.2,0.33595285,,,,,0.08349705,0.25049116,0.11689587,,,0.21316306,,,,"Dylan Bundy",12917,605164
"Joe Musgrove","PIT",39.2,0.26894502,,0.06389302,,,0.11887073,0.24219911,0.19910847,,,0.10698366,,,,"Joe Musgrove",12970,605397
"Colten Brewer","BOS",25.2,0.01383399,,0.43873518,,,0.00790514,0.20750988,0.32806324,,,0.00395257,,,,"Colten Brewer",12997,605155
"Anthony DeSclafani","CIN",33.2,0.33222591,,,,,0.18106312,0.32392027,,0.09302326,,0.06976744,,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","CHC",76,0.15091067,,0.04423244,0.08933218,,0.08673027,0.51170859,0.02948829,0.08759757,,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",73,0.52535328,,0.00083126,,,0.00249377,0.24438903,,0.17123857,,0.0556941,,,,"Gerrit Cole",13125,543037
"Zach Davies","SDP",69.1,,,0.14028436,,,0.41800948,,0.02843602,,,0.41327014,,,,"Zach Davies",13183,605200
"Michael Fulmer","DET",27.2,0.27840909,,0.23295455,,,0.34280303,,0.04924242,,,0.09659091,,,,"Michael Fulmer",13218,605242
"Ross Stripling","- - -",49.1,0.43312883,,,,,0.00736196,0.15092025,,0.23803681,,0.17055215,,,,"Ross Stripling",13273,548389
"Luis Cessa","NYY",21.2,0.16944444,,,,,0.14166667,0.54444444,0.01944444,,,0.125,,,,"Luis Cessa",13345,570666
"Steven Matz","NYM",30.2,,,,,,0.5371248,0.04739336,0.15007899,,,0.26540284,,,,"Steven Matz",13361,571927
"Dylan Floro","LAD",24.1,0.04043127,,,,,0.42857143,0.31536388,,,,0.21563342,,,,"Dylan Floro",13394,571670
"Félix Peña","LAA",26.2,0.06521739,,,,,0.41956522,0.30434783,,,,0.21086957,,,,"Felix Pena",13403,570240
"Pierce Johnson","SDP",20,0.4516129,,,,,0.00645161,,0.54193548,,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","MIN",20,0.01117318,,,,,0.53351955,0.45530726,,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","CIN",25.2,0.47649573,,0.00213675,0.00213675,,0.0042735,0.19871795,0.30128205,,,0.01495726,,,,"Lucas Sims",13470,608371
"Daniel Norris","DET",27.2,0.4755102,,,,,,0.21632653,0.00204082,,,0.30612245,,,,"Daniel Norris",13475,596057
"Blake Snell","TBR",50,0.50917431,,,,,,0.15137615,0.14449541,,,0.19495413,,,,"Blake Snell",13543,605483
"Richard Rodríguez","PIT",23.1,0.71867008,,,,,0.00511509,0.27621483,,,,,,,,"Richard Rodriguez",13549,593144
"Jakob Junis","KCR",25.1,0.34771574,,,,,0.14720812,0.46192893,,,,0.04314721,,,,"Jakob Junis",13619,596001
"Max Fried","ATL",56,0.41824249,,,,,0.10122358,0.20689655,0.2246941,,,0.04894327,,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",24,0.41847826,,,,,0.01902174,,,0.5625,,,,,,"Tyler Duffey",13758,608648
"Chris Stratton","PIT",30,0.46265938,,0.00182149,,,,0.26593807,0.1712204,,,0.09836066,,,,"Chris Stratton",13761,608717
"Zach Eflin","PHI",59,0.09638554,,,,,0.516977,0.2026287,0.13143483,,,0.05257393,,,,"Zach Eflin",13774,621107
"Matt Strahm","SDP",20.2,0.30519481,,0.11363636,,,0.25324675,,0.22402597,,,0.1038961,,,,"Matt Strahm",13799,621381
"Alec Mills","CHC",62.1,0.25396825,,,,,0.34285714,0.1005291,0.15026455,,,0.15238095,,,,"Alec Mills",13834,621219
"Brent Suter","MIL",31.2,0.71511628,,,,,0.0755814,,0.07170543,,,0.1375969,,,,"Brent Suter",13942,608718
"Michael Wacha","NYM",34,0.40229885,,0.272578,,,0.07553366,,0.01149425,,,0.23809524,,,,"Michael Wacha",14078,608379
"Kevin Gausman","SFG",59.2,0.51076923,,,0.27692308,,,0.06769231,,,,0.14461538,,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",55,0.00452489,,0.01809955,,,0.41742081,,,0.37556561,,0.18438914,,,,"Lance McCullers Jr.",14120,621121
"Chris Mazza","BOS",30,0.16914498,,0.29925651,,,0.22118959,0.27881041,,,,0.03159851,,,,"Chris Mazza",14151,607391
"José Berríos","MIN",63,0.25952813,,,,,0.25499093,,0.29764065,,,0.18784029,,,,"Jose Berrios",14168,621244
"Kyle Zimmer","KCR",23,0.48108108,,,,,,0.34594595,0.13783784,,,0.03513514,,,,"Kyle Zimmer",14169,622092
"Wandy Peralta","SFG",27.1,0.22540984,,,,,0.12909836,0.33196721,,,,0.31352459,,,,"Wandy Peralta",14295,593974
"Frankie Montas","OAK",53,0.23960613,,,0.12910284,,0.38074398,0.25054705,,,,,,,,"Frankie Montas",14309,593423
"Tyler Glasnow","TBR",57.1,0.60373444,,,,,0.02489627,0.00103734,0.34751037,,,0.02282158,,,,"Tyler Glasnow",14374,607192
"Hyun Jin Ryu","TOR",67,0.24646643,,0.24381625,,,0.09982332,,0.13162544,,,0.27826855,,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","OAK",25,0.47540984,,,,,0.10538642,0.26229508,0.08430913,,,0.07259953,,,,"J.B. Wendelken",14506,605525
"Jorge López","- - -",39,0.21574803,,,,,0.38267717,,,0.30866142,,0.09291339,,,,"Jorge Lopez",14527,605347
"Carlos Estévez","COL",24,0.6146789,,,,,,0.26146789,,,,0.12385321,,,,"Carlos Estevez",14542,608032
"Duane Underwood Jr.","CHC",20.2,0.42985075,,,,,0.03283582,0.00895522,0.24477612,,,0.28358209,,,,"Duane Underwood Jr.",14677,621249
"Edwin Díaz","NYM",25.2,0.6125,,,,,0.00625,0.37916667,,,,0.00208333,,,,"Edwin Diaz",14710,621242
"Ty Buttrey","LAA",26.1,0.5817757,,,,,,0.22196262,,,,0.19626168,,,,"Ty Buttrey",14719,621142
"Julio Urías","LAD",55,0.55885714,,,,,0.00457143,0.05485714,0.24914286,,,0.13257143,,,,"Julio Urias",14765,628711
"Emilio Pagán","SDP",22,0.62125341,,0.35967302,,,0.0027248,0.0027248,0.01362398,,,,,,,"Emilio Pagan",14771,641941
"Buck Farmer","DET",21.1,0.52785924,,,,,0.0058651,0.14662757,,,,0.31964809,,,,"Buck Farmer",14814,571656
"Michael Lorenzen","CIN",33.2,0.33223684,,0.17598684,,,0.07401316,0.17434211,0.06578947,,,0.17763158,,,,"Michael Lorenzen",14843,547179
"Zack Godley","BOS",28.2,0.06148282,,0.37432188,,,0.08137432,,,0.38155515,,0.10126582,,,,"Zack Godley",14862,643327
"Jon Gray","COL",39,0.48328267,,,,,0.0106383,0.29179331,0.08358663,,,0.13069909,,,,"Jon Gray",14916,592351
"Tyler Webb","STL",21.2,0.39306358,,,,,0.20520231,,0.16473988,,,0.23699422,,,,"Tyler Webb",14974,643778
"Chad Kuhl","PIT",46.1,0.10646388,,,,,0.33206591,0.34727503,,0.17363752,,0.04055767,,,,"Chad Kuhl",14975,641771
"Scott Barlow","KCR",30,0.37080868,,,,,0.00197239,0.4122288,0.21499014,,,,,,,"Scott Barlow",14993,605130
"Kyle Finnegan","WSN",24.2,0.64761905,,,0.08809524,,0.0547619,0.20714286,0.00238095,,,,,,,"Kyle Finnegan",15009,640448
"Germán Márquez","COL",81.2,0.38499184,,,,,0.13947798,0.16884176,,0.25367047,,0.05301794,,,,"German Marquez",15038,608566
"Lou Trivino","OAK",23.1,0.3,,0.23783784,,,0.28918919,,0.10540541,,,0.06756757,,,,"Lou Trivino",15043,642152
"Austin Voth","WSN",49.2,0.61005587,,0.12402235,0.03128492,,,,0.23463687,,,,,,,"Austin Voth",15047,608723
"Yency Almonte","COL",27.2,0.39461883,,,,,0.03363229,0.44843049,,,,0.12331839,,,,"Yency Almonte",15068,622075
"Jake Newberry","KCR",22,0.45219638,,,,,,0.51162791,,,,0.03617571,,,,"Jake Newberry",15136,623470
"Aaron Slegers","TBR",26,0.21705426,,,,,0.38501292,0.30232558,,,,0.09560724,,,,"Aaron Slegers",15231,642083
"Cole Sulser","BAL",22.2,0.57692308,,0.03125,,,,0.13461538,,,,0.25721154,,,,"Cole Sulser",15256,642121
"Steven Brault","PIT",42.2,0.43431635,,,,,0.07238606,0.22520107,0.02546917,,,0.24262735,,,,"Steven Brault",15291,643230
"Andrew Heaney","LAA",66.2,0.57788018,,,,,,,0.24792627,,,0.17419355,,,,"Andrew Heaney",15423,571760
"Matthew Boyd","DET",60.1,0.50276243,,,,,0.02394107,0.22651934,0.07458564,,,0.17219153,,,,"Matthew Boyd",15440,571510
"Mike Mayers","LAA",30,0.3359375,,0.2421875,,,,0.39648438,0.02539063,,,,,,,"Mike Mayers",15451,594577
"Marco Gonzales","SEA",69.2,0.40340909,,0.24242424,,,0.05018939,,0.16098485,,,0.14299242,,,,"Marco Gonzales",15467,594835
"Lucas Giolito","CHW",72.1,0.50576606,,,,,,0.14744646,0.00988468,,,0.3369028,,,,"Lucas Giolito",15474,608337
"Antonio Senzatela","COL",73.1,0.55897887,,,,,,0.24823944,0.08890845,,,0.10387324,,,,"Antonio Senzatela",15488,622608
"Eric Yardley","MIL",23.1,0.00719424,,0.00239808,,,0.64028777,0.00239808,0.3381295,,,0.00959233,,,,"Eric Yardley",15538,642233
"Tyler Rogers","SFG",28,0.1419214,,,,,0.49563319,0.36244541,,,,,,,,"Tyler Rogers",15541,643511
"Chad Green","NYY",25.2,0.73647059,,,,,0.01411765,,0.24941176,,,,,,,"Chad Green",15552,643338
"Nick Wittgren","CLE",23.2,0.60477454,,0.03448276,,,0.00265252,0.11671088,,,,0.24137931,,,,"Nick Wittgren",15594,621295
"Phillips Valdez","BOS",30.1,,,,,,0.4518664,0.0589391,,,,0.4891945,,,,"Phillips Valdez",15605,570488
"Miguel Castro","- - -",24.2,,,,,,0.49895178,0.31446541,,,,0.18658281,,,,"Miguel Castro",15684,612434
"Luis Castillo","CIN",70,0.27059844,,,,,0.25238508,0.17692975,,,,0.30008673,,,,"Luis Castillo",15689,622491
"Jimmy Cordero","CHW",26.2,0.09198113,,0.0259434,,,0.58962264,0.15566038,,0.02830189,,0.10849057,,,,"Jimmy Cordero",15690,622772
"Brad Keller","KCR",54.2,0.38344988,,,,,0.21445221,0.38228438,,,,0.01981352,,,,"Brad Keller",15734,641745
"Joe Jiménez","DET",22.2,0.62210797,,,,,,0.3059126,,,,0.07197943,,,,"Joe Jimenez",15761,641729
"Masahiro Tanaka","NYY",48,0.24057217,,,0.24837451,,0.07542263,0.37711313,0.05851756,,,,,,,"Masahiro Tanaka",15764,547888
"Devin Williams","MIL",27,0.43851508,,0.00232019,,,,0.0324826,,,,0.52668213,,,,"Devin Williams",15816,642207
"Paul Fry","BAL",22,0.53191489,,,,,,0.45744681,,,,0.0106383,,,,"Paul Fry",15832,643316
"Adam Plutko","CLE",27.2,0.50224215,,0.30493274,,,,0.02690583,0.12107623,,,0.04484305,,,,"Adam Plutko",15846,592644
"Wander Suero","WSN",23.2,,,0.81102362,,,,,0.05249344,,,0.13648294,,,,"Wander Suero",15855,593833
"Sean Manaea","OAK",54,,,0.02955665,,,0.54064039,0.1453202,,,,0.28448276,,,,"Sean Manaea",15873,640455
"Stefan Crichton","ARI",26,0.01243781,,,,,0.60696517,,0.37064677,,,0.00995025,,,,"Stefan Crichton",16058,592233
"Daniel Ponce de Leon","STL",32.2,0.61145511,,0.13312693,,,,,0.21671827,,,0.03869969,,,,"Daniel Ponce de Leon",16110,594965
"John Curtiss","TBR",25,0.55729167,,,,,0.0078125,0.43489583,,,,,,,,"John Curtiss",16128,595928
"Aaron Nola","PHI",71.1,0.24390244,,,,,0.21602787,,,0.26655052,,0.27351916,,,,"Aaron Nola",16149,605400
