Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Derek Holland","PIT",40.2,9.010640019955842,,,,,7.827742409020567,,,1.606886792538771,,8.824611763332202,,,"Derek Holland",4141,502706
"Jake Arrieta","PHI",44.1,7.981451034545898,,,,,5.436211194490132,4.211139385516827,-5.0561517679466395,,,-0.3236441150788338,,,"Jake Arrieta",4153,453562
"Rafael Dolis","TOR",24,11.098846435546875,,,5.221664626877029,,8.572875490226593,-0.6900082996913365,,,,,,,"Rafael Dolis",4185,503569
"Mark Melancon","ATL",22.2,7.578763326009114,,5.95239806443118,6.55947265625,,,,,-7.902361188616071,,,,,"Mark Melancon",4264,453343
"Charlie Morton","TBR",38,8.434468065571581,,1.5397361229205955,1.566225324358259,,4.067200149314991,,-5.04222332989728,,,,,,"Charlie Morton",4676,450203
"Matt Shoemaker","TOR",28.2,9.949800422392697,,,3.0467009445716595,,6.480165180407073,1.406690644054878,,-1.475781180641868,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","MIN",38.2,10.81984121022207,,3.919936093417081,,,3.146695613861084,-1.8175006442599826,-7.648049747242647,-8.392539978027344,,8.579793294270834,,,"Rich Hill",4806,448179
"Jon Lester","CHC",61,8.89712763971843,,6.371462346676506,,,4.343148424734477,,-2.6908065441042877,,,4.056233966161335,,,"Jon Lester",4930,452657
"Jake Diekman","OAK",21.1,7.851215695112179,,,,,4.278001403808593,0.5202213100620083,,,,4.2127604484558105,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",26.2,8.236600090475644,,,2.7175487336658297,,3.2353667482805024,4.210572193287037,1.1814658641815186,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","BAL",22.1,9.077865600585938,,5.230568680108762,,,6.415552629743304,,-3.135285722448471,-2.555523633956909,,4.5520806312561035,,,"Wade LeBlanc",5221,453281
"Michael Pineda","MIN",26.2,8.797894394188596,,,,,,0.9611892264229911,,,,4.509403228759766,,,"Michael Pineda",5372,501381
"Madison Bumgarner","ARI",41.2,9.949001146399457,,4.4252197265625,,,8.502305030822754,,-1.1686603238123545,,,4.926299624972874,,,"Madison Bumgarner",5524,518516
"Nik Turley","PIT",21.2,9.17290935424215,,,,,,,-9.058053993317017,,,,,,"Nik Turley",5530,543867
"Ryan Brasier","BOS",25,9.626200718435681,,,,,7.602607488632202,1.0195951802389962,,,,3.5912792342049733,,,"Ryan Brasier",5615,518489
"Tyler Clippard","MIN",26,11.17630732686896,,,-0.8927013397216796,,9.52649521246189,,-6.150634568313072,,,8.744314829508463,,,"Tyler Clippard",5640,461325
"Junior Guerra","ARI",23.2,10.785423164937034,,,8.128219389579666,,9.868418100717905,,-5.026459087025035,,,,,,"Junior Guerra",5702,448855
"Trevor Cahill","SFG",25,7.139711297076682,,1.5534538610705309,,,4.422609329223633,,,-6.36270258976863,,1.3111280283533542,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",20.2,9.557189197075076,,6.513889630635579,,,7.026808965773809,,,-5.65990279348273,,,,,"David Phelps",6316,475479
"Trevor May","MIN",23.1,9.529875926482372,,,,,9.120079489315257,-1.6645586383876516,,,,8.207751274108887,,,"Trevor May",6398,543507
"José Cisnero","DET",29.2,8.52789675309354,,,,,4.236586472083783,0.5006509545731218,,,,4.202273161514945,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHW",20,5.243212890625,,,,,3.1323343912760415,-1.9866431554158528,,,,0.20709247887134552,,,"Steve Cishek",6483,518553
"Alex Cobb","BAL",52.1,9.76882553100586,,,2.867184706137214,,7.91064453125,,,-6.839420120804398,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","CLE",68,8.778312004049411,,,,,4.706808414099352,0.4349841431483326,-3.714196946885851,,,1.33458627236856,,,"Carlos Carrasco",6632,471911
"Alex Colomé","CHW",22.1,10.215997549203726,,3.8321882641042464,,,,,,,,,,,"Alex Colome",6661,517008
"Julio Teheran","LAA",31.1,7.343761254709663,,7.878218078613282,,,2.9105600055895353,1.8410096549987793,-2.0628839523073226,,,4.815276566673727,,,"Julio Teheran",6797,527054
"Johnny Cueto","SFG",63.1,8.441925533234127,,,,,5.576656053046219,4.289382529469718,0.1396607699459546,-1.9042350053787231,,2.812538444221794,,,"Johnny Cueto",6893,456501
"Chase Anderson","TOR",33.2,10.280895388503959,,4.535339646667015,,,8.963697887602306,,-8.339597574869792,,,7.857316559436274,,,"Chase Anderson",6895,502624
"Martín Pérez","BOS",62,8.623483511117788,,6.102962436272659,,,5.8688491237619544,,-2.9177721161203287,,,5.608408074629934,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",22.1,10.080818486407521,,6.48082971572876,,,8.059828758239746,-3.725839715254934,-11.202902899848091,,,4.171043844784007,,,"Joakim Soria",6941,465657
"Ryan Pressly","HOU",21,9.337926966543415,,,,,,1.22419058310019,-7.864287505278716,,,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",24.2,6.436479741876775,,,,,3.831933828500601,0.7885035400390625,,,,-0.6503364712584252,,,"Daniel Bard",7115,453268
"Daniel Hudson","WSN",20.2,9.899593552645905,,,,,,1.0856531536768352,-3.082974297659738,,,5.393039885021391,,,"Daniel Hudson",7146,543339
"Greg Holland","KCR",28.1,9.801920816569986,,,,,,0.849619907615459,-4.0361774151141825,,,5.052426338195801,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",24,3.9864639869103065,,4.2071404090294475,,,7.037506517781392,,,-6.220565132472826,,6.6267242431640625,,,"Craig Stammen",7274,489334
"J.A. Happ","NYY",49.1,10.351437981285816,,,,,5.396353484578215,3.0725249206127763,0.14278680748409694,,,5.8719588813431765,,,"J.A. Happ",7410,457918
"Gio Gonzalez","CHW",31.2,8.941805233509083,,,,,6.245817317519077,4.758473634719849,-8.266599475827991,,,3.407962095390246,,,"Gio Gonzalez",7448,461829
"Jake McGee","LAD",20.1,8.9923828125,,,,,10.891742706298828,0.3619284152984619,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","MIA",22.1,9.728984882305195,,7.469747815813337,,,7.908213297526042,2.2094012040358324,,,,5.632599463829627,,,"Nick Vincent",7555,543883
"Jordan Lyles","TEX",57.2,10.321006068476924,,,,,8.131793975830078,2.424749707418775,-8.169511331094277,,,6.176791412661774,,,"Jordan Lyles",7593,543475
"Tommy Milone","- - -",39,10.955812567906664,,,,,10.713953242582434,3.3785992157764926,-1.7253509249005998,,,5.0879729775821465,,,"Tommy Milone",7608,543548
"Mike Fiers","OAK",59,9.825056746199325,,,,,7.8226687930045875,6.77962952875996,-9.090919494628906,,,3.373898067989865,,,"Mike Fiers",7754,571666
"Josh Lindblom","MIL",45.1,9.748329604881397,,5.094554850597255,4.727110734800013,,,-0.09430090349111984,-7.673741073608398,,,5.305807007683648,,,"Josh Lindblom",7882,458676
"Anthony Bass","TOR",25.2,8.936560494559151,,,7.34854391346807,,8.277324099657012,0.05645163959225282,,,,,,,"Anthony Bass",7982,542914
"Brett Anderson","MIL",47,9.32730770111084,,6.606560524929775,,,6.812784163678279,-2.9519384912697664,,-7.333693878560126,,5.733704291449653,,,"Brett Anderson",8223,474463
"Tanner Roark","TOR",47.2,10.439050207604895,,,,,9.166606542482898,4.5954065090272485,-8.754429672703598,,,6.3671362925384,,,"Tanner Roark",8753,543699
"Brad Hand","CLE",22,8.958871236661585,,,,,5.988156187768076,-0.45405878046507475,-7.828827857971191,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",48.1,8.12453942265071,,3.7810935796693315,1.1225836617606026,,,2.7968569303813733,-4.382053645577018,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",65.2,9.012242192807404,,,,,7.571623771421371,0.8687480837799783,-1.3314665881070225,,,6.615888977050782,,,"Patrick Corbin",9323,571578
"Jared Hughes","NYM",22.1,5.413957595825195,,,,,-0.18952720570114423,,2.453050805888045,,,0.8318418082544359,,,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",39.2,10.101531118716833,,6.252093526690486,,,10.318450927734375,,-3.215797119140625,,,5.4471568231997285,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","CHW",63.1,7.691224531693892,,4.6605002663352275,,,4.093462544102823,-0.25171057383219403,,,,3.8984252018715018,,,"Dallas Keuchel",9434,572971
"Jeremy Jeffress","CHC",23.1,8.453139085036058,,,2.192384212388905,,5.305046865873248,,,-2.8083668428308823,,,,,"Jeremy Jeffress",9490,502026
"Garrett Richards","SDP",51.1,6.313189308398979,,,,,6.346247046334403,-1.3545576261994023,-10.968919786356263,,,,,,"Garrett Richards",9784,572070
"Sergio Romo","MIN",20,7.011198531749637,,,,,2.6619832356770834,3.9504729575299202,,,,2.734618768459413,,,"Sergio Romo",9817,489265
"Brandon Kintzler","MIA",24.1,6.904170989990234,,,,,5.447952923607733,1.4587006039089627,,,,5.638205973307292,,,"Brandon Kintzler",9939,445213
"Mike Minor","- - -",56.2,8.149237263587214,,,,,7.031087398529053,1.0795947037306912,,-6.683231414310516,,6.849411646525065,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",29,10.40787623872693,,4.00104920760445,,,,-3.435174865722656,-7.164752357884457,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","- - -",20,8.119316864013673,,3.4885891185087314,,,4.623586955823396,3.325483355605811,-2.924016488564981,,,5.160350626165217,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",20,11.284891562886758,,,,,,-0.21660919189453126,-11.825703073055186,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","TEX",67.1,9.561676411689083,,3.514670181274414,,,7.669405261381173,0.053021304947989324,-4.639559312300249,,,4.341032883216595,,,"Kyle Gibson",10123,502043
"Ryan Weber","BOS",43,,,2.530578121062248,,,0.5315233091028725,-3.307831847551957,-7.025474960739548,,,0.9519500400709069,,,"Ryan Weber",10160,543901
"Ryan Tepera","CHC",20.2,9.740995587043042,,3.661622231051048,,,7.570867033086271,-0.8085620779740182,,,,3.529917265239515,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",71,8.293956174688825,,2.015225877948836,5.001145539460359,,7.214901408743351,1.558333396911621,-7.02492866166141,,,7.142503526475695,,,"Zack Wheeler",10310,554430
"Aaron Loup","TBR",25,,,1.0572253533129423,,,2.0602671903722425,,-0.9158506120954241,,,-1.244223403930664,,,"Aaron Loup",10343,571901
"Robbie Erlin","- - -",26.2,9.68469309528514,,,,,9.122498989105225,,-8.901940300351097,,,4.816965515549119,,,"Robbie Erlin",10354,572362
"Mychal Givens","- - -",22.1,7.098102101606064,,,,,0.2116733342409134,2.379696603548729,,,,-1.3300880165987237,,,"Mychal Givens",10430,571710
"Trevor Rosenthal","- - -",23.2,10.64872913880107,,,,,10.128278459821429,0.13654933831630608,,,,7.168671369552612,,,"Trevor Rosenthal",10745,572096
"Shane Greene","ATL",27.2,8.694224039713541,,4.832133483886719,,,5.0469464071435866,2.609739997170188,,,,0.06199207025415757,,,"Shane Greene",10756,572888
"Asher Wojciechowski","BAL",37,10.660000227655246,,3.8591597320836617,,,,0.19119300581004522,-1.5112095532351977,,,7.86917724609375,,,"Asher Wojciechowski",10836,592879
"Chasen Shreve","NYM",25,10.547327112268519,,,3.455905648164971,,,-4.143801520852482,,,,,,,"Chasen Shreve",10855,592741
"Josh A. Smith","MIA",26.1,9.465616892619305,,,,,7.070129963889051,4.206074740435626,-4.048005056381226,,,5.313075325705788,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",68,9.69418753829657,,,,,,3.0959418133529777,-2.392622375488281,,,2.421459992726644,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",31.1,9.412418202457266,,7.892875591077303,,,5.267442082784262,,-6.140345400855654,,,4.15174886625107,,,"Merrill Kelly",11156,518876
"Vince Velasquez","PHI",34,11.237002942689072,,,,,7.359637543961808,2.38037231640938,,-5.5962401617141,,3.983363151550293,,,"Vince Velasquez",11189,592826
"Grant Dayton","ATL",27.1,10.232929126636401,,,,,10.966906956263951,-3.705693244934082,-7.4753533257378475,,,6.687932014465332,,,"Grant Dayton",11203,594795
"A.J. Cole","TOR",23.1,10.021842387185169,,6.5813245271381575,,,,3.530201022907839,-0.5680302143096924,,,5.146564114478327,,,"A.J. Cole",11467,595918
"Robbie Ray","- - -",51.2,9.95586909945049,,,,,8.46412488033897,4.521792317350832,-0.002768669743090868,-0.6117073144326662,,9.844906182124697,,,"Robbie Ray",11486,592662
"José Ureña","MIA",23.1,8.09031005859375,,,,,4.386931818181818,2.8337159156799316,,,,6.676448277064732,,,"Jose Urena",11589,570632
"Carlos Martinez","STL",20,7.401567792559003,,3.752917528152466,,,2.928863525390625,0.8574672981544778,-2.9831085205078125,,,-0.18007975089840772,,,"Carlos Martinez",11682,593372
"Luke Jackson","ATL",26.1,11.071188371733758,,4.864707946777344,,,,-2.617577781139965,-6.7982434724506575,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","SFG",26.1,10.96928611961571,,6.400671049605968,,,10.862637712655824,,-0.8287878903475675,-1.764413982418412,,,,,"Drew Smyly",11760,592767
"Héctor Neris","PHI",21.2,9.187958490280877,,,0.340582958020662,,5.658554859650441,0.3696143627166748,,,,,,,"Hector Neris",11804,593576
"James Paxton","NYY",20.1,8.306732024379711,,3.500220244785525,,,6.398518244425456,,,-3.9810906125788104,,3.2694147283380683,,,"James Paxton",11828,572020
"Taijuan Walker","- - -",53.1,10.859416171643861,,,5.674928052497632,,8.257093505859375,2.7439529418945314,-8.725024276904845,,,,,,"Taijuan Walker",11836,592836
"Matt Andriese","LAA",32,9.656466401141623,,1.6573267215635719,,,5.005944490432739,,-7.38235732256356,,,0.913129008334616,,,"Matt Andriese",12022,542882
"Kyle Hendricks","CHC",81.1,8.533344363378099,,,,,5.709370617988782,,-7.5860951741536455,,,6.8924732793328225,,,"Kyle Hendricks",12049,543294
"Evan Marshall","CHW",22.2,7.765198557000411,,,,,4.778276598131335,,-5.2254214956740705,,,2.5004170735677085,,,"Evan Marshall",12297,605359
"Chris Bassitt","OAK",63,8.474562246588212,,4.700987050231074,,,6.923265451869806,-0.970191478729248,-8.560345939036166,,,5.532125256725194,,,"Chris Bassitt",12304,605135
"Seth Lugo","NYM",36.2,9.742542209337705,,,,,7.09796075259938,4.030475533526877,-10.309634709762314,,,5.098720961350661,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",25.2,7.530426025390625,,5.089202008928571,,,4.27406166042138,-1.1299520639272838,,,,,,,"Blake Treinen",12572,595014
"Ryne Harper","WSN",23.2,6.539686069367038,,,,,,-3.4412338629001527,-7.0237274169921875,-6.6347808837890625,,4.216456413269043,,,"Ryne Harper",12680,607560
"Trevor Bauer","CIN",73,11.408801092617754,,-0.4819219040768341,,,8.734130859375,-1.7154453822544642,,-11.267963680413251,,7.386179447174072,,,"Trevor Bauer",12703,545333
"Adrian Houser","MIL",56,8.949463257815111,,,,,4.535030630031235,1.364898894740417,-7.762384699923651,,,3.169910181348569,,,"Adrian Houser",12718,605288
"Sonny Gray","CIN",56,8.931038992745536,,,,,6.172661207644875,-2.782068239762479,-6.8902108487215905,,,7.2565233784337195,,,"Sonny Gray",12768,543243
"Jairo Díaz","COL",20,7.4270782470703125,,,,,6.344782472566794,-1.333864199569802,,,,,,,"Jairo Diaz",12774,545064
"Noé Ramirez","LAA",21,6.953335344298812,,,,,,,-1.5789976853590746,,,-2.8072523512281813,,,"Noe Ramirez",12800,598287
"Matt Wisler","MIN",25.1,9.597936197916667,,,,,,-0.608224354093037,,,,,,,"Matt Wisler",12804,605538
"Mike Clevinger","- - -",41.2,10.337259064309846,,3.3180718315972224,,,,0.28030921391078406,-6.009254738136574,,,7.113533867730035,,,"Mike Clevinger",12808,605182
"Matt Barnes","BOS",23,10.043510623094512,,,6.679999828338623,,,,,-5.5111793985172195,,5.337618509928386,,,"Matt Barnes",12863,598264
"Tyler Anderson","SFG",59.2,11.316465644426243,,5.609419188747516,,,8.08400751415052,,-7.489935980902778,,,8.807506355406746,,,"Tyler Anderson",12880,542881
"Dylan Bundy","LAA",65.2,11.061499880071272,,,,,9.33656436695772,-0.3651734894397212,-7.426103351496849,,,4.9912840671803,,,"Dylan Bundy",12917,605164
"Joe Musgrove","PIT",39.2,7.516891563794889,,4.124801990597747,,,3.6258865356445313,-0.5232993751947134,-6.891772825326493,,,3.1345153384738498,,,"Joe Musgrove",12970,605397
"Colten Brewer","BOS",25.2,6.59840760912214,,6.297904349662162,,,5.963454246520996,3.704521251860119,-8.200176560735128,,,4.203627586364746,,,"Colten Brewer",12997,605155
"Anthony DeSclafani","CIN",33.2,9.273399887084961,,,,,6.74786656930906,-0.6821588956392728,,-4.43197979245867,,3.4080974147433327,,,"Anthony DeSclafani",13050,543101
"Yu Darvish","CHC",76,10.72949429216056,,7.909094118604473,4.475019732725273,,7.41234619140625,-0.7497114278502384,-8.742966595818014,-7.168002591274752,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",73,10.40666874752769,,2.5630264282226562,,,9.75964609781901,2.305802741018282,,-6.190590275144114,,6.33054590936917,,,"Gerrit Cole",13125,543037
"Zach Davies","SDP",69.1,,,7.90626402158995,,,7.419954537804705,,-6.496674601236979,,,4.864272931300172,,,"Zach Davies",13183,605200
"Michael Fulmer","DET",27.2,9.25820694488733,,3.4292446229516007,,,6.468049950362569,,-2.9123162489670973,,,3.461090087890625,,,"Michael Fulmer",13218,605242
"Ross Stripling","- - -",49.1,10.879894397076399,,,,,9.769712448120117,2.3057213139727835,,-8.877724716343831,,5.40635834837989,,,"Ross Stripling",13273,548389
"Luis Cessa","NYY",21.2,9.601687572041495,,,,,8.221216538373161,-0.39732275203782685,-3.757622037615095,,,5.072763400607639,,,"Luis Cessa",13345,570666
"Steven Matz","NYM",30.2,,,,,,7.335239814309513,2.971144104003906,-5.70987548828125,,,1.2966140111287434,,,"Steven Matz",13361,571927
"Dylan Floro","LAD",24.1,6.640767415364583,,,,,6.155375546629324,4.480231391059028,,,,2.4782676696777344,,,"Dylan Floro",13394,571670
"Félix Peña","LAA",26.2,7.700727844238282,,,,,7.011725074886658,1.8355272565569196,,,,4.04449714581991,,,"Felix Pena",13403,570240
"Pierce Johnson","SDP",20,9.069475446428571,,,,,9.556880950927734,,-2.607118879045759,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","MIN",20,8.000490188598633,,,,,4.6139075793520945,0.36869273741552433,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","CIN",25.2,10.42274646160314,,4.065288543701172,3.8094098567962646,,6.110141277313232,-0.639804429905389,-2.73509681647551,,,2.650782448904855,,,"Lucas Sims",13470,608371
"Daniel Norris","DET",27.2,9.193905678941457,,,,,,0.3472490580576771,-6.230000019073486,,,0.16471484184265137,,,"Daniel Norris",13475,596057
"Blake Snell","TBR",50,10.9841528540259,,,,,,2.580027031176018,-4.951898484002976,,,7.097894646139705,,,"Blake Snell",13543,605483
"Richard Rodríguez","PIT",23.1,9.30331996496886,,,,,10.041200637817383,-2.52958650942202,,,,,,,"Richard Rodriguez",13549,593144
"Jakob Junis","KCR",25.1,8.091433726958115,,,,,5.305573035930765,-1.74377991602971,,,,3.7375517452464386,,,"Jakob Junis",13619,596001
"Max Fried","ATL",56,6.56654650099734,,,,,5.547470931168441,0.002207801547101749,-10.01648734819771,,,3.2987469759854404,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",24,9.349465110085227,,,,,4.909154619489398,,,-4.907072058046498,,,,,"Tyler Duffey",13758,608648
"Chris Stratton","PIT",30,8.921055110420768,,6.824486255645752,,,,0.6632671617481807,-4.0701280959109045,,,3.3299585978190103,,,"Chris Stratton",13761,608717
"Zach Eflin","PHI",59,7.940510392189026,,,,,4.89284478203725,3.69965117171004,-3.766565370559692,,,4.800826072692871,,,"Zach Eflin",13774,621107
"Matt Strahm","SDP",20.2,6.847790007895612,,4.699715314592634,,,5.027691963391426,,-0.3326347461645154,,,2.173105239868164,,,"Matt Strahm",13799,621381
"Alec Mills","CHC",62.1,8.099986775716145,,,,,4.346196304132909,-1.3426092047440379,-6.408012282680458,,,2.3043939802381725,,,"Alec Mills",13834,621219
"Brent Suter","MIL",31.2,6.93237635501355,,,,,7.198284051357171,,-3.8352980742583402,,,6.462036562637544,,,"Brent Suter",13942,608718
"Michael Wacha","NYM",34,9.865264768016582,,4.279128109116152,,,6.071114498635997,,-4.1883584431239544,,,4.772998783506196,,,"Michael Wacha",14078,608379
"Kevin Gausman","SFG",59.2,9.385022205521304,,,1.390449580439815,,,0.1502132018407186,,,,6.21217432766096,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",55,6.832915782928467,,5.013360500335693,,,4.279358406377033,,,-5.960470176604857,,1.2281701959715299,,,"Lance McCullers Jr.",14120,621121
"Chris Mazza","BOS",30,6.27418685745407,,3.838568266874515,,,2.821836904317391,0.1552830727895101,,,,0.21520223337061264,,,"Chris Mazza",14151,607391
"José Berríos","MIN",63,8.887162642045455,,,,,6.155644861404582,,-1.3558377521794016,,,2.6008516026003927,,,"Jose Berrios",14168,621244
"Kyle Zimmer","KCR",23,8.746262796809164,,,,,,1.295901369303465,-7.066833309098786,,,6.068912799541767,,,"Kyle Zimmer",14169,622092
"Wandy Peralta","SFG",27.1,8.567290704900568,,,,,6.666642446366567,2.939757924021026,,,,3.9427179074754903,,,"Wandy Peralta",14295,593974
"Frankie Montas","OAK",53,10.570959082477168,,,3.052451182219942,,7.966947709006825,1.2404185465850164,,,,,,,"Frankie Montas",14309,593423
"Tyler Glasnow","TBR",57.1,10.32372124006658,,,,,6.434567133585612,7.373044967651367,-9.762878235774254,,,6.645260897549716,,,"Tyler Glasnow",14374,607192
"Hyun Jin Ryu","TOR",67,7.705206758232527,,4.091558041779892,,,5.777800163336559,,-8.020257937028104,,,3.7440301804315474,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","OAK",25,8.66727721867303,,,,,4.501187133789062,0.03588484440531049,-8.775458441840279,,,3.41045404249622,,,"J.B. Wendelken",14506,605525
"Jorge López","- - -",39,8.595582520004607,,,,,6.21332708602089,,,-6.236205782209124,,3.5616708529197565,,,"Jorge Lopez",14527,605347
"Carlos Estévez","COL",24,8.859338561100746,,,,,,0.10314612639577765,,,,3.878063060619213,,,"Carlos Estevez",14542,608032
"Duane Underwood Jr.","CHC",20.2,8.685573154025608,,,,,6.094768870960582,4.924535751342773,-4.913388508122142,,,3.800410862972862,,,"Duane Underwood Jr.",14677,621249
"Edwin Díaz","NYM",25.2,7.51409455383716,,,,,7.729816436767578,2.8647008204198148,,,,2.986402750015259,,,"Edwin Diaz",14710,621242
"Ty Buttrey","LAA",26.1,8.03406153912525,,,,,,-0.9188183433131167,,,,2.1304163251604353,,,"Ty Buttrey",14719,621142
"Julio Urías","LAD",55,10.168934266260065,,,,,8.610525131225586,2.658365567525228,-1.6365954285367914,,,4.539468370634934,,,"Julio Urias",14765,628711
"Emilio Pagán","SDP",22,10.215918825383772,,2.2373356674656724,,,11.539156913757324,1.940000057220459,-1.6479331970214843,,,,,,"Emilio Pagan",14771,641941
"Buck Farmer","DET",21.1,9.156732855902778,,,,,5.249137878417969,0.15779728889465333,,,,2.414291241847047,,,"Buck Farmer",14814,571656
"Michael Lorenzen","CIN",33.2,9.645599063080136,,5.671362190603096,,,8.224622260199652,-0.43624777838868917,-7.966711807250976,,,5.964937987150969,,,"Michael Lorenzen",14843,547179
"Zack Godley","BOS",28.2,7.1226977180032165,,4.863571867274778,,,3.5855211046006943,,,-3.684761155838085,,0.7991192234413964,,,"Zack Godley",14862,643327
"Jon Gray","COL",39,6.509740289652123,,,,,7.203534807477679,2.5805238087972007,-3.0255448774857956,,,6.748678517896075,,,"Jon Gray",14916,592351
"Tyler Webb","STL",21.2,10.187561932732077,,,,,9.52570439728213,,-3.34469711571409,,,9.765965159346418,,,"Tyler Webb",14974,643778
"Chad Kuhl","PIT",46.1,8.140244801839193,,,,,7.043205435949427,1.457009412946492,,-4.651139976334398,,2.893586277961731,,,"Chad Kuhl",14975,641771
"Scott Barlow","KCR",30,8.680615364237035,,,,,9.3113374710083,-1.1001157623729068,-5.808889966492259,,,,,,"Scott Barlow",14993,605130
"Kyle Finnegan","WSN",24.2,8.902200137867647,,,3.75804633063239,,9.338696023692256,3.8036085106860633,3.3620400428771973,,,,,,"Kyle Finnegan",15009,640448
"Germán Márquez","COL",81.2,8.092967405157575,,,,,5.544516401681286,2.5728066854430858,,-1.4411147139080085,,5.650516920823318,,,"German Marquez",15038,608566
"Lou Trivino","OAK",23.1,8.75180466110642,,3.8530141657049004,,,6.408107294100467,,-4.042470296223958,,,2.8033688354492186,,,"Lou Trivino",15043,642152
"Austin Voth","WSN",49.2,9.718318953182234,,5.203548946896115,5.079384395054409,,,,-2.3059522356305804,,,,,,"Austin Voth",15047,608723
"Yency Almonte","COL",27.2,6.780517578125,,,,,5.672303263346354,-0.22434932708740235,,,,3.452918867631392,,,"Yency Almonte",15068,622075
"Jake Newberry","KCR",22,9.499206891741071,,,,,,-0.4212266170617306,,,,7.163858141217913,,,"Jake Newberry",15136,623470
