Name,Team,IP,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,ERA,xERA,NameASCII,PlayerId,MLBAMID
"Caleb Baragar","SFG",22.1,63,90.08412388392857,104.2,111.1,29.047619047619047,5,0.07936508,22,0.34920635,4.029852696532515,4.104693787332533,"Caleb Baragar",19231,670056
"Randy Dobnak","MIN",46.2,156,87.7979891988255,104.7,114.2,1.2348993288590604,8,0.05128205,63,0.40384615,4.050000551768787,4.10948303458035,"Randy Dobnak",23798,677976
"Justus Sheffield","SEA",55.1,161,90.65999755859374,104.6,111.8,9.55625,6,0.03726708,75,0.46583851,3.578312841862042,4.114005131208782,"Justus Sheffield",17285,656954
"Aaron Loup","TBR",25,67,86.86507936507937,104.8,110.8,11.063492063492063,6,0.08955224,22,0.32835821,2.520001345825914,4.126655925136655,"Aaron Loup",10343,571901
"Ryan Brasier","BOS",25,69,91.14927695454031,104.5,110,15.710144927536232,5,0.07246377,31,0.44927536,3.9600018127449705,4.14514855668961,"Ryan Brasier",5615,518489
"Scott Barlow","KCR",30,75,86.80540672508445,103.6,110.8,7.256756756756757,6,0.08,31,0.41333333,4.200000801086579,4.152376142636848,"Scott Barlow",14993,605130
"Trevor Cahill","SFG",25,59,87.46490906832511,105.3,110.7,19.57894736842105,6,0.10169492,21,0.3559322,3.240000123596196,4.155018094054928,"Trevor Cahill",6249,502239
"Nathan Eovaldi","BOS",48.1,136,90.08257871685606,103.9,112.2,8.553030303030303,12,0.08823529,54,0.39705882,3.7241383229368354,4.184111710261301,"Nathan Eovaldi",9132,543135
"Emilio Pagán","SDP",22,55,89.23272372159092,104.8,108.3,24.345454545454544,5,0.09090909,22,0.4,4.5000015605585135,4.193562364829793,"Emilio Pagan",14771,641941
"Yohan Ramírez","SEA",20.2,44,86.5704512162642,101.8,104.5,33.5,3,0.06818182,13,0.29545455,2.6129033061889926,4.198000861530384,"Yohan Ramirez",19444,670990
"James Paxton","NYY",20.1,56,90.71786063058036,103.7,109.2,18.392857142857142,6,0.10714286,25,0.44642857,6.63934530029067,4.198736838145428,"James Paxton",11828,572020
"Dustin May","LAD",56,163,87.89375152587891,103,114,6.3,11,0.06748466,55,0.33742331,2.571429009340322,4.200253467464665,"Dustin May",19716,669160
"José Cisnero","DET",29.2,76,89.976318359375,103.7,111.1,14.68421052631579,6,0.07894737,35,0.46052632,3.033708710364293,4.208216281132252,"Jose Cisnero",6399,542585
"Germán Márquez","COL",81.2,246,88.76789962705762,103.7,111,7.1646090534979425,12,0.04878049,99,0.40243902,3.7469385421479804,4.213810306891928,"German Marquez",15038,608566
"Phillips Valdez","BOS",30.1,88,84.7784090909091,103.3,109.5,9.215909090909092,4,0.04545455,26,0.29545455,3.263735374438949,4.234289337084231,"Phillips Valdez",15605,570488
"Cal Quantrill","- - -",32,93,85.47222290039062,102.2,108,12.077777777777778,7,0.07526882,29,0.31182796,2.2500005196781165,4.252900343648109,"Cal Quantrill",19312,615698
"Dallas Keuchel","CHW",63.1,198,86.83350112757732,104.6,114.9,5.582474226804123,8,0.04040404,62,0.31313131,1.9894738439840092,4.26828342869202,"Dallas Keuchel",9434,572971
"Mike Minor","- - -",56.2,156,87.47371927897136,104.5,113.3,17.564102564102566,16,0.1025641,63,0.40384615,5.558823217570181,4.282954187886425,"Mike Minor",10021,501985
"Bryan Garcia","DET",21.2,70,86.35882209329044,104.4,112,15.632352941176471,3,0.04285714,26,0.37142857,1.66153880282979,4.286589058285956,"Bryan Garcia",19457,650530
"Daniel Hudson","WSN",20.2,50,90.80203683035714,105.3,112.8,27.428571428571427,7,0.14,18,0.36,6.096772693074702,4.286963567229227,"Daniel Hudson",7146,543339
"Jesús Luzardo","OAK",59,169,88.9451249285442,104.4,113.3,10.475609756097562,12,0.07100592,62,0.36686391,4.118643402060266,4.308168755311934,"Jesus Luzardo",19959,666200
"Nick Margevicius","SEA",41.1,120,89.2423726744571,104.3,113.1,18.720338983050848,10,0.08333333,47,0.39166667,4.57258120783913,4.311878001413363,"Nick Margevicius",20395,676606
"Vince Velasquez","PHI",34,88,87.89545440673828,106.4,117.4,12.420454545454545,7,0.07954545,35,0.39772727,5.5588235294117645,4.325356576369086,"Vince Velasquez",11189,592826
"Steven Brault","PIT",42.2,113,85.78818525834517,102.5,110.8,8.136363636363637,5,0.04424779,37,0.32743363,3.3749995976686957,4.351461227563826,"Steven Brault",15291,643230
"Griffin Canning","LAA",56.1,158,88.91753119926948,104.1,114.6,18.9025974025974,14,0.08860759,54,0.34177215,3.994081578065272,4.359403965438148,"Griffin Canning",19867,656288
"Junior Guerra","ARI",23.2,65,86.44262295081967,103.5,111.3,8.491803278688524,3,0.04615385,18,0.27692308,3.042255073946198,4.374215579459325,"Junior Guerra",5702,448855
"David Peterson","NYM",49.2,138,87.37703721788195,103.5,109.3,12.985185185185186,10,0.07246377,46,0.33333333,3.4429526675483992,4.394025912158397,"David Peterson",20302,656849
"JT Brubaker","PIT",47.1,137,87.06666666666666,105,114,11.214814814814815,11,0.08029197,45,0.32846715,4.943662503058474,4.398641984967864,"JT Brubaker",17578,664141
"Andrew Heaney","LAA",66.2,188,88.59893048128342,103.6,110.6,16.310160427807485,14,0.07446809,74,0.39361702,4.45499864044231,4.399343480521953,"Andrew Heaney",15423,571760
"Wandy Peralta","SFG",27.1,76,85.64109321489725,103.3,112.1,6.36986301369863,3,0.03947368,23,0.30263158,3.292683539541019,4.402190939391473,"Wandy Peralta",14295,593974
"Max Scherzer","WSN",67.1,179,88.46820809248555,106.3,112.2,18.68208092485549,15,0.08379888,65,0.36312849,3.742574540134433,4.403610885656018,"Max Scherzer",3137,453286
"Spencer Howard","PHI",24.1,79,87.04156097808442,102.6,109.1,12.688311688311689,4,0.05063291,26,0.32911392,5.917806672969799,4.41375881818106,"Spencer Howard",23252,675921
"Keegan Akin","BAL",25.2,70,91.4014503368433,104.4,109.7,17.89855072463768,6,0.08571429,35,0.5,4.558442856976716,4.41939845182591,"Keegan Akin",19362,669211
"Aaron Civale","CLE",74,224,87.05855855855856,103.4,108.6,10.391891891891891,15,0.06696429,75,0.33482143,4.743243243243243,4.424976725725475,"Aaron Civale",19479,650644
"José Berríos","MIN",63,174,88.7315766630117,104.5,115.8,13.91812865497076,11,0.06321839,69,0.39655172,4,4.429760755452547,"Jose Berrios",14168,621244
"Brad Keller","KCR",54.2,161,89.20506576344937,103.8,113.9,7.493670886075949,6,0.03726708,63,0.39130435,2.4695119653551085,4.433226622894386,"Brad Keller",15734,641745
"Wade LeBlanc","BAL",22.1,81,86.09249877929688,101,109.7,14.55,3,0.03703704,24,0.2962963,8.059704016407759,4.445036430753661,"Wade LeBlanc",5221,453281
"Jonathan Loáisiga","NYY",23,67,84.63384540264423,102.6,108.3,3.6769230769230767,4,0.05970149,18,0.26865672,3.5217391304347827,4.449131024453082,"Jonathan Loaisiga",19753,642528
"David Phelps","- - -",20.2,48,85.03541564941406,105.4,108.9,13.479166666666666,7,0.14583333,18,0.375,6.532260676949679,4.45311275732002,"David Phelps",6316,475479
"Duane Underwood Jr.","CHC",20.2,54,91.9944480613426,103.7,108.5,11.88888888888889,5,0.09259259,25,0.46296296,5.661291541716077,4.473878523729291,"Duane Underwood Jr.",14677,621249
"Adam Wainwright","STL",65.2,191,87.2968126662234,103.3,113.2,11.98936170212766,12,0.06282723,70,0.36649215,3.1522840197967668,4.475270303270491,"Adam Wainwright",2233,425794
"Jeurys Familia","NYM",26.2,75,85.88800130208334,103.8,109.2,3.36,3,0.04,23,0.30666667,3.712500885129186,4.482491999060086,"Jeurys Familia",5114,544727
"Ty Buttrey","LAA",26.1,84,90.1361422251506,102.7,115,5.493975903614458,6,0.07142857,35,0.41666667,5.810128967000079,4.484655423446336,"Ty Buttrey",14719,621142
"Tarik Skubal","DET",32,84,89.57228695053652,105.8,111.9,21.03614457831325,9,0.10714286,33,0.39285714,5.625,4.4860724103210305,"Tarik Skubal",22267,669373
"Matt Foster","CHW",28.2,69,87.16119475862872,103.4,109.4,17.791044776119403,8,0.11594203,27,0.39130435,2.1976747597921356,4.486358698094188,"Matt Foster",19647,641582
"Cole Sulser","BAL",22.2,64,86.90163934426229,102.5,107.3,17.278688524590162,3,0.046875,20,0.3125,5.55882649190856,4.510612610851068,"Cole Sulser",15256,642121
"Josh Tomlin","ATL",39.2,118,88.88632228231837,103.9,111.1,17.00854700854701,14,0.11864407,43,0.36440678,4.764707791588003,4.522278263669898,"Josh Tomlin",9388,458708
"Brandon Kintzler","MIA",24.1,76,86.6306640625,103.4,109.3,3.5733333333333333,5,0.06578947,26,0.34210526,2.2191785460544837,4.526895975203637,"Brandon Kintzler",9939,445213
"Michael Wacha","NYM",34,110,87.88878367771612,104.5,108.9,15.19626168224299,9,0.08181818,48,0.43636364,6.617647058823529,4.552509253243682,"Michael Wacha",14078,608379
"Lance McCullers Jr.","HOU",55,146,89.28750271267361,104,111.3,3.8125,15,0.10273973,51,0.34931507,3.9272719101079954,4.567686773168638,"Lance McCullers Jr.",14120,621121
"Garrett Richards","SDP",51.1,148,89.83424774587971,103.6,111,14.554794520547945,13,0.08783784,52,0.35135135,4.03246733269296,4.583132246837618,"Garrett Richards",9784,572070
"Yusmeiro Petit","OAK",21.2,66,87.52742250504032,103.1,109.4,18.43548387096774,7,0.10606061,22,0.33333333,1.6615393879009648,4.584340189944986,"Yusmeiro Petit",4020,433589
"Jeremy Jeffress","CHC",23.1,57,89.85438939144737,104.3,106,2.8421052631578947,2,0.03508772,26,0.45614035,1.5428574791733833,4.596470609169495,"Jeremy Jeffress",9490,502026
"Jared Hughes","NYM",22.1,69,84.62608978713769,104.2,113.3,2.420289855072464,5,0.07246377,23,0.33333333,4.835822409844655,4.603720963646028,"Jared Hughes",9325,453172
"Luke Jackson","ATL",26.1,97,90.04536485180412,105.4,111.2,4.061855670103093,3,0.03092784,37,0.3814433,6.835445348431428,4.604936800430096,"Luke Jackson",11752,592426
"Taylor Widener","ARI",20,51,86.77647250306373,104.5,107.2,15.588235294117647,5,0.09803922,19,0.37254902,4.499998712540041,4.6414085367506495,"Taylor Widener",19266,642203
"Antonio Senzatela","COL",73.1,240,88.34477150889121,104.6,111.9,9.117154811715482,13,0.05416667,92,0.38333333,3.436364232213147,4.641681980420325,"Antonio Senzatela",15488,622608
"Jake Newberry","KCR",22,56,88.85000174386161,101.5,113,13.607142857142858,3,0.05357143,25,0.44642857,4.090911573616463,4.652161838535788,"Jake Newberry",15136,623470
"Frankie Montas","OAK",53,153,88.14733072916667,102.5,111.3,17.08,12,0.07843137,54,0.35294118,5.60377358490566,4.653715218103793,"Frankie Montas",14309,593423
"Matt Strahm","SDP",20.2,59,86.26610500529661,103,115.8,13.796610169491526,3,0.05084746,20,0.33898305,2.612904029632085,4.6590653145950425,"Matt Strahm",13799,621381
"Deivi García","NYY",34.1,106,89.4269268329327,104,111.3,23.403846153846153,10,0.09433962,42,0.39622642,4.980581601970339,4.686971494221253,"Deivi Garcia",20276,665620
"Danny Duffy","KCR",56.1,161,88.6770725128757,105,112.9,19.56687898089172,12,0.07453416,58,0.36024845,4.952661746330661,4.688376002669314,"Danny Duffy",3542,518633
"Seth Lugo","NYM",36.2,101,90.03663559715346,105.7,113.6,7.475247524752476,9,0.08910891,43,0.42574257,5.1545464823858875,4.699484434127301,"Seth Lugo",12447,607625
"Kolby Allard","TEX",33.2,99,89.12653086136798,103.9,110.7,19.46938775510204,7,0.07070707,38,0.38383838,7.752475393927459,4.74144978852943,"Kolby Allard",18694,663465
"Adrian Houser","MIL",56,177,86.31420343572444,102.6,109.9,1.4431818181818181,10,0.05649718,58,0.32768362,5.303571428571429,4.741814253693601,"Adrian Houser",12718,605288
"Josh A. Smith","MIA",26.1,91,87.36777886284722,101.2,110.4,13.555555555555555,3,0.03296703,28,0.30769231,6.835441882746897,4.744633289654294,"Josh A. Smith",10946,595001
"Luke Weaver","ARI",52,162,89.83187255859374,104,112.8,19.28125,15,0.09259259,68,0.41975309,6.576924524364,4.7503484954734745,"Luke Weaver",16918,596133
"Mike Clevinger","- - -",41.2,108,88.22857142857143,104.5,110.2,17.685714285714287,8,0.07407407,37,0.34259259,3.0239997692871268,4.750403699867978,"Mike Clevinger",12808,605182
"Génesis Cabrera","STL",22.1,44,83.9659090909091,103.5,108.7,14.318181818181818,4,0.09090909,14,0.31818182,2.417912030916832,4.763535326507945,"Genesis Cabrera",17490,650893
"Nick Wittgren","CLE",23.2,59,89.26034651131465,103.9,108.6,14.241379310344827,6,0.10169492,22,0.37288136,3.4225353032108172,4.769157768213671,"Nick Wittgren",15594,621295
"Ryne Harper","WSN",23.2,75,86.9391891891892,102.7,109,16.675675675675677,7,0.09333333,26,0.34666667,7.605636458954985,4.772711629060265,"Ryne Harper",12680,607560
"Brett Anderson","MIL",47,156,89.10000253652598,103.8,110.7,4.3441558441558445,10,0.06410256,75,0.48076923,4.212765957446808,4.779534608916911,"Brett Anderson",8223,474463
"Tyler Anderson","SFG",59.2,190,86.84193469632056,101.6,109.4,21.602150537634408,11,0.05789474,59,0.31052632,4.374300603931428,4.793847826255586,"Tyler Anderson",12880,542881
"Martín Pérez","BOS",62,185,86.25865812674581,101.4,111.2,14.251396648044693,14,0.07567568,54,0.29189189,4.499999446253691,4.802854503488979,"Martin Perez",6902,527048
"Michael King","NYY",26.2,82,87.03209695698303,102.2,106.6,16.308641975308642,5,0.06097561,26,0.31707317,7.7624971313785185,4.804662343920499,"Michael King",19853,650633
"Tommy Milone","- - -",39,133,89.17999549278846,104.6,111.9,18.03846153846154,8,0.06015038,48,0.36090226,6.692309328790647,4.805874068967801,"Tommy Milone",7608,543548
"Mike Fiers","OAK",59,200,88.62040617028062,104,108.4,20.362244897959183,15,0.075,67,0.335,4.576271186440678,4.809551365456438,"Mike Fiers",7754,571666
"Tyler Alexander","DET",36.1,105,89.08285435267857,105.2,112.2,11.742857142857142,9,0.08571429,39,0.37142857,3.963300602373619,4.810684664350138,"Tyler Alexander",17735,641302
"Jonathan Holder","NYY",21.2,76,86.85526315789474,102.8,112.8,8.236842105263158,6,0.07894737,30,0.39473684,4.9846142144742025,4.811284808131893,"Jonathan Holder",16588,656547
"Trevor Richards","TBR",32,112,89.27129448784723,103,110.2,18.39814814814815,10,0.08928571,48,0.42857143,5.906251760200191,4.8472074424206735,"Trevor Richards",19309,670950
"Johnny Cueto","SFG",63.1,192,87.87883391203704,103.5,113.1,12.97883597883598,11,0.05729167,65,0.33854167,5.399999457911496,4.854131866250919,"Johnny Cueto",6893,456501
"Thomas Hatch","TOR",26.1,71,86.34571446010045,103.6,109.8,11.9,4,0.05633803,29,0.4084507,2.7341769758926695,4.858128755240996,"Thomas Hatch",19264,641672
"Taylor Clarke","ARI",43.1,122,89.79083251953125,104.7,109.4,16.108333333333334,12,0.09836066,48,0.39344262,4.361537821617446,4.896057328745193,"Taylor Clarke",17611,664199
"Shun Yamaguchi","TOR",25.2,75,89.08749728732639,104.1,109,12.541666666666666,6,0.08,28,0.37333333,8.064935264709653,4.926405402239876,"Shun Yamaguchi",27460,685493
"Daniel Ponce de Leon","STL",32.2,76,88.61733205159506,105.3,108.8,21.413333333333334,7,0.09210526,31,0.40789474,4.959183340176174,4.938304435349103,"Daniel Ponce de Leon",16110,594965
"Adam Plutko","CLE",27.2,93,88.6967022235577,104.2,113.6,22.45054945054945,7,0.07526882,31,0.33333333,4.8795191936077424,4.970881785510469,"Adam Plutko",15846,592644
"Taijuan Walker","- - -",53.1,152,88.36424164424669,102.6,108.6,14.019867549668874,11,0.07236842,50,0.32894737,2.6999996781349567,4.993928540581899,"Taijuan Walker",11836,592836
"Geoff Hartlieb","PIT",22.1,60,88.71694584216101,104.7,107.6,1.7966101694915255,2,0.03333333,19,0.31666667,3.6268695951161347,5.006049191815109,"Geoff Hartlieb",19558,664129
"Matt Shoemaker","TOR",28.2,80,87.66328990308544,103.5,108,7.253164556962025,8,0.1,31,0.3875,4.709301803355793,5.018677010109548,"Matt Shoemaker",4776,533167
"Jack Flaherty","STL",40.1,102,87.7128712871287,102.3,110.4,9.306930693069306,7,0.06862745,33,0.32352941,4.909090135260632,5.025256296285662,"Jack Flaherty",17479,656427
"Alec Mills","CHC",62.1,185,86.88261081861413,103.4,114.5,10.059782608695652,17,0.09189189,73,0.39459459,4.475935372343892,5.048411609849942,"Alec Mills",13834,621219
"Rich Hill","MIN",38.2,107,86.81792637087264,102.9,110.7,15.726415094339623,10,0.09345794,32,0.29906542,3.0258616709397845,5.054345134062206,"Rich Hill",4806,448179
"Trevor Williams","PIT",55.1,178,87.15919652478448,102.9,114.5,12.275862068965518,12,0.06741573,64,0.35955056,6.180722181398072,5.065079316202291,"Trevor Williams",16977,592866
"Matt Barnes","BOS",23,55,91.26226230837264,105.2,112.6,11.09433962264151,6,0.10909091,25,0.45454545,4.304347469135163,5.087503627846768,"Matt Barnes",12863,598264
"Patrick Corbin","WSN",65.2,217,90.70837572674418,106.2,114.8,11.925581395348837,14,0.06451613,96,0.44239631,4.659899199029634,5.101538978683028,"Patrick Corbin",9323,571578
"Kyle Freeland","COL",70.2,232,87.32654348727876,103.6,115.7,7.389380530973451,13,0.05603448,83,0.35775862,4.330189302579671,5.106608123942672,"Kyle Freeland",16256,607536
"Zach Davies","SDP",69.1,194,87.53031499335107,103.9,111.3,14.579787234042554,20,0.10309278,71,0.36597938,2.725961138510904,5.129079225224985,"Zach Davies",13183,605200
"Buck Farmer","DET",21.1,70,90.19264849494485,105.2,112.9,7.0588235294117645,6,0.08571429,29,0.41428571,3.796875226311399,5.161780714877697,"Buck Farmer",14814,571656
"Chris Paddack","SDP",59,173,90.9375,105.6,111.9,9.291666666666666,19,0.10982659,82,0.47398844,4.728812642085322,5.174477316343675,"Chris Paddack",20099,663978
"Jeffrey Springs","BOS",20.1,63,86.49838552167338,104.1,116.3,15.193548387096774,8,0.12698413,23,0.36507937,7.081968984627392,5.175305373969596,"Jeffrey Springs",17677,605488
"Logan Webb","SFG",54.1,169,88.39345005580357,105.2,110.6,5.815476190476191,9,0.05325444,67,0.3964497,5.466258660146903,5.223605695979117,"Logan Webb",17995,657277
"José Urquidy","HOU",29.2,90,89.8393280372191,103.6,111.4,16.685393258426966,6,0.06666667,35,0.38888889,2.7303367860840373,5.256752544509617,"Jose Urquidy",18413,664353
"Travis Lakins Sr.","BAL",25.2,76,89.9493359375,103.1,116.1,7.8,7,0.09210526,33,0.43421053,2.8051950831420784,5.277562486840343,"Travis Lakins Sr.",18600,664042
"Rick Porcello","NYM",59,190,87.15668344752673,104.2,109.8,16.379679144385026,16,0.08421053,70,0.36842105,5.6440677966101696,5.2777349871297545,"Rick Porcello",2717,519144
"Matthew Boyd","DET",60.1,184,87.43278795252732,104.5,110.8,15.431693989071038,20,0.10869565,68,0.36956522,6.712706474946325,5.288788614581819,"Matthew Boyd",15440,571510
"Jimmy Cordero","CHW",26.2,90,84.52333441840278,102.7,107.9,4.666666666666667,5,0.05555556,29,0.32222222,6.075004055502738,5.298643712380514,"Jimmy Cordero",15690,622772
"Kris Bubic","KCR",50,149,87.09657266695206,104.7,108.5,11.45890410958904,12,0.08053691,54,0.36241611,4.320000988769758,5.299317970272933,"Kris Bubic",21455,663460
"Patrick Sandoval","LAA",36.2,114,88.08230131706306,102.4,110.4,3.663716814159292,9,0.07894737,54,0.47368421,5.6454540560068605,5.343338282621652,"Patrick Sandoval",19447,663776
"Ryan Weber","BOS",43,141,91.06402807441546,105.1,111.3,9.424460431654676,11,0.07801418,71,0.5035461,4.395349422102119,5.345705274497355,"Ryan Weber",10160,543901
"Daniel Castano","MIA",29.2,103,89.40494831953899,106.3,116.9,11.673267326732674,6,0.05825243,39,0.37864078,3.033708125228721,5.379678972301133,"Daniel Castano",19805,641447
"Jordan Lyles","TEX",57.2,205,89.62277372756807,103,112.5,14.514851485148515,16,0.07804878,86,0.4195122,7.023122161592049,5.382342208582719,"Jordan Lyles",7593,543475
"Tommy Hunter","PHI",24.2,68,90.5765609741211,105.3,112.1,13.375,6,0.08823529,31,0.45588235,4.0135151686859825,5.450301150347646,"Tommy Hunter",1157,488984
"Aníbal Sánchez","WSN",53,181,88.9016781599162,104.2,114.2,13.519553072625698,17,0.09392265,68,0.37569061,6.622642462768909,5.45547233141155,"Anibal Sanchez",3284,434671
"Spencer Turnbull","DET",56.2,160,91.08387096774193,105,113.3,8.470967741935484,10,0.0625,70,0.4375,3.9705878789037476,5.482551365326909,"Spencer Turnbull",16207,605513
"Robbie Erlin","- - -",26.2,88,89.75287496632544,105,109.6,19.735632183908045,12,0.13636364,37,0.42045455,8.09999903440487,5.506200239729469,"Robbie Erlin",10354,572362
"Héctor Rondón","ARI",20,62,91.47903540826613,104.6,112.1,10.661290322580646,9,0.14516129,27,0.43548387,7.650002918244521,5.519637273654386,"Hector Rondon",2391,444468
"Huascar Ynoa","ATL",21.2,68,87.83823529411765,102.3,109,3.6323529411764706,4,0.05882353,26,0.38235294,5.815386321841408,5.5220921781337085,"Huascar Ynoa",20468,660623
"Tyler Zuber","KCR",22,48,88.85957239029256,105.2,114.4,11.02127659574468,4,0.08333333,19,0.39583333,4.090910509598649,5.529347622056875,"Tyler Zuber",20379,676604
"Austin Voth","WSN",49.2,159,89.35126582278481,104.5,114.3,21.20253164556962,15,0.09433962,69,0.43396226,6.34228122969442,5.56064091113947,"Austin Voth",15047,608723
"Gio Gonzalez","CHW",31.2,98,86.30104064941406,103.5,112.5,10.90625,7,0.07142857,32,0.32653061,4.831578171325977,5.564163504116432,"Gio Gonzalez",7448,461829
"Jake Woodford","STL",21,64,89.95156383514404,107.7,110.3,12.15625,9,0.140625,26,0.40625,5.571431607617845,5.57932420266631,"Jake Woodford",18674,663765
"José Ureña","MIA",23.1,74,90.59726161172945,106.6,111.4,13.04109589041096,7,0.09459459,31,0.41891892,5.400000735691716,5.581832497186062,"Jose Urena",11589,570632
"Erick Fedde","WSN",50.1,169,89.58000118371213,105.4,121.3,2.4727272727272727,14,0.08284024,67,0.3964497,4.291390999509231,5.606228014770228,"Erick Fedde",17425,607200
"Jakob Junis","KCR",25.1,87,88.93837436409883,105.2,108.9,12.63953488372093,7,0.08045977,31,0.35632184,6.394737644539085,5.609167479992578,"Jakob Junis",13619,596001
"Jorge López","- - -",39,131,92.79999995231628,106.1,115.5,9.03125,12,0.09160305,65,0.49618321,6.692306720646316,5.617922254159076,"Jorge Lopez",14527,605347
"Jake Arrieta","PHI",44.1,141,88.93115942028986,105.5,111.3,6.666666666666667,11,0.07801418,54,0.38297872,5.075188552189711,5.632128166648467,"Jake Arrieta",4153,453562
"Anthony Kay","TOR",21,62,88.663330078125,105.7,111.8,15.4,5,0.08064516,23,0.37096774,5.142858077068888,5.637796535144499,"Anthony Kay",20387,641743
"Enoli Paredes","HOU",20.2,58,89.40175267269737,106.9,110.6,13.157894736842104,3,0.05172414,22,0.37931034,3.0483871905538247,5.666576908751353,"Enoli Paredes",20447,660600
"Kyle Gibson","TEX",67.1,207,88.17951600609756,103.4,112.9,6.195121951219512,15,0.07246377,82,0.39613527,5.346535057334904,5.6968022020208355,"Kyle Gibson",10123,502043
"Asher Wojciechowski","BAL",37,121,88.39663619353992,103.9,107.2,20.084033613445378,9,0.07438017,41,0.33884298,6.810809055326035,5.776595965971432,"Asher Wojciechowski",10836,592879
"Jon Gray","COL",39,139,90.27626180305755,103,109.2,15.884892086330936,11,0.07913669,64,0.46043165,6.6923057285292025,5.790420517188949,"Jon Gray",14916,592351
"Jon Lester","CHC",61,203,88.92277421101485,104.6,112.5,11.876237623762377,25,0.12315271,79,0.38916256,5.163934426229508,5.797651064022625,"Jon Lester",4930,452657
"Dan Altavilla","- - -",20.1,53,91.06038104363208,103.6,108.9,17.30188679245283,5,0.09433962,21,0.39622642,5.754099800009755,5.877775345828398,"Dan Altavilla",16507,656186
"Steve Cishek","CHW",20,59,89.16896214978448,105.7,110.9,18.637931034482758,7,0.11864407,24,0.40677966,5.4,5.897349205608359,"Steve Cishek",6483,518553
"T.J. McFarland","OAK",20.2,77,90.82133463541666,104.9,109,2.2,5,0.06493506,33,0.42857143,4.354839647473906,5.9121350006173214,"T.J. McFarland",3237,519008
"Jeff Hoffman","COL",21.1,73,92.29166666666667,104,112.8,16.13888888888889,7,0.09589041,39,0.53424658,9.28124806378077,5.983070247386007,"Jeff Hoffman",17432,656546
"Nick Nelson","NYY",20.2,61,88.03442783043033,103,109.3,4.590163934426229,6,0.09836066,20,0.32786885,4.790321843805337,6.015436127542732,"Nick Nelson",20153,656793
"Carlos Estévez","COL",24,77,91.81168831168831,104,111.5,19.194805194805195,9,0.11688312,36,0.46753247,7.500002384186549,6.06963592148302,"Carlos Estevez",14542,608032
"Chris Mazza","BOS",30,90,86.36966182408707,102.4,112.9,16.89887640449438,5,0.05555556,28,0.31111111,4.8,6.080848180815825,"Chris Mazza",14151,607391
"Mitch Keller","PIT",21.2,52,88.50961538461539,105.1,114.6,14.307692307692308,6,0.11538462,22,0.42307692,2.9076918810782972,6.094298332631824,"Mitch Keller",17594,656605
"Carlos Martinez","STL",20,77,88.5,105.9,109.7,5.8,5,0.06493506,34,0.44155844,9.899995279314385,6.095691209472799,"Carlos Martinez",11682,593372
"Reynaldo López","CHW",26.1,81,91.14102564102564,105.7,111.2,19.153846153846153,8,0.09876543,35,0.43209877,6.493672610666751,6.134818339135324,"Reynaldo Lopez",16400,625643
"Justin Dunn","SEA",45.2,127,91.984796875,105.3,113.5,21.008,14,0.11023622,57,0.4488189,4.335765940448629,6.18814575171239,"Justin Dunn",19268,643290
"Nick Vincent","MIA",22.1,68,90.51470588235294,106.8,108.4,14.955882352941176,9,0.13235294,32,0.47058824,4.432835316121649,6.213621058756006,"Nick Vincent",7555,543883
"Alex Cobb","BAL",52.1,168,91.24790653068862,105,115.8,3.7724550898203595,16,0.0952381,81,0.48214286,4.299363475178856,6.316116307746567,"Alex Cobb",6562,502171
"Joe Jiménez","DET",22.2,68,92.07761485541045,105.2,110,17.119402985074625,7,0.10294118,34,0.5,7.147059023999018,6.322054405118094,"Joe Jimenez",15761,641729
"Thomas Eshelman","BAL",34.2,117,88.52758368130388,105.8,112.8,17.03448275862069,11,0.09401709,41,0.35042735,3.894232554725755,6.338628733657811,"Thomas Eshelman",18361,664045
"Alex Young","ARI",46.1,150,89.99866132288172,104.4,111.8,15.308724832214764,19,0.12666667,61,0.40666667,5.4388501895994175,6.396627058682874,"Alex Young",18333,622065
"Anthony DeSclafani","CIN",33.2,114,89.63539650165929,103.9,108.4,11.053097345132743,13,0.11403509,53,0.46491228,7.217821100648455,6.406947050257153,"Anthony DeSclafani",13050,543101
"Robbie Ray","- - -",51.2,137,91.63529429716222,105,112.8,22.919117647058822,18,0.13138686,63,0.45985401,6.6193544619835345,6.427860288454324,"Robbie Ray",11486,592662
"Chase Anderson","TOR",33.2,105,87.90194079945388,106.4,117.5,15.067961165048544,17,0.16190476,40,0.38095238,7.217818953830544,6.512596924754979,"Chase Anderson",6895,502624
"Derek Holland","PIT",40.2,116,92.4842100979989,106.1,112.3,16.017543859649123,17,0.14655172,56,0.48275862,6.860655201407323,6.588862296143137,"Derek Holland",4141,502706
"Tanner Roark","TOR",47.2,154,89.23355263157895,104.4,111.4,17.99342105263158,20,0.12987013,66,0.42857143,6.797203703820783,6.602095409621273,"Tanner Roark",8753,543699
"Ross Stripling","- - -",49.1,161,91.21354744203629,104.3,112.1,12.316129032258065,17,0.10559006,63,0.39130435,5.837838496144872,6.64918059310364,"Ross Stripling",13273,548389
"Chad Kuhl","PIT",46.1,123,89.47898646763393,105.6,114.5,14.411764705882353,16,0.1300813,48,0.3902439,4.273381764076482,6.692643346786093,"Chad Kuhl",14975,641771
