Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Pedro Strop","CHC",68,0.4396619283564957,,,,,0.7405149610075232,2.7816101149016736,,,,-5.7541587136008525,,,"Pedro Strop",4070,467008
"Junichi Tazawa","BOS",58.2,0.3096616018939932,,,,-0.7575011495406253,4.760456085205078,1.4384471453153171,-0.8046213537454605,,,-13.268299400806427,,,"Junichi Tazawa",4079,547749
"James Russell","CHC",34,-1.0681953516092386,,2.2773654460906982,,,-1.936155892490001,2.912962954977284,-1.7711882080350603,,,-3.0646330515543623,,,"James Russell",4089,460701
"Luke Gregerson","HOU",61,1.5249863266944885,,0.17676693113411174,,,1.8788265118135867,1.5903551026252702,-2.3963309824466705,,,-10.497879981994629,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","STL",61,-0.3238626541914763,,,,,-0.5276789622647422,1.5708790105931898,-3.002551373313455,,3.8881421089172363,1.1457764711536345,,,"Carlos Villanueva",4138,453646
"Derek Holland","TEX",58.2,-3.6210796236991882,,,,,0.15376352720966377,0.10240457193580216,,0.8243185540904169,,-4.673173162672255,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",229,0.4529289057339665,,,,,1.981159495887252,2.5120722632798675,1.4413034961250797,,,1.9274831567920228,,,"Jake Arrieta",4153,453562
"Jered Weaver","LAA",159,-1.932302147451073,,0.26540564373135567,,,-0.939393790131571,1.3781092011232148,0.30108151247980003,,,0.291393122129273,,,"Jered Weaver",4235,450308
"David Hernandez","ARI",33.2,-0.8281863652742826,,,,,1.5628330707550049,,0.13278990148383882,,,-4.916123368523338,,,"David Hernandez",4259,456696
"Mark Melancon","PIT",76.2,0.3956432525928204,,2.19010213854923,2.9039621353149414,,,,,1.508029082725788,,,,,"Mark Melancon",4264,453343
"Manny Parra","CIN",32.1,2.4839559539419707,,,-7.31587685071505,,0.38554530252109875,-0.955961076986222,,,,,,,"Manny Parra",4279,448159
"Matt Albers","CHW",37.1,6.270151336987813,,,,,0.9449457739763719,2.5374706302370345,7.4433648586273184,,,-0.042377912292354984,,,"Matt Albers",4300,458006
"Justin Wilson","NYY",61,1.5196271036185471,,-1.1634034537226776,,,1.674422505063094,4.520480036735535,3.241293570574592,,,,,,"Justin Wilson",4301,458677
"Craig Breslow","BOS",65,-0.24621467655503398,,,,,-5.632163176559053,1.6867653954596746,-0.00010672560397614825,,,0.1572992667615653,,,"Craig Breslow",4363,444520
"Jeremy Hellickson","ARI",146,-1.1476166243709955,,-0.6377797822157542,,,-0.901445259347847,11.423200368881226,1.0389452395231826,,,0.2928354701057809,,,"Jeremy Hellickson",4371,476451
"Jonathon Niese","NYM",176.2,-0.4755634798420419,,0.06563942234180264,,,1.0996771657841966,-4.638716171029955,-2.0020813910050403,,,-0.8225739259144357,,,"Jonathon Niese",4424,477003
"Jordan Zimmermann","WSN",201.2,-0.3734141698182729,,,,,-2.130575312508477,1.8349165826211675,1.2460592465522962,,,0.6040589883923531,,,"Jordan Zimmermann",4505,519455
"Mitch Harris","STL",27,0.5751878282298213,,-1.6094478822889784,,,1.1841444671154022,,-3.225545957684517,,,-2.8414207346299114,,,"Mitch Harris",4530,518771
"Jason Hammel","CHC",170.2,-0.6782250071680823,,,,,-1.7133704209939027,1.5119010461714928,0.10093521586684294,,,0.8063752961352588,,,"Jason Hammel",4538,434628
"Joe Thatcher","HOU",22.2,-0.2369262013875001,,1.6721369698643684,,,,-0.33491673377844006,,,,,,,"Joe Thatcher",4620,491159
"Brandon McCarthy","LAD",23,2.7157147725423174,,-3.987640843671911,,,-10.046825959132267,,-1.558476460130909,,,,,,"Brandon McCarthy",4662,435221
"Sam LeCure","CIN",20,1.3309752941131592,,,,,-0.35654840561059803,-5.5302842096848925,,0.004048639182317054,,1.0310366040184384,,,"Sam LeCure",4664,459967
"Charlie Morton","PIT",129,-1.098643684387207,,,-1.6726385206865841,,-0.23604928463599076,,0.20603362702200195,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","HOU",54.2,,,,,,0.9376612193800229,-0.5419669341455939,,,,1.033864960525975,,,"Pat Neshek",4682,450212
"Jeff Francis","TOR",22,9.843818346659344,,,,,-1.4312617605624918,-0.5161750813325247,-1.2810449267542638,,,0.944021615115079,,,"Jeff Francis",4684,433585
"Matt Cain","SFG",60.2,-0.560686069051015,,,,,-2.5775541593362616,-0.9490695526433545,-3.013660843883242,,,-1.7746424916162655,,,"Matt Cain",4732,430912
"Jonathan Broxton","- - -",60.1,-1.0331738586268149,,,,,-0.28436558321118355,1.5768724466379769,-2.9918729611065076,,,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA",201.2,-1.8158883087394773,,,,,-0.38152930805984053,-0.6494132320532638,2.896940512735336,,,0.6852578497552253,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",135.1,-0.652959079764008,,,,,0.044431292584964206,-0.5058314335548272,,-0.9148807228579149,,0.0964833531424264,,,"Matt Shoemaker",4776,533167
"Rich Hill","BOS",29,2.800174020416108,,,,,2.82481862948491,-0.00683215136329333,1.9428660297951503,14.048385620117188,,5.014434882572719,,,"Rich Hill",4806,448179
"Joe Blanton","- - -",76,0.916918080215701,,,,,-3.5908839339582026,3.067357126581535,-0.7856006423632304,,,0.37113980041535877,,,"Joe Blanton",4849,430599
"Mike Montgomery","SEA",90,-0.47807928354766727,,0.6245214798871208,,,,,-0.5151173552951297,,,-0.5755123297373455,,,"Mike Montgomery",4869,543557
"Brandon Maurer","SDP",51,-0.2543090536520143,,,,,-1.5381556490193242,1.7849016614059312,,,,2.932107705864117,,,"Brandon Maurer",4878,543506
"Scott Kazmir","- - -",183,-0.33075354165501064,,0.4175379955568793,,,0.8443832760019605,-1.825813480386152,-0.9754777431488038,,,0.5537149581042203,,,"Scott Kazmir",4897,431148
"Jon Lester","CHC",205,0.39526410530307704,,0.6301207661785784,,,1.2123446131861486,,0.39380693728207083,,,-0.2993247761631644,,,"Jon Lester",4930,452657
"Justin De Fratus","PHI",80,-0.3992460022082907,,,,,-2.246608423150104,-1.015531938839582,,,,-1.1973979521770868,,,"Justin De Fratus",4955,518603
"Fernando Salas","LAA",63.2,1.0464636109530623,,,,,2.569101005792618,,,-0.09249311662898771,,-3.642740567525228,,,"Fernando Salas",4971,477569
"Cole Hamels","- - -",212.1,0.0756791774058502,,0.5436141781395462,,,-0.4487459557064881,,0.45956568931465713,,,2.26877195472766,,,"Cole Hamels",4972,430935
"Fernando Abad","OAK",47.2,2.5569149942109077,,-0.512152241769238,,,-2.3599616149142117,-142.72301197052002,,-3.836877722489206,,1.855397665942157,,,"Fernando Abad",4994,472551
"Jake Diekman","- - -",58.1,,,,,,-0.16664662942063385,0.40610053933652723,,,,-0.7030637491317023,,,"Jake Diekman",5003,518617
"Bo Schultz","TOR",43,-0.29425505093505555,,3.3164792590671115,,,2.1556158276165234,3.367332570693072,,,,3.4387479225794473,,,"Bo Schultz",5028,544759
"Dale Thayer","SDP",37.2,1.0415900243471747,,,,,8.963743845621746,-2.9153044881491827,,,,-0.34901228470680046,,,"Dale Thayer",5032,445612
"Yohan Flande","COL",68.1,0.7004821953708178,,,,,-0.6347580438249566,-2.963129082637435,,,,0.8643012297780891,,,"Yohan Flande",5057,456071
"Josh Fields","HOU",50.2,1.4402750690986141,,,,,,0.22598931193351743,,0.8609495023741339,,-2.5198531778235185,,,"Josh Fields",5070,451661
