Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Trevor Bauer","CLE",176,0.25260236,0.6528461,0.45146648,0.52197802,0.88697524,0.78422274,0.49685754,22.63479097,"Trevor Bauer",12703,545333
"James Russell","CHC",34,0.26190476,0.70774648,0.49813433,0.77272727,0.87064677,0.84644195,0.52985075,22.63116883,"James Russell",4089,460701
"Jhoulys Chacín","ARI",26.2,0.24056604,0.58878505,0.41549296,0.49019608,0.9047619,0.78531073,0.50234742,22.63022508,"Jhoulys Chacin",2608,468504
"Chris Tillman","BAL",173,0.24751067,0.64448793,0.45457639,0.7183908,0.88663968,0.84281437,0.52160599,22.62632794,"Chris Tillman",5279,501957
"Kyle Lohse","MIL",152.1,0.27734977,0.64500406,0.45630684,0.63611111,0.87279597,0.79896014,0.48675366,22.62465451,"Kyle Lohse",739,346798
"Jake Diekman","- - -",58.1,0.2752809,0.63345196,0.45894161,0.55102041,0.8258427,0.74552684,0.51277372,22.62211422,"Jake Diekman",5003,518617
"Robbie Ray","ARI",127.2,0.26443203,0.65391156,0.468,0.6584507,0.86215865,0.80721747,0.52266667,22.61309885,"Robbie Ray",11486,592662
"Trevor May","MIN",114.2,0.27493917,0.66344294,0.49137931,0.57964602,0.84985423,0.78289474,0.55711207,22.61148904,"Trevor May",6398,543507
"Lance Lynn","STL",175.1,0.25283522,0.69134078,0.46707608,0.67546174,0.86363636,0.81154127,0.48857045,22.60737327,"Lance Lynn",2520,458681
"Daniel Webb","CHW",30,0.29010239,0.66945607,0.46052632,0.45882353,0.9125,0.75510204,0.44924812,22.60540541,"Daniel Webb",10558,543900
"Gonzalez Germen","- - -",38.2,0.2722063,0.68092105,0.46248086,0.49473684,0.80676329,0.70860927,0.46554364,22.59459459,"Gonzalez Germen",5876,542674
"Neal Cotts","- - -",63.1,0.25239006,0.68081181,0.47042254,0.54545455,0.87533875,0.78842315,0.50892019,22.59335038,"Neal Cotts",1797,425840
"Matt Marksberry","ATL",23.1,0.30516432,0.56149733,0.425,0.6,0.8952381,0.78235294,0.4675,22.59027778,"Matt Marksberry",15089,621408
"Matt Wisler","ATL",109,0.2633452,0.68306011,0.4817975,0.65315315,0.8928,0.82998819,0.52047782,22.5687852,"Matt Wisler",12804,605538
"Dale Thayer","SDP",37.2,0.27561837,0.67398119,0.48671096,0.74358974,0.88837209,0.84982935,0.52990033,22.56136364,"Dale Thayer",5032,445612
"Chris Archer","TBR",212,0.30550622,0.62556818,0.46883155,0.49031008,0.8328792,0.72356215,0.51029284,22.54861945,"Chris Archer",6345,502042
"Brandon Cunniff","ATL",35,0.24115756,0.65625,0.44073456,0.52,0.78306878,0.70833333,0.48080134,22.54241071,"Brandon Cunniff",11509,594792
"Tommy Milone","MIN",128.2,0.31153497,0.60020768,0.44622093,0.696793,0.89100346,0.81867535,0.46656977,22.51841929,"Tommy Milone",7608,543548
"Brad Brach","BAL",79.1,0.30737135,0.68566494,0.4761171,0.55656109,0.80100756,0.71359223,0.44607088,22.51461378,"Brad Brach",6627,542960
"Josh Collmenter","ARI",121,0.2568306,0.65734266,0.46607516,0.70212766,0.90273556,0.84994401,0.52244259,22.50794798,"Josh Collmenter",7312,518567
"Kevin Gausman","BAL",112.1,0.32716049,0.66037736,0.48745328,0.65408805,0.83529412,0.77217963,0.48104645,22.49129173,"Kevin Gausman",14107,592332
"Wily Peralta","MIL",108.2,0.24521935,0.65657742,0.44736842,0.67431193,0.90957447,0.84398977,0.49141876,22.4379085,"Wily Peralta",7738,503449
"Héctor Neris","PHI",40.1,0.32513661,0.67515924,0.48676471,0.5210084,0.81132075,0.70694864,0.46176471,22.42031873,"Hector Neris",11804,593576
"Ross Detwiler","- - -",58.1,0.22521008,0.66491228,0.44034335,0.73134328,0.8707124,0.83430799,0.48927039,22.41794569,"Ross Detwiler",2859,446321
"Roenis Elías","SEA",115.1,0.26444444,0.63927428,0.45563419,0.58823529,0.85976628,0.78255675,0.51007077,22.4009043,"Roenis Elias",12673,606273
"Blaine Hardy","DET",61.1,0.25853659,0.63090909,0.471875,0.62264151,0.81556196,0.77041943,0.57291667,22.39912281,"Blaine Hardy",6499,543278
"Ernesto Frieri","TBR",23.1,0.26011561,0.63902439,0.46560847,0.6,0.8778626,0.80681818,0.54232804,22.39416058,"Ernesto Frieri",5178,457117
"Zach Duke","CHW",60.2,0.32263514,0.61073826,0.44658325,0.56544503,0.87545788,0.74784483,0.43022137,22.37713535,"Zach Duke",3840,435043
"Corey Knebel","MIL",50.1,0.265625,0.64108352,0.46674728,0.50980392,0.88380282,0.78497409,0.5356711,22.35303777,"Corey Knebel",15010,608349
"Vance Worley","PIT",71.2,0.26950355,0.65194346,0.46106195,0.71710526,0.9295393,0.86756238,0.50088496,22.34691358,"Vance Worley",6435,474699
"Steve Delabar","TOR",29.1,0.31521739,0.7406015,0.52398524,0.67816092,0.79187817,0.75704225,0.49077491,22.33168317,"Steve Delabar",11827,447755
"Andrew Heaney","LAA",105.2,0.28661616,0.63839812,0.4686167,0.60792952,0.90774908,0.81924577,0.51736746,22.32562125,"Andrew Heaney",15423,571760
"Brandon McCarthy","LAD",23,0.31446541,0.63461538,0.49591281,0.64,0.81060606,0.76373626,0.56675749,22.32330827,"Brandon McCarthy",4662,435221
"Mike Bolsinger","LAD",109.1,0.26146789,0.55133929,0.40837104,0.53070175,0.90688259,0.78808864,0.50678733,22.31500393,"Mike Bolsinger",11137,502211
"Jason García","BAL",29.2,0.20242915,0.60655738,0.40325866,0.52,0.86486486,0.77777778,0.49694501,22.30857143,"Jason Garcia",12143,592329
"Tim Stauffer","- - -",20.2,0.2460733,0.57894737,0.41207349,0.72340426,0.93636364,0.87261146,0.49868766,22.30588235,"Tim Stauffer",6432,431162
"David Hale","COL",78.1,0.28549142,0.69076923,0.48954299,0.61202186,0.83741648,0.7721519,0.50348567,22.29934924,"David Hale",9756,571735
"J.A. Happ","- - -",172,0.25841874,0.63942308,0.45499646,0.68838527,0.86895811,0.81931464,0.51594614,22.28951184,"J.A. Happ",7410,457918
"Tyler Matzek","COL",22,0.15165877,0.51336898,0.32160804,0.53125,0.88541667,0.796875,0.46984925,22.271777,"Tyler Matzek",10058,554431
"David Holmberg","CIN",28.1,0.18382353,0.59848485,0.3880597,0.74,0.91139241,0.87019231,0.49253731,22.24871795,"David Holmberg",7725,571787
"Tony Cingrani","CIN",33.1,0.21495327,0.64864865,0.43577982,0.52173913,0.78703704,0.72280702,0.50917431,22.24351297,"Tony Cingrani",12555,571561
"Allen Webster","ARI",31,0.2826087,0.66666667,0.46003899,0.61538462,0.86075949,0.77966102,0.4619883,22.22841226,"Allen Webster",3993,543903
"Julio Teheran","ATL",200.2,0.26939524,0.64285714,0.45538178,0.5600907,0.84961686,0.76363636,0.49800675,22.22692308,"Julio Teheran",6797,527054
"Alec Asher","PHI",29,0.24901186,0.70564516,0.4750499,0.63492063,0.91428571,0.84033613,0.49500998,22.2183908,"Alec Asher",13560,594742
"Derek Holland","TEX",58.2,0.26373626,0.6325167,0.44690265,0.65,0.91901408,0.83910891,0.49668142,22.21461897,"Derek Holland",4141,502706
"Tyler Cravy","MIL",42.2,0.24937028,0.62222222,0.42668428,0.71717172,0.87946429,0.82972136,0.47556143,22.19600726,"Tyler Cravy",10770,572788
"Henry Owens","BOS",63,0.29824561,0.69583333,0.48,0.62941176,0.7994012,0.74206349,0.45714286,22.18157895,"Henry Owens",13143,596064
"Nick Martinez","TEX",125,0.30392157,0.6074672,0.4462849,0.70381232,0.910299,0.83563097,0.46900142,22.17864338,"Nick Martinez",12730,607259
"David Phelps","MIA",112,0.20936281,0.56549815,0.41770103,0.78881988,0.91843393,0.89147287,0.5849973,22.17819549,"David Phelps",6316,475479
"Aaron Nola","PHI",77.2,0.28023033,0.57288136,0.43564356,0.62328767,0.87869822,0.80165289,0.53105311,22.15641026,"Aaron Nola",16149,605400
"Sean Gilmartin","NYM",57.1,0.31615925,0.61666667,0.46517119,0.54814815,0.82625483,0.73096447,0.49586777,22.1503268,"Sean Gilmartin",12781,543219
"Radhames Liz","PIT",23.1,0.25520833,0.67021277,0.46052632,0.6122449,0.82539683,0.76571429,0.49473684,22.14285714,"Radhames Liz",5843,467785
"Burke Badenhop","CIN",66.1,0.26,0.59550562,0.43326886,0.59230769,0.95283019,0.84821429,0.51644101,22.12666667,"Burke Badenhop",9736,488674
"Tanner Scheppers","TEX",38.1,0.26380368,0.65428571,0.46597633,0.61627907,0.90393013,0.82539683,0.51775148,22.11270492,"Tanner Scheppers",10267,489294
"José Ureña","MIA",61.2,0.25235405,0.69414317,0.45766129,0.6641791,0.890625,0.82378855,0.46471774,22.0968661,"Jose Urena",11589,570632
"Tyson Ross","SDP",196,0.27343284,0.59661679,0.42808219,0.4279476,0.85059978,0.70981818,0.47851806,22.09357482,"Tyson Ross",7872,475115
"Jarred Cosart","MIA",69.2,0.21018062,0.66845878,0.42930591,0.546875,0.92225201,0.82634731,0.4781491,22.06432749,"Jarred Cosart",10304,543054
"Jake Odorizzi","TBR",169.1,0.30796335,0.67016492,0.48347258,0.64759725,0.85458613,0.7866266,0.4845623,22.06162325,"Jake Odorizzi",6397,543606
"Koji Uehara","BOS",40.1,0.39263804,0.66006601,0.52146264,0.5,0.73,0.6402439,0.48171701,22.05,"Koji Uehara",9227,493157
"Michael Blazek","MIL",55.2,0.30997877,0.53196931,0.41067285,0.56164384,0.86057692,0.73728814,0.45359629,22.04784689,"Michael Blazek",9654,518468
"Francisco Liriano","PIT",186.2,0.30511571,0.60553892,0.43989255,0.42115768,0.82941904,0.67328244,0.44862324,22.04100652,"Francisco Liriano",3201,434538
"Adam Morgan","PHI",84.1,0.29575163,0.69873817,0.50080257,0.66298343,0.86681716,0.80769231,0.50882825,22.03428571,"Adam Morgan",12580,605388
"Justin Nicolino","MIA",74,0.28421053,0.66784452,0.49279539,0.82962963,0.91798942,0.89473684,0.54370797,22.02348066,"Justin Nicolino",11754,592593
"Chi Chi González","TEX",67,0.23076923,0.65648855,0.44444444,0.75,0.87790698,0.84482759,0.50191571,22.02197802,"Chi Chi Gonzalez",14663,592346
"Matt Thornton","WSN",41.1,0.25367647,0.69255663,0.48709122,0.72463768,0.85514019,0.82332155,0.53184165,22.01975309,"Matt Thornton",1918,407819
"Andrew Cashner","SDP",184.2,0.2797619,0.61925739,0.4537246,0.64066194,0.89430894,0.81805259,0.51241535,22.01875837,"Andrew Cashner",8782,488768
"Jeff Locke","PIT",168.1,0.28169014,0.62639821,0.44911264,0.6325,0.87619048,0.79758065,0.48569359,22.01580826,"Jeff Locke",2929,502046
"Joe Smith","LAA",65.1,0.32796781,0.61363636,0.46890928,0.74846626,0.88215488,0.83478261,0.49337411,22.00283286,"Joe Smith",3281,501925
"Trevor Gott","LAA",47.2,0.22123894,0.63212435,0.44,0.77333333,0.88934426,0.86206897,0.53241379,21.99011858,"Trevor Gott",15046,641627
"Jason Hammel","CHC",170.2,0.30113208,0.64366999,0.47748078,0.57142857,0.85856354,0.77070552,0.51482973,21.98897243,"Jason Hammel",4538,434628
"Max Scherzer","WSN",228.2,0.33546099,0.70200721,0.54786758,0.54756871,0.78152493,0.7212847,0.57948106,21.98857868,"Max Scherzer",3137,453286
"Al Alburquerque","DET",62,0.27115385,0.59266055,0.43568075,0.5177305,0.84210526,0.74353448,0.51173709,21.97348485,"Al Alburquerque",6324,456379
"Jason Vargas","KCR",43,0.26878613,0.59347181,0.42898975,0.65591398,0.895,0.81911263,0.49341142,21.95951417,"Jason Vargas",8044,450306
"Luis Severino","NYY",62.1,0.25995807,0.61131387,0.44780488,0.57258065,0.86567164,0.78649237,0.53463415,21.95478723,"Luis Severino",15890,622663
"Josh Tomlin","CLE",65.2,0.28636364,0.66535433,0.48945148,0.62698413,0.86982249,0.80387931,0.53586498,21.94364162,"Josh Tomlin",9388,458708
"Pedro Strop","CHC",68,0.35929204,0.59660297,0.46718147,0.37931034,0.8113879,0.63016529,0.4546332,21.93708166,"Pedro Strop",4070,467008
"Sean Nolin","OAK",29,0.23580786,0.58364312,0.42369478,0.7037037,0.91082803,0.85781991,0.54016064,21.93557423,"Sean Nolin",11341,543594
"Jason Marquis","CIN",47.1,0.30050505,0.62864721,0.46054334,0.68067227,0.84810127,0.79213483,0.48771022,21.93333333,"Jason Marquis",105,150302
"Gerrit Cole","PIT",208,0.30099668,0.6328894,0.47834158,0.5584989,0.88289113,0.78783959,0.53434406,21.92946237,"Gerrit Cole",13125,543037
"Wei-Yin Chen","BAL",191.1,0.29411765,0.67411765,0.50880691,0.7012987,0.87434555,0.83082952,0.56497175,21.89958353,"Wei-Yin Chen",13071,612672
"Bo Schultz","TOR",43,0.29411765,0.67173252,0.48976378,0.54444444,0.87330317,0.77813505,0.51811024,21.89709172,"Bo Schultz",5028,544759
"Tsuyoshi Wada","CHC",32.1,0.22881356,0.63013699,0.45075758,0.74074074,0.88586957,0.85294118,0.5530303,21.8953168,"Tsuyoshi Wada",13046,493159
"Shelby Miller","ATL",205.1,0.27988748,0.66295265,0.4936276,0.62562814,0.87142857,0.80982368,0.55797327,21.89389346,"Shelby Miller",10197,571946
"Michael Tonkin","MIN",23.1,0.26086957,0.64141414,0.47075209,0.64285714,0.92913386,0.85798817,0.55153203,21.88076923,"Michael Tonkin",10315,543859
"J.J. Hoover","CIN",64.1,0.25834798,0.65504587,0.4524237,0.70068027,0.79551821,0.76785714,0.48922801,21.84578313,"J.J. Hoover",9037,543331
"Travis Wood","CHC",100.2,0.2372035,0.66518354,0.46352941,0.58947368,0.84615385,0.78426396,0.52882353,21.8245614,"Travis Wood",9884,475243
"Sugar Ray Marimon","ATL",25.2,0.24,0.59722222,0.42548077,0.77083333,0.85271318,0.83050847,0.51923077,21.80622837,"Sugar Ray Marimon",6027,516970
"Cole Hamels","- - -",212.1,0.32111801,0.67035527,0.50135257,0.49709865,0.84100782,0.73441247,0.51608055,21.80417537,"Cole Hamels",4972,430935
"Ryan O'Rourke","MIN",22,0.31067961,0.61413043,0.45384615,0.5,0.81415929,0.70056497,0.47179487,21.77288136,"Ryan O'Rourke",10976,594951
"Gio Gonzalez","WSN",175.2,0.28849903,0.6130186,0.44296902,0.6036036,0.86464411,0.77555726,0.47599591,21.77047619,"Gio Gonzalez",7448,461829
"Marcos Mateo","SDP",27,0.27391304,0.60082305,0.44186047,0.58730159,0.86986301,0.784689,0.51374207,21.76857143,"Marcos Mateo",6869,456496
"Colby Lewis","TEX",204.2,0.26861702,0.64483173,0.46622475,0.63118812,0.89189189,0.82058226,0.52525253,21.76758682,"Colby Lewis",1259,407890
"Trevor Rosenthal","STL",68.2,0.2537037,0.7390625,0.51694915,0.60583942,0.82241015,0.77377049,0.54237288,21.75056689,"Trevor Rosenthal",10745,572096
"Dan Otero","OAK",46.2,0.36231884,0.62032086,0.49652295,0.712,0.93965517,0.85994398,0.5201669,21.74853801,"Dan Otero",7385,519096
"Yordano Ventura","KCR",163.1,0.26671975,0.62347561,0.44898754,0.49850746,0.87652812,0.76669558,0.51090343,21.72936031,"Yordano Ventura",11855,570649
"Chris Young","KCR",123.1,0.2775073,0.64263323,0.45362903,0.6,0.8796748,0.79111111,0.48235887,21.72708758,"Chris Young",3196,432934
"Brad Ziegler","ARI",68,0.37681159,0.64524422,0.48777896,0.73557692,0.90438247,0.82788671,0.41339001,21.70392749,"Brad Ziegler",7293,446899
"Drew VerHagen","DET",26.1,0.24,0.575,0.4075,0.625,0.93043478,0.8404908,0.5,21.70242215,"Drew VerHagen",13424,572403
"Matt Belisle","STL",33.2,0.28819444,0.61538462,0.4548552,0.69879518,0.85326087,0.80524345,0.50936968,21.70095694,"Matt Belisle",1837,279571
"Spencer Patton","TEX",24,0.239819,0.61568627,0.44117647,0.56603774,0.79617834,0.73809524,0.53571429,21.69577465,"Spencer Patton",12361,607359
"Danny Salazar","CLE",185,0.30958904,0.66792929,0.49605782,0.59513274,0.83364839,0.76225166,0.52036794,21.69379496,"Danny Salazar",5867,517593
"Aaron Harang","PHI",172.1,0.27014925,0.66689008,0.47916667,0.6878453,0.90653266,0.84819455,0.52683616,21.68469786,"Aaron Harang",1451,421685
"Anthony DeSclafani","CIN",184.2,0.28251121,0.66817887,0.4890663,0.62962963,0.8671193,0.80340667,0.53557792,21.67183713,"Anthony DeSclafani",13050,543101
"Aaron Loup","TOR",42.1,0.28823529,0.58746736,0.44674965,0.56122449,0.87111111,0.77708978,0.52973721,21.67052023,"Aaron Loup",10343,571901
"Kyle Lobstein","DET",63.2,0.26388889,0.6247505,0.44378109,0.65413534,0.90415335,0.82959641,0.49850746,21.65444288,"Kyle Lobstein",9178,543456
"Anthony Bass","TEX",64,0.27272727,0.61480076,0.4454023,0.63120567,0.88580247,0.80860215,0.50478927,21.63186078,"Anthony Bass",7982,542914
"Jordan Lyles","COL",49,0.26153846,0.68817204,0.46981627,0.64705882,0.90625,0.83240223,0.48818898,21.63035019,"Jordan Lyles",7593,543475
"Tanner Roark","WSN",111,0.30577576,0.62472406,0.46730017,0.73703704,0.89929329,0.84688995,0.50642817,21.61751152,"Tanner Roark",8753,543699
"Alex Wood","- - -",189.2,0.26753435,0.61324503,0.44797788,0.65945946,0.8812095,0.81790123,0.52194953,21.61410382,"Alex Wood",13781,622072
"Erasmo Ramírez","TBR",163.1,0.29173989,0.67350158,0.49293433,0.5873494,0.8442623,0.77234401,0.52701579,21.61330194,"Erasmo Ramirez",10314,541640
"Tim Lincecum","SFG",76.1,0.28954802,0.62006579,0.44224924,0.58536585,0.85145889,0.75773196,0.46200608,21.58921162,"Tim Lincecum",5705,453311
"Pat Venditte","OAK",28.2,0.29554656,0.57438017,0.43353783,0.64383562,0.87769784,0.79716981,0.49488753,21.54310345,"Pat Venditte",7108,519381
"Raisel Iglesias","CIN",95.1,0.31364276,0.6084408,0.47442455,0.53363229,0.84585742,0.75202156,0.54539642,21.54118689,"Raisel Iglesias",17130,628452
"Hector Noesí","CHW",32.2,0.30463576,0.69536424,0.5,0.69565217,0.80952381,0.77483444,0.5,21.52678571,"Hector Noesi",3292,456051
"Shawn Kelley","SDP",51.1,0.30310881,0.67237164,0.49308176,0.42735043,0.81090909,0.69642857,0.51446541,21.49823322,"Shawn Kelley",7773,518875
"Rich Hill","BOS",29,0.2721519,0.57608696,0.46543779,0.72093023,0.7672956,0.75742574,0.6359447,21.49685535,"Rich Hill",4806,448179
"Matt Harvey","NYM",189.1,0.30063796,0.62647444,0.4794964,0.59416446,0.82112971,0.75693923,0.54892086,21.47347347,"Matt Harvey",11713,518774
"Jesse Chavez","OAK",157,0.24,0.63311688,0.43513296,0.65333333,0.85641026,0.8,0.49637389,21.47055524,"Jesse Chavez",5448,445926
"Eduardo Rodriguez","BOS",121.2,0.25917927,0.64967563,0.46932668,0.68333333,0.88302425,0.83209352,0.53815461,21.4477193,"Eduardo Rodriguez",13164,593958
"Carlos Torres","NYM",57.2,0.28960396,0.69574037,0.51282051,0.58119658,0.88629738,0.80869565,0.54960981,21.44740973,"Carlos Torres",7624,448614
"John Danks","CHW",177.2,0.26046176,0.67758847,0.4790522,0.65927978,0.86363636,0.81075269,0.52403846,21.43613405,"John Danks",6329,433579
"Robbie Ross Jr.","BOS",60.2,0.28440367,0.62234043,0.475,0.60483871,0.87464387,0.80421053,0.564,21.42471591,"Robbie Ross Jr.",6819,543726
"Evan Scribner","OAK",60,0.35572139,0.61464355,0.50162866,0.65734266,0.78056426,0.74242424,0.56351792,21.42272727,"Evan Scribner",7525,519267
"Colin Rea","SDP",31.2,0.1953125,0.60966543,0.40761905,0.62,0.94512195,0.86915888,0.51238095,21.40583554,"Colin Rea",12317,607067
"Chris Heston","SFG",177.2,0.26817558,0.57327259,0.41297297,0.62148338,0.86754967,0.78359511,0.47459459,21.3900818,"Chris Heston",10302,518790
"Chad Bettis","COL",115,0.29411765,0.65222482,0.45731057,0.55666667,0.91023339,0.78646441,0.45570971,21.38392186,"Chad Bettis",10587,518452
"Héctor Santiago","LAA",180.2,0.22033898,0.62420382,0.44225262,0.67628205,0.84415584,0.80647482,0.54947502,21.35779817,"Hector Santiago",4026,502327
"Jerad Eickhoff","PHI",51,0.29428571,0.64267352,0.47767253,0.57281553,0.868,0.78186969,0.52638701,21.35603113,"Jerad Eickhoff",12664,595191
"Aaron Sanchez","TOR",92.1,0.21565731,0.59893048,0.41684211,0.65068493,0.890625,0.83164983,0.52491228,21.3542471,"Aaron Sanchez",11490,592717
"Daniel Norris","- - -",60,0.24568138,0.60351563,0.42303969,0.4921875,0.90291262,0.7826087,0.49564376,21.34519104,"Daniel Norris",13475,596057
"Dallas Keuchel","HOU",232,0.30729702,0.61038961,0.44119334,0.57190635,0.8893617,0.76592978,0.44176707,21.24212206,"Dallas Keuchel",9434,572971
"Tom Koehler","MIA",187.1,0.25490196,0.6218035,0.43878583,0.64986737,0.90909091,0.83397387,0.50118044,21.22331923,"Tom Koehler",6570,543408
"Carlos Martinez","STL",179.2,0.29450072,0.64399722,0.47290117,0.55036855,0.87068966,0.77303371,0.51044988,21.21227115,"Carlos Martinez",11682,593372
"Steve Cishek","- - -",55.1,0.24190065,0.59049774,0.4121547,0.58035714,0.85823755,0.77479893,0.48839779,21.17488789,"Steve Cishek",6483,518553
"Jerome Williams","PHI",121,0.30901722,0.67079463,0.48824131,0.64918033,0.90153846,0.82094241,0.49539877,21.16582187,"Jerome Williams",1137,425532
"Kendall Graveman","OAK",115.2,0.26397516,0.63050483,0.44385872,0.63921569,0.91141397,0.82897862,0.49077491,21.1580938,"Kendall Graveman",15514,608665
"Glen Perkins","MIN",57,0.35294118,0.69341564,0.55326877,0.6,0.86646884,0.79649891,0.58837772,21.1443662,"Glen Perkins",8041,450282
"Brandon Maurer","SDP",51,0.30823529,0.6584022,0.46954315,0.54198473,0.84518828,0.73783784,0.4606599,21.14209591,"Brandon Maurer",4878,543506
"Adam Conley","MIA",67,0.27755906,0.68802698,0.4986376,0.63829787,0.8504902,0.79599271,0.53860127,21.13449564,"Adam Conley",14457,543045
"Johnny Cueto","- - -",212,0.31958128,0.6652413,0.49310028,0.65125241,0.86317723,0.79477612,0.50199325,21.11578045,"Johnny Cueto",6893,456501
"Kyle Ryan","DET",56.1,0.26315789,0.60042283,0.44219978,0.64545455,0.9084507,0.83502538,0.5308642,21.11550633,"Kyle Ryan",11753,594986
"Jeremy Guthrie","KCR",148.1,0.25854514,0.6324081,0.45998383,0.76271186,0.89916963,0.86379613,0.53880356,21.08417508,"Jeremy Guthrie",2072,425386
"David Buchanan","PHI",74.2,0.2766323,0.65217391,0.47389886,0.67701863,0.91190476,0.84681583,0.52528548,21.08265425,"David Buchanan",11176,571527
"Christian Bergman","COL",68.1,0.2749004,0.6721044,0.49327354,0.73188406,0.90533981,0.86181818,0.54977578,21.05752754,"Christian Bergman",10925,548357
"Joe Blanton","- - -",76,0.35478548,0.66165414,0.49824253,0.55813953,0.84090909,0.73368607,0.46748682,21.04121212,"Joe Blanton",4849,430599
"Jered Weaver","LAA",159,0.2301444,0.62716981,0.44636252,0.70196078,0.84596871,0.8121547,0.54459515,21.01682135,"Jered Weaver",4235,450308
"Williams Pérez","ATL",116.2,0.23390558,0.61117078,0.42243693,0.73394495,0.90158172,0.85514612,0.49973162,20.97954545,"Williams Perez",11592,554234
"John Lamb","CIN",49.2,0.23486683,0.61044177,0.44017563,0.58762887,0.8125,0.75810474,0.54665203,20.97916667,"John Lamb",8493,543424
"Enny Romero","TBR",30,0.25899281,0.628125,0.45652174,0.63888889,0.81094527,0.76556777,0.53511706,20.97511312,"Enny Romero",4001,544836
"Wandy Rodriguez","TEX",86.1,0.2265625,0.590743,0.41472624,0.68965517,0.92371134,0.86191199,0.51667716,20.97098976,"Wandy Rodriguez",2586,434643
"Mike Leake","- - -",192,0.28255903,0.63335679,0.46488661,0.67924528,0.93777778,0.86231314,0.51975128,20.96105919,"Mike Leake",10130,502190
"Justin Masterson","BOS",59.1,0.25096525,0.60772358,0.42475248,0.61538462,0.93311037,0.83682984,0.48712871,20.94889503,"Justin Masterson",2038,475416
"Charlie Morton","PIT",129,0.30665281,0.61721068,0.46578814,0.66440678,0.90705128,0.82916213,0.51241764,20.91516894,"Charlie Morton",4676,450203
"Blake Treinen","WSN",67.2,0.33192389,0.58130841,0.46428571,0.50955414,0.88745981,0.76068376,0.53075397,20.90041494,"Blake Treinen",12572,595014
"Ervin Santana","MIN",108,0.25746269,0.64896074,0.46047904,0.56038647,0.87544484,0.79063719,0.51856287,20.87891617,"Ervin Santana",3200,429722
"Nick Tropeano","LAA",37.2,0.30421687,0.58990536,0.44375963,0.57425743,0.82887701,0.73958333,0.48844376,20.87447699,"Nick Tropeano",12385,607374
"Erik Johnson","CHW",35,0.20567376,0.65155807,0.45354331,0.67241379,0.85217391,0.81597222,0.55590551,20.86680761,"Erik Johnson",12520,605304
"Ubaldo Jiménez","BAL",184,0.26192031,0.57152274,0.4160105,0.63840399,0.88235294,0.80520505,0.49770341,20.86375899,"Ubaldo Jimenez",3374,434622
"Tyler Lyons","STL",60,0.32444444,0.56804734,0.45350052,0.58219178,0.89583333,0.79032258,0.52978056,20.82466568,"Tyler Lyons",11334,544928
"Mike Montgomery","SEA",90,0.27358491,0.6529745,0.45856354,0.63054187,0.89370933,0.81325301,0.48756906,20.81565907,"Mike Montgomery",4869,543557
"Carlos Rodón","CHW",139.1,0.24795417,0.63412633,0.44080295,0.52805281,0.86675291,0.77137546,0.4993855,20.7796034,"Carlos Rodon",16137,607074
"José Fernández","MIA",64.2,0.34888889,0.62915129,0.50201613,0.50955414,0.83577713,0.73293173,0.54637097,20.74751773,"Jose Fernandez",11530,605228
"Jacob deGrom","NYM",191,0.33731553,0.68329016,0.5173576,0.575,0.83317536,0.752443,0.52039097,20.73869347,"Jacob deGrom",10954,594798
"Mychal Givens","BAL",30,0.28846154,0.58914729,0.45493562,0.58333333,0.78289474,0.72641509,0.55364807,20.72011662,"Mychal Givens",10430,571710
"Drew Smyly","TBR",66.2,0.33086876,0.61382799,0.47883598,0.55865922,0.86263736,0.76243094,0.52292769,20.71293001,"Drew Smyly",11760,592767
"Chad Billingsley","PHI",37,0.25925926,0.6503268,0.46701389,0.71428571,0.90452261,0.85501859,0.53125,20.68796069,"Chad Billingsley",5842,451532
"Henderson Alvarez","MIA",22.1,0.26712329,0.62987013,0.45333333,0.74358974,0.94845361,0.88970588,0.51333333,20.63716814,"Henderson Alvarez",5669,506693
"Archie Bradley","ARI",35.2,0.1656051,0.59815951,0.3859375,0.76923077,0.85641026,0.83805668,0.509375,20.62740899,"Archie Bradley",12918,605151
"Yohan Flande","COL",68.1,0.21678322,0.61121157,0.4389002,0.60215054,0.8816568,0.82134571,0.56313646,20.6002907,"Yohan Flande",5057,456071
"Michael Lorenzen","CIN",113.1,0.26865672,0.67012448,0.46521077,0.65185185,0.88080495,0.81331878,0.48958862,20.47572816,"Michael Lorenzen",14843,547179
"Trevor Cahill","- - -",43.1,0.28318584,0.6,0.44065282,0.59375,0.88059701,0.78787879,0.49703264,20.4556962,"Trevor Cahill",6249,502239
"Chris Narveson","MIA",30.1,0.2699115,0.62389381,0.44690265,0.60655738,0.82269504,0.75742574,0.5,20.41358025,"Chris Narveson",2141,429780
"Michael Wacha","STL",181.1,0.28628073,0.6829582,0.5053267,0.6565097,0.85875706,0.80744905,0.5522017,20.40856031,"Michael Wacha",14078,608379
"Jordan Zimmermann","WSN",201.2,0.3028065,0.65342545,0.49983824,0.65121951,0.89603524,0.83106796,0.56195406,20.33925319,"Jordan Zimmermann",4505,519455
