Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Joe Beimel","SEA",47.1,6.317955297353317,,,,,4.221183019739981,0.0555056186204546,-3.548785618373326,-4.260000228881836,,5.3701324462890625,,,"Joe Beimel",979,346847
"Aaron Thompson","MIN",32.1,10.61644947856938,,,,,,0.6183807500735486,-3.815000057220459,,,6.866363525390625,,,"Aaron Thompson",999,457744
"Ryan Vogelsong","SFG",135,8.557067484795292,,1.9199999570846558,,,6.108223387913674,7.296704273492518,-4.34539276576599,,,5.430656433105469,,,"Ryan Vogelsong",1011,285064
"Jake Peavy","SFG",110.2,8.689670840992648,,4.003944773175542,,,6.204418041087963,2.472931171285695,-1.9532529532191265,,,3.267809477306548,,,"Jake Peavy",1051,408241
"Marco Estrada","TOR",181,12.27960701234879,,10.073891307433806,,,,,-7.014828476950387,,,9.98239251821319,,,"Marco Estrada",1118,462136
"Jerome Williams","PHI",121,7.339003364125047,,4.0429658144413825,,,4.059306149029624,-2.4360810357171134,-4.7940427090259305,,,3.5871930038719846,,,"Jerome Williams",1137,425532
"Tommy Hunter","- - -",60.1,9.964452192236815,,4.7465386023888225,,,7.209032471828197,-0.8850000500679016,-2.2797179274893336,,,-1.940000057220459,,,"Tommy Hunter",1157,488984
"Colby Lewis","TEX",204.2,10.93279198341396,,,,,7.059716190852172,2.7175915417370495,-3.6689062118530273,,,8.39564699547313,,,"Colby Lewis",1259,407890
"Nick Hagadone","CLE",27.1,12.184970147595434,,6.865733235677084,,,,-2.268837152525436,,,,,,,"Nick Hagadone",1351,444935
"Charlie Furbush","SEA",21.2,7.671127643991024,,,,,2.921076847956731,-2.4080173887055496,-4.844705918255975,,,10.170000076293945,,,"Charlie Furbush",1370,518703
"Joaquín Benoit","SDP",65.1,9.240229392538266,,,,,6.964146311690167,2.9741998681881157,,,,1.9414929027288732,,,"Joaquin Benoit",1437,276542
"Aaron Harang","PHI",172.1,10.53762857255025,,,,,7.794655109273976,1.553675594760652,-4.6592425722064394,,,5.872689503636853,,,"Aaron Harang",1451,421685
"Felix Doubront","- - -",75.1,8.553040239420186,,3.8917450872843697,,,7.656184183923822,,-8.148036921682534,,,4.155462290221899,,,"Felix Doubront",1478,467094
"John Lackey","STL",218,8.09932070558176,,-0.15691200494766236,,,5.104375786087461,,-3.898306798453283,,,4.354457993105234,,,"John Lackey",1507,407793
"Oliver Pérez","- - -",41,8.187511254709664,,,,,3.6036641361149213,-0.24297226249397574,,,,0.5299999713897705,,,"Oliver Perez",1514,424144
"Francisco Rodríguez","MIL",57,9.988333565848214,,,,,7.027439024390244,,-7.72029702970297,,,2.9944603659889917,,,"Francisco Rodriguez",1642,408061
"Javier López","SFG",39.1,,,,,,0.19652368132190356,2.122211603017954,-2.48227275501598,,,2.280999946594238,,,"Javier Lopez",1663,425657
"Chris Capuano","NYY",40.2,,,,,,7.377888176011743,0.6478571113275022,-4.938536388118092,,,3.996740267421659,,,"Chris Capuano",1701,425626
"Dan Haren","- - -",187.1,10.1540504919812,,6.534267541133996,4.924607819201899,,7.731932657627971,,,-3.836155652419784,,,,,"Dan Haren",1757,429717
"Kevin Correia","PHI",23.1,8.012771054922815,,7.146538367638221,,,6.26616428322988,5.143365713266226,-8.770499674479167,,,2.8673333740234375,,,"Kevin Correia",1767,429781
"Neal Cotts","- - -",63.1,9.913974655008762,,,,,8.54796150403145,3.6623244880552104,,,,10.476666609446207,,,"Neal Cotts",1797,425840
"Matt Belisle","STL",33.2,8.813668459040638,,,,,6.879500122070312,2.7309826095669254,-6.250754878206073,,,2.45999993218316,,,"Matt Belisle",1837,279571
"Edwin Jackson","- - -",55.2,8.054448553856384,,,,,4.159512217451886,1.4671605114093043,-4.657446840976147,,,7.954166730244954,,,"Edwin Jackson",1841,429719
"Ryan Madson","KCR",63.1,8.506995353524543,,5.17485219782049,,,3.6396665573120117,,,,,6.077000075120193,,,"Ryan Madson",1852,425492
"Matt Moore","TBR",63,10.585557260398799,,7.7900000939002405,,,7.775134937183277,,,-7.050040823514344,,5.44152001953125,,,"Matt Moore",1890,519043
"David Aardsma","ATL",30.2,10.117231069711538,,,4.30517236117659,,,0.12407999420166016,,,,,,,"David Aardsma",1902,430911
"Jason Frasor","- - -",28,10.489442224531729,,,,,2.609999895095825,0.8546601753790402,,,,2.1734999656677245,,,"Jason Frasor",1906,430630
"Matt Thornton","WSN",41.1,9.613799758184523,,4.982716878255208,,,7.730609875190549,1.2300566187444724,,,,,,,"Matt Thornton",1918,407819
"Zack Greinke","LAD",222.2,9.484981118409413,,,,,5.527259445190429,1.248503997753433,-8.13909280711207,,-7.735000133514404,1.320756769504677,,,"Zack Greinke",1943,425844
"Iván Nova","NYY",94,8.380954270649294,,,,,5.190481140050389,,-5.364879163804945,,,5.286626608974962,,,"Ivan Nova",1994,467100
"Clayton Kershaw","LAD",232.2,11.102120843681016,,,,,11.392499923706055,3.4259490157741253,-10.171965510670733,,,9.189091075550426,,,"Clayton Kershaw",2036,477132
"Justin Masterson","BOS",59.1,4.29454861746894,,,,,-0.8339107843834584,1.448518541124132,,,,3.9065908952192827,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",149,7.275296830861582,,3.9984147467580784,1.2652393177243098,,5.315937519073486,2.8595832188924155,-6.740486145019531,,,1.788055631849501,,,"Jorge De La Rosa",2047,407822
"Jeremy Guthrie","KCR",148.1,10.140082512702142,,7.3685252008105735,,,7.727981356431812,4.993059606694463,-2.3879803676231233,,1.9313333754738171,6.365004964394145,,,"Jeremy Guthrie",2072,425386
"Chris Narveson","MIA",30.1,12.269310786806304,,4.814105224609375,,,10.99913552366657,,-8.577777721263745,,,9.287546985554245,,,"Chris Narveson",2141,429780
"Alfredo Simon","DET",187,9.569900907057654,,5.215225711945565,3.7649707794189453,,6.216568716492664,3.8399999141693115,-4.210708845907183,,5.288536630025724,3.1841177098891316,,,"Alfredo Simon",2155,430580
"Chad Qualls","HOU",49.1,,,,,,2.8125131730553057,3.1028207785143525,,,,2.5399999618530273,,,"Chad Qualls",2170,430589
"Adam Wainwright","STL",28,9.720050175984701,,5.822999850724095,,,6.8805930559025255,,-9.072784274232154,,,5.04283332824707,,,"Adam Wainwright",2233,425794
"Blaine Boyer","MIN",65,8.181008995126147,,,,,4.655132020194576,2.443912937330163,-6.188863580877131,,,4.956666628519694,,,"Blaine Boyer",2237,430641
"Brandon Gomes","TBR",59,10.802605413621471,,,3.9493895310621996,,8.767165777251476,2.065855644118618,0.0005633829450103599,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","LAD",29,10.324453658416491,,,4.336301202643408,,,,-4.224680799119016,,,,,,"Joel Peralta",2332,407908
"Héctor Rondón","CHC",70,8.762765658103813,,5.537499904632568,,,5.550839297421328,-0.06355263057507966,-2.5,,,2.4147222306993275,,,"Hector Rondon",2391,444468
"Cory Rasmus","LAA",20.2,10.110816592261905,,,,,6.754166603088379,3.756938700773278,-7.348723310105344,,,5.489298000670316,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",222,8.86406025824964,,,,,6.3510993927833175,2.8438172433035716,-1.4206138082069926,,,3.475031955986266,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",175.1,7.783539001538116,,,,,2.959708183641271,3.4779913486578526,-5.661481391059028,,,3.1362162409601986,,,"Lance Lynn",2520,458681
"Wandy Rodriguez","TEX",86.1,11.979768049412703,,,,,9.034541620272343,,-7.44368148636032,,,7.193506042678635,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","ARI",26.2,7.725232590076535,,4.389999845134678,,,5.137413551067484,1.5064706241383272,-3.1255555152893066,,,4.7635136681634025,,,"Jhoulys Chacin",2608,468504
"Brian Matusz","BAL",49,11.31848024854473,,,,,8.996981062979069,1.0725777859157986,-2.142817815144857,,,9.113450852115598,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",54.1,8.143785749162946,,6.394000244140625,,,5.911775678117698,,-3.0318987882589994,,,7.102777551721643,,,"Brett Cecil",2660,446399
"Joba Chamberlain","- - -",27.2,9.542494003742808,,,,,6.802666727701823,0.5883369292804902,-5.773781524307426,,,4.088888857099745,,,"Joba Chamberlain",2692,501955
"Rick Porcello","BOS",172,9.663675731344368,,,,,5.979232474662163,4.306783407603791,-8.134132144325658,,,5.4976517960831925,,,"Rick Porcello",2717,519144
"Ross Detwiler","- - -",58.1,10.214159416429924,,,,,6.221715380573831,-5.31147673946099,1.768000030517578,,,6.488074239095052,,,"Ross Detwiler",2859,446321
"Santiago Casilla","SFG",58,8.15899289534396,,,,,5.538827425605106,4.504309181275406,,-6.802843280867035,,4.810857282366071,,,"Santiago Casilla",2873,433586
"Luis Avilán","- - -",53.1,8.267258182648689,,4.713333447774251,,,5.768861459585336,,-3.448181776566939,,,2.5819422193795196,,,"Luis Avilan",2882,501593
"Zach McAllister","CLE",69,8.682297879274842,,7.255866800944011,,,6.552906923515852,1.146046472150226,-2.54709269953709,,,4.546250025431315,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",168.1,10.15941162109375,,,,,7.065958886173185,,,-5.2626880828231775,,5.495303607977236,,,"Jeff Locke",2929,502046
"Kenley Jansen","LAD",52.1,8.760285295758928,,8.49390676798947,,,,-1.6939759771507907,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",75.1,,,,,,5.852056678366546,0.5910909479314631,,,,4.891914295014881,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",228.2,7.795724051339286,,3.1658180930397726,,,,1.3097437379356218,-2.3426198361104706,,,1.3307726773348723,,,"Max Scherzer",3137,453286
"David Price","- - -",220.1,10.094848013166244,,5.051775368679776,,,8.276727252239947,,,-0.6447618924654447,,5.863945037321838,,,"David Price",3184,456034
"Will Harris","HOU",71,8.291101428045742,,8.148030598958334,,,,,-8.491447274543379,,,3.1440000534057617,,,"Will Harris",3192,501789
"Chris Young","KCR",123.1,12.550266030557667,,,,,,5.137265761693318,,,,8.954615607628455,,,"Chris Young",3196,432934
"Ervin Santana","MIN",108,8.377800050255848,,,,,4.040666707356771,2.577528542619411,,,,6.169470932904412,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",186.2,8.547174204950748,,,,,5.951487909796779,1.6461836713509417,-0.6580000400543213,,,4.022564135099712,,,"Francisco Liriano",3201,434538
"Jean Machi","- - -",58,6.46685393258427,,,,,2.1995237668355307,,-1.1079999923706054,,,-0.052516125094506046,,,"Jean Machi",3220,466948
"T.J. McFarland","BAL",40.1,7.971764957203584,,,,,3.6978412913856,-1.0155384944035457,,,,2.257727189497514,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",65.2,,,,,,3.7571764098142726,-2.23647724498402,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","CHW",214,7.673503580973368,,7.650222681130574,4.815943304097877,,4.484367425231206,1.8521241918103448,-3.151999918619792,,,,,,"Jeff Samardzija",3254,502188
"Roberto Hernandez","HOU",84.2,7.7927778308518265,,,,,5.085077244430873,3.793520504666358,,,,1.9680629151029736,,,"Roberto Hernandez",3273,433584
"Joe Smith","LAA",65.1,3.3635713346711884,,,,,-2.31124999031188,3.616564692283163,,,,-0.3400000035762787,,,"Joe Smith",3281,501925
"Aníbal Sánchez","DET",157,10.858779001609742,,9.67910657610212,5.559999830373759,,9.151083385040614,3.4636324368990383,-3.7726976971293604,,,6.291190737769718,,,"Anibal Sanchez",3284,434671
"Hector Noesí","CHW",32.2,8.629219995786066,,,,,4.736110991901821,4.5489472123913295,-4.693157798365543,,,4.595242038849862,,,"Hector Noesi",3292,456051
"Chris Hatcher","LAD",39,9.77722372555866,,3.815484942811908,3.3495526230126096,,6.737017715186403,-0.06812193335556402,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",65.1,4.281747725085064,,,,,-3.187118788896981,2.3385257557926016,4.355000019073486,,,-3.361666679382324,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",148.2,9.475841057369742,,,,,8.119559313254381,1.831544664171007,-8.864837522703638,,,7.48253534881162,,,"Matt Garza",3340,490063
"Cesár Ramos","LAA",52.1,8.439380226672535,,,,,-1.586666636996799,3.9116668701171875,-9.218709309895834,,,8.465142822265625,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","BAL",184,9.850921382748984,,9.609999656677246,4.239040904782289,,7.484245008319467,3.7490806408527186,-4.336960042317708,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Diaz","CIN",60.1,8.589180212332053,,5.259000015258789,,,5.7401470109528185,0.4565366047184642,,,,2.7235210579885565,,,"Jumbo Diaz",3397,471822
"Danny Duffy","KCR",136.2,12.00016190623509,,8.08260843028193,,,10.591299700786982,,-3.6089126668511864,,-6.952363447709517,9.473319542508165,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",113.1,8.88320450044014,,4.918064257334963,4.393636530095881,,5.901987134108897,,-6.152635677840358,,,5.064489663052721,,,"Clay Buchholz",3543,453329
"Carlos Frías","LAD",77.2,6.876054131947804,,4.085464670960333,,,4.098617463953355,,-1.1994339565061174,,,3.884339602488392,,,"Carlos Frias",3547,516910
"Liam Hendriks","TOR",64.2,10.405048016922922,,,,,9.065647576444892,2.485677754049336,-6.6383673220264665,,,5.640869804050611,,,"Liam Hendriks",3548,521230
"Clayton Richard","CHC",42.1,6.314999898274739,,,,,2.1485300822430347,3.0359459438839473,-0.9805405590985272,,,1.0372727134011008,,,"Clayton Richard",3551,453385
"C.J. Wilson","LAA",132,8.73012582710954,,3.898158023231908,,,6.086712478497707,-0.4094029896294893,-4.674782573312953,,,6.895367412140575,,,"C.J. Wilson",3580,450351
"Jim Johnson","- - -",66.2,8.18489366896609,,,,,4.902605659229439,,-7.497777457189078,,,2.5849254095732275,,,"Jim Johnson",3656,462382
"Cesar Jimenez","- - -",23,8.026407375257202,,,,,,0.09104162454605103,,,,1.2380000114440919,,,"Cesar Jimenez",3762,462945
"Mat Latos","- - -",116.1,10.974532069882335,,10.954781561439214,-0.7576865900808306,,10.031763079491528,2.941230007352676,-6.463052130364752,,,9.296621812356484,,,"Mat Latos",3815,502009
"Ricky Nolasco","MIN",37.1,8.67090098063151,,,1.582187533378601,,4.827458835038983,-1.3904117724474738,-7.89315314765449,,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","CHW",60.2,5.779791514078776,,,,,0.5479369292388091,3.3919753086419755,-2.584372780539773,,,0.9389670235770089,,,"Zach Duke",3840,435043
"Brett Oberholtzer","HOU",38.1,10.189137178308824,,,,,8.973467426915322,4.508571443103609,,-3.0783672722018496,,6.468521333076585,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","ARI",188.2,7.773786116038088,,,,,4.434770711263021,1.4743628778052607,-1.683939384691643,,,4.938783570300158,,,"Rubby De La Rosa",3862,523989
"Enrique Burgos","ARI",27,9.471796989440918,,,,,,2.25624025330063,,,,,,,"Enrique Burgos",3895,542609
"Casey Fien","MIN",63.1,9.229447189031863,,,,,8.365194013041835,5.2348609529334125,-2.5854999317842373,,,5.630000114440918,,,"Casey Fien",3926,502272
"David Carpenter","- - -",24.2,9.481230000288285,,,,,,2.4274196284157887,,,,5.199999809265137,,,"David Carpenter",3959,502304
"Edward Mujica","- - -",47.1,9.260344932819235,,,0.9290909105510803,,3.7235484789776545,-0.2379562210862654,,-7.529999732971191,,,,,"Edward Mujica",3970,465629
"Edinson Volquez","KCR",200.1,8.974429911951866,,,,,6.776250912773501,,,-4.950343401377438,,1.468229340696798,,,"Edinson Volquez",3990,450172
"Allen Webster","ARI",31,6.982960751182155,,,,,3.8243679178172143,1.1143999735514323,-2.0799999237060547,,,5.565809704008556,,,"Allen Webster",3993,543903
"Enny Romero","TBR",30,10.982099609375,,4.518982968087924,,,5.465000152587891,1.0451388888888888,,,,7.606666564941406,,,"Enny Romero",4001,544836
"Yusmeiro Petit","SFG",76,9.691356149279637,,10.007580172631048,,,,8.05710202997381,2.2332114320460374,,,8.333297256351441,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","LAA",180.2,,,6.472521807091677,,,10.084756407834439,0.25188235395094927,-2.64561213279257,,,6.530385357336732,1.3499999727521623,,"Hector Santiago",4026,502327
"Brian Duensing","MIN",48.2,9.246859036959135,,,,,7.373024232925907,0.5039999825613839,-6.625932079250529,,,5.928888714502728,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",68,9.419462058576233,,,,,6.38551351468857,-1.443078373927696,,,,5.683636405251243,,,"Pedro Strop",4070,467008
"Junichi Tazawa","BOS",58.2,10.15083637304007,,,,4.85883249970257,9.449999809265137,-5.326538477188501,-8.77718734741211,,,9.647500038146973,,,"Junichi Tazawa",4079,547749
"James Russell","CHC",34,10.73684719876126,,6.641199951171875,,,8.276629158620084,4.147970890653307,-3.5928570883614674,,,8.329200032552084,,,"James Russell",4089,460701
"Luke Gregerson","HOU",61,4.139552116394043,,2.937646978041705,,,1.333657973081734,0.5617664143190546,3.069999933242798,,,4.0169231708233175,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","STL",61,10.852629484953704,,,,,9.368661063058036,2.4692352294921873,-2.9355881634880516,,-4.802856990269253,6.77557373046875,,,"Carlos Villanueva",4138,453646
"Derek Holland","TEX",58.2,8.15199966430664,,,,,7.429924228385911,2.8967665255426644,,-1.1585217019786005,,8.939000108506944,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",229,8.811666445438917,,,,,6.979533056855727,2.5931447089863497,-9.149486469225286,,,2.1889936339180425,,,"Jake Arrieta",4153,453562
"Jered Weaver","LAA",159,10.777171947337964,,10.17437515258789,,,8.772651560868997,1.1982817240187393,-2.6397748592870545,,,8.16069111071135,,,"Jered Weaver",4235,450308
"David Hernandez","ARI",33.2,9.24471185146234,,,,,7.030800170898438,,-0.2671028030252902,,,7.73090917413885,,,"David Hernandez",4259,456696
"Mark Melancon","PIT",76.2,6.125517304960664,,3.9084097055288463,4.276666641235352,,,,,-8.905058762122845,,,,,"Mark Melancon",4264,453343
"Manny Parra","CIN",32.1,7.896680487961065,,,1.366923112135667,,5.0076360529119315,0.2836309387570336,,,,,,,"Manny Parra",4279,448159
"Matt Albers","CHW",37.1,7.453332901000977,,,,,3.9296258120613303,3.012142998831613,0.09000002145767212,,,1.613420988384046,,,"Matt Albers",4300,458006
"Justin Wilson","NYY",61,11.815137676164216,,6.584976279670424,,,10.640818748609876,11.009500122070312,-1.4939216164981617,,,,,,"Justin Wilson",4301,458677
"Craig Breslow","BOS",65,10.687721895465547,,,,,7.583962206570607,4.42840948558989,-3.9882979697369514,,,9.57582306766127,,,"Craig Breslow",4363,444520
"Jeremy Hellickson","ARI",146,9.156663669608317,,8.329332987467447,,,6.880110722169321,8.604000091552734,-8.227707934473814,,,5.741347905282331,,,"Jeremy Hellickson",4371,476451
"Jonathon Niese","NYM",176.2,6.729206551750787,,4.955358016298219,,,3.481956064456465,0.2823437266051769,-4.95566914319412,,,3.1233907074763856,,,"Jonathon Niese",4424,477003
"Jordan Zimmermann","WSN",201.2,8.206966900863206,,,,,5.111740677445023,3.372510973890102,-5.388049003405449,,,5.198000272115071,,,"Jordan Zimmermann",4505,519455
"Mitch Harris","STL",27,9.583608610733696,,3.816666739327567,,,5.494000244140625,,-6.936874866485596,,,6.1752943151137405,,,"Mitch Harris",4530,518771
"Jason Hammel","CHC",170.2,9.61432867005814,,,,,7.523743614783654,-0.24884655497714986,-7.125814038653706,,,5.264390402693089,,,"Jason Hammel",4538,434628
"Joe Thatcher","HOU",22.2,1.8687553676307624,,2.4519999027252197,,,,1.0420000516451322,,,,,,,"Joe Thatcher",4620,491159
"Brandon McCarthy","LAD",23,8.273332868303571,,6.40558848661535,,,4.442115490253155,,-4.470506112786788,,,,,,"Brandon McCarthy",4662,435221
"Sam LeCure","CIN",20,8.484249877929688,,,,,6.0045386681189905,2.230000062422319,,-4.0172882080078125,,5.133174835689484,,,"Sam LeCure",4664,459967
"Charlie Morton","PIT",129,5.8592958984375,,,-0.026502936549440644,,1.6080429026789398,,-7.206355288911938,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","HOU",54.2,,,,,,4.88641263107064,1.9068680277631327,,,,3.7067122025923296,,,"Pat Neshek",4682,450212
"Jeff Francis","TOR",22,6.406666649712457,,,,,6.3970954085195535,0.44750000635782883,-5.010349007539971,,,4.195606116092566,,,"Jeff Francis",4684,433585
"Matt Cain","SFG",60.2,7.897860733504148,,,,,4.90027007541141,1.873627866700638,-5.278190249488468,,,1.9079769718853725,,,"Matt Cain",4732,430912
"Jonathan Broxton","- - -",60.1,8.403374285737344,,,,,5.907938385009766,1.5227556756730964,-7.074782661769701,,,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA",201.2,6.7783203125,,,,,3.510902893658981,-2.9222473830319524,-8.552652873509688,,,-0.5594935429560673,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",135.1,11.026576466510019,,,,,8.037122531813019,3.4304238012281516,,-0.7983766252344305,,4.883420669698269,,,"Matt Shoemaker",4776,533167
"Rich Hill","BOS",29,9.681587181281095,,,,,5.5169231708233175,-2.9191665649414062,-7.656666895102339,-7.545000076293945,,3.554571315220424,,,"Rich Hill",4806,448179
"Joe Blanton","- - -",76,8.921164898424859,,,,,6.714773798185121,-0.6100842872362459,-6.435098012288411,,,3.7963128116543734,,,"Joe Blanton",4849,430599
"Mike Montgomery","SEA",90,6.529418037726534,,5.063835018382353,,,,,-7.788540566934121,,,3.8912666829427085,,,"Mike Montgomery",4869,543557
"Brandon Maurer","SDP",51,10.375881947448097,,,,,6.619565217391305,2.458308641563891,,,,5.934460537039119,,,"Brandon Maurer",4878,543506
"Scott Kazmir","- - -",183,11.273194207085503,,5.9741621816624475,,,9.863491531706204,1.182159638740647,-1.8165599975585938,,,4.13562485665986,,,"Scott Kazmir",4897,431148
"Jon Lester","CHC",205,9.246883686587909,,4.528906378664361,,,4.6327326574990915,,-3.328057349581416,,,3.9382780971906044,,,"Jon Lester",4930,452657
"Justin De Fratus","PHI",80,7.743192286849711,,,,,3.9174636619678442,-1.6268257357196352,,,,0.9895238551963754,,,"Justin De Fratus",4955,518603
"Fernando Salas","LAA",63.2,11.141288667263913,,,,,5.5566666920979815,,,2.242243429553826,,6.224200032552083,,,"Fernando Salas",4971,477569
"Cole Hamels","- - -",212.1,10.073822694451103,,5.537882693527918,,,6.938850911458333,,-6.813233788333722,,,6.1054015567628515,,,"Cole Hamels",4972,430935
"Fernando Abad","OAK",47.2,8.511192244712753,,3.7617757922021027,,,7.015053311276691,-4.840000152587891,,-4.76242097553454,,8.592647976345486,,,"Fernando Abad",4994,472551
"Jake Diekman","- - -",58.1,,,,,,7.343489748572335,1.4406391516663974,,,,2.8502381642659507,,,"Jake Diekman",5003,518617
"Bo Schultz","TOR",43,8.538977872701059,,3.8615872822110613,,,4.0641178804285385,-0.5256470624138327,,,,4.791666666666667,,,"Bo Schultz",5028,544759
"Dale Thayer","SDP",37.2,7.625056854666096,,,,,4.091111077202691,-1.1206896551724137,,,,1.8217178735977564,,,"Dale Thayer",5032,445612
"Yohan Flande","COL",68.1,6.99726021126525,,,,,5.273685343881671,2.9411604428860922,,,,2.255321524993718,,,"Yohan Flande",5057,456071
"Josh Fields","HOU",50.2,11.721827109238657,,,,,,2.274720001220703,,-7.414912537066606,,5.046579059801604,,,"Josh Fields",5070,451661
"Franklin Morales","KCR",62.1,8.730270198287776,,,,,7.474232191450141,4.708817020539315,-5.799012360749422,,,7.537000274658203,,,"Franklin Morales",5088,462985
"Jeurys Familia","NYM",78,8.134380812872024,,,0.917541003618084,,4.965151447895145,1.7991055374971796,,,,,,,"Jeurys Familia",5114,544727
"Ernesto Frieri","TBR",23.1,11.429044916388694,,,,,11.137499809265137,4.464078802811472,2.8599998474121096,,,5.661111337167245,,,"Ernesto Frieri",5178,457117
"Mike Pelfrey","MIN",164.2,7.775454830813717,,,-0.5298803207722116,,5.353581166107382,2.747818809477881,-4.66032963008671,,,,,,"Mike Pelfrey",5203,460059
"Chris Tillman","BAL",173,11.054906903909691,,12.238829267785905,,,,3.2920753910856426,,-9.641270772444544,,7.923585205078125,,,"Chris Tillman",5279,501957
"Samuel Deduno","HOU",21,3.0705173755514212,,2.8611972432740975,,,,,-5.188840562018795,,,0.919310372451256,,,"Samuel Deduno",5285,465679
"Jose Alvarez","LAA",67,9.430130452208877,,,,,6.5173684444153706,3.381746650262691,-0.9366264802863798,,,3.1314618740862574,,,"Jose Alvarez",5358,501625
