Name,Team,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
"Clayton Kershaw","LAD",8.145161628723145,0.997643768787384,-1.4051748514175415,-0.40753111243247986,70.77029418945312,8.552693367004395,68.42154693603516,"Clayton Kershaw",2036,477132
"Jake Arrieta","CHC",9.35384464263916,2.8900015354156494,-0.5697620511054993,2.320239543914795,59.98068618774414,7.033605098724365,56.26884078979492,"Jake Arrieta",4153,453562
"David Price","- - -",7.164914846420288,0.22783295065164566,0.2385965809226036,0.46642952412366867,58.25306701660156,6.698485374450684,53.58788299560547,"David Price",3184,456034
"Max Scherzer","WSN",6.833667278289795,1.6342511177062988,-1.315803050994873,0.318448007106781,56.15969467163086,6.515219211578369,52.12175369262695,"Max Scherzer",3137,453286
"Dallas Keuchel","HOU",7.345383167266846,1.474526047706604,0.17715919017791748,1.6516852378845215,50.929630279541016,5.693697929382324,45.549583435058594,"Dallas Keuchel",9434,572971
"Chris Sale","CHW",3.273632764816284,-1.2236632108688354,-1.120713233947754,-2.344376564025879,49.81509780883789,5.618009090423584,44.94407272338867,"Chris Sale",10603,519242
"Corey Kluber","CLE",4.476264476776123,-0.10041853040456772,-0.9942237138748169,-1.0946422815322876,49.735801696777344,5.570906639099121,44.56725311279297,"Corey Kluber",2429,446372
"Zack Greinke","LAD",9.614790916442871,3.9890780448913574,0.3073495626449585,4.2964277267456055,46.86886978149414,5.318363189697266,42.546905517578125,"Zack Greinke",1943,425844
"Chris Archer","TBR",3.9844443798065186,-0.043713606894016266,-1.0794687271118164,-1.1231822967529297,46.087833404541016,5.107626914978027,40.86101531982422,"Chris Archer",6345,502042
"Gerrit Cole","PIT",4.973043918609619,-0.21710696816444397,0.09251786023378372,-0.12458910793066025,44.959861755371094,5.097633361816406,40.78106689453125,"Gerrit Cole",13125,543037
"Madison Bumgarner","SFG",5.318127632141113,0.9641083478927612,-0.5381242036819458,0.4259841740131378,43.47038269042969,4.892143726348877,39.137149810791016,"Madison Bumgarner",5524,518516
"Jon Lester","CHC",3.847264289855957,-0.1401410698890686,-0.8751174807548523,-1.015258550643921,43.0745735168457,4.862522602081299,38.90018081665039,"Jon Lester",4930,452657
"Jacob deGrom","NYM",5.153321743011475,1.313947081565857,-1.0209503173828125,0.2929967939853668,42.734031677246094,4.860325336456299,38.88260269165039,"Jacob deGrom",10954,594798
"Carlos Carrasco","CLE",3.8331620693206787,-0.34172123670578003,-0.6365798115730286,-0.9783010482788086,43.06062316894531,4.811462879180908,38.491703033447266,"Carlos Carrasco",6632,471911
"Cole Hamels","- - -",4.374773383140564,0.18257634714245796,-0.3067243695259094,-0.12414807081222534,40.402618408203125,4.498921513557434,35.99137210845947,"Cole Hamels",4972,430935
"Jose Quintana","CHW",4.007154941558838,-1.7421575784683228,1.4413139820098877,-0.3008435070514679,39.384639739990234,4.3079986572265625,34.4639892578125,"Jose Quintana",11423,500779
"Johnny Cueto","- - -",4.469536274671555,1.0185250043869019,-0.6916327774524689,0.3268921971321106,37.302557945251465,4.142643928527832,33.141151428222656,"Johnny Cueto",6893,456501
"Matt Harvey","NYM",4.672080993652344,1.3061891794204712,-0.681794285774231,0.6243948936462402,36.21516418457031,4.0476861000061035,32.38148880004883,"Matt Harvey",11713,518774
"Tyson Ross","SDP",3.123389482498169,-0.8903898596763611,0.039178308099508286,-0.8512115478515625,35.86361312866211,3.9746007919311523,31.79680633544922,"Tyson Ross",7872,475115
"Sonny Gray","OAK",5.79595422744751,2.026423454284668,-0.17996375262737274,1.8464597463607788,36.38287353515625,3.9494943618774414,31.59595489501953,"Sonny Gray",12768,543243
"Shelby Miller","ATL",4.305030822753906,0.7944575548171997,-0.17605139315128326,0.6184061765670776,33.56403732299805,3.686624526977539,29.492996215820312,"Shelby Miller",10197,571946
