Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Edwin Jackson","- - -",55.2,93.43056017287235,,,,,91.72195062404725,87.21317193930041,78.84680954953457,,,87.1624984741211,,,"Edwin Jackson",1841,429719
"Ryan Madson","KCR",63.1,94.2079944349315,,89.84488747336648,,,94.56667073567708,,,,,83.21500150240385,,,"Ryan Madson",1852,425492
"Matt Moore","TBR",63,92.02160832975986,,89.46153846153847,,,91.15135399070945,,,79.3848376664959,,83.848796875,,,"Matt Moore",1890,519043
"David Aardsma","ATL",30.2,91.44676682692308,,,83.70689655172414,,,81.039203125,,,,,,,"David Aardsma",1902,430911
"Jason Frasor","- - -",28,91.96085686639908,,,,,88.9000015258789,83.53689219650713,,,,86.38699829101563,,,"Jason Frasor",1906,430630
"Matt Thornton","WSN",41.1,93.56999627976191,,87.08333333333333,,,93.60634527439025,83.53207915683963,,,,,,,"Matt Thornton",1918,407819
"Zack Greinke","LAD",222.2,91.78874734607218,,,,,91.22062377929687,86.84135828957997,73.74896282327586,,62.79999923706055,88.08571162840136,,,"Zack Greinke",1943,425844
"Iván Nova","NYY",94,93.16112936174912,,,,,92.82036775106081,,79.91604567307692,,,86.72289156626506,,,"Ivan Nova",1994,467100
"Clayton Kershaw","LAD",232.2,93.57709885485652,,,,,93.5250015258789,88.03849085365853,73.50179115853659,,,87.69999556107955,,,"Clayton Kershaw",2036,477132
"Justin Masterson","BOS",59.1,87.53020392523871,,,,,86.8257233226706,78.69225786510943,,,,84.95454545454545,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",149,91.5341796875,,87.18367346938776,82.14110429447852,,91.3375015258789,85.62917073567708,73.08611382378473,,,82.31944444444444,,,"Jorge De La Rosa",2047,407822
"Jeremy Guthrie","KCR",148.1,91.99482490166083,,89.0847205604369,,,91.47903428319412,85.64627120743937,77.34804160922181,,65.01666514078777,85.01658585047957,,,"Jeremy Guthrie",2072,425386
"Chris Narveson","MIA",30.1,88.99568965517241,,84.26526264391447,,,89.24938362027392,,74.61851671006944,,,83.1641523253243,,,"Chris Narveson",2141,429780
"Alfredo Simon","DET",187,92.88787586978131,,88.34354838709677,84.5692367553711,,92.8295711060948,83.30000305175781,76.8130611590485,,63.97073289824695,85.49411908318015,,,"Alfredo Simon",2155,430580
"Chad Qualls","HOU",49.1,,,,,,91.39064373501199,86.02540971091206,,,,82.4,,,"Chad Qualls",2170,430589
"Adam Wainwright","STL",28,89.94833170572916,,85.89147570706153,,,89.66046426462573,,74.33431587967218,,,82.53333536783855,,,"Adam Wainwright",2233,425794
"Blaine Boyer","MIN",65,92.40366972477064,,,,,92.90263856132076,85.62956861413043,74.33522727272727,,,86.36666870117188,,,"Blaine Boyer",2237,430641
"Brandon Gomes","TBR",59,90.79798544606855,,,82.6139385516827,,91.18976839320867,81.66091274207747,75.8338055677817,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","LAD",29,89.48823201155462,,,80.87465887200342,,,,76.54361806017288,,,,,,"Joel Peralta",2332,407908
"Héctor Rondón","CHC",70,96.17175361935028,,91.86250305175781,,,96.2937062937063,85.98368626644736,78.4000015258789,,,90.44999864366319,,,"Hector Rondon",2391,444468
"Cory Rasmus","LAA",20.2,91.68775244472789,,,,,92.28333536783855,83.69999601403062,73.65957706532579,,,83.68771951240406,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",222,92.55107828192253,,,,,92.82986533317121,88.32708928571428,82.68138923267327,,,84.96560260748407,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",175.1,92.15240471188476,,,,,90.90912028588808,86.3974358974359,77.46370081018519,,,84.31621489653716,,,"Lance Lynn",2520,458681
"Wandy Rodriguez","TEX",86.1,88.39582162666764,,,,,88.22785028475467,,74.48553109081674,,,81.84935294807731,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","ARI",26.2,88.71511627906976,,85.92388096140392,,,88.48017567601697,80.30686322380515,76.05555894639757,,,82.93243366963155,,,"Jhoulys Chacin",2608,468504
"Brian Matusz","BAL",49,90.75882735906863,,,,,89.70000184257076,83.80444444444444,77.0499979654948,,,82.07787437776548,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",54.1,91.78035714285714,,90.42750244140625,,,91.84392340829439,,84.00980889042721,,,85.10555917245371,,,"Brett Cecil",2660,446399
"Joba Chamberlain","- - -",27.2,93.8799175438023,,,,,92.38666330973307,85.34385183405749,79.2574743512033,,,84.16666412353516,,,"Joba Chamberlain",2692,501955
"Rick Porcello","BOS",172,91.49802192218351,,,,,90.51048986486487,86.45776455324909,74.99262952302631,,,82.19898780616555,,,"Rick Porcello",2717,519144
"Ross Detwiler","- - -",58.1,92.29586884469697,,,,,91.31754176565546,78.03154329645554,83.6,,,84.55037254050926,,,"Ross Detwiler",2859,446321
"Santiago Casilla","SFG",58,93.45302013422818,,,,,93.1175087035809,88.43739678607723,,79.41421568627452,,87.61428571428571,,,"Santiago Casilla",2873,433586
"Luis Avilán","- - -",53.1,93.54569892473118,,86.88333384195964,,,93.4676953125,,77.43454367897728,,,81.5421475497159,,,"Luis Avilan",2882,501593
"Zach McAllister","CLE",69,95.21295387034297,,88.91666666666667,,,95.45523000317951,83.08139747797057,80.0284304151348,,,87.97083536783855,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",168.1,91.36941061580882,,,,,91.25263811297332,,,79.47221134681094,,81.10175594049521,,,"Jeff Locke",2929,502046
"Kenley Jansen","LAD",52.1,92.95,,92.4572567277691,,,,82.88674816453313,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","PIT",75.1,,,,,,93.84022116545894,82.87454723011363,,,,85.0923828125,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",228.2,94.1239939637827,,89.28908913352272,,,,85.96928474540901,79.48302727167896,,,84.82113813920455,,,"Max Scherzer",3137,453286
"David Price","- - -",220.1,93.9285936178088,,89.07033883426966,,,94.11314466783217,,,79.58900848500458,,85.18532417267366,,,"David Price",3184,456034
"Will Harris","HOU",71,92.34203040081522,,91.67261904761905,,,,,80.57853524543378,,,84.92000122070313,,,"Will Harris",3192,501789
"Chris Young","KCR",123.1,86.5236309459166,,,,,,80.15846506754558,,,,79.98615347055288,,,"Chris Young",3196,432934
"Ervin Santana","MIN",108,92.4969572368421,,,,,88.28333333333333,84.03723323170732,,,,84.95117761948529,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",186.2,92.06631071671195,,,,,92.425457726227,84.9374596878225,72.25999755859375,,,84.39572625411184,,,"Francisco Liriano",3201,434538
"Jean Machi","- - -",58,92.64831680126404,,,,,92.17619105747768,,81.3433349609375,,,86.18354649697581,,,"Jean Machi",3220,466948
"T.J. McFarland","BAL",40.1,91.72941320082721,,,,,91.48656043502203,81.67384314903846,,,,84.40454841382575,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",65.2,,,,,,95.84365366831072,83.39090798117898,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","CHW",214,93.81515496061516,,91.45828149880573,85.15880503144655,,93.81264916467781,85.6448275862069,82.63777488425926,,,,,,"Jeff Samardzija",3254,502188
"Roberto Hernandez","HOU",84.2,88.68744220825785,,,,,89.04210707720588,84.04793713756443,,,,82.42984344322645,,,"Roberto Hernandez",3273,433584
"Joe Smith","LAA",65.1,88.75054730425825,,,,,88.03015718005952,79.74863812712584,,,,79.80000305175781,,,"Joe Smith",3281,501925
"Aníbal Sánchez","DET",157,91.7491601343785,,91.08169991629464,85.6985111662531,,92.09494866877256,86.50534188034187,77.80697674418604,,,73.55952380952381,,,"Anibal Sanchez",3284,434671
"Hector Noesí","CHW",32.2,93.16952054794521,,,,,93.1944457160102,89.05864514802632,80.97894768965871,,,86.9483878843246,,,"Hector Noesi",3292,456051
"Chris Hatcher","LAD",39,95.98827033868714,,91.40303178267045,87.95877021655701,,95.86316132127193,86.19877810594512,,,,,,,"Chris Hatcher",3299,501822
"Darren O'Day","BAL",65.1,87.08882521489971,,,,,86.12160685911017,79.28867855235043,78.39999389648438,,,80.93333435058594,,,"Darren O'Day",3321,503285
"Matt Garza","MIL",148.2,92.68636358914108,,,,,92.46085073750275,85.07208781255294,74.00619587856056,,,84.99154792033451,,,"Matt Garza",3340,490063
"Cesár Ramos","LAA",52.1,89.69859154929577,,,,,90.75,83.68541802300348,70.43440755208333,,,82.53428431919643,,,"Cesar Ramos",3357,459987
"Ubaldo Jiménez","BAL",184,90.72479463075881,,89.5999984741211,84.10078277886497,,90.16988612728785,83.15695067264573,75.37800130208333,,,,,,"Ubaldo Jimenez",3374,434622
"Jumbo Diaz","CIN",60.1,97.3124775071977,,93.94000244140625,,,97.17549402573529,86.47756288109755,,,,89.76619580765845,,,"Jumbo Diaz",3397,471822
"Danny Duffy","KCR",136.2,93.81403007216126,,89.11304772418478,,,93.50335271103577,,80.73351419758244,,72.59999778053977,85.0357158244157,,,"Danny Duffy",3542,518633
"Clay Buchholz","BOS",113.1,92.25281965228874,,87.93423364914426,86.48181707208806,,91.91921397379913,,77.97557836724806,,,79.84693877551021,,,"Clay Buchholz",3543,453329
"Carlos Frías","LAD",77.2,94.57678260448917,,89.7605654434419,,,94.55911937040442,,79.54905844634433,,,87.16981506347656,,,"Carlos Frias",3547,516910
"Liam Hendriks","TOR",64.2,94.84217127595846,,,,,94.6282237063172,87.36703010531136,77.08979392538265,,,88.67825980808423,,,"Liam Hendriks",3548,521230
"Clayton Richard","CHC",42.1,91.87435521834936,,,,,90.84144625376506,84.70540804476352,80.84864930848818,,,84.11363913796164,,,"Clayton Richard",3551,453385
"C.J. Wilson","LAA",132,90.25807455450733,,87.21578947368421,,,90.16269471521407,82.76492537313433,77.1628028759058,,,84.93738143969648,,,"C.J. Wilson",3580,450351
"Jim Johnson","- - -",66.2,93.72872210563497,,,,,94.34352256186317,,79.87323183001894,,,88.42686986211521,,,"Jim Johnson",3656,462382
"Cesar Jimenez","- - -",23,88.94979142554013,,,,,,79.99166615804036,,,,79.15375061035157,,,"Cesar Jimenez",3762,462945
"Mat Latos","- - -",116.1,91.38669362534108,,91.62205305474293,81.30783308797808,,91.10909310254183,85.89465503386636,76.18117176402698,,,83.60946211943755,,,"Mat Latos",3815,502009
"Ricky Nolasco","MIN",37.1,90.32387205931518,,,79.62812805175781,,90.18442622950819,81.4423506344066,73.50720764710023,,,,,,"Ricky Nolasco",3830,445060
"Zach Duke","CHW",60.2,89.10416666666667,,,,,89.3332076496139,82.15555676118827,76.11636186079545,,,85.27033074347527,,,"Zach Duke",3840,435043
"Brett Oberholtzer","HOU",38.1,88.52941176470588,,,,,88.74354996219758,82.48928687686012,,77.70408163265306,,79.52746753961267,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","ARI",188.2,94.38917219006721,,,,,93.55125325520834,85.34575591216216,78.88484700520833,,,86.42733017377567,,,"Rubby De La Rosa",3862,523989
"Enrique Burgos","ARI",27,95.67070007324219,,,,,,86.69535035125969,,,,,,,"Enrique Burgos",3895,542609
"Casey Fien","MIN",63.1,92.62176776960784,,,,,91.99354996219758,87.84931667234332,77.93235150505515,,,88.4000015258789,,,"Casey Fien",3926,502272
"David Carpenter","- - -",24.2,94.86494609086716,,,,,,86.22589547293526,,,,89.6500015258789,,,"David Carpenter",3959,502304
"Edward Mujica","- - -",47.1,90.32715685614224,,,85.28803453947368,,90.41720220094086,82.62846786610402,,79.94999694824219,,,,,"Edward Mujica",3970,465629
"Edinson Volquez","KCR",200.1,93.74344416792675,,,,,93.58498637298759,,,80.43689663719584,,84.56553775824389,,,"Edinson Volquez",3990,450172
"Allen Webster","ARI",31,91.41710140830592,,,,,91.45689795483118,85.26133138020833,76.92857142857143,,,83.71523670014881,,,"Allen Webster",3993,543903
"Enny Romero","TBR",30,96.044248046875,,89.37797106726696,,,93.25,83.91527642144098,,,,90.09999593098958,,,"Enny Romero",4001,544836
"Yusmeiro Petit","SFG",76,88.5129572447495,,87.78709362399194,,,,84.47670468417081,77.1284551853087,,,81.47751777116642,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","LAA",180.2,,,86.00762706767779,,,90.25226366476534,78.83215379901961,72.92652861926021,,,82.87649024566474,78.95714460100446,,"Hector Santiago",4026,502327
"Brian Duensing","MIN",48.2,91.66602188501602,,,,,91.25886781754032,80.81599888392857,72.44915254237289,,,84.78412543402777,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",68,95.04394969170404,,,,,95.12431774400685,82.73529411764706,,,,88.71818403764205,,,"Pedro Strop",4070,467008
"Junichi Tazawa","BOS",58.2,93.56132268074913,,,,86.84822136738579,91.9000015258789,81.4423076923077,75.21249898274739,,,88.82499694824219,,,"Junichi Tazawa",4079,547749
"James Russell","CHC",34,90.02927927927928,,86.4,,,89.55954836727528,83.32753764719203,75.5,,,82.50133463541667,,,"James Russell",4089,460701
"Luke Gregerson","HOU",61,89.1843770345052,,88.8529411764706,,,89.37453863188976,82.19491525423729,77.0999984741211,,,78.76154033954327,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","STL",61,88.37037037037037,,,,,88.05982317243304,82.73705767463235,72.83823529411765,,65.20000348772321,81.27294921875,,,"Carlos Villanueva",4138,453646
"Derek Holland","TEX",58.2,91.37999877929687,,,,,92.9277010199241,82.32394975673652,,76.65304008152174,,84.91999782986112,,,"Derek Holland",4141,502706
"Jake Arrieta","CHC",229,94.37750935477347,,,,,94.65189289647577,90.20363846056622,80.65304182509506,,,88.88930449095912,,,"Jake Arrieta",4153,453562
"Jered Weaver","LAA",159,83.47424110900674,,83.22374877929687,,,82.86722012004175,75.92130449957045,67.36303939962477,,,74.8719332510965,,,"Jered Weaver",4235,450308
"David Hernandez","ARI",33.2,94.28044871794872,,,,,93.89599609375,,81.42663916471963,,,88.45454545454545,,,"David Hernandez",4259,456696
"Mark Melancon","PIT",76.2,91.23845880681819,,90.5813199077708,84.7000020345052,,,,,80.85276131465517,,,,,"Mark Melancon",4264,453343
"Manny Parra","CIN",32.1,92.37376728995902,,,83.2576904296875,,93.02545276988636,82.65178571428571,,,,,,,"Manny Parra",4279,448159
"Matt Albers","CHW",37.1,91.40000406901042,,,,,89.77941176470588,83.92143031529018,81.2800048828125,,,81.58596319901316,,,"Matt Albers",4300,458006
"Justin Wilson","NYY",61,95.23607536764706,,90.36776383196721,,,94.95764985542705,94.92000122070313,82.31960401348039,,,,,,"Justin Wilson",4301,458677
"Craig Breslow","BOS",65,89.89521306413724,,,,,89.21037551591981,85.6029779343378,73.60851271609043,,,78.84578156375503,,,"Craig Breslow",4363,444520
"Jeremy Hellickson","ARI",146,90.11053856382979,,87.05332845052084,,,89.98642551073407,88.62000122070313,77.0577059659091,,,80.23825278916212,,,"Jeremy Hellickson",4371,476451
"Jonathon Niese","NYM",176.2,89.02403099005171,,86.95289044457274,,,88.8995885679399,80.01719212532043,74.4294413545706,,,82.72700921420393,,,"Jonathon Niese",4424,477003
"Jordan Zimmermann","WSN",201.2,92.98323833684765,,,,,93.39259620949075,87.59708765465793,80.45811631944444,,,88.06667073567708,,,"Jordan Zimmermann",4505,519455
"Mitch Harris","STL",27,94.59956691576087,,87.95654878162202,,,95.32000122070312,,78.3062515258789,,,86.9058837890625,,,"Mitch Harris",4530,518771
"Jason Hammel","CHC",170.2,92.21348837209302,,,,,92.18640825320513,84.33872135684861,76.59650935683139,,,85.0219528074187,,,"Jason Hammel",4538,434628
"Joe Thatcher","HOU",22.2,84.12269365026596,,85.62968444824219,,,,76.51077223557692,,,,,,,"Joe Thatcher",4620,491159
"Brandon McCarthy","LAD",23,93.8607177734375,,91.0838264016544,,,92.70961350661058,,81.26076072982595,,,,,,"Brandon McCarthy",4662,435221
"Sam LeCure","CIN",20,87.1675048828125,,,,,87.34076772836538,79.7636385830966,,74.12881521451271,,80.87777467757937,,,"Sam LeCure",4664,459967
"Charlie Morton","PIT",129,92.152,,,84.17869938054734,,91.84100402227723,,78.75031785331906,,,,,,"Charlie Morton",4676,450203
"Pat Neshek","HOU",54.2,,,,,,89.93531836368653,83.41717791411043,,,,68.6045439749053,,,"Pat Neshek",4682,450212
"Jeff Francis","TOR",22,85.75555419921875,,,,,86.01061670740224,78.65333658854166,69.52093363917152,,,78.40303178267045,,,"Jeff Francis",4684,433585
"Matt Cain","SFG",60.2,91.02448705299614,,,,,90.39369187913499,85.38046307231104,76.74095429920015,,,84.99017087021315,,,"Matt Cain",4732,430912
"Jonathan Broxton","- - -",60.1,94.24689880875516,,,,,92.31812744140625,87.33354858000814,76.81304334557575,,,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA",201.2,91.95607235142118,,,,,91.50116808252427,84.44718881671348,80.15827007265275,,,87.9450689935065,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","LAA",135.1,90.30814243046227,,,,,90.05571270378269,81.15550516419492,,75.14220780211609,,83.66934871495327,,,"Matt Shoemaker",4776,533167
"Rich Hill","BOS",29,90.30348258706468,,,,,89.3076923076923,77.70833333333333,73.93859649122807,65.75,,83.38857421875,,,"Rich Hill",4806,448179
"Joe Blanton","- - -",76,90.57767148311085,,,,,90.91933915252058,84.15842806355337,78.19999904258579,,,85.26759721979748,,,"Joe Blanton",4849,430599
"Mike Montgomery","SEA",90,91.25836431226766,,88.5534099264706,,,,,75.15892103040541,,,80.94666666666667,,,"Mike Montgomery",4869,543557
"Brandon Maurer","SDP",51,95.2318339100346,,,,,93.30869989809783,88.27240587908013,,,,86.38489208633094,,,"Brandon Maurer",4878,543506
"Scott Kazmir","- - -",183,91.8236083984375,,86.62961002967877,,,91.21344187195864,80.85727745378522,76.33119921875,,,75.91893976384944,,,"Scott Kazmir",4897,431148
"Jon Lester","CHC",205,91.99284442321056,,87.93451498682477,,,90.87819653888081,,75.03557962678937,,,84.52781586299669,,,"Jon Lester",4930,452657
"Justin De Fratus","PHI",80,91.74436641979769,,,,,90.2239158740942,81.48670683551198,,,,84.98026945153062,,,"Justin De Fratus",4955,518603
"Fernando Salas","LAA",63.2,90.55835002107926,,,,,90.28333536783855,,,83.12585402804183,,84.82399739583333,,,"Fernando Salas",4971,477569
"Cole Hamels","- - -",212.1,92.271044313279,,88.47208121827411,,,92.52439605496454,,78.2226368159204,,,84.25913204422095,,,"Cole Hamels",4972,430935
"Fernando Abad","OAK",47.2,90.76515151515152,,85.4766355140187,,,90.40818227313167,78.80000305175781,,76.70420949835527,,72.58426016348379,,,"Fernando Abad",4994,472551
"Jake Diekman","- - -",58.1,,,,,,96.40253707963198,84.72970145089286,,,,88.63333275204613,,,"Jake Diekman",5003,518617
"Bo Schultz","TOR",43,95.53566279613466,,91.06270151289682,,,95.5,85.9494140625,,,,88.09999593098958,,,"Bo Schultz",5028,544759
"Dale Thayer","SDP",37.2,91.87374250856165,,,,,91.68889024522569,81.89913624730603,,,,84.2974384014423,,,"Dale Thayer",5032,445612
"Yohan Flande","COL",68.1,90.86575610017124,,,,,90.79572945926967,84.927987681314,,,,85.19824361522295,,,"Yohan Flande",5057,456071
"Josh Fields","HOU",50.2,94.29581151832461,,,,,,84.332998046875,,78.64671960538321,,78.96578818873355,,,"Josh Fields",5070,451661
"Franklin Morales","KCR",62.1,92.13047066953317,,,,,92.71198355571161,88.06828061995968,75.28395061728395,,,86.00999755859375,,,"Franklin Morales",5088,462985
"Jeurys Familia","NYM",78,97.26571800595238,,,93.36392962346312,,97.0584000516529,89.2797833935018,,,,,,,"Jeurys Familia",5114,544727
"Ernesto Frieri","TBR",23.1,91.25505837429775,,,,,92.16874694824219,82.50592362253289,80.14000244140625,,,84.45555736400463,,,"Ernesto Frieri",5178,457117
"Mike Pelfrey","MIN",164.2,92.91460785308442,,,80.75505423038564,,93.27839955765711,83.70658114711934,73.03516161572803,,,,,,"Mike Pelfrey",5203,460059
"Chris Tillman","BAL",173,91.47737128303964,,90.42021276595744,,,,85.6844321196934,,75.23069825389689,,82.689501953125,,,"Chris Tillman",5279,501957
"Samuel Deduno","HOU",21,87.80689739358836,,87.59648368727993,,,,,78.4833347486413,,,82.11724222117456,,,"Samuel Deduno",5285,465679
"Jose Alvarez","LAA",67,90.93420449918567,,,,,90.6138793361244,84.28646117631004,75.17590479103916,,,78.88304093567251,,,"Jose Alvarez",5358,501625
"Manny Banuelos","ATL",26.1,88.9000015258789,,,,,89,82.7617010562978,74.67090897993607,,,79.42745193780637,,,"Manny Banuelos",5365,544365
"Michael Pineda","NYY",160.2,92.77677326318458,,92.68261996972934,,,93.67419039818549,85.54038680318544,73.0999984741211,,,88.19366536458334,,,"Michael Pineda",5372,501381
"Pedro Báez","LAD",51,97.12293388429752,,,,,96.52480771560077,88.74583333333334,,,,87.32872755984043,,,"Pedro Baez",5420,520980
"Jesse Chavez","OAK",157,91.31947471217106,,89.1391204267891,,,91.25679416100955,82.61233144263699,75.54927394701087,,,84.06997673616122,,,"Jesse Chavez",5448,445926
"Arodys Vizcaíno","ATL",33.2,96.5894711143092,,,,,97.6635549081921,85.00693754515896,,,,89.55000305175781,,,"Arodys Vizcaino",5498,527055
"Madison Bumgarner","SFG",218.1,92.05320512820512,,86.22818455366098,,,91.93529555376838,86.01579204358552,76.425,,,84.92461688701923,,,"Madison Bumgarner",5524,518516
"Boone Logan","COL",35.1,92.65895367085153,,,,,92.12051156850961,82.17275215194611,,,,,,,"Boone Logan",5525,457429
