Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Spencer Turnbull","DET",31,0.40540541,,,,,0.19279279,0.22342342,0.06846847,,,0.10990991,,,,"Spencer Turnbull",16207,605513
"Kyle Freeland","COL",155.2,0.18392709,,,,,0.28251864,0.23612262,,0.17564209,,0.12178956,,,,"Kyle Freeland",16256,607536
"Aaron Bummer","CHW",58.1,0.055505,,0.1055505,,,0.45313922,0.38034577,,,,0.00545951,,,,"Aaron Bummer",16258,607481
"John Means","BAL",23.2,0.41887906,,,,,,0.15044248,0.00294985,0.09439528,,0.33333333,,,,"John Means",16269,607644
"Ryan Borucki","PIT",40.1,,,,,,0.20265152,0.68560606,,,,0.11174242,,,,"Ryan Borucki",16350,621366
"Tyler Mahle","MIN",25.2,0.51781473,,0.02137767,0.19714964,,,0.26365796,,,,,,,,"Tyler Mahle",16358,641816
"Reynaldo López","- - -",66,0.64422278,,,,,,0.29260183,0.00914381,,,0.05403159,,,,"Reynaldo Lopez",16400,625643
"Yonny Chirinos","- - -",85,0.01788376,,,0.25558867,,0.46870343,0.25782414,,,,,,,,"Yonny Chirinos",16401,630023
"Victor González","LAD",33.2,,,,,,0.6372549,0.29803922,,,,0.06470588,,,,"Victor Gonzalez",16408,624647
"Brent Honeywell","- - -",52.1,0.47301587,,,,,0.0042328,0.17989418,,,,0.26455026,0.07830688,,,"Brent Honeywell",16466,641703
"Ryan Yarbrough","- - -",89.2,0.30752991,,0.24771288,,,0.00211119,,0.26038001,,,0.18226601,,,,"Ryan Yarbrough",16502,642232
"Jordan Montgomery","- - -",188.2,0.10627357,,0.01645526,,,0.42612273,,0.22180322,,,0.22934522,,,,"Jordan Montgomery",16511,656756
"Austin Gomber","COL",139,0.43935185,,,,,0.01157407,0.20092593,,0.16759259,,0.18055556,,,,"Austin Gomber",16561,596295
"Erik Swanson","TOR",66.2,0.34593573,,,0.47542533,,,0.17863894,,,,,,,,"Erik Swanson",16587,657024
"Bryan Abreu","HOU",72,0.41205615,,,,,,0.58711808,0.00082576,,,,,,,"Bryan Abreu",16609,650556
"Jeff Brigham","NYM",37.2,0.39117647,,0.18676471,,,,0.42205882,,,,,,,,"Jeff Brigham",16631,656257
"Ryan Thompson","- - -",30.2,0.05405405,,,,,0.60135135,0.34234234,,,,0.00225225,,,,"Ryan Thompson",16647,657044
"Julian Merryweather","CHC",72,0.40879479,,,,,,0.51628664,,,,0.07491857,,,,"Julian Merryweather",16703,657240
"Brock Stewart","MIN",27.2,0.38952164,,0.20501139,,,0.1070615,0.21412301,,,,0.08428246,,,,"Brock Stewart",16727,592779
"Tim Hill","SDP",44.1,0.48184358,,0.04469274,,,0.42039106,0.05307263,,,,,,,,"Tim Hill",16814,657612
"Brennan Bernardino","BOS",50.2,,,,,,0.55902778,,0.42708333,,,0.01388889,,,,"Brennan Bernardino",16835,657514
"Luke Weaver","- - -",123.2,0.43489814,,0.10983171,,,,0.13684677,,0.11824624,,0.20017715,,,,"Luke Weaver",16918,596133
"Touki Toussaint","- - -",87,0.23510972,,,0.18934169,,0.2645768,0.02319749,0.28777429,,,,,,,"Touki Toussaint",16929,657053
"Trevor Williams","WSN",144.1,0.43272171,,,,,0.14602446,0.18157492,0.06880734,,,0.17087156,,,,"Trevor Williams",16977,592866
"Tanner Banks","CHW",61,0.35352532,,,,,0.02780536,0.30287984,0.1509434,,,0.16484608,,,,"Tanner Banks",16990,621383
"Pablo López","MIN",194,0.34490741,,,,,0.10582011,0.21362434,0.12466931,,,0.21097884,,,,"Pablo Lopez",17085,641154
"Raisel Iglesias","ATL",55.2,0.31954023,,,,,0.17356322,0.15402299,,,,0.35287356,,,,"Raisel Iglesias",17130,628452
"Domingo Germán","NYY",108.2,0.27707199,,,,,0.10526316,,0.40895342,,,0.20871143,,,,"Domingo German",17149,593334
"Gabe Speier","SEA",54.2,0.20716113,,,,,0.45780051,0.31841432,,,,0.01662404,,,,"Gabe Speier",17170,642100
"Dinelson Lamet","- - -",27.2,0.2371476,,,,,0.27694859,0.45936982,,,,0.026534,,,,"Dinelson Lamet",17186,659275
"Jalen Beeks","TBR",42.1,0.43502052,,0.10670315,,,,0.01504788,,,,0.44322845,,,,"Jalen Beeks",17192,656222
"Ranger Suárez","PHI",125,0.21453287,,0.12605042,,,0.28027682,0.00543747,0.1898171,,,0.18388532,,,,"Ranger Suarez",17277,624133
"Michael Kopech","CHW",129.1,0.61399177,,,,,,0.27160494,0.0399177,,,0.0744856,,,,"Michael Kopech",17282,656629
"Framber Valdez","HOU",198,0.00101764,,0.0339213,,,0.46811398,0.08717775,0.2527137,,,0.15705563,,,,"Framber Valdez",17295,664285
"Justin Steele","CHC",173.1,0.62584018,,,,,0.01792382,0.33943241,0.00634802,,,0.01045556,,,,"Justin Steele",17312,657006
"Jeff Hoffman","PHI",52.1,0.33715596,,,0.17775229,,0.00802752,0.47706422,,,,,,,,"Jeff Hoffman",17432,656546
"Jonathan Hernández","TEX",31.2,,,,,,0.46473779,0.43761302,,,,0.09764919,,,,"Jonathan Hernandez",17464,642546
"Jack Flaherty","- - -",144.1,0.41685649,,0.09073652,,,0.01974184,0.24563402,,0.19438117,,0.03264996,,,,"Jack Flaherty",17479,656427
"Daniel Duarte","CIN",31.2,0.26748252,,0.19755245,,,0.28496503,0.18181818,,,,0.06818182,,,,"Daniel Duarte",17480,650960
"Albert Abreu","NYY",59,0.03256705,,,,,0.54310345,0.28065134,,,,0.14367816,,,,"Albert Abreu",17485,656061
"Génesis Cabrera","- - -",55.2,0.36257928,,0.32135307,,,0.14164905,,0.13319239,,,0.04122622,,,,"Genesis Cabrera",17490,650893
"Jimmy Herget","LAA",29,0.05500982,,,,,0.19253438,0.31041257,0.38310413,,,0.0589391,,,,"Jimmy Herget",17556,623474
"Tanner Scott","MIA",78,0.47350993,,,,,,0.52649007,,,,,,,,"Tanner Scott",17586,656945
"Mitch Keller","PIT",194.1,0.2613017,,0.24238538,,,0.22763706,0.16062841,0.07983328,,,0.02821417,,,,"Mitch Keller",17594,656605
"Cristian Javier","HOU",162,0.58362248,,,,,,0.29979181,,0.07529493,,0.04129077,,,,"Cristian Javier",17606,664299
"Taylor Clarke","KCR",59,0.29026217,,,,,,0.55617978,,,,0.15355805,,,,"Taylor Clarke",17611,664199
"Justin Lawrence","COL",75,,,,,,0.51308017,0.48691983,,,,,,,,"Justin Lawrence",17639,664875
"Jose Cuas","- - -",65.1,0.19557823,,,,,0.49744898,0.26615646,,,,0.04081633,,,,"Jose Cuas",17701,621016
"Trevor Megill","MIL",34.2,0.721202,,,,,,,,0.278798,,,,,,"Trevor Megill",17722,656730
"Evan Phillips","LAD",61.1,0.19562842,,0.24043716,,,0.10928962,0.45464481,,,,,,,,"Evan Phillips",17734,623465
"Tyler Alexander","DET",44,0.28129602,,0.35051546,,,0.11045655,0.08836524,,,,0.16936672,,,,"Tyler Alexander",17735,641302
"Drew Smith","NYM",56.1,0.61182994,,,,,0.00092421,0.20887246,0.08502773,,,0.09334566,,,,"Drew Smith",17755,622098
"Angel Perdomo","PIT",29,0.61710794,,,,,,0.31364562,,,,0.06924644,,,,"Angel Perdomo",17759,622780
"José Alvarado","PHI",41.1,,,0.41239892,,,0.58760108,,,,,,,,,"Jose Alvarado",17780,621237
"Adbert Alzolay","CHC",64,0.20893971,,0.0997921,,,0.19230769,0.49376299,,,,0.00519751,,,,"Adbert Alzolay",17859,640470
"Ian Gibaut","CIN",75.2,0.4398682,,0.27100494,,,,0.20840198,,,,0.08072488,,,,"Ian Gibaut",17871,664139
"Nestor Cortes","NYY",63.1,0.52059925,,0.28838951,,,0.00468165,0.1582397,,,,0.02808989,,,,"Nestor Cortes",17874,641482
"Tayler Saucedo","SEA",47.2,0.02281369,,,,,0.39923954,0.26235741,0.05703422,,,0.25855513,,,,"Tayler Saucedo",17888,642048
"Trent Thornton","- - -",31.1,0.33624454,,,,,0.11790393,0.44104803,0.10480349,,,,,,,"Trent Thornton",17948,663423
"Brock Burke","TEX",59.2,0.64551422,,,,,0.05689278,0.18818381,,,,0.10940919,,,,"Brock Burke",17968,656271
"Peter Lambert","COL",87.1,0.44551724,,,,,,0.32275862,0.03172414,,,0.2,,,,"Peter Lambert",17969,663567
"Logan Webb","SFG",216,0.03676933,,,,,0.33563796,0.2115022,,,,0.41609051,,,,"Logan Webb",17995,657277
"Pete Fairbanks","TBR",45.1,0.49455041,,,,,,0.4986376,,,,0.00681199,,,,"Pete Fairbanks",17998,664126
"Phil Maton","HOU",66,,,0.32115385,,,0.04134615,0.23365385,0.40384615,,,,,,,"Phil Maton",18064,664208
"Ryan Helsley","STL",36.2,0.56177924,,,,,,0.36738056,0.0708402,,,,,,,"Ryan Helsley",18138,664854
"Andrew Suárez","STL",27.2,0.45489443,,,,,0.02495202,0.22840691,0.10940499,,,0.18234165,,,,"Andrew Suarez",18300,605498
"Josh Sborz","TEX",52.1,0.36211031,,,,,,0.38009592,0.25779376,,,,,,,"Josh Sborz",18323,622250
"James Kaprielian","OAK",61,0.41429881,,,,,0.13932172,0.30705775,0.06141155,,,0.07791017,,,,"James Kaprielian",18331,621076
"Alex Young","CIN",53.2,0.03203661,,,,,0.36384439,,0.24485126,,,0.35926773,,,,"Alex Young",18333,622065
"Josh Staumont","KCR",20,0.46388889,,,,,0.11111111,0.225,0.2,,,,,,,"Josh Staumont",18335,622251
"Nick Anderson","ATL",35.1,0.48905109,,,,,0.01094891,,0.5,,,,,,,"Nick Anderson",18337,623433
"Jaime Barria","LAA",82.1,0.30592593,,,,,0.04666667,0.50666667,,,,0.14074074,,,,"Jaime Barria",18356,642545
"Michael Soroka","ATL",32.1,0.32402235,,,,,0.22718808,0.26629423,,,,0.18249534,,,,"Michael Soroka",18383,647336
"Enyel De Los Santos","CLE",65.2,0.60418649,,,,,,0.30447193,0.00095147,,,0.0903901,,,,"Enyel De Los Santos",18403,660853
"José Urquidy","HOU",63,0.38482633,,,,,0.09597806,0.18829982,0.11517367,,,0.21572212,,,,"Jose Urquidy",18413,664353
"Kenta Maeda","MIN",104.1,0.27427899,,,0.31901118,,0.06415539,0.30606239,0.03649205,,,,,,,"Kenta Maeda",18498,628317
"Phil Bickford","- - -",67.1,0.7103336,,,,,,0.26932465,,,,0.02034174,,,,"Phil Bickford",18519,641360
"Dylan Cease","CHW",177,0.43163703,,,,,,0.38626609,,0.15174739,,0.03034948,,,,"Dylan Cease",18525,656302
"Sam Hentges","CLE",52.1,0.36032864,,,,,0.13262911,0.14671362,0.36032864,,,,,,,"Sam Hentges",18548,656529
"A.J. Minter","ATL",64.2,0.47169811,,0.38867925,,,,,,,,0.13962264,,,,"A.J. Minter",18655,621345
"Jake Woodford","STL",47.2,0.06820682,,0.05610561,,,0.50165017,0.23212321,0.10121012,,,0.04070407,,,,"Jake Woodford",18674,663765
"Freddy Peralta","MIL",165.2,0.51179993,,,,,,0.21803452,0.12398732,,,0.14617823,,,,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",184.2,0.21278942,,,,,0.29033444,0.20139655,0.02205072,,,0.27342889,,,,"Sandy Alcantara",18684,645261
"Pedro Avila","SDP",50.1,0.3273743,,,,,0.20670391,0.00670391,0.20335196,,,0.25586592,,,,"Pedro Avila",18864,658648
"Jesse Scholtens","CHW",85,0.43469247,,,,,,0.36558397,0.16516932,,,0.03455425,,,,"Jesse Scholtens",19205,669947
"Dakota Hudson","STL",81.1,0.22171602,,,,,0.37737282,0.32118451,0.05542901,,,0.02429765,,,,"Dakota Hudson",19206,641712
"Cole Irvin","BAL",77.1,0.27965436,,0.15946583,,,0.20738413,,0.14296936,,,0.21052632,,,,"Cole Irvin",19244,608344
"Seranthony Domínguez","PHI",50,0.38882421,,,,,0.29452852,0.27706636,,,,0.03958091,,,,"Seranthony Dominguez",19249,622554
"Ian Hamilton","NYY",58,0.22369765,,,,,0.23391216,0.54239019,,,,,,,,"Ian Hamilton",19261,641656
"Thomas Hatch","- - -",28.2,0.13291139,,0.35021097,,,0.24261603,0.0021097,,,,0.2721519,,,,"Thomas Hatch",19264,641672
"Jacob Webb","- - -",53.2,0.48764769,,,,,,0.23415682,,,,0.27819549,,,,"Jacob Webb",19274,657097
"Zac Gallen","ARI",210,0.49076355,,0.09174877,,,0.0067734,0.04464286,,0.22660099,,0.13947044,,,,"Zac Gallen",19291,668678
"Trevor Richards","TOR",72.2,0.4341716,,,,,,,,,,0.5658284,,,,"Trevor Richards",19309,670950
"Cal Quantrill","CLE",99.2,0.00994152,,0.24093567,0.12280702,,0.41578947,,0.10935673,,,0.10116959,,,,"Cal Quantrill",19312,615698
"Eric Lauer","MIL",46.2,0.43246445,,0.35781991,,,,0.07819905,0.12440758,,,0.007109,,,,"Eric Lauer",19316,641778
"Joey Lucchesi","NYM",46.2,,,0.22844828,,,0.51724138,,0.24712644,,,0.00718391,,,,"Joey Lucchesi",19320,664192
"Richard Lovelady","OAK",23.1,0.31216931,,,,,0.21164021,0.46560847,,,,0.01058201,,,,"Richard Lovelady",19337,663992
"A.J. Puk","MIA",56.2,0.51052632,,,0.00421053,,0.05052632,0.42631579,,,,0.00842105,,,,"A.J. Puk",19343,640462
"Caleb Ferguson","LAD",60.1,0.66478873,,0.30704225,,,,0.02816901,,,,,,,,"Caleb Ferguson",19349,657571
"Dean Kremer","BAL",172.2,0.37059829,,0.23931624,,,0.14529915,0.03282051,0.08923077,,,0.12273504,,,,"Dean Kremer",19350,665152
"Lucas Erceg","OAK",55,0.28395062,,0.04463438,,,0.30294397,0.14719848,,,,0.22127255,,,,"Lucas Erceg",19360,668674
"Corbin Burnes","MIL",193.2,,,0.554076,,,0.07664826,0.08541734,0.17148425,,,0.11237415,,,,"Corbin Burnes",19361,669203
"Keegan Akin","BAL",23.2,0.59955752,,,,,,0.25,0.00221239,,,0.14823009,,,,"Keegan Akin",19362,669211
"Tony Gonsolin","LAD",103,0.39483173,,,0.27163462,,,0.18269231,0.15084135,,,,,,,"Tony Gonsolin",19388,664062
"Colin Poche","TBR",60.2,0.65048544,,,,,,0.34951456,,,,,,,,"Colin Poche",19403,621363
"Ronel Blanco","HOU",52,0.40220994,,,,,,0.48618785,0.02209945,,,0.08950276,,,,"Ronel Blanco",19407,669854
"Dane Dunning","TEX",172.2,0.03189911,,0.19992582,,,0.33123145,0.23367953,0.01557864,0.03152819,,0.15615727,,,,"Dane Dunning",19409,641540
"Shane Bieber","CLE",128,0.35158649,,0.2691914,,,,0.20675537,,0.13715455,,0.03531218,,,,"Shane Bieber",19427,669456
"Yohan Ramírez","- - -",38.1,0.00141243,,,,,0.7019774,0.26129944,,,,0.03531073,,,,"Yohan Ramirez",19444,670990
"Patrick Sandoval","LAA",144.2,0.25610687,,,,,0.11068702,0.28549618,0.09007634,,,0.25763359,,,,"Patrick Sandoval",19447,663776
"Michael Rucker","CHC",40.1,0.39638387,,0.26564673,,,0.01808067,0.17246175,0.10292072,,,0.04450626,,,,"Michael Rucker",19454,621074
"Aaron Civale","- - -",122.1,0.1234445,,0.37182678,0.01692384,,0.18516675,0.05823793,0.2444002,,,,,,,"Aaron Civale",19479,650644
"Andrew Vasquez","- - -",48.1,0.07268464,,,,,0.04337632,0.81828839,0.05041032,,,0.01524033,,,,"Andrew Vasquez",19482,607755
"Devin Smeltzer","MIA",22.1,0.4099723,,0.0498615,,,,0.11357341,0.14958449,,,0.27700831,,,,"Devin Smeltzer",19487,656970
"Jason Foley","DET",69,0.00286533,,,,,0.69054441,0.17382999,,,,0.13276027,,,,"Jason Foley",19531,671345
"Jimmy Lambert","CHW",37.2,0.43620178,,,,,,0.3041543,,0.15727003,,0.10237389,,,,"Jimmy Lambert",19541,669424
"Stephen Nogosek","NYM",25.2,0.62781186,,0.14519427,,,,0.17177914,0.01431493,,,0.0408998,,,,"Stephen Nogosek",19545,668665
"David Bednar","PIT",67.1,0.5800905,,,0.16561086,,,,0.25429864,,,,,,,"David Bednar",19569,670280
"JoJo Romero","STL",36.2,0.15426497,,0.00181488,,,0.33756806,0.22686025,,,,0.27949183,,,,"JoJo Romero",19574,668941
"Cionel Pérez","BAL",53.1,0.2645382,,,,,0.37058153,0.29988597,0.0649943,,,,,,,"Cionel Perez",19614,672335
"Jordan Hicks","- - -",65.2,0.10771993,,,0.01615799,,0.6427289,0.23339318,,,,,,,,"Jordan Hicks",19618,663855
"Kyle Wright","ATL",31,0.15478261,,,,,0.29565217,0.01391304,,0.47304348,,0.0626087,,,,"Kyle Wright",19665,657140
"Gregory Soto","PHI",60.1,0.17494824,,,,,0.43271222,0.39026915,,,,0.00207039,,,,"Gregory Soto",19677,642397
"Connor Seabold","COL",87.1,0.54417414,,,,,,0.30473752,0.01792574,,,0.13316261,,,,"Connor Seabold",19695,657756
"Dustin May","LAD",48,0.26938776,,0.14829932,,,0.33469388,,0.20272109,,,0.04489796,,,,"Dustin May",19716,669160
"Shohei Ohtani","LAA",132,0.32950192,,0.15613027,0.06178161,,0.06034483,0.35584291,0.03639847,,,,,,,"Shohei Ohtani",19755,660271
"Will Vest","DET",48.1,0.51282051,,,,,0.03076923,0.33205128,,,,0.12435897,,,,"Will Vest",19769,676684
"Keegan Thompson","CHC",28.2,0.46750524,,0.27253669,,,0.00419287,0.09853249,0.15303983,,,0.00419287,,,,"Keegan Thompson",19795,624522
"Bryan Baker","BAL",45,0.56760204,,,,,,0.28826531,,,,0.14413265,,,,"Bryan Baker",19804,641329
"Michael King","NYY",104.2,0.2266508,,,,,0.33491969,0.29327781,,,,0.1451517,,,,"Michael King",19853,650633
"Brandon Bielak","HOU",80,0.30559541,,0.0035868,,,0.21449067,0.11764706,0.11119082,,,0.24748924,,,,"Brandon Bielak",19866,656232
"Griffin Canning","LAA",127,0.34836852,,,,,0.00575816,0.29942418,0.13387716,,,0.21257198,,,,"Griffin Canning",19867,656288
"Drew Carlton","SDP",20.2,0.48484848,,,,,0.22121212,0.18787879,,,,0.10606061,,,,"Drew Carlton",19868,656290
"Tucker Davidson","- - -",51.1,0.35182999,,,0.07438017,,0.02007084,0.55371901,,,,,,,,"Tucker Davidson",19871,656353
"Alex Faedo","DET",64.2,0.48549323,,,,,,0.38104449,,,,0.13346228,,,,"Alex Faedo",19874,656412
"Kevin Ginkel","ARI",65.1,0.46691871,,0.00094518,,,0.10113422,0.43100189,,,,,,,,"Kevin Ginkel",19876,656464
"Tanner Houck","BOS",106,0.09942529,,0.10804598,0.1137931,,0.2954023,0.38333333,,,,,,,,"Tanner Houck",19879,656557
"Alex Lange","DET",66,0.05148342,,,,,0.2617801,,0.58464223,,,0.10209424,,,,"Alex Lange",19883,656638
"Clarke Schmidt","NYY",159,,,0.27949853,,,0.24078171,0.27359882,,0.19137168,,0.01474926,,,,"Clarke Schmidt",19899,657376
"José Suarez","LAA",33.2,0.39805825,,0.01456311,,,0.05177994,0.26699029,,,,0.26860841,,,,"Jose Suarez",19911,660761
"Trevor Stephan","CLE",68.2,0.47783688,,,0.28102837,,,0.24113475,,,,,,,,"Trevor Stephan",19932,663986
"Jesús Luzardo","MIA",178.2,0.45749665,,0.00368139,,,0.04049531,0.28882195,,,,0.20950469,,,,"Jesus Luzardo",19959,666200
"Joey Wentz","DET",105.2,0.41606218,,0.25129534,,,,,0.15803109,,,0.1746114,,,,"Joey Wentz",19962,666214
"Zach Plesac","CLE",21.1,0.3972973,,,,,,0.40810811,0.04054054,,,0.15405405,,,,"Zach Plesac",19979,668676
"Bryse Wilson","MIL",76.2,0.16262976,,0.34688581,0.00086505,,0.34861592,,0.13408304,,,0.00692042,,,,"Bryse Wilson",19990,669060
"Dylan Lee","ATL",23.2,0.40153453,,,,,,0.47570332,,,,0.12276215,,,,"Dylan Lee",19996,669276
"Tyler Wells","BAL",118.2,0.377299,,0.19548082,,,,0.16395166,0.07777194,,,0.18549658,,,,"Tyler Wells",20000,669330
"Kenny Rosenberg","LAA",33,0.43093923,,0.11418048,,,,0.01289134,0.06629834,,,0.37569061,,,,"Kenny Rosenberg",20009,670046
"John Schreiber","BOS",46.2,0.28850856,,0.00122249,,,0.25305623,0.37530562,,,,0.08190709,,,,"John Schreiber",20020,670167
"Kaleb Ort","BOS",23,0.71502591,,0.03367876,,,,0.23316062,,,,0.01813472,,,,"Kaleb Ort",20061,672391
"Bailey Falter","- - -",80.2,0.44444444,,,0.02391975,,0.07175926,0.18904321,0.22530864,,,0.04552469,,,,"Bailey Falter",20070,663559
"Mauricio Llovera","- - -",35,,,0.02898551,,,0.63123994,0.33977456,,,,,,,,"Mauricio Llovera",20080,661440
"Calvin Faucher","TBR",25.2,,,0.3151751,,,0.28793774,0.29571984,0.10116732,,,,,,,"Calvin Faucher",20116,676534
"James Karinchak","CLE",39,0.56480218,,,,,,,0.43519782,,,,,,,"James Karinchak",20151,675916
"Nate Pearson","TOR",42.2,0.61872456,,,,,,0.23880597,0.14246947,,,,,,,"Nate Pearson",20160,663878
"Kyle Muller","OAK",77,0.51719395,,,,,,0.25309491,0.14855571,,,0.08115543,,,,"Kyle Muller",20167,666205
"Garrett Whitlock","BOS",71.2,0.0041841,,,,,0.52468619,0.23012552,,,,0.24100418,,,,"Garrett Whitlock",20191,676477
"Eli Morgan","CLE",67.1,0.40420168,,,,,,0.25378151,0.02521008,,,0.31680672,,,,"Eli Morgan",20203,669212
"Mike Baumann","BAL",64.2,0.51353875,,,,,,0.20915033,,0.25303455,,0.02427638,,,,"Mike Baumann",20206,657508
"Griffin Jax","MIN",65.1,0.22445081,,0.0286533,,,0.12989494,0.52817574,,,,0.08882521,,,,"Griffin Jax",20253,643377
"Cory Abbott","WSN",39.1,0.45698166,,,,,0.00141044,0.07334274,,0.46826516,,,,,,"Cory Abbott",20277,676265
"David Peterson","NYM",111,0.27263479,,,,,0.25330621,0.19684639,0.08799593,,,0.18921668,,,,"David Peterson",20302,656849
"Steven Wilson","SDP",53,0.36353945,,0.00852878,,,,0.59594883,,,,0.03198294,,,,"Steven Wilson",20353,621051
"Brusdar Graterol","LAD",67.1,0.1022605,,0.21851453,,,0.43595264,0.24327234,,,,,,,,"Brusdar Graterol",20367,660813
"Matt Manning","DET",78,0.47752332,,,,,,0.31467345,0.17217981,,,0.03562341,,,,"Matt Manning",20369,666159
"Andrés Muñoz","SEA",49,0.32416268,,,,,0.19019139,0.48564593,,,,,,,,"Andres Munoz",20373,662253
"Greg Weissert","NYY",20,0.24855491,,0.06647399,,,0.34971098,0.27456647,,,,0.06069364,,,,"Greg Weissert",20375,669711
"Josh Fleming","TBR",51.2,0.04874835,,,,,0.4400527,,0.22134387,,,0.28985507,,,,"Josh Fleming",20418,676596
"Jovani Morán","MIN",42.1,0.456,,,,,,0.072,,,,0.472,,,,"Jovani Moran",20422,663558
"Ryan Walker","SFG",61.1,,,,,,0.49628942,0.50278293,0.00092764,,,,,,,"Ryan Walker",20423,676254
"Kyle Nelson","ARI",56,0.32081911,,0.08646189,,,,0.59158134,0.00113766,,,,,,,"Kyle Nelson",20515,669459
"Nick Sandlin","CLE",60,0.27380952,,,0.04365079,,0.18650794,0.49603175,,,,,,,,"Nick Sandlin",20517,680704
"Kutter Crawford","BOS",129.1,0.3913457,,0.2810271,0.0765573,,,0.13219211,,0.11887779,,,,,,"Kutter Crawford",20531,676710
"Grant Anderson","TEX",35.2,0.17333333,,,,,0.27833333,0.49666667,,,,0.05166667,,,,"Grant Anderson",20546,681982
"Bowden Francis","TOR",36.1,0.51576994,,,,,,0.14471243,0.33951763,,,,,,,"Bowden Francis",20548,670102
"Yusei Kikuchi","TOR",167.2,0.45138396,,,,,,0.25940383,0.19268985,,,0.09652236,,,,"Yusei Kikuchi",20633,579328
"Félix Bautista","BAL",61,0.70426829,,,0.24796748,,,0.04776423,,,,,,,,"Felix Bautista",20666,642585
"Cristopher Sánchez","PHI",99.1,,,,,,0.46232877,0.2109589,,,,0.32671233,,,,"Cristopher Sanchez",20778,650911
"Adrián Martinez","OAK",55,,,,,,0.59172853,0.17391304,,,,0.23435843,,,,"Adrian Martinez",21023,661309
"Jhoan Duran","MIN",62.1,0.44936087,,,0.273353,,,,0.27728614,,,,,,,"Jhoan Duran",21029,661395
"Emmanuel Clase","CLE",72.2,0.00446429,,0.67589286,,,,0.31964286,,,,,,,,"Emmanuel Clase",21032,661403
"Seth Martinez","HOU",43,0.39921466,,,,,0.17146597,0.26832461,,,,0.16099476,,,,"Seth Martinez",21045,661527
"Dauri Moreta","PIT",58,0.26403326,,,,,,0.64760915,,,,0.08835759,,,,"Dauri Moreta",21101,664294
"Alexis Díaz","CIN",67.1,0.48537005,,,,,,0.51462995,,,,,,,,"Alexis Diaz",21132,664747
"Dany Jiménez","OAK",23.1,0.37192118,,,,,,0.62561576,,,,0.00246305,,,,"Dany Jimenez",21170,666204
"Connor Brogdon","PHI",29,0.32536765,,0.24448529,,,,,,,,0.43014706,,,,"Connor Brogdon",21205,641401
"J.P. France","HOU",136.1,0.43097184,,0.1893733,,,,0.09082652,0.13714805,,,0.15168029,,,,"J.P. France",21212,641585
"Bailey Ober","MIN",144.1,0.45681135,,,,,,0.1963902,0.06660937,,,0.28018908,,,,"Bailey Ober",21224,641927
"Allan Winans","ATL",32.1,0.2247191,,,,,0.25280899,0.24531835,,,,0.27715356,,,,"Allan Winans",21238,642216
"Jake Bird","COL",89.1,,,0.13218391,,,0.59482759,0.07112069,0.19971264,,,0.00215517,,,,"Jake Bird",21267,656234
"Tommy Doyle","COL",23.2,0.40625,,0.48295455,,,0.03125,0.07954545,,,,,,,,"Tommy Doyle",21281,656382
"Andre Jackson","- - -",61.1,0.44555445,,,,,,0.16983017,0.06493506,,,0.31968032,,,,"Andre Jackson",21298,656578
"Tylor Megill","NYM",126.1,0.55704698,,,0.00178971,,,0.20581655,0.08590604,,,0.14944072,,,,"Tylor Megill",21318,656731
"Peter Strzelecki","- - -",37,0.35987749,,0.00306279,,,0.19295559,0.26646248,,,,0.17764165,,,,"Peter Strzelecki",21367,657265
"Joe Ryan","MIN",161.2,0.56876631,,,0.27245621,,,0.15877749,,,,,,,,"Joe Ryan",21390,657746
"Yerry De los Santos","PIT",24.1,,,,,,0.61460957,0.20906801,,,,0.17632242,,,,"Yerry De los Santos",21420,660787
"Ryan Feltner","COL",43.1,0.27835052,,,,,0.17268041,0.31314433,0.08891753,,,0.14690722,,,,"Ryan Feltner",21446,663372
"Cole Sands","MIN",21.2,0.37740385,,0.07211538,0.23798077,,0.12019231,0.00480769,0.1875,,,,,,,"Cole Sands",21461,663485
"Sean Hjelle","SFG",29,0.00193798,,,,,0.52906977,,,0.43217054,,0.03682171,,,,"Sean Hjelle",21481,663546
"Shane McClanahan","TBR",115,0.41900055,,,,,,0.15321252,0.16968699,,,0.25809995,,,,"Shane McClanahan",21483,663556
"Jake Irvin","WSN",121,0.35631113,,,,,0.28691197,,0.30554262,,,0.05123428,,,,"Jake Irvin",21504,663623
"Thaddeus Ward","WSN",35.1,0.04992658,,0.19970631,,,0.37444934,0.36123348,,,,0.01468429,,,,"Thaddeus Ward",21513,663658
"Hogan Harris","OAK",63,0.46979261,,0.18845807,,,,0.07844905,0.06041479,,,0.20288548,,,,"Hogan Harris",21520,663687
"James McArthur","KCR",23.1,0.01759531,,0.00293255,,,0.34897361,0.24340176,0.38709677,,,,,,,"James McArthur",21527,663704
"Daniel Lynch IV","KCR",52.1,0.42821782,,,,,0.01980198,0.18688119,,0.08539604,,0.27970297,,,,"Daniel Lynch IV",21537,663738
"Jackson Kowar","KCR",28,0.38204225,,,,,,0.26232394,,,,0.3556338,,,,"Jackson Kowar",21549,663804
"Tristan Beck","SFG",85,0.36671803,,,,,,0.55007704,0.07935285,,,0.00385208,,,,"Tristan Beck",21584,663941
