Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Tommy Doyle","COL",0.26865671641791045,1.409090909,0.263888888,0.430555555,0.305555555,0.045454545,0.227272727,15,5.7042259650674705,132,221,353,0.48611111,0.26388889,0.25,0.125,0.44444444,0.43055556,"Tommy Doyle",21281,656382
"Jordan Balazovic","MIN",0.28378378378378377,1.206896551,0.189873417,0.443037974,0.367088607,0.068965517,0.172413793,12,4.438356744211895,150,243,393,0.36708861,0.36708861,0.26582278,0.10126582,0.46835443,0.43037975,"Jordan Balazovic",21866,666364
"Drew Rom","STL",0.39285714285714285,0.903846153,0.168067226,0.394957983,0.436974789,0.038461538,0.134615384,23,6.14851531593514,254,418,672,0.39495798,0.35294118,0.25210084,0.12605042,0.44537815,0.42857143,"Drew Rom",24602,680723
"Bryce Jarvis","ARI",0.16176470588235295,1.148148148,0.171428571,0.442857142,0.385714285,0.111111111,0.111111111,19,7.225353471392626,155,215,370,0.43661972,0.32394366,0.23943662,0.15492958,0.42253521,0.42253521,"Bryce Jarvis",27477,686826
"Dylan Dodd","ATL",0.3464566929133858,0.774193548,0.185185185,0.355555555,0.459259259,0.032258064,0.14516129,26,6.81553423300194,171,397,568,0.41911765,0.34558824,0.23529412,0.08088235,0.5,0.41911765,"Dylan Dodd",29928,689266
"Josh Winder","MIN",0.3137254901960784,0.955555555,0.161904761,0.409523809,0.428571428,0.066666666,0.066666666,30,7.788462109819713,205,355,560,0.44761905,0.34285714,0.20952381,0.16190476,0.41904762,0.41904762,"Josh Winder",24606,680739
"Andre Jackson","- - -",0.24848484848484848,0.914285714,0.238636363,0.363636363,0.397727272,0.128571428,0.157142857,22,3.2282610368863933,352,650,1002,0.44886364,0.28409091,0.26704545,0.125,0.46022727,0.41477273,"Andre Jackson",21298,656578
"Germán Márquez","COL",0.26785714285714285,1.555555555,0.206896551,0.48275862,0.310344827,0,0.222222222,11,4.95,110,193,303,0.46551724,0.25862069,0.27586207,0.05172414,0.53448276,0.4137931,"German Marquez",15038,608566
"Braxton Garrett","MIA",0.30248306997742663,1.719696969,0.222943722,0.491341991,0.285714285,0.06060606,0.151515151,64,3.6075158874585553,844,1642,2486,0.50107991,0.31533477,0.18358531,0.12958963,0.45788337,0.412527,"Braxton Garrett",21844,666129
"Luis Ortiz","PIT",0.30935251798561153,1.510869565,0.203448275,0.479310344,0.317241379,0.02173913,0.141304347,42,4.361538493534518,576,886,1462,0.42955326,0.35395189,0.21649485,0.12714777,0.4604811,0.41237113,"Luis Ortiz",27646,682847
"José Ureña","- - -",0.26811594202898553,1.339622641,0.173333333,0.473333333,0.353333333,0.037735849,0.245283018,15,3.0223882317835242,293,478,771,0.52980132,0.26490066,0.20529801,0.09271523,0.49668874,0.41059603,"Jose Urena",11589,570632
"Zach Neal","OAK",0.29333333333333333,1.037037037,0.329268292,0.341463414,0.329268292,0.074074074,0.296296296,16,5.333333710093584,162,300,462,0.51807229,0.24096386,0.24096386,0.1686747,0.42168675,0.40963855,"Zach Neal",11294,594943
"Matt Koch","COL",0.288135593220339,1.525,0.18548387,0.491935483,0.322580645,0.05,0.175,27,6.284483791957031,196,388,584,0.392,0.4,0.208,0.136,0.456,0.408,"Matt Koch",13420,571863
"Amir Garrett","KCR",0.3,1.208333333,0.13114754,0.475409836,0.393442622,0.041666666,0.166666666,11,4.068493682194237,199,277,476,0.46875,0.390625,0.140625,0.09375,0.5,0.40625,"Amir Garrett",14375,607237
"Joan Adon","WSN",0.33121019108280253,1,0.251533742,0.374233128,0.374233128,0.081967213,0.13114754,30,5.225806708837039,346,578,924,0.40606061,0.35151515,0.24242424,0.14545455,0.44848485,0.40606061,"Joan Adon",22925,672851
"Cody Bolton","PIT",0.4090909090909091,1.35,0.298507462,0.402985074,0.298507462,0,0.15,12,5.062500754371398,195,260,455,0.4057971,0.36231884,0.23188406,0.07246377,0.52173913,0.4057971,"Cody Bolton",23265,675989
"Giovanny Gallegos","STL",0.2925170068027211,0.763888888,0.185897435,0.352564102,0.461538461,0.097222222,0.152777777,29,4.745455532862341,304,582,886,0.41772152,0.31012658,0.2721519,0.15822785,0.43670886,0.40506329,"Giovanny Gallegos",14986,606149
"Carlos Hernández","KCR",0.287292817679558,0.753086419,0.252631578,0.321052631,0.426315789,0.061728395,0.12345679,32,4.1142861627073195,451,802,1253,0.45026178,0.30890052,0.2408377,0.10471204,0.4921466,0.40314136,"Carlos Hernandez",22713,672578
"Chase Silseth","LAA",0.25,1.675,0.218978102,0.489051094,0.291970802,0.05,0.225,37,6.363057363492257,346,543,889,0.49635036,0.35036496,0.15328467,0.11678832,0.48175182,0.40145985,"Chase Silseth",30074,681217
"Zac Gallen","ARI",0.3007246376811594,1.189054726,0.23076923,0.417832167,0.351398601,0.074626865,0.109452736,124,5.314285714285714,1153,2099,3252,0.41811847,0.35888502,0.22299652,0.09756098,0.50174216,0.40069686,"Zac Gallen",19291,668678
"Brad Boxberger","CHC",0.23076923076923078,1.2,0.2,0.436363636,0.363636363,0.05,0.15,12,5.40000051498418,137,202,339,0.45454545,0.32727273,0.21818182,0.10909091,0.49090909,0.4,"Brad Boxberger",10133,502202
"Daniel Palencia","CHC",0.2835820895522388,1.038461538,0.220588235,0.397058823,0.382352941,0.192307692,0.115384615,23,7.305883664458091,194,300,494,0.41428571,0.31428571,0.27142857,0.18571429,0.41428571,0.4,"Daniel Palencia",27914,694037
"Mason Englert","DET",0.30386740331491713,0.946666666,0.227513227,0.375661375,0.396825396,0.053333333,0.16,23,3.696429200926713,337,623,960,0.44041451,0.38341969,0.1761658,0.11398964,0.48704663,0.39896373,"Mason Englert",22288,669438
"Jose Cuas","- - -",0.3216374269005848,1.413793103,0.213483146,0.460674157,0.325842696,0.068965517,0.137931034,32,4.408164320316035,458,719,1177,0.32960894,0.4301676,0.24022346,0.12849162,0.47486034,0.39664804,"Jose Cuas",17701,621016
"Nick Anderson","ATL",0.2903225806451613,1.052631578,0.1875,0.416666666,0.395833333,0.236842105,0.078947368,18,4.58490582537762,172,376,548,0.36458333,0.32291667,0.3125,0.14583333,0.45833333,0.39583333,"Nick Anderson",18337,623433
"Connor Seabold","COL",0.33797909407665505,0.716312056,0.198675496,0.334437086,0.466887417,0.056737588,0.134751773,37,3.812977404578052,535,1028,1563,0.36601307,0.33660131,0.29738562,0.15686275,0.44771242,0.39542484,"Connor Seabold",19695,657756
"Kyle Finnegan","WSN",0.291005291005291,1.483870967,0.21025641,0.471794871,0.317948717,0.129032258,0.177419354,19,2.466346334776243,392,722,1114,0.35,0.37,0.28,0.15,0.455,0.395,"Kyle Finnegan",15009,640448
"Pierce Johnson","- - -",0.36054421768707484,1.054545454,0.275641025,0.371794871,0.352564102,0.09090909,0.181818181,27,3.8776603219412347,372,713,1085,0.38853503,0.35031847,0.2611465,0.08280255,0.52229299,0.39490446,"Pierce Johnson",13435,572955
"Scott McGough","ARI",0.27218934911242604,1.543859649,0.198895027,0.486187845,0.314917127,0.175438596,0.245614035,26,3.3270149548414545,444,791,1235,0.49180328,0.29508197,0.21311475,0.1147541,0.49180328,0.39344262,"Scott McGough",12056,543518
"Thomas Hatch","- - -",0.3522727272727273,1.586206896,0.147727272,0.522727272,0.329545454,0.034482758,0.068965517,20,6.279070533372922,171,302,473,0.49438202,0.3258427,0.17977528,0.04494382,0.56179775,0.39325843,"Thomas Hatch",19264,641672
"Taylor Clarke","KCR",0.36419753086419754,0.623529411,0.192982456,0.30994152,0.497076023,0.105882352,0.14117647,21,3.2033902447445426,375,695,1070,0.49710983,0.31213873,0.19075145,0.15606936,0.45086705,0.39306358,"Taylor Clarke",17611,664199
"Emilio Pagán","MIN",0.22099447513812154,0.617021276,0.173913043,0.315217391,0.510869565,0.14893617,0.053191489,31,4.024039199542853,352,711,1063,0.37096774,0.31182796,0.3172043,0.12365591,0.48387097,0.39247312,"Emilio Pagan",14771,641941
"Chad Kuhl","WSN",0.3333333333333333,0.716981132,0.266129032,0.306451612,0.427419354,0.056603773,0.150943396,23,5.4000004478123245,343,428,771,0.432,0.336,0.232,0.104,0.504,0.392,"Chad Kuhl",14975,641771
"Taj Bradley","TBR",0.30970149253731344,0.883333333,0.220689655,0.365517241,0.413793103,0.15,0.191666666,66,5.6751593735606045,631,1191,1822,0.40549828,0.32646048,0.26804124,0.1580756,0.45017182,0.39175258,"Taj Bradley",22543,671737
"Brent Honeywell","- - -",0.2847682119205298,1.5,0.1875,0.4875,0.325,0.115384615,0.192307692,24,4.127389086599167,370,577,947,0.47826087,0.31677019,0.20496894,0.11801242,0.49068323,0.39130435,"Brent Honeywell",16466,641703
"Kyle Freeland","COL",0.30919765166340507,1.004716981,0.202626641,0.399624765,0.397748592,0.075471698,0.136792452,63,3.6423985249618447,832,1587,2419,0.44074074,0.35740741,0.20185185,0.12222222,0.48703704,0.39074074,"Kyle Freeland",16256,607536
"Dominic Leone","- - -",0.25547445255474455,0.848484848,0.19205298,0.370860927,0.437086092,0.03030303,0.212121212,21,3.500000618122351,335,553,888,0.37748344,0.36423841,0.25827815,0.08609272,0.52317881,0.39072848,"Dominic Leone",13763,608678
"Eury Pérez","MIA",0.26146788990825687,0.464,0.197368421,0.254385964,0.548245614,0.096,0.12,31,3.0547446956631568,563,975,1538,0.46351931,0.3304721,0.20600858,0.15879828,0.45064378,0.39055794,"Eury Perez",27768,691587
"Kyle Muller","OAK",0.37209302325581395,1.197916666,0.221402214,0.424354243,0.354243542,0.09375,0.166666666,32,3.7402598329088246,557,900,1457,0.45985401,0.34306569,0.19708029,0.11313869,0.49635036,0.39051095,"Kyle Muller",20167,666205
"Drey Jameson","ARI",0.30357142857142855,1.173913043,0.152542372,0.457627118,0.389830508,0.04347826,0.130434782,26,5.7540987204941745,251,423,674,0.3220339,0.40677966,0.27118644,0.10169492,0.50847458,0.38983051,"Drey Jameson",26260,686753
"Ty Blach","COL",0.3463035019455253,1.17977528,0.276119402,0.391791044,0.332089552,0.056179775,0.168539325,45,5.192307946244653,421,843,1264,0.37132353,0.34926471,0.27941176,0.12132353,0.48897059,0.38970588,"Ty Blach",14361,621389
"Austin Gomber","COL",0.3108108108108108,1.097142857,0.203904555,0.4164859,0.379609544,0.108571428,0.148571428,85,5.503597122302159,780,1383,2163,0.44255319,0.34468085,0.21276596,0.15106383,0.45957447,0.3893617,"Austin Gomber",16561,596295
"Matt Manning","DET",0.21397379912663755,0.828828828,0.147058823,0.386554621,0.466386554,0.117117117,0.099099099,40,4.615384615384615,406,777,1183,0.42259414,0.30543933,0.27196653,0.14225941,0.46861925,0.38912134,"Matt Manning",20369,666159
"Tony Gonsolin","LAD",0.23344947735191637,0.789855072,0.184818481,0.359735973,0.455445544,0.101449275,0.137681159,71,6.203883495145631,600,1066,1666,0.39542484,0.41503268,0.18954248,0.14052288,0.47058824,0.38888889,"Tony Gonsolin",19388,664062
"Jason Adam","TBR",0.23931623931623933,1.040816326,0.186991869,0.414634146,0.398373983,0.163265306,0.142857142,28,4.638037243992835,332,577,909,0.4516129,0.38709677,0.16129032,0.19354839,0.41935484,0.38709677,"Jason Adam",11861,592094
"Brady Singer","KCR",0.32926829268292684,1.615384615,0.19842829,0.495088408,0.3064833,0.051282051,0.128205128,96,5.411273831187833,945,1670,2615,0.43945313,0.33007813,0.23046875,0.11914063,0.49414063,0.38671875,"Brady Singer",25377,663903
"Tyler Glasnow","TBR",0.29411764705882354,1.622222222,0.171929824,0.512280701,0.315789473,0.044444444,0.144444444,67,5.025,658,1245,1903,0.37192982,0.38245614,0.24561404,0.16140351,0.45263158,0.38596491,"Tyler Glasnow",14374,607192
"Brandon Pfaadt","ARI",0.31521739130434784,0.732824427,0.235690235,0.323232323,0.441077441,0.083969465,0.167938931,30,2.8125002235174357,553,1061,1614,0.44295302,0.3557047,0.20134228,0.14765101,0.46644295,0.38590604,"Brandon Pfaadt",27782,694297
"Jimmy Herget","LAA",0.30952380952380953,0.577777777,0.219780219,0.285714285,0.494505494,0.133333333,0.155555555,11,3.4137935525030665,177,333,510,0.42857143,0.31868132,0.25274725,0.15384615,0.46153846,0.38461538,"Jimmy Herget",17556,623474
"Keegan Akin","BAL",0.4342105263157895,0.896551724,0.285714285,0.337662337,0.376623376,0.137931034,0.068965517,14,5.323945521268489,133,319,452,0.35897436,0.32051282,0.32051282,0.15384615,0.46153846,0.38461538,"Keegan Akin",19362,669211
"Anthony Bass","TOR",0.2807017543859649,1,0.233333333,0.383333333,0.383333333,0.130434782,0.130434782,5,2.2500004291535243,114,212,326,0.51666667,0.25,0.23333333,0.08333333,0.53333333,0.38333333,"Anthony Bass",7982,542914
"Jordan Weems","WSN",0.2196969696969697,0.870967741,0.165467625,0.388489208,0.446043165,0.112903225,0.14516129,21,3.4573177165180704,365,556,921,0.43262411,0.30496454,0.26241135,0.14893617,0.46808511,0.38297872,"Jordan Weems",13190,607179
"Griffin Canning","LAA",0.2964071856287425,1.102189781,0.186440677,0.426553672,0.387005649,0.08759124,0.160583941,81,5.740157523419219,761,1419,2180,0.41011236,0.3511236,0.23876404,0.12921348,0.48876404,0.38202247,"Griffin Canning",19867,656288
"Andrew Bellatti","PHI",0.2916666666666667,0.735294117,0.22368421,0.328947368,0.447368421,0.147058823,0.117647058,12,4.378379506904888,168,288,456,0.40789474,0.31578947,0.27631579,0.14473684,0.47368421,0.38157895,"Andrew Bellatti",10657,571479
"Allan Winans","ATL",0.34782608695652173,1.189189189,0.164948453,0.453608247,0.381443298,0.081081081,0.135135135,28,7.793814739495296,171,364,535,0.4742268,0.29896907,0.22680412,0.10309278,0.51546392,0.3814433,"Allan Winans",21238,642216
"Louis Varland","MIN",0.2808988764044944,1.118421052,0.161458333,0.442708333,0.395833333,0.039473684,0.210526315,47,6.220588322535519,337,754,1091,0.37628866,0.36082474,0.2628866,0.08247423,0.53608247,0.3814433,"Louis Varland",27691,686973
"Carlos Rodón","NYY",0.2857142857142857,0.515151515,0.202127659,0.271276595,0.526595744,0.09090909,0.151515151,22,3.0777204505817988,398,736,1134,0.4021164,0.38624339,0.21164021,0.11640212,0.5026455,0.38095238,"Carlos Rodon",16137,607074
"Angel Zerpa","KCR",0.30708661417322836,1.595238095,0.174242424,0.507575757,0.318181818,0.119047619,0.166666666,18,3.796875226311399,255,452,707,0.41791045,0.35820896,0.2238806,0.1641791,0.45522388,0.38059701,"Angel Zerpa",22717,672582
"Brendan White","DET",0.3302752293577982,1.8125,0.196428571,0.517857142,0.285714285,0.03125,0.125,22,4.868853334392694,226,443,669,0.50442478,0.19469027,0.30088496,0.11504425,0.50442478,0.38053097,"Brendan White",26024,686839
"Shintaro Fujinami","- - -",0.3004694835680751,0.967391304,0.184684684,0.4009009,0.414414414,0.108695652,0.097826086,36,4.101266614941293,567,840,1407,0.39189189,0.33333333,0.27477477,0.16666667,0.45495495,0.37837838,"Shintaro Fujinami",31839,660261
"Chris Devenski","- - -",0.26548672566371684,0.958333333,0.196581196,0.393162393,0.41025641,0.145833333,0.125,28,5.952757157132009,248,433,681,0.4789916,0.40336134,0.11764706,0.12605042,0.49579832,0.37815126,"Chris Devenski",12763,606965
"Luke Weaver","- - -",0.33070866141732286,0.90625,0.254278728,0.354523227,0.391198044,0.11875,0.18125,74,5.385445145398546,834,1426,2260,0.39512195,0.34390244,0.26097561,0.13414634,0.48780488,0.37804878,"Luke Weaver",16918,596133
"Zack Thompson","STL",0.3388888888888889,1.327868852,0.228260869,0.440217391,0.331521739,0.098360655,0.13114754,39,5.291457844317606,429,740,1169,0.32446809,0.36702128,0.30851064,0.11702128,0.50531915,0.37765957,"Zack Thompson",25918,668868
"Andrew Suárez","STL",0.2857142857142857,0.976190476,0.153061224,0.418367346,0.428571428,0.095238095,0.166666666,5,1.6265061736055098,195,326,521,0.39795918,0.39795918,0.20408163,0.13265306,0.48979592,0.37755102,"Andrew Suarez",18300,605498
"Gavin Hollowell","COL",0.25555555555555554,0.720930232,0.237113402,0.319587628,0.443298969,0.069767441,0.186046511,17,4.544555313668452,234,379,613,0.40816327,0.28571429,0.30612245,0.21428571,0.40816327,0.37755102,"Gavin Hollowell",25427,668970
"Ray Kerr","SDP",0.3125,1.125,0.25,0.397058823,0.352941176,0.083333333,0.208333333,9,3.0000004238553117,159,272,431,0.34782609,0.37681159,0.27536232,0.2173913,0.4057971,0.37681159,"Ray Kerr",23809,678061
"Slade Cecconi","ARI",0.2839506172839506,0.914285714,0.202380952,0.38095238,0.416666666,0.114285714,0.114285714,7,2.3333336629985757,153,265,418,0.37647059,0.37647059,0.24705882,0.11764706,0.50588235,0.37647059,"Slade Cecconi",27500,677944
"Seth Martinez","HOU",0.3333333333333333,0.978723404,0.237704918,0.37704918,0.385245901,0.106382978,0.106382978,33,6.9069773569308754,286,479,765,0.408,0.376,0.216,0.12,0.504,0.376,"Seth Martinez",21045,661527
"Garrett Whitlock","BOS",0.3399014778325123,1.202531645,0.190697674,0.441860465,0.36744186,0.075949367,0.164556962,29,3.641860691274819,380,815,1195,0.42592593,0.32407407,0.25,0.13888889,0.48611111,0.375,"Garrett Whitlock",20191,676477
"Cole Sands","MIN",0.26666666666666666,0.862068965,0.15625,0.390625,0.453125,0.103448275,0.137931034,11,4.569231305545666,158,255,413,0.453125,0.390625,0.15625,0.109375,0.515625,0.375,"Cole Sands",21461,663485
"Framber Valdez","HOU",0.28160919540229884,2.132352941,0.203738317,0.542056074,0.254205607,0.06617647,0.139705882,104,4.7272727272727275,1077,1885,2962,0.44259259,0.31111111,0.2462963,0.10925926,0.51666667,0.37407407,"Framber Valdez",17295,664285
"Jake Irvin","WSN",0.2808022922636103,1.08275862,0.177111716,0.427792915,0.395095367,0.117241379,0.137931034,57,4.239669688810849,812,1337,2149,0.36856369,0.37940379,0.25203252,0.12466125,0.50135501,0.37398374,"Jake Irvin",21504,663623
"Jesús Luzardo","MIA",0.3111111111111111,0.984293193,0.19017094,0.401709401,0.408119658,0.083769633,0.115183246,83,4.180970387300542,1069,1921,2990,0.38347458,0.33050847,0.28601695,0.16313559,0.46398305,0.37288136,"Jesus Luzardo",19959,666200
"Jimmy Lambert","CHW",0.31,0.75510204,0.203703703,0.342592592,0.453703703,0.122448979,0.204081632,7,1.6725666539971433,251,426,677,0.48181818,0.33636364,0.18181818,0.14545455,0.48181818,0.37272727,"Jimmy Lambert",19541,669424
"Grayson Rodriguez","BAL",0.3220858895705521,1.4,0.190615835,0.472140762,0.337243401,0.069565217,0.139130434,82,6.049180706160542,718,1386,2104,0.40762463,0.36656891,0.22580645,0.1202346,0.50733138,0.37243402,"Grayson Rodriguez",24492,680570
"Matthew Liberatore","STL",0.31443298969072164,1.283582089,0.227272727,0.434343434,0.338383838,0.104477611,0.074626865,32,4.670270824000534,412,647,1059,0.34170854,0.33668342,0.32160804,0.13065327,0.49748744,0.3718593,"Matthew Liberatore",22294,669461
"Zach Davies","ARI",0.3464566929133858,1.303370786,0.217557251,0.442748091,0.339694656,0.08988764,0.11235955,54,5.90283437275346,621,880,1501,0.39772727,0.36363636,0.23863636,0.14015152,0.48863636,0.37121212,"Zach Davies",13183,605200
"Austin Cox","KCR",0.2736842105263158,0.921052631,0.239583333,0.364583333,0.395833333,0.078947368,0.052631578,11,2.77570142936732,220,358,578,0.35051546,0.3814433,0.26804124,0.10309278,0.5257732,0.37113402,"Austin Cox",24604,680735
"Yonny Chirinos","- - -",0.2846441947565543,1.361702127,0.209964412,0.455516014,0.334519572,0.127659574,0.159574468,61,6.458823964208085,490,855,1345,0.45907473,0.34875445,0.19217082,0.11032028,0.51957295,0.37010676,"Yonny Chirinos",16401,630023
"Brent Headrick","MIN",0.30303030303030304,0.288888888,0.194444444,0.180555555,0.625,0.111111111,0.155555555,19,6.6623383224624355,169,325,494,0.4109589,0.30136986,0.28767123,0.15068493,0.47945205,0.36986301,"Brent Headrick",27702,687396
"Mike Mayers","KCR",0.3409090909090909,1.151515151,0.202247191,0.426966292,0.370786516,0.06060606,0.121212121,12,4.1012660208239025,167,288,455,0.44565217,0.2826087,0.27173913,0.07608696,0.55434783,0.36956522,"Mike Mayers",15451,594577
"Tanner Banks","CHW",0.28160919540229884,0.860759493,0.196721311,0.371584699,0.431693989,0.063291139,0.126582278,24,3.540983827996415,370,638,1008,0.34782609,0.38043478,0.27173913,0.10326087,0.52717391,0.36956522,"Tanner Banks",16990,621383
"Alek Manoah","TOR",0.308300395256917,0.917431192,0.211320754,0.37735849,0.411320754,0.091743119,0.137614678,38,3.9160307624194175,667,1026,1693,0.40671642,0.3619403,0.23134328,0.13432836,0.49626866,0.36940299,"Alek Manoah",26410,666201
"Hayden Wesneski","CHC",0.2572614107883817,1.072916666,0.22265625,0.40234375,0.375,0.09375,0.208333333,51,5.138059994031991,550,931,1481,0.43076923,0.32692308,0.24230769,0.14230769,0.48846154,0.36923077,"Hayden Wesneski",27581,669713
"Joe Jiménez","ATL",0.3,0.577464788,0.238095238,0.278911564,0.482993197,0.042253521,0.126760563,25,3.9940834713226927,307,631,938,0.43624161,0.34899329,0.2147651,0.10738255,0.52348993,0.36912752,"Joe Jimenez",15761,641729
"Kevin Gausman","TOR",0.3207126948775056,1.11299435,0.19047619,0.426406926,0.383116883,0.107344632,0.107344632,73,3.5513513513513515,1044,2027,3071,0.38412017,0.34549356,0.27038627,0.16523605,0.46566524,0.36909871,"Kevin Gausman",14107,592332
"Kevin Herget","CIN",0.275,0.777777777,0.238095238,0.333333333,0.428571428,0.138888888,0.111111111,14,5.178082462367357,151,267,418,0.39285714,0.29761905,0.30952381,0.13095238,0.5,0.36904762,"Kevin Herget",15369,643361
"Spencer Turnbull","DET",0.32653061224489793,1.484848484,0.188118811,0.485148514,0.326732673,0.09090909,0.151515151,12,3.483871182095385,205,351,556,0.33009709,0.39805825,0.27184466,0.18446602,0.44660194,0.36893204,"Spencer Turnbull",16207,605513
"Génesis Cabrera","- - -",0.2789115646258503,0.880597014,0.181818181,0.383116883,0.435064935,0.089552238,0.119402985,41,6.62874463480932,345,606,951,0.41290323,0.34193548,0.24516129,0.13548387,0.49677419,0.36774194,"Genesis Cabrera",17490,650893
"Nathan Eovaldi","TEX",0.27055702917771884,1.592,0.169230769,0.51025641,0.32051282,0.064,0.12,105,6.5625,830,1405,2235,0.46938776,0.33418367,0.19642857,0.14030612,0.49234694,0.36734694,"Nathan Eovaldi",9132,543135
"Noah Davis","COL",0.3894736842105263,1.314285714,0.19,0.46,0.35,0.171428571,0.171428571,11,3.3,227,375,602,0.3960396,0.33663366,0.26732673,0.12871287,0.5049505,0.36633663,"Noah Davis",25862,663562
"Keaton Winn","SFG",0.2542372881355932,1.971428571,0.12605042,0.579831932,0.294117647,0.085714285,0.171428571,18,3.8267717684879985,191,403,594,0.45528455,0.33333333,0.21138211,0.09756098,0.53658537,0.36585366,"Keaton Winn",23499,676775
"Gavin Stone","LAD",0.35514018691588783,1.457142857,0.232142857,0.455357142,0.3125,0.057142857,0.228571428,31,9.000000276873196,197,351,548,0.48695652,0.26086957,0.25217391,0.13913043,0.49565217,0.36521739,"Gavin Stone",27792,694813
"Anthony DeSclafani","SFG",0.29900332225913623,1.216981132,0.24437299,0.414790996,0.340836012,0.103773584,0.141509433,44,3.973244362595581,558,995,1553,0.38730159,0.35555556,0.25714286,0.16190476,0.47301587,0.36507937,"Anthony DeSclafani",13050,543101
"Cody Bradford","TEX",0.2830188679245283,0.692307692,0.214285714,0.321428571,0.464285714,0.089743589,0.141025641,25,4.017857553399381,324,651,975,0.40588235,0.33529412,0.25882353,0.13529412,0.5,0.36470588,"Cody Bradford",27597,674003
"Brandon Bielak","HOU",0.31092436974789917,1.55,0.174089068,0.502024291,0.323886639,0.05,0.15,34,3.8250001367926645,569,819,1388,0.46,0.348,0.192,0.14,0.496,0.364,"Brandon Bielak",19866,656232
"Xzavion Curry","CLE",0.2935153583617747,0.690647482,0.224422442,0.316831683,0.458745874,0.100719424,0.086330935,42,3.9789476879680183,528,969,1497,0.35737705,0.37704918,0.26557377,0.12786885,0.50819672,0.36393443,"Xzavion Curry",25595,675540
"Jorge López","- - -",0.3142857142857143,1.571428571,0.221621621,0.475675675,0.302702702,0.071428571,0.214285714,46,7.016950173338414,338,630,968,0.42245989,0.34224599,0.23529412,0.13903743,0.4973262,0.36363636,"Jorge Lopez",14527,605347
"Gus Varland","- - -",0.38095238095238093,1.833333333,0.215384615,0.507692307,0.276923076,0.055555555,0.166666666,17,7.524591693247999,150,254,404,0.33333333,0.42424242,0.24242424,0.09090909,0.54545455,0.36363636,"Gus Varland",24737,681402
"Jake Woodford","STL",0.3184713375796178,1.791666666,0.202380952,0.511904761,0.285714285,0.0625,0.229166666,25,4.720280255436159,357,553,910,0.42857143,0.4047619,0.16666667,0.11904762,0.51785714,0.36309524,"Jake Woodford",18674,663765
