Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Matt Carasiti","COL",24.1,0.20512821,0.61574074,0.42092457,0.65,0.80451128,0.76878613,0.52554745,21.25752508,"Matt Carasiti",13276,571539
"Sawyer Gipson-Long","DET",20,0.3423913,0.61842105,0.4672619,0.49206349,0.77659574,0.66242038,0.45238095,21.25590551,"Sawyer Gipson-Long",26048,687830
"Shintaro Fujinami","- - -",79,0.24255319,0.66809728,0.45441595,0.57894737,0.78800857,0.73197492,0.49786325,21.24688995,"Shintaro Fujinami",31839,660261
"James Karinchak","CLE",39,0.28132388,0.58064516,0.40791269,0.58823529,0.82777778,0.73244147,0.42291951,21.18003565,"James Karinchak",20151,675916
"Dominic Leone","- - -",54,0.34081633,0.71212121,0.50677201,0.43712575,0.82978723,0.68374165,0.4469526,21.17538462,"Dominic Leone",13763,608678
"Génesis Cabrera","- - -",55.2,0.31300813,0.69603524,0.49682875,0.59090909,0.7943038,0.72765957,0.47991543,21.16430595,"Genesis Cabrera",17490,650893
"Jason Adam","TBR",54.1,0.29501085,0.63205418,0.46017699,0.55882353,0.73571429,0.67788462,0.49004425,21.08970588,"Jason Adam",11861,592094
"Mike Clevinger","CHW",131.1,0.27123849,0.68096515,0.48998092,0.57358491,0.87664042,0.79844206,0.53387405,21.07597403,"Mike Clevinger",12808,605182
"Jay Jackson","TOR",29.2,0.30088496,0.67567568,0.48660714,0.47058824,0.81333333,0.70642202,0.49553571,21.07507508,"Jay Jackson",7432,543351
"JP Sears","OAK",172.1,0.29795299,0.68927649,0.50924311,0.63358779,0.8294283,0.77671233,0.53993722,21.00658514,"JP Sears",23429,676664
"Kyle Finnegan","WSN",69.1,0.25409836,0.68446602,0.49457505,0.53225806,0.8463357,0.77513711,0.55877034,21.00121212,"Kyle Finnegan",15009,640448
"Craig Kimbrel","PHI",69,0.27952756,0.62703583,0.46969697,0.47183099,0.78701299,0.70208729,0.54723708,21,"Craig Kimbrel",6655,518886
"Danny Coulombe","BAL",51.1,0.31026786,0.62694301,0.45683453,0.58273381,0.80578512,0.72440945,0.46282974,20.95961228,"Danny Coulombe",13293,543056
"Paul Blackburn","OAK",103.2,0.285,0.65142857,0.456,0.58245614,0.87719298,0.77894737,0.46666667,20.91857143,"Paul Blackburn",14739,621112
"Dany Jiménez","OAK",23.1,0.20833333,0.56842105,0.37684729,0.64444444,0.76851852,0.73202614,0.4679803,20.90353698,"Dany Jimenez",21170,666204
"Caleb Ferguson","LAD",60.1,0.30612245,0.64347826,0.48826291,0.50666667,0.86756757,0.76346154,0.5399061,20.90025253,"Caleb Ferguson",19349,657571
"Bryan Shaw","CHW",45.2,0.22486772,0.66917293,0.45302445,0.54117647,0.85018727,0.77556818,0.51351351,20.8989726,"Bryan Shaw",8110,543766
"Luis Garcia","HOU",27,0.32489451,0.68468468,0.49891068,0.44155844,0.82894737,0.69868996,0.48366013,20.85755814,"Luis Garcia",23735,677651
"Patrick Sandoval","LAA",144.2,0.27975739,0.65334358,0.46526718,0.53387534,0.83058824,0.74077112,0.49656489,20.85321101,"Patrick Sandoval",19447,663776
"Mark Leiter Jr.","CHC",64.1,0.26842105,0.63374486,0.43655303,0.4379085,0.83116883,0.70065076,0.46022727,20.80690537,"Mark Leiter Jr.",15551,643410
"Brad Hand","- - -",53.2,0.28289474,0.5851272,0.442606,0.5503876,0.89632107,0.79205607,0.52843847,20.76470588,"Brad Hand",9111,543272
"Matt Moore","- - -",52.2,0.33418367,0.69248292,0.5234657,0.57251908,0.8125,0.74022989,0.52827918,20.74960128,"Matt Moore",1890,519043
"Jhoan Duran","MIN",62.1,0.32539683,0.69590643,0.51229105,0.41463415,0.80112045,0.67946257,0.50442478,20.74240423,"Jhoan Duran",21029,661395
"Matt Barnes","MIA",21.1,0.27947598,0.55555556,0.3975,0.5625,0.95789474,0.79874214,0.4275,20.73400673,"Matt Barnes",12863,598264
"Allan Winans","ATL",32.1,0.31223629,0.6026936,0.47378277,0.55405405,0.8603352,0.77075099,0.55617978,20.73096447,"Allan Winans",21238,642216
"Tylor Megill","NYM",126.1,0.23207885,0.66219839,0.44742729,0.56756757,0.86639676,0.789,0.50067114,20.72995781,"Tylor Megill",21318,656731
"Emilio Pagán","MIN",69.1,0.29805616,0.73411371,0.54382658,0.62318841,0.81776765,0.7712305,0.56361923,20.72658228,"Emilio Pagan",14771,641941
"Ryan Helsley","STL",36.2,0.33009709,0.67449664,0.49917628,0.48039216,0.7761194,0.67656766,0.49093904,20.72138229,"Ryan Helsley",18138,664854
"Ron Marinaccio","NYY",47.1,0.30721649,0.65693431,0.46763393,0.63758389,0.82962963,0.76133652,0.45870536,20.71929825,"Ron Marinaccio",23488,676760
"Brandon Walter","BOS",23,0.25,0.70558376,0.49589041,0.61904762,0.92805755,0.85635359,0.53972603,20.71317829,"Brandon Walter",26056,687888
"Adam Ottavino","NYM",61.2,0.26190476,0.57115385,0.41894531,0.52272727,0.87205387,0.76456876,0.5078125,20.62565445,"Adam Ottavino",1247,493603
"Pete Fairbanks","TBR",45.1,0.30513595,0.59801489,0.46594005,0.56435644,0.78423237,0.71929825,0.54904632,20.62157221,"Pete Fairbanks",17998,664126
"Daniel Palencia","CHC",28.1,0.30241935,0.65447154,0.47773279,0.52,0.82608696,0.72881356,0.49797571,20.5923913,"Daniel Palencia",27914,694037
"Kyle Bradish","BAL",168.2,0.28636021,0.62728659,0.45585449,0.47894737,0.88456865,0.75644223,0.49715801,20.55272542,"Kyle Bradish",24586,680694
"A.J. Minter","ATL",64.2,0.3125,0.67198582,0.50377358,0.46451613,0.81794195,0.71535581,0.53207547,20.55137845,"A.J. Minter",18655,621345
"Josiah Gray","WSN",159,0.28676964,0.6606198,0.46266003,0.59250585,0.84439359,0.76172175,0.47048364,20.54904762,"Josiah Gray",24580,680686
"Josh Staumont","KCR",20,0.2688172,0.67241379,0.46388889,0.58,0.8034188,0.73652695,0.48333333,20.50185874,"Josh Staumont",18335,622251
"Pierce Johnson","- - -",62.2,0.34452297,0.59459459,0.46402214,0.43589744,0.8474026,0.68787276,0.47785978,20.5,"Pierce Johnson",13435,572955
"Brock Stewart","MIN",27.2,0.28205128,0.69262295,0.51025057,0.36363636,0.68639053,0.60714286,0.55580866,20.47734139,"Brock Stewart",16727,592779
"Jeff Hoffman","PHI",52.1,0.35555556,0.67772512,0.51146789,0.4,0.84615385,0.68609865,0.48394495,20.43504532,"Jeff Hoffman",17432,656546
"Giovanny Gallegos","STL",55,0.36752137,0.6875,0.51809955,0.36046512,0.83916084,0.65938865,0.47058824,20.43032159,"Giovanny Gallegos",14986,606149
"Kyle Gibson","BAL",192,0.27365729,0.64654003,0.45457538,0.55373832,0.86253935,0.76683563,0.48518762,20.42651037,"Kyle Gibson",10123,502043
"Nick Wittgren","KCR",29,0.2780083,0.68831169,0.47881356,0.71641791,0.91823899,0.85840708,0.48940678,20.42274052,"Nick Wittgren",15594,621295
"Joe Kelly","- - -",39.1,0.31460674,0.56179775,0.43820225,0.49107143,0.85,0.72115385,0.5,20.39633028,"Joe Kelly",9761,523260
"Devin Williams","MIL",58.2,0.3442029,0.63383838,0.46518987,0.45263158,0.73306773,0.6122449,0.41772152,20.33006993,"Devin Williams",15816,642207
"Lane Ramsey","CHW",20,0.26589595,0.66467066,0.46176471,0.60869565,0.84684685,0.77707006,0.49117647,20.30769231,"Lane Ramsey",25071,682010
"Ryne Stanek","HOU",50.2,0.27380952,0.76008969,0.52424942,0.54782609,0.77876106,0.72026432,0.51501155,20.30662558,"Ryne Stanek",15947,592773
"Trevor Megill","MIL",34.2,0.30107527,0.6125,0.46744574,0.41666667,0.82653061,0.70357143,0.53422371,20.29777778,"Trevor Megill",17722,656730
"Luis García","SDP",59.2,0.28710938,0.66666667,0.47425743,0.53741497,0.86746988,0.76617954,0.49306931,20.2952381,"Luis Garcia",6984,472610
"Yu Darvish","SDP",136.1,0.27211538,0.63180272,0.46299639,0.54416961,0.85464334,0.76900585,0.53068592,20.29079755,"Yu Darvish",13074,506433
"Daniel Bard","COL",49.1,0.16666667,0.61283644,0.39764202,0.58666667,0.86148649,0.80592992,0.51768489,20.28653295,"Daniel Bard",7115,453268
"Reynaldo López","- - -",66,0.29353234,0.72833333,0.51039069,0.48022599,0.81006865,0.71498371,0.49875312,20.2826087,"Reynaldo Lopez",16400,625643
"Abner Uribe","MIL",30.2,0.23076923,0.6,0.40540541,0.38095238,0.83673469,0.7,0.47297297,20.28205128,"Abner Uribe",25327,682842
"Tommy Kahnle","NYY",40.2,0.3012987,0.64333333,0.45109489,0.47413793,0.77720207,0.66343042,0.4379562,20.26974952,"Tommy Kahnle",11384,592454
"Sonny Gray","MIN",184,0.28774929,0.65912306,0.4740951,0.48514851,0.87339056,0.75598802,0.50177431,20.26854096,"Sonny Gray",12768,543243
"Tommy Henry","ARI",89,0.30071942,0.66954023,0.4852624,0.62200957,0.86266094,0.78814815,0.50035945,20.26792829,"Tommy Henry",26285,674072
"Peter Lambert","COL",87.1,0.26011561,0.66886544,0.4737931,0.62222222,0.85601578,0.79475983,0.52275862,20.24976614,"Peter Lambert",17969,663567
"Jordan Montgomery","- - -",188.2,0.29076087,0.66089965,0.47411724,0.57242991,0.84293194,0.75921909,0.49537196,20.23934426,"Jordan Montgomery",16511,656756
"David Robertson","- - -",65.1,0.27848101,0.63106796,0.44850187,0.48051948,0.83076923,0.71816284,0.48220974,20.23375,"David Robertson",8241,502085
"James Kaprielian","OAK",61,0.28823529,0.65576592,0.48395967,0.63945578,0.81627297,0.76704545,0.53253896,20.22140221,"James Kaprielian",18331,621076
"Chris Bassitt","TOR",200,0.27840112,0.63434579,0.47259401,0.6070529,0.86832413,0.79838166,0.54557043,20.20388769,"Chris Bassitt",12304,605135
"Ryan Pressly","HOU",65.1,0.34732824,0.666,0.50292969,0.3956044,0.85585586,0.69320388,0.48828125,20.19363395,"Ryan Pressly",7005,519151
"Zack Greinke","KCR",142.1,0.27663551,0.64142733,0.46552501,0.68581081,0.91316147,0.84801549,0.51780081,20.17530864,"Zack Greinke",1943,425844
"Jordan Hicks","- - -",65.2,0.2748227,0.55454545,0.41292639,0.56129032,0.83606557,0.74347826,0.49371634,20.16707022,"Jordan Hicks",19618,663855
"Ian Gibaut","CIN",75.2,0.29945554,0.69381599,0.51482702,0.56969697,0.82608696,0.7584,0.5461285,20.15824916,"Ian Gibaut",17871,664139
"Jimmy Herget","LAA",29,0.22897196,0.6440678,0.46954813,0.48979592,0.88421053,0.80334728,0.57956778,20.13506494,"Jimmy Herget",17556,623474
"David Bednar","PIT",67.1,0.34581105,0.74264706,0.54117647,0.5257732,0.77722772,0.69565217,0.49230769,20.1185006,"David Bednar",19569,670280
"Vince Velasquez","PIT",37.1,0.28823529,0.66774194,0.46923077,0.56122449,0.82125604,0.73770492,0.47692308,20.11042945,"Vince Velasquez",11189,592826
"Bryan Baker","BAL",45,0.2617801,0.68656716,0.47959184,0.7,0.83695652,0.80053191,0.5127551,20.11036789,"Bryan Baker",19804,641329
"Fernando Cruz","CIN",66,0.31111111,0.68528864,0.49019608,0.41758242,0.79076087,0.66727273,0.47860963,20.10191847,"Fernando Cruz",7048,518585
"Matt Strahm","PHI",87.2,0.30150754,0.65929779,0.50292826,0.54444444,0.8086785,0.73944687,0.56295754,20.10089021,"Matt Strahm",13799,621381
"Chris Martin","BOS",51.1,0.37241379,0.72222222,0.58171745,0.67592593,0.84294872,0.8,0.59833795,20.08969466,"Chris Martin",11847,455119
"Dauri Moreta","PIT",58,0.26131687,0.6302521,0.44386694,0.4015748,0.81,0.68852459,0.49480249,20.08033241,"Dauri Moreta",21101,664294
"Kevin Gausman","TOR",185,0.32987172,0.6773743,0.49201694,0.53518519,0.8443299,0.73377483,0.4666015,20.06797386,"Kevin Gausman",14107,592332
"George Kirby","SEA",190.2,0.35859821,0.68523154,0.54336283,0.64545455,0.86027397,0.79869707,0.56566372,20.05393586,"George Kirby",25436,669923
"Will Smith","TEX",57.1,0.34101382,0.65967366,0.49942063,0.5,0.8409894,0.72389791,0.49710313,20.05345912,"Will Smith",8048,519293
"Bryan Abreu","HOU",72,0.28502415,0.62033898,0.44838976,0.35028249,0.75409836,0.62246777,0.48720066,20.05183585,"Bryan Abreu",16609,650556
"Kirby Yates","ATL",60.1,0.29482759,0.64779874,0.45411542,0.50877193,0.81877023,0.70833333,0.4512772,20.04375,"Kirby Yates",9073,489446
"Robert Garcia","- - -",32,0.3164557,0.65614035,0.50191571,0.64,0.82352941,0.77099237,0.54597701,20.04314721,"Robert Garcia",23363,676395
"Noah Davis","COL",30,0.2,0.67741935,0.47088186,0.57692308,0.87445887,0.81978799,0.56738769,20.03104213,"Noah Davis",25862,663562
"Kaleb Ort","BOS",23,0.26395939,0.7037037,0.47927461,0.69230769,0.88721805,0.83243243,0.48963731,20.02508961,"Kaleb Ort",20061,672391
"Griffin Canning","LAA",127,0.28746177,0.65729828,0.48320537,0.46099291,0.84551724,0.73783515,0.52927063,20.01597444,"Griffin Canning",19867,656288
"Matt Koch","COL",38.2,0.26335878,0.7191358,0.51535836,0.47826087,0.87553648,0.78476821,0.55290102,20.01421801,"Matt Koch",13420,571863
"Adrián Martinez","OAK",55,0.26488706,0.65350877,0.45281018,0.57364341,0.87583893,0.78454333,0.4835631,20.01285714,"Adrian Martinez",21023,661309
"Aroldis Chapman","- - -",58.1,0.23839662,0.63670412,0.44940476,0.36283186,0.69117647,0.60927152,0.5297619,20.01192053,"Aroldis Chapman",10233,547973
"Rafael Montero","HOU",67.1,0.28967643,0.70364238,0.48922586,0.59042553,0.79294118,0.73083197,0.4820431,19.99368421,"Rafael Montero",12760,606160
"Tanner Bibee","CLE",142,0.28306878,0.64928511,0.47051227,0.60124611,0.83031088,0.76303751,0.51183814,19.99303944,"Tanner Bibee",30134,676440
"Thomas Hatch","- - -",28.2,0.3083004,0.70135747,0.49156118,0.41025641,0.86451613,0.71244635,0.46624473,19.98255814,"Thomas Hatch",19264,641672
"Scott McGough","ARI",70.1,0.30130293,0.64620355,0.47445255,0.45945946,0.81,0.6991453,0.50202758,19.97106109,"Scott McGough",12056,543518
"Jose Quintana","NYM",75.2,0.31982634,0.62267658,0.45240033,0.65158371,0.90149254,0.80215827,0.43775427,19.96251378,"Jose Quintana",11423,500779
"Javier Assad","CHC",109.1,0.22517321,0.63507109,0.42748538,0.63076923,0.89179104,0.82216142,0.49356725,19.96172249,"Javier Assad",21741,665871
"Austin Voth","BAL",34.2,0.29938272,0.63716814,0.47209653,0.63917526,0.83333333,0.77316294,0.51131222,19.95643564,"Austin Voth",15047,608723
"Yennier Cano","BAL",72.2,0.33606557,0.65406427,0.50147493,0.55487805,0.8583815,0.76078431,0.52015733,19.95205479,"Yennier Cano",25911,666974
"Andrew Chafin","- - -",51.1,0.30426716,0.60471204,0.42888165,0.47560976,0.85281385,0.69620253,0.41476656,19.9352518,"Andrew Chafin",12988,605177
"Jason Foley","DET",69,0.30923695,0.64116576,0.48328558,0.7012987,0.91477273,0.84980237,0.5243553,19.93481095,"Jason Foley",19531,671345
"José Alvarado","PHI",41.1,0.32345013,0.66307278,0.49326146,0.50833333,0.77235772,0.68579235,0.5,19.93309859,"Jose Alvarado",17780,621237
"Ken Waldichuk","OAK",141,0.27773407,0.66849101,0.47372549,0.5694051,0.84678363,0.76572848,0.50156863,19.93161494,"Ken Waldichuk",27681,686610
"Cristian Javier","HOU",162,0.29651545,0.68185158,0.47848716,0.61862528,0.82866379,0.75997099,0.4722415,19.92739726,"Cristian Javier",17606,664299
"Luke Jackson","SFG",33.1,0.31734317,0.67193676,0.48854962,0.47674419,0.82941176,0.7109375,0.48282443,19.91688312,"Luke Jackson",11752,592426
"José Cisnero","DET",59.1,0.25107296,0.68846154,0.48174442,0.52991453,0.85195531,0.77263158,0.52738337,19.91492329,"Jose Cisnero",6399,542585
"José Leclerc","TEX",57,0.30109489,0.7,0.47648262,0.44848485,0.77076412,0.65665236,0.4396728,19.90713324,"Jose Leclerc",14524,600917
"Bryce Miller","SEA",131.1,0.30116649,0.71180556,0.52696897,0.63028169,0.83658537,0.78351449,0.54988067,19.90012887,"Bryce Miller",29837,682243
"Yunior Marte","PHI",39.1,0.28961749,0.66766467,0.47,0.55660377,0.85201794,0.75683891,0.47714286,19.85825243,"Yunior Marte",14416,628708
"Mason Englert","DET",56,0.30208333,0.71458333,0.50833333,0.65517241,0.8425656,0.78688525,0.5,19.85550787,"Mason Englert",22288,669438
"Jake Diekman","- - -",56.2,0.22538293,0.567718,0.41064257,0.62135922,0.80392157,0.75794621,0.54116466,19.82666667,"Jake Diekman",5003,518617
"Taylor Clarke","KCR",59,0.33453888,0.6815534,0.50187266,0.57837838,0.84045584,0.75,0.48220974,19.82330827,"Taylor Clarke",17611,664199
"Julio Teheran","MIL",71.2,0.23504274,0.66013072,0.47592593,0.68181818,0.84653465,0.81128405,0.56666667,19.82083863,"Julio Teheran",6797,527054
"Enyel De Los Santos","CLE",65.2,0.29783037,0.67647059,0.49381541,0.47019868,0.85597826,0.74373796,0.51760228,19.80988593,"Enyel De Los Santos",18403,660853
"Luis Patiño","- - -",21.2,0.22959184,0.62566845,0.4229765,0.64444444,0.88034188,0.81481481,0.48825065,19.8041958,"Luis Patino",22815,672715
"JT Chargois","MIA",42.1,0.2170088,0.5718232,0.3997155,0.60810811,0.87439614,0.80427046,0.51493599,19.78435115,"JT Chargois",13767,608638
"Carlos Rodón","NYY",64.1,0.32986111,0.74683544,0.53410097,0.58947368,0.8401937,0.76119403,0.48981399,19.76252983,"Carlos Rodon",16137,607074
"Zac Gallen","ARI",210,0.30666667,0.640801,0.47105911,0.51976285,0.87988281,0.76078431,0.49199507,19.75753769,"Zac Gallen",19291,668678
"Max Castillo","KCR",20.1,0.27439024,0.67977528,0.48538012,0.75555556,0.89256198,0.85542169,0.52046784,19.73333333,"Max Castillo",21956,666721
"Austin Pruitt","OAK",48.1,0.27704485,0.6796875,0.47968545,0.72380952,0.87356322,0.83060109,0.50327654,19.72113677,"Austin Pruitt",15290,643493
"Justin Verlander","- - -",162.1,0.31444533,0.66345441,0.49538816,0.63705584,0.87150838,0.79984484,0.51844735,19.71732365,"Justin Verlander",8700,434378
"Trevor Stephan","CLE",68.2,0.31433506,0.69398907,0.49911348,0.52197802,0.80577428,0.71403197,0.48670213,19.70658683,"Trevor Stephan",19932,663986
"Ryan Thompson","- - -",30.2,0.21693122,0.60784314,0.44144144,0.58536585,0.89677419,0.83163265,0.57432432,19.70219436,"Ryan Thompson",16647,657044
"Josh Winckowski","BOS",84.1,0.28006088,0.68175583,0.49134199,0.52173913,0.83501006,0.75036711,0.52597403,19.70108161,"Josh Winckowski",22387,670174
"Griffin Jax","MIN",65.1,0.3029661,0.61913043,0.47659981,0.51748252,0.85674157,0.75951904,0.54918816,19.68660598,"Griffin Jax",20253,643377
"Julian Merryweather","CHC",72,0.31104199,0.64786325,0.47149837,0.375,0.83113456,0.67357513,0.47638436,19.67138194,"Julian Merryweather",16703,657240
"Andrés Machado","WSN",50,0.28448276,0.68779343,0.50645995,0.57575758,0.85324232,0.78316327,0.5503876,19.67079646,"Andres Machado",14681,600921
"Drew Rom","STL",33.2,0.2020202,0.61764706,0.43368107,0.65,0.91774892,0.86254296,0.55737705,19.66,"Drew Rom",24602,680723
"Scott Alexander","SFG",48.1,0.328125,0.68716578,0.52161383,0.56190476,0.92217899,0.81767956,0.5389049,19.62985685,"Scott Alexander",10591,518397
"Héctor Neris","HOU",68.1,0.32065217,0.68450185,0.50091408,0.5480226,0.79245283,0.71350365,0.49542962,19.62853629,"Hector Neris",11804,593576
"Framber Valdez","HOU",198,0.30362117,0.62896825,0.47048847,0.46788991,0.88117771,0.75126172,0.51289009,19.62307333,"Framber Valdez",17295,664285
"Andre Jackson","- - -",61.1,0.28629857,0.66796875,0.48151848,0.63571429,0.83918129,0.78008299,0.51148851,19.61621622,"Andre Jackson",21298,656578
"Bowden Francis","TOR",36.1,0.32270916,0.64236111,0.49350649,0.61728395,0.87567568,0.79699248,0.53432282,19.61,"Bowden Francis",20548,670102
"Jon Gray","TEX",157.1,0.32249561,0.67091633,0.50522357,0.52588556,0.85510689,0.75516956,0.5244463,19.60979827,"Jon Gray",14916,592351
"Jeff Brigham","NYM",37.2,0.24127907,0.66964286,0.45294118,0.57831325,0.81777778,0.75324675,0.49411765,19.6003861,"Jeff Brigham",16631,656257
"Adbert Alzolay","CHC",64,0.31346578,0.69155206,0.51351351,0.5,0.83238636,0.73684211,0.52910603,19.60028249,"Adbert Alzolay",17859,640470
"Kodai Senga","NYM",166.1,0.28218466,0.65682362,0.45037621,0.48847926,0.84447145,0.72155927,0.44894303,19.5923445,"Kodai Senga",31838,673540
"Erik Swanson","TOR",66.2,0.32169118,0.68677043,0.49905482,0.56571429,0.75637394,0.69318182,0.48582231,19.58734177,"Erik Swanson",16587,657024
"Alec Marsh","KCR",74.1,0.28129395,0.64659271,0.45305514,0.47,0.85294118,0.72697368,0.47019374,19.58475426,"Alec Marsh",27451,679525
"Hunter Brown","HOU",155.2,0.28088235,0.64485294,0.46286765,0.52094241,0.87799316,0.76965846,0.5,19.57275391,"Hunter Brown",25880,686613
"Kyle Freeland","COL",155.2,0.27970065,0.68847584,0.5074565,0.60869565,0.91900648,0.84326531,0.55716653,19.55054882,"Kyle Freeland",16256,607536
"Shawn Armstrong","TBR",52,0.3255132,0.69298246,0.5357591,0.6036036,0.82278481,0.76580796,0.57214555,19.54745763,"Shawn Armstrong",12857,542888
"Clay Holmes","NYY",63,0.24137931,0.62146893,0.43847656,0.52941176,0.84242424,0.75946548,0.51855469,19.5408971,"Clay Holmes",13649,605280
"Jordan Weems","WSN",54.2,0.24017467,0.64362851,0.44299674,0.55454545,0.84563758,0.76715686,0.50271444,19.53913043,"Jordan Weems",13190,607179
"Joe Jacques","BOS",26.2,0.21256039,0.55458515,0.39220183,0.65909091,0.88976378,0.83040936,0.52522936,19.53481013,"Joe Jacques",25178,682175
"Sam Hentges","CLE",52.1,0.2601432,0.62586605,0.44600939,0.43119266,0.86346863,0.73947368,0.50821596,19.5340729,"Sam Hentges",18548,656529
"Greg Weissert","NYY",20,0.21341463,0.62637363,0.43063584,0.6,0.78947368,0.74496644,0.52601156,19.53256705,"Greg Weissert",20375,669711
"Robert Suarez","SDP",27.2,0.28638498,0.6779661,0.4922049,0.62295082,0.80625,0.75565611,0.52561247,19.53061224,"Robert Suarez",30115,663158
"Pablo López","MIN",194,0.34151329,0.67822736,0.51488095,0.49700599,0.82102273,0.71676301,0.51488095,19.52322959,"Pablo Lopez",17085,641154
"Ian Hamilton","NYY",58,0.31638418,0.65625,0.47191011,0.51190476,0.76870748,0.67532468,0.45760981,19.51351351,"Ian Hamilton",19261,641656
"Corbin Burnes","MIL",193.2,0.29506173,0.64701851,0.46183826,0.5167364,0.84427966,0.73417722,0.47385515,19.5085639,"Corbin Burnes",19361,669203
"Chris Flexen","- - -",102.1,0.27673649,0.69339623,0.47806268,0.58565737,0.87585034,0.78903456,0.48319088,19.5078125,"Chris Flexen",13896,623167
"Brandon Woodruff","MIL",67,0.29424779,0.65820643,0.50047939,0.53383459,0.82262211,0.74904215,0.56663471,19.5044586,"Brandon Woodruff",16162,605540
"Michael Fulmer","CHC",57,0.26890756,0.65400844,0.46105263,0.359375,0.83225806,0.69406393,0.49894737,19.50070721,"Michael Fulmer",13218,605242
"Aaron Bummer","CHW",58.1,0.3045045,0.49448529,0.39854413,0.47337278,0.84758364,0.70319635,0.49499545,19.49638554,"Aaron Bummer",16258,607481
"Jack Flaherty","- - -",144.1,0.26943005,0.61574435,0.43811693,0.56318681,0.84177215,0.75389948,0.48709188,19.48536831,"Jack Flaherty",17479,656427
"Nick Pivetta","BOS",142.2,0.33745875,0.64469178,0.48823529,0.53545232,0.83798141,0.73149742,0.4907563,19.48513741,"Nick Pivetta",15454,601713
"John Schreiber","BOS",46.2,0.25376884,0.61904762,0.44132029,0.63366337,0.80769231,0.75900277,0.51344743,19.46905537,"John Schreiber",20020,670167
"Mike Mayers","KCR",26.1,0.26666667,0.66956522,0.47032967,0.6,0.90909091,0.82242991,0.50549451,19.46865672,"Mike Mayers",15451,594577
"Nick Martinez","SDP",110.1,0.31960997,0.63164251,0.46716162,0.51186441,0.85086042,0.72860636,0.47287264,19.46057767,"Nick Martinez",12730,607259
"Yusei Kikuchi","TOR",167.2,0.30267922,0.6624913,0.4861604,0.51674641,0.84768908,0.74671533,0.50993612,19.45666667,"Yusei Kikuchi",20633,579328
"Blake Snell","SDP",180,0.28041462,0.63220974,0.42866162,0.39688716,0.79265403,0.64285714,0.42140152,19.45352697,"Blake Snell",13543,605483
"Brandon Pfaadt","ARI",96,0.28848821,0.65432099,0.49069479,0.51923077,0.85591767,0.76738306,0.55272953,19.44923858,"Brandon Pfaadt",27782,694297
"Ryan Brasier","- - -",59.2,0.32494279,0.68017058,0.50883002,0.55633803,0.86206897,0.76789588,0.51766004,19.44645551,"Ryan Brasier",5615,518489
"Lucas Erceg","OAK",55,0.22426471,0.61689587,0.41405508,0.54098361,0.82165605,0.74311927,0.48338082,19.44611529,"Lucas Erceg",19360,668674
"Drey Jameson","ARI",40.2,0.29503106,0.61079545,0.45994065,0.44210526,0.84651163,0.72258065,0.52225519,19.44556452,"Drey Jameson",26260,686753
