Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Luis Patiño","- - -",7.476923296324607,5.81538478603025,1.28571429,1.2461538827207677,0.18181818,0.14141414,0.04040404,0.24705882352941178,1.6153846627861805,0.28125,0.74675325,108.0354821680683,123.16491241151095,123.41566517054414,4.569230903309482,5.331963497365017,-0.7627325940555352,5.287059973317502,5.363798053416152,"Luis Patino",22815,672715
"Dakota Hudson","STL",4.97950827457097,3.762295140786955,1.32352941,0.9959016549141939,0.12711864,0.0960452,0.03107345,0.2802547770700637,1.5000000234510082,0.3038461538461538,0.71057192,116.51367593501266,118.03274034413066,116.63292132924931,4.97950827457097,5.062417436933941,-0.08290916236297186,5.107843806968219,5.3553854524090285,"Dakota Hudson",19206,641712
"Amos Willingham","WSN",5.547945930264869,3.3287675581589213,1.66666667,2.958904496141263,0.12931034,0.07758621,0.05172414,0.330188679245283,1.80821941430855,0.3253012048192771,0.79881657,152.44004622240013,171.24345647687838,142.56797144372544,6.657535116317843,7.529013520590007,-0.8714784042721639,6.244663099670769,5.354198342127495,"Amos Willingham",26128,686294
"Jake Woodford","STL",5.475525096305945,4.15384662478382,1.31818182,2.07692331239191,0.13063063,0.0990991,0.03153153,0.3096446700507614,1.7412589386720054,0.3184713375796178,0.73654391,145.7914856760151,154.12211391684414,120.48281910856478,6.23076993717573,6.611684096696117,-0.3809141595203869,5.276597599659587,5.352190064896297,"Jake Woodford",18674,663765
"Dinelson Lamet","- - -",10.409639152253343,7.481928140682091,1.39130435,2.277108564555419,0.22068966,0.15862069,0.06206897,0.34710743801652894,2.349397725334956,0.4268292682926829,0.49822064,237.93302081482136,149.41953844883807,128.94248813492922,11.710844046285011,6.8333538180841575,4.877490228200854,5.635786691027741,5.334695577057831,"Dinelson Lamet",17186,659275
"Quinn Priester","PIT",6.48,4.86,1.33333333,2.16,0.15384615,0.11538462,0.03846154,0.28431372549019607,1.7,0.2948717948717949,0.63202247,173.89306141831148,154.39104796644938,116.52371515547489,7.74,6.73504035949707,1.0049596405029302,5.103056938052178,5.310689312315776,"Quinn Priester",25977,682990
"Eric Lauer","MIL",8.292857425310183,4.628571586219637,1.79166667,3.0857143908130915,0.20379147,0.11374408,0.09004739,0.2887700534759358,1.6714286283570912,0.296875,0.70143885,151.25987101469943,168.91109294102642,127.33117898247629,6.557143080477819,7.412183358231374,-0.8550402777535551,5.576783934124659,5.3086120600616775,"Eric Lauer",19316,641778
"Trevor May","OAK",7.714286765273879,5.592857904823563,1.37931034,0.771428676527388,0.19512195,0.14146341,0.05365854,0.2023121387283237,1.371428758270912,0.24031007751937986,0.74918567,79.48372062187443,113.92678091542706,132.78768801613657,3.278571875241399,4.712183415159915,-1.433611539918516,5.688206837055203,5.300246345690822,"Trevor May",6398,543507
"Tommy Henry","ARI",6.471910320407685,3.5393259564729527,1.82857143,1.213483185076441,0.167979,0.09186352,0.07611549,0.25146198830409355,1.3595506055023088,0.2781954887218045,0.76709797,93.9837710519493,115.4615177474737,123.24874286791272,4.146067549011173,4.884253895016366,-0.7381863460051932,5.3978372146937605,5.291162427088716,"Tommy Henry",26285,674072
"Corey Kluber","BOS",6.872727630236936,3.436363815118468,2,2.781818326524474,0.16342412,0.08171206,0.08171206,0.2974137931034483,1.6363637214849847,0.30057803468208094,0.66951567,157.70309120925873,165.4206230746996,135.3268328657697,7.036364002385435,7.10958601455059,-0.07322201216515545,5.796888816366115,5.284781745600641,"Corey Kluber",2429,446372
"Duane Underwood Jr.","PIT",5.178082868247211,4.068493682194237,1.27272727,1.1095891860529739,0.14,0.11,0.03,0.2696629213483146,1.438356352290892,0.2916666666666667,0.68181818,116.33497186527373,116.0938513943083,111.60344646546889,5.178082868247211,5.063259773805621,0.11482309444159,4.887385237115034,5.261466882592774,"Duane Underwood Jr.",14677,621249
"AJ Smith-Shawver","ATL",7.105263782009908,3.9078950801054497,1.81818182,2.4868423237034682,0.19047619,0.1047619,0.08571429,0.1827956989247312,1.105263254979319,0.15151515151515152,0.78125,97.13495025807485,155.73532254292647,130.31788662046185,4.263158269205945,6.6892511874685265,-2.426092918262581,5.7077012390667035,5.251225260276166,"AJ Smith-Shawver",29960,700363
"Drew Rom","STL",8.554456091735847,5.079208304468159,1.68421053,1.8712872700672165,0.18823529,0.11176471,0.07647059,0.33774834437086093,2.0792080778524626,0.39285714285714285,0.59800664,187.65240020587447,134.0517218265416,127.8793380017213,8.019802586002356,5.750090052920026,2.2697125330823305,5.600811562596403,5.250422607482768,"Drew Rom",24602,680723
"Ryne Nelson","ARI",6.000000238418589,2.8750001142422406,2.08695652,1.5000000596046472,0.15508885,0.07431341,0.08077544,0.27797202797202797,1.4236111676803365,0.29867256637168144,0.69025522,120.42466690455015,119.79028223257123,121.02880879824104,5.312500211099792,5.067540431519353,0.24495977958043902,5.300530139219024,5.244940278392567,"Ryne Nelson",26253,669194
"Kyle Freeland","COL",5.434689862641483,2.4282656833078966,2.23809524,1.6766596384745,0.13884786,0.0620384,0.07680945,0.2949526813880126,1.4710921732209215,0.30919765166340507,0.70749736,101.23761437707101,114.95719310952664,117.08590083539472,5.0299789154235,5.297867045454508,-0.2678881300310074,5.127699401598343,5.244464356323585,"Kyle Freeland",16256,607536
"Austin Gomber","COL",5.633093525179856,2.7841726618705036,2.02325581,1.683453237410072,0.14427861,0.07131012,0.07296849,0.29443447037701975,1.4892086330935252,0.3108108108108108,0.70276498,110.77005540637987,117.77203181053233,115.94307417261489,5.503597122302159,5.427702230000667,0.07589489230149127,5.07760551734794,5.24336377663645,"Austin Gomber",16561,596295
"Daniel Lynch IV","KCR",5.847133900032138,2.7515924235445355,2.125,1.5477707382438013,0.15246637,0.07174888,0.08071749,0.24271844660194175,1.2611465274579121,0.25153374233128833,0.69852941,105.25649854764636,120.95337170346492,124.44797490151731,4.643312214731404,5.165868431402998,-0.5225562166715942,5.331245504851983,5.241306277558352,"Daniel Lynch IV",21537,663738
"José Urquidy","HOU",6.428571817826275,3.571428787681264,1.8,1.571428666579756,0.16363636,0.09090909,0.07272727,0.2620967741935484,1.4285715150725056,0.28125,0.71801567,124.13428372378759,126.22316410971926,127.17269878845518,5.285714605768271,5.38202461527169,-0.09631000950341928,5.447870747854923,5.240962104049995,"Jose Urquidy",18413,664353
"Spencer Turnbull","DET",6.96774236419077,4.354838977619231,1.6,1.4516129925397439,0.16551724,0.10344828,0.06206897,0.29133858267716534,1.677419458045926,0.32653061224489793,0.60416667,169.05433417576293,129.34036136530344,121.5827972283094,7.258064962698719,5.545363081059778,1.7127018816389414,5.2086084758354385,5.237401066186297,"Spencer Turnbull",16207,605513
"Gus Varland","- - -",8.85246081558588,7.081968652468705,1.25,1.327869122337882,0.19417476,0.15533981,0.03883495,0.313953488372093,2.114754528167738,0.38095238095238093,0.65326633,153.05469370209045,129.21614771643357,120.0961186966491,6.639345611689411,5.714057252715371,0.9252883589740399,5.259647237627458,5.232513917961092,"Gus Varland",24737,681402
"Tyler Anderson","LAA",7.595744732226005,4.085106410608944,1.859375,1.276595753315295,0.18918919,0.10174881,0.08744038,0.2616487455197133,1.4893617122011773,0.30071599045346065,0.67195767,125.21631621295946,113.39763061127424,128.78128473667374,5.425531951590004,4.921707037436484,0.5038249141535198,5.516722394805814,5.228063117975678,"Tyler Anderson",12880,542881
"Keegan Thompson","CHC",8.162791421827398,5.965116808258483,1.36842105,0.6279070324482614,0.208,0.152,0.056,0.19047619047619047,1.3604652369712331,0.23376623376623376,0.67204301,109.78944452274914,103.12760449448837,124.15102740752576,4.7093027433619605,4.441086976343787,0.26821576701817396,5.437387339625534,5.203124962592775,"Keegan Thompson",19795,624522
"Dany Jiménez","OAK",8.100001103537574,5.400000735691716,1.5,1.157143014791082,0.22340426,0.14893617,0.07446809,0.1375,1.07142871739915,0.14285714285714285,0.76923077,84.15923359963176,119.11258898739166,128.91613889894697,3.4714290443732456,4.926469158639744,-1.4550401142664984,5.5224945024019165,5.2019347152639925,"Dany Jimenez",21170,666204
"Marco Gonzales","SEA",6.12,3.24,1.88888889,0.9,0.15813953,0.08372093,0.0744186,0.27918781725888325,1.46,0.31645569620253167,0.62121212,130.37734406466134,104.17778328075096,112.66244591066706,5.22,4.275040359497071,0.9449596405029288,4.826794323921204,5.194480445280286,"Marco Gonzales",15467,594835
"James Kaprielian","OAK",8.40983632853262,4.573770634815986,1.83870968,1.3278688939788348,0.20357143,0.11071429,0.09285714,0.27049180327868855,1.5901639841474935,0.3202247191011236,0.63758389,153.80647634709544,122.70014339162475,131.90112104095417,6.3442624934544325,5.07471254754214,1.269549945912292,5.6502594731352485,5.182779398576909,"James Kaprielian",18331,621076
"Jordan Balazovic","MIN",6.2876720543001845,4.438356744211895,1.41666667,1.8493153100882895,0.15740741,0.11111111,0.0462963,0.2708333333333333,1.5616440396301112,0.28378378378378377,0.80645161,102.859110318303,140.2799865793794,123.89706937439435,4.438356744211895,6.008465376739635,-1.5701086325277398,5.307665320716487,5.176358442121351,"Jordan Balazovic",21866,666364
"Touki Toussaint","- - -",8.79310383382792,5.896551982684606,1.49122807,1.0344828039797553,0.22135417,0.1484375,0.07291667,0.215625,1.4482759255716575,0.26222222222222225,0.71428571,115.71917512204102,113.78980301272705,113.81683341541208,4.965517459102826,5.002166872885102,-0.03664941378227571,4.876205100516166,5.17482374742055,"Touki Toussaint",16929,657053
"Roansy Contreras","PIT",7.243902674918378,4.214634283588874,1.71875,1.4487805349836755,0.18211921,0.10596026,0.07615894,0.2788104089219331,1.565853709527811,0.31527093596059114,0.62634989,147.95212740872122,118.92271717730799,118.7139882685934,6.585366068107617,5.1867477394753045,1.3986183286323124,5.199063875393354,5.172770778586073,"Roansy Contreras",22810,672710
"Chase Anderson","- - -",6.671815064879609,3.4401546428285483,1.93939394,1.7722008766086461,0.17204301,0.08870968,0.08333333,0.2710843373493976,1.4247105086461664,0.2908366533864542,0.72504708,109.10461153487633,124.56225010092878,122.19388100990753,5.420849740214682,5.722221972030676,-0.3013722318159937,5.3455667369095865,5.1702316364552985,"Chase Anderson",6895,502624
"Kevin Herget","CIN",4.808219429341117,2.2191781981574383,2.16666667,1.479452132104959,0.12380952,0.05714286,0.06666667,0.26804123711340205,1.3150685618710747,0.275,0.70422535,112.99035083960023,115.4488456563888,128.29207858834863,5.178082462367357,5.309834987420625,-0.13175252505326807,5.618903351881105,5.162091006175346,"Kevin Herget",15369,643361
"Carlos Carrasco","NYM",6.6,3.8,1.73684211,1.8,0.15827338,0.0911271,0.06714628,0.30831099195710454,1.7,0.3356401384083045,0.65769806,161.02082394399568,134.50458074983283,112.50179168301906,6.8,5.855040359497071,0.9449596405029288,4.926762688491079,5.1566918881503305,"Carlos Carrasco",6632,471911
"Mike Mayers","KCR",5.810126862833862,3.4177216840199187,1.7,1.3670886736079675,0.14285714,0.08403361,0.05882353,0.3119266055045872,1.6708861566319602,0.3409090909090909,0.65104167,139.4537609149335,118.89011631004406,120.79908440803322,6.151899031235853,5.077825257641027,1.0740737735948258,5.175063536273893,5.156305268468933,"Mike Mayers",15451,594577
"Joey Lucchesi","NYM",6.171428907744757,3.278571607239402,1.88235294,0.7714286134680947,0.16410256,0.08717949,0.07692308,0.25,1.3071429283764937,0.2857142857142857,0.80139373,68.50150971761403,96.95749734445606,114.5879203221165,2.8928573005053546,4.219326126332189,-1.3264688258268342,5.018204628009893,5.151945195889902,"Joey Lucchesi",19320,664192
"Jordan Lyles","KCR",6.078799597580191,2.2795498490925716,2.66666667,1.975609869213562,0.16042781,0.06016043,0.10026738,0.25251076040172166,1.243902510245576,0.25464684014869887,0.56264501,142.38993685376857,131.57274412979805,124.7249140345898,6.2814262508328635,5.619017980778255,0.6624082700546081,5.343099217386467,5.147212467884085,"Jordan Lyles",7593,543475
"Ty Blach","COL",5.769231051382947,2.769230904663815,2.08333333,1.7307693154148842,0.14204545,0.06818182,0.07386364,0.32298136645962733,1.6410257212822608,0.3463035019455253,0.73451327,111.47177161629061,122.08925604486575,114.47721535881814,5.53846180932763,5.626835347287837,-0.08837353796020775,5.013352062176397,5.14293553446679,"Ty Blach",14361,621389
"Matt Manning","DET",5.769230769230769,2.423076923076923,2.38095238,1.2692307692307692,0.15822785,0.0664557,0.09177215,0.20689655172413793,1.0384615384615385,0.21397379912663755,0.69405099,83.31343853697231,112.08878101393253,124.32158767906868,3.576923076923077,4.806322410779122,-1.2293993338560445,5.325835804220958,5.13303513217457,"Matt Manning",20369,666159
"Tommy Doyle","COL",6.845071158080964,4.943662503058474,1.38461538,1.90140865502249,0.17475728,0.12621359,0.04854369,0.25555555555555554,1.521126924017992,0.26865671641791045,0.62068966,137.76969763442162,132.96062434904883,112.3182998687633,6.845071158080964,6.128280104864389,0.7167910532165749,4.918719633491062,5.122787095220547,"Tommy Doyle",21281,656382
"Sam Long","OAK",6.400001085069628,4.200000712076943,1.52380952,1.0000001695421294,0.16080402,0.10552764,0.05527638,0.2768361581920904,1.555555819287757,0.3142857142857143,0.65625,135.76304802359215,114.6950499779032,125.90782148459678,5.600000949435925,4.743929500815352,0.8560714486205727,5.393730721543056,5.11277304058455,"Sam Long",25379,669674
"Jesse Scholtens","CHW",6.141176746196825,3.1764707307914612,1.93333333,1.5882353653957306,0.15384615,0.0795756,0.07427056,0.2898550724637681,1.529411833344037,0.3125,0.7027027,123.30233430408859,120.62476586822488,123.15926068166347,5.294117884652436,5.313863981306351,-0.01974609665391558,5.276085196766342,5.111178544332709,"Jesse Scholtens",19205,669947
"José Buttó","NYM",8.142857327753187,4.928571540482193,1.65217391,0.642857157454199,0.2122905,0.12849162,0.08379888,0.21153846153846154,1.3333333636087092,0.2608695652173913,0.75289575,86.26115764297509,92.31193293709089,111.87270098251602,3.6428572255737945,4.016945138702048,-0.3740879131282533,4.899187555918177,5.107557442524869,"Jose Butto",23313,676130
"Chris Flexen","- - -",6.508143524646558,3.3420196477914756,1.94736842,2.198697136704918,0.15879828,0.08154506,0.07725322,0.3136792452830189,1.6710098238957378,0.3323076923076923,0.67142857,153.4234729781797,142.16890764288198,118.10207292750522,6.859935066519345,6.2159525035930265,0.6439825629263183,5.124249306092711,5.106294072222345,"Chris Flexen",13896,623167
"Dallas Keuchel","MIN",5.97345173074177,4.300885246134074,1.38888889,0.7168142076890124,0.14534884,0.10465116,0.04069768,0.29605263157894735,1.6725664846076955,0.3387096774193548,0.65789474,138.43500330492856,106.34175380260427,112.90919963107265,5.97345173074177,4.555925403080834,1.4175263276609362,4.837356022573364,5.103979879005201,"Dallas Keuchel",9434,572971
"Amir Garrett","KCR",10.356165736494422,7.397261240353158,1.4,1.4794522480706316,0.25,0.17857143,0.07142857,0.2391304347826087,1.7260276227490703,0.3,0.85164835,75.45786314760538,130.1055642329975,117.8801891502542,3.3287675581589213,5.556410523162498,-2.2276429650035765,5.0501272554380465,5.103283908249155,"Amir Garrett",14375,607237
"Jake Irvin","WSN",7.3636368279346325,4.016529178873436,1.83333333,1.487603399582754,0.18679245,0.10188679,0.08490566,0.25213675213675213,1.4214876929346316,0.2808022922636103,0.75,105.59283785905025,120.68161052458098,117.30164573585331,4.6115705387065375,5.304627265588865,-0.6930567268823271,5.137156216374523,5.091665153906351,"Jake Irvin",21504,663623
"Trevor Williams","WSN",6.921478303956992,3.3048500009884734,2.09433962,2.120092453464304,0.16843703,0.08042489,0.08801214,0.2961730449251248,1.6004619501642294,0.3157894736842105,0.73779193,127.07247701076113,136.1431507287943,119.04322730781506,5.549653775244796,5.984832603500129,-0.43517882825533327,5.213495514817453,5.089834490711752,"Trevor Williams",16977,592866
"Darius Vines","ATL",6.196721408354985,3.0983607041774923,2,1.3278688732189252,0.16666667,0.08333333,0.08333333,0.19736842105263158,1.0819672300302354,0.2033898305084746,0.69148936,90.7654387694528,115.8837703675009,127.38180193185568,3.9836066196567756,4.9763518618179,-0.9927452421611243,5.579002905950587,5.085045113850188,"Darius Vines",25928,670241
"Gavin Stone","LAD",6.387096970684205,3.7741936644952117,1.69230769,2.322580716612438,0.14473684,0.08552632,0.05921053,0.3357664233576642,1.903225865001859,0.35514018691588783,0.58232932,207.09602792290102,147.31744392466393,117.6855940896583,9.000000276873196,6.642137237890209,2.3578630389829875,5.153985946569,5.081725272796163,"Gavin Stone",27792,694813
"Martín Pérez","TEX",5.908235718364812,3.1129413999986646,1.89795918,1.3341177428565705,0.15296053,0.08059211,0.07236842,0.2702702702702703,1.404705983219352,0.2925170068027211,0.74308756,105.31512785814795,115.67856616999909,115.66026162749682,4.447059142855235,4.9915110724214955,-0.5444519295662609,4.9551086049128905,5.079988457575227,"Martin Perez",6902,527048
"Josiah Gray","WSN",8.09433962264151,4.528301886792453,1.7875,1.2452830188679245,0.20487106,0.11461318,0.09025788,0.24958949096880131,1.4591194968553458,0.2927927927927928,0.80399619,89.42935156199641,112.2634879735011,116.94778432320565,3.9056603773584904,4.934285642515939,-1.0286252651574488,5.12164529663212,5.077640178201232,"Josiah Gray",24580,680686
"Noah Davis","COL",7.8,4.5,1.73333333,1.8,0.17808219,0.10273973,0.07534247,0.33858267716535434,1.9333333333333333,0.3894736842105263,0.59701493,175.10356601690873,130.65011023486224,122.17148448688621,8.7,6.021707026163737,2.678292973836262,5.350617405772209,5.076905280553899,"Noah Davis",25862,663562
"Noah Syndergaard","- - -",5.684210689349947,1.9285714838865893,2.94736842,2.2330827708160506,0.14322251,0.04859335,0.09462916,0.287292817679558,1.38721808490088,0.2887323943661972,0.66536204,150.7385207706091,141.5228643267739,120.15283107670955,6.496240787828511,6.198649466481865,0.2975913213466459,5.210704443491716,5.067321985523531,"Noah Syndergaard",11762,592789
"Tylor Megill","NYM",7.4802113829524215,4.131926287726099,1.81034483,1.2823219513632722,0.18518519,0.10229277,0.08289242,0.2803180914512923,1.5751979526005628,0.3236842105263158,0.71746385,111.33754455244369,114.06958228713546,112.31548317035814,4.7018471549986645,4.964802961314767,-0.2629558063161026,4.918596168254845,5.065721369940445,"Tylor Megill",21318,656731
