Name,Team,IP,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,ERA,xERA,NameASCII,PlayerId,MLBAMID
"Julian Merryweather","CHC",72,168,89.84451219512195,106.3,112.1,14.463855421686747,12,0.07142857,68,0.4047619,3.3750003576279064,3.6953299962312633,"Julian Merryweather",16703,657240
"Keynan Middleton","- - -",50.2,124,85.24958637332128,103.6,112.4,4.239669421487603,10,0.08064516,39,0.31451613,3.37500042350674,3.696243855552689,"Keynan Middleton",15264,641871
"Kyle Nelson","ARI",56,157,89.58874309615584,104.1,115.4,16.29139072847682,15,0.0955414,62,0.39490446,4.178572994106257,3.699345290966879,"Kyle Nelson",20515,669459
"Aaron Nola","PHI",193.2,545,89.28099775138377,104.9,114,12.673431734317344,45,0.08256881,210,0.3853211,4.461273900425602,3.6997418644299445,"Aaron Nola",16149,605400
"Lucas Erceg","OAK",55,141,85.97092475620568,103.4,110.5,7.921985815602837,9,0.06382979,47,0.33333333,4.745455532862341,3.7033336195368136,"Lucas Erceg",19360,668674
"Tanner Bibee","CLE",142,394,88.9005155051151,104.9,115.3,16.56777493606138,24,0.06091371,150,0.38071066,2.9788732394366195,3.7099103152135795,"Tanner Bibee",30134,676440
"Clayton Kershaw","LAD",131.2,343,89.02727501832844,104.5,114.1,11.794721407624634,31,0.09037901,134,0.39067055,2.4607593986121303,3.7148881690509894,"Clayton Kershaw",2036,477132
"Tristan Beck","SFG",85,263,88.08168274391699,103.1,109.2,14.916030534351146,20,0.07604563,94,0.35741445,3.9176474544169158,3.7149273461501573,"Tristan Beck",21584,663941
"Jason Foley","DET",69,205,88.23004541256158,105.6,113.1,3.768472906403941,9,0.04390244,86,0.4195122,2.6086962290658766,3.7182661824969836,"Jason Foley",19531,671345
"Cristopher Sánchez","PHI",99.1,281,88.83501525217876,106.2,112.9,3.9241877256317688,23,0.08185053,113,0.40213523,3.44295319642717,3.72167098406267,"Cristopher Sanchez",20778,650911
"Aaron Civale","- - -",122.1,350,89.03469216927843,105.4,113.6,15.988338192419825,23,0.06571429,127,0.36285714,3.457765703515884,3.7299147623941757,"Aaron Civale",19479,650644
"Justin Lawrence","COL",75,205,89.46060211489899,104.2,109.4,7.773869346733668,11,0.05365854,80,0.3902439,3.7200007568360913,3.7329878298411705,"Justin Lawrence",17639,664875
"Shohei Ohtani","LAA",132,298,86.3766891891892,104,110.7,11.515151515151516,30,0.10067114,104,0.34899329,3.1363636363636362,3.753812919838971,"Shohei Ohtani",19755,660271
"Josh Winckowski","BOS",84.1,251,89.36920156860351,104.1,113,8.696,16,0.06374502,103,0.41035857,2.881423359358016,3.754112741859007,"Josh Winckowski",22387,670174
"Scott Barlow","- - -",68,181,85.49717514124293,102.4,111.4,11.203389830508474,8,0.0441989,54,0.29834254,4.367647548860387,3.7568483773020174,"Scott Barlow",14993,605130
"Kyle Bradish","BAL",168.2,451,90.01227678571429,104.2,113.7,6.630289532293987,31,0.06873614,189,0.41906874,2.8280634116712373,3.7595195556662357,"Kyle Bradish",24586,680694
"Kenta Maeda","MIN",104.1,280,90.43007107057433,104.6,111.6,18.27173913043478,23,0.08214286,118,0.42142857,4.226837073581552,3.761737812524476,"Kenta Maeda",18498,628317
"Jakob Junis","SFG",86,245,88.4576129677855,104.4,113.3,13.135802469135802,20,0.08163265,86,0.35102041,3.8720932808871567,3.765373526095156,"Jakob Junis",13619,596001
"Blake Snell","SDP",180,406,87.20100054824562,103.6,112.2,10.583959899749374,30,0.07389163,138,0.33990148,2.25,3.769830996915642,"Blake Snell",13543,605483
"Edward Cabrera","MIA",99.2,246,87.5724293901106,105.1,113.8,7.596707818930041,17,0.06910569,87,0.35365854,4.244147184264443,3.7707002300787864,"Edward Cabrera",21690,665795
"AJ Smith-Shawver","ATL",25.1,73,90.26438757491438,104.6,116.6,19.273972602739725,7,0.09589041,26,0.35616438,4.263158269205945,3.7773383746575497,"AJ Smith-Shawver",29960,700363
"Jose A. Ferrer","WSN",34,103,87.81470205269608,104,113.1,5.372549019607843,3,0.02912621,38,0.36893204,5.029413457560861,3.7850007385172466,"Jose A. Ferrer",24017,678606
"Joe Jiménez","ATL",56.1,149,91.09727758290816,105.9,112.8,19.476190476190474,17,0.11409396,67,0.44966443,3.0355034382052466,3.7905532685285888,"Joe Jimenez",15761,641729
"James Paxton","BOS",96,275,89.3033088235294,105.6,112.5,13.805147058823529,25,0.09090909,109,0.39636364,4.5,3.791027604470312,"James Paxton",11828,572020
"Dany Jiménez","OAK",23.1,59,89.09298438356633,103.8,113.3,27.035087719298247,5,0.08474576,20,0.33898305,3.4714290443732456,3.795081815365364,"Dany Jimenez",21170,666204
"Yu Darvish","SDP",136.1,382,88.41688654353563,104.1,112.3,13.660526315789474,26,0.06806283,146,0.38219895,4.555012394875241,3.803014435401261,"Yu Darvish",13074,506433
"Lucas Sims","CIN",61,137,87.6014896222015,102.3,109.7,27.58955223880597,12,0.08759124,44,0.32116788,3.098361430774484,3.807799051769925,"Lucas Sims",13470,608371
"Hunter Greene","CIN",112,290,90.09052905701755,104.7,112.5,17.364912280701756,26,0.08965517,128,0.44137931,4.821428571428571,3.813698604471199,"Hunter Greene",22182,668881
"Luis Castillo","SEA",197,522,89.96428571428571,105.8,113,15.878378378378379,49,0.09386973,218,0.41762452,3.33502538071066,3.8172409229205475,"Luis Castillo",15689,622491
"Elvis Peguero","MIL",61.1,168,89.00654529389881,105.4,115.3,2.0416666666666665,5,0.0297619,64,0.38095238,3.3750006997068445,3.826521831973527,"Elvis Peguero",21652,665625
"Alex Faedo","DET",64.2,183,88.76813180106026,105,115.7,18.186813186813186,14,0.07650273,62,0.33879781,4.453608422568741,3.833768598401931,"Alex Faedo",19874,656412
"Alex Lange","DET",66,158,88.63141025641026,105.9,111,8.455128205128204,11,0.06962025,57,0.36075949,3.6818186074249506,3.834200676146869,"Alex Lange",19883,656638
"Caleb Ferguson","LAD",60.1,169,89.28969578598485,103.7,112.2,9.139393939393939,5,0.0295858,66,0.39053254,3.4309398411490224,3.8345039846071045,"Caleb Ferguson",19349,657571
"Lane Ramsey","CHW",20,65,86.3578109741211,100.2,107.3,19.1875,1,0.01538462,22,0.33846154,5.850001115799163,3.835208884254317,"Lane Ramsey",25071,682010
"Kevin Gausman","TOR",185,468,89.41149505151844,105.6,117.9,12.245119305856832,46,0.0982906,202,0.43162393,3.1621621621621623,3.8439379685503496,"Kevin Gausman",14107,592332
"Isaiah Campbell","SEA",28.2,73,88.32876712328768,103.5,108.1,14.821917808219178,7,0.09589041,30,0.4109589,2.825582022019768,3.8561126991779258,"Isaiah Campbell",25551,663462
"Miguel Castro","ARI",64.2,180,86.13932474543539,105.1,110,10.52247191011236,11,0.06111111,51,0.28333333,4.314434177400225,3.863983530485112,"Miguel Castro",15684,612434
"Cionel Pérez","BAL",53.1,172,89.16607375372024,104.8,117.1,1.5119047619047619,5,0.02906977,72,0.41860465,3.543751098364932,3.8689828109146958,"Cionel Perez",19614,672335
"Hyun Jin Ryu","TOR",52,171,87.84821428571429,104.1,112,11.744047619047619,13,0.07602339,63,0.36842105,3.4615384615384617,3.871174147846569,"Hyun Jin Ryu",14444,547943
"George Kirby","SEA",190.2,560,89.24847116247756,104.9,115.6,12.398563734290844,42,0.075,229,0.40892857,3.3513987802038008,3.8840712104042687,"George Kirby",25436,669923
"Bryan Shaw","CHW",45.2,127,88.34645669291339,102.2,111.2,11.858267716535433,5,0.03937008,46,0.36220472,4.1386870533044195,3.899220721942993,"Bryan Shaw",8110,543766
"Nate Pearson","TOR",42.2,118,91.60085076800847,104.4,113.5,22.923728813559322,10,0.08474576,56,0.47457627,4.851563222939256,3.901180841796193,"Nate Pearson",20160,663878
"Kodai Senga","NYM",166.1,410,89.04099151234568,104.9,115.4,12.824691358024692,28,0.06829268,166,0.40487805,2.9759519948084643,3.903409845658149,"Kodai Senga",31838,673540
"José Buttó","NYM",42,118,90.0215485671471,105.1,114.1,15.560344827586206,3,0.02542373,52,0.44067797,3.6428572255737945,3.906104898105293,"Jose Butto",23313,676130
"Jacob Webb","- - -",53.2,141,88.08857421875,101.8,112.1,14.978571428571428,7,0.04964539,56,0.39716312,3.6894416931231375,3.907156209997204,"Jacob Webb",19274,657097
"Austin Pruitt","OAK",48.1,153,87.03552727950246,102.7,112.4,16.25,10,0.06535948,47,0.30718954,2.979311011061664,3.9122117904848555,"Austin Pruitt",15290,643493
"Steven Matz","STL",105,316,89.05478002463177,104.5,111.4,11.821656050955413,15,0.04746835,120,0.37974684,3.8571429272087268,3.9158315767756733,"Steven Matz",13361,571927
"Michael Tonkin","ATL",80,225,89.84909909909909,104.2,113.9,19.05855855855856,18,0.08,90,0.4,4.275000407695809,3.918672257188074,"Michael Tonkin",10315,543859
"Richard Lovelady","OAK",23.1,59,90.4898288532839,103.9,109.3,13.457627118644067,6,0.10169492,26,0.44067797,4.6285728158760335,3.9243691283690705,"Richard Lovelady",19337,663992
"Nick Ramirez","NYY",40.2,134,85.74586613016918,102.4,109.5,7.541353383458647,8,0.05970149,38,0.28358209,2.6557381201162684,3.925452095840645,"Nick Ramirez",12575,598286
"Andrew Abbott","CIN",109.1,294,91.23137796336206,104.6,115.7,21.620689655172413,27,0.09183673,125,0.42517007,3.868902619008442,3.9300134418594195,"Andrew Abbott",29911,671096
"Tyler Wells","BAL",118.2,315,88.989744919997,104.5,116.2,20.66773162939297,37,0.11746032,122,0.38730159,3.6404495162202966,3.930285567094231,"Tyler Wells",20000,669330
"Pierce Johnson","- - -",62.2,157,90.74166791866988,104.2,110.3,13.166666666666666,10,0.06369427,74,0.47133758,4.0212773709020215,3.9321995117994057,"Pierce Johnson",13435,572955
"Daniel Palencia","CHC",28.1,70,91.44925518889926,104.6,112,15.253731343283581,5,0.07142857,33,0.47142857,4.447059621844056,3.9329211854546884,"Daniel Palencia",27914,694037
"Steven Okert","MIA",58.2,148,88.24027930365668,104.2,113.7,23.430555555555557,14,0.09459459,51,0.34459459,4.448864778415555,3.9331890307053365,"Steven Okert",13580,595345
"Andrew Vasquez","- - -",48.1,146,85.66383221132536,101.5,109.1,11.432624113475176,8,0.05479452,45,0.30821918,3.351724887444372,3.9411694403818522,"Andrew Vasquez",19482,607755
"Nathan Eovaldi","TEX",144,392,88.90719392673522,105.5,113.3,6.395886889460154,31,0.07908163,169,0.43112245,3.625,3.9490950188323497,"Nathan Eovaldi",9132,543135
"Darius Vines","ATL",20.1,62,86.7032234438004,103.4,111.9,18.483870967741936,5,0.08064516,19,0.30645161,3.9836066196567756,3.9518182216402646,"Darius Vines",25928,670241
"Eli Morgan","CLE",67.1,199,85.97347337372449,104.4,112.6,12.556122448979592,18,0.09045226,64,0.32160804,4.009901293001178,3.9585416330933274,"Eli Morgan",20203,669212
"Hunter Gaddis","CLE",42,140,89.33956799404227,103.4,111.7,23.402877697841728,8,0.05714286,49,0.35,4.500000204358791,3.9595841312624573,"Hunter Gaddis",25636,683769
"Jesús Luzardo","MIA",178.2,472,89.46167358137045,105.5,115.3,14.490364025695932,45,0.09533898,189,0.40042373,3.576492740943837,3.9599904822610625,"Jesus Luzardo",19959,666200
"Nick Sandlin","CLE",60,147,86.74097357855902,104.2,111.8,16.88888888888889,15,0.10204082,59,0.40136054,3.750000953674559,3.960418807528976,"Nick Sandlin",20517,680704
"Drew VerHagen","STL",61,173,88.05290470566861,103.7,113.1,15.459302325581396,14,0.08092486,63,0.36416185,3.9836075538529077,3.968092188986597,"Drew VerHagen",13424,572403
"Jordan Montgomery","- - -",188.2,559,88.33876811594203,103.7,114,12.009041591320072,42,0.07513417,212,0.37924866,3.1961131172869397,3.9762887286408084,"Jordan Montgomery",16511,656756
"Nick Martinez","SDP",110.1,312,84.68947239925987,101.7,111.2,6.4605263157894735,22,0.07051282,93,0.29807692,3.4259820310463356,3.9859805775472297,"Nick Martinez",12730,607259
"Reynaldo López","- - -",66,160,88.06154143504607,104.4,111.9,14.29746835443038,15,0.09375,61,0.38125,3.2727277929133463,3.988063695949129,"Reynaldo Lopez",16400,625643
"Bryse Wilson","MIL",76.2,229,88.60402134486607,104.1,109.9,16.959821428571427,16,0.069869,82,0.3580786,2.58260903832597,3.9912729564588894,"Bryse Wilson",19990,669060
"Carmen Mlodzinski","PIT",36,99,88.67777383207071,105.3,113.6,10.434343434343434,4,0.04040404,41,0.41414141,2.2500004172325907,3.9939617405801426,"Carmen Mlodzinski",27572,669387
"Beau Brieske","DET",35,109,87.202880859375,104.8,110.2,12.384615384615385,6,0.05504587,34,0.31192661,3.6000003923689046,3.9962074439306714,"Beau Brieske",26079,689225
"Joe Mantiply","ARI",39,120,87.73025025439864,104.9,111.7,7.092436974789916,11,0.09166667,43,0.35833333,4.615385631132631,3.999418709608238,"Joe Mantiply",14857,573009
"Nick Pivetta","BOS",142.2,348,90.4985549132948,104.5,111.4,13.439306358381502,41,0.11781609,152,0.43678161,4.037383249539229,4.003634576170446,"Nick Pivetta",15454,601713
"Eduardo Rodriguez","DET",152.2,427,88.60401617462311,105.5,114,13.75187969924812,32,0.07494145,158,0.37002342,3.301310263641908,4.0275950530488736,"Eduardo Rodriguez",13164,593958
"Chris Bassitt","TOR",200,569,87.49803643048128,104.6,113.2,13.153297682709447,47,0.08260105,201,0.35325132,3.6,4.035282528318384,"Chris Bassitt",12304,605135
"Buck Farmer","CIN",75,206,87.75418526785714,104.2,111.7,19.822660098522167,18,0.08737864,72,0.34951456,4.2000008544923615,4.036798007582444,"Buck Farmer",14814,571656
"Pedro Avila","SDP",50.1,136,88.46564885496183,105,111.3,2.8091603053435112,6,0.04411765,57,0.41911765,3.2185433715965193,4.065177278689589,"Pedro Avila",18864,658648
"Ryne Stanek","HOU",50.2,140,90.10071149553572,104.1,109.9,22.542857142857144,10,0.07142857,62,0.44285714,4.085526828455527,4.067594272182913,"Ryne Stanek",15947,592773
"Sammy Peralta","CHW",20,61,86.8590147925205,103.3,107,15.262295081967213,2,0.03278689,20,0.32786885,4.050001158714626,4.068839255648838,"Sammy Peralta",25589,671111
"Génesis Cabrera","- - -",55.2,155,91.43766170353085,106.8,111.2,17.058441558441558,18,0.11612903,74,0.47741935,4.041917460249586,4.07096424071662,"Genesis Cabrera",17490,650893
"Shane McClanahan","TBR",115,307,89.70098555715461,105.6,113.7,11.217105263157896,30,0.09771987,130,0.42345277,3.2869565217391306,4.076242726815864,"Shane McClanahan",21483,663556
"Brennan Bernardino","BOS",50.2,134,88.98270548196663,106.3,111.1,7.706766917293233,9,0.06716418,44,0.32835821,3.1973691231822925,4.076879831751131,"Brennan Bernardino",16835,657514
"Enyel De Los Santos","CLE",65.2,171,88.65672400402046,104.9,113.4,14.345029239766081,14,0.08187135,57,0.33333333,3.2893406110797416,4.078864416988159,"Enyel De Los Santos",18403,660853
"Andrew Wantz","LAA",39.1,111,85.13153131158502,104.5,109.6,20.26126126126126,9,0.08108108,35,0.31531532,3.889831011475516,4.08129667475633,"Andrew Wantz",24933,681806
"Jordan Wicks","CHC",34.2,112,88.07523114965596,101.8,110.3,7.339449541284404,7,0.0625,37,0.33035714,4.413461862231171,4.083775508579337,"Jordan Wicks",30094,696136
"Carlos Estévez","LAA",62.1,167,90.43030303030304,104.8,112.3,20.381818181818183,11,0.06586826,74,0.44311377,3.8983960400256836,4.084171663108909,"Carlos Estevez",14542,608032
"Grant Anderson","TEX",35.2,109,86.67684823495371,105.8,114.1,11.564814814814815,9,0.08256881,38,0.34862385,5.046730411345697,4.08557977944332,"Grant Anderson",20546,681982
"Sam Hentges","CLE",52.1,149,91.56824060388513,104.2,114.7,0.8783783783783784,8,0.05369128,73,0.48993289,3.611465582398313,4.089838584622495,"Sam Hentges",18548,656529
"Austin Voth","BAL",34.2,108,88.41681877920561,104.1,116.3,17.327102803738317,6,0.05555556,38,0.35185185,5.192308644571423,4.096532278142085,"Austin Voth",15047,608723
"John Schreiber","BOS",46.2,122,89.25932182699947,104.6,108.8,12.677966101694915,8,0.06557377,48,0.39344262,3.8571433826369397,4.097840267377852,"John Schreiber",20020,670167
"Mark Leiter Jr.","CHC",64.1,160,88.24276483883648,106.6,112.1,10.251572327044025,14,0.0875,63,0.39375,3.497410017697432,4.09831096037039,"Mark Leiter Jr.",15551,643410
"Jose E. Hernandez","PIT",50.2,138,89.19926215277778,105.7,112.2,16.42222222222222,12,0.08695652,48,0.34782609,4.973685583579952,4.101214099503542,"Jose E. Hernandez",22318,669796
"Andre Pallante","STL",68,226,89.01741245814732,104.7,112.5,-11.575892857142858,8,0.03539823,94,0.4159292,4.764706951524387,4.104918097109691,"Andre Pallante",26108,669467
"Mike Clevinger","CHW",131.1,390,88.05658510981912,104,113.3,21.37984496124031,28,0.07179487,140,0.35897436,3.769035678961727,4.109730051752436,"Mike Clevinger",12808,605182
"Joe Jacques","BOS",26.2,86,88.90238008045014,105.1,115.9,-2.2261904761904763,3,0.03488372,39,0.45348837,5.062500663846818,4.112352690049149,"Joe Jacques",25178,682175
"Sean Manaea","SFG",117.2,321,89.40000246451105,104.6,113.2,12.987381703470032,28,0.08722741,117,0.36448598,4.4362610067533765,4.122631741726065,"Sean Manaea",15873,640455
"Griffin Canning","LAA",127,356,91.01150197617072,104.6,112.4,12.75811209439528,35,0.09831461,151,0.4241573,4.322834678130523,4.123162318033066,"Griffin Canning",19867,656288
"Merrill Kelly","ARI",177.2,462,89.62707253002183,105.2,113.2,11.803493449781659,36,0.07792208,193,0.41774892,3.2926831153559366,4.125459783415828,"Merrill Kelly",11156,518876
"Luis García","SDP",59.2,184,87.11933485842542,104,111,-1.1043956043956045,9,0.04891304,67,0.36413043,4.0726263926630955,4.126047636552801,"Luis Garcia",6984,472610
"Alex Young","CIN",53.2,165,90.18875122070312,105.9,112.4,12.46583850931677,10,0.06060606,73,0.44242424,3.8571441366069608,4.128133532448759,"Alex Young",18333,622065
"Dylan Cease","CHW",177,482,89.98493887290795,104.3,113,15.401673640167363,30,0.06224066,200,0.41493776,4.576271186440678,4.143714391443501,"Dylan Cease",18525,656302
"Kyle Hendricks","CHC",137,454,85.20401238864143,103.3,115.4,11.244988864142538,28,0.06167401,143,0.31497797,3.7445255474452557,4.143732058905976,"Kyle Hendricks",12049,543294
"Tayler Saucedo","SEA",47.2,135,85.87209302325581,103.5,115.3,0.8153846153846154,7,0.05185185,43,0.31851852,3.58741335300117,4.1493977688989165,"Tayler Saucedo",17888,642048
"Drew Smyly","CHC",142.1,423,87.5923074575571,104.1,118.1,19.252403846153847,31,0.07328605,142,0.3356974,4.995316605518047,4.15094165529491,"Drew Smyly",11760,592767
"Tanner Houck","BOS",106,317,90.24476066468254,104.4,110.6,6.536507936507936,21,0.06624606,139,0.4384858,5.009433962264151,4.167426423801463,"Tanner Houck",19879,656557
"Mitch Keller","PIT",194.1,548,87.65926748853211,104.7,115.1,10.359633027522936,47,0.08576642,195,0.35583942,4.214408343579362,4.179301723596134,"Mitch Keller",17594,656605
"Chasen Shreve","- - -",44.2,133,88.28922776442307,104.4,109.2,12.515384615384615,12,0.09022556,50,0.37593985,4.634329314698391,4.181813540497521,"Chasen Shreve",10855,592741
"Giovanny Gallegos","STL",55,158,90.52435772235577,105.1,110.8,16.30128205128205,16,0.10126582,73,0.46202532,4.418182737492524,4.181867904515165,"Giovanny Gallegos",14986,606149
"Vince Velasquez","PIT",37.1,110,88.27064220183486,103.7,113.2,19.458715596330276,7,0.06363636,43,0.39090909,3.8571429885163644,4.190905800283039,"Vince Velasquez",11189,592826
"Matthew Boyd","DET",71,203,89.25223491915423,103.9,108.8,17.562189054726367,17,0.08374384,73,0.35960591,5.450704811064472,4.19413751432469,"Matthew Boyd",15440,571510
"José Soriano","LAA",42,99,92.01157483552632,106.2,111.7,6.8,9,0.09090909,43,0.43434343,3.6428574737237724,4.1978918232986855,"Jose Soriano",22100,667755
"Brock Burke","TEX",59.2,187,89.73477836277173,104.2,113.3,15.777173913043478,16,0.0855615,75,0.40106952,4.374302421749251,4.198511204069731,"Brock Burke",17968,656271
"Zac Gallen","ARI",210,574,91.48266473292469,104.9,113.8,12.320490367775832,53,0.09233449,265,0.46167247,3.4714285714285715,4.201770647354367,"Zac Gallen",19291,668678
"Julio Urías","LAD",117.1,335,87.23191726823708,105.6,112.6,17.747720364741642,29,0.08656716,115,0.34328358,4.6022729267758855,4.2051045954676125,"Julio Urias",14765,628711
"Carl Edwards Jr.","WSN",31.2,100,86.292001953125,100.8,112.9,10.07,4,0.04,29,0.29,3.6947373613691137,4.2056237599443165,"Carl Edwards Jr.",13607,605218
"Brayan Bello","BOS",157,485,89.48716517857143,105.5,116.7,4.929606625258799,34,0.07010309,215,0.44329897,4.24203821656051,4.20810890333411,"Brayan Bello",23920,678394
"Peter Strzelecki","- - -",37,106,89.08190482003349,103,111.8,14.714285714285714,8,0.0754717,39,0.36792453,4.378379168346874,4.211478570721945,"Peter Strzelecki",21367,657265
"Luis Garcia","HOU",27,73,86.83611382378473,104.5,113.4,22.11111111111111,5,0.06849315,24,0.32876712,4,4.217953629730476,"Luis Garcia",23735,677651
"Adrian Houser","MIL",111.1,350,90.46599515095912,104,111,11.190201729106628,25,0.07142857,162,0.46285714,4.122754679366,4.23562852094164,"Adrian Houser",12718,605288
"Grayson Rodriguez","BAL",122,342,89.8228727547654,103.8,114.6,10.366568914956012,25,0.07309942,149,0.43567251,4.352459288578927,4.237084495983203,"Grayson Rodriguez",24492,680570
"Keaton Winn","SFG",42.1,124,92.3966402967437,106.1,111,4.53781512605042,13,0.10483871,59,0.47580645,4.677165494818665,4.2428047456026725,"Keaton Winn",23499,676775
"Gavin Williams","CLE",82,223,88.0049309837444,103.7,112.1,14.63677130044843,12,0.05381166,86,0.38565022,3.292682926829268,4.243765188611518,"Gavin Williams",30122,668909
"Drew Carlton","SDP",20.2,60,89.80357142857143,103.1,115.4,10.785714285714286,6,0.1,22,0.36666667,4.3548392455610765,4.246389674007116,"Drew Carlton",19868,656290
"Chase Silseth","LAA",52.1,137,88.68467188925639,104.9,111.9,8.496350364963504,14,0.10218978,58,0.42335766,3.955414036765457,4.251084467930663,"Chase Silseth",30074,681217
"Keegan Thompson","CHC",28.2,79,88.85324928977273,103.7,109.1,14.38961038961039,4,0.05063291,35,0.44303797,4.7093027433619605,4.2521593204849735,"Keegan Thompson",19795,624522
"Allan Winans","ATL",32.1,97,89.27319587628865,103.5,106.7,13.907216494845361,8,0.08247423,38,0.39175258,5.2886600018003795,4.2668158440295185,"Allan Winans",21238,642216
"Zack Littell","- - -",90,289,89.59578621847588,104.3,110.3,12.782456140350877,24,0.08304498,121,0.41868512,4.100000304116166,4.267484049008946,"Zack Littell",15823,641793
"Yohan Ramírez","- - -",38.1,113,86.80177401652378,101.8,109.9,3.725663716814159,5,0.04424779,36,0.31858407,4.226087622399246,4.268394129614638,"Yohan Ramirez",19444,670990
"Hunter Brown","HOU",155.2,423,90.83436215658324,105.2,113.6,6.9170616113744074,46,0.10874704,188,0.44444444,5.087794765026069,4.270688540135648,"Hunter Brown",25880,686613
"Michael Wacha","SDP",134.1,383,88.12669748036649,103.9,114.6,18.43455497382199,28,0.07310705,136,0.35509138,3.2158810150631516,4.270952195443758,"Michael Wacha",14078,608379
"Yusei Kikuchi","TOR",167.2,467,90.49567099567099,104.2,114.1,13.331168831168831,42,0.08993576,198,0.42398287,3.864811367683266,4.273864370888987,"Yusei Kikuchi",20633,579328
"Marcus Stroman","CHC",136.2,401,90.27769420499492,105.4,117.5,2.965,20,0.04987531,166,0.41396509,3.9512198062967294,4.27514706866269,"Marcus Stroman",13431,573186
"Jordan Weems","WSN",54.2,141,89.89492753623189,105.9,111.8,15.91304347826087,16,0.11347518,54,0.38297872,3.621951893495121,4.28273138136381,"Jordan Weems",13190,607179
"Sandy Alcantara","MIA",184.2,558,88.78824310578662,104.6,115.1,7.005424954792043,39,0.06989247,226,0.40501792,4.142599506177083,4.290971000262207,"Sandy Alcantara",18684,645261
"Scott McGough","ARI",70.1,183,91.33425515527884,105.9,112.2,10.524861878453038,19,0.10382514,89,0.4863388,4.7345982049666855,4.296557042864188,"Scott McGough",12056,543518
"Wade Miley","MIL",120.1,370,87.29752961881869,103.8,111.4,10.780219780219781,28,0.07567568,115,0.31081081,3.1412743710028894,4.297759130435123,"Wade Miley",8779,489119
"Framber Valdez","HOU",198,541,91.50526462640977,105.3,114.8,4.24202626641651,43,0.07948244,246,0.45471349,3.4545454545454546,4.302081562090913,"Framber Valdez",17295,664285
"Michael Fulmer","CHC",57,142,86.39788453008087,104.3,111.1,15.429577464788732,9,0.06338028,43,0.3028169,4.421053519209514,4.3056182574394715,"Michael Fulmer",13218,605242
"Domingo Germán","NYY",108.2,290,88.28512245891004,104.4,112,16.335640138408305,28,0.09655172,120,0.4137931,4.555214830532304,4.307718536578722,"Domingo German",17149,593334
"Clarke Schmidt","NYY",159,488,89.15672716097309,105.3,116.7,13.826086956521738,37,0.07581967,200,0.40983607,4.6415096027395375,4.312457435011683,"Clarke Schmidt",19899,657376
"Jason Adam","TBR",54.1,124,87.24064723069105,104.6,111.9,14.520325203252032,15,0.12096774,49,0.39516129,2.9815953711382503,4.326936263871826,"Jason Adam",11861,592094
"Matt Waldron","SDP",41.1,130,86.65153996394231,102,113.4,14.238461538461538,14,0.10769231,50,0.38461538,4.35483904460469,4.336721829737312,"Matt Waldron",25550,663362
"Tommy Henry","ARI",89,278,87.92898272085881,103.9,115.1,16.782608695652176,21,0.07553957,90,0.32374101,4.146067549011173,4.338631254071354,"Tommy Henry",26285,674072
"Grant Hartwig","NYM",35.1,107,87.10566221992924,102.8,114.6,8.764150943396226,7,0.06542056,39,0.36448598,4.8396233381772795,4.339670884529279,"Grant Hartwig",29946,701643
"Andrew Chafin","- - -",51.1,132,86.81230844350962,104.2,115.1,13.876923076923077,13,0.09848485,43,0.32575758,4.733767406356466,4.347383640619411,"Andrew Chafin",12988,605177
"Casey Lawrence","STL",27.1,90,88.1067415730337,103,109.6,19.617977528089888,7,0.07777778,34,0.37777778,6.585367538615969,4.359875636348788,"Casey Lawrence",11121,596271
"Aaron Loup","LAA",48.2,164,87.93726950698758,104.3,112.4,8.167701863354038,14,0.08536585,61,0.37195122,6.1027410016498305,4.364481453775217,"Aaron Loup",10343,571901
"Ranger Suárez","PHI",125,371,87.77138858140327,103.5,114.5,8.098092643051771,28,0.0754717,134,0.36118598,4.176000254882828,4.375110547586321,"Ranger Suarez",17277,624133
"Jimmy Herget","LAA",29,91,89.32527688833383,105.9,110.8,21.76923076923077,9,0.0989011,35,0.38461538,4.655173026140545,4.375452228564778,"Jimmy Herget",17556,623474
"Yency Almonte","LAD",48,131,87.69384765625,104.3,115.2,12.53076923076923,9,0.06870229,41,0.3129771,5.062500804662832,4.3789177818237395,"Yency Almonte",15068,622075
"Ron Marinaccio","NYY",47.1,115,88.62272727272727,105.9,113.4,16.272727272727273,13,0.11304348,42,0.36521739,3.9929584973485563,4.384095623498235,"Ron Marinaccio",23488,676760
"Ryan Yarbrough","- - -",89.2,288,85.37711216026628,103.5,113.7,16.732394366197184,19,0.06597222,84,0.29166667,4.516728848716863,4.386909933915434,"Ryan Yarbrough",16502,642232
"Angel Zerpa","KCR",42.2,134,90.36641221374046,105.5,113.4,6.393939393939394,11,0.08208955,61,0.45522388,4.851562789175676,4.3930020637500755,"Angel Zerpa",22717,672582
"Taijuan Walker","PHI",172.2,516,89.09391116159135,104.9,111.3,11.078277886497064,35,0.06782946,211,0.40891473,4.378378636327243,4.398926298179847,"Taijuan Walker",11836,592836
"Drew Smith","NYM",56.1,150,89.47333333333333,103.7,114.1,22.72,16,0.10666667,59,0.39333333,4.1538468101756,4.402796496574937,"Drew Smith",17755,622098
