Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Aaron Nola","PHI",94.1,0.35347044,0.57721519,0.46619898,0.59636364,0.85964912,0.76060192,0.50382653,20.80952381,"Aaron Nola",16149,605400
"Connor Gillispie","MIA",26,0.28384279,0.61570248,0.45435244,0.63076923,0.88590604,0.80841121,0.51380042,20.79178886,"Connor Gillispie",26171,687362
"Griffin Canning","NYM",76.1,0.27803379,0.625,0.45631068,0.48066298,0.87209302,0.75613748,0.51381628,20.79041916,"Griffin Canning",19867,656288
"Jeremiah Estrada","SDP",73,0.34094617,0.69020867,0.51699029,0.50717703,0.75581395,0.67449139,0.50404531,20.7737069,"Jeremiah Estrada",22210,669093
"Fernando Cruz","NYY",48,0.31397849,0.58715596,0.42676768,0.26712329,0.77083333,0.55325444,0.41287879,20.76271186,"Fernando Cruz",7048,518585
"Cristian Javier","HOU",37,0.290625,0.62626263,0.45218801,0.61290323,0.89247312,0.79928315,0.48136143,20.7489083,"Cristian Javier",17606,664299
"Clarke Schmidt","NYY",78.2,0.2630662,0.66104294,0.47471452,0.53642384,0.83294664,0.75601375,0.53181077,20.73348018,"Clarke Schmidt",19899,657376
"Aroldis Chapman","BOS",61.1,0.352657,0.73956262,0.5648855,0.43835616,0.75806452,0.66795367,0.54852781,20.72965116,"Aroldis Chapman",10233,547973
"Trevor Megill","MIL",47,0.36263736,0.6066838,0.48871182,0.4469697,0.8559322,0.70923913,0.51660027,20.71479501,"Trevor Megill",17722,656730
"PJ Poulin","WSN",24.2,0.27102804,0.61463415,0.43914081,0.5862069,0.84126984,0.76086957,0.48926014,20.71428571,"PJ Poulin",23394,676571
"Jack Leiter","TEX",151.2,0.26807474,0.66888396,0.47794118,0.54545455,0.86298343,0.77813765,0.52360681,20.7015544,"Jack Leiter",30146,683004
"Mitch Spence","ATH",84.2,0.3126935,0.67937853,0.50443131,0.5,0.86902287,0.75988287,0.52289513,20.69364754,"Mitch Spence",27707,687765
"Orlando Ribalta","WSN",24.1,0.27125506,0.68897638,0.48303393,0.64179104,0.79428571,0.75206612,0.50698603,20.66312997,"Orlando Ribalta",26247,687377
"Kenley Jansen","LAA",59,0.28977273,0.74269006,0.5583815,0.6372549,0.81364829,0.77639752,0.59306358,20.62857143,"Kenley Jansen",3096,445276
"J.T. Ginn","ATH",90.1,0.25830258,0.60657895,0.42657343,0.44285714,0.85032538,0.72280179,0.48315321,20.61040068,"J.T. Ginn",27889,669372
"Max Fried","NYY",195.1,0.27079175,0.65255293,0.46799614,0.52825553,0.84732824,0.7580756,0.51656481,20.60323003,"Max Fried",13743,608331
"Yoendrys Gómez","- - -",62.2,0.2581262,0.66319444,0.47042766,0.57037037,0.85340314,0.7794971,0.52411283,20.56097561,"Yoendrys Gomez",22872,672782
"Kaleb Ort","HOU",46,0.26208651,0.66075949,0.46192893,0.58252427,0.7816092,0.72527473,0.50126904,20.55050505,"Kaleb Ort",20061,672391
"Jhoan Duran","- - -",70,0.31836735,0.70408163,0.52875696,0.45512821,0.80676329,0.71052632,0.54545455,20.50637755,"Jhoan Duran",21029,661395
"Paxton Schultz","TOR",24.2,0.27896996,0.63255814,0.44866071,0.55384615,0.84558824,0.75124378,0.47991071,20.5,"Paxton Schultz",25501,687606
"JP Sears","- - -",135.2,0.24410933,0.6559387,0.47125951,0.70656371,0.84813084,0.81524664,0.55156382,20.49971799,"JP Sears",23429,676664
"Chris Bassitt","TOR",170.1,0.24148607,0.6545218,0.46588901,0.6025641,0.84294235,0.78603945,0.54330152,20.49951969,"Chris Bassitt",12304,605135
"Kevin Gausman","TOR",193,0.31041667,0.70125786,0.51551155,0.54809843,0.83856502,0.75544174,0.52475248,20.45211581,"Kevin Gausman",14107,592332
"Sawyer Gipson-Long","DET",31.1,0.26153846,0.69402985,0.51187905,0.43137255,0.8655914,0.7721519,0.57883369,20.44954128,"Sawyer Gipson-Long",26048,687830
"Grant Wolfram","BAL",26.2,0.25847458,0.62676056,0.45961538,0.49180328,0.83707865,0.74895397,0.54615385,20.44818653,"Grant Wolfram",21623,664991
"Joey Wentz","- - -",98,0.31086957,0.67374302,0.48980716,0.57692308,0.87562189,0.77952756,0.49311295,20.42055394,"Joey Wentz",19962,666214
"José Alvarado","PHI",26,0.28070175,0.66812227,0.47483589,0.46875,0.90196078,0.77419355,0.50109409,20.41982507,"Jose Alvarado",17780,621237
"Clayton Beeter","- - -",25.1,0.2780083,0.63839286,0.4516129,0.32835821,0.84615385,0.68095238,0.48172043,20.41225627,"Clayton Beeter",27494,690925
"Mark Leiter Jr.","NYY",48.1,0.25790754,0.63420428,0.44831731,0.38679245,0.84644195,0.71581769,0.50600962,20.40558292,"Mark Leiter Jr.",15551,643410
"Cade Cavalli","WSN",48.2,0.30726257,0.64883721,0.49365482,0.51818182,0.83870968,0.74807198,0.54568528,20.38447972,"Cade Cavalli",27473,676917
"Luis García","- - -",55.1,0.25925926,0.69247312,0.48383501,0.50892857,0.87267081,0.77880184,0.51839465,20.38438438,"Luis Garcia",6984,472610
"Yariel Rodríguez","TOR",73,0.23762376,0.6827957,0.45103093,0.54166667,0.82152231,0.7447619,0.47938144,20.38283063,"Yariel Rodriguez",33838,684320
"Sonny Gray","STL",180.2,0.31599082,0.61756374,0.47260022,0.46246973,0.875,0.74241245,0.51930857,20.38061224,"Sonny Gray",12768,543243
"Ronny Henriquez","MIA",73,0.34789644,0.65740741,0.49222798,0.4,0.81690141,0.65964912,0.46632124,20.36565421,"Ronny Henriquez",24094,678692
"Valente Bellozo","MIA",81.1,0.26094003,0.70212766,0.49621785,0.73291925,0.85656566,0.82621951,0.5332829,20.36466942,"Valente Bellozo",23899,678368
"Adrian Morejon","SDP",73.2,0.30434783,0.6017094,0.47847848,0.56349206,0.85795455,0.78033473,0.58558559,20.35443038,"Adrian Morejon",20039,670970
"Bryan Woo","SEA",186.2,0.30276817,0.70089859,0.53131909,0.58857143,0.82326007,0.76629681,0.57406043,20.3536276,"Bryan Woo",30279,693433
"Seth Halvorsen","COL",39.2,0.31189711,0.64375,0.48019017,0.51546392,0.82524272,0.72607261,0.50713154,20.34801762,"Seth Halvorsen",33294,678020
"Caleb Boushley","TEX",43.1,0.2183908,0.60152284,0.42183288,0.52631579,0.89451477,0.80511182,0.5309973,20.34671533,"Caleb Boushley",19736,676961
"Dustin May","- - -",132.1,0.23678647,0.61406378,0.44951591,0.57142857,0.89214381,0.81846154,0.56385431,20.34535104,"Dustin May",19716,669160
"Shawn Dubin","- - -",33.2,0.27675277,0.60714286,0.4446461,0.62666667,0.9,0.81632653,0.50816697,20.34158416,"Shawn Dubin",24977,681869
"Cam Schlittler","NYY",73,0.3030303,0.66184971,0.50119713,0.6,0.84497817,0.77866242,0.55227454,20.34148936,"Cam Schlittler",32095,693645
"Joey Lucchesi","SFG",38.1,0.2541806,0.62762763,0.45094937,0.64473684,0.89473684,0.82807018,0.52689873,20.33476395,"Joey Lucchesi",19320,664192
"Andre Pallante","STL",162.2,0.24783237,0.6751497,0.45772059,0.51311953,0.89578714,0.79036145,0.49117647,20.3281407,"Andre Pallante",26108,669467
"Bryce Miller","SEA",90.1,0.24647887,0.73229292,0.50874919,0.61142857,0.8442623,0.79235669,0.53985742,20.32693984,"Bryce Miller",29837,682243
"Zack Kelly","BOS",35.1,0.31448763,0.65245902,0.48979592,0.73033708,0.84422111,0.80902778,0.51870748,20.31797235,"Zack Kelly",20349,677161
"Pierce Johnson","ATL",59,0.26862302,0.58666667,0.4411157,0.59663866,0.83116883,0.76580796,0.54235537,20.30631868,"Pierce Johnson",13435,572955
"Yu Darvish","SDP",72,0.24901186,0.63803681,0.46804836,0.55555556,0.86057692,0.7896679,0.56303972,20.30455076,"Yu Darvish",13074,506433
"Jason Adam","SDP",65.1,0.29739777,0.67028986,0.48623853,0.5125,0.76486486,0.68867925,0.50642202,20.3002451,"Jason Adam",11861,592094
"Mitchell Parker","WSN",164.2,0.29435484,0.69146758,0.50942699,0.5890411,0.89733465,0.81567489,0.54158965,20.2686643,"Mitchell Parker",27636,680730
"Zach Brzykcy","WSN",23,0.33333333,0.73134328,0.50762527,0.56976744,0.86394558,0.75536481,0.4379085,20.26436782,"Zach Brzykcy",27783,694350
"Jordan Leasure","CHW",64.1,0.30782313,0.68265683,0.48761062,0.48066298,0.84054054,0.72232305,0.47964602,20.24097788,"Jordan Leasure",29950,673929
"Eric Lauer","TOR",104.2,0.27888446,0.65446717,0.4863258,0.5952381,0.875,0.80317848,0.55231867,20.23801917,"Eric Lauer",19316,641778
"Tylor Megill","NYM",68.1,0.30483871,0.59283388,0.44813614,0.49206349,0.84340659,0.72332731,0.49756888,20.20910076,"Tylor Megill",21318,656731
"Shelby Miller","- - -",46,0.33913043,0.66292135,0.50356633,0.44444444,0.81779661,0.69405099,0.50784593,20.19805825,"Shelby Miller",10197,571946
"Mason Barnett","ATH",22.1,0.26600985,0.62719298,0.45707657,0.55555556,0.88111888,0.79187817,0.52900232,20.18769231,"Mason Barnett",31741,686930
"Tony Gonsolin","LAD",36,0.25084746,0.60828025,0.43513957,0.48648649,0.81151832,0.72075472,0.51559934,20.15848214,"Tony Gonsolin",19388,664062
"Juan Morillo","ARI",34.1,0.24305556,0.69908815,0.48622366,0.48571429,0.84347826,0.76,0.53322528,20.15517241,"Juan Morillo",21924,666661
"Ryne Nelson","ARI",154,0.2858415,0.6835443,0.50243309,0.62616822,0.87690632,0.81194512,0.54460665,20.15480717,"Ryne Nelson",26253,669194
"Pierson Ohl","MIN",30,0.3442029,0.66044776,0.5,0.61052632,0.88700565,0.79044118,0.49264706,20.14841849,"Pierson Ohl",30179,701487
"Robert Suarez","SDP",69.2,0.31827957,0.70540098,0.53810409,0.68918919,0.81438515,0.78238342,0.56784387,20.14498141,"Robert Suarez",30115,663158
"Reed Garrett","NYM",55.1,0.30988593,0.61810155,0.45250255,0.50306748,0.825,0.70654628,0.46271706,20.13896458,"Reed Garrett",16866,657585
"Brayan Bello","BOS",166.2,0.26426426,0.64468864,0.45680386,0.58806818,0.90113636,0.81168831,0.50611791,20.10616785,"Brayan Bello",23920,678394
"Mason Englert","TBR",44.2,0.28181818,0.68274112,0.5,0.46236559,0.86245353,0.75966851,0.5441989,20.09851301,"Mason Englert",22288,669438
"Kyle Hart","SDP",43,0.23343849,0.61497326,0.43994211,0.68918919,0.84347826,0.80592105,0.54124457,20.09393346,"Kyle Hart",19646,606996
"Kirby Yates","LAD",41.1,0.30555556,0.73315364,0.51238592,0.52066116,0.74632353,0.67684478,0.48370274,20.06164384,"Kirby Yates",9073,489446
"Andrew Chafin","- - -",33.2,0.31656805,0.61594203,0.45114007,0.57009346,0.86470588,0.75090253,0.4495114,20.04978355,"Andrew Chafin",12988,605177
"Daniel Palencia","CHC",52.2,0.2823219,0.69848156,0.51071429,0.5046729,0.82608696,0.74592075,0.54880952,20.04830918,"Daniel Palencia",27914,694037
"Ryan Gusto","- - -",101.2,0.24870466,0.6791498,0.49034091,0.59895833,0.83308495,0.78099652,0.56136364,20.04451266,"Ryan Gusto",26440,687473
"Brendon Little","TOR",68.1,0.30980392,0.54661017,0.40016168,0.29957806,0.84883721,0.58585859,0.38156831,20.04264392,"Brendon Little",21574,663893
"Abner Uribe","MIL",75.1,0.27356747,0.61155698,0.45446735,0.42567568,0.82414698,0.71266541,0.53522337,20.01508121,"Abner Uribe",25327,682842
"Eric Orze","TBR",41.2,0.2715655,0.69565217,0.50073421,0.44705882,0.828125,0.73313783,0.54038179,20,"Eric Orze",27626,679358
"Nathan Eovaldi","TEX",130,0.32179931,0.65842055,0.50625652,0.52329749,0.83815029,0.7476828,0.54796663,19.99646643,"Nathan Eovaldi",9132,543135
"Hunter Brown","HOU",185.1,0.28627708,0.61223072,0.44463201,0.5733945,0.83087401,0.74563402,0.48582039,19.9873817,"Hunter Brown",25880,686613
"Jake Woodford","ARI",36.1,0.22875817,0.67711599,0.4576,0.71428571,0.91203704,0.86363636,0.5104,19.98681319,"Jake Woodford",18674,663765
"David Bednar","- - -",62.2,0.33608247,0.60036832,0.47568093,0.5398773,0.78527607,0.70347648,0.52821012,19.95838752,"David Bednar",19569,670280
"Jeff Hoffman","TOR",68,0.35626102,0.65775401,0.50620567,0.47029703,0.83739837,0.70753065,0.49734043,19.94988067,"Jeff Hoffman",17432,656546
"Tanner Bibee","CLE",182.1,0.25843503,0.64149746,0.46177164,0.55833333,0.8644906,0.7840992,0.53081846,19.94811106,"Tanner Bibee",30134,676440
"Tommy Kahnle","DET",63,0.25585938,0.60803059,0.43381643,0.53435115,0.8836478,0.78173719,0.50531401,19.94263364,"Tommy Kahnle",11384,592454
"Caleb Ferguson","- - -",65.1,0.28177966,0.63333333,0.47408829,0.56390977,0.89750693,0.80769231,0.54702495,19.93758127,"Caleb Ferguson",19349,657571
"Tony Santillan","CIN",73.2,0.26056338,0.69486405,0.49430894,0.50675676,0.83695652,0.75657895,0.53821138,19.93464052,"Tony Santillan",19926,663574
"Blake Treinen","LAD",26.2,0.33064516,0.59315589,0.46575342,0.5,0.91666667,0.77310924,0.5146771,19.93281654,"Blake Treinen",12572,595014
"Ryan Yarbrough","NYY",64,0.2505176,0.63670412,0.453294,0.58677686,0.81176471,0.7527115,0.52507375,19.93066667,"Ryan Yarbrough",16502,642232
"Ian Hamilton","NYY",40,0.29846154,0.68987342,0.49141966,0.46391753,0.88073394,0.75238095,0.49297972,19.9106383,"Ian Hamilton",19261,641656
"Beau Brieske","DET",22,0.21800948,0.68556701,0.44197531,0.60869565,0.86466165,0.79888268,0.47901235,19.89966555,"Beau Brieske",26079,689225
"Jimmy Herget","COL",83.1,0.2464539,0.62896552,0.46159814,0.51079137,0.82675439,0.75294118,0.56245151,19.89304813,"Jimmy Herget",17556,623474
"Kris Bubic","KCR",116.1,0.32227488,0.63512093,0.48802228,0.5,0.82781457,0.7260274,0.52980501,19.89244851,"Kris Bubic",21455,663460
"Rico Garcia","- - -",34.1,0.28315412,0.70454545,0.50425894,0.62025316,0.75576037,0.71959459,0.52470187,19.89038031,"Rico Garcia",20023,670329
"Isaac Mattson","PIT",47.2,0.28248588,0.68941176,0.50449294,0.69,0.83617747,0.79898219,0.54557125,19.85565217,"Isaac Mattson",20385,676755
"Gregory Soto","- - -",60.1,0.2983871,0.62990654,0.47041707,0.46621622,0.83976261,0.7257732,0.51891368,19.83378016,"Gregory Soto",19677,642397
"Dylan Cease","SDP",168,0.31899201,0.68811881,0.49062808,0.48362235,0.78725591,0.68163539,0.46497863,19.82378472,"Dylan Cease",18525,656302
"Shawn Armstrong","TEX",74,0.23311547,0.64285714,0.47448523,0.61682243,0.8250591,0.78301887,0.58907789,19.81840194,"Shawn Armstrong",12857,542888
"Kodai Senga","NYM",113.1,0.28737864,0.65022936,0.45373291,0.51013514,0.86772487,0.74507532,0.45846477,19.81632653,"Kodai Senga",31838,673540
"Framber Valdez","HOU",192,0.31808586,0.61496599,0.46904185,0.50221239,0.88163717,0.75516224,0.50847458,19.81307064,"Framber Valdez",17295,664285
"Bailey Falter","- - -",125.1,0.26493799,0.63345865,0.46591492,0.68510638,0.89317507,0.83938394,0.54536135,19.81022409,"Bailey Falter",20070,663559
"Konnor Pilkington","WSN",28.1,0.2490566,0.66808511,0.446,0.48484848,0.85350318,0.74439462,0.47,19.80901857,"Konnor Pilkington",21453,663455
"Colin Holderman","PIT",25.2,0.30396476,0.6,0.46341463,0.56521739,0.83647799,0.75438596,0.53861789,19.80547945,"Colin Holderman",22361,670059
"Gabe Speier","SEA",62,0.35096154,0.65940594,0.52008686,0.55479452,0.8048048,0.72860125,0.54831705,19.80534918,"Gabe Speier",17170,642100
"Kumar Rocker","TEX",64.1,0.30320151,0.67449664,0.49955634,0.49689441,0.88059701,0.77087034,0.52883762,19.80382775,"Kumar Rocker",31843,677958
"Eury Pérez","MIA",95.1,0.29440994,0.69354839,0.50149432,0.53586498,0.81395349,0.73539928,0.51882845,19.80031323,"Eury Perez",27768,691587
"Seranthony Domínguez","- - -",62.2,0.27194492,0.6353167,0.44373866,0.42405063,0.82175227,0.69325153,0.47277677,19.79206731,"Seranthony Dominguez",19249,622554
"Robert Garcia","TEX",64,0.30310263,0.66787659,0.51030928,0.58267717,0.78532609,0.73333333,0.56804124,19.77410072,"Robert Garcia",23363,676395
"Greg Weissert","BOS",67,0.24497992,0.65849387,0.46585594,0.59836066,0.84574468,0.78514056,0.53414406,19.76874206,"Greg Weissert",20375,669711
"Yimi García","TOR",21,0.2345679,0.62944162,0.45125348,0.52631579,0.77419355,0.71604938,0.54874652,19.76779026,"Yimi Garcia",12095,554340
"Jacob Misiorowski","MIL",66,0.30314961,0.64931087,0.49784668,0.5,0.82311321,0.73702422,0.56244617,19.74295378,"Jacob Misiorowski",31623,694819
"Phil Maton","- - -",61.1,0.29094828,0.61384335,0.46594274,0.43703704,0.75667656,0.66525424,0.54195459,19.73157895,"Phil Maton",18064,664208
"Chris Roycroft","STL",20.2,0.29353234,0.66321244,0.47461929,0.69491525,0.8828125,0.82352941,0.48984772,19.73103448,"Chris Roycroft",31261,688297
"Enyel De Los Santos","- - -",66,0.28769841,0.70382696,0.51402715,0.53793103,0.79196217,0.72711268,0.5438914,19.72506083,"Enyel De Los Santos",18403,660853
"Matt Sauer","LAD",29.2,0.27459016,0.71641791,0.50585938,0.67164179,0.859375,0.81081081,0.5234375,19.71465969,"Matt Sauer",22284,669422
"Jared Koenig","MIL",66,0.25623583,0.56976744,0.43720038,0.59292035,0.86297376,0.79605263,0.57718121,19.70322581,"Jared Koenig",27517,657649
"Chris Sale","ATL",125.2,0.32251082,0.62240289,0.4859675,0.48322148,0.83309144,0.72745694,0.5450517,19.70198675,"Chris Sale",10603,519242
"Dean Kremer","BAL",171.2,0.29032258,0.66807314,0.48978834,0.61788618,0.85263158,0.78695982,0.52803565,19.67911548,"Dean Kremer",19350,665152
"Jacob Latz","TEX",85.2,0.29264706,0.67705382,0.48845599,0.51758794,0.82217573,0.73264402,0.50937951,19.66312741,"Jacob Latz",21306,656641
"José Buttó","- - -",67,0.30884808,0.66733871,0.47123288,0.51891892,0.86404834,0.74031008,0.45296804,19.66171004,"Jose Butto",23313,676130
"José Berríos","TOR",166,0.28843106,0.62178517,0.45897833,0.58241758,0.89659367,0.80016863,0.51160991,19.64957265,"Jose Berrios",14168,621244
"Jose Quintana","MIL",131.2,0.25711744,0.61238095,0.42870285,0.70588235,0.89891135,0.83905579,0.48298068,19.64223602,"Jose Quintana",11423,500779
"Matt Bowman","BAL",24.2,0.23444976,0.65966387,0.46085011,0.63265306,0.91082803,0.84466019,0.53243848,19.62917933,"Matt Bowman",13528,621199
"Ryan Pressly","CHC",41.1,0.23472669,0.65428571,0.45688351,0.63013699,0.91703057,0.84768212,0.52950076,19.61099366,"Ryan Pressly",7005,519151
"Johan Oviedo","PIT",40.1,0.23417722,0.59312321,0.42255639,0.55405405,0.7826087,0.72241993,0.52481203,19.60446247,"Johan Oviedo",22487,670912
"Cole Winn","TEX",41.2,0.24080268,0.6625,0.45880452,0.5,0.87264151,0.77816901,0.51696284,19.6039823,"Cole Winn",22113,668390
"Steven Okert","HOU",71.2,0.26048565,0.69949917,0.51045627,0.48305085,0.74940334,0.69087523,0.56939163,19.60206718,"Steven Okert",13580,595345
"Danny Coulombe","- - -",43,0.34933333,0.67256637,0.50280112,0.54198473,0.85087719,0.73816156,0.47478992,19.57196262,"Danny Coulombe",13293,543056
"Ryan Thompson","ARI",41.1,0.34848485,0.60747664,0.47619048,0.63478261,0.83589744,0.76129032,0.49308756,19.53684211,"Ryan Thompson",16647,657044
"George Kirby","SEA",126,0.30079681,0.66451017,0.4894535,0.52649007,0.85535466,0.75808031,0.51869607,19.53414948,"George Kirby",25436,669923
"Corbin Burnes","ARI",64.1,0.29684601,0.64893617,0.46085233,0.53125,0.87213115,0.75483871,0.46580773,19.53306343,"Corbin Burnes",19361,669203
"Hunter Strickland","LAA",22,0.29333333,0.68681319,0.50903614,0.56818182,0.88,0.79881657,0.54819277,19.53112033,"Hunter Strickland",7836,519326
"Pablo López","MIN",75.2,0.29342327,0.65015015,0.48212867,0.54022989,0.84526559,0.75782537,0.52899126,19.50265675,"Pablo Lopez",17085,641154
"Ryne Stanek","NYM",56,0.29150579,0.74311927,0.52304798,0.60264901,0.79753086,0.74460432,0.51269991,19.49751244,"Ryne Stanek",15947,592773
"Mason Fluharty","TOR",52.2,0.28103044,0.63888889,0.46100116,0.45833333,0.80434783,0.69949495,0.50291036,19.4836703,"Mason Fluharty",31553,689254
"Matt Gage","- - -",31,0.25482625,0.67279412,0.46892655,0.57575758,0.91256831,0.82329317,0.51224105,19.47582697,"Matt Gage",17381,657424
"Easton Lucas","TOR",24.1,0.29716981,0.71681416,0.51369863,0.63492063,0.82716049,0.77333333,0.51598174,19.47239264,"Easton Lucas",26058,687922
"Eduardo Salazar","WSN",29,0.24701195,0.67003367,0.47627737,0.51612903,0.90452261,0.81226054,0.5419708,19.47193878,"Eduardo Salazar",23135,674285
"Garrett Cleavinger","TBR",61.1,0.29973475,0.638,0.49258837,0.34513274,0.78056426,0.66666667,0.57012543,19.46031746,"Garrett Cleavinger",17897,664076
"Paul Blackburn","- - -",39,0.27863777,0.65597668,0.47297297,0.62222222,0.86222222,0.79365079,0.51501502,19.45379877,"Paul Blackburn",14739,621112
"Ryan Zeferjahn","LAA",57,0.23578947,0.63205829,0.44824219,0.4375,0.80403458,0.71459695,0.53613281,19.43211488,"Ryan Zeferjahn",25420,666171
"Cristopher Sánchez","PHI",202,0.31914894,0.63544304,0.49171271,0.49761905,0.80976096,0.71769663,0.54558011,19.39654345,"Cristopher Sanchez",20778,650911
"Thomas Hatch","- - -",34,0.24489796,0.73448276,0.4880137,0.61111111,0.90140845,0.82807018,0.49657534,19.38479263,"Thomas Hatch",19264,641672
"Justin Wilson","BOS",48.1,0.31930693,0.68446602,0.50367647,0.49612403,0.79787234,0.70316302,0.50490196,19.37479542,"Justin Wilson",4301,458677
"Cam Booser","CHW",31,0.26277372,0.65780731,0.46956522,0.54166667,0.82323232,0.74814815,0.52347826,19.35581395,"Cam Booser",16061,592155
"Emmet Sheehan","LAD",73.1,0.34760274,0.66014235,0.5008726,0.47783251,0.8032345,0.68815331,0.4904014,19.35064935,"Emmet Sheehan",29839,686218
"Max Kranick","NYM",37,0.26976744,0.72981366,0.54562384,0.70689655,0.85531915,0.82593857,0.59962756,19.34908136,"Max Kranick",22175,668820
"Erik Sabrowski","CLE",29.1,0.26337449,0.65384615,0.46520875,0.390625,0.75294118,0.65384615,0.51689861,19.33070866,"Erik Sabrowski",24978,681870
"Jorge Alcala","- - -",55,0.27180527,0.6460177,0.47164461,0.62686567,0.81369863,0.76352705,0.53402647,19.31949686,"Jorge Alcala",19459,660896
"Bennett Sousa","HOU",50.2,0.39093484,0.648,0.52335165,0.33333333,0.82716049,0.64829396,0.51510989,19.30694981,"Bennett Sousa",21345,656986
