Name,Team,IP,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,ERA,xERA,NameASCII,PlayerId,MLBAMID
"Andrew Kittredge","- - -",53,133,90.72900763358778,106.1,112.8,7.748091603053435,9,0.06766917,59,0.44360902,3.3962267817616136,2.7779116467246507,"Andrew Kittredge",12828,552640
"Garrett Whitlock","BOS",72,173,88.51040349530346,104.8,119,11.138728323699421,15,0.0867052,63,0.36416185,2.2500002384186044,2.7892535095283804,"Garrett Whitlock",20191,676477
"Brad Keller","CHC",69.2,173,86.65731222587719,102.6,108,6.578947368421052,10,0.05780347,53,0.30635838,2.06698594774835,2.7907016772882582,"Brad Keller",15734,641745
"Cole Sulser","TBR",22.2,61,90.03442783043033,102.2,113.4,14.131147540983607,1,0.01639344,29,0.47540984,1.985294340391085,2.8019243186847773,"Cole Sulser",15256,642121
"Kade Strowd","BAL",26.1,67,86.04030142257463,104.2,111.4,4.7164179104477615,1,0.01492537,21,0.31343284,1.7088610895588723,2.8033450599198724,"Kade Strowd",26191,669704
"Andrés Muñoz","SEA",62.1,139,86.93185040509259,104,108.8,8.85925925925926,9,0.0647482,55,0.39568345,1.7326203562001183,2.8119916811941903,"Andres Munoz",20373,662253
"Jared Koenig","MIL",66,176,88.66994445447978,103.1,112.9,12.84393063583815,9,0.05113636,61,0.34659091,2.8636366946638505,2.824113274439354,"Jared Koenig",27517,657649
"Félix Bautista","BAL",34.2,69,87.9028957201087,105.1,110.5,9.434782608695652,6,0.08695652,29,0.42028986,2.5961540366065714,2.8349859493801253,"Felix Bautista",20666,642585
"David Bednar","- - -",62.2,145,89.19097222222223,104.7,115.4,11.220689655172414,13,0.08965517,61,0.42068966,2.2978725735555376,2.848870936380127,"David Bednar",19569,670280
"Chris Sale","ATL",125.2,302,87.21900146484376,104.7,116.7,11.97,19,0.06291391,107,0.35430464,2.5782493499141124,2.852859111236814,"Chris Sale",10603,519242
"Phil Maton","- - -",61.1,137,84.82666919849537,101.6,110.5,12.214814814814815,5,0.03649635,42,0.30656934,2.7880439695767474,2.863350219132632,"Phil Maton",18064,664208
"Andrew Alvarez","WSN",23.1,67,88.23939098011364,106.4,113,7.696969696969697,2,0.02985075,25,0.37313433,2.314285840404284,2.8658126717046435,"Andrew Alvarez",29914,674841
"Will Vest","DET",68.2,186,88.75597613790761,104.3,113.7,6.1521739130434785,8,0.04301075,77,0.41397849,3.0145635533843627,2.875878297391482,"Will Vest",19769,676684
"Garrett Crochet","BOS",205.1,510,87.65358876992032,104.8,115.5,10.46414342629482,37,0.07254902,190,0.37254902,2.586039025097117,2.88012613853992,"Garrett Crochet",27463,676979
"Bennett Sousa","HOU",50.2,125,89.0788633765244,106.6,110.7,15.853658536585366,10,0.08,46,0.368,2.842105619795149,2.880453464959033,"Bennett Sousa",21345,656986
"Emilio Pagán","CIN",68.2,165,88.94171779141104,103.7,110.5,23.67484662576687,15,0.09090909,61,0.36969697,2.8834952524238977,2.884330498141222,"Emilio Pagan",14771,641941
"Grant Taylor","CHW",36.2,88,90.54578445618411,106.3,112.2,11.301204819277109,5,0.05681818,44,0.5,4.909091249576308,2.9086618987332233,"Grant Taylor",33927,691799
"Dylan Lee","ATL",68.1,176,87.61538461538461,102.7,112.9,16.911242603550296,18,0.10227273,59,0.33522727,3.292683539541019,2.9348936529893326,"Dylan Lee",19996,669276
"Luke Weaver","NYY",64.2,169,89.96946341691617,104.3,114.8,21.95808383233533,14,0.08284024,67,0.3964497,3.6185572702556916,2.9382273391161635,"Luke Weaver",16918,596133
"Ronny Henriquez","MIA",73,174,88.28128426535088,103.5,112.6,15.75438596491228,19,0.1091954,74,0.42528736,2.2191785460544837,2.9631386004389793,"Ronny Henriquez",24094,678692
"Juan Mejia","COL",61.1,162,85.84615384615384,103.4,116.2,15.487179487179487,8,0.04938272,56,0.34567901,3.9619568502970863,2.9824150127435054,"Juan Mejia",23237,675848
"Emmet Sheehan","LAD",73.1,178,89.31628966599368,104.7,114.9,20.084269662921347,18,0.1011236,74,0.41573034,2.822727431797793,2.998216316758176,"Emmet Sheehan",29839,686218
"Matt Gage","- - -",31,96,88.28602321173555,104.9,113.5,11.064516129032258,3,0.03125,32,0.33333333,3.1935493695503263,3.0080001235812746,"Matt Gage",17381,657424
"Clarke Schmidt","NYY",78.2,212,88.13554317239337,104.3,112.5,19.66824644549763,14,0.06603774,75,0.35377358,3.3177967174270346,3.01701826940038,"Clarke Schmidt",19899,657376
"Nathan Eovaldi","TEX",130,339,88.61988187123494,103.7,111.7,9.478915662650602,25,0.07374631,130,0.38348083,1.7307692307692308,3.019513802275403,"Nathan Eovaldi",9132,543135
"Cristopher Sánchez","PHI",202,545,88.97018229166666,105.9,115.2,2.9630314232902033,31,0.05688073,217,0.39816514,2.495049504950495,3.0239149292162284,"Cristopher Sanchez",20778,650911
"Shawn Armstrong","TEX",74,184,88.01147427584955,103.2,113.7,19.125,13,0.07065217,63,0.3423913,2.3108112872997566,3.0239405102126415,"Shawn Armstrong",12857,542888
"Hunter Greene","CIN",107.2,260,90.35252766293775,104.1,115.3,20.171206225680933,25,0.09615385,117,0.45,2.7585139970457946,3.0333518537559736,"Hunter Greene",22182,668881
"Devin Williams","NYY",62,140,89.54244885341727,104.6,113.7,11.29496402877698,13,0.09285714,50,0.35714286,4.790322875381155,3.0530043819913417,"Devin Williams",15816,642207
"Bryan King","HOU",68,191,88.35775609959893,103,109,14.459893048128341,11,0.05759162,69,0.36125654,2.779412388389226,3.059176938237541,"Bryan King",25890,687911
"Parker Messick","CLE",39.2,121,88.10743801652893,105.7,113,9.760330578512397,7,0.05785124,36,0.29752066,2.7226892501888273,3.061209515459816,"Parker Messick",31986,800048
"Alex Vesia","LAD",59.2,130,88.54127139136905,103.7,113,24.849206349206348,14,0.10769231,49,0.37692308,3.016760483733562,3.0653249624566623,"Alex Vesia",25007,681911
"Manuel Rodríguez","TBR",30.1,89,87.36091841774426,104.3,110.9,1.3522727272727273,3,0.03370787,37,0.41573034,2.076923294583341,3.0680689579919314,"Manuel Rodriguez",20794,655889
"Bryan Woo","SEA",186.2,493,89.126953125,105.2,120.4,13.809034907597535,45,0.09127789,206,0.4178499,2.9410715888471106,3.0700219742953045,"Bryan Woo",30279,693433
"Pete Fairbanks","TBR",60.1,166,90.15583061733129,103.2,109.2,14.337423312883436,8,0.04819277,71,0.42771084,2.8342543825817113,3.080291806302471,"Pete Fairbanks",17998,664126
"Logan Gilbert","SEA",131,324,90.84143180490655,105.3,112.7,15.018691588785046,28,0.08641975,135,0.41666667,3.435114503816794,3.084206169207837,"Logan Gilbert",22250,669302
"Matt Svanson","STL",60.1,142,89.09927917041367,103.9,113.9,9.842857142857143,12,0.08450704,51,0.35915493,1.9392268054306208,3.0843252437618975,"Matt Svanson",29629,694335
"Kyle Bradish","BAL",32,68,89.81029555376838,104.9,113.4,20.25,6,0.08823529,26,0.38235294,2.53125,3.084566420786459,"Kyle Bradish",24586,680694
"Aaron Ashby","MIL",66.2,166,89.21499748229981,105.3,114.3,-0.13664596273291926,5,0.03012048,66,0.39759036,2.160000329589894,3.1005659391529226,"Aaron Ashby",23550,676879
"Brent Headrick","NYY",23,54,91.06923264723558,105.2,111.2,21,5,0.09259259,23,0.42592593,3.130435561412868,3.109822558800673,"Brent Headrick",27702,687396
"Raisel Iglesias","ATL",67.1,175,88.97325808502907,103,111.5,20.377906976744185,15,0.08571429,61,0.34857143,3.2079210344009423,3.124050026451968,"Raisel Iglesias",17130,628452
"Emmanuel Clase","CLE",47.1,138,88.20219120666059,103.9,111.4,12.591240875912408,7,0.05072464,53,0.38405797,3.232394713538233,3.1319667725599163,"Emmanuel Clase",21032,661403
"Kyle Finnegan","- - -",57,155,90.35761427721441,104.9,111,11.509933774834437,12,0.07741935,66,0.42580645,3.473684675475629,3.1512266638156476,"Kyle Finnegan",15009,640448
"Hunter Brown","HOU",185.1,459,86.12434039199562,104.7,114.3,10.078947368421053,27,0.05882353,148,0.32244009,2.4280576205921207,3.1520613125449164,"Hunter Brown",25880,686613
"Ranger Suárez","PHI",157.1,456,86.48749651227679,103.4,112.3,12.908482142857142,25,0.05482456,142,0.31140351,3.2033899340674816,3.1526433921054227,"Ranger Suarez",17277,624133
"Kris Bubic","KCR",116.1,318,87.55173624802839,104.6,114.4,11.561514195583596,21,0.06603774,125,0.39308176,2.5530087076098034,3.1683300096590585,"Kris Bubic",21455,663460
"Jordan Leasure","CHW",64.1,157,89.11806325604839,104.8,114.7,24.24516129032258,17,0.10828025,59,0.37579618,3.9170994520887636,3.1767646967170906,"Jordan Leasure",29950,673929
"Ronel Blanco","HOU",48.1,131,85.9496032234252,102.9,110.8,17.69291338582677,11,0.08396947,40,0.30534351,4.09655183191107,3.181432884284629,"Ronel Blanco",19407,669854
"AJ Blubaugh","HOU",32,78,89.93421373869243,106,112.1,22.55263157894737,8,0.1025641,33,0.42307692,1.6875,3.19752533611963,"AJ Blubaugh",31764,805123
"Rico Garcia","- - -",34.1,94,86.87204307638189,105,111.7,12.956989247311828,7,0.07446809,40,0.42553191,3.145631533966292,3.2011257426718545,"Rico Garcia",20023,670329
"Garrett Cleavinger","TBR",61.1,136,88.75530450994319,105.2,110,11.81060606060606,8,0.05882353,56,0.41176471,2.347826573709109,3.2193198313261386,"Garrett Cleavinger",17897,664076
"Trevor Megill","MIL",47,115,90.95535714285714,105.9,112.5,12.517857142857142,9,0.07826087,45,0.39130435,2.4893619041736605,3.225334990579315,"Trevor Megill",17722,656730
"Jacob Webb","TEX",66,188,86.63442409494536,103.6,114.8,23.016393442622952,11,0.05851064,65,0.34574468,3.0000003467907006,3.229065462643103,"Jacob Webb",19274,657097
"Eury Pérez","MIA",95.1,245,90.45942462858606,105.3,114.5,22.2827868852459,22,0.08979592,114,0.46530612,4.248251974906227,3.2376398031637823,"Eury Perez",27768,691587
"Seranthony Domínguez","- - -",62.2,144,87.4562479654948,102,114.5,13.402777777777779,10,0.06944444,53,0.36805556,3.1595750771373026,3.2439825329455725,"Seranthony Dominguez",19249,622554
"Griffin Jax","- - -",66,162,89.17784620840338,105.4,110.9,6.689873417721519,15,0.09259259,71,0.4382716,4.2272732159323505,3.250700136944678,"Griffin Jax",20253,643377
"Matt Brash","SEA",47.1,121,86.86465348868535,103.9,110.7,6.25,7,0.05785124,37,0.30578512,2.4718314507395824,3.251436361537557,"Matt Brash",25756,666374
"Daniel Palencia","CHC",52.2,136,90.11119694496269,102.9,113,14.447761194029852,6,0.04411765,66,0.48529412,2.9050636418334914,3.2530750220122884,"Daniel Palencia",27914,694037
"Brandon Walter","HOU",53.2,153,86.18410466680463,103.6,112,12.039735099337749,11,0.07189542,59,0.38562092,3.3540374260203403,3.2531603656048858,"Brandon Walter",26056,687888
"Blake Snell","LAD",61.1,156,86.15235030411074,104.9,113.5,5.62,9,0.05769231,53,0.33974359,2.3478261356317716,3.2706250128141834,"Blake Snell",13543,605483
"Cristian Javier","HOU",37,107,88.89719626168224,104.5,112.8,23.897196261682243,7,0.06542056,41,0.38317757,4.621621621621622,3.2772360922197414,"Cristian Javier",17606,664299
"Rob Zastryzny","MIL",22,62,85.99836230668865,99.4,111.5,17.639344262295083,3,0.0483871,15,0.24193548,2.454546305759189,3.2884940470990216,"Rob Zastryzny",15094,642239
"Ryan Feltner","COL",30.1,98,89.98333740234375,104.3,112.1,11.145833333333334,4,0.04081633,35,0.35714286,4.747252946256404,3.2991996029525077,"Ryan Feltner",21446,663372
"Mason Fluharty","TOR",52.2,133,86.57175870706106,103.5,115,16.236641221374047,10,0.07518797,44,0.33082707,4.443039476480428,3.3004741540931204,"Mason Fluharty",31553,689254
"Jimmy Herget","COL",83.1,233,88.65367965367966,103.8,109.9,18.584415584415584,17,0.07296137,91,0.39055794,2.484000379028378,3.3087551993308946,"Jimmy Herget",17556,623474
"Isaac Mattson","PIT",47.2,132,89.44573643410853,103,112.3,23.82170542635659,8,0.06060606,52,0.39393939,2.4545457819352827,3.3107352126647416,"Isaac Mattson",20385,676755
"Jaden Hill","COL",29.1,83,86.39146460556402,103.8,114.9,11.670731707317072,2,0.02409639,29,0.34939759,3.375000585209341,3.322529720429871,"Jaden Hill",30250,677955
"Braydon Fisher","TOR",50,118,88.11965655465411,104.3,111,16.47008547008547,9,0.07627119,43,0.36440678,2.7000005664826627,3.323818025820268,"Braydon Fisher",24609,680755
"Jesús Luzardo","PHI",183.2,482,88.46097046413502,104.7,112,13.130801687763713,32,0.06639004,179,0.37136929,3.9201454076830196,3.327402647237714,"Jesus Luzardo",19959,666200
"Tyler Glasnow","LAD",90.1,214,88.21737455985915,103.5,111.9,11.164319248826292,17,0.07943925,80,0.37383178,3.1881920614315504,3.329454494491838,"Tyler Glasnow",14374,607192
"Justin Sterner","ATH",65,168,89.79880235866159,105.2,112.3,21.98802395209581,16,0.0952381,65,0.38690476,3.184615945308265,3.3308106460525027,"Justin Sterner",27694,686993
"Eduard Bazardo","SEA",78.2,202,88.51781984839108,104.5,114.2,15.074257425742575,19,0.09405941,75,0.37128713,2.516949478013569,3.3339184393780337,"Eduard Bazardo",20997,660825
"Carlos Rodón","NYY",195.1,504,88.56545138888889,104.8,115.5,12.806060606060607,38,0.07539683,196,0.38888889,3.087030797106402,3.340480607908019,"Carlos Rodon",16137,607074
"Erik Sabrowski","CLE",29.1,55,89.74150574882076,103.1,109.9,24.77358490566038,2,0.03636364,23,0.41818182,1.8409098889220363,3.343330234104699,"Erik Sabrowski",24978,681870
"Jacob deGrom","TEX",172.2,444,90.05090553977273,104.8,112.5,16.03181818181818,41,0.09234234,186,0.41891892,2.971042646079201,3.3567820548562897,"Jacob deGrom",10954,594798
"Kolby Allard","CLE",65,209,88.22682688643293,103.2,115.5,17.809756097560975,12,0.05741627,75,0.35885167,2.6307695009581713,3.358745918960223,"Kolby Allard",18694,663465
"Brendon Little","TOR",68.1,157,89.69677419354839,105.6,112.4,1.4679487179487178,10,0.06369427,74,0.47133758,3.029269194594725,3.3596687892864505,"Brendon Little",21574,663893
"Max Fried","NYY",195.1,551,87.2082997001845,104.5,113.8,6.898710865561695,38,0.06896552,205,0.37205082,2.8566553644865214,3.3720535954859296,"Max Fried",13743,608331
"Steven Matz","- - -",76.2,237,88.42554292224702,105.1,110.9,10.653679653679653,15,0.06329114,96,0.40506329,3.052174545821842,3.3764229064921656,"Steven Matz",13361,571927
"Brennan Bernardino","BOS",51.2,152,87.55743531923036,103.7,112.9,9.445945945945946,11,0.07236842,54,0.35526316,3.1354847198075797,3.3862729344096416,"Brennan Bernardino",16835,657514
"Tim Hill","NYY",67,216,90.04122852488152,106,114.1,-2.1839622641509435,17,0.0787037,97,0.44907407,3.0895529424303976,3.3920004224816243,"Tim Hill",16814,657612
"Trevor Rogers","BAL",109.2,289,89.73403234649123,105.6,115.2,13.108771929824561,22,0.07612457,140,0.48442907,1.8054711664883034,3.3982787228512437,"Trevor Rogers",22286,669432
"Kaleb Ort","HOU",46,118,89.34310176454741,104.1,113.8,17.103448275862068,9,0.07627119,44,0.37288136,4.891305159080366,3.3995156225835634,"Kaleb Ort",20061,672391
"Fernando Cruz","NYY",48,101,87.455,104.8,113.3,16.54,9,0.08910891,39,0.38613861,3.5625008493663906,3.3996578057680096,"Fernando Cruz",7048,518585
"Jacob Misiorowski","MIL",66,152,89.0516567609168,102.9,109.3,15.868421052631579,12,0.07894737,57,0.375,4.363636552794914,3.400063317092659,"Jacob Misiorowski",31623,694819
"Dietrich Enns","- - -",46.1,136,88.3438467172476,105.2,110.9,14.323076923076924,6,0.04411765,49,0.36029412,4.079137054476167,3.4001178085835333,"Dietrich Enns",13932,608650
"Bryan Abreu","HOU",71,156,90.64248238357843,104.8,112.6,16.876623376623378,13,0.08333333,71,0.45512821,2.281690386026988,3.412074852127331,"Bryan Abreu",16609,650556
"Justin Wrobleski","LAD",66.2,184,92.00388861762153,106.9,112.4,6.916666666666667,7,0.03804348,88,0.47826087,4.320000164794928,3.412140134818393,"Justin Wrobleski",31204,680736
"Freddy Peralta","MIL",176.2,444,87.97437464569161,104,117.9,18.05442176870748,41,0.09234234,153,0.34459459,2.6999999222665485,3.417243462438743,"Freddy Peralta",18679,642547
"Steven Cruz","KCR",45.2,132,88.77461688701923,102.6,113.9,14.953846153846154,7,0.0530303,45,0.34090909,3.7445263815611414,3.418601046968471,"Steven Cruz",23165,674444
"Greg Weissert","BOS",67,197,89.7897435897436,104.1,115.7,13.487179487179487,15,0.07614213,76,0.3857868,2.8208958436078704,3.4215405640240535,"Greg Weissert",20375,669711
"Dylan Dodd","ATL",35,100,89.967001953125,106.3,112.4,7.95,8,0.08,48,0.48,3.6000007847378943,3.421657712361519,"Dylan Dodd",29928,689266
"Joel Peguero","SFG",22.1,61,89.65499674479166,103.7,107.4,7.7,4,0.06557377,26,0.42622951,2.4179109984237894,3.4258502969804745,"Joel Peguero",21951,666711
"Joe Ryan","MIN",171,444,90.20769407522624,105.1,115.3,18.68552036199095,51,0.11486486,186,0.41891892,3.4210526315789473,3.4287130464460644,"Joe Ryan",21390,657746
"Zack Kelly","BOS",35.1,102,86.155,102.4,107.7,13.52,5,0.04901961,32,0.31372549,4.584906320378476,3.4319548978010226,"Zack Kelly",20349,677161
"Andrew Chafin","- - -",33.2,88,87.31494421246408,101.8,109.7,12.770114942528735,3,0.03409091,33,0.375,2.4059412528717528,3.442820076520481,"Andrew Chafin",12988,605177
"Braxton Ashcraft","PIT",69.2,195,88.03193768406413,105,111.5,9.06282722513089,9,0.04615385,75,0.38461538,2.7129187593202273,3.4456011727917746,"Braxton Ashcraft",23793,677952
"Dylan Cease","SDP",168,431,88.87294117647059,104.8,112.9,16.56,37,0.08584687,161,0.37354988,4.553571428571429,3.4504740796513294,"Dylan Cease",18525,656302
"Graham Ashcraft","CIN",65.1,195,84.77860753676471,103.8,112.8,4.7272727272727275,8,0.04102564,63,0.32307692,3.994898736700474,3.4557739084406016,"Graham Ashcraft",27552,668933
"Matt Festa","CLE",54.2,150,87.36483028017241,103.2,106.9,13.275862068965518,9,0.06,51,0.34,4.115854998843727,3.46070948909356,"Matt Festa",19330,670036
"Chase Burns","CIN",43.1,105,90.15922472314926,105.3,110.7,15.271844660194175,10,0.0952381,48,0.45714286,4.569231003868522,3.4643558672880603,"Chase Burns",35333,695505
"Caleb Ferguson","- - -",65.1,191,84.79354628696237,103.1,112.2,5.56989247311828,6,0.03141361,53,0.27748691,3.5816336638331534,3.468720334182453,"Caleb Ferguson",19349,657571
"Drew Rasmussen","TBR",150,416,90.63810300364078,104.9,115.6,10.12135922330097,26,0.0625,180,0.43269231,2.76,3.476413268591816,"Drew Rasmussen",25385,656876
"Drew Pomeranz","CHC",49.2,126,90.1184013671875,103.9,111.5,16.896,11,0.08730159,54,0.42857143,2.1744970479134067,3.4772720121700553,"Drew Pomeranz",11426,519141
"JoJo Romero","STL",61,169,87.34355828220859,104.5,113.9,5.098159509202454,12,0.07100592,59,0.34911243,2.065574287182989,3.4851863338515994,"JoJo Romero",19574,668941
"Justin Slaten","BOS",34,102,89.13823146446079,104.8,116.2,12.333333333333334,8,0.07843137,35,0.34313725,4.235294592834315,3.4915809900395494,"Justin Slaten",25648,686580
"Reed Garrett","NYM",55.1,147,87.99383560598713,105.7,111.7,12.636986301369863,7,0.04761905,60,0.40816327,3.903615354886194,3.496178491320702,"Reed Garrett",16866,657585
"Nick Lodolo","CIN",156.2,442,88.82284567239401,104.8,115,12.545454545454545,36,0.08144796,179,0.40497738,3.331915109961659,3.499192693387338,"Nick Lodolo",26378,666157
"Shelby Miller","- - -",46,113,89.26071166992188,105.9,113.4,15.660714285714286,10,0.08849558,48,0.42477876,2.7391306051459896,3.5031916402249688,"Shelby Miller",10197,571946
"Dennis Santana","PIT",70.1,190,88.95238095238095,104.3,112.9,15.867724867724867,20,0.10526316,71,0.37368421,2.1753556075511487,3.5048166614281033,"Dennis Santana",17878,642701
"Tyler Kinley","- - -",72.2,199,87.0253807106599,104,112.8,20.512690355329948,14,0.07035176,59,0.29648241,3.9633032030835427,3.5122081038417634,"Tyler Kinley",18297,641755
"Michael Soroka","- - -",89.2,240,89.23277154489726,105,112,14.352941176470589,16,0.06666667,97,0.40416667,4.516728944794676,3.5275261045970217,"Michael Soroka",18383,647336
"Joey Lucchesi","SFG",38.1,120,87.99145299145299,104.8,112.7,6.0256410256410255,8,0.06666667,38,0.31666667,3.756522237565047,3.5291088506100667,"Joey Lucchesi",19320,664192
"Camilo Doval","- - -",65.1,168,88.5969885400979,105.8,111.1,6.240963855421687,10,0.05952381,68,0.4047619,3.581633036457406,3.5428417574260735,"Camilo Doval",21992,666808
"DL Hall","MIL",38.2,111,88.02612634607263,104.1,110.4,15.036036036036036,7,0.06306306,32,0.28828829,3.49137971219783,3.5429749824821712,"DL Hall",22207,669084
"Andrew Abbott","CIN",166.1,489,87.75469728601253,104.1,111.1,19.248434237995824,39,0.0797546,165,0.33742331,2.867735558633611,3.5527835477667655,"Andrew Abbott",29911,671096
"Anthony Bender","MIA",50,139,89.55401744981752,104.1,114.8,8.318840579710145,10,0.07194245,62,0.44604317,2.160000329589894,3.554487911816434,"Anthony Bender",19742,669622
"Spencer Schwellenbach","ATL",110.2,306,88.77868852459017,105.3,112.5,8.327868852459016,23,0.0751634,127,0.41503268,3.0903615167999616,3.559085143648244,"Spencer Schwellenbach",31846,680885
"Jose A. Ferrer","WSN",76.1,230,89.06192660550458,104.8,112.6,0.8447488584474886,11,0.04782609,97,0.42173913,4.480350091317871,3.5606082313034864,"Jose A. Ferrer",24017,678606
"Nolan McLean","NYM",48,113,89.54601942754425,105.8,112.4,2.831858407079646,9,0.07964602,49,0.43362832,2.0625,3.561065046050801,"Nolan McLean",33703,690997
"Rafael Montero","- - -",60.1,158,88.250000782502,104.1,108.8,11.423076923076923,11,0.06962025,61,0.38607595,4.475138923237855,3.575084524346439,"Rafael Montero",12760,606160
"Grant Wolfram","BAL",26.2,86,87.58953715479652,103.4,110.1,13.151162790697674,3,0.03488372,32,0.37209302,5.40000090122238,3.5760794487624805,"Grant Wolfram",21623,664991
"Logan Webb","SFG",207,580,89.71232669454226,106.2,116.8,5.64323374340949,48,0.08275862,233,0.40172414,3.217391304347826,3.5831788373531785,"Logan Webb",17995,657277
"Ryan Thompson","ARI",41.1,124,89.85967426915323,107.2,113.4,7.830645161290323,10,0.08064516,50,0.40322581,3.919356044448128,3.5901501991144045,"Ryan Thompson",16647,657044
"Riley O'Brien","STL",48,125,85.79750162760416,102.9,108.8,4.768595041322314,4,0.032,43,0.344,2.0625003278255982,3.591506671906395,"Riley O'Brien",20348,676617
"Anthony Banda","LAD",65,171,89.75029587604591,103.9,112.4,13.75294117647059,15,0.0877193,66,0.38596491,3.184616273839341,3.5919418638417646,"Anthony Banda",14706,607455
