Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Blake Treinen","LAD",26.2,144.58253048640762,201.159622175852,71.87453199264503,116.82115277074776,127.20634774732531,176.98389153550653,113.74858388158502,141.81204103809208,131.35225471784398,101.42381050777503,128.97884918460855,111.16175242568835,116.16158214272595,90.97492345618328,79.07929815621468,127.91899211919235,"Blake Treinen",12572,595014
"Ryne Stanek","NYM",56,110.92311711148533,161.3310423381422,68.7549776565062,97.35097092112986,103.6773304696597,150.7924679672016,102.8328004956392,121.27756004859896,106.53985217133793,87.43215101188869,130.35782070192053,106.91501877978718,119.93410661324518,94.66481530499331,77.6414927481328,127.58673480269074,"Ryne Stanek",15947,592773
"Brock Stewart","- - -",37.2,122.69669796446709,96.1449282856015,127.7901616855335,59.4706898138566,123.20085957401778,96.57707572027564,93.43699563419315,93.01536057507155,106.07280913848605,116.57186950542047,63.51469740567158,75.6666857842704,98.41134665942756,68.19026453403268,89.61796710604412,127.13791136468942,"Brock Stewart",16727,592779
"Jordan Leasure","CHW",64.1,132.0571648060852,129.58645387165367,100.64850467058777,139.2785119399131,133.82346039338807,131.3197042886864,85.60813097001396,95.78788243452806,88.92977038341215,107.48551209155963,95.3755070259896,104.58966651293746,93.39671309757931,112.09059645755897,68.65573444526198,127.105661914304,"Jordan Leasure",29950,673929
"Cole Henry","WSN",52.2,105.74250811888074,171.54186661925343,61.642393761005565,103.51242406284935,98.35179560393445,159.5521953098822,88.93071103469377,109.90342678878335,88.9735250551417,108.03858228266745,101.53781790631795,127.92542521736772,136.0010736073774,100.77222321537909,75.26167686755076,127.0367920210986,"Cole Henry",27570,669371
"Chad Green","TOR",43.2,84.06805455329325,82.7308918483665,101.6162787677496,239.3960115989235,81.86795836974838,80.56578988550417,121.17918294041161,114.32717126747487,102.33981512376795,112.16334371835485,136.66658593565307,160.03662519266103,120.04155536026887,88.23043121297866,80.03848688186841,127.01065626390606,"Chad Green",15552,643338
"Ronel Blanco","HOU",48.1,104.16154045154873,114.9893325465435,90.58365422617491,108.14093461628396,107.19824567773219,118.3417095773003,85.94974362352559,91.99146675008095,84.31658700258127,101.55735396591487,100.57755111122749,102.7954610692599,105.4133967300778,84.49626914635625,81.88805837276124,126.92369259204912,"Ronel Blanco",19407,669854
"Orlando Ribalta","WSN",24.1,110.03237182487682,197.24376184958524,55.784971718259804,192.03477976865662,94.96307210145527,170.23055884640777,112.41036524768404,142.72389411413243,106.44798107144887,100.19770065536322,167.0227463647432,155.46786049272288,135.64210613678637,71.98015900767552,89.34933681926177,126.44756761224987,"Orlando Ribalta",26247,687377
"Austin Gomber","COL",57.2,63.14457845746849,83.23001294978828,75.86756155200685,216.08534275327727,56.9778433520377,75.10171749154092,132.1991415820626,132.49395152850838,111.1442155304834,88.10817272937467,156.50566940941107,148.15388830154163,136.3295691794066,95.19956562679131,78.71487750063275,126.11684155187119,"Austin Gomber",16561,596295
"Nick Pivetta","SDP",181.2,112.0109184342053,77.70530173549463,144.148366948813,94.31431471349512,120.11972483383364,83.33061508034402,79.0791053212696,76.04374470925465,80.61057737238806,109.81887909816923,70.94911698391918,85.44790301416975,93.04751033666537,93.54383567502887,79.57979989162725,126.02218234560154,"Nick Pivetta",15454,601713
