Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Kyle Hendricks","LAA",0.2795275590551181,0.906666666,0.190566037,0.38490566,0.424528301,0.124444444,0.111111111,85,4.64574927485226,858,1716,2574,0.34896811,0.41838649,0.2326454,0.2120075,0.52157598,0.26641651,"Kyle Hendricks",12049,543294
"Cam Schlittler","NYY",0.2840909090909091,0.971014492,0.260869565,0.364130434,0.375,0.101449275,0.115942028,50,6.164383561643835,429,824,1253,0.31521739,0.33152174,0.35326087,0.16847826,0.56521739,0.26630435,"Cam Schlittler",32095,693645
"Nic Enright","CLE",0.2625,0.756756756,0.207317073,0.341463414,0.451219512,0.108108108,0.081081081,9,2.6129037081017725,193,339,532,0.34939759,0.37349398,0.27710843,0.1686747,0.56626506,0.26506024,"Nic Enright",25553,663671
"Michael Kelly","ATH",0.24107142857142858,0.96,0.147826086,0.417391304,0.434782608,0.04,0.1,19,4.310925475285756,246,412,658,0.46153846,0.34188034,0.1965812,0.17094017,0.56410256,0.26495726,"Michael Kelly",12791,547184
"Ben Casparius","LAD",0.30434782608695654,0.738317757,0.211864406,0.334745762,0.45338983,0.084112149,0.074766355,47,5.446352510923645,456,807,1263,0.36134454,0.33613445,0.30252101,0.18487395,0.55042017,0.26470588,"Ben Casparius",30085,676508
"Robert Garcia","TEX",0.29411764705882354,1.045454545,0.228571428,0.394285714,0.377142857,0.03030303,0.121212121,9,1.2656253017485861,306,667,973,0.46067416,0.30337079,0.23595506,0.12921348,0.60674157,0.26404494,"Robert Garcia",23363,676395
"Jameson Taillon","CHC",0.23243243243243245,0.75,0.212276214,0.337595907,0.450127877,0.142045454,0.136363636,82,5.691517156018816,645,1334,1979,0.40101523,0.33756345,0.26142132,0.17258883,0.56345178,0.26395939,"Jameson Taillon",11674,592791
"Sean Reynolds","SDP",0.23529411764705882,0.733333333,0.257142857,0.314285714,0.428571428,0.066666666,0.133333333,10,3.333334275234159,208,286,494,0.40277778,0.30555556,0.29166667,0.13888889,0.59722222,0.26388889,"Sean Reynolds",22253,669308
"Alek Jacob","SDP",0.28846153846153844,0.833333333,0.2,0.363636363,0.436363636,0.145833333,0.125,14,3.780001009369166,210,376,586,0.44545455,0.32727273,0.22727273,0.25454545,0.48181818,0.26363636,"Alek Jacob",29628,689690
"Steven Okert","HOU",0.23636363636363636,0.436170212,0.191616766,0.245508982,0.562874251,0.170212765,0.063829787,30,3.7674426960263574,356,697,1053,0.35672515,0.36842105,0.2748538,0.19298246,0.54385965,0.26315789,"Steven Okert",13580,595345
"Brant Hurter","DET",0.31736526946107785,1.566037735,0.180722891,0.5,0.319277108,0.113207547,0.075471698,28,4.000000847710683,391,661,1052,0.37426901,0.35672515,0.26900585,0.15789474,0.57894737,0.26315789,"Brant Hurter",30133,676428
"Phil Maton","- - -",0.291044776119403,1.395348837,0.237037037,0.444444444,0.318518518,0.093023255,0.069767441,27,3.9619572199248516,354,655,1009,0.40875912,0.29927007,0.2919708,0.18978102,0.54744526,0.26277372,"Phil Maton",18064,664208
"Steven Matz","- - -",0.2838427947598253,1.3375,0.19047619,0.463203463,0.346320346,0.1625,0.1,50,5.869566434272773,369,791,1160,0.33898305,0.37711864,0.28389831,0.15677966,0.58050847,0.26271186,"Steven Matz",13361,571927
"Brandon Eisert","CHW",0.33157894736842103,1,0.21,0.395,0.395,0.088607594,0.151898734,22,2.8421059894011256,475,742,1217,0.39108911,0.3960396,0.21287129,0.16336634,0.57425743,0.26237624,"Brandon Eisert",27668,685126
"Kody Funderburk","MIN",0.35,1.939393939,0.191666666,0.533333333,0.275,0.06060606,0.06060606,26,5.707318135204433,273,453,726,0.32786885,0.33606557,0.33606557,0.14754098,0.59016393,0.26229508,"Kody Funderburk",24993,681892
"John King","STL",0.3313953488372093,2.789473684,0.195530726,0.59217877,0.212290502,0,0.210526315,14,2.6068972375533632,274,508,782,0.36111111,0.39444444,0.24444444,0.16666667,0.57222222,0.26111111,"John King",22051,667463
"Shawn Armstrong","TEX",0.19553072625698323,0.76744186,0.173913043,0.358695652,0.467391304,0.069767441,0.058139534,46,5.594595748199411,377,741,1118,0.32608696,0.375,0.29891304,0.16847826,0.57065217,0.26086957,"Shawn Armstrong",12857,542888
"Easton Lucas","TOR",0.29411764705882354,0.75,0.232876712,0.328767123,0.438356164,0.09375,0.15625,12,4.438356744211895,156,282,438,0.54794521,0.21917808,0.23287671,0.12328767,0.61643836,0.26027397,"Easton Lucas",26058,687922
"Kyle Hart","SDP",0.2457627118644068,0.579710144,0.120967741,0.322580645,0.556451612,0.04347826,0.130434782,28,5.8604658961361595,249,443,692,0.37795276,0.38582677,0.23622047,0.19685039,0.54330709,0.25984252,"Kyle Hart",19646,606996
"Jakob Junis","CLE",0.3072916666666667,1.04,0.203125,0.40625,0.390625,0.093333333,0.066666666,30,4.050000617981051,361,671,1032,0.46700508,0.32994924,0.20304569,0.18781726,0.55329949,0.25888325,"Jakob Junis",13619,596001
"Rob Zastryzny","MIL",0.22033898305084745,0.862068965,0.114754098,0.409836065,0.475409836,0.103448275,0.103448275,15,6.136365764397973,128,219,347,0.37096774,0.27419355,0.35483871,0.20967742,0.53225806,0.25806452,"Rob Zastryzny",15094,642239
"Parker Messick","CLE",0.358974358974359,1.526315789,0.20661157,0.479338842,0.314049586,0.052631578,0.105263157,15,3.4033615627360345,212,413,625,0.45454545,0.30578512,0.23966942,0.09917355,0.6446281,0.25619835,"Parker Messick",31986,800048
"Kyle Backhus","ARI",0.31645569620253167,1.038461538,0.32051282,0.346153846,0.333333333,0.038461538,0.115384615,6,2.1315796963068245,147,283,430,0.37804878,0.26829268,0.35365854,0.19512195,0.54878049,0.25609756,"Kyle Backhus",29615,679775
"Scott Barlow","CIN",0.2485207100591716,1.102941176,0.182857142,0.428571428,0.388571428,0.176470588,0.117647058,34,4.478049613775786,507,768,1275,0.47159091,0.35795455,0.17045455,0.21022727,0.53409091,0.25568182,"Scott Barlow",14993,605130
"Braydon Fisher","TOR",0.24561403508771928,0.796296296,0.17094017,0.367521367,0.461538461,0.129629629,0.074074074,40,7.200001510620434,288,547,835,0.44915254,0.3559322,0.19491525,0.19491525,0.55084746,0.25423729,"Braydon Fisher",24609,680755
"Andrés Muñoz","SEA",0.24817518248175183,1.666666666,0.176470588,0.514705882,0.308823529,0.071428571,0.047619047,10,1.443850296833432,368,667,1035,0.36231884,0.36956522,0.26811594,0.16666667,0.57971014,0.25362319,"Andres Munoz",20373,662253
"Cole Henry","WSN",0.2589928057553957,0.657142857,0.2,0.317241379,0.48275862,0.214285714,0.1,20,3.417722426666711,399,569,968,0.45890411,0.29452055,0.24657534,0.23972603,0.50684932,0.25342466,"Cole Henry",27570,669371
"Beau Brieske","DET",0.2714285714285714,0.848484848,0.175675675,0.378378378,0.445945945,0.121212121,0.151515151,9,3.6818186606258037,173,232,405,0.37333333,0.38666667,0.24,0.21333333,0.53333333,0.25333333,"Beau Brieske",26079,689225
"Josh Hader","HOU",0.20192307692307693,0.353846153,0.185185185,0.212962962,0.601851851,0.138461538,0.123076923,11,1.8797469262109552,271,576,847,0.3963964,0.32432432,0.27927928,0.22522523,0.52252252,0.25225225,"Josh Hader",14212,623352
"Chris Sale","ATL",0.3127147766323024,0.991525423,0.216666666,0.39,0.393333333,0.076271186,0.093220338,49,3.5092838373830975,674,1357,2031,0.39072848,0.34768212,0.2615894,0.18211921,0.56622517,0.25165563,"Chris Sale",10603,519242
"Blake Treinen","LAD",0.38235294117647056,0.685714285,0.180555555,0.333333333,0.486111111,0.085714285,0.114285714,7,2.362500394284791,182,331,513,0.47222222,0.36111111,0.16666667,0.19444444,0.55555556,0.25,"Blake Treinen",12572,595014
"Eric Orze","TBR",0.30357142857142855,0.9,0.181034482,0.387931034,0.431034482,0.24,0.08,23,4.9680003032226745,245,436,681,0.46551724,0.36206897,0.17241379,0.25862069,0.49137931,0.25,"Eric Orze",27626,679358
"Cade Gibson","MIA",0.2611464968152866,1.952380952,0.215189873,0.518987341,0.265822784,0.047619047,0.071428571,26,4.280488601403325,344,564,908,0.2875,0.375,0.3375,0.175,0.575,0.25,"Cade Gibson",31815,806188
"Jhoan Duran","- - -",0.3021978021978022,3.305555555,0.153005464,0.650273224,0.196721311,0.083333333,0.083333333,19,2.4428572094197194,364,709,1073,0.35675676,0.39459459,0.24864865,0.2,0.55135135,0.24864865,"Jhoan Duran",21029,661395
"Zack Wheeler","PHI",0.26666666666666666,1.037313432,0.215517241,0.399425287,0.385057471,0.067164179,0.141791044,73,4.38975530949822,845,1549,2394,0.43839542,0.32378223,0.23782235,0.18051576,0.5730659,0.24641834,"Zack Wheeler",10310,554430
"Graham Ashcraft","CIN",0.34196891191709844,2.560975609,0.223404255,0.558510638,0.218085106,0.073170731,0.048780487,44,6.061225669476581,354,685,1039,0.34358974,0.33846154,0.31794872,0.19487179,0.55897436,0.24615385,"Graham Ashcraft",27552,668933
"Andre Granillo","STL",0.3064516129032258,0.5625,0.21875,0.28125,0.5,0.15625,0.09375,12,5.142858544174888,131,230,361,0.4,0.4,0.2,0.18461538,0.56923077,0.24615385,"Andre Granillo",29542,701552
"Abner Uribe","MIL",0.27485380116959063,2.068181818,0.210526315,0.532163742,0.257309941,0.159090909,0.09090909,40,4.778761384593416,414,752,1166,0.42857143,0.38285714,0.18857143,0.20571429,0.54857143,0.24571429,"Abner Uribe",25327,682842
"Ryan Walker","SFG",0.3181818181818182,1.851063829,0.238636363,0.494318181,0.267045454,0.063829787,0.085106382,16,2.347826427683312,361,658,1019,0.28333333,0.37222222,0.34444444,0.20555556,0.55555556,0.23888889,"Ryan Walker",20423,676254
"Andrew Chafin","- - -",0.313953488372093,1.392857142,0.229885057,0.448275862,0.32183908,0.142857142,0.071428571,21,5.613862923367423,233,381,614,0.40909091,0.35227273,0.23863636,0.21590909,0.54545455,0.23863636,"Andrew Chafin",12988,605177
"Tylor Megill","NYM",0.3176470588235294,1.09375,0.229885057,0.40229885,0.367816091,0.15625,0.09375,44,5.795122382568537,464,770,1234,0.36931818,0.40909091,0.22159091,0.19318182,0.56818182,0.23863636,"Tylor Megill",21318,656731
"Brad Keller","CHC",0.24260355029585798,1.882352941,0.140350877,0.561403508,0.298245614,0.137254901,0.078431372,29,3.746412030293884,410,704,1114,0.41618497,0.3583815,0.22543353,0.19653179,0.56647399,0.23699422,"Brad Keller",15734,641745
"Manuel Rodríguez","TBR",0.27586206896551724,2.65,0.170454545,0.602272727,0.227272727,0.25,0.1,21,6.230769883750023,150,281,431,0.34831461,0.40449438,0.24719101,0.24719101,0.51685393,0.23595506,"Manuel Rodriguez",20794,655889
"Kyle Bradish","BAL",0.3076923076923077,0.733333333,0.235294117,0.323529411,0.44117647,0.166666666,0.1,12,3.375,178,316,494,0.29411765,0.44117647,0.26470588,0.19117647,0.57352941,0.23529412,"Kyle Bradish",24586,680694
"DL Hall","MIL",0.2018348623853211,0.933333333,0.216216216,0.378378378,0.405405405,0.066666666,0.044444444,30,6.98275942439566,233,356,589,0.46846847,0.30630631,0.22522523,0.13513514,0.63063063,0.23423423,"DL Hall",22207,669084
"Ryan Yarbrough","NYY",0.2571428571428571,0.924050632,0.187165775,0.390374331,0.422459893,0.11392405,0.164556962,38,5.343750318512339,374,644,1018,0.37234043,0.40957447,0.21808511,0.18085106,0.58510638,0.23404255,"Ryan Yarbrough",16502,642232
"Jason Adam","SDP",0.27380952380952384,1,0.152941176,0.423529411,0.423529411,0.097222222,0.055555555,40,5.510204510607389,394,695,1089,0.4502924,0.39181287,0.15789474,0.16959064,0.59649123,0.23391813,"Jason Adam",11861,592094
"Brandon Woodruff","MIL",0.24324324324324326,0.670886075,0.153846153,0.339743589,0.506410256,0.164556962,0.11392405,42,5.845361054621472,300,664,964,0.40384615,0.28846154,0.30769231,0.21153846,0.55769231,0.23076923,"Brandon Woodruff",16162,605540
"Cole Sulser","TBR",0.31666666666666665,1.25,0.262295081,0.409836065,0.327868852,0.1,0.05,7,2.779412076547519,133,254,387,0.31147541,0.42622951,0.26229508,0.13114754,0.63934426,0.2295082,"Cole Sulser",15256,642121
"Mark Leiter Jr.","NYY",0.37410071942446044,1.3,0.195804195,0.454545454,0.349650349,0.16,0.1,16,2.979311128632415,311,521,832,0.46527778,0.32638889,0.20833333,0.16666667,0.60416667,0.22916667,"Mark Leiter Jr.",15551,643410
"Erik Miller","SFG",0.2891566265060241,1.652173913,0.2375,0.475,0.2875,0.130434782,0,27,8.100002574921472,197,285,482,0.38554217,0.37349398,0.24096386,0.1686747,0.60240964,0.22891566,"Erik Miller",26252,669062
"Adrian Morejon","SDP",0.23857868020304568,1.854545454,0.182291666,0.53125,0.286458333,0.127272727,0.036363636,53,6.475114686915982,314,686,1000,0.30653266,0.42713568,0.26633166,0.20603015,0.5678392,0.22613065,"Adrian Morejon",20039,670970
"Kade Strowd","BAL",0.22727272727272727,2.111111111,0.164179104,0.567164179,0.268656716,0.055555555,0.055555555,19,6.4936721403237145,148,258,406,0.28358209,0.44776119,0.26865672,0.2238806,0.55223881,0.2238806,"Kade Strowd",26191,669704
"Joey Lucchesi","SFG",0.2672413793103448,1.722222222,0.162393162,0.529914529,0.307692307,0.138888888,0.111111111,12,2.8173916781737853,230,403,633,0.3,0.46666667,0.23333333,0.16666667,0.61666667,0.21666667,"Joey Lucchesi",19320,664192
"Dan Altavilla","CHW",0.19736842105263158,1.666666666,0.179487179,0.512820512,0.307692307,0.166666666,0.166666666,8,2.482759110567641,180,276,456,0.4625,0.275,0.2625,0.1875,0.6,0.2125,"Dan Altavilla",16507,656186
"Tyler Rogers","- - -",0.2594142259414226,3.386363636,0.195833333,0.620833333,0.183333333,0.09090909,0.09090909,37,4.306034765969294,250,728,978,0.28512397,0.39669421,0.31818182,0.26033058,0.52892562,0.2107438,"Tyler Rogers",15541,643511
"Luis Mey","CIN",0.25925925925925924,1.75,0.214285714,0.5,0.285714285,0.1875,0.1875,6,2.571429038534444,180,240,420,0.43859649,0.33333333,0.22807018,0.1754386,0.61403509,0.21052632,"Luis Mey",25620,682825
"Caleb Ferguson","- - -",0.2751322751322751,1.784313725,0.240641711,0.486631016,0.272727272,0.078431372,0.039215686,38,5.234695354833071,370,672,1042,0.36649215,0.36125654,0.27225131,0.20418848,0.58638743,0.20942408,"Caleb Ferguson",19349,657571
"Zack Kelly","BOS",0.32323232323232326,1.081081081,0.23,0.4,0.37,0.108108108,0.081081081,11,2.801887195786846,200,383,583,0.37254902,0.34313725,0.28431373,0.15686275,0.6372549,0.20588235,"Zack Kelly",20349,677161
"Brock Stewart","- - -",0.30526315789473685,0.75,0.134020618,0.37113402,0.49484536,0.145833333,0.0625,28,6.690266954767521,211,399,610,0.26530612,0.33673469,0.39795918,0.26530612,0.53061224,0.20408163,"Brock Stewart",16727,592779
"Riley O'Brien","STL",0.25203252032520324,2.64,0.25409836,0.540983606,0.204918032,0.08,0.08,17,3.187500506639561,289,470,759,0.392,0.352,0.256,0.216,0.584,0.2,"Riley O'Brien",20348,676617
