Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,FIP,E-F,xFIP,SIERA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,RAR,WAR,Dollars,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,LD%+,GB%+,FB%+,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,xERA,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C
Sandy Alcantara,MIA,14,9,2.2827989353724414,32,32,24,6,1,0,0,0,228.2,886,174,67,58,16,50,1,9,3,0,207,Sandy Alcantara,18684,645261,8.147230683139576,1.9679301167003809,4.14,0.6297376373441218,0.23363431,0.05643341,0.1772009,0.2103990326481257,0.9795918803130784,0.2615894039735099,0.78822412,55.18369048304136,75.14151431539631,82.75153652913644,2.985608838586961,-0.7028099032145199,3.293084572137847,3.4171198617216736,0.34391534,0.69009217,0.52894089,0.58269231,0.84808013,0.7677532,0.53448276,20.80762639,1.744680851,0.15960912,0.534201954,0.306188925,0.117021276,0.085106382,81,3.1880467890546167,1017,2231,3248,0.40806452,0.36290323,0.22903226,0.21451613,0.52096774,0.26451613,5.083241939544678,-14.42147159576416,19.504714965820312,41.46820068359375,4.455729007720947,1.1328881978988647,1.0737543106079102,0.8712500333786011,1.0899615287780762,26,4.069775581359863,0.4172002287619305,0,0,8.476738929748535,1.552374005317688,1.0078866481781006,2.560260534286499,53.017845153808594,5.916477680206299,47.33182144165039,94.36059839026544,62.1753724109326,151.76523836505476,57.11454152356556,103.29846401356929,68.06463983598616,87.10431573845851,76.58158417539957,89.62155352088193,109.08342346703132,79.40990467077698,123.04448943098738,83.92127915122663,620,87.84590163934426,104.3,114.8,5.532679738562091,33,0.05322581,239,0.38548387,2.9205515344070325,0.25153941,,,,,0.24969212,0.21982759,0.0033867,,,0.27555419,,,,97.95557298041616,,,,,97.7834752620222,89.986415660014,86.16363525390625,,,91.77765363128492,,,-7.574355014534884,,,,,-10.675441680795316,-0.5075541263868829,0.9753359014337714,,,-10.153625829259775,,,8.151980975558445,,,,,4.689954350820746,2.325963466441264,-1.4349032315340908,,,2.6276577230272347,,,1.0828869342803955,,,,,8.391532897949219,3.4048428535461426,0.1183170825242996,,,24.45386505126953,,,0.1325443004015172,,,,,1.0347142907458962,0.4768687469952581,1.0756098411299966,,,2.732275424722853,,
Aaron Nola,PHI,11,13,3.2487804878048783,32,32,18,2,1,0,0,0,205.0,807,168,75,74,19,29,1,9,2,0,235,Aaron Nola,16149,605400,10.317073170731708,1.273170731707317,8.10344828,0.8341463414634146,0.29120198,0.03593556,0.25526642,0.2184655396618985,0.9609756097560976,0.2893203883495145,0.73021182,80.16718436399097,63.712463483235005,69.83632257890416,2.580723684590037,0.6680568032148408,2.769559269780066,2.8024568154976937,0.3544484,0.6119951,0.4929253,0.55823293,0.835,0.74299065,0.53767687,25.33423913,1.191709844,0.198863636,0.43560606,0.365530303,0.062176165,0.098445595,104,4.565853658536585,935,2104,3039,0.42696629,0.31835206,0.25468165,0.1741573,0.52808989,0.29775281,2.400706052780152,-10.716174125671388,13.116880416870115,25.81399917602539,2.6610031127929688,0.8543140888214111,0.8727023601531982,0.8748250007629395,0.933566689491272,30,3.452258586883545,-0.6421608907398455,0,0,5.45552396774292,0.0802396759390831,-0.9209657907485962,-0.8407261371612549,55.58026885986328,6.296249866485596,50.369998931884766,119.491546991676,40.224936706253054,297.05839590199685,75.65354685987818,128.75128370296198,43.34207767318235,90.44381575892317,75.12621942672915,99.1222972921874,101.05502068800732,98.94010052335416,100.3345735529527,100.18576144220584,534,87.69847611692015,103.2,112.0,12.55977229601518,38,0.07116105,169,0.3164794,2.740834438305091,0.33399144,,0.06515301,,,0.18821981,,,0.26521882,,0.14741691,,,,92.75270935960592,,86.77727470012626,,,92.17849923513988,,,78.56116722239454,,85.91562325613839,,,-8.145153748460592,,-0.2430665565259528,,,-10.444688490220717,,,7.589463908382444,,-9.23817879813058,,,8.803620497229064,,4.055227260396938,,,5.529659671383304,,,-6.32804442753567,,2.041372980390276,,,14.845314025878906,,2.1473135948181152,,,12.711291313171388,,,7.999307632446289,,-6.10684871673584,,,1.4625925148649168,,1.0845018155647046,,,2.2222537260789137,,,0.9924699295839068,,-1.3631358742713928,,
Miles Mikolas,STL,12,13,3.2915981058085686,33,32,22,1,0,0,0,0,202.1,805,170,81,74,25,39,0,6,1,1,153,Miles Mikolas,9803,571945,6.805601489036635,1.7347611638720837,3.92307692,1.1120263870974894,0.19006211,0.0484472,0.14161491,0.2236842105263158,1.0329489551261124,0.2491408934707903,0.74444444,82.96915282554971,98.71448809776962,95.34958666161594,3.873551284387713,-0.5819531785791439,3.803753464665656,3.9864893387835463,0.27185893,0.64991625,0.48667513,0.64324324,0.88831615,0.82920469,0.56821066,20.41455015,1.295238095,0.201986754,0.450331125,0.347682119,0.09047619,0.119047619,106,4.714991881293355,1053,2099,3152,0.41749175,0.32178218,0.26072607,0.18646865,0.52475248,0.28877888,1.6998501345515251,-10.72014021873474,12.419990122318268,14.821401059627531,1.8420857302844524,0.8581881633103994,0.8394714057445526,0.8756605892470388,0.8703687749803066,32,2.533437564969063,-0.5526946379232329,1,0,4.470485843718052,2.0680927485227585,-0.4198760148137808,1.64821682497859,26.90605729818344,2.822269018739462,22.57815214991569,78.82195237703897,54.808562810460494,143.81321360955087,100.85609227525552,84.03356552580652,58.43243596089061,92.60432357584604,80.75288183340129,85.35664510590759,103.02469351490356,100.49393731971846,103.72624617693886,95.2938716386852,607,87.77038005505148,103.7,113.6,11.029950083194676,42,0.06919275,218,0.35914333,3.902655308485299,0.2731599,,,,,0.22239848,0.25380711,0.20843909,0.00285533,,0.0393401,,,,93.49813988095238,,,,,92.95777573088948,87.68412498474122,76.11080788622526,65.46666802300348,,82.63064673639113,,,-3.438107121696871,,,,,-8.27403532455379,1.3826076877117155,4.255525075137343,3.3990809122721357,,-7.487677789503528,,,8.943490944396052,,,,,7.512403398369586,2.9071907377243043,-8.643742391507919,-7.642804463704427,,5.43348152406754,,,8.376602172851562,,,,,10.16694277524948,2.479334682226181,0.1807059533894062,-0.5032415986061096,,-3.07605504989624,,,0.97289223842643,,,,,1.4503484700783853,0.3099168352782726,0.0275047113225884,-5.591573317845663,,-2.480689556367936,,
Corbin Burnes,MIL,12,8,2.9405940594059405,33,33,21,0,0,0,0,0,202.0,797,144,73,66,23,51,0,13,10,0,243,Corbin Burnes,19361,669203,10.826732673267326,2.272277227722772,4.76470588,1.0247524752475248,0.30489335,0.06398996,0.24090339,0.1964529331514324,0.9653465346534652,0.2591006423982869,0.76791809,72.72403218459796,78.28901675658273,71.85878671780806,3.1371834769107334,-0.1965894175047928,2.8515409662434377,2.9111847501339367,0.32528799,0.63128877,0.46090409,0.44182125,0.819869,0.6713055,0.44318876,25.58833129,1.404907975,0.195071868,0.470225872,0.334702258,0.110429447,0.141104294,99,4.410891089108911,1202,2072,3274,0.45510204,0.34081633,0.20408163,0.18163265,0.50204082,0.31632653,3.1547722816467285,-10.986071586608888,14.140844345092772,26.16080093383789,2.767650365829468,0.900226354598999,0.942100465297699,0.8728363513946533,1.204909086227417,33,2.56003999710083,0.9443811582340468,0,0,5.271324634552002,1.2756685018539429,-0.5930038690567017,0.6826645731925964,42.07687759399414,4.58866024017334,36.70928192138672,125.39438410344088,71.79100601978075,174.66587534326294,92.94071741644754,134.80474938867854,77.17864064931962,81.3306891272016,75.46792535516656,88.76889406554271,106.27324354781706,97.05359218715316,108.3086684806114,91.73630831410338,490,87.17731958762887,104.3,117.5,10.012345679012345,28,0.05714286,167,0.34081633,3.0174620675756945,0.00488699,,0.55436775,,,0.06719609,0.09193647,0.18387294,,,0.09773977,,,,96.0875015258789,,95.04969869146004,,,96.23091264204544,88.15182464700996,81.64451827242524,,,90.2578125,,,-3.0467069149017334,,2.225438511535813,,,-6.609426602450284,3.832903180803572,5.486728807620432,,,-8.298955535888672,,,9.549942016601562,,6.9199972021349865,,,7.575139271129261,0.4488158368589078,-3.374786681115033,,,4.576081466674805,,,-0.3560869395732879,,27.164979934692383,,,-6.629768371582031,3.5199263095855717,7.093641757965088,,,-1.9002569913864136,,,-2.2255433723330498,,1.4966931093494424,,,-3.013531077991832,1.1694107340815851,1.178345806970945,,,-0.5938303098082542,,
Framber Valdez,HOU,17,6,2.8162252367089184,31,31,26,3,1,0,0,0,201.1,827,166,71,63,11,67,0,11,11,1,194,Framber Valdez,17295,664285,8.672185649548098,2.995033188245993,2.89552239,0.491721866726954,0.23458283,0.08101572,0.15356711,0.2216288384512683,1.1572847974482858,0.2849264705882353,0.7567804,73.44692946458595,77.8910499908171,75.53963646146896,3.0577952386935467,-0.2415700019846283,2.994579214985594,3.138250230696959,0.27920228,0.62949195,0.46653413,0.45408163,0.87401575,0.75710227,0.53479125,22.3837963,4.159090909,0.174545454,0.665454545,0.16,0.09090909,0.125,130,5.811258424954912,1071,1947,3018,0.43243243,0.36576577,0.2018018,0.16216216,0.53693694,0.3009009,1.952986478805542,-12.156405448913574,14.109392166137695,22.01160049438477,2.372408628463745,0.9868186116218568,0.8653951287269592,0.8596258163452148,1.21807861328125,28,2.6304519176483154,-0.6513785035425879,0,0,5.190973281860352,0.1773093044757843,0.6220422983169556,0.7993515729904175,39.90853118896485,4.3916215896606445,35.13297271728516,102.99164848849406,98.46725104093004,104.59482853973458,45.67173562389081,105.58669874590628,100.94829687278956,92.76514118669286,92.38850445671429,99.38680886297732,103.8298936905302,88.33521451456517,157.12531223734766,42.22892653349689,555,89.83603084788604,105.7,118.4,-3.639194139194139,32,0.05765766,231,0.41621622,3.2657021597313767,0.03611663,,,,,0.48873426,0.1010603,0.28230616,,,0.09178264,,,,94.04037055619266,,,,,93.93463983050847,83.01901895491804,79.15375586854461,,,88.78158844765343,,,4.606490108944954,,,,,8.57602158368644,-1.634154172803535,-6.290703858568075,,,9.04997567407491,,,5.119379726024943,,,,,4.444188294491526,-2.67545666303791,-9.08941621735622,,,1.5792653879103675,,,0.0046511329710483,,,,,6.940874576568604,8.963756561279297,9.306788444519045,,,4.676013946533203,,,0.0042670944688517,,,,,0.4705677679029562,2.938936577468622,1.092346061563268,,,1.6880916774488095,,
Gerrit Cole,NYY,13,8,3.498339047775474,33,33,21,0,0,0,0,0,200.2,793,154,81,78,33,50,0,2,2,2,257,Gerrit Cole,13125,543037,11.526578657414062,2.242525030625304,5.14,1.4800665202127004,0.32408575,0.0630517,0.26103405,0.2078272604588394,1.0166113472168044,0.2682926829268293,0.78222778,89.85540085059908,85.23111344489787,69.86762547037337,3.466251617606312,0.0320874301691622,2.774320036894379,2.773347326279097,0.31903643,0.65585242,0.48075748,0.48802947,0.8128031,0.70076239,0.48014661,22.85441236,1.045918367,0.169772256,0.424430641,0.405797101,0.076530612,0.168367346,126,5.651163077175766,1123,2151,3274,0.36853002,0.3436853,0.28778468,0.15113872,0.53416149,0.31469979,0.4919819831848144,-13.123744010925291,13.61572551727295,13.287199020385742,1.4924768209457395,0.9286751747131348,0.9165932536125184,0.8782181739807129,1.080284833908081,33,1.801303744316101,-1.2715361823299778,0,0,3.627581834793091,0.7699719667434692,-0.5657254457473755,0.2042465358972549,31.854345321655277,3.423335313796997,27.386682510375977,136.89067385466177,73.7271546848765,185.6719951198788,137.47041039047838,145.87233259554176,78.56453056758849,86.9883418314576,81.1582440123457,93.58468359339992,107.32126180838786,85.91956025610197,100.21540538162918,107.10234978521883,484,89.43697478991596,105.4,112.4,12.61425576519916,46,0.09504132,194,0.40082645,3.3777419225387497,0.51863164,,0.06353085,,,,0.22571778,,0.10781918,,0.08430055,,,,97.77267373380448,,92.0249962439904,,,,88.69621109607577,,82.95042492917847,,89.74746659873189,,,-6.524851157611896,,-0.5013120357806866,,,,2.0985360152021317,,5.275500246215475,,-8.503542692764945,,,10.833417301604827,,4.6939412630521336,,,,0.6035462664654516,,-7.2060546875,,5.707152878028759,,,10.881502151489258,,-1.8121765851974487,,,,12.072589874267578,,-1.210235595703125,,-1.1977311372756958,,,0.6408422939628539,,-0.8712387428833889,,,,1.6336386839333663,,-0.3428429449583923,,-0.4339605569839477,,
Merrill Kelly,ARI,13,8,3.3693844449463004,33,33,18,0,0,0,0,0,200.1,804,167,77,75,21,61,2,2,4,1,177,Merrill Kelly,11156,518876,7.951747290073269,2.740432681889658,2.90163934,0.943427644584964,0.22014925,0.07587065,0.14427861,0.2253711201079622,1.1381031902929726,0.2688766114180478,0.76271186,82.2640266182427,94.61703339389396,96.62330487650232,3.651532512854616,-0.2821480679083157,3.855384333200746,4.011705752537176,0.28551435,0.65651644,0.48388147,0.64215686,0.85528757,0.79676985,0.53467926,22.11244444,1.12735849,0.193202146,0.427549194,0.379248658,0.103773584,0.099056603,113,5.076539230385759,1060,2011,3071,0.42907801,0.35992908,0.21099291,0.14893617,0.56560284,0.28546099,2.769214391708374,-11.87387752532959,14.643092155456545,22.78110122680664,2.2445075511932373,0.9589915871620178,0.9383087158203124,0.8759090900421143,1.0422121286392212,33,3.128733396530152,-0.2411018168794676,0,0,4.99979829788208,0.9988067150115968,0.82273930311203,1.821545958518982,30.052064895629883,3.178252458572388,25.4260196685791,92.09652478507472,86.58204939170709,106.36907891100992,85.56489907190165,97.33621569237172,91.50799813673494,93.30269705681016,88.97352766935592,92.11817930957235,105.55274702642704,96.12335432993764,98.47880916279873,103.94573381694352,564,88.53585304054054,103.9,111.7,14.035971223021583,47,0.08333333,206,0.36524823,3.623669433753612,0.30804298,,0.16704656,,,0.17518724,0.00195376,0.13480951,,,0.21295995,,,,92.56596029334038,,90.83508467348928,,,92.52583352695169,85.03333536783855,82.1743942481884,,,88.61911076070336,,,-5.099971714785941,,-1.5132951940941763,,,-9.773959361930762,0.2928383747736613,4.664174840070199,,,-9.963691734757264,,,8.967660916028013,,7.408968860410575,,,4.564688643558318,2.056802272796631,-5.695878623188406,,,1.883551827993597,,,7.350555419921875,,4.070399761199951,,,2.851454734802246,0.1908715069293975,-0.9091601371765136,,,2.838855743408203,,,0.7770143150023123,,0.7934502458479437,,,0.5300101737550643,3.1811917821566262,-0.2196038978687231,,,0.4340758017443736,,
Shane Bieber,CLE,13,8,2.88,31,31,23,1,0,0,0,0,200.0,791,172,70,64,18,36,0,2,5,1,198,Shane Bieber,19427,669456,8.91,1.62,5.5,0.81,0.25031606,0.04551201,0.20480405,0.2284196547144754,1.04,0.286778398510242,0.75757576,74.88624329005346,73.32766426668957,75.24018017957658,2.872431001663208,0.0075689983367919,2.9829505360871558,3.212911959733241,0.32999284,0.65155616,0.49530435,0.40130152,0.8701973,0.71839888,0.51408696,19.947343,1.531791907,0.203636363,0.481818181,0.314545454,0.063583815,0.104046242,98,4.41,941,1934,2875,0.43063063,0.34054054,0.22882883,0.12072072,0.54414414,0.33513514,2.6421947479248047,-11.779685974121094,14.421880722045898,26.18779945373535,2.7894861698150635,0.946069359779358,0.9147391319274902,0.8748258352279663,1.0276867151260376,30,3.3004820346832275,-0.5076690970133968,0,0,5.115582942962647,0.0877427235245704,0.260627806186676,0.3483705222606659,42.93008804321289,4.767212390899658,38.13769912719727,105.81595287691984,53.260493844385735,198.67625936952007,75.23380259982183,112.66828865188896,56.70948741141664,95.6075105905636,83.02540986180756,100.0327902841928,103.93901599982624,103.05775026699268,113.76559481047032,83.01823042757141,555,89.89,104.4,110.2,9.94909090909091,40,0.07207207,239,0.43063063,3.48628066634314,0.34434783,,0.1586087,,,,0.29495652,,0.17878261,,0.02330435,,,,91.2596985479798,,86.89868592379386,,,,85.00801518278301,,82.01556420233463,,86.35522096548507,,,-5.299439216382575,,0.6431292483681127,,,,1.0832211476451945,,5.253218476410506,,-7.752792130655317,,,10.190961371527775,,5.103599682188871,,,,1.5369015099867336,,-6.042579264956226,,3.820182914164529,,,0.283846765756607,,6.500046253204346,,,,16.23295783996582,,5.656035900115967,,-0.2701936364173889,,,0.0286713904804653,,1.425448739737795,,,,1.9142638962223848,,1.100396089516725,,-0.4032740842050581,,
Alek Manoah,TOR,16,7,2.2423729973420223,31,31,25,0,0,0,0,0,196.2,786,144,55,49,16,51,0,15,5,0,180,Alek Manoah,26410,666201,8.237288561664572,2.333898425804962,3.52941176,0.7322034277035174,0.22900763,0.0648855,0.16412214,0.2,0.99152547501518,0.2442748091603053,0.82622601,58.366912371219534,84.62376694996253,100.78228288697883,3.3463293188462764,-1.103956321504254,3.974817892812277,3.846280762590954,0.30146546,0.67546174,0.49372669,0.57175926,0.85839844,0.77335165,0.51407257,25.83725306,0.892857142,0.205992509,0.374531835,0.419475655,0.125,0.071428571,96,4.393220566221105,1006,1943,2949,0.45269017,0.31725417,0.23005566,0.16883117,0.59369202,0.23747681,3.557124376296997,-11.687501907348633,15.24462604522705,37.57099914550781,3.984683752059937,1.0229490995407104,0.9700915217399596,0.8730838894844055,1.0588644742965698,31,3.2284226417541504,0.248900304122722,0,0,6.621345520019531,2.0612680912017822,0.643913209438324,2.705181360244751,35.93339920043945,3.91616415977478,31.32931327819824,97.82677197246792,76.73122391420168,127.4927867356908,68.00796067007327,103.0772800343544,80.84949925515319,83.71215752871441,79.15558553034494,85.20687361175618,113.35779674472954,104.25016552369502,88.43343540046266,110.7125413599093,540,87.49024536819887,102.5,114.9,16.913857677902623,29,0.0537037,170,0.31481481,3.293630119833041,0.35842659,,,,,0.25940997,0.2706002,,,,0.11156324,,,,93.865849692526,,,,,93.26274509803922,81.47994987468671,,,,86.5109410619301,,,-3.832365701868496,,,,,-9.06529501123366,7.424418590421366,,,,-8.891703225921352,,,9.85680840527436,,,,,6.289629289215687,0.4620338000151746,,,,5.843322568389058,,,14.997050285339355,,,,,8.244478225708008,4.826022624969482,,,,2.7016043663024902,,,1.41883162585992,,,,,1.0777095719879748,0.6047647399711131,,,,0.8211563423411825,,
Martín Pérez,TEX,12,8,2.8879457454440662,32,32,23,1,1,0,0,0,196.1,821,178,70,63,11,69,0,6,6,2,169,Martin Perez,6902,527048,7.747029063175352,3.16298819739112,2.44927536,0.5042444952362655,0.20584653,0.08404385,0.12180268,0.2386058981233244,1.2580645487207838,0.2950530035335689,0.77020202,74.19450930568739,81.2368478104948,96.3734945294723,3.265232363856016,-0.3772866184119499,3.803612988321262,4.076584866938167,0.2709848,0.62005457,0.44276603,0.68536585,0.86358636,0.80818802,0.49211145,24.69212636,1.726190476,0.187943262,0.514184397,0.29787234,0.071428571,0.06547619,106,4.859083317731286,1094,1885,2979,0.39409722,0.375,0.23090278,0.14583333,0.59722222,0.25694444,1.922510266304016,-13.863470077514648,15.785980224609377,22.165401458740234,2.315030097961426,1.06480073928833,0.927175998687744,0.8728625178337097,1.1114516258239746,31,1.517379879951477,0.28813188893492,0,0,4.8485307693481445,-0.3112185001373291,1.2882291078567505,0.9770106077194214,35.59126281738281,3.8715200424194336,30.97216033935547,92.00440654153668,103.98908235618178,88.4750667432886,46.83485286006419,92.65237115810709,104.72144693594096,99.87107265490056,100.43396614437792,102.91910192162048,105.67133298574984,95.1156732236471,121.40781745836196,78.61768226388004,577,88.20375279017857,103.9,112.0,8.135714285714286,25,0.04332756,201,0.34835355,3.622883859616836,0.0795569,,0.24303458,,,0.35213159,0.01409869,0.03491104,,,0.2762672,,,,92.73755603902954,,89.85524753970995,,,92.62888763107722,84.5,78.76346059945914,,,84.40668666464155,,,6.684649632449895,,1.0009204169004662,,,9.67776788906101,-1.4296865917387462,-3.2908879793607277,,,8.269903838851763,,,8.452318923885812,,7.101754710160567,,,6.04527423811368,3.219471886044457,-2.789202470045823,,,5.380168780376671,,,0.596569836139679,,10.273116111755373,,,7.160278797149658,1.0428787469863892,-4.103558540344238,,,3.87829852104187,,,0.2517172304386831,,1.418938689468974,,,0.682581391529996,2.4830446356818787,-3.945729365715614,,,0.4712391884619525,,
