Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,FIP,E-F,xFIP,SIERA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,RAR,WAR,Dollars,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,LD%+,GB%+,FB%+,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,xERA,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C
Logan Webb,SFG,11,13,3.25,33,33,24,2,1,0,0,0,216.0,850,201,83,78,20,31,0,5,1,0,194,Logan Webb,17995,657277,8.083333333333334,1.2916666666666667,6.25806452,0.8333333333333334,0.22823529,0.03647059,0.19176471,0.2469287469287469,1.0740740740740742,0.3016666666666667,0.73684211,76.23800244653714,74.9975978649005,67.49160510836776,3.162447766904478,0.087552233095522,2.9538168780781606,3.161129235048294,0.33375959,0.60568603,0.47203017,0.65517241,0.89489796,0.81158455,0.50848523,16.84087969,2.938461538,0.167479674,0.621138211,0.211382113,0.069230769,0.153846153,77,3.208333333333333,1025,2159,3184,0.46526656,0.34733441,0.18739903,0.14285714,0.53246753,0.32467532,2.7290005683898926,-15.259770393371582,17.988771438598633,29.80840110778809,3.005570650100708,1.0658146142959597,1.0107460021972656,0.8745454549789429,1.0860258340835571,31,2.872675657272339,-0.3121923126218466,0,0,5.417255878448486,-0.1477108150720596,0.6293034553527832,0.4815926253795624,47.6146240234375,4.935663223266602,39.48530578613281,94.1694665156724,38.70890545506232,243.27597685818057,67.9043861564616,102.52064691886088,42.14170686573336,99.32471914520336,80.66399162355886,101.52351314038934,102.6307755819579,82.55820984703058,143.9074263102446,57.83146667608251,620,90.70868980532786,106.2,114.2,0.6029411764705882,43,0.06935484,285,0.45967742,3.63774845436356,0.03676933,,,,,0.33563796,0.2115022,,,,0.41609051,,,,92.64017427884616,,,,,92.29662628745318,84.27800543276375,,,,87.45611664463746,,,-5.883141672509348,,,,,-9.609876082631086,6.487857540861813,,,,-6.855440721771148,,,5.496426574185363,,,,,0.4747953093453739,0.2871847847064218,,,,-2.441315527048716,,,-1.6053119897842407,,,,,3.2827274799346924,0.7354995608329773,,,,28.84836196899414,,,-1.3720615297301202,,,,,0.3073714868852708,0.109286710376371,,,,2.17887930279412,,
Zac Gallen,ARI,17,9,3.4714285714285715,34,34,20,1,1,0,0,0,210.0,846,188,87,81,22,47,0,5,8,1,220,Zac Gallen,19291,668678,9.428571428571429,2.0142857142857142,4.68085106,0.9428571428571428,0.26004728,0.05555556,0.20449173,0.2367758186397985,1.119047619047619,0.3007246376811594,0.73135755,78.69093887728627,77.20854239785002,79.61335125648552,3.26456416902088,0.2068644024076915,3.485153228754089,3.668433518980677,0.30666667,0.640801,0.47105911,0.51976285,0.87988281,0.76078431,0.49199507,19.75753769,1.189054726,0.23076923,0.417832167,0.351398601,0.074626865,0.109452736,124,5.314285714285714,1153,2099,3252,0.41811847,0.35888502,0.22299652,0.09756098,0.50174216,0.40069686,2.869828224182129,-13.70595359802246,16.575782775878906,24.74920082092285,2.4257922172546387,1.0034575462341309,0.9774295091629028,0.8752999901771545,0.9164242148399352,33,2.5487618446350098,0.311178005289173,0,0,5.329916000366211,-0.0878134965896606,0.2621778845787048,0.174364373087883,49.49000930786133,5.155551433563232,41.24441146850586,109.84126285775042,60.36448666356262,181.96338691740297,76.82896262273941,116.81022251366085,64.19435610890417,95.24080115937169,84.04154792306745,101.20648079092378,101.86686167924958,113.75645809161097,96.8047863064124,96.13820296967847,574,91.48266473292468,104.9,113.8,12.320490367775832,53,0.09233449,265,0.46167247,4.201770647354367,0.49076355,,0.09174877,,,0.0067734,0.04464286,,0.22660099,,0.13947044,,,,93.5500019604768,,90.19765231753355,,,93.03181596235795,87.42068965517241,,82.4927978515625,,86.82339955849889,,,-2.4348225707242,,0.904496160929635,,,-6.165096629749645,2.0042204758216595,,1.361987652985946,,-7.979040015349062,,,9.946640110374844,,5.340207912777895,,,11.263552579012783,1.2354383797481143,,-5.773038781207541,,2.734746869826159,,,25.36351203918457,,-6.68709135055542,,,-0.7430961728096008,0.4896130561828613,,3.417187213897705,,4.740577220916748,,,1.591186451642696,,-2.243990386092422,,,-3.3777098764072764,0.3376641766778354,,0.4642917410187099,,1.0464850377299666,,
Gerrit Cole,NYY,15,4,2.626794258373206,33,33,24,2,2,0,0,0,209.0,821,157,64,61,20,48,0,7,4,1,222,Gerrit Cole,13125,543037,9.559808612440191,2.0669856459330145,4.625,0.861244019138756,0.27040195,0.05846529,0.21193666,0.2049608355091383,0.9808612440191388,0.2614503816793893,0.80434783,62.03380951906075,72.46575474598859,83.93525719892114,3.16413126858798,-0.5373370102147739,3.597196205609153,3.6260404162447184,0.30018999,0.68566392,0.50015239,0.58438819,0.83547558,0.76294942,0.51874429,18.71766626,1.009433962,0.211111111,0.396296296,0.392592592,0.08490566,0.094339622,112,4.822966507177034,1117,2169,3286,0.3664825,0.39042357,0.24309392,0.15101289,0.53775322,0.31123389,4.392210483551025,-10.193315505981444,14.585526466369627,43.43840026855469,4.394714832305908,0.90729022026062,0.8962091207504272,0.8712121248245239,1.202303171157837,31,4.531120300292969,0.3099001201512834,0,0,7.1065993309021,1.4443784952163696,0.356869488954544,1.8012479543685913,49.91386413574219,5.305351734161377,42.442813873291016,107.46350286570907,63.17740967877836,170.09799726421383,70.35258457071161,116.58041449946168,68.53720806614065,84.37603742092375,75.54233432239906,89.15673100388013,111.77167335791518,107.01499136879436,94.65727876002585,102.22083451062429,544,89.22201492537313,104.4,114.9,14.75373134328358,41,0.07536765,213,0.39154412,3.4461439049344644,0.53002133,,0.07010058,,,,0.20816824,,0.12069491,,0.07101493,,,,96.65520773433008,,92.7160835597826,,,,89.13265236090776,,82.9093473800505,,89.09098377145922,,,-5.416181848404255,,0.7825462673021399,,,,1.9126995304493049,,5.088497277462121,,-8.614940987124463,,,10.234424417768832,,6.457034434442935,,,,1.3973982044404285,,-7.651216757417929,,6.122109605519045,,,28.84404754638672,,1.3971693515777588,,,,11.55280590057373,,3.739802837371826,,-1.2505050897598269,,,1.6586571332022264,,0.6074649354685908,,,,1.6914796340517908,,0.9443946559019762,,-0.5366974634162346,,
Miles Mikolas,STL,9,13,4.783112703616735,35,35,14,0,0,0,0,0,201.1,860,226,110,107,26,39,0,8,4,0,137,Miles Mikolas,9803,571945,6.124172340144791,1.7433775274864731,3.51282051,1.1622516849909823,0.15930233,0.04534884,0.11395349,0.2779827798277983,1.316225198814574,0.3076923076923077,0.68892646,111.9182884695294,99.64954268709604,108.7524258635752,4.273252305749854,0.5098603978668805,4.762415545141465,4.805911252038487,0.26934524,0.66055046,0.49609008,0.73480663,0.88643791,0.8518285,0.57960588,16.9402921,0.988636363,0.21875,0.388392857,0.392857142,0.098484848,0.098484848,85,3.7996689701628266,1042,2156,3198,0.37537092,0.37388724,0.25074184,0.12759644,0.52373887,0.34866469,-0.5456876158714294,-15.97634220123291,15.430654525756836,-2.750800609588623,-0.3045862019062042,0.9888638257980348,0.9516085982322692,0.8767200112342834,1.1418228149414062,35,-0.4662926197052002,-0.0855403037320057,0,0,2.1024725437164307,-0.472832441329956,-0.4461985230445862,-0.9190309643745422,30.29329490661621,3.021503448486328,24.172027587890625,71.34557222121303,52.24586003919035,136.55737159617578,94.706384674351,71.55675675068302,52.40050957105279,111.81590591218686,98.84977300417891,103.55139461833168,95.95686270326686,107.83164292544502,89.98418622188558,107.48073426645144,676,90.42678687686012,105.1,115.5,14.94345238095238,66,0.09763314,290,0.42899408,5.472668314576159,0.26024398,,,,,0.24335314,0.24272756,0.19799812,0.00187676,,0.05380044,,,,93.32103553185097,,,,,92.66169264138816,86.4030887564433,75.87914691943128,68.11666870117188,,84.36918604651163,,,-3.8629335256723256,,,,,-8.73824359334833,1.3502964924291236,3.8237894790432474,1.1627723375956218,,-8.587620934774709,,,9.001167884239784,,,,,6.86532475096401,2.167391118315077,-8.391240558353081,-7.185615539550781,,5.220813839934593,,,-1.6018236875534058,,,,,-12.551472663879396,4.827406883239746,-5.823400497436523,-0.0534957200288772,,4.613487720489502,,,-0.1925268855232458,,,,,-1.613299828262133,0.6220885158814106,-0.9199684830073498,-0.891595333814621,,2.6822603026101755,,
Chris Bassitt,TOR,16,8,3.6,33,33,21,1,1,0,0,0,200.0,826,176,88,80,28,59,2,12,4,3,186,Chris Bassitt,12304,605135,8.37,2.655,3.15254237,1.26,0.2251816,0.07142857,0.15375303,0.2331125827814569,1.175,0.2735674676524954,0.76515881,84.56953482093054,98.4720977966786,98.3128215949371,4.28004035949707,-0.6800403594970699,4.212593218684197,4.247488615404764,0.27840112,0.63434579,0.47259401,0.6070529,0.86832413,0.79838166,0.54557043,20.20388769,1.122641509,0.200710479,0.422735346,0.376554174,0.108490566,0.132075471,114,5.13,1080,2072,3152,0.38137083,0.34797891,0.27065026,0.16520211,0.55008787,0.28471002,1.358370304107666,-13.39255428314209,14.750924110412598,10.425999641418455,1.0421141386032104,0.9394925236701964,0.926031768321991,0.8792787790298462,1.0709625482559204,32,1.5378769636154177,-0.0920216003379188,0,0,3.796858310699463,0.849834680557251,0.3404564559459686,1.190291166305542,25.9621639251709,2.606567144393921,20.852537155151367,94.08865338742288,81.15006653635582,115.94403108492412,102.92583122695108,97.08422674710594,83.73370195254155,95.96524116032612,90.49418903035682,93.2887570032909,106.32599152591531,101.74277458002474,100.97237317614992,98.04485028270432,569,87.49803643048128,104.6,113.2,13.153297682709448,47,0.08260105,201,0.35325132,4.035282528318384,0.0930529,,0.15328235,0.03314213,,0.3932441,0.13639261,0.12555768,,,0.06532823,,,,92.42533979023972,,87.79771147349273,82.58365572415866,,91.88509167341978,75.59182425525701,70.65304766814721,,,84.1180449695122,,,-3.458122148905715,,1.0166733200485645,-8.148756173940805,,-9.558465546495135,7.721985433703271,7.713486724698604,,,-10.236740186737803,,,7.55958034567637,,4.53215347258316,2.5352369455190806,,5.127154531123379,-1.1623858870746933,-8.448894675007931,,,4.819390422541921,,,-11.3826265335083,,-5.449634552001953,-3.18864369392395,,25.98709297180176,-3.079099655151367,2.6407859325408936,,,3.4961516857147217,,,-3.8981597717494174,,-1.1329801563413624,-3.066003551849952,,2.1059232554134324,-0.7194158072783569,0.670250236685506,,,1.7054398466901082,,
Framber Valdez,HOU,12,11,3.4545454545454546,31,31,20,2,2,0,0,0,198.0,808,166,86,76,19,57,0,10,6,0,200,Framber Valdez,17295,664285,9.090909090909092,2.590909090909091,3.50877193,0.8636363636363636,0.24752475,0.07054455,0.1769802,0.224021592442645,1.1262626262626263,0.2816091954022988,0.7122093,81.12952695616391,81.98769461427133,78.99231340857807,3.4974646019213127,-0.0429191473758581,3.385625402614324,3.699048733425028,0.30362117,0.62896825,0.47048847,0.46788991,0.88117771,0.75126172,0.51289009,19.62307333,2.132352941,0.203738317,0.542056074,0.254205607,0.06617647,0.139705882,104,4.727272727272728,1077,1885,2962,0.44259259,0.31111111,0.2462963,0.10925926,0.51666667,0.37407407,2.127982378005981,-12.554545402526855,14.682527542114258,16.354598999023438,1.601765513420105,0.9972150325775146,0.923879623413086,0.8754838705062866,0.9263103604316713,29,1.0388970375061035,1.0950282529157205,0,0,4.465641498565674,0.4865666031837463,-0.4518460929393768,0.0347205065190792,42.24242782592773,4.430921077728272,35.44736862182617,102.19252024266632,79.19112810430204,129.045422265901,70.54800841674135,106.71719786218571,82.69739372233799,92.22276158311612,86.74061531815846,96.03105232215898,98.96816140038,103.27762537921411,129.47270367670353,66.18848601407078,541,91.50526462640975,105.3,114.8,4.24202626641651,43,0.07948244,246,0.45471349,4.302081562090913,0.00101764,,0.0339213,,,0.46811398,0.08717775,0.2527137,,,0.15705563,,,,95.73333740234376,,89.145,,,95.29347826086956,84.67353933608949,80.23973364093959,,,90.13995849082072,,,3.9681742986043296,,-0.4055256652832031,,,9.26220703125,-1.313560634271644,-4.662855232802014,,,9.052555092467603,,,9.171414057413736,,3.9141217041015626,,,6.134934754302536,-1.5968060326483462,-7.919132760067114,,,3.123791688461798,,,-0.4904507994651794,,0.4531362652778625,,,12.81540584564209,-0.8118088841438293,7.953309059143066,,,3.4026925563812256,,,-16.348359982172646,,0.4531362652778625,,,0.9286525975102964,-0.3158789432466262,1.0675582629722238,,,0.7349227983544764,,
Luis Castillo,SEA,14,9,3.33502538071066,33,33,18,0,0,0,0,0,197.0,802,160,81,73,28,56,0,5,3,0,219,Luis Castillo,15689,622491,10.00507614213198,2.5583756345177666,3.91071429,1.2791878172588833,0.27306733,0.06982544,0.2032419,0.2159244264507422,1.0964467005076142,0.2672064777327935,0.77007701,83.29727040714405,92.79271581467128,88.83707676474015,3.8083398518828577,-0.4733144711721979,3.807006785228168,3.7367733762074966,0.33145363,0.70515208,0.5191768,0.53497164,0.8028169,0.71771772,0.50233863,16.81521739,0.918181818,0.18689788,0.389210019,0.4238921,0.113636363,0.127272727,119,5.436548223350254,1075,2134,3209,0.37547893,0.35632184,0.26819923,0.18199234,0.48467433,0.33333333,0.8479905724525452,-12.60186004638672,13.44985008239746,15.52979850769043,1.6736022233963013,0.9048051238059998,0.8799457550048828,0.8592848777770996,0.891757607460022,33,0.8465923070907593,0.0906156619418782,0,0,3.954976797103882,1.1133818626403809,-0.4279845356941223,0.6853973865509033,32.0537223815918,3.2695794105529785,26.156635284423828,112.4688340802664,78.1967431134118,143.8280362704977,104.49322967203156,117.72956100982566,81.85439194535007,88.88940875481072,84.44430210846559,91.11960711126778,107.00942167629476,94.7409869632393,92.96468737289928,110.37040710248806,522,89.96428571428571,105.8,113.0,15.87837837837838,49,0.09386973,218,0.41762452,3.817240922920548,0.44371687,,,,,0.17898347,0.22139071,,,,0.15590895,,,,96.26001405481378,,,,,95.85836100827528,85.67831205985915,,,,88.3473984375,,,-7.58787072316409,,,,,-11.246663695013066,-0.1774269211460167,,,,-10.8071552734375,,,7.723369284741743,,,,,2.860981266673018,0.1542735784826144,,,,0.8559747314453126,,,18.645000457763672,,,,,3.4446170330047607,-0.86658775806427,,,,-7.986983299255371,,,1.3102600462237295,,,,,0.600107497039157,-0.122054613811869,,,,-1.5973966598510745,,
Mitch Keller,PIT,13,9,4.214408343579362,32,32,18,1,1,0,0,0,194.1,825,187,97,91,25,55,0,12,5,1,210,Mitch Keller,17594,656605,9.725557715952371,2.5471698779875265,3.81818182,1.1578044899943305,0.25454545,0.06666667,0.18787879,0.2467018469656992,1.2452830514605684,0.3097514340344168,0.71689498,94.68428539171708,87.1663986687112,84.56170958752986,3.8004949192277326,0.4139134243516293,3.702056191852536,3.825125363180547,0.25251076,0.6573913,0.47643475,0.60227273,0.85802469,0.7974428,0.55306188,16.28151076,1.286486486,0.223853211,0.436697247,0.339449541,0.075675675,0.135135135,99,4.584905780377548,1049,2073,3122,0.35766423,0.3649635,0.27737226,0.17153285,0.51824818,0.31021898,2.152334213256836,-13.327914237976074,15.48024845123291,7.067598819732666,0.6279180645942688,0.9974440932273864,0.9640416502952576,0.8780312538146973,1.0500065088272097,31,1.137113094329834,1.0207363810153174,0,0,2.715794801712036,-0.4554460644721985,-0.0533711723983287,-0.5088172554969788,32.08584976196289,3.22461199760437,25.79689598083496,113.30110288807624,76.3340577948401,148.427985876663,94.34400381871212,114.33886563721012,77.03322733068501,99.23345081219604,93.52194979528716,104.2443771826991,99.85244735752428,110.34724350293168,101.17551259865928,92.86909161776144,548,87.65926748853211,104.7,115.1,10.359633027522936,47,0.08576642,195,0.35583942,4.179301723596134,0.2613017,,0.24238538,,,0.22763706,0.16062841,0.07983328,,,0.02821417,,,,95.16674654907976,,89.69549851190476,,,93.8553477112676,82.75608938373253,77.98071975401606,,,90.69545676491477,,,-5.781193682898773,,1.363737076047867,,,-9.540909028389084,9.803100829590818,6.612822383283133,,,-9.403142062100498,,,8.71815088190184,,3.3678640537161044,,,5.504739766725352,-0.0982417869948579,-8.189889930817017,,,2.3877166401256216,,,5.399722099304199,,-0.504474401473999,,,11.76614761352539,-2.5204670429229736,-4.899589538574219,,,-2.3142120838165283,,,0.6625425888716809,,-0.0667294181843914,,,1.6572038892289285,-0.503087234116362,-1.9677066419976783,,,-2.6297864588824185,,
Pablo López,MIN,11,8,3.6649484536082473,32,32,20,1,1,0,0,0,194.0,801,176,81,79,24,48,1,9,7,0,234,Pablo Lopez,17085,641154,10.855670103092784,2.2268041237113403,4.875,1.11340206185567,0.29213483,0.05992509,0.23220974,0.2365591397849462,1.154639175257732,0.3127572016460905,0.76228686,84.93533959211351,77.75345329806161,76.6114324852026,3.3323599471259366,0.3325885064823106,3.283717529460327,3.367610397951726,0.34151329,0.67822736,0.51488095,0.49700599,0.82102273,0.71676301,0.51488095,19.52322959,1.245901639,0.184523809,0.452380952,0.363095238,0.103825136,0.13114754,117,5.427835051546392,992,2036,3028,0.43811395,0.35363458,0.20825147,0.17485265,0.53045187,0.29469548,1.4530185461044312,-12.247932434082031,13.700950622558594,20.410600662231445,2.026879072189331,0.9313510060310364,0.8566920161247253,0.8728874921798706,1.0625871419906616,31,1.9202313423156736,-0.3601121856332889,0,0,4.419908046722412,-0.8313408493995667,0.6605187654495239,-0.1708221286535263,43.61520767211914,4.5907301902771,36.7258415222168,122.03051154338183,68.06226094260143,179.29248360281997,90.95066087801274,125.9502749133678,70.24849869585567,97.38408209145996,88.92607301074764,106.6527786938969,105.92690769695798,93.53753923199268,108.05336893481808,94.5404956474414,510,87.0580213490099,103.2,112.8,12.63960396039604,32,0.0627451,177,0.34705882,3.0116094268148195,0.34490741,,,,,0.10582011,0.21362434,0.12466931,,,0.21097884,,,,94.88120955177374,,,,,94.46312255859377,84.39133247871517,82.4708222811671,,,88.37617554858934,,,-3.4232628329488257,,,,,-8.533712768554688,6.695992012142028,4.5468646385941645,,,-9.940904192789969,,,8.236006037272292,,,,,4.931583023071289,-0.0234227239531998,-5.632425242456897,,,3.559213668201411,,,1.0309840440750122,,,,,6.641082763671875,8.688688278198242,0.9412606954574584,,,-1.080014705657959,,,0.0988479428643348,,,,,2.075338363647461,1.344998185479604,0.2496712720046309,,,-0.1692813018272663,,
Corbin Burnes,MIL,10,8,3.392427028448635,32,32,19,0,0,0,0,0,193.2,784,141,77,73,22,66,0,8,10,1,200,Corbin Burnes,19361,669203,9.294320625886671,3.067125806542601,3.03030303,1.0223752688475338,0.25510204,0.08418367,0.17091837,0.1985915492957746,1.0688468719769673,0.2438524590163934,0.74918567,78.25634860365565,86.93543717063773,86.89464850818725,3.812699597050271,-0.4202725686016357,3.8043166448685737,4.021431088589101,0.29506173,0.64701851,0.46183826,0.5167364,0.84427966,0.73417722,0.47385515,19.5085639,1.302325581,0.22047244,0.440944881,0.338582677,0.075581395,0.127906976,119,5.53012077240257,1130,1951,3081,0.45882353,0.33137255,0.20980392,0.19019608,0.51960784,0.29019608,1.6256462335586548,-11.632497787475586,13.25814437866211,23.82379913330078,2.3508846759796143,0.935123085975647,0.8763238787651062,0.8743749856948853,1.0521750450134275,32,2.939064741134644,-1.2006345195531063,0,0,4.704598903656006,2.25190806388855,-0.94371896982193,1.3081891536712646,33.65501022338867,3.3964099884033203,27.17127990722656,108.27726370705462,91.91619318521754,117.79998878483188,83.30851806316701,114.58887761294764,97.27410126885674,79.88154519775469,80.27142373987805,82.06660218983559,104.35004397461304,108.6807105142016,102.15961897953024,92.63192861556978,510,86.4019669660433,104.1,111.8,10.456692913385826,27,0.05294118,165,0.32352941,3.41578035103326,,,0.554076,,,0.07664826,0.08541734,0.17148425,,,0.11237415,,,,,,94.42180172919107,,,95.30169160487289,86.0342205323194,79.8435576467803,,,89.32080924855491,,,,,1.5343303792222305,,,-6.154650154760328,6.679914003089354,5.804983890417851,,,-8.039318635973627,,,,,6.752862140973036,,,6.677217127913136,1.2397496908789805,-5.983669396602746,,,4.402359273392341,,,,,25.773557662963867,,,-5.721197128295898,2.957206964492798,7.138830184936523,,,3.6917452812194815,,,,,1.5107595347575538,,,-2.4242360713118214,1.1244132944839536,1.352051171389493,,,1.066978404976729,,
