Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,FIP,E-F,xFIP,SIERA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,RAR,WAR,Dollars,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,LD%+,GB%+,FB%+,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,xERA,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C
Zack Wheeler,PHI,14,10,2.784375066384675,32,32,20,3,2,0,0,0,213.1,849,169,72,66,16,46,1,8,6,0,247,Zack Wheeler,10310,554430,10.420312748439615,1.9406250462681065,5.36956522,0.6750000160932544,0.29093051,0.05418139,0.23674912,0.2125786163522012,1.007812524028123,0.287593984962406,0.75274177,65.99731348461476,59.14213802560461,66.47550499901793,2.588784108608961,0.195590957775714,2.837810339867204,3.1785661708982538,0.27955494,0.70538244,0.51420543,0.52736318,0.83373494,0.75895568,0.55104589,23.61060802,1.81081081,0.226765799,0.498141263,0.275092936,0.128378378,0.108108108,87,3.670312587507071,1041,2164,3205,0.3540146,0.37226277,0.27372263,0.22992701,0.54562044,0.22445255,3.616490125656128,-12.527520179748535,16.144010543823242,39.57279968261719,4.028081893920898,1.0058130025863647,0.9875285029411316,0.8735312819480896,1.254751682281494,29,4.407456874847412,-0.8118679171021617,0,0,6.702627658843994,0.0359397828578949,-0.5548170804977417,-0.5188772678375244,65.29078674316406,7.221505165100098,57.77204132080078,116.34842331323452,56.94038310627337,204.3337553506714,54.97845243464388,124.80234058920658,61.0776912981664,89.20736851592758,77.93666791822768,100.02082092525777,104.13896398461269,108.8739771862681,114.42666163358828,77.19080163855155,548,84.62276265158582,103.4,118.6,8.412313432835822,25,0.04562044,156,0.28467153,2.7943777391882234,0.42428973,,0.25007805,0.00031221,,0.18295348,,0.10615048,,,0.03621605,,,,97.17601407284768,,91.54931335830211,90.5999984741211,,96.68532689846415,,81.50793887867647,,,90.45000168372844,,,-4.897466326917771,,0.6968885176488374,-8.722469329833984,,-9.319864214483788,,5.075399959788603,,,-8.232562887257544,,,9.333145781594922,,3.5608178375663235,7.091830730438232,,6.792080094789889,,-6.421247414981617,,,5.981346919618804,,,16.914321899414062,,11.80793571472168,-0.8100676536560059,,11.191049575805664,,2.551029682159424,,,0.6167556047439575,,,1.2446152979701297,,1.4741492777430312,-81.00676536560059,,1.9097354224924337,,0.7503028476939482,,,0.531685866158584,,
Walker Buehler,LAD,16,4,2.470305096930544,33,33,27,0,0,0,0,0,207.2,815,149,61,57,19,52,2,6,5,0,212,Walker Buehler,19374,621111,9.18780141314518,2.253611667375233,4.07692308,0.8234350323101812,0.2601227,0.06380368,0.19631902,0.1968295904887714,0.9678973186803884,0.247148288973384,0.80931264,60.33000199917629,73.13292720797395,83.93210508191315,3.155587893830021,-0.685282796899477,3.5719495928383878,3.727905298451464,0.28638184,0.67049577,0.48794416,0.52447552,0.85211903,0.76072822,0.52474619,21.13745704,1.259259259,0.198874296,0.44652908,0.354596622,0.116402116,0.1005291,123,5.330658367060647,1032,2120,3152,0.3853211,0.36880734,0.24587156,0.17431193,0.51926606,0.30642202,3.842290163040161,-11.07800006866455,14.920289993286133,43.32310104370117,4.513317584991455,0.9419954419136048,0.9018701314926147,0.8741818070411682,1.0788363218307495,33,3.373009443283081,0.7058745853219719,0,0,7.441888809204102,1.9551234245300293,-0.0635477900505065,1.891575574874878,52.03961181640625,5.5503129959106445,44.40250396728516,102.58676816534368,66.12380478128956,155.14347414152857,67.06841878153423,111.58651638814963,71.92472438694757,82.59838225910595,74.84992506684847,85.95442201832584,111.965328047509,95.48280940565968,102.57096880311532,99.49945610563566,545,88.24895882561437,104.2,114.4,11.07750472589792,37,0.06788991,202,0.3706422,3.0767651511709744,0.4444797,,0.1643401,,,0.07423858,0.13705584,,0.1319797,,0.04790609,,,,95.34932637401856,,91.54652811293435,,,95.31922743055556,84.84837962962963,,80.1358173076923,,91.4708583402318,,,-1.998813277904176,,2.9692745724239864,,,-7.857169387686966,7.6387379964192705,,5.989685645470252,,-7.6728216512313745,,,10.444878239873304,,4.8471052839949325,,,7.829012878939637,0.6022677951388888,,-8.466579143817608,,3.32418237143005,,,18.470212936401367,,7.185356616973877,,,4.02836275100708,6.152370452880859,,2.8336181640625,,5.099042892456055,,,1.318359238858056,,1.387134482041289,,,1.7215225431654189,1.4241598270557545,,0.681158212515024,,3.3768495976530164,,
Adam Wainwright,STL,17,7,3.053311868481166,32,32,22,3,1,0,0,0,206.1,828,168,72,70,21,50,3,9,4,1,174,Adam Wainwright,2233,425794,7.589660930224612,2.1809370489151187,3.48,0.9159935605443498,0.21014493,0.06038647,0.14975845,0.2184655396618985,1.0565428370299907,0.2560975609756097,0.78441296,74.53565000356318,87.56967356696862,91.06471055938688,3.664379853554468,-0.6110679850733023,3.871912107423431,4.13440011400724,0.25637491,0.59307359,0.43383312,0.59946237,0.89572471,0.81292261,0.52705346,22.46894689,1.56424581,0.222033898,0.474576271,0.30338983,0.07821229,0.117318435,109,4.754442766634958,1059,2009,3068,0.43193277,0.34117647,0.22689076,0.1394958,0.56302521,0.29747899,3.0258824825286865,-12.07345962524414,15.099342346191406,27.650400161743164,2.9028913974761963,0.9812807440757751,0.9257962107658386,0.879687488079071,1.3157379627227783,29,3.559908628463745,-0.4763033495497772,0,0,6.142106533050537,1.6207741498947144,0.6156987547874451,2.236472845077514,37.908180236816406,3.9056334495544434,31.245067596435547,84.7426659862893,63.9914399408074,132.42812776890358,74.60726992319088,90.14722833001213,68.07256928165978,91.67778132660789,81.70510513390956,89.06684292818265,108.52055152423176,106.60211395206991,109.01361203046352,85.13088168386801,595,88.19643330857386,103.4,112.2,9.98471986417657,37,0.06218487,212,0.35630252,3.8555367233630142,0.09745763,,0.21642764,,,0.28129074,,0.33767927,0.0035854,,0.06355932,,,,88.95049905936455,,84.91205054593374,,,89.05098493626883,,73.45965552606178,65.50908868963069,,82.72974258814102,,,-1.2330927513913563,,3.140280114599021,,,-7.663234175840093,,9.155008559061294,8.252643931995738,,-8.154161032652244,,,8.48892548730142,,3.895657826618976,,,7.329249235044902,,-8.519467151303088,-9.044851129705256,,4.670288711939103,,,-4.600345611572266,,2.6081106662750244,,,17.992538452148438,,14.703713417053224,-0.5352712273597717,,0.7474337816238403,,,-1.5385771276161424,,0.3927877509450337,,,2.0848827870392164,,1.4192773568584192,-4.866102066907016,,0.383299375191713,,
Sandy Alcantara,MIA,9,15,3.1944896231573527,33,33,23,1,0,0,0,0,205.2,837,171,85,73,21,50,2,10,6,1,201,Sandy Alcantara,18684,645261,8.795786496638739,2.188006591203666,4.02,0.9189627683055398,0.24014337,0.05973716,0.18040621,0.22007722007722,1.0745543481244673,0.2702702702702703,0.72420635,75.77774457180591,81.59536458538336,80.93864976817326,3.4180082028034566,-0.2235185796461039,3.446059497550878,3.678393871765249,0.32352941,0.70545891,0.52924071,0.51948052,0.83843537,0.74847375,0.53861066,21.1114106,1.924050632,0.189473684,0.533333333,0.277192982,0.056962025,0.132911392,73,3.1944896231573527,994,2101,3095,0.42361111,0.34895833,0.22743056,0.19270833,0.51388889,0.29340278,1.9656363725662231,-14.036396026611328,16.002033233642578,14.114800453186035,1.595658779144287,1.0418626070022583,1.01086163520813,0.8764485120773315,1.1931188106536863,32,2.653548002243042,-0.766891969714981,0,0,4.739098072052002,0.8438396453857422,-0.3938409984111786,0.449998676776886,41.304500579833984,4.289099216461182,34.31279373168945,98.20970976490136,64.19886921575674,152.97732000890585,74.84911058063555,103.01585399290344,67.34060607413383,92.35411355233506,83.0979804211356,93.9958960117243,100.19119637159774,90.96942149205742,122.51053539627144,77.78007243763099,576,87.60280975877193,104.3,115.7,4.440350877192983,35,0.06076389,227,0.39409722,3.509852149443317,0.21583199,,,,,0.28239095,0.24071082,0.02584814,,,0.23521809,,,,98.06691499812874,,,,,97.61567684496568,90.421875,83.83125,,,91.81716818337912,,,-6.77339729720247,,,,,-10.496982041976544,-1.5260047451761745,1.4112866401672364,,,-9.827225569840316,,,8.118597521753369,,,,,4.592823159503719,2.32431001599203,-1.940645980834961,,,2.3547852903932007,,,-2.7170755863189697,,,,,15.654828071594238,7.63849401473999,-2.713170528411865,,,4.3510050773620605,,,-0.4067478422633188,,,,,1.7911702599078076,1.0253012100322134,-3.3914631605148315,,,0.5976655326046787,,
Robbie Ray,TOR,13,7,2.8396552471201733,32,32,23,0,0,0,0,0,193.1,773,150,62,61,33,52,0,4,5,0,248,Robbie Ray,11486,592662,11.544827889931195,2.420689718856541,4.76923077,1.5362069369666511,0.32082794,0.06727038,0.25355757,0.209205020920502,1.0448276136944898,0.268348623853211,0.90112641,63.16669944096878,86.77569190252194,78.69967020419816,3.692447929314286,-0.8527926821941127,3.362566680310958,3.2114522736318776,0.31009296,0.71009174,0.51830627,0.44325482,0.80103359,0.69840295,0.52053486,24.07698888,0.84057971,0.185897435,0.371794871,0.442307692,0.111111111,0.159420289,117,5.4465518674272175,1067,2074,3141,0.40298507,0.34754797,0.24946695,0.14072495,0.50959488,0.34968017,3.4532978534698486,-11.709084510803224,15.162382125854492,40.0713996887207,3.8573014736175537,0.9826919436454772,0.9529989957809448,0.8744999766349792,1.0106124877929688,32,2.806760787963867,0.707359660260428,0,0,7.033318042755127,0.873931884765625,2.247641563415528,3.1215734481811523,37.84085464477539,3.911744594573975,31.2939567565918,130.51536981973635,74.1794850404517,175.9453683499445,119.75386345161156,139.19465002171768,79.11242945332206,85.93191847831999,80.29940258938608,92.02486975353924,125.2886203487051,90.73408951365656,88.00686565289215,118.69022806065644,469,90.42231927306868,106.4,115.3,17.551502145922747,46,0.09808102,202,0.43070362,3.6031001812779295,0.59248647,,,,,0.00254696,0.30818211,,0.06080866,,0.0359758,,,,94.7791509940892,,,,,95.13750457763672,88.64039094783058,,82.5356010716623,,88.21858579922566,,,5.502641598938743,,,,,8.171456336975098,0.3111621131581708,,0.1062208744867934,,6.448244348036504,,,10.099694384739388,,,,,8.69206714630127,4.574477518885589,,0.3212644766762618,,8.026302371404867,,,14.68095874786377,,,,,0.6178118586540222,9.000173568725586,,-1.043115496635437,,-3.770954370498657,,,0.788874731212454,,,,,7.722648233175278,0.9297699967691722,,-0.5461337678719566,,-3.337127761503236,,
José Berríos,- - -,12,9,3.515625139698392,32,32,17,1,0,0,0,0,192.0,781,159,83,75,22,45,0,15,3,0,204,Jose Berrios,14168,621244,9.562500379979626,2.1093750838190357,4.53333333,1.0312500409781948,0.26120359,0.05761844,0.20358515,0.2205270457697642,1.0625000422199584,0.2767676767676768,0.72263549,80.79470509155185,82.10591349283285,83.97262616492269,3.472117467804088,0.0435076718943041,3.590676702478978,3.651366872437419,0.29966555,0.63049096,0.46795925,0.63392857,0.85553279,0.78581461,0.50870851,22.16353887,1.257142857,0.231517509,0.428015564,0.340466926,0.085714285,0.125714285,94,4.406250175088651,1031,2012,3043,0.41779497,0.344294,0.23791103,0.15860735,0.51644101,0.32495164,2.098281979560852,-13.37791395187378,15.476195335388184,21.98639965057373,2.140596210956573,1.0420555088987302,0.9998929500579834,0.8791499882936478,1.2814129091078237,31,3.076332330703736,-1.062733283779289,0,0,4.150373578071594,0.6639245897531509,-0.5206270590424538,0.1432975009083748,38.62290954589844,4.007076144218445,32.05660915374756,108.10497006914224,64.63957617367352,167.24269422459878,80.39032608173446,113.32598171048863,67.76139669213322,90.58249193050317,81.65760315213814,94.91201795939575,100.47203497762484,113.00064702066676,101.31476025561396,91.3619586232675,517,88.43801017300196,105.3,115.5,12.385964912280702,47,0.09090909,198,0.38297872,4.118520243250668,0.26454157,,,,,0.29806112,,0.30529083,,,0.13210647,,,,94.08198757763977,,,,,93.82767278803748,,82.92906098627556,,,84.83631646455224,,,-6.626952063519021,,,,,-10.064282737992697,,7.494640732222147,,,-8.768429884270056,,,8.428591445069875,,,,,6.70313845868936,,-1.8861562936246967,,,2.719647763380364,,,-2.0559253990650177,,,,,13.241007566452026,,1.554026424884796,,,4.417489409446716,,,-0.2553944595111823,,,,,1.4598685299285583,,0.1672794859940577,,,1.0988779625489342,,
Kevin Gausman,SFG,14,6,2.8125,33,33,20,0,0,0,0,0,192.0,775,150,66,60,20,50,1,4,7,0,227,Kevin Gausman,14107,592332,10.640625,2.34375,4.54,0.9375,0.29290323,0.06451613,0.2283871,0.2080443828016643,1.0416666666666667,0.2742616033755274,0.78409091,69.68564155287623,73.68356144516682,76.88831274145687,3.003367455800375,-0.1908674558003751,3.275722124582778,3.420783308889135,0.31878958,0.70335231,0.52131912,0.45695364,0.80755396,0.70607029,0.5266489,25.54868062,1.146892655,0.216494845,0.418556701,0.364948453,0.073446327,0.11299435,117,5.484375,957,2045,3002,0.37449393,0.34210526,0.28340081,0.16194332,0.49595142,0.34210526,2.687630176544189,-11.845383644104004,14.533014297485352,29.368600845336918,2.8947882652282715,0.9861929416656494,0.9395939111709596,0.8739636540412903,1.1934605836868286,33,2.66553258895874,0.0597253833857638,0,0,5.542314529418945,0.5973262786865234,0.1402811408042907,0.7376074194908142,45.57170867919922,4.804707050323486,38.43765640258789,118.80832866583326,68.76857699119428,172.76543105483398,76.35895989424365,125.64859061609374,72.72785514625106,87.30460402239135,80.55469360214235,95.38402105831094,108.4759976839192,103.94272381204472,96.14551043485426,102.40416949063078,494,89.14720820393374,105.2,115.3,12.153209109730849,35,0.0708502,202,0.40890688,3.567441000352172,0.52731512,,,0.35476349,,,0.06195869,,,,0.05596269,,,,94.60062973783954,,,83.60488556338028,,,81.96182480678763,,,,83.84166899181548,,,-6.666091504461465,,,-7.840238042840376,,,0.2087806373514155,,,,-7.064963931129093,,,9.746460192277322,,,1.627099609375,,,1.1089384017452115,,,,7.016984485444569,,,14.268266677856444,,,21.6335563659668,,,0.2322308421134948,,,,-3.851994514465332,,,0.9013434414312348,,,2.0313198465696525,,,0.1248552914588682,,,,-2.292853877657936,,
Luis Castillo,CIN,8,16,3.9804620274850095,33,33,18,0,0,0,0,0,187.2,803,181,94,83,19,75,4,7,1,1,192,Luis Castillo,15689,622491,9.207815774423157,3.5968030368840456,2.56,0.9111901026772916,0.23910336,0.09339975,0.14570361,0.2510402219140083,1.3641208554700972,0.3176470588235294,0.71489002,90.16058047195143,83.65373385548244,85.28124295278074,3.750851205460168,0.2296108220248425,3.6286877356594713,4.0268814125422026,0.30200121,0.69240924,0.48893805,0.56425703,0.8122021,0.73238526,0.47882427,21.11134812,2.299212598,0.187984496,0.565891472,0.246124031,0.078740157,0.149606299,80,3.8365899060096487,1146,2018,3164,0.39697543,0.35727788,0.24574669,0.16446125,0.56143667,0.27410208,1.0962260961532593,-13.399255752563477,14.495481491088867,8.186699867248535,0.8023555874824524,0.991391897201538,0.9036954045295716,0.8689757585525513,1.006333351135254,33,1.2263727188110352,-0.1206282606934703,0,0,3.0260188579559326,-1.1770817041397097,0.3528141975402832,-0.8242674469947815,37.24129104614258,3.850286245346069,30.802289962768555,102.81023932542594,105.53473133402534,97.41839284149228,74.21603040679152,102.56971546444964,105.28783412743287,105.34755552035224,105.49088404673854,110.4728236655442,98.90231710347882,90.2544379228726,129.98937610168863,69.0621559813579,529,87.65973066634241,103.4,114.9,4.186770428015564,24,0.04536862,195,0.36862004,3.6140811753499658,0.28508217,,,,,0.23640961,0.17383059,,,,0.30467762,,,,97.13248337028824,,,,,97.31537224264706,86.37691051136363,,,,88.33381418568464,,,-7.281530409853104,,,,,-10.76644881141377,-0.6135126287286932,,,,-10.3131311187111,,,7.270810416955377,,,,,2.660679618305064,-0.1118810480291193,,,,0.6772795871085646,,,-5.202035427093506,,,,,-5.782079219818115,9.064435958862305,,,,5.685163497924805,,,-0.5767223311633598,,,,,-0.7730052432911918,1.6480792652476917,,,,0.5897472508220752,,
Frankie Montas,OAK,13,9,3.3689839572192515,32,32,20,0,0,0,0,0,187.0,778,164,79,70,20,57,1,7,11,0,207,Frankie Montas,14309,593423,9.962566844919786,2.7433155080213902,3.63157895,0.962566844919786,0.26606684,0.07326478,0.19280206,0.2296918767507002,1.181818181818182,0.2956878850102669,0.745,81.62526668333906,81.23936371522049,85.19239762277721,3.3732426786167733,-0.0042587213975218,3.643444466208392,3.785165658313694,0.32370322,0.68305648,0.50231176,0.51724138,0.82587549,0.72583826,0.49702774,24.99729364,1.21590909,0.22,0.428,0.352,0.09090909,0.113636363,100,4.81283422459893,1029,1999,3028,0.39130435,0.34387352,0.26482213,0.1541502,0.54150198,0.30434783,1.3981322050094604,-12.627861976623535,14.025994300842283,12.520099639892578,1.2791802883148191,0.9905460476875304,0.9309419989585876,0.8683812618255615,1.0714187622070312,32,1.9794849157333372,-0.5680086817173053,0,0,3.7962875366210938,-0.1291113644838333,-0.0851979479193687,-0.2143093049526214,38.63618850708008,4.010596752166748,32.084774017333984,112.62775924555592,84.06601230356692,133.97537809976723,75.03617887391104,115.43595626829504,86.16207087110173,94.34698814219136,90.82770470978691,101.40033034286682,103.58149681457932,107.37910231523335,101.31107618060128,94.45677982319845,507,89.31446096887551,105.0,114.5,11.58433734939759,44,0.08678501,214,0.42209073,3.926437029391047,0.29887715,,0.07364597,0.22324967,,0.2836856,0.12054161,,,,,,,,96.42905732044198,,90.42914447869956,87.4844674556213,,96.15774155995344,88.04383561643836,,,,,,,-4.522655170925415,,1.9697308048539095,-6.824947560327293,,-8.76611271282014,2.711559055276113,,,,,,,10.319317593232045,,4.0966044199306335,2.7145320734328773,,8.537490223006403,2.9655209894049657,,,,,,,7.081073760986328,,1.25052011013031,11.9463529586792,,1.2771971225738523,-4.378714084625244,,,,,,,0.782439089611749,,0.5607713498342197,1.7672119761359764,,0.1486841819061528,-1.199647694417875,,,,,,
Julio Urías,LAD,20,3,2.956912190732134,32,32,13,0,0,0,0,0,185.2,745,151,67,61,19,38,3,7,2,1,195,Julio Urias,14765,628711,9.452424216274856,1.8420108729151,5.13157895,0.92100543645755,0.26174497,0.05100671,0.21073826,0.2157142857142857,1.0179533771372922,0.2716049382716049,0.76151122,72.21396199194827,72.46014299041637,87.5876330840431,3.1269461488316,-0.1700339580994661,3.7256832284807886,3.6385987324014777,0.32105685,0.65907612,0.50753769,0.59600998,0.85093781,0.77864215,0.55168701,22.63064833,0.975369458,0.186612576,0.401622718,0.411764705,0.098522167,0.093596059,148,7.174147610300916,840,1946,2786,0.37425743,0.37425743,0.25148515,0.20792079,0.51683168,0.27524752,2.0650484561920166,-10.139803886413574,12.204852104187012,25.5945987701416,2.5972886085510254,0.8880509734153748,0.8610638976097107,0.8582249879837036,0.9767625331878662,32,2.839899778366089,-0.5145282422593254,0,0,5.122641086578369,0.7186750173568726,-0.638358473777771,0.0803165584802627,47.41303253173828,5.042324542999268,40.33859634399414,105.54142477308092,54.04691905394306,195.27741162342863,75.01548499716527,112.28243075424449,57.49893470971716,90.52323375735016,78.72088550069819,94.46007327597972,105.35218296108889,89.59575664271455,92.25565170044555,115.54076279665608,505,85.95244220020325,103.2,114.2,15.511201629327902,27,0.05346535,153,0.3029703,3.139024418262068,0.48348887,,,,,0.00071788,,0.34242642,,,0.17336683,,,,94.07757980697848,,,,,94.6500015258789,,81.37956138626835,,,86.80890107401656,,,2.559173017585375,,,,,6.471463203430176,,-8.487437250229299,,,8.61377155311853,,,10.11621963738864,,,,,9.782238006591797,,-0.3181332122354887,,,4.394474637681159,,,-0.0461553148925304,,,,,-0.0220055729150772,,23.525440216064453,,,8.178755760192871,,,-0.0034265267180794,,,,,-1.1002786457538605,,2.4659790582876786,,,1.6933241739529754,,
