Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Connor Phillips","CIN",0.7965419888496399,-0.7651581764221191,1.5617002248764038,6.063999652862549,0.6132645606994629,0.8004403710365295,0.8501757979393005,0.9427618980407715,0.9312999844551086,16,0.4656863808631897,0.5294433223252671,10,2,"Connor Phillips",27649,683175
"J.T. Ginn","ATH",-0.40912583470344543,-6.945937871932983,6.536811828613281,-4.35099995136261,-0.41453371942043304,0.9244938148392572,0.8995756395161152,0.9857652498328168,1.0064086836317312,23,-1.090348556637764,0.6478081868305516,3,2,"J.T. Ginn",27889,669372
"Chase Lee","DET",0.5247882604598999,-1.51557195186615,2.04036021232605,0.4570002257823944,0.03571847453713417,0.6689186692237854,0.6764913201332092,0.6833375096321106,0.6788240075111389,25,-0.43566563725471497,1.220197875036126,8,2,"Chase Lee",29574,695445
"Jack Perkins","ATH",0.10237804055213928,-2.023356020450592,2.1257340908050537,0.4460000991821289,0.06938238441944122,0.7508514908973328,0.6973250269889831,0.8170166810353597,0.28791429102420807,7,0.6743770688772202,-0.5380278150057407,2,2,"Jack Perkins",31468,678022
"Jonathan Cannon","CHW",-1.4584660530090332,-8.888975739479065,7.4305100440979,-13.657200694084167,-1.5505246482789516,0.9164086300649761,0.8053180488673124,0.9021090865135193,0.9314381224768502,21,-1.908409371972084,0.3169074969781487,2,2,"Jonathan Cannon",31730,686563
"Troy Melton","DET",0.5821161568164825,-2.708730101585388,3.290846347808838,6.984400272369385,0.7268023490905762,0.952364204431835,0.9680655563578886,1.0031124949455261,1.3669000267982483,16,0.5046900566667318,0.10654265672967678,3,2,"Troy Melton",31807,675512
"Patrick Corbin","TEX",-1.1714034974575043,-12.082971334457397,10.911567583680153,-6.515400648117065,-0.661243125796318,0.9645692042039227,0.8583951854562185,0.9339741814521051,1.1468483209609985,29,-0.7843117117881775,-0.43012007014320397,0,1,"Patrick Corbin",9323,571578
"Frankie Montas","NYM",-0.8248180598020554,-3.4644258618354797,2.639607846736908,-10.618800401687622,-1.1128608286380768,0.908354101285257,0.8229285577932993,0.7999333408143785,1.166675016283989,8,-1.0643562972545624,0.1563204788055721,0,1,"Frankie Montas",14309,593423
"Paul Blackburn","- - -",-0.5237078964710236,-1.8464698866009712,1.3227619901299477,-8.593200206756592,-0.8896217942237854,0.5118043837162967,0.39938222368558246,0.3952400008837382,1.4631999492645265,5,-0.25965237617492676,-0.7636055581715779,0,1,"Paul Blackburn",14739,621112
"Antonio Senzatela","COL",-2.2121679484844208,-10.871022284030914,8.658853828907013,-25.98600196838379,-2.6129090487957,0.8477949692811876,0.7548557707241603,0.7639400064945221,0.7530066480239233,30,-2.6112416312098503,0.00192212750952514,2,1,"Antonio Senzatela",15488,622608
"Sean Manaea","NYM",-1.0164797604084015,-4.8758640587329865,3.8593839704990387,-6.2281999588012695,-0.6414905749261379,0.9226333817950001,0.8181107915364779,0.7578666627407074,1.3975230554262033,13,-0.5808243155479431,-0.5208914693620084,0,1,"Sean Manaea",15873,640455
"Jeffrey Springs","ATH",-0.5436817705631256,-11.318777441978455,10.775095701217651,-6.197000622749329,-0.5786350816488266,0.8619110096584667,0.8168056483349103,0.8690812513232231,0.7557750027626753,32,-0.06747333705425262,-0.5633130950375711,0,1,"Jeffrey Springs",17677,605488
"Nabil Crismatt","ARI",-0.14814604073762894,-2.602456033229828,2.4543098509311676,-2.349899709224701,-0.2830340825021267,0.9109202453607246,0.8765071153640747,0.7519999966025352,0.9498285523482731,7,-0.5394277423620224,0.3767943598105532,1,1,"Nabil Crismatt",17732,622503
