Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Zack Wheeler","PHI",153,9.430311795465931,,3.84688272700968,,,6.755293550325683,3.7384998321533205,-5.6667337112155245,,,5.689308529808407,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","WSN",86.1,8.39307291167123,,5.233868844168526,,,3.9001795080744057,2.109165668487549,-2.5202448338638117,,,3.7784627278645835,,,"Erasmo Ramirez",10314,541640
"Aaron Loup","LAA",58.2,6.399186611175537,,1.3954316062488774,,,2.023303013542224,,0.22499211629231772,,,-1.5391478735553332,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",61.1,6.747110983264763,,,,,,1.3136326058914787,,,,-2.0565436947408147,,,"Mychal Givens",10430,571710
"Andrew Bellatti","PHI",54.1,9.708093257816246,,,,,,2.339033115500271,,-9.677726745605469,,4.434317146522411,,,"Andrew Bellatti",10657,571479
"Drew Hutchison","DET",105.1,9.859467901577608,,,,,8.729409208392152,0.13172465115557402,,,,6.031193288167318,,,"Drew Hutchison",10732,571800
"Chasen Shreve","NYM",26.1,10.460808584623248,,,2.6939097317782315,,,-2.877481633966619,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",64.1,9.788051998668722,,,,,,3.358108975376863,-1.3300004800160725,,,3.8702630377435066,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",200.1,8.967660916028013,,7.4089688604105755,,,4.564688643558318,2.056802272796631,-5.695878623188406,,,1.883551827993597,,,"Merrill Kelly",11156,518876
"Vince Velasquez","CHW",75.1,10.728068963505052,,,,,8.17885465038066,2.453986648033405,-6.525137901306152,-5.304459549451658,,3.990367403897372,,,"Vince Velasquez",11189,592826
"Jose Quintana","- - -",165.2,8.686456989439984,,,,,7.709705575164658,,-3.7117574109109825,,,3.718620975587777,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",189,10.570160753446116,,,,,7.58923972233124,4.764388795882937,,-0.3080708076213968,,8.259255545479911,,,"Robbie Ray",11486,592662
"Joely Rodríguez","NYM",50.1,7.024951782226562,,,,,3.8286543626051683,-0.3208382275639748,,,,0.6278784982290472,,,"Joely Rodriguez",11487,570257
"Aaron Sanchez","- - -",60,7.945670190801475,,,,,5.746516436841114,,-6.0067588966209575,,,3.8165776994493275,,,"Aaron Sanchez",11490,592717
"José Ureña","- - -",97,7.2845542375431505,,,,,4.552794569552302,3.4855413197272984,,,,5.395642383282001,,,"Jose Urena",11589,570632
"Heath Hembree","- - -",22,10.02030406712334,,7.6332807540893555,,,,3.94338577784849,-5.122356414794922,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",177.1,10.384810727284137,,7.477941085863565,,,8.791114387388754,2.6998877045777987,-5.524378679800725,,,6.696364971769958,,,"Jameson Taillon",11674,592791
"Drew Smyly","CHC",106.1,,,6.815038344439338,,,10.066013785321822,,,0.27327274631809545,,6.56545893351237,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",134.2,8.458555977209858,,1.269563559329871,7.615785598754883,,6.47249644416139,0.948982531374151,-0.03045336680428792,,,5.134432910680771,,,"Noah Syndergaard",11762,592789
"Hansel Robles","BOS",24.2,9.286814081101191,,,,,10.488843282063803,2.9075444722347124,,,,6.530123901367188,,,"Hansel Robles",11801,570663
"Héctor Neris","HOU",65.1,10.0614193969431,,,0.07097966854388897,,7.411622208547374,3.6042027259940532,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",157.1,10.308872674101142,,6.9262178308823525,1.6959896447523586,,7.858049033344656,3.537762738930676,-6.595899450064804,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","- - -",56,8.387633781122968,,3.913124645457548,2.406601724745352,,6.605214830855249,-0.5669232677010929,-5.662557125091553,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",63.1,10.229066962437914,,,,,,-0.8933495767746198,,,,1.6360351763936158,,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",84.1,9.23852743649616,,,,,5.193368178147536,,-8.495501708984374,,,6.445986990201271,,,"Kyle Hendricks",12049,543294
"Yimi García","TOR",61,7.814514690896739,,,,,3.684982926878211,4.380822150261848,-1.4410771833147322,,,2.2426326149388363,,,"Yimi Garcia",12095,554340
"Chris Bassitt","NYM",181.2,7.784115745907738,,4.941162599617219,,,5.568366451539855,0.35124513022920006,-8.15665852458697,,,3.987978515625,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",22.1,10.669072057470421,,4.325961044411254,,,,-0.3411029270717076,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","NYM",65,10.158638025020096,,,,,7.343219998516614,4.08670545604131,-9.898221299174047,,,5.807387034098308,,,"Seth Lugo",12447,607625
"Adrian Houser","MIL",102.2,9.030692655123197,,,,,5.291852155239944,1.089243037360055,-7.611140106130855,,,4.2839109801698,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",106.1,10.121694898922533,,4.673588186795595,,,8.393300374348959,,-9.57602029318338,,,3.007637319369305,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",68.1,9.077939081287575,,,,,5.037048094722641,1.7555312536712875,,,,3.449317212374705,,,"Rafael Montero",12760,606160
"Sonny Gray","MIN",119.2,8.800004438920455,,5.04598331451416,,,5.636992713185818,-3.3678312910364028,-8.226629571600276,-7.381292978922526,,4.682443719161184,,,"Sonny Gray",12768,543243
"John Brebbia","SFG",68,10.081126863994296,,,,,4.879426956176758,1.9518269425731594,,,,,,,"John Brebbia",12777,605154
"Noé Ramirez","ARI",50,6.40336883734472,,,,,,,-0.8551727991140388,,,-2.3951199211208976,,,"Noe Ramirez",12800,598287
"Matt Wisler","TBR",44,10.071004629135132,,,,,,-0.053655754055893214,,,,-1.659378170967102,,,"Matt Wisler",12804,605538
"Mike Clevinger","SDP",114.1,9.82046148302861,,3.003242573839553,,,8.711406147563373,-0.8367717091923096,-6.229136577019324,,,5.957037777824198,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",20,9.974752426147461,,,,,7.300046524911557,1.849527298776727,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",61.2,9.324749937151918,,5.075886934798285,,,6.832634565338053,-0.5538839689442809,,,,10.548766136169434,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",39.2,9.855434969536164,,,5.049458821614583,,,,,-5.365071991343557,,5.095320638020834,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAD",178.2,10.555357764519758,,5.6971064707169035,,,3.7535135654803833,,-5.101729869842529,,,5.3657881099022235,,,"Tyler Anderson",12880,542881
"Dylan Bundy","MIN",140,11.24882925397399,,,,,10.138552198223039,-0.19011606541008155,-6.235680253990801,,,3.741074206782322,,,"Dylan Bundy",12917,605164
"Joe Musgrove","SDP",181,7.941134423324742,,5.558514581210371,,,5.7309830983479815,-0.633124033610026,-7.5592660476912314,,,2.7361254132659742,,,"Joe Musgrove",12970,605397
"Andrew Chafin","DET",57.1,9.301443099975586,,,,,7.441379276956445,0.21779302935982414,,,,7.744890848795573,,,"Andrew Chafin",12988,605177
"Yu Darvish","SDP",194.2,9.88079890275033,,6.003164291381836,3.111330886771776,,6.754767951064222,-0.03833607264927456,-8.71149450991334,-6.212623832152062,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",200.2,10.833417301604829,,4.6939412630521336,,,,0.6035462664654516,,-7.2060546875,,5.707152878028759,,,"Gerrit Cole",13125,543037
"Eduardo Rodriguez","DET",91,8.397355840773809,,5.67930355817912,,,6.274392869737413,1.016571044921875,,,,4.241882580668986,,,"Eduardo Rodriguez",13164,593958
"Zach Davies","ARI",134.1,8.192395361784463,,7.388407389322917,,,7.270854805683817,-2.7787322998046875,-7.262881536553376,,,5.108138917937992,,,"Zach Davies",13183,605200
"Jordan Weems","WSN",39.2,10.679233429538217,,,,,,1.6414321727966994,-1.1010314396449499,,,4.204058030072381,,,"Jordan Weems",13190,607179
"Michael Fulmer","- - -",63.2,9.019335787720475,,4.156223089044745,,,6.251656087239583,,-6.904340570623225,,,2.595763191344246,,,"Michael Fulmer",13218,605242
"Louis Head","- - -",28.2,8.943104504450272,,,,,,-1.63372010838474,,,,0.1687455823024114,,,"Louis Head",13259,545343
"Ross Stripling","TOR",134.1,11.200949118955291,,,,,8.831191119025736,4.211670127150189,,-6.309474711515466,,6.530728993752119,,,"Ross Stripling",13273,548389
"Adrian Sampson","CHC",104.1,8.509272284686247,,0.5900887807210287,,,6.598789480579642,-0.9445163367399528,,,,3.6697933631283894,,,"Adrian Sampson",13339,592716
"Luis Cessa","CIN",80.2,8.521272474719632,,,,,6.3038763450424025,-2.341701547554704,,,,3.629148680588295,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.2,3.6711082458496094,,,,,-0.21787012006281786,-1.2401176195466117,,,,0.8016962940336892,,,"Hoby Milner",13346,571948
"Steven Matz","STL",48,,,,,,7.217336491442543,4.486927379261363,-5.341771922392003,,,1.2938610764800524,,,"Steven Matz",13361,571927
"Dylan Floro","MIA",53.2,8.552658279220779,,,,,5.466216553514377,2.845667601893188,,,,1.7110872708834135,,,"Dylan Floro",13394,571670
"Drew VerHagen","STL",21.2,10.079935709635416,,6.026684100811298,,,8.009290907118055,-1.252203319383704,-8.352217538016182,,,3.6758420539624765,,,"Drew VerHagen",13424,572403
"Marcus Stroman","CHC",138.2,7.824315086570946,,2.7282858143682067,1.0930077563757183,,1.8712476950007126,-1.7078539334810696,0.19347776849585843,,,,,,"Marcus Stroman",13431,573186
"Taylor Rogers","- - -",64.1,4.633052825927734,,,,,4.561740743702855,0.8503666694406932,,,,,,,"Taylor Rogers",13449,573124
"Daniel Norris","- - -",58.2,10.171976150291554,,,,,6.180141400687302,0.333137734841802,-7.497580210367839,,,-0.06319029171138264,,,"Daniel Norris",13475,596057
"Blake Snell","SDP",128,11.210102914663462,,,,,,3.3332590327740554,-4.821239406779661,,,6.275988562632415,,,"Blake Snell",13543,605483
"Steven Okert","MIA",51.1,8.728371036862864,,,,,,3.007484077141028,,,,,,,"Steven Okert",13580,595345
"Robert Stephenson","- - -",58,8.802034486670701,,,4.958517456054688,,,-1.3377709934572422,-6.0724739074707035,,,3.185127019882202,,,"Robert Stephenson",13594,596112
"Carl Edwards Jr.","WSN",62,9.538889824015602,,,,,10.914727347237724,,-5.397430553186409,,,6.088507204639669,,,"Carl Edwards Jr.",13607,605218
"Jakob Junis","SFG",112,6.673004150390625,,2.8492087815937244,,,4.9063052325181555,0.6027143030471549,,,,2.9806341679450963,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63.2,6.889999866485596,,,,,3.5881092630374205,-0.8312471527414224,,,,,,,"Clay Holmes",13649,605280
"Jharel Cotton","- - -",43,11.032290148379198,,,,,,-1.6076733229996323,-8.850524677949792,,,3.607595672607422,,,"Jharel Cotton",13654,605194
"Joey Krehbiel","BAL",57.2,9.328000409061579,,3.1316835707512456,,,,-0.8833333065635279,,,,1.522611829969618,,,"Joey Krehbiel",13707,607216
"Max Fried","ATL",185.1,7.271553672557315,,,,,5.927557762632978,0.6917373919806107,-9.545852510055694,,,2.5562198360260546,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",44,9.159124241643774,,,,,4.533394003814122,-0.9383599654487942,,-6.409339357529008,,6.099167794892282,,,"Tyler Duffey",13758,608648
"Chris Stratton","- - -",63.1,8.471908343995171,,,,,6.341708612442017,0.9464303554516833,-4.449020769611095,,,2.321669965595394,,,"Chris Stratton",13761,608717
"Dominic Leone","SFG",49.1,9.129652235243055,,4.7684157235281805,,,6.023281574249268,-1.185226181806144,,,,,,,"Dominic Leone",13763,608678
"JT Chargois","TBR",22.1,8.004407246907553,,,,,4.9865976707222535,1.1288906931877136,,,,,,,"JT Chargois",13767,608638
"Zach Eflin","PHI",75.2,8.141214257317621,,6.711033911678378,,,4.577053134180918,3.1877844733435934,-2.7261024792989095,,,5.189775440790882,,,"Zach Eflin",13774,621107
"Alex Wood","SFG",130.2,,,,,,5.853339767081698,-1.6015303123056592,,,,0.15202099543351394,,,"Alex Wood",13781,622072
"Matt Strahm","BOS",44.2,9.118002390781772,,3.9869883418862337,,,6.655181012834821,1.8914430141448975,-0.34516886038373606,,,4.569970703125,,,"Matt Strahm",13799,621381
"Paul Sewald","SEA",64,7.491774114479582,,,,,,4.724098526129202,,,,,,,"Paul Sewald",13892,623149
"Chris Flexen","SEA",137.2,11.317095617156035,,4.581856188913768,,,11.43435796101888,-0.44560094169490244,-8.288326215140428,,,5.296936636911312,,,"Chris Flexen",13896,623167
"Brent Suter","MIL",66.2,7.377251011690648,,,,,7.36062208272643,0.15889452851336935,,,,6.377562104985955,,,"Brent Suter",13942,608718
"Michael Wacha","BOS",127.1,11.448687943477838,,6.709200177873884,,,9.927219188456633,,-5.276268689385776,,,7.625436085668103,,,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",174.2,10.34314090689433,,,3.245989823606547,,,2.239565887451172,,,,4.433194054497613,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",47.2,,,2.745190119339248,,,3.2740586803805445,2.568060524105408,,-5.871248759920635,,-0.7549419403076172,,,"Lance McCullers Jr.",14120,621121
"José Berríos","TOR",172,8.39552656767384,,,,,6.199988519166077,,-2.302334239533848,,,2.7229217091245514,,,"Jose Berrios",14168,621244
"Josh Hader","- - -",50,,,,,,10.235990428196565,0.5083156900012984,,,,4.2571028754824685,,,"Josh Hader",14212,623352
"Wandy Peralta","NYY",56.1,8.633740399334881,,,,,6.010648318249793,2.921346664428711,,,,3.3000575975440016,,,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",144.1,9.916445268244901,,3.866586586863724,2.277701829778404,,7.05998596664547,2.137147429239684,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","- - -",55.2,9.098010723407452,,,,,5.4416894475254445,-1.975532620452171,,,,2.5863094036395733,,,"Joel Payamps",14332,606303
"Ty Blach","COL",44.1,,,2.896610234913073,,,5.357948282602671,,-3.600244456324084,,,1.486986290324818,,,"Ty Blach",14361,621389
"Amir Garrett","KCR",45.1,8.46791005924048,,,,,6.786115373883929,3.329203467011977,,,,4.436358451843262,,,"Amir Garrett",14375,607237
"Yunior Marte","SFG",48,8.468483314857826,,,,,4.814315201400162,0.7120708289513221,,,,7.958517551422119,,,"Yunior Marte",14416,628708
"Jackson Stephens","ATL",53.2,8.528062063023665,,,,,5.654853294635641,0.5385026209282152,-6.298245710485122,,,1.0813944994748295,,,"Jackson Stephens",14420,623451
"Hyun Jin Ryu","TOR",27,7.731373549952652,,5.866429166973762,,,,,-8.294143860598645,,,3.9977764373129987,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","ARI",29,8.60230723598547,,,,,5.573634292140151,-0.7019074179909446,-8.702638244628906,,,3.1637774117385287,,,"J.B. Wendelken",14506,605525
