Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Tommy Hunter","NYM",22.1,-11.192215572703969,,0.7524084600602619,,,1.170540237426758,,-4.139601483064539,,,0,,,"Tommy Hunter",1157,488984
"Matt Bush","- - -",59.2,0.25913051954687455,,-2.402179804788966,,,2.2452786564826965,,2.260652557015419,,,,,,"Matt Bush",1246,456713
"Adam Ottavino","NYM",65.2,-3.4094130346017293,,0.1068580692464655,,,1.9910974087922468,2.1150073376330703,,,,-0.7762190500895183,,,"Adam Ottavino",1247,493603
"Matt Moore","TEX",74,1.0102612024535045,,,,,,,,0.7215296947231333,,2.269191969008673,,,"Matt Moore",1890,519043
"Zack Greinke","KCR",137,0.403659097079573,,0.25110277387525576,,,-4.986111790526147,-2.9303019955044705,1.1246850480248918,,,-1.6192062653322272,,,"Zack Greinke",1943,425844
"Clayton Kershaw","LAD",126.1,1.4891189077626104,,,,,-6.796184182167053,1.3274366315691222,1.8390400465144667,,,-15.752837874672629,,,"Clayton Kershaw",2036,477132
"Adam Wainwright","STL",191.2,-0.7721009921702102,,0.30881750340364417,,,-0.18021035276515887,-2.796943734089534,0.5352237820625305,-0.7219138019012682,,0.03373151024182637,,,"Adam Wainwright",2233,425794
"Corey Kluber","TBR",164,-3.7367658482657538,,0.5541457607010124,,,-1.0771791985694399,,-0.5959283076059658,,,1.3097748869941348,,,"Corey Kluber",2429,446372
"Lance Lynn","CHW",121.2,1.10114336783714,,0.554802176145477,,,-2.2770159226611146,1.9137718059398507,-1.9894875329116295,,,-7.129242545679997,,,"Lance Lynn",2520,458681
"Jhoulys Chacín","COL",47.1,-3.2021042229472725,,,,,-2.035692832648118,-0.5754519911373362,-0.5383235892069708,,,-0.13399928630817506,,,"Jhoulys Chacin",2608,468504
"Ross Detwiler","CIN",26.1,-1.2575812141100566,,-1.5026908967553116,,,-0.2789843286204542,,0.2129807136952877,,,-2.712626640613262,,,"Ross Detwiler",2859,446321
"Kenley Jansen","ATL",64,,,1.8416489430262521,,,-1.5167616479407806,-0.13216259597822,,,,,,,"Kenley Jansen",3096,445276
"Max Scherzer","NYM",145.1,1.488677555522744,,0.18696896370174818,,,,3.1500055676414855,0.9709709286689759,,,-1.1390986687996807,,,"Max Scherzer",3137,453286
"David Price","LAD",40.1,1.1920578451270603,,1.7231931101601077,,,-0.5998866160710653,,,3.7341179847717285,,-6.5097905695438385,,,"David Price",3184,456034
"T.J. McFarland","STL",32.2,,,,,,-1.031572522680744,2.1821582639539563,,,,-4.112229837435429,,,"T.J. McFarland",3237,519008
"Joe Smith","MIN",27.1,-0.60386494766894,,,,,-0.17396485868920672,-3.720270715108732,,,,,,,"Joe Smith",3281,501925
"Aníbal Sánchez","WSN",69.1,-0.6523694393139531,,1.3009433235440935,,,0.31764144593096794,-1.2624903236116682,-0.8648017178411069,,,-0.4535416572813004,,,"Anibal Sanchez",3284,434671
"Darren O'Day","ATL",21.2,0.6341998775800068,,,,,-4.372853582555598,-0.4205948308758114,,,,,,,"Darren O'Day",3321,503285
"Liam Hendriks","CHW",57.2,1.0651720525495683,,,,,,0.7740677708256853,-0.7295632362365723,,,,,,"Liam Hendriks",3548,521230
"Mark Melancon","ARI",56,-3.8131700621710882,,0.06847705879657388,2.4868105139051164,,,5.027230829000473,,-0.4552583049114486,,,,,"Mark Melancon",4264,453343
"Charlie Morton","ATL",172,-0.8362386846591365,,-0.9518717487799725,,,0.1088742179052271,,0.7695659318982797,,,-0.1649851760556621,,,"Charlie Morton",4676,450203
"Rich Hill","BOS",124.1,-1.138286536696267,,0.8615962262283503,,,-35.486022631327316,-0.6039079896646653,0.13874384474619633,-2.56800933888084,,1.8328873884110224,,,"Rich Hill",4806,448179
"Jake Diekman","- - -",57.2,0.024073671650242164,,,,,-0.6437059182787567,-1.6112001562930662,,,,-1.224478759935924,,,"Jake Diekman",5003,518617
"Anthony Gose","CLE",21,-2.306581489623539,,,,,,2.861488741986892,,,,-5.73481023311615,,,"Anthony Gose",5097,543238
"Jeurys Familia","- - -",44.1,0.1916931726824698,,,-1.0076322798001565,,-2.540905620303192,-0.7459468092800171,,,,,,,"Jeurys Familia",5114,544727
"Manny Banuelos","- - -",41,-0.2795304689142439,,,,,2.0530895080441742,-4.307446563453006,2.064131828064614,,,0.7486628058056037,,,"Manny Banuelos",5365,544365
"Michael Pineda","DET",46.2,-1.8877791477405998,,,,,,0.8386611179181725,,,,-2.559509683162608,,,"Michael Pineda",5372,501381
"Jesse Chavez","- - -",69.1,7.875136438418519,,0.967273869636384,,,-3.459181272269048,,2.4676330032802762,,,0.028954705884379726,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","ARI",158.2,-2.317418700539022,,-0.8287513957304112,,,-7.0966148376464835,-20.860860347747803,0.6318886762517844,,,1.8607568274880077,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",62.1,-1.0491019281847722,,,,,-3.2686440568221244,0.9565902376287655,,,,-1.2271979680428138,,,"Ryan Brasier",5615,518489
"Huascar Brazobán","MIA",32,-2.6674311412008183,,1.8011806589184387,,,-1.1578536459377833,,,,,-0.3129906999240132,,,"Huascar Brazoban",6107,623211
"David Phelps","TOR",63.2,1.0913755212511336,,-0.7317729923926609,,,1.2685574961046802,,,0.9247064982589922,,0.7919772766357245,,,"David Phelps",6316,475479
"Chris Archer","MIN",102.2,-1.6352498045535668,,,,,,1.0719898975256719,0.8604801715688501,,,0.37651288645349074,,,"Chris Archer",6345,502042
"Jake Odorizzi","- - -",106.1,0.20266040511753247,,0.30477397398060074,-0.20518103570842422,,,-0.9472912134126176,-1.8123096745947131,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","NYM",25,-1.8603274079619863,,,1.6374212244282598,,,0.7604756490971014,,,,2.398921807607015,,,"Trevor May",6398,543507
"José Cisnero","DET",25,0.3608301963681489,,6.113644176059299,,,-0.28811047831885245,4.112953850717256,,,,2.17115945286221,,,"Jose Cisnero",6399,542585
"Steve Cishek","WSN",66.1,1.677848451277789,,,,,-0.21477341651916504,-1.6066133429151062,,,,-0.10436378419399263,,,"Steve Cishek",6483,518553
"Alex Cobb","SFG",149.2,2.501486837863922,,,0.575449680076035,,0.2621237107752813,0,,0.21645670001571243,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","NYM",152,-0.8674615447284185,,,,,-1.676522768460787,0.8899202185162044,-1.9166913899508389,,,1.0178879581856688,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","LAD",60,0.15752477051442876,,,,,,,,0.3454609606469979,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","COL",47,-4.043099975585938,,-0.49122126451095066,,,,,,,,,,,"Alex Colome",6661,517008
"Johnny Cueto","CHW",158.1,1.6221161979310055,,-1.2615600183828553,,,0.19213082353346145,1.0594508663201945,-8.288958072662354,,,-0.13828776167623652,,,"Johnny Cueto",6893,456501
"Chase Anderson","CIN",24,0.23140655332849225,,-0.7222241976044395,,,-5.029581707936746,0.8277924997465951,-2.680574828072598,,,1.9890369900635312,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",196.1,0.2517172304386831,,1.418938689468974,,,0.682581391529996,2.4830446356818787,-3.945729365715614,,,0.47123918846195256,,,"Martin Perez",6902,527048
"Luis García","SDP",61,-9.111453890800476,,,0.3229681015014648,,0.11876157818475117,2.3912383664038876,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","ARI",50.1,0.09038725921085902,,-15.816905763414171,-4.923217637198312,,,-3.887984355290731,,-6.650949205671037,,-6.6667510403527155,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",48.1,-1.0889725063158118,,,,,,3.9183945491396153,3.1639916201432547,,,3.342059850692749,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",60.1,-3.0466847121715546,,,,,1.2027621030329703,2.234073215060764,-11.044259369373322,,,3.7752822689388106,,,"Daniel Bard",7115,453268
"Daniel Hudson","LAD",24.1,0.8636680414091866,,,,,6.306665539741515,2.679336491753073,,,,-8.40097325188773,,,"Daniel Hudson",7146,543339
"Craig Stammen","SDP",40.2,13.01749050617218,,-2.2301227046597387,,,0.1460429694917467,-0.9709046645597978,,-3.6524678531445955,,-1.9644538038655333,,,"Craig Stammen",7274,489334
"Collin McHugh","ATL",69.1,-2.026323477427165,,1.5897828479145848,,,,1.5357867452024503,2.1201516573245707,-5.072677135467529,,,,,"Collin McHugh",7531,543521
"Jake McGee","- - -",37,-0.3292022877142205,,,,,,-1.9117908069381007,,,,,,,"Jake McGee",7550,459429
"Jordan Lyles","BAL",179,-0.4372878119867645,,1.135611458669735,,,-0.8946000053769066,0.0327359926600696,-0.014651280827820301,,,-1.985617790102585,,,"Jordan Lyles",7593,543475
"Wily Peralta","DET",38.1,-0.03149826957293206,,0.9520470164716244,-1.118291161643962,,0.6406331434845924,1.5312618103580198,,,,,,,"Wily Peralta",7738,503449
"Richard Bleier","MIA",50.2,2.0392860878597605,,-1.7363452648913318,-3.6094389855861664,,-0.6574327520646615,-0.22793758876067546,,,,-1.6770228462399177,,,"Richard Bleier",7803,542947
"Hunter Strickland","CIN",62.1,-0.4457803473498557,,12.38873228430748,,,-0.30642481226670115,-0.7585233166104272,,,,-2.6245463978160513,,,"Hunter Strickland",7836,519326
"Anthony Bass","- - -",70.1,-1.4612070839814466,,,-1.1589896984589405,,2.8053642119337248,1.2714884172786367,,,,,,,"Anthony Bass",7982,542914
"Will Smith","- - -",59,-1.4954808376898392,,,,,-4.131312455449786,0.7420492423208136,-4.114692343605889,,,6.416194968753391,,,"Will Smith",8048,519293
"Bryan Shaw","CLE",58.1,,,0.17551892818151127,12.73973435163498,,-1.2200533333471266,-2.087255150584851,-5.242536962032318,,,-0.5792559257575444,,,"Bryan Shaw",8110,543766
"David Robertson","- - -",63.2,,,-0.14562916446041752,,,,1.9603930792566073,,1.753440352392868,,,,,"David Robertson",8241,502085
"Paolo Espino","WSN",113.1,-0.8174843464597844,,,,,,-1.8401206877463476,-0.34418361703145134,,,-1.9450304860418492,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",57.1,-42.409318685531616,,-0.4894888899625481,,,,0.06604995762947763,1.5308480331863181,,,,,,"Lucas Luetge",8337,476595
"Justin Verlander","HOU",175,2.089437187397888,,,,,,1.3482995795686716,1.7411601033570083,,,0.6066434440158662,,,"Justin Verlander",8700,434378
"Wade Miley","CHC",37,1.5437674894928932,,-0.09018472121464266,,,-0.360804945230484,5.79285106143436,-2.198263630270958,,,0.05306060199683669,,,"Wade Miley",8779,489119
"Brad Hand","PHI",45,0.2960428465967593,,,,,2.2155209357694066,-0.5695440067964441,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",109.1,-0.6843320969520122,,-1.5336040769304549,2.493362058949536,,,-2.930385211728654,0.22810706810921616,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",152.2,-1.676793570991035,,,,,-0.8443646471039589,-2.7270923510329466,3.9486609399318695,,,-1.6889638065742458,,,"Patrick Corbin",9323,571578
"Dallas Keuchel","- - -",60.2,-5.7047687868277235,,-6.268054849646065,,,-0.954531473025941,-2.8407371813251125,,,,-1.465107461595847,,,"Dallas Keuchel",9434,572971
"Joe Kelly","CHW",37,1.8016092479228973,,,,,-0.9360819536706675,-0.7510637023807627,,0.12857325020290555,,-1.9023229678471882,,,"Joe Kelly",9761,523260
"Garrett Richards","TEX",42.2,-2.0306274972178717,,,,,-18.26278567314148,-0.119234761048792,0.7613743655383587,,,1.43357422051391,,,"Garrett Richards",9784,572070
"Miles Mikolas","STL",202.1,0.97289223842643,,,,,1.4503484700783853,0.30991683527827263,0.02750471132258846,-5.591573317845663,,-2.4806895563679356,,,"Miles Mikolas",9803,571945
"Mike Minor","CIN",98,-1.650159530218135,,,,,5.981142818927765,-0.5531072616577148,,-1.7015837051056244,,-1.8290777559633609,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",43.2,1.372368723644417,,0,,,-0.8039193227887154,-0.7236744265958488,-5.73481023311615,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","TBR",53.2,-2.3171696811914444,,1.5719038468820077,,,1.6324267961591952,0.7382395090880217,,,,1.446974421121988,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",59.1,0.9226684647846997,,,,,,1.550119153914913,-0.2147106862649685,,,3.6598089337348942,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","PHI",167.2,0.8447237335578383,,0.719451419377731,,,-0.22937389592045462,-0.28226463883011427,-4.809107455907692,,,-0.3625134694374214,,,"Kyle Gibson",10123,502043
"Brad Boxberger","MIL",64,0.9032954755728949,,,,,,-0.31169285579603545,,,,0.6991278834459259,,,"Brad Boxberger",10133,502202
"Aroldis Chapman","NYY",36.1,-0.3405153909475797,,,0.5496795224671317,,0.8439285790219027,-0.059574476616111344,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","LAA",57.1,0.039466679201903915,,,,,3.38735772459299,1.4431580861409505,-11.892322131565638,,,-1.3359155835984629,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",153,1.4180700382393205,,-0.012766551038231514,,,2.2569344002319034,1.511845737695694,-0.6130597769577733,,,-6.195416336967831,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","WSN",86.1,-1.5322917007974215,,1.8304671560014998,,,-0.9266954945427465,0.6085346452891827,2.602103536511645,,,2.6525031952630904,,,"Erasmo Ramirez",10314,541640
"Aaron Loup","LAA",58.2,4.226274415850639,,-0.07847736793002863,,,-0.008721375235653537,,3.2088780844653093,,,0.5623964238757929,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",61.1,-0.14834325803096757,,,,,,0.6461705938961946,,,,-0.8081243768412405,,,"Mychal Givens",10430,571710
"Andrew Bellatti","PHI",54.1,0.2733414130442588,,,,,,0.13559683936067146,,0.6085346452891827,,-3.044319692729176,,,"Andrew Bellatti",10657,571479
"Drew Hutchison","DET",105.1,-0.92220991150121,,,,,2.2594821335065483,-0.20515172076261795,,,,-2.5149517258008323,,,"Drew Hutchison",10732,571800
"Chasen Shreve","NYM",26.1,-0.5476196235585435,,,0.17838032746856863,,,-1.6527547077699143,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",64.1,1.42646060396203,,,,,,2.3472863484204303,4.34184322754542,,,-0.4528274783840427,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",200.1,0.7770143150023123,,0.7934502458479437,,,0.5300101737550643,3.1811917821566262,-0.2196038978687231,,,0.4340758017443736,,,"Merrill Kelly",11156,518876
"Vince Velasquez","CHW",75.1,1.2884533049142632,,,,,-1.7009105609387767,-0.9983865634120743,3.9486609399318695,-0.5319509322934308,,-2.217171408913352,,,"Vince Velasquez",11189,592826
"Jose Quintana","- - -",165.2,1.661602169974013,,,,,0.7517787239476704,,1.3038601016251288,,,-1.8876701200524741,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",189,0.6136791847503076,,,,,-0.7242724509965307,0.5834901984616773,,-9.46573224560968,,-5.472464220864432,,,"Robbie Ray",11486,592662
"Joely Rodríguez","NYM",50.1,-1.0223830938339233,,,,,0.975011632992671,-3.1583700861249655,,,,1.0795225790881235,,,"Joely Rodriguez",11487,570257
"Aaron Sanchez","- - -",60,0.1486956770650021,,,,,-1.1688892094485732,,-2.0161157851661002,,,0.9374615701812284,,,"Aaron Sanchez",11490,592717
"José Ureña","- - -",97,-1.9440863714661707,,,,,-0.2322456936636371,0.13270067359933901,,,,-2.235715091228485,,,"Jose Urena",11589,570632
"Heath Hembree","- - -",22,-3.463298989378888,,-0.39493292570114136,,,,-0.43850918248128357,-10.74310578405857,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",177.1,-0.3430601344051131,,0.014336723305449502,,,0.18420477901076035,0.3622987464890308,1.2255136517510898,,,-1.7930289276507723,,,"Jameson Taillon",11674,592791
"Drew Smyly","CHC",106.1,,,-0.683296848745907,,,-0.2732960732428582,,,0.17680767420175914,,-2.2008831302324934,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",134.2,-1.9694740639572523,,-1.9610971212387085,0.944969616830349,,2.089325110148208,0.424900007518855,-1.0747161291049838,,,-1.3929531425237656,,,"Noah Syndergaard",11762,592789
"Hansel Robles","BOS",24.2,-0.21961532887958346,,,,,-5.289524793624878,-1.7556504379931115,,,,-0.9973464693341936,,,"Hansel Robles",11801,570663
"Héctor Neris","HOU",65.1,0.9438526832451255,,,1.6462180859003313,,1.304418855606149,0.6230293814815692,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",157.1,-0.19987451453362745,,0.04506963140824262,2.15454586012443,,0.276540111804354,-0.8806338677039514,0.42224542885881416,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","- - -",56,2.360342899312172,,1.675005300956614,-1.0832549650457841,,-2.6253830379163716,-6.722468751318314,-8.507820963859558,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",63.1,1.3936576464318282,,,,,,3.0044980148179596,,,,2.253870916838693,,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",84.1,-0.6552836748474803,,,,,0.29115671148666966,,-3.007344901561737,,,-0.41063565030224963,,,"Kyle Hendricks",12049,543294
"Yimi García","TOR",61,2.8866651783818784,,,,,1.4974110747036868,0.3283071976441604,-4.295799255371094,,,-5.620913129103811,,,"Yimi Garcia",12095,554340
"Chris Bassitt","NYM",181.2,-0.7396989398532444,,1.2921042231670823,,,1.6689734922926371,-0.9859054516523312,1.3694239970751831,,,-3.1243346078055243,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",22.1,-0.6571153857115376,,-0.8292535161660388,,,,1.3096221855708532,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","NYM",65,1.4124790571893526,,,,,-1.0078508642655386,-0.775643815732982,0.6458852856295635,,,1.1603454748789468,,,"Seth Lugo",12447,607625
"Adrian Houser","MIL",102.2,-0.8722526476933405,,,,,-0.03877845075395372,1.5928039714998128,-1.3471612045841832,,,-0.23840862786632844,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",106.1,-2.9053103368721094,,0.6911445054851594,,,2.7650372376517645,,0.42447733791756537,,,1.165082677350229,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",68.1,1.1544932822187344,,,,,2.2890117752504158,0.6284633525332114,,,,2.867964303718423,,,"Rafael Montero",12760,606160
"Sonny Gray","MIN",119.2,1.8186083345702202,,-26.037180423736572,,,-0.29544139253920404,-0.6879240274429321,1.7763286632495923,2.255154401063919,,-2.22816969219007,,,"Sonny Gray",12768,543243
"John Brebbia","SFG",68,0.2509751963236975,,,,,-2.03041210770607,-0.5319252054570085,,,,,,,"John Brebbia",12777,605154
"Noé Ramirez","ARI",50,0.39572808313073576,,,,,,,-0.8896888435566833,,,-1.09065867759086,,,"Noe Ramirez",12800,598287
"Matt Wisler","TBR",44,-0.8492779801599681,,,,,,1.0223839715210319,,,,0,,,"Matt Wisler",12804,605538
"Mike Clevinger","SDP",114.1,-0.2953040583009276,,0.3708521102337127,,,2.28038100929527,-1.5646454669366254,-1.7160305036948278,,,-0.7784361507803361,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",20,-6.973409652709961,,,,,3.7236013502444862,1.432761644062243,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",61.2,0.14647429827416297,,-0.8867885103288866,,,-0.08323161136209166,-2.985695718039929,,,,-3.6094389855861664,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",39.2,0.5849837132219998,,,-1.8071101357539494,,,,,-0.25685078199998834,,1.9416122966342504,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAD",178.2,0.789179713051458,,1.4355400462209442,,,-0.8944415003875565,,-0.1655577216297388,,,1.8672848040340868,,,"Tyler Anderson",12880,542881
"Dylan Bundy","MIN",140,0.09890820249656722,,,,,-1.8415525847790288,-1.3375050707027516,1.3286617411163462,,,-1.2028843748803233,,,"Dylan Bundy",12917,605164
"Joe Musgrove","SDP",181,1.3223462673631086,,1.1458335579305456,,,0.140437763184309,-0.3100242765470483,-0.0805769060085069,,,0.34871687436237014,,,"Joe Musgrove",12970,605397
"Andrew Chafin","DET",57.1,0.46083610504865646,,,,,-0.06331687439602428,2.3606170760629896,,,,-2.731591711441676,,,"Andrew Chafin",12988,605177
"Yu Darvish","SDP",194.2,0.9617084256902199,,-1.0498770512640476,1.534565865184387,,1.2844930483600285,1.0999469387385798,0.5615671141808773,3.130797749942111,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",200.2,0.6408422939628539,,-0.8712387428833889,,,,1.6336386839333663,,-0.34284294495839235,,-0.43396055698394775,,,"Gerrit Cole",13125,543037
"Eduardo Rodriguez","DET",91,1.2022535233270555,,0.9915664209333878,,,-0.6799663934442732,-4.974308808644612,,,,-2.928927766174829,,,"Eduardo Rodriguez",13164,593958
"Zach Davies","ARI",134.1,-0.23665976858584678,,-1.062945894492689,,,-0.813955157706899,-2.691223919391632,-1.6945396896696436,,,1.2312399746551914,,,"Zach Davies",13183,605200
"Jordan Weems","WSN",39.2,-0.04280906194334577,,,,,,0.535946816540836,-3.2720313185737244,,,-0.7169861127348507,,,"Jordan Weems",13190,607179
"Michael Fulmer","- - -",63.2,-1.6381840398706542,,1.1559936675158413,,,-0.0003658511020519115,,-9.196763688867742,,,-1.3968943603455073,,,"Michael Fulmer",13218,605242
"Louis Head","- - -",28.2,-3.4220231722478998,,,,,,-0.00433058235118098,,,,1.1178468043605485,,,"Louis Head",13259,545343
"Ross Stripling","TOR",134.1,0.2530781370009819,,,,,2.178031323002834,1.6441441604642055,,-0.6932426928257456,,0.8002055381133371,,,"Ross Stripling",13273,548389
"Adrian Sampson","CHC",104.1,0.7538016892159474,,-0.46948929627736413,,,0.5743032737529322,-0.35305817180605076,,,,0.8948892621057374,,,"Adrian Sampson",13339,592716
"Luis Cessa","CIN",80.2,0.06617946970847345,,,,,0.3826397723867991,-0.4459790963546785,,,,-0.294848762709519,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.2,-1.539529182694175,,,,,0.4399037718517622,0.253971071725481,,,,0.09353141978855047,,,"Hoby Milner",13346,571948
"Steven Matz","STL",48,,,,,,-1.1706802256241404,-3.1802965836091475,-0.8141242405947516,,,1.6785802166970052,,,"Steven Matz",13361,571927
"Dylan Floro","MIA",53.2,1.5517947993753276,,,,,1.5718403715676015,0.4272387772010117,,,,-0.1700777273911696,,,"Dylan Floro",13394,571670
"Drew VerHagen","STL",21.2,-5.750158268918273,,4.940165464694683,,,-2.6297940148247614,3.1096064526101816,0.5662636565310615,,,-4.686819062088475,,,"Drew VerHagen",13424,572403
"Marcus Stroman","CHC",138.2,0.28881746369439204,,-1.4333316554193911,-1.472241668408858,,0.6525203874472746,-0.7917589407700759,1.2160957098964706,,,,,,"Marcus Stroman",13431,573186
"Taylor Rogers","- - -",64.1,-6.232079863548279,,,,,-0.16345386875086818,0.30973593137183364,,,,,,,"Taylor Rogers",13449,573124
"Daniel Norris","- - -",58.2,-0.1862502832343613,,,,,-2.059302111215229,-1.0231669148501619,-2.0062846690416336,,,1.7431963985463335,,,"Daniel Norris",13475,596057
"Blake Snell","SDP",128,0.17101199810321516,,,,,,1.8547254203702526,-0.1549576467039895,,,-1.5281759076199288,,,"Blake Snell",13543,605483
"Steven Okert","MIA",51.1,-0.6348380764711251,,,,,,1.004319415287834,,,,,,,"Steven Okert",13580,595345
"Robert Stephenson","- - -",58,-2.0953959375959323,,,-4.784690737724304,,,0.46613419802605977,5.732672214508057,,,-5.73481023311615,,,"Robert Stephenson",13594,596112
"Carl Edwards Jr.","WSN",62,0.4969657795921655,,,,,-3.542575240135193,,-0.629731401085333,,,1.3444162144952891,,,"Carl Edwards Jr.",13607,605218
"Jakob Junis","SFG",112,5.212419629096985,,2.355063588995683,,,0.23106603660214114,-0.020618580667817472,,,,-3.150159099935248,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63.2,11.363216489553452,,,,,1.0891377394366417,1.3012812309658406,,,,,,,"Clay Holmes",13649,605280
"Jharel Cotton","- - -",43,0.7588903405773106,,,,,,-0.35539393301133987,-4.739830248496111,,,-0.20326990882555646,,,"Jharel Cotton",13654,605194
"Joey Krehbiel","BAL",57.2,0.5272582920603344,,-1.5438224958336872,,,,-7.1977226357710995,,,,0.5760897824793686,,,"Joey Krehbiel",13707,607216
"Max Fried","ATL",185.1,0.7152334571405269,,,,,1.6196798770985703,0.7384074121770622,1.421978764801529,,,1.828043046466049,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",44,-0.6892601648966472,,,,,2.529610327954562,-1.2618960245795872,,-2.168749555756774,,3.7037993922378076,,,"Tyler Duffey",13758,608648
"Chris Stratton","- - -",63.1,-1.7446432074036777,,,,,-3.8229424878954887,1.2112452944308096,1.5993978804762259,,,-1.4395831491459499,,,"Chris Stratton",13761,608717
"Dominic Leone","SFG",49.1,-2.6066790998371596,,0.6790409130709512,,,5.518766492605209,0.3159451484680176,,,,,,,"Dominic Leone",13763,608678
"JT Chargois","TBR",22.1,-13.358264664808909,,,,,2.446149980898985,0.23490674793720245,,,,,,,"JT Chargois",13767,608638
