Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"David Price","LAD",40.1,0.42114094,,0.17785235,,,0.25167785,,,0.04194631,,0.10738255,,,,"David Price",3184,456034
"T.J. McFarland","STL",32.2,,,,,,0.62833676,0.15195072,,,,0.21971253,,,,"T.J. McFarland",3237,519008
"Joe Smith","MIN",27.1,0.30888889,,,,,0.41777778,0.27333333,,,,,,,,"Joe Smith",3281,501925
"Aníbal Sánchez","WSN",69.1,0.16801948,,0.27272727,,,0.19074675,0.05681818,0.05600649,,,0.25568182,,,,"Anibal Sanchez",3284,434671
"Darren O'Day","ATL",21.2,0.43636364,,,,,0.08571429,0.47792208,,,,,,,,"Darren O'Day",3321,503285
"Liam Hendriks","CHW",57.2,0.60548523,,,,,,0.28902954,0.10548523,,,,,,,"Liam Hendriks",3548,521230
"Mark Melancon","ARI",56,0.03047404,,0.6275395,0.02370203,,,0.01805869,,0.30022573,,,,,,"Mark Melancon",4264,453343
"Charlie Morton","ATL",172,0.33586469,,0.09354505,,,0.10459096,,0.38039351,,,0.0856058,,,,"Charlie Morton",4676,450203
"Rich Hill","BOS",124.1,0.35577889,,0.12914573,,,0.00150754,0.10603015,0.35577889,0.00954774,,0.04221106,,,,"Rich Hill",4806,448179
"Jake Diekman","- - -",57.2,0.44197952,,,,,0.19539249,0.35068259,,,,0.01194539,,,,"Jake Diekman",5003,518617
"Anthony Gose","CLE",21,0.64781491,,,,,,0.3496144,,,,0.00257069,,,,"Anthony Gose",5097,543238
"Jeurys Familia","- - -",44.1,0.24357405,,,0.14443084,,0.46389229,0.14810282,,,,,,,,"Jeurys Familia",5114,544727
"Manny Banuelos","- - -",41,0.2005571,,,,,0.21309192,0.15877437,0.32729805,,,0.10027855,,,,"Manny Banuelos",5365,544365
"Michael Pineda","DET",46.2,0.59233926,,,,,,0.21477428,,,,0.19288646,,,,"Michael Pineda",5372,501381
"Jesse Chavez","- - -",69.1,0.00910596,,0.58278146,,,0.26241722,,0.01738411,,,0.12831126,,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","ARI",158.2,0.31970534,,0.36316759,,,0.01473297,0.00184162,0.18747698,,,0.11307551,,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",62.1,0.44162437,,,,,0.11573604,0.42944162,,,,0.01319797,,,,"Ryan Brasier",5615,518489
"Huascar Brazobán","MIA",32,0.24088748,,0.41838352,,,0.08874802,,,,,0.25198098,,,,"Huascar Brazoban",6107,623211
"David Phelps","TOR",63.2,0.29192007,,0.24674196,,,0.12250217,,,0.26411816,,0.07471764,,,,"David Phelps",6316,475479
"Chris Archer","MIN",102.2,0.35702294,,,,,,0.4432009,0.05260213,,,0.14717403,,,,"Chris Archer",6345,502042
"Jake Odorizzi","- - -",106.1,0.51167964,,0.21190211,0.16629588,,,0.07174638,0.03837597,,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","NYM",25,0.52473118,,,0.04946237,,,0.26451613,,,,0.16129032,,,,"Trevor May",6398,543507
"José Cisnero","DET",25,0.35581395,,0.10465116,,,0.32325581,0.15348837,,,,0.0627907,,,,"Jose Cisnero",6399,542585
"Steve Cishek","WSN",66.1,0.2893617,,,,,0.33531915,0.37106383,,,,0.00425532,,,,"Steve Cishek",6483,518553
"Alex Cobb","SFG",149.2,0.00206782,,,0.42514475,,0.41935484,0.00041356,,0.15301902,,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","NYM",152,0.35477178,,,,,0.11327801,0.24481328,0.04107884,,,0.24605809,,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","LAD",60,0.68523677,,,,,,,,0.31476323,,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","COL",47,0.15586035,,0.84413965,,,,,,,,,,,,"Alex Colome",6661,517008
"Johnny Cueto","CHW",158.1,0.19814503,,0.19772344,,,0.23229342,0.16441821,0.00632378,,,0.20109612,,,,"Johnny Cueto",6893,456501
"Chase Anderson","CIN",24,0.26572008,,0.17849899,,,0.10953347,0.0851927,0.07707911,,,0.28397566,,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",196.1,0.0795569,,0.24303458,,,0.35213159,0.01409869,0.03491104,,,0.2762672,,,,"Martin Perez",6902,527048
"Luis García","SDP",61,0.02070393,,,0.12939959,,0.52898551,0.32091097,,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","ARI",50.1,0.81300813,,0.02090592,0.09756098,,,0.0174216,,0.04065041,,0.01045296,,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",48.1,0.32485876,,,,,,0.36864407,0.27118644,,,0.03531073,,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",60.1,0.02518363,,,,,0.52360965,0.42497377,0.00209864,,,0.02413431,,,,"Daniel Bard",7115,453268
"Daniel Hudson","LAD",24.1,0.52216749,,,,,0.02463054,0.41871921,,,,0.03448276,,,,"Daniel Hudson",7146,543339
"Craig Stammen","SDP",40.2,0.00570613,,0.2211127,,,0.53922967,0.12553495,,0.08131241,,0.02710414,,,,"Craig Stammen",7274,489334
"Collin McHugh","ATL",69.1,0.00828729,,0.47513812,,,,0.4825046,0.02394107,0.01012891,,,,,,"Collin McHugh",7531,543521
"Jake McGee","- - -",37,0.82829889,,,,,,0.17170111,,,,,,,,"Jake McGee",7550,459429
"Jordan Lyles","BAL",179,0.31760375,,0.02643909,,,0.17570281,0.23962517,0.13386881,,,0.10676037,,,,"Jordan Lyles",7593,543475
"Wily Peralta","DET",38.1,0.27363897,,0.00573066,0.20630372,,0.21776504,0.2965616,,,,,,,,"Wily Peralta",7738,503449
"Richard Bleier","MIA",50.2,0.05729167,,0.22916667,0.00130208,,0.48567708,0.15755208,,,,0.06901042,,,,"Richard Bleier",7803,542947
"Hunter Strickland","CIN",62.1,0.50924214,,0.00184843,,,0.0702403,0.38817006,,,,0.03049908,,,,"Hunter Strickland",7836,519326
"Anthony Bass","- - -",70.1,0.10040568,,,0.03955375,,0.30223124,0.55780933,,,,,,,,"Anthony Bass",7982,542914
"Will Smith","- - -",59,0.40304569,,,,,0.0142132,0.4822335,0.09137056,,,0.00913706,,,,"Will Smith",8048,519293
"Bryan Shaw","CLE",58.1,,,0.76160991,0.00412797,,0.06088751,0.06088751,0.08359133,,,0.02889577,,,,"Bryan Shaw",8110,543766
"David Robertson","- - -",63.2,,,0.50897073,,,,0.22285175,,0.26817753,,,,,,"David Robertson",8241,502085
"Paolo Espino","WSN",113.1,0.47997864,,,,,,0.21409503,0.25894287,,,0.04698345,,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",57.1,0.00411946,,0.54170958,,,,0.31204943,0.14212152,,,,,,,"Lucas Luetge",8337,476595
"Justin Verlander","HOU",175,0.5044112,,,,,,0.283084,0.18833909,,,0.02416571,,,,"Justin Verlander",8700,434378
"Wade Miley","CHC",37,0.14134276,,0.42579505,,,0.02650177,0.06537102,0.02826855,,,0.31272085,,,,"Wade Miley",8779,489119
"Brad Hand","PHI",45,0.28186275,,,,,0.19730392,0.52083333,,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",109.1,0.38355377,,0.10063255,0.20874066,,,0.12190914,0.18516389,,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",152.2,0.16940099,,,,,0.45402518,0.29339947,0.00038153,,,0.08279283,,,,"Patrick Corbin",9323,571578
"Dallas Keuchel","- - -",60.2,0.06437768,,0.1527897,,,0.44034335,0.07982833,,,,0.26266094,,,,"Dallas Keuchel",9434,572971
"Joe Kelly","CHW",37,0.06827881,,,,,0.32716927,0.16073969,,0.35846373,,0.08534851,,,,"Joe Kelly",9761,523260
"Garrett Richards","TEX",42.2,0.24858757,,,,,0.00423729,0.37711864,0.02259887,,,0.34745763,,,,"Garrett Richards",9784,572070
"Miles Mikolas","STL",202.1,0.2731599,,,,,0.22239848,0.25380711,0.20843909,0.00285533,,0.0393401,,,,"Miles Mikolas",9803,571945
"Mike Minor","CIN",98,0.41371429,,,,,0.00228571,0.24857143,,0.104,,0.23142857,,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",43.2,0.76183844,,0.00139276,,,0.00417827,0.23119777,0.00139276,,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","TBR",53.2,0.00472255,,0.19126328,,,0.22550177,0.38252656,,,,0.19598583,,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",59.1,0.4939759,,,,,,0.24899598,0.24698795,,,0.01004016,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","PHI",167.2,0.11938664,,0.21540708,,,0.2807594,0.20700986,0.06973348,,,0.10770354,,,,"Kyle Gibson",10123,502043
"Brad Boxberger","MIL",64,0.54954128,,,,,,0.22477064,,,,0.22568807,,,,"Brad Boxberger",10133,502202
"Aroldis Chapman","NYY",36.1,0.55522828,,,0.14874816,,0.05007364,0.24594993,,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","LAA",57.1,0.3161435,,,,,0.16704036,0.42040359,0.00784753,,,0.08856502,,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",153,0.42324003,,0.2519084,,,0.17090755,0.01696353,0.11916879,,,0.0178117,,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","WSN",86.1,0.04582651,,0.45826514,,,0.39361702,0.00163666,0.06628478,,,0.03436989,,,,"Erasmo Ramirez",10314,541640
"Aaron Loup","LAA",58.2,0.0041365,,0.3598759,,,0.48293692,,0.02792141,,,0.12512927,,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",61.1,0.51518119,,,,,,0.29774731,,,,0.1870715,,,,"Mychal Givens",10430,571710
"Andrew Bellatti","PHI",54.1,0.40434333,,,,,,0.52223371,,0.00206825,,0.07135471,,,,"Andrew Bellatti",10657,571479
"Drew Hutchison","DET",105.1,0.4115975,,,,,0.11483798,0.37123366,,,,0.10233087,,,,"Drew Hutchison",10732,571800
"Chasen Shreve","NYM",26.1,0.44769874,,,0.36820084,,,0.18410042,,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",64.1,0.47446809,,,,,,0.39255319,0.05106383,,,0.08191489,,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",200.1,0.30804298,,0.16704656,,,0.17518724,0.00195376,0.13480951,,,0.21295995,,,,"Merrill Kelly",11156,518876
"Vince Velasquez","CHW",75.1,0.44418423,,,,,0.07650273,0.22638564,0.00078064,0.16627635,,0.08587041,,,,"Vince Velasquez",11189,592826
"Jose Quintana","- - -",165.2,0.36013216,,,,,0.16372981,,0.28120411,,,0.19493392,,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",189,0.39284542,,,,,0.20905809,0.37216935,,0.01903512,,0.00689202,,,,"Robbie Ray",11486,592662
"Joely Rodríguez","NYM",50.1,0.05938242,,,,,0.49406176,0.05819477,,,,0.38836105,,,,"Joely Rodriguez",11487,570257
"Aaron Sanchez","- - -",60,0.19582505,,,,,0.41252485,,0.28429423,,,0.10735586,,,,"Aaron Sanchez",11490,592717
"José Ureña","- - -",97,0.07953144,,,,,0.51479655,0.24537608,,,,0.16029593,,,,"Jose Urena",11589,570632
"Heath Hembree","- - -",22,0.51879699,,0.00501253,,,,0.44611529,0.03007519,,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",177.1,0.35558729,,0.11317387,,,0.11031774,0.18814709,0.14780436,,,0.08496965,,,,"Jameson Taillon",11674,592791
"Drew Smyly","CHC",106.1,,,0.19733024,,,0.369704,,,0.42948346,,0.0034823,,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",134.2,0.14856861,,0.01628825,0.00098717,,0.32033564,0.17374136,0.14264561,,,0.19743337,,,,"Noah Syndergaard",11762,592789
"Hansel Robles","BOS",24.2,0.49763033,,,,,0.007109,0.32938389,,,,0.16587678,,,,"Hansel Robles",11801,570663
"Héctor Neris","HOU",65.1,0.40850643,,,0.30860534,,0.21661721,0.06627102,,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",157.1,0.29771909,,0.06802721,0.27571028,,0.11044418,0.16126451,0.08683473,,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","- - -",56,0.43057176,,0.31738623,0.09218203,,0.08284714,0.03967328,0.03733956,,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",63.1,0.32059448,,,,,,0.35774947,,,,0.32165605,,,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",84.1,0.2657758,,,,,0.30883445,,0.11878248,,,0.30660728,,,,"Kyle Hendricks",12049,543294
"Yimi García","TOR",61,0.4427334,,,,,0.14051973,0.17516843,0.16843118,,,0.07314726,,,,"Yimi Garcia",12095,554340
"Chris Bassitt","NYM",181.2,0.13097713,,0.17255717,,,0.33471933,0.16216216,0.13894664,,,0.06063756,,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",22.1,0.47922438,,0.42382271,,,,0.09695291,,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","NYM",65,0.28822984,,,,,0.21964782,0.13531047,0.34012975,,,0.01668211,,,,"Seth Lugo",12447,607625
"Adrian Houser","MIL",102.2,0.17634292,,,,,0.47856755,0.13293543,0.11774281,,,0.09441129,,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",106.1,0.2622093,,0.17732558,,,0.14651163,,0.15872093,,,0.25523256,,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",68.1,0.45654163,,,,,0.22781336,0.12168344,,,,0.19396157,,,,"Rafael Montero",12760,606160
"Sonny Gray","MIN",119.2,0.28265525,,0.00053533,,,0.25856531,0.2012848,0.24357602,0.00321199,,0.01017131,,,,"Sonny Gray",12768,543243
"John Brebbia","SFG",68,0.46027397,,,,,0.00091324,0.53881279,,,,,,,,"John Brebbia",12777,605154
"Noé Ramirez","ARI",50,0.38151659,,,,,,,0.31161137,,,0.30687204,,,,"Noe Ramirez",12800,598287
"Matt Wisler","TBR",44,0.08544726,,,,,,0.91321762,,,,0.00133511,,,,"Matt Wisler",12804,605538
"Mike Clevinger","SDP",114.1,0.36812046,,0.14641745,,,0.14849429,0.20612669,0.0337487,,,0.09709242,,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",20,0.13733906,,,,,0.45493562,0.40772532,,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",61.2,0.28857143,,0.28761905,,,0.3552381,0.06761905,,,,0.00095238,,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",39.2,0.45887446,,,0.00865801,,,,,0.46753247,,0.06493506,,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAD",178.2,0.38004658,,0.2201087,,,0.07104037,,0.01242236,,,0.31638199,,,,"Tyler Anderson",12880,542881
"Dylan Bundy","MIN",140,0.39678899,,,,,0.07018349,0.23990826,0.1059633,,,0.18715596,,,,"Dylan Bundy",12917,605164
"Joe Musgrove","SDP",181,0.23959068,,0.1947777,,,0.06774876,0.24558927,0.18913197,,,0.06316161,,,,"Joe Musgrove",12970,605397
"Andrew Chafin","DET",57.1,0.28476085,,,,,0.39265851,0.3192436,,,,0.00333704,,,,"Andrew Chafin",12988,605177
"Yu Darvish","SDP",194.2,0.25546954,,0.04308314,0.07438573,,0.0854931,0.4688657,0.04005385,0.03264894,,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",200.2,0.51863164,,0.06353085,,,,0.22571778,,0.10781918,,0.08430055,,,,"Gerrit Cole",13125,543037
"Eduardo Rodriguez","DET",91,0.35738598,,0.2437032,,,0.19605174,0.04084411,,,,0.16201498,,,,"Eduardo Rodriguez",13164,593958
"Zach Davies","ARI",134.1,0.04668412,,0.05628272,,,0.4960733,0.008726,0.05977312,,,0.33246073,,,,"Zach Davies",13183,605200
"Jordan Weems","WSN",39.2,0.63821138,,,,,,0.24119241,0.02845528,,,0.09214092,,,,"Jordan Weems",13190,607179
"Michael Fulmer","- - -",63.2,0.15627996,,0.63279003,,,0.12943432,,0.021093,,,0.06040268,,,,"Michael Fulmer",13218,605242
"Louis Head","- - -",28.2,0.4010989,,,,,,0.55494505,,,,0.04395604,,,,"Louis Head",13259,545343
"Ross Stripling","TOR",134.1,0.33694048,,,,,0.07525824,0.21938023,,0.09640925,,0.27201181,,,,"Ross Stripling",13273,548389
"Adrian Sampson","CHC",104.1,0.3321492,,0.05328597,,,0.32326821,0.15867377,,,,0.13262285,,,,"Adrian Sampson",13339,592716
"Luis Cessa","CIN",80.2,0.20228385,,,,,0.21941272,0.38907015,,,,0.18923328,,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.2,0.04044118,,,,,0.42922794,0.32720588,,,,0.203125,,,,"Hoby Milner",13346,571948
"Steven Matz","STL",48,,,,,,0.48402367,0.0260355,0.20118343,,,0.2887574,,,,"Steven Matz",13361,571927
"Dylan Floro","MIA",53.2,0.26767092,,,,,0.3626883,0.21900348,,,,0.15063731,,,,"Dylan Floro",13394,571670
"Drew VerHagen","STL",21.2,0.22195704,,0.03102625,,,0.23627685,0.21957041,0.13365155,,,0.1575179,,,,"Drew VerHagen",13424,572403
"Marcus Stroman","CHC",138.2,0.08482348,,0.10545621,0.11966988,,0.40210912,0.05960569,0.22833563,,,,,,,"Marcus Stroman",13431,573186
"Taylor Rogers","- - -",64.1,0.00184332,,,,,0.42764977,0.57050691,,,,,,,,"Taylor Rogers",13449,573124
"Daniel Norris","- - -",58.2,0.3419227,,,,,0.07829534,0.28444004,0.0148662,,,0.28047572,,,,"Daniel Norris",13475,596057
"Blake Snell","SDP",128,0.55531824,,,,,,0.24305852,0.15121743,,,0.05040581,,,,"Blake Snell",13543,605483
"Steven Okert","MIA",51.1,0.31921488,,,,,,0.68078512,,,,,,,,"Steven Okert",13580,595345
"Robert Stephenson","- - -",58,0.47821351,,,0.00544662,,,0.5043573,0.01089325,,,0.00108932,,,,"Robert Stephenson",13594,596112
"Carl Edwards Jr.","WSN",62,0.66370809,,,,,0.01380671,,0.22583826,,,0.09664694,,,,"Carl Edwards Jr.",13607,605218
"Jakob Junis","SFG",112,0.0083426,,0.0105673,,,0.31590656,0.50444939,,,,0.16073415,,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63.2,0.00102041,,,,,0.80102041,0.19795918,,,,,,,,"Clay Holmes",13649,605280
"Jharel Cotton","- - -",43,0.44906166,,,,,,0.10321716,0.04557641,,,0.40214477,,,,"Jharel Cotton",13654,605194
"Joey Krehbiel","BAL",57.2,0.34698055,,0.28249744,,,,0.03889458,,,,0.33162743,,,,"Joey Krehbiel",13707,607216
"Max Fried","ATL",185.1,0.32505323,,,,,0.13342796,0.18559262,0.21504613,,,0.14088006,,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",44,0.36842105,,,,,0.14304993,0.12415655,,0.31983806,,0.04453441,,,,"Tyler Duffey",13758,608648
"Chris Stratton","- - -",63.1,0.43090909,,,,,0.01818182,0.19181818,0.28909091,,,0.07,,,,"Chris Stratton",13761,608717
"Dominic Leone","SFG",49.1,0.37046005,,0.27118644,,,0.00121065,0.35714286,,,,,,,,"Dominic Leone",13763,608678
"JT Chargois","TBR",22.1,0.03592814,,,,,0.58083832,0.38323353,,,,,,,,"JT Chargois",13767,608638
"Zach Eflin","PHI",75.2,0.15494137,,0.14991625,,,0.39865997,0.03433836,0.20100503,,,0.06113903,,,,"Zach Eflin",13774,621107
"Alex Wood","SFG",130.2,,,,,,0.45511389,0.35908888,,,,0.18579723,,,,"Alex Wood",13781,622072
"Matt Strahm","BOS",44.2,0.39136126,,0.20026178,,,0.13743455,0.0104712,0.16884817,,,0.09162304,,,,"Matt Strahm",13799,621381
"Paul Sewald","SEA",64,0.51329243,,,,,,0.48670757,,,,,,,,"Paul Sewald",13892,623149
"Chris Flexen","SEA",137.2,0.39428312,,0.3253176,,,0.00136116,0.08212341,0.03584392,,,0.16107078,,,,"Chris Flexen",13896,623167
"Brent Suter","MIL",66.2,0.65135895,,,,,0.05529522,0.04311153,,,,0.2502343,,,,"Brent Suter",13942,608718
"Michael Wacha","BOS",127.1,0.32991278,,0.1723961,,,0.12570549,,0.07439713,,,0.29758851,,,,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",174.2,0.48796263,,,0.3553719,,,0.14372979,,,,0.01293568,,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",47.2,,,0.07773386,,,0.24505929,0.25428195,,0.24901186,,0.17391304,,,,"Lance McCullers Jr.",14120,621121
"José Berríos","TOR",172,0.27747152,,,,,0.25946343,,0.30944506,,,0.15361999,,,,"Jose Berrios",14168,621244
"Josh Hader","- - -",50,,,,,,0.69459173,0.28313892,,,,0.02226935,,,,"Josh Hader",14212,623352
"Wandy Peralta","NYY",56.1,0.04534314,,,,,0.37132353,0.15686275,,,,0.42647059,,,,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",144.1,0.28448646,,0.08336914,0.25483455,,0.22174474,0.15556511,,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","- - -",55.2,0.27310924,,,,,0.2289916,0.36134454,,,,0.13655462,,,,"Joel Payamps",14332,606303
"Ty Blach","COL",44.1,,,0.16913947,,,0.54896142,,0.08605341,,,0.1958457,,,,"Ty Blach",14361,621389
"Amir Garrett","KCR",45.1,0.37468983,,,,,0.06079404,0.56327543,,,,0.00124069,,,,"Amir Garrett",14375,607237
"Yunior Marte","SFG",48,0.25934579,,,,,0.35981308,0.3796729,,,,0.00116822,,,,"Yunior Marte",14416,628708
"Jackson Stephens","ATL",53.2,0.3654661,,,,,0.21504237,0.03495763,0.28813559,,,0.09639831,,,,"Jackson Stephens",14420,623451
"Hyun Jin Ryu","TOR",27,0.41772152,,0.13417722,,,,,0.21012658,,,0.23797468,,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","ARI",29,0.46721311,,,,,0.1352459,0.22540984,0.0102459,,,0.16188525,,,,"J.B. Wendelken",14506,605525
"José Leclerc","TEX",47.2,0.36433121,,0.05987261,,,,0.35541401,,,,0.22038217,,,,"Jose Leclerc",14524,600917
"Jorge López","- - -",71,0.04478898,,,,,0.5047373,0.10680448,,0.18776916,,0.15590009,,,,"Jorge Lopez",14527,605347
"Carlos Estévez","COL",57,0.70617042,,,,,,0.14789422,0.00097943,,,0.14495593,,,,"Carlos Estevez",14542,608032
"José Ruiz","CHW",60.2,0.47443946,,,,,0.0044843,,0.2941704,,,0.22690583,,,,"Jose Ruiz",14552,614179
"Rowan Wick","CHC",64,0.55820106,,0.17195767,,,0.00176367,0.05291005,,0.21428571,,0.00088183,,,,"Rowan Wick",14646,592858
"Chi Chi González","- - -",23,0.30851064,,,,,0.19946809,0.27659574,0.06382979,,,0.15159574,,,,"Chi Chi Gonzalez",14663,592346
"Jandel Gustave","MIL",28,0.06652361,,,,,0.56866953,0.36480687,,,,,,,,"Jandel Gustave",14665,594311
"Duane Underwood Jr.","PIT",57.1,0.11688312,,0.26873127,,,0.26273726,,0.13386613,,,0.21778222,,,,"Duane Underwood Jr.",14677,621249
"Andrés Machado","WSN",59.1,0.312,,,,,0.333,0.199,,,,0.156,,,,"Andres Machado",14681,600921
"Luis Perdomo","MIL",23.2,,,,0.16140351,,0.56140351,0.27719298,,,,,,,,"Luis Perdomo",14682,606131
"Anthony Banda","- - -",26.2,0.31760436,,,,,0.20871143,0.01088929,0.08892922,,,0.3738657,,,,"Anthony Banda",14706,607455
"Edwin Díaz","NYM",62,0.41918103,,,,,,0.58081897,,,,,,,,"Edwin Diaz",14710,621242
"Paul Blackburn","OAK",111.1,0.11577753,,0.19466515,,,0.3399546,0.06129398,0.16174801,,,0.12656073,,,,"Paul Blackburn",14739,621112
"Julio Urías","LAD",175,0.49237223,,,,,,,0.33295195,,,0.17467582,,,,"Julio Urias",14765,628711
"Emilio Pagán","MIN",63,0.51911111,,0.18755556,0.248,,,0.02044444,0.02488889,,,,,,,"Emilio Pagan",14771,641941
"Buck Farmer","CIN",47,0.44630072,,,,,,0.31384248,,,,0.2398568,,,,"Buck Farmer",14814,571656
"Michael Lorenzen","LAA",97.2,0.21342201,,0.11003628,,,0.2261185,0.20616687,0.02116082,,,0.22309553,,,,"Michael Lorenzen",14843,547179
"Joe Mantiply","ARI",60,0.0174216,,,,,0.42044135,,0.30197445,,,0.2601626,,,,"Joe Mantiply",14857,573009
"Sam Moll","OAK",43.1,0.0027137,,,,,0.44369064,0.55359566,,,,,,,,"Sam Moll",14874,594580
"Caleb Smith","ARI",70,0.45623987,,,,,,0.28930308,0.03241491,,,0.22204214,,,,"Caleb Smith",14875,592761
"Jon Gray","TEX",127.1,0.50607091,,,,,,0.36036911,0.0407965,,,0.09276348,,,,"Jon Gray",14916,592351
"Reyes Moronta","- - -",37.2,0.53354134,,,,,,0.36973479,,,,0.09672387,,,,"Reyes Moronta",14966,606625
"Chad Kuhl","COL",137,0.02484211,,,,,0.42189474,0.36631579,,0.11494737,,0.072,,,,"Chad Kuhl",14975,641771
"Giovanny Gallegos","STL",59,0.47874494,,,,,,0.47165992,,,,0.04959514,,,,"Giovanny Gallegos",14986,606149
"Scott Barlow","KCR",74.1,0.23956594,,,,,0.0033389,0.44657763,0.31051753,,,,,,,"Scott Barlow",14993,605130
"Kyle Finnegan","WSN",66.2,0.76163343,,,0.08926876,,0.02659069,0.12250712,,,,,,,,"Kyle Finnegan",15009,640448
"Corey Knebel","PHI",44.2,0.69911504,,,,,,0.03034134,,0.27054362,,,,,,"Corey Knebel",15010,608349
"Chase De Jong","PIT",71.2,0.46592845,,,0.00085179,,0.00255537,0.29216354,0.22913118,,,0.00936968,,,,"Chase De Jong",15036,608328
