Name,Team,IP,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,ERA,xERA,NameASCII,PlayerId,MLBAMID
"Caleb Thielbar","MIN",59.1,147,84.85205747003425,102.3,113.4,21.5,10,0.06802721,38,0.2585034,3.4887650169189373,2.4515262331030185,"Caleb Thielbar",10078,573204
"Cristian Javier","HOU",148.2,333,88.38471037605122,102.3,113.8,25.376146788990827,24,0.07207207,112,0.33633634,2.542601005597008,2.4766903481733755,"Cristian Javier",17606,664299
"Clayton Kershaw","LAD",126.1,331,87.09693950688073,104,110.3,11.62691131498471,14,0.04229607,110,0.33232628,2.2796834690902616,2.4905894234221093,"Clayton Kershaw",2036,477132
"John Schreiber","BOS",65,160,87.15696078916139,104.5,108.4,2.481012658227848,8,0.05,63,0.39375,2.2153851354476073,2.494278027958667,"John Schreiber",20020,670167
"José Alvarado","PHI",51,108,87.20093457943925,102.7,112,3.05607476635514,7,0.06481481,37,0.34259259,3.176471301016258,2.5056252769108744,"Jose Alvarado",17780,621237
"Daniel Bard","COL",60.1,148,87.73355896832192,102.7,113.8,7.061224489795919,7,0.0472973,56,0.37837838,1.790055286345409,2.5094284247669587,"Daniel Bard",7115,453268
"Brusdar Graterol","LAD",49.2,141,85.47753331281137,101.8,111.4,-0.7194244604316546,6,0.04255319,36,0.25531915,3.2617453839788992,2.510023338505687,"Brusdar Graterol",20367,660813
"Chris Martin","- - -",56,145,88.17902166193181,104.8,113.2,12.482517482517483,12,0.08275862,60,0.4137931,3.053571948591632,2.5181969523447725,"Chris Martin",11847,455119
"Scott Effross","- - -",56.2,151,87.26892172323691,103.2,108,8.702702702702704,6,0.0397351,56,0.37086093,2.5411770123017616,2.5285708790033894,"Scott Effross",18384,664123
"Félix Bautista","BAL",65.2,141,86.77714146205358,103.2,115.7,14.707142857142857,12,0.08510638,52,0.36879433,2.1928937407198275,2.540611653868475,"Felix Bautista",20666,642585
"Ryan Pressly","HOU",48.1,104,88.98039215686275,104.3,108.8,9.049019607843137,6,0.05769231,39,0.375,2.979310658349468,2.551138578800578,"Ryan Pressly",7005,519151
"Liam Hendriks","CHW",57.2,132,90.49684731791339,105.8,112,17.80314960629921,12,0.09090909,52,0.39393939,2.8092486788026965,2.5703290975787074,"Liam Hendriks",3548,521230
"Paul Sewald","SEA",64,149,86.34013605442176,102.2,112.3,20.58503401360544,14,0.09395973,50,0.33557047,2.6718753185123587,2.6022425515199945,"Paul Sewald",13892,623149
"JT Chargois","TBR",22.1,62,87.23548741494456,105.7,113.7,2.774193548387097,4,0.06451613,23,0.37096774,2.4179107919252867,2.6071240580066024,"JT Chargois",13767,608638
"Shohei Ohtani","LAA",166,395,87.12544728053435,103.4,113.3,14.521628498727736,25,0.06329114,131,0.33164557,2.3313253012048194,2.607625013563283,"Shohei Ohtani",19755,660271
"Dylan Lee","ATL",50.2,132,88.59384765625,104.1,111.4,18.176923076923078,7,0.0530303,50,0.37878788,2.1315793753331587,2.6081773867182045,"Dylan Lee",19996,669276
"Penn Murfee","SEA",69.1,176,85.67771536690849,102.7,112.2,19.474285714285713,9,0.05113636,53,0.30113636,2.985577470628568,2.6170185642960297,"Penn Murfee",25174,682171
"Carlos Rodón","SFG",178,418,89.0140454751816,102.9,112.5,19.397094430992738,27,0.0645933,166,0.39712919,2.8820224719101124,2.6313069719100017,"Carlos Rodon",16137,607074
"Tyler Kinley","COL",24,66,88.83076923076923,102.8,108.7,13.569230769230769,1,0.01515152,28,0.42424242,0.7500001192093085,2.6335278199894763,"Tyler Kinley",18297,641755
"Ron Marinaccio","NYY",44,95,84.52042905745968,99.5,106.2,16.612903225806452,5,0.05263158,24,0.25263158,2.0454550774630835,2.651691738324356,"Ron Marinaccio",23488,676760
"Justin Verlander","HOU",175,446,87.81179138321995,103,110.9,16.868778280542987,28,0.06278027,155,0.34753363,1.7485714285714287,2.6541803677458993,"Justin Verlander",8700,434378
"J.P. Feyereisen","TBR",24.1,56,89.38571166992188,103.8,110.1,24.982142857142858,4,0.07142857,22,0.39285714,0,2.659182975634158,"J.P. Feyereisen",16610,656420
"Wandy Peralta","NYY",56.1,158,85.49133463541666,103.5,111.6,7.6092715231788075,7,0.0443038,50,0.3164557,2.715976944415966,2.6720129750606776,"Wandy Peralta",14295,593974
"Freddy Peralta","MIL",78,201,87.08140709651775,102.5,111.3,16.87939698492462,7,0.03482587,63,0.31343284,3.576923339324609,2.6724076988584233,"Freddy Peralta",18679,642547
"Daniel Hudson","LAD",24.1,60,88.26207233297414,103.4,110.6,8.293103448275861,2,0.03333333,22,0.36666667,2.2191783721059477,2.694990647461609,"Daniel Hudson",7146,543339
"Nestor Cortes","NYY",158.1,412,87.9036426729369,103.4,113.7,19.240291262135923,22,0.05339806,143,0.34708738,2.44421060483304,2.707718359251256,"Nestor Cortes",17874,641482
"Sam Hentges","CLE",62,151,88.8227572737069,105.7,113.2,-0.2191780821917808,8,0.05298013,53,0.35099338,2.322581073868242,2.7086644734460186,"Sam Hentges",18548,656529
"Matt Bush","- - -",59.2,149,90.30068572579998,103.6,110.4,15.224489795918368,8,0.05369128,59,0.39597315,3.4692740589701447,2.710526358329988,"Matt Bush",1246,456713
"Dylan Cease","CHW",184,439,86.83133820564517,102.2,115.9,15.048275862068966,27,0.06150342,137,0.31207289,2.2010869565217392,2.7265609499194094,"Dylan Cease",18525,656302
"Aaron Nola","PHI",205,534,87.69847611692015,103.2,112,12.559772296015181,38,0.07116105,169,0.3164794,3.2487804878048783,2.740834438305091,"Aaron Nola",16149,605400
"Shane McClanahan","TBR",166.1,406,87.65162289588528,103.6,116.2,8.261845386533667,26,0.06403941,132,0.32512315,2.5430862501090514,2.7471573082232887,"Shane McClanahan",21483,663556
"Rafael Montero","HOU",68.1,172,86.26764705882353,102.6,109.9,7.9,5,0.02906977,56,0.3255814,2.3707318837780376,2.7479174206069694,"Rafael Montero",12760,606160
"Hunter Brown","HOU",20.1,51,93.177998046875,107.5,109.6,2.84,3,0.05882353,24,0.47058824,0.8852459154792836,2.7488415445074232,"Hunter Brown",25880,686613
"Hunter Harvey","WSN",39.1,100,90.39900390625,103.5,110.1,14.47,5,0.05,44,0.44,2.516949478013569,2.767783539965203,"Hunter Harvey",15507,640451
"Dany Jiménez","OAK",34.1,93,89.41613113239248,102.4,109.8,16.21505376344086,4,0.04301075,40,0.43010753,3.4077674951301495,2.768591621288936,"Dany Jimenez",21170,666204
"Alex Vesia","LAD",54.1,122,86.9683349609375,103.1,108.6,17.441666666666666,8,0.06557377,42,0.3442623,2.1533747370842162,2.7801974552014093,"Alex Vesia",25007,681911
"Julio Urías","LAD",175,477,86.7323340471092,103.3,113,17.175213675213676,32,0.06708595,145,0.30398323,2.16,2.8211211934611065,"Julio Urias",14765,628711
"Seth Martinez","HOU",38.2,102,86.62,101.7,112,15.405940594059405,6,0.05882353,33,0.32352941,2.094827930652344,2.8226645682527085,"Seth Martinez",21045,661527
"Jimmy Herget","LAA",69,185,88.12388882107204,102.4,109.1,15,12,0.06486486,67,0.36216216,2.47826114358887,2.8275277001956325,"Jimmy Herget",17556,623474
"Matt Moore","TEX",74,182,87.69999890886872,103.4,110.5,15.128491620111731,8,0.04395604,57,0.31318681,1.9459461465728498,2.8297476037398277,"Matt Moore",1890,519043
"Joe Jiménez","DET",56.2,141,88.61449133831522,104,111.3,20.007246376811594,11,0.07801418,56,0.39716312,3.4941180390883098,2.834697735554224,"Joe Jimenez",15761,641729
"Max Fried","ATL",185.1,527,86.21481329191033,103.1,112.7,7.551456310679612,21,0.0398482,169,0.32068311,2.476618773003963,2.842339400139982,"Max Fried",13743,608331
"Darren O'Day","ATL",21.2,57,85.59297902960526,101.1,107.8,18.614035087719298,3,0.05263158,19,0.33333333,4.153847372743862,2.843013347590705,"Darren O'Day",3321,503285
"Michael King","NYY",51,117,86.2,103.4,109.5,8.393162393162394,8,0.06837607,42,0.35897436,2.2941179902496325,2.854982794762173,"Michael King",19853,650633
"James Karinchak","CLE",39,76,91.00789602179276,103.5,109.6,26.61842105263158,4,0.05263158,31,0.40789474,2.076923280072655,2.8609160729609378,"James Karinchak",20151,675916
"Luis García","SDP",61,169,88.99818300189393,104.6,114,6.614457831325301,7,0.04142012,65,0.38461538,3.393443047375669,2.866385436753908,"Luis Garcia",6984,472610
"Max Scherzer","NYM",145.1,357,87.8068987966954,103.8,113.2,21.32758620689655,30,0.08403361,121,0.33893557,2.291284483858318,2.8677673650019386,"Max Scherzer",3137,453286
"José Quijada","LAA",40.2,94,88.09574468085107,102,109,22.148936170212767,10,0.10638298,36,0.38297872,3.9836075538529077,2.873315136424074,"Jose Quijada",19200,650671
"Yency Almonte","LAD",35.1,88,83.40229885057471,102.6,111.6,11.091954022988507,4,0.04545455,22,0.25,1.0188680711952167,2.8851948352696954,"Yency Almonte",15068,622075
"Alexis Díaz","CIN",63.2,134,86.69465648854961,103.6,109.8,20.885496183206108,10,0.07462687,44,0.32835821,1.8376966287018348,2.897372391011469,"Alexis Diaz",21132,664747
"Trevor Gott","MIL",45.2,127,86.74047464037699,105.3,111.8,13.333333333333334,10,0.07874016,40,0.31496063,4.138686707585287,2.8986691218253355,"Trevor Gott",15046,641627
"Camilo Doval","SFG",67.2,173,85.91462216739767,103.4,110.3,-0.7965116279069767,8,0.04624277,63,0.36416185,2.527093975964472,2.906471034674022,"Camilo Doval",21992,666808
"Bryan Abreu","HOU",60.1,130,86.60232709544573,103.6,109.6,12.775193798449612,5,0.03846154,42,0.32307692,1.9392268054306208,2.9127534873269205,"Bryan Abreu",16609,650556
"Sandy Alcantara","MIA",228.2,620,87.84590163934426,104.3,114.8,5.532679738562091,33,0.05322581,239,0.38548387,2.2827989353724414,2.9205515344070325,"Sandy Alcantara",18684,645261
"Yimi García","TOR",61,169,86.53372896634616,105.1,114,18.90532544378698,11,0.06508876,56,0.33136095,3.098361237015253,2.924682288028112,"Yimi Garcia",12095,554340
"Sam Moll","OAK",43.1,116,87.61206896551724,104,110,9.482758620689655,6,0.05172414,41,0.35344828,2.9076934168893205,2.9251705406237747,"Sam Moll",14874,594580
"Kevin Ginkel","ARI",29.1,82,88.97560975609755,103.9,109.7,8.634146341463415,4,0.04878049,27,0.32926829,3.375000585209341,2.930764991052763,"Kevin Ginkel",19876,656464
"Eli Morgan","CLE",66.2,169,87.82738204229446,103.9,112,19.55952380952381,15,0.0887574,59,0.34911243,3.3750005149842095,2.9454805552775833,"Eli Morgan",20203,669212
"Andrew Kittredge","TBR",20,59,88.40000165519068,103.8,107.5,11.559322033898304,5,0.08474576,21,0.3559322,3.1500003004074384,2.947237702411333,"Andrew Kittredge",12828,552640
"Reynaldo López","CHW",65.1,179,89.44597581885327,103.6,119.1,15.25287356321839,9,0.05027933,70,0.39106145,2.7551024161692426,2.9532303291227997,"Reynaldo Lopez",16400,625643
"Andrew Chafin","DET",57.1,154,87.48466796875,102.1,115.4,11.02,13,0.08441558,52,0.33766234,2.825582022019768,2.9601390340088582,"Andrew Chafin",12988,605177
"Steven Wilson","SDP",53,138,87.61111111111111,102.5,113.7,25.97037037037037,10,0.07246377,49,0.35507246,3.0566042135856506,2.962625486686123,"Steven Wilson",20353,621051
"Brooks Raley","TBR",53.2,137,86.74370659722223,100.3,109.2,12.333333333333334,3,0.02189781,39,0.28467153,2.6832305129989633,2.962941320646681,"Brooks Raley",10061,548384
"Scott Barlow","KCR",74.1,188,86.43010752688173,102.4,113.5,11.614973262032086,13,0.06914894,57,0.30319149,2.179372570118681,2.9689903335990753,"Scott Barlow",14993,605130
"Giovanny Gallegos","STL",59,144,89.8126788072183,105.2,113.7,24.014084507042252,13,0.09027778,51,0.35416667,3.0508476548823764,2.9753145771620546,"Giovanny Gallegos",14986,606149
"David Robertson","- - -",63.2,145,88.64405662696679,102.4,109.6,12.832167832167832,11,0.07586207,56,0.3862069,2.4031414572487657,2.996209303598586,"David Robertson",8241,502085
"Diego Castillo","SEA",54.1,145,86.40764024522569,103.3,114.4,9.034722222222221,11,0.07586207,44,0.30344828,3.644172120280084,3.008633965632911,"Diego Castillo",17496,650895
"Corbin Burnes","MIL",202,490,87.17731958762887,104.3,117.5,10.012345679012345,28,0.05714286,167,0.34081633,2.9405940594059405,3.0174620675756945,"Corbin Burnes",19361,669203
"Caleb Ferguson","LAD",34.2,86,84.82941176470588,101.4,110.2,13.764705882352942,3,0.03488372,26,0.30232558,1.8173080255999978,3.0202427589778114,"Caleb Ferguson",19349,657571
"Dylan Floro","MIA",53.2,157,87.37935357862904,103.7,112.3,8.548387096774194,8,0.05095541,51,0.32484076,3.018633897986785,3.0204004495386845,"Dylan Floro",13394,571670
"Anthony Bass","- - -",70.1,182,87.5934065934066,103.6,112.2,14.263736263736265,11,0.06043956,61,0.33516484,1.5355453013099745,3.0312907589086393,"Anthony Bass",7982,542914
"Luis Severino","NYY",102,259,89.43770151289682,104,113.8,11.055335968379447,18,0.06949807,107,0.41312741,3.176470588235294,3.0425580699274946,"Luis Severino",15890,622663
"Collin McHugh","ATL",69.1,178,86.5893280372191,102.3,108.9,15.370786516853933,9,0.0505618,56,0.31460674,2.5961543222857113,3.0456195143446765,"Collin McHugh",7531,543521
"Tim Hill","SDP",48,156,88.22222222222223,103.2,111.3,1.62987012987013,2,0.01282051,53,0.33974359,3.5625008493663906,3.0624285322458036,"Tim Hill",16814,657612
"Jimmy Lambert","CHW",47,134,86.7218081825658,102.5,114,17.827067669172934,6,0.04477612,44,0.32835821,3.2553195452571884,3.0682578176385182,"Jimmy Lambert",19541,669424
"Taylor Clarke","KCR",49,146,89.48541937934027,102.6,109.2,19.09722222222222,9,0.06164384,57,0.39041096,4.040816955693608,3.081518378771843,"Taylor Clarke",17611,664199
"Zack Wheeler","PHI",153,403,85.85739739974937,103.4,113.6,11.388471177944862,31,0.07692308,139,0.34491315,2.823529411764706,3.082094435824381,"Zack Wheeler",10310,554430
"Connor Brogdon","PHI",44,126,87.37049340420081,104.1,115,18.84426229508197,8,0.06349206,37,0.29365079,3.2727278402029976,3.086793761342378,"Connor Brogdon",21205,641401
"Tony Gonsolin","LAD",130.1,340,88.95193110163204,103.1,114.4,13.827893175074184,19,0.05588235,119,0.35,2.140665045176359,3.0935767170449093,"Tony Gonsolin",19388,664062
"Garrett Whitlock","BOS",78.1,213,88.79905844634433,104.7,113,15.316037735849056,17,0.07981221,83,0.38967136,3.4468085665894947,3.1009353987401913,"Garrett Whitlock",20191,676477
"Ryan Thompson","TBR",42.2,129,87.83464566929133,104.4,110.7,6.74015748031496,6,0.04651163,48,0.37209302,3.7968759052457584,3.1033588965612973,"Ryan Thompson",16647,657044
"Zach Eflin","PHI",75.2,228,85.27301079404037,103,111.1,10.544247787610619,14,0.06140351,71,0.31140351,4.044052897415941,3.1111287089738715,"Zach Eflin",13774,621107
"Zac Gallen","ARI",184,463,87.80262753008753,103.7,111.3,10.763676148796499,36,0.07775378,167,0.36069114,2.5434782608695654,3.1180077811939104,"Zac Gallen",19291,668678
"Alex Cobb","SFG",149.2,434,89.24396978427896,103.7,112.9,1.8325471698113207,16,0.03686636,178,0.41013825,3.7282853313546522,3.1339079393179787,"Alex Cobb",6562,502171
"Raisel Iglesias","- - -",62,151,87.31677983431209,104.2,112.5,17.483221476510067,16,0.10596026,51,0.33774834,2.4677423150681395,3.1360563074760157,"Raisel Iglesias",17130,628452
"Joe Mantiply","ARI",60,173,86.48941291360295,103.1,110.9,5.352941176470588,7,0.04046243,65,0.37572254,2.8500007247926646,3.1365508945637592,"Joe Mantiply",14857,573009
"Johan Oviedo","- - -",56,162,87.33641899956598,102.7,111.4,10.574074074074074,10,0.0617284,61,0.37654321,3.214286042719505,3.1380262849981744,"Johan Oviedo",22487,670912
"José Leclerc","TEX",47.2,120,86.55333658854167,103.2,110.3,24.191666666666666,8,0.06666667,39,0.325,2.8321679832708178,3.1387459210645696,"Jose Leclerc",14524,600917
"Dillon Tate","BAL",73.2,209,87.05023923444976,104.1,111.8,-0.05263157894736842,11,0.05263158,80,0.38277512,3.0542993806207464,3.139458226254353,"Dillon Tate",17796,622253
"Tyler Anderson","LAD",178.2,526,84.95957326889038,102,111.6,16.8828125,26,0.04942966,150,0.2851711,2.5690297776114113,3.1601628512203317,"Tyler Anderson",12880,542881
"Joe Kelly","CHW",37,91,85.90112476134568,103,106,-0.7078651685393258,3,0.03296703,29,0.31868132,6.081081708040156,3.1649890378571683,"Joe Kelly",9761,523260
"Brandon Woodruff","MIL",153.1,383,88.67453788129974,103.9,118.4,16.814323607427056,27,0.07049608,143,0.37336815,3.0521740142879987,3.1734320268239364,"Brandon Woodruff",16162,605540
"Ryne Stanek","HOU",54.2,131,88.84961682967557,103.9,109.5,15.038167938931299,5,0.03816794,54,0.41221374,1.1524392388393567,3.1827392446730025,"Ryne Stanek",15947,592773
"Alex Lange","DET",63.1,153,86.11904761904762,102.9,109.9,4.844594594594595,8,0.05228758,55,0.35947712,3.4105270005330537,3.205502952940917,"Alex Lange",19883,656638
"Jorge López","- - -",71,188,87.3410816089527,103.7,110.8,1.7473118279569892,9,0.04787234,62,0.32978723,2.535211540029987,3.2086565646103438,"Jorge Lopez",14527,605347
"Reyes Moronta","- - -",37.2,103,86.4189990234375,103.1,111.3,23.42,7,0.06796117,36,0.34951456,4.300885463920496,3.2150625617647766,"Reyes Moronta",14966,606625
"Robert Suarez","SDP",47.2,105,88.38365760216347,102.8,106.5,12.365384615384615,9,0.08571429,37,0.35238095,2.2657345679402607,3.2202730081988746,"Robert Suarez",30115,663158
"Matt Strahm","BOS",44.2,119,87.50769564636752,102.7,110,18.23931623931624,9,0.07563025,40,0.33613445,3.8283594077936853,3.2213358489432147,"Matt Strahm",13799,621381
"Bryan Baker","BAL",69.2,186,89.77010876199473,104.3,109.1,13.309782608695652,9,0.0483871,77,0.41397849,3.4880390733141815,3.2299243549393206,"Bryan Baker",19804,641329
"Steven Okert","MIA",51.1,125,86.788330078125,104,111.8,19.916666666666668,7,0.056,37,0.296,2.9805202188170346,3.230126037401843,"Steven Okert",13580,595345
"Garrett Cleavinger","- - -",23,52,88.1919970703125,101.9,113.2,15.137254901960784,4,0.07692308,21,0.40384615,3.9130441272642926,3.237344798938801,"Garrett Cleavinger",17897,664076
"Griffin Jax","MIN",72.1,189,88.08449615641712,103.2,110.8,10.593582887700535,13,0.06878307,70,0.37037037,3.3594475951739886,3.2418583998562633,"Griffin Jax",20253,643377
"Jordan Romano","TOR",64,160,90.34166541466347,105.6,114.8,12.522292993630574,11,0.06875,73,0.45625,2.109375125728555,3.245068837721578,"Jordan Romano",16122,605447
"Blake Snell","SDP",128,311,90.05922582928802,104,113.5,17.093851132686083,23,0.07395498,123,0.39549839,3.375,3.251382490329108,"Blake Snell",13543,605483
"Jeffrey Springs","TBR",135.1,373,87.49837162183678,103.7,114.6,14.875338753387535,22,0.05898123,140,0.37533512,2.4605913121790266,3.259472305707783,"Jeffrey Springs",17677,605488
"Ryan Tepera","LAA",57.1,163,87.39379124611801,102.9,111.7,16.15527950310559,9,0.05521472,46,0.28220859,3.610465436577503,3.264542794182045,"Ryan Tepera",10291,572193
"Framber Valdez","HOU",201.1,555,89.83603084788604,105.7,118.4,-3.639194139194139,32,0.05765766,231,0.41621622,2.8162252367089184,3.2657021597313767,"Framber Valdez",17295,664285
"Kyle Finnegan","WSN",66.2,176,90.19999887751437,106.3,114.3,8.281609195402298,14,0.07954545,77,0.4375,3.5100005355835777,3.2664667197908055,"Kyle Finnegan",15009,640448
"David Bednar","PIT",51.2,124,90.52644789514463,104.1,112.5,15.305785123966942,9,0.07258065,57,0.45967742,2.6129035473366455,3.271962695805413,"David Bednar",19569,670280
"Shawn Armstrong","- - -",61.2,182,87.38611246744792,103.9,115.3,10.566666666666666,14,0.07692308,61,0.33516484,4.378379168346874,3.2833678008753155,"Shawn Armstrong",12857,542888
"Matt Wisler","TBR",44,127,87.4767998046875,102.4,118.8,27.28,15,0.11811024,39,0.30708661,2.250000292604658,3.2916745456478167,"Matt Wisler",12804,605538
"Alek Manoah","TOR",196.2,540,87.49024536819887,102.5,114.9,16.913857677902623,29,0.0537037,170,0.31481481,2.2423729973420223,3.293630119833041,"Alek Manoah",26410,666201
"Beau Sulser","- - -",22.1,70,86.62571498325893,104.1,108.5,9.057142857142857,4,0.05714286,26,0.37142857,3.626866033014073,3.2961526049582357,"Beau Sulser",23420,676641
"Peter Strzelecki","MIL",35,92,88.07555338541667,103.2,112.6,16.522222222222222,7,0.07608696,35,0.38043478,2.8285720451512026,3.2968470429522445,"Peter Strzelecki",21367,657265
"George Kirby","SEA",130,382,89.32286818484043,104.7,111.5,11.244031830238727,34,0.08900524,148,0.38743455,3.3923076923076922,3.3073056582354976,"George Kirby",25436,669923
"Joe Musgrove","SDP",181,500,86.35926362016293,102.7,111.2,11.733739837398375,30,0.06,162,0.324,2.9337016574585637,3.3074272154128637,"Joe Musgrove",12970,605397
"Phil Bickford","LAD",61,164,88.80316702927215,105.4,113,18.39240506329114,19,0.11585366,57,0.34756098,4.721312065913975,3.329264329568188,"Phil Bickford",18519,641360
"Seranthony Domínguez","PHI",51,123,90.2479674796748,104.4,111.9,8.845528455284553,10,0.08130081,56,0.45528455,3.0000006731820217,3.3312477921955765,"Seranthony Dominguez",19249,622554
"Kevin Gausman","TOR",174.2,491,88.99815515913758,104.3,116.6,12.15605749486653,40,0.0814664,189,0.38492872,3.349236836279765,3.3334488316188535,"Kevin Gausman",14107,592332
"Luis Castillo","- - -",150.1,395,89.04792746113989,104.7,112.4,10.409326424870466,27,0.06835443,148,0.37468354,2.993348216573989,3.3363681699850236,"Luis Castillo",15689,622491
"Héctor Neris","HOU",65.1,161,89.71257738797169,104.1,112.9,16.566037735849058,11,0.06832298,72,0.44720497,3.7193880446599876,3.340634829396788,"Hector Neris",11804,593576
"Nick Sandlin","CLE",44,112,86.51801801801801,103.7,110.2,7.963963963963964,5,0.04464286,42,0.375,2.2500003901395607,3.3501329771224904,"Nick Sandlin",20517,680704
"Tarik Skubal","DET",117.2,327,89.33208601051402,104.9,113.1,11.329192546583851,18,0.05504587,129,0.39449541,3.518413673777241,3.3501538201246337,"Tarik Skubal",22267,669373
"Michael Grove","LAD",29.1,99,91.61666870117188,104.4,107.7,16.04123711340206,6,0.06060606,43,0.43434343,4.6022729267758855,3.3599448810509904,"Michael Grove",23221,675627
"Chris Paddack","MIN",22.1,70,88.66911764705883,102.6,106.4,10.073529411764707,4,0.05714286,29,0.41428571,4.029850975711366,3.369485674338399,"Chris Paddack",20099,663978
"Tyler Rogers","SFG",75.2,242,84.15462513130252,102.2,108.7,1.4327731092436975,9,0.03719008,79,0.32644628,3.568282418041134,3.3746021018653907,"Tyler Rogers",15541,643511
"Gerrit Cole","NYY",200.2,484,89.43697478991596,105.4,112.4,12.614255765199161,46,0.09504132,194,0.40082645,3.498339047775474,3.3777419225387497,"Gerrit Cole",13125,543037
"Hoby Milner","MIL",64.2,186,85.04835057520604,102.1,109.1,6.126373626373627,6,0.03225806,62,0.33333333,3.757732993219551,3.3834468506444986,"Hoby Milner",13346,571948
"Brock Burke","TEX",82.1,212,88.64638058574879,103.5,114.6,13.251207729468598,15,0.07075472,83,0.39150943,1.9676114575844865,3.386979201480978,"Brock Burke",17968,656271
"Zach Pop","- - -",39,126,88.22000390625,104,110,1.352,7,0.05555556,57,0.45238095,2.7692313109630313,3.3871263101306535,"Zach Pop",20185,647315
"Carl Edwards Jr.","WSN",62,174,87.70406749636628,103.5,111,12.15606936416185,8,0.04597701,62,0.35632184,2.7580646858255133,3.4048470357234866,"Carl Edwards Jr.",13607,605218
"Jesús Luzardo","MIA",100.1,243,88.99336261670125,104.2,111.6,13.257261410788383,16,0.06584362,95,0.3909465,3.3189370453254496,3.40911677055094,"Jesus Luzardo",19959,666200
"Ian Gibaut","- - -",36,93,86.5752678327663,102.6,109.1,14.903225806451612,4,0.04301075,36,0.38709677,4.500000834465181,3.4206385691582177,"Ian Gibaut",17871,664139
"Andrew Heaney","LAD",72.2,172,91.19151130445076,105,109.9,17.85542168674699,19,0.11046512,82,0.47674419,3.0963303835923215,3.423656279765486,"Andrew Heaney",15423,571760
