Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"Joe Kelly","CHW",37,-7.310303370157878,,,,,-9.33246483180834,6.859822501123479,,3.146053980267237,,-10.179827880859374,,,"Joe Kelly",9761,523260
"Garrett Richards","TEX",42.2,-0.36039547486738727,,,,,-4.349994659423828,0.5643695811653852,5.864711761474609,,,-9.264908581245237,,,"Garrett Richards",9784,572070
"Miles Mikolas","STL",202.1,-3.438107121696871,,,,,-8.27403532455379,1.3826076877117157,4.255525075137343,3.3990809122721353,,-7.487677789503528,,,"Miles Mikolas",9803,571945
"Mike Minor","CIN",98,2.5641098443974446,,,,,8.292495727539062,-1.6048679395653735,,-3.795194856413118,,9.755419319058642,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",43.2,2.6987556862002973,,2.9620039463043213,,,-2.0539453824361167,-3.002558512860034,-6.230152130126953,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","TBR",53.2,4.712737083435059,,-1.1159821498541185,,,10.34306998527487,-9.50379322193287,,,,10.435966032097138,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",59.1,1.915114239948552,,,,,,-7.9364688011907765,-5.999886365440803,,,2.3216800689697266,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","PHI",167.2,-4.236286688288417,,-0.3707055043365996,,,-8.854625528283485,1.9755359898589064,3.3974903366328535,,,-9.040334514036017,,,"Kyle Gibson",10123,502043
"Brad Boxberger","MIL",64,-3.8321624908702003,,,,,,3.494676737882653,,,,-6.808979809768801,,,"Brad Boxberger",10133,502202
"Aroldis Chapman","NYY",36.1,2.8416145790160807,,,1.3738021095200341,,7.469259823069853,-5.946607761040419,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","LAA",57.1,-4.741350755623892,,,,,-9.730380269505034,2.5237814127604166,1.7694894245692663,,,-6.8749667783326744,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",153,-5.805709563658567,,0.6420059460983534,,,-9.559014786561725,0.9279999732971191,4.617558055076735,,,-8.637871878487724,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","WSN",86.1,-5.418765102113996,,0.17652222088405065,,,-9.479617049441268,0.06313029676675797,3.477015930929302,,,-7.82673100062779,,,"Erasmo Ramirez",10314,541640
"Aaron Loup","LAA",58.2,11.267635345458984,,1.6600227794427982,,,12.052723919298716,,-7.502208003291377,,,11.321295115573347,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",61.1,-4.7313326701465215,,,,,,2.5992894172668457,,,,-5.971502473841163,,,"Mychal Givens",10430,571710
"Andrew Bellatti","PHI",54.1,-6.4720884942642565,,,,,,1.5472448405652943,,7.0131731033325195,,-9.811981698741084,,,"Andrew Bellatti",10657,571479
"Drew Hutchison","DET",105.1,-2.806152132993245,,,,,-7.0111351390876395,1.7202164794548,,,,-8.242152574327257,,,"Drew Hutchison",10732,571800
"Chasen Shreve","NYM",26.1,6.638903466340538,,,7.054145812988281,,,-2.676841389049183,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",64.1,-5.981080196363509,,,,,,1.4104103150406504,3.725025177001953,,,-7.8936696238331985,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",200.1,-5.099971714785941,,-1.5132951940941763,,,-9.773959361930762,0.2928383747736613,4.664174840070199,,,-9.963691734757264,,,"Merrill Kelly",11156,518876
"Vince Velasquez","CHW",75.1,-3.3355399669788004,,,,,-7.340685630331234,3.2099597799366917,6.269251823425293,2.0544349777866415,,-7.209767567027699,,,"Vince Velasquez",11189,592826
"Jose Quintana","- - -",165.2,2.0874197645897046,,,,,7.721167594328055,,-3.845280341006446,,,7.188532195297787,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",189,4.682062007231621,,,,,9.370216836734693,-0.024135347396608383,,-0.7124661412732355,,6.793824695405506,,,"Robbie Ray",11486,592662
"Joely Rodríguez","NYM",50.1,7.925723876953125,,,,,11.017308161808895,-1.5940391384825414,,,,7.5316337562117734,,,"Joely Rodriguez",11487,570257
"Aaron Sanchez","- - -",60,-6.887802821125476,,,,,-9.826337772966868,,6.6298982846987,,,-9.429571363661024,,,"Aaron Sanchez",11490,592717
"José Ureña","- - -",97,-6.403702255367309,,,,,-8.695309429968189,0.22241781704389868,,,,-7.110139700082632,,,"Jose Urena",11589,570632
"Heath Hembree","- - -",22,-5.255612580672555,,0.08458304405212402,,,,4.382320104020365,5.612378756205241,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",177.1,-3.7237428718781374,,0.9869782360570288,,,-8.02854628084547,3.001506305962405,4.752317271946709,,,-8.302377909171481,,,"Jameson Taillon",11674,592791
"Drew Smyly","CHC",106.1,,,2.7718976189108457,,,5.1484670115041204,,,2.1081335119298985,,3.883141199747721,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",134.2,-3.5453935097222313,,2.90430346402255,-5.5746660232543945,,-8.297706227824207,2.707874195142226,5.603057062749632,,,-8.82351752281189,,,"Noah Syndergaard",11762,592789
"Hansel Robles","BOS",24.2,-8.67856677827381,,,,,-12.238539377848307,0.42528646455394276,,,,-8.346854073660714,,,"Hansel Robles",11801,570663
"Héctor Neris","HOU",65.1,-6.561766395845944,,,-6.669764592097356,,-10.148875615368151,0.291952844875962,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",157.1,-6.464228148101478,,0.10117355795467602,-6.761215586447751,,-9.258629840353262,2.1814494925752173,3.365605648761521,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","- - -",56,-5.240491748179201,,0.4953373460208668,-7.80805003492138,,-9.035732430471501,6.7088836221133965,3.313971757888794,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",63.1,-4.458751552152318,,,,,,6.877203061248146,,,,-9.907743044812294,,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",84.1,-4.0574807960893855,,,,,-7.969644399789663,,7.137992858886719,,,-7.695851619249395,,,"Kyle Hendricks",12049,543294
"Yimi García","TOR",61,-6.19874267578125,,,,,-10.797696884364298,0.5373929201901614,5.562276436941964,,,-11.190673025030838,,,"Yimi Garcia",12095,554340
"Chris Bassitt","NYM",181.2,-3.6043032691592263,,1.0178513124764683,,,-9.555559936270704,6.793331309261485,8.301587949072632,,,-9.635582449776786,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",22.1,-1.990616384958256,,2.5204936133490667,,,,2.8673403058733262,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","NYM",65,-4.978557230958601,,,,,-9.226028893064345,1.1175172361609054,5.7994973497104905,,,-8.92685275607639,,,"Seth Lugo",12447,607625
"Adrian Houser","MIL",102.2,-5.800315886277419,,,,,-9.531457585272065,2.981045942890401,3.486540781188121,,,-8.818829909138296,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",106.1,-4.762820360137195,,0.2574611601282339,,,-8.895724099779885,,0.8004285931150555,,,-8.109453692251567,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",68.1,-5.881911283504509,,,,,-9.630616214859439,2.622864916808623,,,,-10.056398787588444,,,"Rafael Montero",12760,606160
"Sonny Gray","MIN",119.2,-1.2261765219948508,,3.1563589572906494,,,-7.972128542313665,6.822689624542885,7.91837386246566,7.724042256673177,,-8.400484587016859,,,"Sonny Gray",12768,543243
"John Brebbia","SFG",68,-6.296320112924727,,,,,-7.726931571960449,2.788083144365731,,,,,,,"John Brebbia",12777,605154
"Noé Ramirez","ARI",50,-6.679773176678959,,,,,,,4.701709819837215,,,-8.999691760678088,,,"Noe Ramirez",12800,598287
"Matt Wisler","TBR",44,-6.1107980608940125,,,,,,4.097087213170458,,,,6.842422962188721,,,"Matt Wisler",12804,605538
"Mike Clevinger","SDP",114.1,-5.4496959584051865,,1.8821586040740317,,,-8.531505237926137,8.374224833337125,3.419448969914363,,,-8.510835535386029,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",20,-0.08494338393211365,,,,,-9.66781328309257,3.42491165964227,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",61.2,-3.6090026452596433,,1.925228548365713,,,-9.443623437958173,4.923696222439618,,,,7.952951908111572,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",39.2,-6.80923327559945,,,-12.03762181599935,,,,,1.477479534384645,,-10.433580864800348,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAD",178.2,4.7939955932492495,,-0.7349441837801924,,,10.592926358916069,,-0.7535900473594666,,,7.996388759496022,,,"Tyler Anderson",12880,542881
"Dylan Bundy","MIN",140,-3.1170246455021675,,,,,-7.351239372702206,2.2676000649796846,4.259574328666125,,,-7.342688466988358,,,"Dylan Bundy",12917,605164
"Joe Musgrove","SDP",181,-2.8494750796782955,,0.33572863150334015,,,-7.4450429280598955,6.6545676746587645,5.015052453795476,,,-6.94726767087116,,,"Joe Musgrove",12970,605397
"Andrew Chafin","DET",57.1,6.146646976470947,,,,,9.01319327638102,0.6702719233177264,,,,7.819843292236328,,,"Andrew Chafin",12988,605177
"Yu Darvish","SDP",194.2,-4.838828266530797,,0.4961791932582855,-4.034738670107466,,-8.79133377675935,4.512541432048636,5.907673298811712,4.788582713333602,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",200.2,-6.524851157611896,,-0.5013120357806866,,,,2.0985360152021313,,5.275500246215475,,-8.503542692764945,,,"Gerrit Cole",13125,543037
"Eduardo Rodriguez","DET",91,4.414380580357143,,-0.01965393700413198,,,8.427196078830296,-1.0497239430745442,,,,9.794901358981093,,,"Eduardo Rodriguez",13164,593958
"Zach Davies","ARI",134.1,-8.407568815712617,,-3.3760969768198885,,,-9.054020998240984,8.148728942871093,5.663020001710766,,,-8.52301650159941,,,"Zach Davies",13183,605200
"Jordan Weems","WSN",39.2,-4.452808809381635,,,,,,2.765757014242451,8.719862438383556,,,-6.264699150534237,,,"Jordan Weems",13190,607179
"Michael Fulmer","- - -",63.2,-3.0029433548816145,,1.6065717292554451,,,-9.42095630787037,,6.761981053785845,,,-8.17495824420263,,,"Michael Fulmer",13218,605242
"Louis Head","- - -",28.2,-3.828149943591253,,,,,,6.614646282133096,,,,-7.8177469571431475,,,"Louis Head",13259,545343
"Ross Stripling","TOR",134.1,-3.2799178520258327,,,,,-7.044571072447534,2.0582169331777256,,3.9117466673559074,,-6.389129914599344,,,"Ross Stripling",13273,548389
"Adrian Sampson","CHC",104.1,-6.677995814359124,,0.8973300933837891,,,-8.931245713006883,5.009214372777227,,,,-9.674635989325386,,,"Adrian Sampson",13339,592716
"Luis Cessa","CIN",80.2,-4.638632189842962,,,,,-8.656325329635223,2.8230439831875653,,,,-6.791373943460399,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.2,10.680392178622158,,,,,11.697218574344218,-6.259937072068118,,,,10.927787401018099,,,"Hoby Milner",13346,571948
"Steven Matz","STL",48,,,,,,9.409149542997403,1.9000440077348189,-7.913155948414522,,,9.148977811219263,,,"Steven Matz",13361,571927
"Dylan Floro","MIA",53.2,-7.055972144717262,,,,,-10.772353297224441,-0.2230369527503927,,,,-10.7499267578125,,,"Dylan Floro",13394,571670
"Drew VerHagen","STL",21.2,-2.2445051952074935,,-1.2086463341346154,,,-8.032045923098169,9.048848691193953,5.523112705775669,,,-5.537240693063447,,,"Drew VerHagen",13424,572403
"Marcus Stroman","CHC",138.2,-3.0212379249366554,,0.6718065344769022,-7.090960155501676,,-5.400731920788198,3.2771693303034857,7.719616258000753,,,,,,"Marcus Stroman",13431,573186
"Taylor Rogers","- - -",64.1,5.357644081115723,,,,,10.294322309822872,-7.461510185278676,,,,,,,"Taylor Rogers",13449,573124
"Daniel Norris","- - -",58.2,4.934796850232111,,,,,9.646926879882812,-6.6785491252194715,-2.8725990931193035,,,8.186615920319573,,,"Daniel Norris",13475,596057
"Blake Snell","SDP",128,3.6122017728365385,,,,,,-1.5688358568349077,-6.3072454592602405,,,8.259629589016155,,,"Blake Snell",13543,605483
"Steven Okert","MIA",51.1,6.71118243072411,,,,,,-4.817395038054818,,,,,,,"Steven Okert",13580,595345
"Robert Stephenson","- - -",58,-6.752326148517582,,,-6.666442108154297,,,2.562418400082681,6.239655876159668,,,7.453603744506836,,,"Robert Stephenson",13594,596112
"Carl Edwards Jr.","WSN",62,0.42531668449050425,,,,,-2.1380788258143832,,3.8269144249795306,,,-7.543629548987564,,,"Carl Edwards Jr.",13607,605218
"Jakob Junis","SFG",112,-3.8594802220662436,,2.92065439726177,,,-7.898620283099967,6.949789936776461,,,,-6.030482731063473,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63.2,-5.420000076293945,,,,,-9.893396073845542,5.890367016349871,,,,,,,"Clay Holmes",13649,605280
"Jharel Cotton","- - -",43,-5.053782813228778,,,,,,6.800559204894227,1.680844699635225,,,-7.99708984375,,,"Jharel Cotton",13654,605194
"Joey Krehbiel","BAL",57.2,-6.10113111287795,,3.1610021176545517,,,,6.832292255602385,,,,-8.444448212046682,,,"Joey Krehbiel",13707,607216
"Max Fried","ATL",185.1,1.3963220587984444,,,,,6.4986208651928195,-1.6334932228803178,-5.0546516443636555,,,7.597631651448363,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",44,-3.1937951168297847,,,,,-8.65532813881928,5.490990348484205,,3.2412469920226794,,-7.660728685783617,,,"Tyler Duffey",13758,608648
"Chris Stratton","- - -",63.1,-2.5360368656206735,,,,,-7.299926090240478,3.1532999825138615,8.720875961975482,,,-6.883467042600953,,,"Chris Stratton",13761,608717
"Dominic Leone","SFG",49.1,-4.204448625153186,,1.138531071799142,,,-7.863323211669922,2.158498576536017,,,,,,,"Dominic Leone",13763,608678
"JT Chargois","TBR",22.1,-8.558213551839193,,,,,-11.476101275571843,0.8705546036362648,,,,,,,"JT Chargois",13767,608638
"Zach Eflin","PHI",75.2,-6.75275452072556,,-1.3518268009803815,,,-10.500930657907695,1.3537381538530675,6.00340944925944,,,-8.616881488120718,,,"Zach Eflin",13774,621107
"Alex Wood","SFG",130.2,,,,,,9.616711198172228,-0.9126022111124067,,,,8.60355435884916,,,"Alex Wood",13781,622072
"Matt Strahm","BOS",44.2,8.490476066053512,,-0.5555723103043301,,,10.985938662574405,-0.6020244359970093,-2.7913773411004117,,,11.162636021205357,,,"Matt Strahm",13799,621381
"Paul Sewald","SEA",64,-7.843418318911852,,,,,,5.660542976956408,,,,,,,"Paul Sewald",13892,623149
"Chris Flexen","SEA",137.2,-1.5841285521196689,,3.317074359377724,,,-5.593564351399739,4.516500736468405,4.636705615852453,,,-7.32399472518706,,,"Chris Flexen",13896,623167
"Brent Suter","MIL",66.2,-1.3385726379833633,,,,,6.50450677386785,-2.0899933524753735,,,,6.400424914413623,,,"Brent Suter",13942,608718
"Michael Wacha","BOS",127.1,-4.2946929219722,,0.061641693115234375,,,-6.945076829559949,,5.344790123248923,,,-7.488824252424569,,,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",174.2,-6.688734725929676,,,-9.295480757077856,,,-0.20833396911621094,,,,-4.820793151855469,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",47.2,,,1.8231088670633606,,,-8.11565440188172,6.942063405723769,,7.388030521453373,,-10.276694557883523,,,"Lance McCullers Jr.",14120,621121
"José Berríos","TOR",172,-6.895845405629139,,,,,-10.29272875907401,,8.04965565153652,,,-8.983802612888756,,,"Jose Berrios",14168,621244
"Josh Hader","- - -",50,,,,,,5.813713993916985,-1.2220024223184764,,,,8.507212320963541,,,"Josh Hader",14212,623352
"Wandy Peralta","NYY",56.1,7.923202927048142,,,,,9.970141520988037,-0.6428128480911255,,,,10.074978532462284,,,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",144.1,-3.992921120450576,,1.805278070194205,-7.141841380230291,,-9.069523774376211,3.0295255039278315,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","- - -",55.2,-5.769282766488883,,,,,-9.477161932429043,5.115634652071221,,,,-10.062019935021034,,,"Joel Payamps",14332,606303
"Ty Blach","COL",44.1,,,0.9643515087010568,,,8.853395163046347,,-1.7418041064821441,,,9.545005335952297,,,"Ty Blach",14361,621389
"Amir Garrett","KCR",45.1,7.0819956798427155,,,,,8.893121213329081,0.08225708175860838,,,,6.869752407073975,,,"Amir Garrett",14375,607237
"Yunior Marte","SFG",48,-7.4721855644707205,,,,,-10.475542340959821,1.9045278695913461,,,,-4.81084680557251,,,"Yunior Marte",14416,628708
