Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Javier Assad","CHC",7.168142076890123,4.778761384593416,1.5,0.9557522769186831,0.18072289,0.12048193,0.06024096,0.23972602739726026,1.460177089736877,0.2767857142857143,0.82995951,79.18721048335385,114.87765408815076,122.89485037803479,3.10619489998572,4.4929620683235285,-1.3867671683378084,4.920315882542104,5.089948770440087,"Javier Assad",21741,665871
"Drew VerHagen","STL",7.476924612734055,5.815385809904265,1.28571429,2.0769235035372375,0.16981132,0.13207547,0.03773585,0.2967032967032967,1.8923080810005941,0.3235294117647059,0.68571429,167.52527182986918,165.30271786346512,137.42327629137944,6.64615521131916,6.52781631859111,0.1183388927280502,5.509233619280766,5.087820962519804,"Drew VerHagen",13424,572403
"Joan Adon","WSN",7.654639476290024,5.427835265005653,1.41025641,1.1134021056421852,0.17741935,0.12580645,0.0516129,0.28679245283018867,1.7783505854007124,0.33663366336633666,0.61930783,176.87344337719227,126.81200933525753,126.2348874193241,7.097938423468931,5.10727644093879,1.990661982530141,5.055706121423569,5.083555990806017,"Joan Adon",22925,672851
"Cole Ragans","TEX",6.075,3.6,1.6875,1.35,0.15517241,0.09195402,0.06321839,0.2721518987341772,1.475,0.296,0.6916996,127.17095590958904,123.00053359997555,123.31703794279645,4.95,4.912431001663208,0.03756899833679217,4.849901991710067,5.074980698713161,"Cole Ragans",21846,666142
"Drew Hutchison","DET",5.810126757625591,3.5886077032393353,1.61904762,1.2816456082997627,0.14655172,0.09051724,0.05603448,0.2714285714285714,1.4810127029241702,0.29376854599406527,0.72992701,117.68924210987997,126.78880901337094,125.36945681719634,4.528481149325828,4.925722195628057,-0.3972410463022289,4.9296028412119295,5.065361837436609,"Drew Hutchison",10732,571800
"Bennett Sousa","CHW",5.3114777349468385,4.426231445789032,1.2,1.3278694337367096,0.125,0.10416667,0.02083333,0.29411764705882354,1.721312228917957,0.3142857142857143,0.50314465,214.9492219868713,134.76270214383584,136.8437831402566,8.409839746999161,5.4730877727506915,2.9367519742484696,5.375181259348857,5.0428190737960445,"Bennett Sousa",21345,656986
"James Kaprielian","OAK",6.582089552238806,3.962686567164179,1.66101695,1.0746268656716418,0.16984402,0.10225303,0.06759099,0.23586744639376217,1.3432835820895523,0.2631578947368421,0.7195572,113.06933857660786,121.99965174147012,128.72966582935126,4.231343283582089,4.6348190613647,-0.403475777782611,5.060088638294099,5.038942323553703,"James Kaprielian",18331,621076
"Adrian Houser","MIL",6.048701448532239,4.120129972188627,1.46808511,0.7012987186704046,0.15164835,0.1032967,0.04835165,0.2536945812807882,1.4610389972300095,0.2887537993920973,0.61079545,117.07109839427234,104.62370208720274,116.02916694923563,4.733766351025231,4.213080379576482,0.5206859714487493,4.642011627823177,5.028609160142276,"Adrian Houser",12718,605288
"Jared Koenig","OAK",5.033898467820328,3.432203500786587,1.46666667,0.9152542668764233,0.12429379,0.08474576,0.03954802,0.25477707006369427,1.398305129950091,0.2748091603053435,0.64338235,152.85806960326428,127.5059500397402,131.69440204012577,5.720339167977645,4.8412446168742305,0.8790945511034147,5.175217181251371,5.015373611456515,"Jared Koenig",27517,657649
"Zach Logue","OAK",6.6315791692760255,3.1578948425123934,2.1,2.0526316476330555,0.16342412,0.07782101,0.08560311,0.28936170212765955,1.5438597007838366,0.3055555555555556,0.64066852,181.42733240859386,152.05473912899578,135.31634315749255,6.789473911401645,5.761553897326383,1.0279200140752618,5.315866727745265,5.006746457251379,"Zach Logue",20231,656657
"Matthew Liberatore","STL",7.269231502473781,4.67307739444743,1.55555556,1.2980770540131752,0.17391304,0.11180124,0.0621118,0.29577464788732394,1.7307694053509002,0.3394495412844037,0.7037037,150.51097067562281,127.38235082907467,123.25221390035017,5.971154448460606,5.016277347549199,0.954877100911407,4.934801809511083,5.00248141117884,"Matthew Liberatore",22294,669461
"Erick Fedde","WSN",6.661417723012472,4.110236467390674,1.62068966,1.4881890657793821,0.16404887,0.10122164,0.06282723,0.28932038834951457,1.6299213577583709,0.32,0.69256757,144.80483740521962,127.90443403318793,118.42199494225376,5.81102397113854,5.1518012029164355,0.6592227682221043,4.739006226856704,4.9965324008990795,"Erick Fedde",17425,607200
"Chris Flexen","SEA",6.210653781709158,3.334140451233337,1.8627451,1.1113801504111123,0.16101695,0.08644068,0.07457627,0.24581005586592178,1.3292978269623108,0.27058823529411763,0.76923077,102.07214991574071,118.31129250762699,128.15845835162153,3.7263922690254945,4.492576286487465,-0.766184017461971,5.037907142214168,4.99447453269454,"Chris Flexen",13896,623167
"Marco Gonzales","SEA",5.065573770491803,2.459016393442623,2.06,1.4754098360655739,0.13154534,0.06385696,0.06768838,0.26721763085399447,1.3333333333333333,0.2765598650927487,0.73684211,113.15907738226292,133.25559739622753,124.47838179619389,4.131147540983607,5.052321712045722,-0.9211741710621153,4.895000043006543,4.993081144729815,"Marco Gonzales",15467,594835
"Elvin Rodríguez","DET",7.584270313071803,4.550562187843082,1.66666667,3.6404497502744655,0.17482517,0.1048951,0.06993007,0.33070866141732286,1.9213484793115234,0.3333333333333333,0.55825243,275.9472312982183,214.82520429127177,137.233623817379,10.617978438300524,8.30344268261013,2.314535755690393,5.390319803202933,4.992371487862232,"Elvin Rodriguez",20962,660730
"Devin Smeltzer","MIN",5.118483643666654,2.4312797307416605,2.10526316,1.6635071841916624,0.13937282,0.06620209,0.07317073,0.250936329588015,1.2227488704314784,0.2523364485981308,0.82848837,95.95375516867186,133.4336216327924,126.5374043400842,3.710900641658324,5.230914509736351,-1.5200138680780273,4.974957330448428,4.989016154016511,"Devin Smeltzer",19487,656970
"Jack Flaherty","STL",8.25,5.5,1.5,1,0.19760479,0.13173653,0.06586826,0.2571428571428571,1.6111111111111112,0.3106796116504854,0.78397213,107.12696027085808,126.31024099994653,123.06527966940286,4.25,4.97354211277432,-0.7235421127743198,4.927224327623844,4.986296115751799,"Jack Flaherty",17479,656427
"Cory Abbott","WSN",8.4375,4.6875,1.8,2.25,0.20833333,0.11574074,0.09259259,0.23655913978494625,1.4375,0.24806201550387597,0.76923077,130.82468772340204,157.6074988775426,142.2053463199752,5.25,6.362431001663209,-1.112431001663209,5.70307745859027,4.98029284183046,"Cory Abbott",20277,676265
"Jake McGee","- - -",6.081082178259547,2.9189194455645824,2.08333333,1.4594597227822912,0.15337423,0.07361963,0.0797546,0.271523178807947,1.4324326908789153,0.2916666666666667,0.53811659,171.27027568318198,122.94533085075425,138.05280551524885,6.810812039650692,4.842161043479257,1.9686509961714354,5.53475193268535,4.9791121780717456,"Jake McGee",7550,459429
"Alex Faedo","DET",7.3788823372447485,4.192546782525425,1.76,1.1739130991071192,0.18032787,0.10245902,0.07786885,0.2889908256880734,1.639751630498833,0.33532934131736525,0.69444444,143.82555230757643,118.8660675276074,127.76220148182419,5.534161752933562,4.621747843372361,0.9124139095612005,5.022519440640322,4.978048154212004,"Alex Faedo",19874,656412
"Ryan Pepiot","LAD",10.4036700888702,6.6880736285594145,1.55555556,1.4862385841243144,0.2625,0.16875,0.09375,0.2,1.4587156473812715,0.24390243902439024,0.86134454,87.6238555730877,133.2837315123263,132.62602243589674,3.4678900296234003,5.424357688078809,-1.9564676584554084,5.314774295195511,4.958172021631487,"Ryan Pepiot",26221,686752
"Dallas Keuchel","- - -",6.675824350729731,4.598901219391593,1.4516129,1.6318681746228232,0.14851485,0.10231023,0.04620462,0.34558823529411764,2.060439614422757,0.38425925925925924,0.51094891,231.96820892023786,138.07948092234037,119.79698065597816,9.197802438783185,5.519024471308988,3.678777967474197,4.72358997552366,4.956119495769871,"Dallas Keuchel",9434,572971
"José Ureña","- - -",5.845361169561081,3.989690957002008,1.46511628,1.0206186169074905,0.14583333,0.09953704,0.0462963,0.2809278350515464,1.567010401716551,0.31210191082802546,0.66133721,110.40255367186573,111.31968286326568,115.2116108912025,5.010309573909498,4.648513566503774,0.36179600740572404,4.608871543258915,4.95017861250015,"Jose Urena",11589,570632
"Mike Minor","CIN",6.979591836734694,3.673469387755102,1.9,2.204081632653061,0.16703297,0.08791209,0.07912088,0.29411764705882354,1.6326530612244898,0.3116883116883117,0.71214393,141.07796673724567,144.89505159691882,129.9335735735491,6.061224489795919,6.18385957309178,-0.12263508329586159,5.205634399397033,4.944559624233375,"Mike Minor",10021,501985
"Tyler Beede","- - -",5.722826472555783,4.255435069336352,1.34482759,1.0271739822536021,0.13684211,0.10175439,0.03508772,0.28286852589641437,1.630434892466035,0.3121951219512195,0.71428571,125.0451375155841,125.25717177910863,127.8426620100465,5.135869911268011,4.987431127999149,0.14843878326886184,5.1208781489234285,4.93509197134914,"Tyler Beede",16981,595881
"Konnor Pilkington","CLE",7.758621199944674,4.965517567964591,1.5625,0.9310345439933608,0.19379845,0.12403101,0.06976744,0.23660714285714285,1.4655173377673272,0.27976190476190477,0.72519084,100.87048520389294,115.56510975709452,123.49971366191009,3.879310599972337,4.491741437208928,-0.612430837236591,4.856995772701035,4.934212738240391,"Konnor Pilkington",21453,663455
"Tommy Henry","ARI",6.8936170212765955,4.0212765957446805,1.71428571,1.9148936170212767,0.17560976,0.10243902,0.07317073,0.2596685082872928,1.446808510638298,0.2740740740740741,0.75438596,130.90676168177814,151.3658403257311,124.1394660120394,5.361702127659575,5.8783884484717195,-0.5166863208121448,4.970767061951313,4.934022608532783,"Tommy Henry",26285,674072
"Spenser Watkins","BAL",5.382911798539931,2.5632913326380624,2.1,0.9398734886339563,0.1372549,0.06535948,0.07189542,0.28,1.4145570687521158,0.3076923076923077,0.68313953,122.7160902264611,108.33922775815805,119.03226484529593,4.699367443169781,4.242177922344428,0.45718952082535314,4.683512927541395,4.857863257719237,"Spenser Watkins",17489,657093
"Wily Peralta","DET",7.513044475130094,5.634783356347571,1.33333333,0.4695652796956309,0.19047619,0.14285714,0.04761905,0.23776223776223776,1.5130436790192552,0.29357798165137616,0.83629893,67.11859680192305,104.68474518429454,121.76539790279175,2.58260903832597,4.077648521037561,-1.4950394827115905,4.789647707922291,4.854757826496411,"Wily Peralta",7738,503449
"Dillon Peters","PIT",5.9491537443972735,3.889831294413602,1.52941176,1.1440680277687065,0.15757576,0.1030303,0.05454545,0.23648648648648649,1.3220341654216163,0.2564102564102564,0.71111111,110.66449512464939,118.2627224478605,122.23479379135189,4.576272111074826,4.7395499744898135,-0.1632778634149874,4.89356012569224,4.848983257618896,"Dillon Peters",18790,596071
"Touki Toussaint","LAA",9.236843264334235,6.75000084701348,1.36842105,0.7105264049487873,0.24074074,0.17592593,0.06481482,0.17647058823529413,1.3421054315699317,0.22807017543859648,0.71022727,116.61608114289338,119.28001898006433,121.43685777297424,4.618421632167117,4.809799635707534,-0.19137800354041623,4.776889626339376,4.845925339008168,"Touki Toussaint",16929,657053
"Michael Pineda","DET",5.014285987542615,1.5428572269361893,3.25,2.5071429937713074,0.13,0.04,0.09,0.3020833333333333,1.4142857913581734,0.29411764705882354,0.73221757,150.36307848126685,158.27752296052418,121.94004206672935,5.785714601010709,6.133859737746579,-0.34814513673586944,4.796429602398115,4.839539844224113,"Michael Pineda",5372,501381
"Zack Greinke","KCR",4.795620437956204,1.7737226277372262,2.7037037,0.9197080291970803,0.12478632,0.04615385,0.07863248,0.2828828828828829,1.3430656934306568,0.3055555555555556,0.72879331,90.54928507353733,102.18349977896636,115.35272351175938,3.678832116788321,4.0321390308602885,-0.35330691407196735,4.540626612414409,4.8392591651392545,"Zack Greinke",1943,425844
"Beau Brieske","DET",5.951020593480343,2.75510212661127,2.16,1.542857190902311,0.15929204,0.07374631,0.08554572,0.23322683706070288,1.2000000373684643,0.24081632653061225,0.75566751,108.83422569220484,128.0381366879206,121.39605151596244,4.18775523244913,4.973655549418377,-0.7859003169692471,4.775305011527362,4.834685586880205,"Beau Brieske",26079,689225
"Glenn Otto Jr.","TEX",7.098280630521704,4.113022421423791,1.72580645,1.3931204975790261,0.18228279,0.10562181,0.07666099,0.232421875,1.3341524341894377,0.2552083333333333,0.7290401,119.30267028576908,130.43865042378914,122.53085590309124,4.643734991930087,5.205797251993596,-0.5620622600635095,4.819372465203967,4.833627911586215,"Glenn Otto Jr.",21366,657248
"Jacob Barnes","- - -",4.835821996847579,3.6268664976356844,1.33333333,1.2089554992118947,0.12371134,0.09278351,0.03092784,0.26744186046511625,1.4328361472140976,0.28169014084507044,0.67114094,146.6227287966827,135.35628764032802,128.21173591192263,5.641792329655509,5.261685222484354,0.38010710717115437,5.0399760506949605,4.82958755073456,"Jacob Barnes",12323,606930
"Tyler Alexander","DET",5.435643667006609,2.2277228143469707,2.44,1.603960426329819,0.14285714,0.05854801,0.08430913,0.26932668329177056,1.3168317080362095,0.2795031055900621,0.69852941,125.05443705585421,128.5584651067531,121.33041135791689,4.811881278989457,4.99361915600065,-0.18173787701119348,4.772756030701411,4.829370181359465,"Tyler Alexander",17735,641302
"Josh Winckowski","BOS",5.63033216072062,3.4549765531694714,1.62962963,1.2796209456183227,0.13924051,0.08544304,0.05379747,0.2961672473867596,1.5924171767694681,0.3218884120171674,0.67,143.10662273616563,125.03127287154463,117.233505510751,5.886256349844285,4.946554357049471,0.9397019927948138,4.613662348402401,4.82079524908734,"Josh Winckowski",22387,670174
"Bryan Garcia","DET",7.524590634492382,4.426229784995519,1.7,1.3278689354986557,0.20238095,0.11904762,0.08333333,0.19718309859154928,1.1803279426654718,0.21568627450980393,0.83333333,92.02549139511837,135.92792464758907,126.1533610622381,3.540983827996415,5.276365563216573,-1.735381735220158,4.960043914930964,4.80426817763231,"Bryan Garcia",19457,650530
"Chad Kuhl","COL",7.226277372262774,3.81021897810219,1.89655172,1.6423357664233578,0.17828201,0.09400324,0.08427877,0.27978339350180503,1.5547445255474452,0.31026252983293556,0.69398907,125.03131763450831,125.23009697971979,119.36265610778469,5.7153284671532845,5.2584164031230625,0.456912064030222,4.777136444675661,4.800842512125459,"Chad Kuhl",14975,641771
"Sean Newcomb","- - -",9.108434886160055,6.180723672751466,1.47368421,2.6024099674743013,0.20895522,0.14179104,0.06716418,0.28695652173913044,1.879518309842551,0.31645569620253167,0.58823529,222.6509412807994,175.75131397162113,126.70690542002546,8.783133640225767,6.907612204229898,1.8755214359958687,5.074839630747358,4.789154632922159,"Sean Newcomb",16943,656794
"Kris Bubic","KCR",7.674419058536207,4.395349097161646,1.74603175,1.2558140277604704,0.18739353,0.10732538,0.08006814,0.3,1.6976745190095248,0.3520408163265306,0.6875632,137.37821471487743,121.40474339239658,114.67652553366545,5.581395678935424,4.779097766900869,0.8022979120345548,4.514368057712078,4.774113733880522,"Kris Bubic",21455,663460
"Chase Anderson","CIN",8.62500068545347,5.625000447034871,1.53333333,1.1250000894069743,0.22330097,0.14563107,0.0776699,0.2,1.3333334392971548,0.23728813559322035,0.55194805,148.3812571106233,119.06991294902232,115.42998766933619,6.375000506639521,5.070764490630904,1.3042360160086162,4.61772356609345,4.770366892387033,"Chase Anderson",6895,502624
"Madison Bumgarner","ARI",6.352941583773931,2.7794119429010946,2.28571429,1.418067317806681,0.16045845,0.07020057,0.09025788,0.2796875,1.4369748820441035,0.3061630218687873,0.69306931,119.10080236524212,125.04706181040734,120.69781838320682,4.878151573254983,4.845624390093596,0.03252718316138736,4.8312579820060195,4.764286823672456,"Madison Bumgarner",5524,518516
"Chris Archer","MIN",7.363636546039248,4.207792312022428,1.75,1.051948078005607,0.19221968,0.10983982,0.08237986,0.22538860103626943,1.3149350975070087,0.25862068965517243,0.67656766,117.8688513440383,114.20203083693943,116.02818068644049,4.55844167135763,4.485807659059417,0.07263401229821298,4.566856399762253,4.75968194079679,"Chris Archer",6345,502042
"Chi Chi González","- - -",5.869565460767558,2.739130548358194,2.14285714,1.9565218202558525,0.15151515,0.07070707,0.08080808,0.30434782608695654,1.52173919353233,0.3194444444444444,0.71428571,148.1780873714924,138.4556814934874,117.1581380736476,5.869565460767558,5.547213711314936,0.322351749452622,4.652043331534441,4.750517276287071,"Chi Chi Gonzalez",14663,592346
"Nick Wittgren","STL",5.275863109956237,3.103448888209551,1.7,0.3103448888209551,0.12686567,0.07462687,0.05223881,0.2916666666666667,1.5517244441047755,0.3333333333333333,0.6302521,148.63053809993886,97.78670591110797,127.91718490839696,5.896552887598147,3.8365690755787702,2.0599838120193765,5.123898975604414,4.73355854581136,"Nick Wittgren",15594,621295
"Michael Kopech","CHW",7.918994750933717,4.2988828647925885,1.84210526,1.1312849644191023,0.21255061,0.11538462,0.09716599,0.195852534562212,1.1899441847963892,0.2229299363057325,0.74193548,90.5997024307366,110.41002117421786,122.89419619080206,3.5446928885131874,4.495112624842111,-0.9504197363289237,4.833481928895812,4.726606984810253,"Michael Kopech",17282,656629
"Jason Alexander","MIL",5.776744621652375,3.516279334918837,1.64285714,1.5069768578223588,0.14330218,0.08722741,0.05607477,0.3044982698961938,1.6186047732166076,0.329004329004329,0.70736434,133.54777826394587,132.32939156345935,113.30440742629763,5.400000407196785,5.344989309548184,0.05501109764860068,4.531562001623008,4.720320767931059,"Jason Alexander",19666,669920
"Ashton Goudeau","COL",7.0819683203100485,4.42623020019378,1.6,1.3278690600581342,0.17021277,0.10638298,0.06382979,0.2976190476190476,1.7213117445198034,0.3384615384615385,0.55194805,154.92859870138813,117.5484376327028,126.1585594095199,7.0819683203100485,4.932103417298429,2.1498649030116193,5.052612123556782,4.708439270644271,"Ashton Goudeau",15139,623485
"Zach Davies","ARI",6.8337471570091965,3.4838710996517475,1.96153846,1.4069479440901287,0.17894737,0.09122807,0.0877193,0.2364341085271318,1.2952854088448804,0.25699745547073793,0.75034106,99.7810262190737,124.70072782027549,114.35171600437228,4.086848789976089,4.832034044440032,-0.7451852544639435,4.574015230978032,4.708217115978448,"Zach Davies",13183,605200
"Hansel Robles","BOS",7.662164137083553,5.108109424722368,1.5,1.824324794543703,0.18918919,0.12612613,0.06306306,0.25773195876288657,1.5810814886045426,0.28169014084507044,0.625,141.92950879709753,145.53154722046017,123.3933592427843,5.83783934253985,5.747566816004113,0.09027252653573647,4.852865749508239,4.697802407849138,"Hansel Robles",11801,570663
"Justin Bruihl","LAD",4.943662901479165,2.281690569913461,2.16666667,1.521127046608974,0.13,0.06,0.07,0.24175824175824176,1.183098814029202,0.24324324324324326,0.78740157,96.08653641105847,131.52246591347506,128.7167834775079,3.802817616522435,5.351868042504197,-1.5490504259817621,5.156311143476486,4.694658468424224,"Justin Bruihl",23779,677865
"Corey Knebel","PHI",8.26119520574473,5.641791847825669,1.46428571,0.8059702639750956,0.21134021,0.1443299,0.06701031,0.20121951219512196,1.365671836180023,0.24369747899159663,0.71428571,84.52481160014679,108.92801225963169,121.14137665363835,3.425373621894156,4.455714774955034,-1.0303411530608777,4.8492378605071265,4.69442474015356,"Corey Knebel",15010,608349
"Daniel Castano","MIA",5.04672933180831,2.2710281993137396,2.22222222,1.2616823329520774,0.12820513,0.05769231,0.07051282,0.2896551724137931,1.4299066440123545,0.30833333333333335,0.7173913,97.5984858176776,118.37306682903773,109.29080345807188,4.037383465446648,4.738599341912552,-0.7012158764659047,4.368868356817226,4.677813767160429,"Daniel Castano",19805,641447
"Josh Staumont","KCR",10.274338017411024,6.929204709416737,1.48275862,0.71681428028449,0.24431818,0.16477273,0.07954545,0.2534246575342466,1.7522126851398645,0.34,0.62101911,158.79038970725,107.89319570333188,126.85290164349705,6.45132852256041,4.254024114708877,2.197304407851533,4.987208924609441,4.674356593124784,"Josh Staumont",18335,622251
"Kirby Snead","OAK",7.052240412069386,4.432836830443614,1.59090909,1.0074629160099122,0.16666667,0.1047619,0.06190476,0.3010752688172043,1.7462690544171813,0.3493150684931507,0.67123288,156.14340788066448,121.40247057512248,130.08245181991643,5.8432849128574915,4.612431343277967,1.2308535695795246,5.1126208937645075,4.671864210569944,"Kirby Snead",19179,669912
"Dylan Bundy","MIN",6.042857142857143,1.8,3.35714286,1.542857142857143,0.15798319,0.04705882,0.11092437,0.26773049645390073,1.2785714285714285,0.28475336322869954,0.69407008,126.33122728557154,118.76077009274668,119.37210831568471,4.885714285714286,4.662431001663208,0.2232832840510781,4.696709947713784,4.652994371799377,"Dylan Bundy",12917,605164
"Louis Head","- - -",8.162792508057109,4.709303370032947,1.73333333,1.255814232008786,0.1884058,0.10869565,0.07971015,0.2711864406779661,1.6395352473448037,0.3181818181818182,0.68965517,152.39731734790394,130.41791573455217,139.40951197051797,6.279071160043929,5.205454721677851,1.073616438366078,5.560414624806587,4.636553625119881,"Louis Head",13259,545343
