Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Michael Pineda","DET",46.2,89.88614138279446,,,,,,80.6509566580414,,,,85.34397163120568,,,"Michael Pineda",5372,501381
"Jesse Chavez","- - -",69.1,91.66363525390625,,89.11193414167924,,,91.25236477535982,,77.1095217750186,,,85.52451644405242,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","ARI",158.2,91.19078521025345,,87.43356997971603,,,90.79500122070313,83.3,78.59213838408644,,,85.49446508550488,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",62.1,95.85655531609196,,,,,96.14386307565789,85.50094193262412,,,,88.10000375600961,,,"Ryan Brasier",5615,518489
"Huascar Brazobán","MIA",32,97.29408023231908,,87.69015595407197,,,96.67143031529018,,,,,89.02012701454403,,,"Huascar Brazoban",6107,623211
"David Phelps","TOR",63.2,93.20506068638393,,89.82429719307054,,,93.21063838444704,,,81.67072235910516,,86.5081418059593,,,"David Phelps",6316,475479
"Chris Archer","MIN",102.2,93.03072345219435,,,,,,88.73800505050505,81.72978827293883,,,86.99087303944867,,,"Chris Archer",6345,502042
"Jake Odorizzi","- - -",106.1,92.05304432744565,,87.64357006643701,85.05150632316054,,,82.58527131782945,71.85652138530344,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","NYM",25,96.07336225665983,,,87.1652142068614,,,84.84065358231707,,,,87.2906640625,,,"Trevor May",6398,543507
"José Cisnero","DET",25,95.53333078022875,,87.78000217013889,,,95.13740726169065,83.81212269176136,,,,89.60370551215277,,,"Jose Cisnero",6399,542585
"Steve Cishek","WSN",66.1,89.28558708639706,,,,,89.82461532360406,76.49908615252293,,,,83.07999877929687,,,"Steve Cishek",6483,518553
"Alex Cobb","SFG",149.2,95.25999755859375,,,89.64465284533074,,94.80917159763314,85.0999984741211,,83.84027132601351,,,,,"Alex Cobb",6562,502171
"Carlos Carrasco","NYM",152,93.18877010233918,,,,,91.8967061584249,84.84813294491525,81.06969598327021,,,87.36020499578414,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","LAD",60,95.77208248644986,,,,,,,,85.72005784476401,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","COL",47,94.496,,90.79600950886262,,,,,,,,,,,"Alex Colome",6661,517008
"Johnny Cueto","CHW",158.1,91.37404421542553,,86.88422684984675,,,91.428130715815,83.51717748397436,69.92666829427084,,,82.56834555571933,,,"Johnny Cueto",6893,456501
"Chase Anderson","CIN",24,91.95954044720598,,90.2386342828924,,,92.4870368109809,83.56428455171131,77.79473716334293,,,82.8721444266183,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",196.1,92.73755603902954,,89.85524753970995,,,92.62888763107722,84.5,78.76346059945914,,,84.40668666464155,,,"Martin Perez",6902,527048
"Luis García","SDP",61,97.55499877929688,,,88.8103984375,,98.6902137353229,82.66548639112904,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","ARI",50.1,93.35728794642857,,85.85555691189236,85.46309407552083,,,80.96000162760417,,78.994287109375,,87.61111111111111,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",48.1,94.45391474184783,,,,,,89.6869686901341,80.99843851725261,,,89.147998046875,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",60.1,97.94167073567708,,,,,98.0224433241483,88.40493827160493,79.80000305175781,,,90.1652195142663,,,"Daniel Bard",7115,453268
"Daniel Hudson","LAD",24.1,96.95801702535377,,,,,96.3,88.76588350183823,,,,88.42143031529018,,,"Daniel Hudson",7146,543339
"Craig Stammen","SDP",40.2,90.97500610351562,,87.8212878811744,,,91.44047748222553,81.39545648748225,,79.72456333093476,,86.93157637746711,,,"Craig Stammen",7274,489334
"Collin McHugh","ATL",69.1,91.03333197699652,,88.900390625,,,,80.21202588263358,74.53846153846153,67.5909090909091,,,,,"Collin McHugh",7531,543521
"Jake McGee","- - -",37,94.35758213621641,,,,,,85.17037172670717,,,,,,,"Jake McGee",7550,459429
"Jordan Lyles","BAL",179,91.75869336143309,,84.88607594936708,,,90.77142857142857,80.02444134078212,79.1,,,86.34608272923198,,,"Jordan Lyles",7593,543475
"Wily Peralta","DET",38.1,95.37696143345059,,88.25,82.60555436876085,,95.51579204358552,83.60241640247584,,,,,,,"Wily Peralta",7738,503449
"Richard Bleier","MIA",50.2,90.70454545454545,,87.27159083973278,79.19999694824219,,89.79571255026809,77.68925778727886,,,,82.88867561772184,,,"Richard Bleier",7803,542947
"Hunter Strickland","CIN",62.1,94.98602682622504,,87.75,,,94.35526315789474,84.77928757440476,,,,89.6424227627841,,,"Hunter Strickland",7836,519326
"Anthony Bass","- - -",70.1,95.01111209753788,,,86.76667042267628,,95.37617646287751,86.60327414772728,,,,,,,"Anthony Bass",7982,542914
"Will Smith","- - -",59,92.13727713712217,,,,,91.20714460100446,81.67663240131579,76.90555894639758,,,86.91111246744792,,,"Will Smith",8048,519293
"Bryan Shaw","CLE",58.1,,,92.89471518250339,88.32499694824219,,92.68644222970737,84.33389540850106,82.66666534800588,,,81.80357142857143,,,"Bryan Shaw",8110,543766
"David Robertson","- - -",63.2,,,92.69146785134508,,,,83.51186357918432,,84.14929371148767,,,,,"David Robertson",8241,502085
"Paolo Espino","WSN",113.1,88.50923334955506,,,,,,77.71745928148378,71.29731797680412,,,83.60340742631392,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",57.1,87.52499389648438,,87.58117722195817,,,,77.40131884282178,73.47898267663044,,,,,,"Lucas Luetge",8337,476595
"Justin Verlander","HOU",175,95.01939163498099,,,,,,87.42886178861788,79.03543469959267,,,86.24603174603175,,,"Justin Verlander",8700,434378
"Wade Miley","CHC",37,87.98500137329101,,84.05435687179882,,,88.313330078125,78.66756624788852,68.875,,,81.38756841454803,,,"Wade Miley",8779,489119
"Brad Hand","PHI",45,92.60043308423913,,,,,92.40434539984471,79.25247242647059,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",109.1,95.7379298631934,,90.56171316964286,87.80137848657024,,,85.93302255306604,78.29813664596273,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",152.2,92.07680532094595,,,,,92.82605042016807,81.74096330461639,74.19999694824219,,,82.42626728110599,,,"Patrick Corbin",9323,571578
"Dallas Keuchel","- - -",60.2,87.91600260416666,,85.1724730073736,,,87.19278828581871,77.00322895665323,,,,79.20686370251225,,,"Dallas Keuchel",9434,572971
"Joe Kelly","CHW",37,97.70833333333333,,,,,97.8934814453125,88.78672696003872,,87.73412698412699,,87.08500162760417,,,"Joe Kelly",9761,523260
"Garrett Richards","TEX",42.2,94.35056721080433,,,,,95.66666666666667,88.58838667851708,76.6812515258789,,,89.99268471322408,,,"Garrett Richards",9784,572070
"Miles Mikolas","STL",202.1,93.49813988095238,,,,,92.95777573088947,87.68412498474122,76.11080788622526,65.46666802300348,,82.63064673639113,,,"Miles Mikolas",9803,571945
"Mike Minor","CIN",98,90.35552270372928,,,,,89.8499984741211,85.38850574712643,,79.15274617960165,,84.17752700617284,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",43.2,94.05027422303473,,93.5999984741211,,,93.16666666666667,83.17529885165662,77.69999694824219,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","TBR",53.2,90.75,,88.03147907021605,,,90.66492146596859,81.38210117669753,,,,85.53855657003012,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",59.1,92.84349593495935,,,,,,81.30443548387096,72.97032202743902,,,82.69000244140625,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","PHI",167.2,92.03302991207951,,89.37355667372881,,,91.65331396293888,83.29082616843033,79.2376983802356,,,84.65423728813559,,,"Kyle Gibson",10123,502043
"Brad Boxberger","MIL",64,92.70817899624375,,,,,,87.30204081632652,,,,81.2069121570122,,,"Brad Boxberger",10133,502202
"Aroldis Chapman","NYY",36.1,97.47187914456234,,,88.07524365717822,,100.21764418658088,85.73832218375749,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","LAA",57.1,92.57304826019504,,,,,92.88053822357382,85.28480208333333,81.54285539899554,,,85.83671009691456,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",153,95.92054421342685,,90.63047138047138,,,95.43077310794045,90.71749877929688,81.2654790369217,,,89.54285830543155,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","WSN",86.1,93.72856794084821,,89.20964006696428,,,93.12120896813279,78,80.56543270158178,,,85.37618873232887,,,"Erasmo Ramirez",10314,541640
"Aaron Loup","LAA",58.2,91.67500305175781,,84.71638155531609,,,91.16637948340471,,76.03332971643519,,,80.2504116089876,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",61.1,93.42414304784042,,,,,,84.71085719058388,,,,82.05183498522373,,,"Mychal Givens",10430,571710
"Andrew Bellatti","PHI",54.1,94.35012981287963,,,,,,85.8986138372138,,78.55000305175781,,89.52028700234233,,,"Andrew Bellatti",10657,571479
"Drew Hutchison","DET",105.1,92.44627287638122,,,,,92.66930880404935,86.01561752249235,,,,86.45055677625868,,,"Drew Hutchison",10732,571800
"Chasen Shreve","NYM",26.1,90.62616822429906,,,82.94772616299716,,,80.89772727272727,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",64.1,98.87399278307174,,,,,,92.63767149390245,83.44375101725261,,,92.01298701298701,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",200.1,92.56596029334038,,90.83508467348928,,,92.52583352695167,85.03333536783855,82.1743942481884,,,88.61911076070336,,,"Merrill Kelly",11156,518876
"Vince Velasquez","CHW",75.1,93.19173920804042,,,,,91.90204231106505,84.73379242995689,79,81.5286366637324,,88.24181463068182,,,"Vince Velasquez",11189,592826
"Jose Quintana","- - -",165.2,91.17686034658512,,,,,91.42354347673766,,78.39516869288512,,,86.35593588159134,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",189,93.38997232664995,,,,,93.3334355376766,87.18236055996472,,79.70517073006465,,86.91904994419643,,,"Robbie Ray",11486,592662
"Joely Rodríguez","NYM",50.1,92.72400390625,,,,,92.74855393629808,83.83877750318878,,,,87.79327336582568,,,"Joely Rodriguez",11487,570257
"Aaron Sanchez","- - -",60,92.37512392925127,,,,,92.13494093561746,,79.07937131228147,,,87.78703703703704,,,"Aaron Sanchez",11490,592717
"José Ureña","- - -",97,95.94108498743338,,,,,95.6476626824476,86.77387118698964,,,,90.17346426156851,,,"Jose Urena",11589,570632
"Heath Hembree","- - -",22,94.18502556989735,,92.94999694824219,,,,84.19606686709972,79.4749984741211,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",177.1,94.07992124748996,,90.69747510843848,,,94.1802626921521,86.1337760910816,81.12149947161836,,,87.73445706407563,,,"Jameson Taillon",11674,592791
"Drew Smyly","CHC",106.1,,,88.60970243566176,,,92.58194539835165,,,78.7124313766892,,82.60000101725261,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",134.2,94.08637906705026,,85.76666814630681,88.3499984741211,,93.597532298789,85.2127834666859,77.78754422408899,,,88.47750049591065,,,"Noah Syndergaard",11762,592789
"Hansel Robles","BOS",24.2,96.00857514880953,,,,,95.93332926432292,88.7431640625,,,,90.24142717633929,,,"Hansel Robles",11801,570663
"Héctor Neris","HOU",65.1,94.28183641041163,,,85.07628455528847,,94.52602382990868,87.63582235307835,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",157.1,93.70738827284946,,88.44235409007354,88.75790888062409,,92.90362460371377,84.85856079404466,75.00783500144009,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","- - -",56,95.24986238143632,,91.6345573874081,88.35189626186708,,94.61267433703786,81.58529483570771,83.9375,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",63.1,94.78410854718543,,,,,,81.3097934439911,,,,89.97359735973598,,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",84.1,86.87961002967877,,,,,86.48509803185097,,72.71124877929688,,,79.91767554479419,,,"Kyle Hendricks",12049,543294
"Yimi García","TOR",61,94.92173913043479,,,,,93.76712328767124,89.46868024553571,82.46628348214286,,,87.23289730674342,,,"Yimi Garcia",12095,554340
"Chris Bassitt","NYM",181.2,93.22963169642857,,89.04578470130522,,,92.77505499482402,78.91261017628206,71.56359102244389,,,85.40628348214285,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",22.1,95.20289144350615,,88.96078431372548,,,,84.32285853794643,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","NYM",65,94.410608420418,,,,,94.38902623945148,88.93424925085617,79.7874659400545,,,87.58888753255208,,,"Seth Lugo",12447,607625
"Adrian Houser","MIL",102.2,94.2953833946815,,,,,93.75430664616107,84.96938457878268,81.13456043999317,,,85.40919766480896,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",106.1,93.40243902439025,,88.5741002817623,,,93.2547588045635,,81.74248798076923,,,79.73394344390661,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",68.1,96.40881763527054,,,,,95.89719032379519,87.8917263862782,,,,91.08632443985849,,,"Rafael Montero",12760,606160
"Sonny Gray","MIN",119.2,92.1124970407197,,88.80000305175781,,,92.05776074016563,82.40611494348404,78.76637190934066,73.06666564941406,,87.05789345189145,,,"Sonny Gray",12768,543243
"John Brebbia","SFG",68,94.36964634486607,,,,,90.80000305175781,83.93881339380296,,,,,,,"John Brebbia",12777,605154
"Noé Ramirez","ARI",50,89.83944342003106,,,,,,,77.97566391397338,,,84.05405405405405,,,"Noe Ramirez",12800,598287
"Matt Wisler","TBR",44,89.68750095367432,,,,,,79.7792419076663,,,,80.0999984741211,,,"Matt Wisler",12804,605538
"Mike Clevinger","SDP",114.1,93.61777262828919,,86.63652612131538,,,93.18146989729021,79.88765741535639,76.77845858060397,,,86.33582783255348,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",20,93.7093734741211,,,,,95.17075103183963,89.12736430921052,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",61.2,95.33003058606641,,92.26424099751655,,,95.56943673550603,86.26760477415273,,,,87.5999984741211,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",39.2,94.97924651139937,,,85.96666463216145,,,,,84.08641975308642,,87.39111328125,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAD",178.2,90.72257570105018,,85.65626076457782,,,88.99562614732753,,73.203125,,,79.0311676212615,,,"Tyler Anderson",12880,542881
"Dylan Bundy","MIN",140,89.00057803468208,,,,,89.72875816993464,79.1302133126195,72.18398268398268,,,81.14558440563725,,,"Dylan Bundy",12917,605164
"Joe Musgrove","SDP",181,92.93549222201767,,90.09963768115942,,,92.37448120117188,82.91005522629311,81.33918056203358,,,86.50167488652235,,,"Joe Musgrove",12970,605397
"Andrew Chafin","DET",57.1,91.576171875,,,,,91.57195578080737,82.86585365853658,,,,84.7000020345052,,,"Andrew Chafin",12988,605177
"Yu Darvish","SDP",194.2,94.97088068181819,,90.6640625,89.20226774604072,,94.72047244094489,84.88564474156497,72.76890756302521,80.24639074581185,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",200.2,97.77267373380448,,92.02499624399039,,,,88.69621109607577,,82.95042492917847,,89.74746659873189,,,"Gerrit Cole",13125,543037
"Eduardo Rodriguez","DET",91,91.6973363095238,,88.70921896822625,,,91.6607666015625,82.78999837239583,,,,85.47142528886555,,,"Eduardo Rodriguez",13164,593958
"Zach Davies","ARI",134.1,89.90654205607477,,87.60929929748062,,,89.52233811565523,75.975,74.76496207801095,,,79.70446296751969,,,"Zach Davies",13183,605200
"Jordan Weems","WSN",39.2,96.79957868895966,,,,,,88.15393477879213,79.9952392578125,,,87.25440889246323,,,"Jordan Weems",13190,607179
"Michael Fulmer","- - -",63.2,94.17546072181749,,90.2571229876894,,,94.46666666666667,,78.86818417635831,,,86.48730081225199,,,"Michael Fulmer",13218,605242
"Louis Head","- - -",28.2,93.59954694634703,,,,,,82.5386112830033,,,,88.54999923706055,,,"Louis Head",13259,545343
"Ross Stripling","TOR",134.1,91.89269859146899,,,,,89.87973600898692,87.08228852823711,,76.06836809430804,,82.55027001158454,,,"Ross Stripling",13273,548389
"Adrian Sampson","CHC",104.1,92.45187426888369,,84.90333116319445,,,91.94724997495993,83.09888059701493,,,,85.07500171661377,,,"Adrian Sampson",13339,592716
"Luis Cessa","CIN",80.2,93.25523917905745,,,,,93.63345870120818,82.85031364648847,,,,87.84051303205818,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.2,89.28636585582386,,,,,88.90299618576017,79.46039435568821,,,,81.3054298642534,,,"Hoby Milner",13346,571948
"Steven Matz","STL",48,,,,,,94.53594299167176,89.55909312855114,77.98823816636029,,,85.08606207175333,,,"Steven Matz",13361,571927
"Dylan Floro","MIA",53.2,92.42381121482684,,,,,92.6146977336262,84.14973441633597,,,,85.15384615384616,,,"Dylan Floro",13394,571670
"Drew VerHagen","STL",21.2,94.94838919690861,,91.26923076923077,,,94.64747080176768,81.44456415591033,78.20892333984375,,,89.46969696969697,,,"Drew VerHagen",13424,572403
"Marcus Stroman","CHC",138.2,92.55621832770271,,90.00695482336957,87.04290888409962,,91.9816401795895,85.99923377403846,84.64518229166667,,,,,,"Marcus Stroman",13431,573186
"Taylor Rogers","- - -",64.1,93.5999984741211,,,,,94.29094827586206,80.86817195072697,,,,,,,"Taylor Rogers",13449,573124
"Daniel Norris","- - -",58.2,91.21246355581975,,,,,90.92531769185126,79.64390431048562,76.05999959309896,,,86.71519367770676,,,"Daniel Norris",13475,596057
"Blake Snell","SDP",128,95.83015625,,,,,,88.8688900483304,81.43926553672317,,,87.09999834480932,,,"Blake Snell",13543,605483
"Steven Okert","MIA",51.1,93.66666666666667,,,,,,81.95387187025797,,,,,,,"Steven Okert",13580,595345
"Robert Stephenson","- - -",58,96.78041135748862,,,88.1,,,83.91533435137688,77.52999877929688,,,85.5999984741211,,,"Robert Stephenson",13594,596112
"Carl Edwards Jr.","WSN",62,94.62645105869242,,,,,95.02857317243304,,80.18645947052401,,,90.66938376913265,,,"Carl Edwards Jr.",13607,605218
"Jakob Junis","SFG",112,91.35333455403646,,85.60526155170642,,,91.88345379896568,83.09084938326902,,,,84.7522487970372,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63.2,98,,,,,96.87948845541402,86.01237314755154,,,,,,,"Clay Holmes",13649,605280
"Jharel Cotton","- - -",43,92.68298594916045,,,,,,79.4844130478896,76.1617629107307,,,79.71233561197917,,,"Jharel Cotton",13654,605194
"Joey Krehbiel","BAL",57.2,94.3716814159292,,86.3474651834239,,,,79.88421309621711,,,,84.32376663773148,,,"Joey Krehbiel",13707,607216
"Max Fried","ATL",185.1,93.89672318504367,,,,,93.61596160239361,87.28565666826003,74.24554584364687,,,86.54256533375315,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",44,92.26666952838828,,,,,92.42075103183963,83.72826086956522,,81.59873582542194,,79.12424538352273,,,"Tyler Duffey",13758,608648
"Chris Stratton","- - -",63.1,92.80126669839464,,,,,92.92500228881836,86.65023615687944,80.83238805614927,,,86.83376847304307,,,"Chris Stratton",13761,608717
"Dominic Leone","SFG",49.1,95.54150071486929,,91.35133579799107,,,94.80000305175781,85.11694915254238,,,,,,,"Dominic Leone",13763,608678
"JT Chargois","TBR",22.1,95.29166158040364,,,,,96.50154664344394,87.27734661102295,,,,,,,"JT Chargois",13767,608638
"Zach Eflin","PHI",75.2,93.08108108108108,,89.97094862953911,,,92.7189079733456,85.46829037550019,78.29791819254557,,,86.97397394049658,,,"Zach Eflin",13774,621107
"Alex Wood","SFG",130.2,,,,,,92.39744847890088,84.48196517412936,,,,85.66225961538461,,,"Alex Wood",13781,622072
"Matt Strahm","BOS",44.2,94.19063545150502,,88.6549032373366,,,93.97142857142858,87.7249984741211,82.69922632025194,,,88.15428292410714,,,"Matt Strahm",13799,621381
"Paul Sewald","SEA",64,92.51613857071713,,,,,,82.78445049894958,,,,,,,"Paul Sewald",13892,623149
"Chris Flexen","SEA",137.2,91.68101580480437,,87.39567533995816,,,92.59999593098958,80.8580113194924,74.63797344738924,,,81.09718172315141,,,"Chris Flexen",13896,623167
"Brent Suter","MIL",66.2,86.44331160071943,,,,,87.34745762711864,79.09130328634511,,,,77.17602996254682,,,"Brent Suter",13942,608718
"Michael Wacha","BOS",127.1,93.04339400272161,,88.77470470610119,,,92.64938616071429,,74.73103448275862,,,84.33844962284483,,,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",174.2,94.95036933910163,,,85.22871903437816,,,84.40875,,,,84.54166666666667,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",47.2,,,88.28983216366525,,,93.08226226478494,85.06891596502591,,82.7285724619709,,86.98106060606061,,,"Lance McCullers Jr.",14120,621121
"José Berríos","TOR",172,93.9838369205298,,,,,93.88272397308782,,82.9463145783848,,,84.63349469198565,,,"Jose Berrios",14168,621244
"Josh Hader","- - -",50,,,,,,97.41175751431298,83.99812551205524,,,,88.56666492280506,,,"Josh Hader",14212,623352
"Wandy Peralta","NYY",56.1,95.43513777449324,,,,,95.42409240924093,87.6234359741211,,,,88.31005859375,,,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",144.1,96.09380900679758,,89.50515715608891,86.36475350442664,,95.60426507994185,87.19917019164365,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","- - -",55.2,94.84038461538462,,,,,94.33944730146216,82.2180246752362,,,,88.88230919471154,,,"Joel Payamps",14332,606303
"Ty Blach","COL",44.1,,,85.03771584494072,,,91.06621621621622,,79.18448402141702,,,80.66591389973958,,,"Ty Blach",14361,621389
"Amir Garrett","KCR",45.1,94.13212049875828,,,,,93.99592434630102,84.69713656387665,,,,85.5,,,"Amir Garrett",14375,607237
"Yunior Marte","SFG",48,97.75044869087837,,,,,96.89837408685065,85.97784855769231,,,,90.9000015258789,,,"Yunior Marte",14416,628708
"Jackson Stephens","ATL",53.2,94.13275128793025,,,,,94.03349777747844,86.94545306581439,76.7555160522461,,,85.91098894391742,,,"Jackson Stephens",14420,623451
"Hyun Jin Ryu","TOR",27,89.27514796401515,,85.96415278596699,,,,,71.87228798004519,,,79.62765957446808,,,"Hyun Jin Ryu",14444,547943
"J.B. Wendelken","ARI",29,94.98464912280701,,,,,94.448486328125,85.89000355113636,80.35999755859375,,,85.54809879351266,,,"J.B. Wendelken",14506,605525
"José Leclerc","TEX",47.2,96.45839024256993,,89.18511053856383,,,,83.33727458557348,,,,89.67687635476878,,,"Jose Leclerc",14524,600917
"Jorge López","- - -",71,97.32115290715144,,,,,97.65392358148465,87.4008060578377,,84.12064354572821,,89.97071931111878,,,"Jorge Lopez",14527,605347
"Carlos Estévez","COL",57,97.51539745145631,,,,,,87.27748603062913,83.9000015258789,,,88.42634871199324,,,"Carlos Estevez",14542,608032
"José Ruiz","CHW",60.2,96.88411950614366,,,,,95.95999755859376,,86.29603539443598,,,89.85217236907114,,,"Jose Ruiz",14552,614179
"Rowan Wick","CHC",64,94.72306353672985,,93.10102163461538,,,91.64999389648438,82.2183349609375,,76.48847415123457,,82.9000015258789,,,"Rowan Wick",14646,592858
"Chi Chi González","- - -",23,92.64655172413794,,,,,92.08533447265626,84.37403634878305,80.62916819254558,,,85.45613713850055,,,"Chi Chi Gonzalez",14663,592346
"Jandel Gustave","MIL",28,96.11613218245968,,,,,95.8966022995283,86.24353170955882,,,,,,,"Jandel Gustave",14665,594311
