Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Ryan Pressly","HOU",48.1,-2.504636764526367,,,,,,10.227009773254395,6.074863910675049,,,0.8355149626731873,,,"Ryan Pressly",7005,519151
"Daniel Bard","COL",60.1,-0.7312043309211731,,,,,6.0017828941345215,9.047996520996094,-0.22088518738746643,,,0.8683149218559265,,,"Daniel Bard",7115,453268
"Daniel Hudson","LAD",24.1,1.8309762477874756,,,,,0.6306665539741516,4.554872035980225,,,,-1.1761362552642822,,,"Daniel Hudson",7146,543339
"Craig Stammen","SDP",40.2,0.5206996202468872,,-3.456690192222595,,,0.5520424246788025,-0.8543961048126221,,-2.0819066762924194,,-0.3732462227344513,,,"Craig Stammen",7274,489334
"Collin McHugh","ATL",69.1,-0.18236911296844482,,8.203279495239258,,,,8.04752254486084,0.5512394309043884,-0.5579944849014282,,,,,"Collin McHugh",7531,543521
"Jake McGee","- - -",37,-1.7151439189910889,,,,,,-2.064734071493149,,,,,,,"Jake McGee",7550,459429
"Jordan Lyles","BAL",179,-4.1498613357543945,,0.8971330523490906,,,-4.69665002822876,0.23438970744609833,-0.058605123311281204,,,-6.334120750427246,,,"Jordan Lyles",7593,543475
"Wily Peralta","DET",38.1,-0.06016169488430023,,0.038081880658864975,-1.6103392727673054,,0.9737623780965805,3.169711947441101,,,,,,,"Wily Peralta",7738,503449
"Richard Bleier","MIA",50.2,0.8972858786582947,,-3.055967666208744,-0.036094389855861664,,-2.452224165201187,-0.27580448240041733,,,,-0.8888221085071564,,,"Richard Bleier",7803,542947
"Hunter Strickland","CIN",62.1,-2.456249713897705,,0.2477746456861496,,,-0.23288285732269287,-3.185797929763794,,,,-0.8661003112792969,,,"Hunter Strickland",7836,519326
"Anthony Bass","- - -",70.1,-1.446595013141632,,,-0.4520059823989868,,8.3599853515625,6.993186295032501,,,,,,,"Anthony Bass",7982,542914
"Will Smith","- - -",59,-5.937058925628662,,,,,-0.57838374376297,3.5247339010238647,-3.7032231092453003,,,0.5774575471878052,,,"Will Smith",8048,519293
"Bryan Shaw","CLE",58.1,,,1.2953296899795532,0.5095893740653992,,-0.7198314666748047,-1.2314805388450623,-4.246454939246178,,,-0.16219165921211243,,,"Bryan Shaw",8110,543766
"David Robertson","- - -",63.2,,,-0.7849411964416504,,,,4.626527667045593,,4.979770600795746,,,,,"David Robertson",8241,502085
"Paolo Espino","WSN",113.1,-7.349184274673462,,,,,,-7.378883957862854,-1.669290542602539,,,-1.7116268277168274,,,"Paolo Espino",8246,502179
"Lucas Luetge","NYY",57.1,-1.6963727474212646,,-2.574711561203003,,,,0.2001313716173172,2.112570285797119,,,,,,"Lucas Luetge",8337,476595
"Justin Verlander","HOU",175,27.476099014282227,,,,,,9.950450897216797,8.54909610748291,,,0.3821853697299957,,,"Justin Verlander",8700,434378
"Wade Miley","CHC",37,1.2350139915943146,,-0.21734517812728882,,,-0.0541207417845726,2.143354892730713,-0.35172218084335327,,,0.09391726553440094,,,"Wade Miley",8779,489119
"Brad Hand","PHI",45,0.6808985471725464,,,,,3.566988706588745,-2.4205620288848877,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",109.1,-4.564495086669922,,-2.683807134628296,9.050904273986816,,,-6.212416648864746,0.734504759311676,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",152.2,-7.444963455200195,,,,,-10.04793930053711,-20.97134017944336,0.039486609399318695,,,-3.6650514602661133,,,"Patrick Corbin",9323,571578
"Dallas Keuchel","- - -",60.2,-4.278576590120792,,-11.157137632369995,,,-4.896746456623077,-2.6418855786323547,,,,-4.483228832483292,,,"Dallas Keuchel",9434,572971
"Joe Kelly","CHW",37,0.8647724390029907,,,,,-2.1529884934425354,-0.8487019836902618,,0.324004590511322,,-1.141393780708313,,,"Joe Kelly",9761,523260
"Garrett Richards","TEX",42.2,-3.5739043951034546,,,,,-0.5478835701942444,-0.31835681200027466,0.12181989848613739,,,3.526592582464218,,,"Garrett Richards",9784,572070
"Miles Mikolas","STL",202.1,8.376602172851562,,,,,10.166942775249481,2.479334682226181,0.1807059533894062,-0.5032415986061096,,-3.0760550498962402,,,"Miles Mikolas",9803,571945
"Mike Minor","CIN",98,-11.947154998779297,,,,,0.2392457127571106,-2.4060165882110596,,-3.0968823432922363,,-7.407764911651611,,,"Mike Minor",10021,501985
"Tyler Matzek","ATL",43.2,7.506856918334961,,0,,,-0.02411757968366146,-1.2012995481491089,-0.0573481023311615,,,,,,"Tyler Matzek",10058,554431
"Brooks Raley","TBR",53.2,-0.09268678724765778,,2.5464842319488525,,,3.1179351806640625,2.3918960094451904,,,,2.4019775390625,,,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",59.1,4.539528846740723,,,,,,3.8442955017089844,-0.5281882882118225,,,0.3659808933734894,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","PHI",167.2,2.762246608734131,,4.244763374328613,,,-1.763885259628296,-1.600440502166748,-9.185395240783691,,,-1.069414734840393,,,"Kyle Gibson",10123,502043
"Brad Boxberger","MIL",64,5.410739898681641,,,,,,-0.7636474967002869,,,,1.7198545932769775,,,"Brad Boxberger",10133,502202
"Aroldis Chapman","NYY",36.1,-1.2837430238723755,,,0.555176317691803,,0.2869357168674469,-0.09948937594890594,,,,,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","LAA",57.1,0.11129603534936905,,,,,5.047163009643555,5.4118428230285645,-0.8324625492095947,,,-1.0553733110427856,,,"Ryan Tepera",10291,572193
"Zack Wheeler","PHI",153,14.152338981628418,,-0.07583331316709518,,,9.09544563293457,0.6047382950782776,-1.7226979732513428,,,-2.6020748615264893,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","WSN",86.1,-0.8580833524465561,,10.250616073608398,,,-4.45740532875061,0.012170692905783653,2.1077038645744324,,,1.114051342010498,,,"Erasmo Ramirez",10314,541640
"Aaron Loup","LAA",58.2,0.16905097663402557,,-0.27310124039649963,,,-0.040728822350502014,,0.8663970828056335,,,0.6804996728897095,,,"Aaron Loup",10343,571901
"Mychal Givens","- - -",61.1,-0.7802855372428894,,,,,,1.9643586054444313,,,,-1.5435175597667694,,,"Mychal Givens",10430,571710
"Andrew Bellatti","PHI",54.1,1.0687649250030518,,,,,,0.6847640387713909,,0.012170692905783653,,-2.1005805879831314,,,"Andrew Bellatti",10657,571479
"Drew Hutchison","DET",105.1,-6.676799759268761,,,,,4.5641539096832275,-1.339640736579895,,,,-4.526913106441498,,,"Drew Hutchison",10732,571800
"Chasen Shreve","NYM",26.1,-1.1719059944152832,,,0.3139493763446808,,,-1.4544241428375244,,,,,,,"Chasen Shreve",10855,592741
"Jacob deGrom","NYM",64.1,6.362014293670654,,,,,,8.661486625671387,2.0840847492218018,,,-0.3486771583557129,,,"Jacob deGrom",10954,594798
"Merrill Kelly","ARI",200.1,7.350555419921875,,4.070399761199951,,,2.851454734802246,0.19087150692939758,-0.9091601371765137,,,2.838855743408203,,,"Merrill Kelly",11156,518876
"Vince Velasquez","CHW",75.1,7.331299304962158,,,,,-1.6668923497200012,-2.8953210338950157,0.039486609399318695,-1.1330554857850075,,-2.4388885498046875,,,"Vince Velasquez",11189,592826
"Jose Quintana","- - -",165.2,16.30031728744507,,,,,3.35293310880661,,9.987568378448486,,,-10.023528337478638,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",189,7.345739841461182,,,,,-4.6136155128479,6.61677885055542,,-5.490124702453613,,-1.1492174863815308,,,"Robbie Ray",11486,592662
"Joely Rodríguez","NYM",50.1,-0.5111915469169617,,,,,4.056048393249512,-1.547601342201233,,,,3.530038833618164,,,"Joely Rodriguez",11487,570257
"Aaron Sanchez","- - -",60,0.2929304838180542,,,,,-4.850890219211578,,-5.7660911455750465,,,1.0124584957957268,,,"Aaron Sanchez",11490,592717
"José Ureña","- - -",97,-2.5078714191913605,,,,,-1.9392515420913696,0.5281486809253693,,,,-5.812859237194061,,,"Jose Urena",11589,570632
"Heath Hembree","- - -",22,-7.1690289080142975,,-0.007898658514022827,,,,-0.7805463448166847,-1.2891726940870285,,,,,,"Heath Hembree",11632,592390
"Jameson Taillon","NYY",177.1,-3.4168789386749268,,0.04544741287827492,,,0.5691927671432495,1.9093143939971924,5.073626518249512,,,-4.267408847808838,,,"Jameson Taillon",11674,592791
"Drew Smyly","CHC",106.1,,,-2.323209285736084,,,-1.7408959865570068,,,1.3083767890930176,,-0.13205298781394958,,,"Drew Smyly",11760,592767
"Noah Syndergaard","- - -",134.2,-5.92811693251133,,-0.6471620500087738,0.01889939233660698,,13.55971996486187,1.4956480264663696,-3.1059296131134033,,,-5.571812570095062,,,"Noah Syndergaard",11762,592789
"Hansel Robles","BOS",24.2,-0.46119219064712524,,,,,-0.15868574380874634,-2.440354108810425,,,,-0.6981425285339355,,,"Hansel Robles",11801,570663
"Héctor Neris","HOU",65.1,3.898111581802368,,,5.136200428009033,,2.856677293777466,0.41742968559265137,,,,,,,"Hector Neris",11804,593576
"Taijuan Walker","NYM",157.1,-1.487066388130188,,0.07661837339401245,14.844820976257324,,0.7632507085800171,-3.548954486846924,0.9162725806236267,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","- - -",56,8.709665298461914,,4.55601441860199,-0.8557714223861694,,-1.8640219569206238,-2.285639375448227,-2.7225027084350586,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",63.1,4.208846092224121,,,,,,10.125158309936523,,,,6.82922887802124,,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",84.1,-2.3459155559539795,,,,,1.211211919784546,,-4.811751842498779,,,-1.695925235748291,,,"Kyle Hendricks",12049,543294
"Yimi García","TOR",61,13.27865982055664,,,,,2.186220169067383,0.5975190997123718,-7.517648696899414,,,-4.2718939781188965,,,"Yimi Garcia",12095,554340
"Chris Bassitt","NYM",181.2,-2.7960619926452637,,6.43467903137207,,,16.122283935546875,-4.61403751373291,5.491390228271484,,,-5.467585563659668,,,"Chris Bassitt",12304,605135
"Jacob Barnes","- - -",22.1,-1.13680961728096,,-1.2687578797340393,,,,0.4583677649497986,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","NYM",65,4.392809867858887,,,,,-2.388606548309326,-1.1324399709701538,2.370398998260498,,,0.20886218547821045,,,"Seth Lugo",12447,607625
"Adrian Houser","MIL",102.2,-2.834821105003357,,,,,-0.3420259356498718,3.9023697301745415,-2.9233398139476776,,,-0.4148310124874115,,,"Adrian Houser",12718,605288
"Nick Martinez","SDP",106.1,-13.102949619293213,,2.1079907417297363,,,6.967893838882446,,1.1588231325149536,,,5.114712953567505,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",68.1,5.760921478271484,,,,,5.699639320373535,0.8358562588691711,,,,6.080084323883057,,,"Rafael Montero",12760,606160
"Sonny Gray","MIN",119.2,9.602252006530762,,-0.2603718042373657,,,-1.4269819259643555,-2.586594343185425,8.082295417785645,0.13530926406383514,,-0.4233522415161133,,,"Sonny Gray",12768,543243
"John Brebbia","SFG",68,1.2649149894714355,,,,,-0.0203041210770607,-3.13835871219635,,,,,,,"John Brebbia",12777,605154
"Noé Ramirez","ARI",50,1.2742444276809692,,,,,,,-2.339881658554077,,,-2.824805974960327,,,"Noe Ramirez",12800,598287
"Matt Wisler","TBR",44,-0.5435379073023796,,,,,,6.993106365203857,,,,0,,,"Matt Wisler",12804,605538
"Mike Clevinger","SDP",114.1,-2.0937057733535767,,1.0458029508590698,,,6.521889686584473,-6.211642503738403,-1.115419827401638,,,-1.4556756019592285,,,"Mike Clevinger",12808,605182
"Andrew Kittredge","TBR",20,-2.2314910888671875,,,,,3.9470174312591553,1.3611235618591309,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",61.2,0.4438171237707138,,-2.6781013011932373,,,-0.3104539103806019,-2.1198439598083496,,,,-0.036094389855861664,,,"Shawn Armstrong",12857,542888
"Matt Barnes","BOS",39.2,1.8602482080459595,,,-0.10842660814523697,,,,,-0.8321965336799622,,0.8737255334854126,,,"Matt Barnes",12863,598264
"Tyler Anderson","LAD",178.2,7.726069390773773,,8.139512062072754,,,-1.6368279457092285,,-0.05297847092151642,,,15.218371152877808,,,"Tyler Anderson",12880,542881
"Dylan Bundy","MIN",140,0.8555559515953064,,,,,-2.817575454711914,-6.995151519775391,3.0692086219787598,,,-4.907768249511719,,,"Dylan Bundy",12917,605164
"Joe Musgrove","SDP",181,8.978731155395508,,6.325001239776611,,,0.2696405053138733,-2.157768964767456,-0.4318922162055969,,,0.6242032051086426,,,"Joe Musgrove",12970,605397
"Andrew Chafin","DET",57.1,1.1797404289245605,,,,,-0.2235085666179657,6.774971008300781,,,,-0.08194775134325027,,,"Andrew Chafin",12988,605177
"Yu Darvish","SDP",194.2,7.2993669509887695,,-1.343842625617981,3.391390562057495,,3.2626123428344727,15.322260856628418,0.6682648658752441,3.0368738174438477,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",200.2,10.881502151489258,,-1.8121765851974487,,,,12.072589874267578,,-1.210235595703125,,-1.1977311372756958,,,"Gerrit Cole",13125,543037
"Eduardo Rodriguez","DET",91,6.311830997467041,,3.5498077869415283,,,-1.9583032131195068,-2.9845852851867676,,,,-6.970848083496094,,,"Eduardo Rodriguez",13164,593958
"Zach Davies","ARI",134.1,-0.2532259523868561,,-1.3712002038955688,,,-9.254670143127441,-0.5382447838783264,-2.321519374847412,,,9.382048606872559,,,"Zach Davies",13183,605200
"Jordan Weems","WSN",39.2,-0.20163068175315857,,,,,,0.953985333442688,-0.6871265769004822,,,-0.4875505566596985,,,"Jordan Weems",13190,607179
"Michael Fulmer","- - -",63.2,-2.6702399849891663,,7.629558205604553,,,-0.0004938989877700806,,-2.0232880115509033,,,-0.8800434470176697,,,"Michael Fulmer",13218,605242
"Louis Head","- - -",28.2,-7.4942307472229,,,,,,-0.01312166452407837,,,,0.2682832330465317,,,"Louis Head",13259,545343
"Ross Stripling","TOR",134.1,1.733585238456726,,,,,3.332387924194336,7.332882955670357,,-1.3587556779384613,,4.425136625766754,,,"Ross Stripling",13273,548389
"Adrian Sampson","CHC",104.1,4.228827476501465,,-0.4225403666496277,,,3.1356958746910095,-0.9461959004402161,,,,2.004551947116852,,,"Adrian Sampson",13339,592716
"Luis Cessa","CIN",80.2,0.16412508487701416,,,,,1.0293009877204895,-2.1273202896118164,,,,-0.684049129486084,,,"Luis Cessa",13345,570666
"Hoby Milner","MIL",64.2,-0.677392840385437,,,,,2.0543506145477295,0.9041370153427124,,,,0.20670443773269653,,,"Hoby Milner",13346,571948
"Steven Matz","STL",48,,,,,,-4.788082122802734,-0.6996652483940125,-1.3840112090110779,,,4.095735728740692,,,"Steven Matz",13361,571927
"Dylan Floro","MIA",53.2,3.584645986557007,,,,,4.919860363006592,0.8074812889099121,,,,-0.2211010456085205,,,"Dylan Floro",13394,571670
"Drew VerHagen","STL",21.2,-5.347647190093994,,0.6422215104103088,,,-2.6034960746765137,2.860837936401367,0.3171076476573944,,,-3.0933005809783936,,,"Drew VerHagen",13424,572403
"Marcus Stroman","CHC",138.2,0.5343123078346252,,-3.2966628074645996,-3.842550754547119,,5.722603797912598,-1.0292866230010986,6.056156635284424,,,,,,"Marcus Stroman",13431,573186
"Taylor Rogers","- - -",64.1,-0.12464159727096558,,,,,-0.7584259510040283,1.9172654151916504,,,,,,,"Taylor Rogers",13449,573124
"Daniel Norris","- - -",58.2,-0.6425634771585464,,,,,-1.6268486678600311,-2.9364890456199646,-0.30094270035624504,,,4.933245807886124,,,"Daniel Norris",13475,596057
"Blake Snell","SDP",128,2.223155975341797,,,,,,10.553387641906738,-0.5485500693321228,,,-1.8032475709915161,,,"Blake Snell",13543,605483
"Steven Okert","MIA",51.1,-1.9616496562957764,,,,,,6.618464946746826,,,,,,,"Steven Okert",13580,595345
"Robert Stephenson","- - -",58,-9.198788166046143,,,-0.2392345368862152,,,2.1582013368606567,0.5732672214508057,,,-0.0573481023311615,,,"Robert Stephenson",13594,596112
"Carl Edwards Jr.","WSN",62,3.3445796966552734,,,,,-0.495960533618927,,-1.4420849084854126,,,1.3175278902053833,,,"Carl Edwards Jr.",13607,605218
"Jakob Junis","SFG",112,0.7818629443645477,,0.4474620819091797,,,1.3124550879001617,-0.1870105266571045,,,,-9.103959798812866,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63.2,0.11363216489553452,,,,,8.549731254577637,2.5244855880737305,,,,,,,"Clay Holmes",13649,605280
"Jharel Cotton","- - -",43,2.5422826409339905,,,,,,-0.2736533284187317,-1.611542284488678,,,-0.6098097264766693,,,"Jharel Cotton",13654,605194
"Joey Krehbiel","BAL",57.2,1.7874056100845337,,-4.260950088500977,,,,-2.7351346015930176,,,,1.8665308952331543,,,"Joey Krehbiel",13707,607216
"Max Fried","ATL",185.1,6.551538467407227,,,,,6.089996337890625,3.861870765686035,8.617191314697266,,,7.257330894470215,,,"Max Fried",13743,608331
"Tyler Duffey","MIN",44,-1.8816802501678467,,,,,2.681386947631836,-1.1609443426132202,,-5.139936447143555,,1.2222537994384766,,,"Tyler Duffey",13758,608648
"Chris Stratton","- - -",63.1,-8.269608803093433,,,,,-0.7645884975790977,2.555727571249008,5.086085259914398,,,-1.1084790248423815,,,"Chris Stratton",13761,608717
"Dominic Leone","SFG",49.1,-7.976438045501709,,1.5210516452789307,,,0.055187664926052094,0.9320381879806519,,,,,,,"Dominic Leone",13763,608678
"JT Chargois","TBR",22.1,-1.602991759777069,,,,,4.745530962944031,0.30068063735961914,,,,,,,"JT Chargois",13767,608638
"Zach Eflin","PHI",75.2,2.765207886695862,,-3.978468656539917,,,-1.3018875122070312,0.3402300328016281,2.167229264974594,,,2.7909815311431885,,,"Zach Eflin",13774,621107
"Alex Wood","SFG",130.2,,,,,,-0.49446237087249756,-1.1560202836990356,,,,1.6351802349090576,,,"Alex Wood",13781,622072
"Matt Strahm","BOS",44.2,3.716095447540283,,0.8418409824371338,,,0.41952478885650635,0.13023513555526733,1.092082142829895,,,-4.827182769775391,,,"Matt Strahm",13799,621381
"Paul Sewald","SEA",64,9.017358779907227,,,,,,6.422406196594238,,,,,,,"Paul Sewald",13892,623149
"Chris Flexen","SEA",137.2,-7.501361429691315,,2.0448191165924072,,,0.2047576904296875,6.892120361328125,-6.129735946655273,,,2.518669009208679,,,"Chris Flexen",13896,623167
"Brent Suter","MIL",66.2,-5.103759288787842,,,,,0.48317116498947144,0.3907887637615204,,,,6.718789100646973,,,"Brent Suter",13942,608718
"Michael Wacha","BOS",127.1,-9.120986938476562,,4.522115707397461,,,6.429617881774902,,-3.162611722946167,,,6.251702308654785,,,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",174.2,1.2628254890441895,,,9.507801055908203,,,-4.681869983673096,,,,-0.7753855586051941,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",47.2,,,1.6640878915786743,,,-6.575821399688721,4.625802040100098,,5.178443431854248,,0.09139290452003479,,,"Lance McCullers Jr.",14120,621121
"José Berríos","TOR",172,-17.3885498046875,,,,,1.4203053712844849,,-0.15165665745735168,,,-4.9852166175842285,,,"Jose Berrios",14168,621244
"Josh Hader","- - -",50,,,,,,-2.993853986263275,3.0652822256088257,,,,-2.3855093717575073,,,"Josh Hader",14212,623352
"Wandy Peralta","NYY",56.1,0.48147839307785034,,,,,5.003622531890869,0.6839991211891174,,,,8.466516494750977,,,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",144.1,-5.0716712474823,,2.968486785888672,4.017215847969055,,0.7812009453773499,-0.8484761714935303,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","- - -",55.2,0.01946943998336792,,,,,-0.8343846499919891,-3.2262133359909058,,,,1.6288800835609436,,,"Joel Payamps",14332,606303
"Ty Blach","COL",44.1,,,4.394090101122856,,,2.478115200996399,,-6.281769931316376,,,-4.713601589202881,,,"Ty Blach",14361,621389
"Amir Garrett","KCR",45.1,1.3778226375579834,,,,,2.934112310409546,3.274934768676758,,,,-0.036094389855861664,,,"Amir Garrett",14375,607237
