Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Bryan Garcia","DET",20.1,0.22580645,0.65432099,0.44479495,0.51428571,0.83018868,0.75177305,0.51104101,26.02173913,"Bryan Garcia",19457,650530
"Taylor Clarke","KCR",49,0.31786543,0.7546729,0.5355064,0.58394161,0.85139319,0.77173913,0.49825378,26.02163833,"Taylor Clarke",17611,664199
"Jeff Brigham","MIA",24,0.31132075,0.62318841,0.46539379,0.59090909,0.82170543,0.74358974,0.49403341,26,"Jeff Brigham",16631,656257
"Luis García","SDP",61,0.29361702,0.64516129,0.47412008,0.45652174,0.81875,0.70960699,0.51345756,25.98408104,"Luis Garcia",6984,472610
"Steven Wilson","SDP",53,0.26948775,0.67523364,0.46750285,0.54545455,0.80276817,0.72682927,0.48802737,25.9679878,"Steven Wilson",20353,621051
"José Suarez","LAA",109,0.32052821,0.67578947,0.50981492,0.5917603,0.84267913,0.7689769,0.53280987,25.96491228,"Jose Suarez",19911,660761
"Ryan Borucki","- - -",25.1,0.27570093,0.69,0.47584541,0.44067797,0.87681159,0.74619289,0.48309179,25.9527027,"Ryan Borucki",16350,621366
"José Cisnero","DET",25,0.21296296,0.6588785,0.43488372,0.5,0.80141844,0.72727273,0.49767442,25.85669782,"Jose Cisnero",6399,542585
"Alek Manoah","TOR",196.2,0.30146546,0.67546174,0.49372669,0.57175926,0.85839844,0.77335165,0.51407257,25.83725306,"Alek Manoah",26410,666201
"Zach Pop","- - -",39,0.37545126,0.65503876,0.51028037,0.72115385,0.9112426,0.83882784,0.48224299,25.83064516,"Zach Pop",20185,647315
"Trevor Stephan","CLE",63.2,0.33773585,0.67131474,0.5,0.48044693,0.77744807,0.6744186,0.48643411,25.78410596,"Trevor Stephan",19932,663986
"Brett Martin","TEX",50,0.37793427,0.66975309,0.504,0.59006211,0.90322581,0.76984127,0.432,25.75283019,"Brett Martin",17369,656685
"Robert Stephenson","- - -",58,0.35650224,0.68432203,0.52505447,0.52830189,0.83591331,0.73443983,0.51416122,25.72919818,"Robert Stephenson",13594,596112
"Liam Hendriks","CHW",57.2,0.31878558,0.66745843,0.47362869,0.36309524,0.76512456,0.61469933,0.44409283,25.7232525,"Liam Hendriks",3548,521230
"Ian Kennedy","ARI",50.1,0.27249357,0.69067797,0.50174216,0.78301887,0.83742331,0.82407407,0.54819977,25.71980676,"Ian Kennedy",6986,453178
"Luis Garcia","HOU",157.1,0.29236948,0.68683565,0.48784441,0.51373626,0.82380952,0.73006645,0.49554295,25.69158361,"Luis Garcia",23735,677651
"Vince Velasquez","CHW",75.1,0.27813505,0.676783,0.48321624,0.57803468,0.82286996,0.75444265,0.51444184,25.68631579,"Vince Velasquez",11189,592826
"Connor Brogdon","PHI",44,0.33526012,0.69230769,0.51830986,0.50862069,0.78174603,0.69565217,0.51267606,25.63085938,"Connor Brogdon",21205,641401
"Jorge López","- - -",71,0.2688588,0.62732919,0.46770026,0.49640288,0.85891089,0.76611418,0.55469423,25.60781991,"Jorge Lopez",14527,605347
"Corbin Burnes","MIL",202,0.32528799,0.63128877,0.46090409,0.44182125,0.819869,0.6713055,0.44318876,25.58833129,"Corbin Burnes",19361,669203
"Carl Edwards Jr.","WSN",62,0.30632411,0.6496063,0.47830375,0.6,0.85151515,0.77113402,0.50098619,25.5852349,"Carl Edwards Jr.",13607,605218
"Sam Moll","OAK",43.1,0.21813031,0.61197917,0.42333786,0.57142857,0.83829787,0.7724359,0.52103121,25.54945055,"Sam Moll",14874,594580
"Darren O'Day","ATL",21.2,0.36082474,0.67539267,0.51688312,0.61428571,0.8372093,0.75879397,0.4961039,25.52054795,"Darren O'Day",3321,503285
"Andrés Muñoz","SEA",65,0.38834951,0.69548134,0.54101563,0.405,0.70903955,0.59927798,0.49707031,25.51228978,"Andres Munoz",20373,662253
"J.P. Feyereisen","TBR",24.1,0.32044199,0.72392638,0.51162791,0.48275862,0.77118644,0.67613636,0.47383721,25.45454545,"J.P. Feyereisen",16610,656420
"Huascar Brazobán","MIA",32,0.29395604,0.67041199,0.45324881,0.46728972,0.72067039,0.62587413,0.42313788,25.43644068,"Huascar Brazoban",6107,623211
"Jeff Hoffman","CIN",44.2,0.25386313,0.66835443,0.44693396,0.6173913,0.82954545,0.7651715,0.46580189,25.40124417,"Jeff Hoffman",17432,656546
"Bryan Abreu","HOU",60.1,0.31569343,0.69491525,0.49117647,0.32947977,0.79573171,0.63473054,0.4627451,25.37944664,"Bryan Abreu",16609,650556
"David Bednar","PIT",51.2,0.3202765,0.68872549,0.49881235,0.53956835,0.77224199,0.6952381,0.48456057,25.375,"David Bednar",19569,670280
"Alexis Díaz","CIN",63.2,0.31636364,0.67391304,0.48768939,0.44827586,0.7771261,0.66601942,0.47916667,25.34586466,"Alexis Diaz",21132,664747
"Lucas Luetge","NYY",57.1,0.30215827,0.63614458,0.44490216,0.5297619,0.85606061,0.72916667,0.42739444,25.34217877,"Lucas Luetge",8337,476595
"Aaron Nola","PHI",205,0.3544484,0.6119951,0.4929253,0.55823293,0.835,0.74299065,0.53767687,25.33423913,"Aaron Nola",16149,605400
"Dillon Peters","PIT",39.1,0.25328947,0.65454545,0.46214511,0.66233766,0.86574074,0.81228669,0.52050473,25.28941685,"Dillon Peters",18790,596071
"Yunior Marte","SFG",48,0.29931973,0.66506024,0.47663551,0.61363636,0.84057971,0.76715686,0.48481308,25.28794992,"Yunior Marte",14416,628708
"Tylor Megill","NYM",47.1,0.26415094,0.69212411,0.49113924,0.54081633,0.83793103,0.7628866,0.53037975,25.28743546,"Tylor Megill",21318,656731
"Patrick Sandoval","LAA",148.2,0.31634304,0.64672131,0.48045603,0.53964194,0.81495564,0.72372881,0.49674267,25.28363229,"Patrick Sandoval",19447,663776
"Kevin Gausman","TOR",174.2,0.39496403,0.71931084,0.55731225,0.53187614,0.8243513,0.72082527,0.50053899,25.26101861,"Kevin Gausman",14107,592332
"Yu Darvish","SDP",194.2,0.30319564,0.64158768,0.49545608,0.58868895,0.83194829,0.76766304,0.56815887,25.2535665,"Yu Darvish",13074,506433
"Scott Effross","- - -",56.2,0.33062331,0.58744395,0.47116564,0.63934426,0.84351145,0.77864583,0.54723926,25.24479167,"Scott Effross",18384,664123
"Génesis Cabrera","STL",44.2,0.28877005,0.67127072,0.47690217,0.62037037,0.86831276,0.79202279,0.49184783,25.24022346,"Genesis Cabrera",17490,650893
"Chris Stratton","- - -",63.1,0.3327787,0.65531062,0.47909091,0.61,0.85321101,0.76091082,0.45363636,25.22916667,"Chris Stratton",13761,608717
"Tanner Rainey","WSN",30,0.32644628,0.69175627,0.52207294,0.53164557,0.75129534,0.6875,0.53550864,25.18717949,"Tanner Rainey",17610,663432
"Austin Voth","- - -",101.2,0.27505828,0.67256637,0.47900114,0.58474576,0.84375,0.77132701,0.51305335,25.18292683,"Austin Voth",15047,608723
"Paul Blackburn","OAK",111.1,0.25888889,0.63573086,0.44324631,0.57081545,0.87226277,0.78233035,0.4892168,25.15637217,"Paul Blackburn",14739,621112
"Caleb Thielbar","MIN",59.1,0.34210526,0.70740741,0.54016064,0.61538462,0.76701571,0.72304833,0.54216867,25.15508021,"Caleb Thielbar",10078,573204
"Frankie Montas","- - -",144.1,0.32592593,0.71402878,0.51138805,0.57828283,0.84005038,0.75294118,0.4778685,25.14780059,"Frankie Montas",14309,593423
"Shawn Armstrong","- - -",61.2,0.30941704,0.70364238,0.53619048,0.61594203,0.81647059,0.76731794,0.5752381,25.14304124,"Shawn Armstrong",12857,542888
"Hunter Harvey","WSN",39.1,0.30272109,0.64850136,0.49470499,0.53932584,0.84033613,0.75840979,0.55521936,25.128,"Hunter Harvey",15507,640451
"J.B. Wendelken","ARI",29,0.22173913,0.6744186,0.46106557,0.68627451,0.83333333,0.8,0.52868852,25.08287293,"J.B. Wendelken",14506,605525
"David Price","LAD",40.1,0.2,0.67977528,0.48657718,0.64583333,0.87190083,0.83448276,0.59731544,25.06855792,"David Price",3184,456034
"Kyle Gibson","PHI",167.2,0.29057971,0.67770419,0.4826579,0.53865337,0.87296417,0.77155825,0.49616648,25.05157737,"Kyle Gibson",10123,502043
"Evan Phillips","LAD",63,0.25977011,0.61680328,0.44853738,0.47787611,0.81395349,0.72222222,0.52871073,25.02492669,"Evan Phillips",17734,623465
"Enyel De Los Santos","CLE",53.1,0.28533333,0.71125265,0.52245863,0.52336449,0.79701493,0.73076923,0.55673759,25.0128,"Enyel De Los Santos",18403,660853
"Caleb Ferguson","LAD",34.2,0.27737226,0.64379085,0.47068966,0.60526316,0.81725888,0.75824176,0.52758621,25.00232019,"Caleb Ferguson",19349,657571
"Josiah Gray","WSN",148.2,0.27822878,0.62882448,0.44589911,0.55437666,0.83994878,0.74697755,0.47824413,24.9937565,"Josiah Gray",24580,680686
"Scott Barlow","KCR",74.1,0.37910448,0.56628788,0.46160267,0.48818898,0.85618729,0.68716094,0.44073456,24.98666667,"Scott Barlow",14993,605130
"Diego Castillo","SEA",54.1,0.25692695,0.69004525,0.48510131,0.44117647,0.85245902,0.74938575,0.52681764,24.96266234,"Diego Castillo",17496,650895
"Penn Murfee","SEA",69.1,0.29954955,0.66189624,0.50149551,0.57142857,0.84864865,0.77534791,0.55732802,24.95391061,"Penn Murfee",25174,682171
"Louis Head","- - -",28.2,0.26736111,0.69379845,0.46886447,0.58441558,0.87709497,0.7890625,0.47252747,24.94059406,"Louis Head",13259,545343
"Adam Ottavino","NYM",65.2,0.2791587,0.59701493,0.44003777,0.47945205,0.815625,0.71030043,0.50613787,24.93702771,"Adam Ottavino",1247,493603
"Phil Bickford","LAD",61,0.26682692,0.67417678,0.50352467,0.61261261,0.81748072,0.772,0.58106747,24.92577598,"Phil Bickford",18519,641360
"Matt Strahm","BOS",44.2,0.24367089,0.63839286,0.47513089,0.63636364,0.82867133,0.78787879,0.58638743,24.90652557,"Matt Strahm",13799,621381
"Chase De Jong","PIT",71.2,0.26817447,0.64504505,0.44633731,0.53012048,0.86592179,0.75954198,0.47274276,24.90481651,"Chase De Jong",15036,608328
"Jordan Montgomery","- - -",178.1,0.32307692,0.68814815,0.50460405,0.58956916,0.81808396,0.74452555,0.49723757,24.90071283,"Jordan Montgomery",16511,656756
"Spencer Howard","TEX",37.2,0.24437299,0.65616798,0.47109827,0.57894737,0.912,0.83435583,0.55057803,24.8978389,"Spencer Howard",23252,675921
"Anthony Gose","CLE",21,0.2629108,0.66477273,0.44473008,0.41071429,0.78632479,0.66473988,0.45244216,24.88095238,"Anthony Gose",5097,543238
"Ron Marinaccio","NYY",44,0.30715935,0.62962963,0.44517834,0.59398496,0.74509804,0.68545994,0.42800528,24.87010676,"Ron Marinaccio",23488,676760
"Drew VerHagen","STL",21.2,0.2907489,0.64583333,0.45346062,0.57575758,0.82258065,0.73684211,0.45823389,24.86363636,"Drew VerHagen",13424,572403
"Mason Thompson","WSN",24.2,0.28409091,0.6984127,0.49863014,0.6,0.86363636,0.79120879,0.51780822,24.86311787,"Mason Thompson",21850,666168
"Paul Sewald","SEA",64,0.24776786,0.68867925,0.48670757,0.5045045,0.74794521,0.69117647,0.54192229,24.86065574,"Paul Sewald",13892,623149
"Cody Poteet","MIA",28,0.29333333,0.70852018,0.5,0.53030303,0.79746835,0.71875,0.49776786,24.85196375,"Cody Poteet",18769,547001
"Tyler Beede","- - -",61.1,0.2425829,0.66933868,0.44123134,0.62589928,0.88023952,0.80549683,0.46548507,24.84298584,"Tyler Beede",16981,595881
"Jordan Romano","TOR",64,0.33555556,0.67717996,0.52173913,0.51655629,0.8,0.71705426,0.54499494,24.8415978,"Jordan Romano",16122,605447
"Andre Pallante","STL",108,0.21863799,0.65720524,0.44780376,0.56830601,0.91528239,0.8343949,0.5225328,24.78295185,"Andre Pallante",26108,669467
"Mike Clevinger","SDP",114.1,0.27003293,0.67192118,0.48182762,0.58943089,0.8431085,0.77586207,0.52699896,24.76173791,"Mike Clevinger",12808,605182
"Ryan Yarbrough","TBR",80,0.30708661,0.66991643,0.49963045,0.73846154,0.82744283,0.80177515,0.53067258,24.76012146,"Ryan Yarbrough",16502,642232
"Justin Verlander","HOU",175,0.34168013,0.71146822,0.53586498,0.643026,0.84188912,0.78167502,0.52512466,24.76004173,"Justin Verlander",8700,434378
"Nick Wittgren","STL",29,0.24347826,0.6812749,0.47193347,0.75,0.87719298,0.84581498,0.52182952,24.73313783,"Nick Wittgren",15594,621295
"Jeffrey Springs","TBR",135.1,0.34450652,0.65953488,0.502094,0.57837838,0.80959097,0.73030584,0.50023267,24.71283355,"Jeffrey Springs",17677,605488
"Beau Brieske","DET",81.2,0.27126806,0.72439759,0.50505051,0.76923077,0.85654886,0.83384615,0.51592852,24.70138151,"Beau Brieske",26079,689225
"Martín Pérez","TEX",196.1,0.2709848,0.62005457,0.44276603,0.68536585,0.86358636,0.80818802,0.49211145,24.69212636,"Martin Perez",6902,527048
"Trevor May","NYM",25,0.25213675,0.63636364,0.44301075,0.47457627,0.78911565,0.69902913,0.49677419,24.69142857,"Trevor May",6398,543507
"Ken Waldichuk","OAK",34.2,0.26241135,0.73355263,0.50682594,0.58108108,0.83856502,0.77441077,0.51877133,24.69107551,"Ken Waldichuk",27681,686610
"Lucas Giolito","CHW",161.2,0.29611307,0.65994021,0.47293861,0.50357995,0.85390713,0.74116743,0.48601526,24.67708842,"Lucas Giolito",15474,608337
"Zach Jackson","OAK",48,0.22903885,0.61557789,0.40248027,0.40178571,0.8,0.67507003,0.44870349,24.6740413,"Zach Jackson",19493,667427
"Vladimir Gutierrez","CIN",36.2,0.22,0.63173653,0.42105263,0.74025974,0.87677725,0.84027778,0.48830409,24.64848485,"Vladimir Gutierrez",19278,661269
"Andrew Kittredge","TBR",20,0.40833333,0.73451327,0.56652361,0.48979592,0.92771084,0.76515152,0.48497854,24.6433121,"Andrew Kittredge",12828,552640
"Gregory Soto","DET",60.1,0.24675325,0.68028419,0.46823956,0.59398496,0.81723238,0.75968992,0.51088929,24.63865546,"Gregory Soto",19677,642397
"Yimi García","TOR",61,0.26819127,0.65412186,0.47545717,0.62790698,0.83013699,0.77732794,0.53705486,24.62103929,"Yimi Garcia",12095,554340
"Brayan Bello","BOS",57.1,0.30418251,0.63247863,0.45875252,0.575,0.84121622,0.74780702,0.47082495,24.60648801,"Brayan Bello",23920,678394
"Phil Maton","HOU",65.2,0.31672598,0.65037594,0.47897623,0.53932584,0.80346821,0.71374046,0.48628885,24.58116481,"Phil Maton",18064,664208
"Jordan Weems","WSN",39.2,0.34357542,0.73684211,0.54607046,0.64227642,0.83214286,0.77419355,0.51490515,24.57319224,"Jordan Weems",13190,607179
"Matt Wisler","TBR",44,0.26455026,0.69002695,0.4753004,0.57,0.84765625,0.76966292,0.4953271,24.56613757,"Matt Wisler",12804,605538
"Michael Kopech","CHW",119.1,0.27722772,0.62248996,0.44865404,0.58928571,0.86290323,0.77777778,0.49651047,24.56179025,"Michael Kopech",17282,656629
"José Leclerc","TEX",47.2,0.32473118,0.696875,0.47643312,0.43046358,0.76681614,0.63101604,0.40764331,24.5404475,"Jose Leclerc",14524,600917
"Drew Rasmussen","TBR",146,0.35125448,0.70347284,0.52791425,0.58163265,0.86329114,0.76988156,0.5015632,24.52410006,"Drew Rasmussen",25385,656876
"John Schreiber","BOS",65,0.27201566,0.65225933,0.46176471,0.47482014,0.80722892,0.70912951,0.49901961,24.51664447,"John Schreiber",20020,670167
"Nick Martinez","SDP",106.1,0.3171857,0.62837046,0.47151163,0.57090909,0.84328358,0.75092478,0.49593023,24.50080128,"Nick Martinez",12730,607259
"Nick Nelson","PHI",68.2,0.2571885,0.69204152,0.46594684,0.57142857,0.8075,0.73975045,0.48006645,24.49717514,"Nick Nelson",20153,656793
"Ryan Brasier","BOS",62.1,0.36563877,0.70244821,0.54720812,0.58433735,0.84450402,0.76437848,0.53908629,24.47398031,"Ryan Brasier",5615,518489
"Tommy Nance","MIA",43.2,0.25409836,0.60779221,0.43541944,0.32258065,0.88034188,0.72171254,0.5126498,24.4692029,"Tommy Nance",19178,667297
"Chris Archer","MIN",102.2,0.24675325,0.65469293,0.44376049,0.60087719,0.85309735,0.78058008,0.48293229,24.46457867,"Chris Archer",6345,502042
"Dylan Lee","ATL",50.2,0.42010309,0.71311475,0.56233422,0.49079755,0.77011494,0.66273585,0.48541114,24.45504587,"Dylan Lee",19996,669276
