Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Tyler Clippard","CLE",62,105.41109350223053,66.25101803992098,146.67828171077792,80.19473876969508,116.8297171529874,73.42764251687306,68.85514819172694,63.43274911556518,68.52195094410582,114.12996640575595,62.63490150298958,86.01015324840776,107.91145340198946,58.99921004758548,74.63497521449163,153.19961562671233,"Tyler Clippard",5640,461325
"Cody Stashak","MIN",25,102.11698564655964,10.953500449653093,857.6950371950314,74.5810988877866,105.75406331245372,11.343628693082017,112.82225133272905,89.0452078742571,117.9688723010687,112.22212214229141,69.97104656152582,66.05796222612108,106.4883425559061,85.81703271067093,61.38807473357433,152.98895147366164,"Cody Stashak",18088,664054
"Caleb Smith","MIA",153.1,110.3300936275026,106.64767392108465,103.45287620469132,142.3386219059567,112.14763587389581,108.40455682506669,89.50871578323017,92.83397268918957,85.08028281331549,104.17609693676249,107.86568668952019,118.87823559320724,114.02199722197695,98.64253956698843,60.14329783854936,150.46336026460813,"Caleb Smith",14875,592761
"Gerardo Reyes","SDP",26,147.17419024666566,115.30713346245555,127.6366654271933,76.31210353192884,140.05902340808748,109.73259097866415,94.50556156724545,101.92494465282105,114.96671832108285,65.0770377949843,180.8056254715491,77.6810071544718,99.90697405870654,57.63706533994678,82.75073417060646,147.81153292779538,"Gerardo Reyes",16306,622103
"Sam Tuivailala","SEA",23,119.87644391477205,130.96574713092105,91.53267192649916,27.022133334204067,126.36485522873582,138.0543827148814,63.68765656330301,77.43060424155158,76.02057953798911,113.20208040040025,53.2123828253172,70.26120330239328,110.70160570064296,61.18436573053636,78.7813627056183,147.12503386434784,"Sam Tuivailala",13485,592815
"Nick Goody","CLE",40.2,125.55367354647143,148.14160759185373,84.75247400400879,106.98108674484448,127.14939418535707,150.02441675748338,78.83902468101186,94.88423991625116,82.15344544043327,112.18272518948756,76.39403705809646,101.85036869269803,109.6052789174761,98.13730004002123,60.84105233529623,146.47203787264456,"Nick Goody",13685,580792
"Edgar García","PHI",39,116.19013598863694,181.69606687710927,63.94751960359962,186.54067471491712,112.82294327966504,176.4305181168831,105.56357533510237,124.25134590887114,101.82766479867338,110.31963882119229,129.95775160318266,144.91482802353505,124.40501867699555,78.38640886232763,73.68413199191394,146.199043477674,"Edgar Garcia",19276,658305
"John Brebbia","STL",72.2,120.56060838773246,101.26640080026017,119.0529130844898,54.60866260288976,123.41246538267117,103.66185798919012,87.3342910042808,89.60845947009807,99.38980173719501,98.92759366663336,85.59731885033906,72.55644351604403,104.46202277960666,104.11856936374792,61.89863231635392,144.87360409616454,"John Brebbia",12777,605154
"Craig Kimbrel","CHC",20.2,146.17469090125294,158.2514170810972,92.36863946847441,288.0166208695411,134.76073830937335,145.89446757770475,103.86967971034142,120.90082123578878,94.723409115045,122.74575199002764,147.38996843131466,181.25308384073156,107.14961749653928,92.21930454391484,69.0788737424193,143.33239556634706,"Craig Kimbrel",6655,518886
"Hector Noesí","MIA",27.2,87.35258967235582,137.91389078263717,63.338495635525305,167.33496410053422,83.46471527740043,131.77564772054902,111.62927570442984,120.41528032139637,100.08702095596102,74.20538646564103,201.85791048594533,148.95331168736456,136.82687909176525,94.44145627175277,69.35629876061988,141.6054990891631,"Hector Noesi",3292,456051
"Brad Wieck","- - -",34.2,142.3329131055865,102.20403511915927,139.2634871872545,152.6241846709658,142.7735386450943,102.5204356983377,86.03347208331311,89.54833109223705,90.513479821043,88.0176855647866,134.3801148472319,108.9491625406225,92.92608594519079,88.88607632440004,72.13055082079408,141.60549896828033,"Brad Wieck",16390,623364
"Jason Adam","TOR",21.2,84.83564015433447,126.38652955691614,67.12395943265463,28.685034835194482,87.02048614128887,129.64147802503888,76.31213286431276,85.62038263955124,79.67128533501119,104.69064586653441,63.55811683249575,85.63106598192125,135.1467593086064,110.13185881842537,59.08602211127766,141.54442910023036,"Jason Adam",11861,592094
"Elieser Hernández","MIA",82.1,103.95957957020595,86.06654492373671,120.78975929071751,160.6570160258026,103.83830235377916,85.96614421298305,96.93259118820721,93.80157748516477,89.23864207708465,102.69234969045684,120.00830529455685,129.91043417222872,115.8236733958146,78.87177326512854,77.76422900794262,140.81779207375072,"Elieser Hernandez",16933,622694
"Asher Wojciechowski","BAL",82.1,99.22298158621432,93.12692650705885,103.88231814294807,128.3278011886879,97.49294227550197,91.50318187255296,97.98101009738922,97.33686649649863,93.18381610768928,106.072292708251,104.45667403829191,108.98598125768177,122.50164372613027,87.76742003032383,71.2938778451691,140.37464045375364,"Asher Wojciechowski",10836,592879
"Dan Straily","BAL",47.2,70.69639762993651,126.386584681183,55.936632850375226,286.8504734634991,61.5166009676137,109.97552583341165,136.64191337402417,147.88981633498247,109.06774229893021,92.54526577054193,208.491369474821,191.3120051782806,155.4829312783979,100.19977571536313,66.0179016313044,139.27420862716605,"Dan Straily",9460,573185
"Jake Newberry","KCR",31,95.52875940412777,141.3354399318195,67.59009803982585,140.34072808596966,93.12532998033491,137.77955712558887,95.8989136328197,107.71593935805781,87.93650371160248,126.93017800653436,79.99784561841761,131.43143737610933,129.54473097113157,72.6144121121086,80.512821182613,138.48373783713103,"Jake Newberry",15136,623470
"Pedro Báez","LAD",69.2,99.7345261561869,89.97869831190825,110.84236736216928,56.960238644660656,107.80859064749866,97.26297799608457,70.0410194413203,71.73064813900396,72.17669727109033,89.26963784842243,72.86969155462705,78.99703665285296,108.82249092882617,80.75701767098745,79.3561448939083,137.66388254651164,"Pedro Baez",5420,520980
"Burch Smith","- - -",21.1,94.40453674650558,178.85716294036777,52.78207969627109,93.00541530425053,81.36497390271744,154.15264410689122,115.88181954078904,141.9669469164259,114.80570050830825,100.8649874821355,124.4759531911883,120.32655943072612,147.56825274581325,100.23837443742971,70.0800167466955,137.10055219776243,"Burch Smith",12784,572143
"A.J. Cole","CLE",26,117.82734195597966,84.25773211149968,139.8415821513638,95.6168346906157,111.8483653495662,79.9822004497887,111.83196197933833,111.30655785538683,119.28229091980526,95.88283999492802,82.14810879403075,84.65332703126384,105.14024313715167,90.76801549413102,72.72125781948813,136.9784799511629,"A.J. Cole",11467,595918
"Mike Shawaryn","BOS",20.1,145.64228863758126,175.07647818159415,83.18781294340789,152.83015259338237,123.86573021073062,148.89890239101706,121.38118074417747,142.32638657596098,138.25311278722526,82.7904944865519,201.38627268200463,137.0261942386134,125.57225777481968,75.85612701861238,80.1881727977785,136.9784799511629,"Mike Shawaryn",19495,642067
"John Means","BAL",155,79.71711076806227,67.13434078310306,118.74267674862556,92.22391639050936,83.56729229563678,70.37680217643322,92.19122313708897,84.25781000728018,85.80470968223028,105.36466224801752,76.44679151213923,90.85444312676104,119.47893487749192,90.14471576971873,73.03336633372562,136.97847985827624,"John Means",16269,607644
"Giovanny Gallegos","STL",74,126.55304067835334,58.92845443387083,214.75708676420297,80.437072691791,143.74478738625342,66.93366225177529,68.6376931126212,61.39107917314088,75.18920396526516,120.01806872550667,55.070525687349935,70.68783131009614,80.86620920391069,88.35382449737034,77.21391069689224,135.60789514468803,"Giovanny Gallegos",14986,606149
"Liam Hendriks","OAK",85,148.97062731712617,67.65395788073876,220.19499917753473,36.55935383212143,164.3137831538995,74.62194753865512,78.33724448077672,71.58534680844085,104.45790743923689,119.34733632723385,40.479047982207696,42.495676215029874,70.50944966056029,90.7680152659143,74.01985182891714,135.47322192671103,"Liam Hendriks",3548,521230
"Yusmeiro Petit","OAK",83,87.35309623189555,32.99247581324588,264.76672887324884,82.368694943371,101.4140263297334,38.30316372063337,75.90240329188693,59.89989714517389,71.50392473519192,113.33371080157129,60.962444074724225,80.56935587591674,97.85693269669325,98.24302851261268,70.58239723282385,135.1190433845521,"Yusmeiro Petit",4020,433589
"Hunter Strickland","- - -",24.1,74.66395132133398,89.60354628302508,69.2764796013558,161.43973044896117,74.17453462790195,88.9261509105382,94.7380164855754,93.22386629924311,77.53058285085413,100.59164066798377,124.76660178857153,140.69518623147292,135.82959023054767,91.14927594371082,75.98442532017836,134.95254368555328,"Hunter Strickland",7836,519326
"Javy Guerra","- - -",67.2,85.13904697111184,68.56723984214418,124.18585127504855,97.15052805397329,86.10068555176065,69.35385325339261,100.62872621685877,93.6121636056178,95.57875457929319,95.17530519943097,104.01684167267422,94.30761902504969,116.94991344345726,91.0800158669334,77.41251492152084,133.50493795246882,"Javy Guerra",7407,457915
"Joe Jiménez","DET",59.2,140.3395183802756,105.55745673920245,132.950837512266,135.41258449057287,140.36897286417874,105.579616505192,96.61779604386034,98.24818591913906,106.94500047350444,107.43715972178049,94.34245907629042,101.61005797066647,91.64166119888718,103.45066978886064,69.60819020907036,133.22564464757914,"Joe Jimenez",15761,641729
"Jeff Brigham","MIA",38.1,102.44939304437356,99.53784880379848,102.92505538133759,138.0253578039143,104.46049740597462,101.491802669636,100.00759768588645,98.75956506991763,95.9991452647426,107.07870631169294,106.4648548050823,117.80801643040682,110.4840765397981,95.69927792619181,76.03020689272407,132.51485600788234,"Jeff Brigham",16631,656257
"Jerad Eickhoff","PHI",58.1,88.03892496273137,84.09932149001202,104.68445806016572,204.08034118318346,89.76715302893766,85.75021739249037,104.55115274124525,98.6466925079119,87.03219213561829,106.75160861805703,128.59133730644294,143.4163168026584,116.35532410744955,84.57983510554344,81.75014631129518,132.3068265273588,"Jerad Eickhoff",12664,595191
"Robert Stephenson","CIN",64.2,126.13218605676668,101.15039376389745,124.69766328244046,92.04655209049979,133.32054706480335,106.91502916741815,73.27820941549896,78.44767707212668,77.97613971069585,93.50338163953998,81.50275643787984,78.68041989798147,90.23989312721649,101.80053063073989,73.2654721091848,132.1636374590993,"Robert Stephenson",13594,596112
"Ryan Helsley","STL",36.2,87.88199126530209,89.19624847435365,98.52654874174107,90.1870178537845,90.19280751809957,91.54162607463118,97.80096826492127,94.9887392973508,94.64750894748488,116.32520505337911,70.19515573249417,98.1853284137147,115.32701836894195,94.80489222874832,77.47163407351997,131.27639961061112,"Ryan Helsley",18138,664854
"Jake McGee","COL",41.1,85.26858543145624,72.5319128835992,117.56008656601043,176.01018968639187,83.85112586750591,71.32618401941613,114.83469466542049,106.24619584866247,101.82766479867338,108.5330860453793,87.41281675334808,129.12816045131316,121.41100266998255,85.78539928620901,82.1092555451,131.11025328430728,"Jake McGee",7550,459429
"J.B. Wendelken","OAK",32.2,106.28504705948352,75.44504364338964,140.8774456938512,38.051588648822346,114.18209688416461,81.0506650721845,69.4440409065246,68.1468563424783,75.94516229638396,85.83198843162896,80.54507894220936,66.15843216815486,100.05324357987683,73.04664079777535,87.22222310539348,130.45569513940143,"J.B. Wendelken",14506,605525
"David McKay","- - -",26.1,131.84722825451303,176.78115261963495,74.58217714300686,70.80483049351669,130.06830185549975,174.39597196827395,81.81919399885079,104.26177897676467,95.1313085607336,86.50916383250838,119.43820575451565,91.99060250597559,108.0717527339025,112.3794477321625,67.52688224407153,130.45569495676347,"David McKay",19814,641853
"Daniel Hudson","- - -",73,98.87222425431946,101.2114979319534,96.38787575288528,69.74877435912572,102.09000558291814,104.61376465250183,81.97740690497405,84.82478899803098,83.35764282265762,113.51685475691443,54.18706091384185,86.60953786505175,111.98891542134243,75.13184678118854,87.27557285259454,130.20132421771322,"Daniel Hudson",7146,543339
"Juan Minaya","CHW",27.2,99.6563354816206,118.77289655119804,83.90494929081828,89.85674573053235,94.27219357635946,112.35594825089368,109.83496265827873,115.32963681062161,111.91918654203951,113.08715454085194,85.05741628717784,99.1308578573621,123.4000460972619,111.05733647686789,69.51296717583581,128.92092222640127,"Juan Minaya",10341,573668
"Jacob Webb","ATL",32.1,87.20249900220907,101.15039376389745,86.21073015826029,81.8191574137776,92.17223016532353,106.91502916741815,82.49214272395155,84.30198133124063,78.9361742625375,118.21119559664508,31.029842898144583,97.8360030610661,116.24717755742576,77.71289669900419,87.96560680325346,128.8381083033836,"Jacob Webb",19274,657097
"Michael Feliz","PIT",56.1,130.49050147794995,130.6276868165336,99.89497303016292,129.14358466952766,131.71593500439735,131.85441324555393,84.98000099657864,95.42864785888561,88.89716768138155,109.78925594224427,92.02316896783381,106.56704393336697,96.59070980532024,96.34852686359294,79.04547735311867,128.3573691360821,"Michael Feliz",11903,593140
"Emilio Pagán","TBR",70,140.046165481295,50.85554279049479,275.3803463674296,106.54443743373454,158.1795606172824,57.440399973441515,70.58118217489798,61.48360194424163,76.41378943215112,131.9796767426578,52.85409181161794,75.71238408020686,69.02066534727577,90.76801549413102,80.29638884727531,128.1978078995138,"Emilio Pagan",14771,641941
"Jerry Blevins","ATL",32.1,115.23191446679408,134.86723942024747,85.44099150833883,102.27398296618179,113.16078995992692,132.44320425360644,82.4362537383662,96.01062383156847,83.80877761207685,106.92518839592483,86.88359086647326,104.94634448216604,111.33562081248378,119.34262921990889,67.72438600843483,128.15602411932306,"Jerry Blevins",7841,460283
"Ryan Brasier","BOS",55.2,111.90065144700765,103.3039736191355,108.3217334475648,100.48351871496996,111.3533241487199,102.7986992543876,93.26256974938131,95.97687291117735,95.93073132174814,93.71826088727747,100.30942032704854,97.67285256819653,106.77484450229575,101.14150300614561,75.20039173501809,128.08377331495447,"Ryan Brasier",5615,518489
"Héctor Santiago","- - -",33.2,121.07417990337194,178.75114045225394,67.70826118549422,148.86929451643735,107.63963726529491,158.84242608896855,118.8241318620515,141.73500410915204,123.10504230766846,99.90900359210416,149.8429952324129,127.40625129882058,121.90553528620178,103.40272339858319,75.2652376083493,128.05345445203352,"Hector Santiago",4026,502327
"Chase Anderson","MIL",139,89.83139584303434,98.03742580529779,91.62969034385922,109.43554642522886,90.32611633620161,98.57734208845645,95.70015433986512,95.87017325478554,90.33806610045961,105.95917885013608,94.82508660448215,108.68924192905776,118.71574708492696,93.8211283250449,80.56345056489894,128.03886445036838,"Chase Anderson",6895,502624
"Chris Devenski","HOU",69,106.55685376296786,83.34185060229731,127.85516080279487,117.09592729914337,106.29348008823236,83.13586044218647,99.92990245151613,96.7882686794023,99.48372137070179,100.51981531003294,106.96514444381056,101.66051828135997,105.97265088925647,97.24492904301634,77.19781778869907,128.03013696268698,"Chris Devenski",12763,606965
"Reyes Moronta","SFG",56.2,124.39181118360281,158.71688207120957,78.37339105632277,46.68505282151729,122.70896473674453,156.5696719815378,79.1859100195392,98.87576408002424,92.34371562624793,111.67456649000049,67.48528555474493,84.27599795612336,108.8880190167996,82.93102921635186,86.14152111583095,127.86487073089081,"Reyes Moronta",14966,606625
"Josh James","HOU",61.1,166.4950713480924,156.26595800035452,105.48050765857666,101.33300630578874,165.38981328744828,155.22861204313233,80.41348978477362,97.99811458831972,103.31001834649803,100.01642971744775,104.07418668251476,87.71198990768836,82.6374301829506,89.19565631332368,81.88299127232177,127.27134357667107,"Josh James",16794,657624
"Wei-Chung Wang","- - -",31,59.202196070571475,123.54339120007371,47.89659488973503,80.19473198520714,61.25162138712392,127.74092448535986,94.36877054071218,98.53124785008899,84.13873717298577,110.6896051332461,85.35578826798849,116.10148899995737,138.48242023407454,84.23261315635047,84.01019376161337,127.15286182780123,"Wei-Chung Wang",14382,623913
"Sergio Romo","- - -",60.1,100.77675573383654,76.87996103755157,130.94855483835275,74.75161723462088,104.8555434108793,79.8874471093209,87.52322913985385,83.55601127768571,89.22666727180422,97.95011161223984,79.17473510112548,83.6719405844172,104.54285802959431,88.08197973153278,83.86829783894821,126.95929287131091,"Sergio Romo",9817,489265
"Jaime Barria","LAA",82.2,92.64643184653568,89.43883858479083,103.58635714777724,180.43809006955598,90.39799372584056,87.26824967540364,108.65394155442627,106.81831310232361,96.33550233998338,95.58711138919145,138.19570496683292,132.82003201946065,116.01779675079281,91.82756428007075,80.92715849625478,126.85166603868343,"Jaime Barria",18356,642545
"Ryan Buchter","OAK",45.1,112.62906253195024,138.93230897563998,81.06758383802823,109.6781199477442,111.09517753228735,137.04020976098042,96.33855385876247,106.39596087633115,99.26745241120028,127.2610485058228,66.96904889605176,110.9709540073363,110.83047635108144,134.8553371841963,59.58254322604668,126.61876271992254,"Ryan Buchter",9456,488748
"Vince Velasquez","PHI",117.1,111.56893404216366,99.88121557714557,111.70161051657858,146.55390377416452,108.64431587224732,97.26297832180246,104.89302630847286,105.18454130637933,103.59091440557684,104.42440968078925,110.58222894691781,114.63978497387936,107.20995191808447,99.61961873748825,78.8863681413187,126.52180593191973,"Vince Velasquez",11189,592826
"Ryne Stanek","- - -",77,117.51537616019733,138.37777935239902,84.85346576084505,90.85779886436134,118.99300677236498,139.97158410620455,84.56661202094344,97.07587210588042,89.55086089065017,99.95889417107321,92.32188519522636,98.61267363741925,104.2545242344407,105.77466093780315,74.64633159993154,126.47047027049663,"Ryne Stanek",15947,592773
"Brock Stewart","- - -",25.2,75.42727205993832,85.25119047480338,88.43747304901964,269.4672971092583,67.19914117499964,75.9091629878617,130.631184606892,130.74626536874513,105.48641539998351,80.98903889980424,219.22394341943473,186.76224746695522,139.4116438165899,85.24463211908912,85.03330609047846,126.40225436490815,"Brock Stewart",16727,592779
"Wilmer Font","- - -",84.1,114.62917825089356,93.96609009799174,121.87607680199872,129.0658635634278,116.81220453061071,95.64276371552133,96.31585227536105,94.90126530567886,96.97282509882962,109.28784758799421,103.5644292537137,106.72134443212016,100.76144538737638,84.20693278269398,86.16729570887564,126.32511879445975,"Wilmer Font",5257,521655
"Drew Gagnon","NYM",23.2,72.33246321130208,80.61164907535323,89.72953546254801,307.39806577478174,62.6579841789462,69.82982966784066,127.68459745698055,131.1694120035365,97.584845432062,84.67677957950708,204.31022410190698,208.4175802193309,141.98902753869532,81.0719157025379,88.56265850242707,126.00650143613032,"Drew Gagnon",12545,543193
"Raisel Iglesias","CIN",67,133.76318886134806,85.42428134740273,156.5868364287521,118.45460937535913,137.5622156910184,87.85043185134953,96.64362684358775,92.6669439937426,107.30227043301066,108.42541433576038,90.31833641830929,84.90290363930325,83.83417272815711,120.897258567138,68.79806512723852,125.85283506150842,"Raisel Iglesias",17130,628452
"Thomas Pannone","TOR",73,96.52151733006966,116.28714176865735,83.00274551575603,110.6796934124433,93.40198853118832,112.52880341614153,100.58363067810112,105.71575323338655,97.7934639687724,89.48883417704747,134.74485730876802,111.50709264836,120.92220621632687,100.51717256440635,77.68717706063248,125.56360643926136,"Thomas Pannone",17281,623381
"Edwin Díaz","NYM",58,171.88127593221878,103.3788001582745,166.26355104325393,171.04435484153134,168.07953479773252,101.0922292361457,103.17547967886046,104.43540202344424,128.02893527318585,104.74304167432788,136.42028767211434,104.35868663894956,68.83411749955506,90.05791459366684,84.5496631743153,125.41584612055365,"Edwin Diaz",14710,621242
"Freddy Peralta","MIL",85,136.23865340105974,118.63686400829685,114.83668687579598,116.71263467275487,129.8218629998378,113.04911577380348,102.87467653110866,110.45581100039115,114.73539695625172,89.03158545951145,119.28228085194732,93.85504534790022,93.61590775683464,112.15861346833012,73.64264301497462,125.25443564509683,"Freddy Peralta",18679,642547
"Matt Koch","ARI",20.2,43.85243155350398,52.75050157076847,83.13177552162696,256.0149158736084,40.42822149281199,48.631488414464414,135.19545613092058,120.90088818422586,101.82766479867338,87.20444475238286,205.81907729978934,201.13920593179455,156.59413853585727,94.58390203720796,82.65848117682677,124.9564471595521,"Matt Koch",13420,571863
"Adam Plutko","CLE",109.1,72.85175010809985,65.1198943148895,111.87326572109106,125.0597663057328,74.27506157800146,66.39215112936203,105.63577651124776,95.69644810932911,94.05256941334045,102.41715368521301,104.7797738397013,115.2045076465601,120.87329027386436,109.64159131875589,73.64829931126691,124.9492082646648,"Adam Plutko",15846,592644
"David Hess","BAL",80,86.79941275911285,102.68903709109208,84.52646743371324,217.5281423354349,81.9608476903227,96.96472185222225,112.01612775998824,115.0166936568133,93.50210521233682,85.01893579370868,150.504615059804,148.97688480696974,123.76214571574702,103.07907955103153,76.97029692169896,124.90757935818877,"David Hess",16130,605276
"Drew Smyly","- - -",114,106.64520511169384,131.87630524571335,80.93751997643993,179.00438356877177,101.55769582034233,125.72245897122033,110.59744564025056,118.91599241578209,104.06866262390815,100.11353159091398,130.32508003211146,133.71486313062408,115.27308179165853,103.39890599854704,77.32561375340975,124.80155533230446,"Drew Smyly",11760,592767
"Tony Gonsolin","LAD",40,93.14574990671443,102.20402762151595,91.13705760889475,66.13714183895969,97.8875546031004,107.40696915808188,71.73636447763133,77.60854791994254,70.4468121248684,101.97339400218861,68.74544433340634,86.92199085684419,110.60837989099427,68.31059570656012,95.94288010612586,124.7522701222533,"Tony Gonsolin",19388,664062
"Taylor Clarke","ARI",84.2,80.87563001091425,96.5707159059812,83.74756644895363,179.6638541699229,79.4686629452458,94.89070998071458,104.74602907440693,103.73639102412908,88.3628496186835,99.81498655246483,119.61728219587971,148.36958728442727,125.63601779088233,77.4360570957434,91.40207200784836,124.73200825259785,"Taylor Clarke",17611,664199
"Adalberto Mejía","- - -",31.1,97.68104896405039,183.48817828940204,53.24025674468077,79.34162067432335,90.90139309482119,170.77175771502368,106.17151789921576,128.3182239283534,108.51459051977533,83.20946919313651,144.48090774974654,107.94116583357062,130.87551337299604,131.2521800888843,63.4025790327157,124.54235798969704,"Adalberto Mejia",13188,606167
"Jeffrey Springs","TEX",32.1,101.0642379071609,194.7916407471725,51.88325363694669,76.88773438017303,90.82568299730636,175.05781567004666,114.23695040900152,139.9937611441676,118.914135700917,95.50659276315419,127.03802854786396,104.39422350431447,133.8161162541566,147.7960011608979,54.90822249166195,124.52589071526248,"Jeffrey Springs",17677,605488
"Jeff Hoffman","COL",70,97.82101920705144,132.37855006215398,73.89491157477951,198.4114255168791,93.09186202390536,125.9787137676976,112.74422514889044,120.0633981757996,101.10548277882462,102.78522787806672,131.61868644926727,146.54921880436595,122.61337091084204,98.9670583774854,80.87282775107376,124.45447016378839,"Jeff Hoffman",17432,656546
"Kenley Jansen","LAD",63,127.87062882787592,69.21755089850822,184.73727893694883,94.48164264038253,131.1739503796403,71.00567138148402,85.12306497132035,80.52300952902058,92.57060436243036,101.22320915386913,87.29581289978897,78.27871131337014,84.94902059375255,111.6029797628492,74.79878040915676,124.16054644681462,"Kenley Jansen",3096,445276
"Justin Verlander","HOU",223,137.37708869219264,51.574769626431035,266.36491835158637,100.33330079023763,155.82180764785488,58.49937714718734,68.04100557263631,59.56311529131744,73.24300976725266,123.10095486282677,57.24857662426918,72.1711994547438,69.6835135859621,89.09117675831193,84.95098761285566,123.77573464477697,"Justin Verlander",8700,434378
"Shawn Armstrong","- - -",58,110.92020202358314,136.91879013324163,81.0116751541956,85.72542262891258,102.27315441778188,126.24496720743863,110.04337814719388,121.54162184419444,116.6104099300292,96.73749543251827,123.25025191940367,94.4081095924537,118.36193269192808,120.04463568262196,69.67369073679407,123.5181667245201,"Shawn Armstrong",12857,542888
"Bryse Wilson","ATL",20,80.5585248191051,136.2721018082897,55.42118368108464,165.34293343905375,74.19085793161734,125.50061674404127,127.05115154472055,136.2882467003701,114.96671832108285,85.32946076524426,160.5277718865237,145.36858289430722,133.31009784608594,120.59447495999795,70.85012686216425,123.48637152075057,"Bryse Wilson",19990,669060
"Jordan Yamamoto","MIA",78.2,104.96497020401412,124.7235510672298,84.15809370920643,92.47989574459949,108.80374673617268,129.28494267873856,77.11853483524342,86.62383870841353,76.41517602692767,91.53502307976403,106.48857706768077,104.7838796399815,110.41320218882097,98.15421022254051,82.07390926698348,123.46453866718399,"Jordan Yamamoto",17585,657141
"Hunter Wood","- - -",45.1,87.8506244203118,72.48638547683703,121.19603786451532,95.96830650115727,87.9873806938297,72.5992274471844,100.29594605023964,94.93788638754506,96.28341783396046,110.37202845853788,66.25424938860907,98.41902816146667,111.74477240325025,107.8842697743281,75.96774254568265,123.28063185233435,"Hunter Wood",15091,621056
"José Leclerc","TEX",68.2,148.71404889073867,155.52906368158986,95.61817580895638,63.3577262821725,147.13608787943025,153.8787981765392,81.23937293901643,98.33875591511678,102.78292641615874,100.59666532732656,85.82707660917495,75.59575237841847,92.03889910189584,95.03228448518674,82.48250054485639,123.18869988254157,"Jose Leclerc",14524,600917
"Shawn Kelley","TEX",47.1,92.7682586887437,63.638302524878156,145.7742553301528,157.56572083880377,92.27944789733222,63.30298494562198,113.6732812457992,103.46803568665766,105.38375959067953,111.49962736300819,98.09857063352308,115.62717902215647,109.07212353284648,122.01197187293769,69.13466513776297,123.00108380854964,"Shawn Kelley",7773,518875
