Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"Jordan Zimmermann","DET",112,-1.9415589570999146,,,,,-0.9624749422073364,-8.615669250488281,-6.109521865844727,,,-0.8920023441314697,,,"Jordan Zimmermann",4505,519455
"Charlie Morton","TBR",194.2,5.782176494598389,,4.02478551864624,-2.7040579319000244,,1.9612500667572021,,25.000091552734375,,,,,,"Charlie Morton",4676,450203
"Félix Hernández","SEA",71.2,-6.813903331756592,,,,,-8.798818588256836,2.446340799331665,3.743551015853882,,,-5.296863079071045,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","TOR",28.2,-0.10984845459461212,,,3.014669179916382,,3.943760633468628,1.1959580183029175,,-0.19587720930576324,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",58.2,5.844457626342773,,-0.45505958795547485,,,-0.17665991187095642,-0.24590322375297546,3.2205967903137207,-0.9716770052909851,,0.07073302567005157,,,"Rich Hill",4806,448179
"Mike Montgomery","- - -",91,-4.494855105876923,,-2.817882791161537,,,-5.220684289932251,,-4.881723999977112,,,1.9932703971862793,,,"Mike Montgomery",4869,543557
"Jon Lester","CHC",171.2,-4.985184192657471,,-1.6296885013580322,,,-3.9745585918426514,,0.18542954325675964,,,-3.545135021209717,,,"Jon Lester",4930,452657
"Cole Hamels","CHC",141.2,-3.7327919006347656,,8.416421890258789,,,-6.2187700271606445,,-4.301746845245361,,,12.638655662536621,,,"Cole Hamels",4972,430935
"Jake Diekman","- - -",62,6.924957990646362,,,,,-2.4194788336753845,0.5481349527835846,,,,0.2166242003440857,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",60,-4.316461563110352,,,0.8753642439842224,,-2.024993896484375,3.076207160949707,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","SEA",121.1,-1.3759687542915344,,-2.625833511352539,,,-5.2048020362854,,-4.989614486694336,,,2.3379595279693604,,,"Wade LeBlanc",5221,453281
"Blake Parker","- - -",61.1,-0.8473520278930664,,-0.17928731441497803,1.9317814111709595,,,,0.76773701608181,,,,,,"Blake Parker",5224,453284
"Wilmer Font","- - -",84.1,-0.12247031927108765,,,-0.0606890469789505,,-4.01301372051239,1.3480912446975708,0.9175150394439697,,,,,,"Wilmer Font",5257,521655
"Jose Alvarez","PHI",59,0.7287421077489853,,-3.313232183456421,,,7.0889357924461365,-2.0528309233486652,-4.485835865139961,,,1.143967628479004,,,"Jose Alvarez",5358,501625
"Manny Banuelos","CHW",50.2,-3.082299083471298,,,,,-1.9733847379684448,-3.5452712029218674,-1.552345871925354,,,-1.8524671792984009,,,"Manny Banuelos",5365,544365
"Michael Pineda","MIN",146,8.81781005859375,,,,,0.5325911641120911,-6.60987663269043,,,,5.955356121063232,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",91.2,-3.8214439749717712,,,,,5.820767909288406,3.72383975982666,,-0.49504290521144867,,-0.7448383569717407,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",69.2,7.927020072937012,,,,,0.2395675778388977,3.724696159362793,,,,8.937121391296387,,,"Pedro Baez",5420,520980
"Jesse Chavez","TEX",78,-1.7553277015686035,,-7.893776178359985,,,1.5601370334625244,4.538216590881348,0.2493092603981495,,,0.21303880214691162,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","SFG",207.2,4.691922187805176,,4.14647102355957,,,-0.03040417656302452,,9.401123046875,,,2.395092010498047,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",55.2,0.24473465979099274,,,,,-1.2265304327011108,5.372181415557861,,,,-1.7453372478485107,,,"Ryan Brasier",5615,518489
"Tyler Clippard","CLE",62,3.8588398694992065,,,-0.5486629009246826,,1.603125900030136,-0.9747264496982098,0.5079516172409058,,,8.028410196304321,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",83.2,9.012782096862793,,,-0.028449654579162598,,4.399270057678223,0.04557297006249428,0.23396213352680206,,,,,,"Junior Guerra",5702,448855
"Kelvin Herrera","CHW",51.1,-3.3318161964416504,,-0.30391156673431396,,,-1.6578264236450195,0.3229641020298004,,,,0.4597110152244568,,,"Kelvin Herrera",6033,516969
"Trevor Cahill","LAA",102.1,-4.75342583656311,,3.358799420297146,,,-6.623801231384277,,,-2.5219907760620117,,-2.3123441636562347,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",34.1,1.593197986483574,,-1.5806255340576172,,,2.1146900430321693,,,-0.7951555699110031,,0.19868715107440948,,,"David Phelps",6316,475479
"Chris Archer","PIT",119.2,3.373699426651001,,,,,-6.970417022705078,1.9715863466262817,-0.9221150279045105,,,-2.3167290687561035,,,"Chris Archer",6345,502042
"Jake Odorizzi","MIN",159,20.624427795410156,,4.200117588043213,-1.3065118789672852,,,,-2.3544328212738037,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",64.1,16.92565155029297,,,,,0.7509012818336487,0.18740889430046082,-6.657616138458252,,,2.202486038208008,,,"Trevor May",6398,543507
"José Cisnero","DET",35.1,-0.7878507971763611,,,,,-3.7437684535980225,2.695270299911499,,,,-0.6193994283676147,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHC",64,5.344615459442139,,,,,4.43406343460083,0.6833599209785461,,,,-0.050305455923080444,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",44.1,-6.5511040687561035,,-1.0150152444839478,,,-0.27335813641548157,,-0.01792990043759346,,,8.290502548217773,,,"Blaine Hardy",6499,543278
"Brad Brach","- - -",54.1,3.818987727165222,,1.3453930020332336,,,-3.670639168471098,-0.23912957310676575,,,,-0.4544779062271118,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",80,-0.9219639003276825,,,,,-2.2951314747333527,2.6921472549438477,-4.156801342964172,,,-3.4764660596847534,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","CHC",20.2,-5.0289788246154785,,,,,,,,-1.0841141939163208,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","CHW",61,-0.4532352089881897,,11.74683666229248,,,,,,,,1.020728588104248,,,"Alex Colome",6661,517008
"Andrew Miller","STL",54.2,-2.6542725563049316,,,,,0.020519182085990906,5.868899345397949,,,,0.3348749577999115,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",174.2,3.9085493087768555,,,,,18.225473403930664,-12.311890602111816,-2.7501869201660156,,,1.9277535676956177,,,"Julio Teheran",6797,527054
"Chase Anderson","MIL",139,-3.4934427738189697,,6.043696403503418,,,1.7942460775375366,,-9.094839572906494,,,5.162494510412216,,,"Chase Anderson",6895,502624
"Martín Pérez","MIN",165.1,-13.503914169967175,,14.552786350250244,,,-1.283590316772461,,-1.5451638102531433,,,-2.0960702896118164,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",69,6.93236768245697,,,,,2.0569651126861572,7.1309517323970795,1.8568029552698135,,,-2.1917618811130524,,,"Joakim Soria",6941,465657
"Luis García","LAA",62,-6.046958088874817,,,3.9124896824359894,,-1.8488960266113281,2.3093942999839783,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",63.1,16.470983505249023,,-2.815668821334839,,,,,,-3.518205404281616,,-0.2486545443534851,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",54.1,1.4594409465789795,,,,,,5.068370819091797,7.450863361358643,,,,,,"Ryan Pressly",7005,519151
"Daniel Hudson","- - -",73,5.08628922700882,,,,,1.5342037975788116,2.341057300567627,,,,2.421769917011261,,,"Daniel Hudson",7146,543339
"Greg Holland","ARI",35.2,2.228328227996826,,,,,,1.7086750268936157,-0.11748290061950684,,,-0.050806157290935516,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",82,0.11036720871925354,,-3.518810272216797,,,10.947340965270996,,,-0.8886576890945435,,-0.3848280608654022,,,"Craig Stammen",7274,489334
"Dan Otero","CLE",29.2,1.5178940296173096,,,,,-5.489781379699707,-1.1148563623428345,,,,0.6439647078514099,,,"Dan Otero",7385,519096
"Javy Guerra","- - -",67.2,6.3769965171813965,,,,,,-0.2625449597835541,-0.23095202445983887,,,-1.235004149377346,,,"Javy Guerra",7407,457915
"J.A. Happ","NYY",161.1,-0.6585473120212555,,,,,8.648566007614136,-2.039182662963867,0.07498012483119965,,,-5.345440030097961,,,"J.A. Happ",7410,457918
"Jay Jackson","MIL",30.1,-4.813464164733887,,,,,,5.817255973815918,,,,0.02074725180864334,,,"Jay Jackson",7432,543351
"Wade Davis","COL",42.2,-3.1759605407714844,,0.06879881024360657,,,-0.11284784972667694,,,-4.938353538513184,,-0.3664565682411194,,,"Wade Davis",7441,451584
"Gio Gonzalez","MIL",87.1,-3.3086274564266205,,,,,-2.713889718055725,,0.7805935144424438,,,14.308838605880737,,,"Gio Gonzalez",7448,461829
"Anthony Swarzak","- - -",53.1,-1.1721417903900146,,,,,0.08442968130111694,0.5013559758663177,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","HOU",74.2,-4.213121294975281,,2.3119211196899414,,,-0.3143628165125847,6.7625720500946045,-1.591869592666626,-0.08923399448394775,,0.058924317359924316,,,"Collin McHugh",7531,543521
"Jake McGee","COL",41.1,-8.495643615722656,,,,,,1.9145581722259521,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","- - -",44.2,6.272965669631958,,-6.1496942937374115,,,0.9497326985001564,-0.42840224504470825,,,,-1.8114511966705322,,,"Nick Vincent",7555,543883
"Jordan Lyles","- - -",141,4.646052837371826,,,,,0.012086573988199234,-2.3125652074813843,0.40953874588012695,,,-2.1026277244091034,,,"Jordan Lyles",7593,543475
"Tommy Milone","SEA",111.2,-6.339087605476379,,,,,,-2.871406674385071,-0.17506057024002075,,,12.642284154891968,,,"Tommy Milone",7608,543548
"Neil Ramírez","- - -",25,-0.7205061912536621,,,,,,-4.508902668952942,-0.1455211043357849,,,,,,"Neil Ramirez",7677,519166
"Juan Nicasio","PHI",47.1,-1.580255389213562,,,,,0.8817636966705322,0.005128730088472366,,,,-0.41750630736351013,,,"Juan Nicasio",7731,504379
"Wily Peralta","KCR",40.1,0.12091466784477234,,,,,0.37243887782096863,-1.8178768157958984,-0.03891072794795036,,,-0.022550124675035477,,,"Wily Peralta",7738,503449
"Mike Fiers","OAK",184.2,1.254305124282837,,,,,4.130009174346924,2.116036891937256,5.719905853271484,,,5.319172382354736,,,"Mike Fiers",7754,571666
"Shawn Kelley","TEX",47.1,-6.163589000701904,,,,,,1.6733001470565796,,,,-0.5022264122962952,,,"Shawn Kelley",7773,518875
"Richard Bleier","BAL",55.1,-0.009423203766345978,,-3.941101908683777,,,7.467533677816391,-1.8278372287750244,,,,-2.7927544116973877,,,"Richard Bleier",7803,542947
"Hunter Strickland","- - -",24.1,-0.9365370869636536,,-0.3155161738395691,,,-1.0941276550292969,-0.30228373408317566,,,,-1.0186666250228882,,,"Hunter Strickland",7836,519326
"Jerry Blevins","ATL",32.1,-6.343299865722656,,,,,,,8.49022102355957,,,1.0834084749221802,,,"Jerry Blevins",7841,460283
"Tyson Ross","DET",35.1,-4.469998836517334,,-3.029740810394287,,,-1.4412891864776611,1.19575834274292,,,,,,,"Tyson Ross",7872,475115
"Cory Gearrin","- - -",55.1,-2.139436259865761,,,,,1.652812510728836,-1.1458687484264374,,,,7.22986663132906,,,"Cory Gearrin",7947,518715
"Anthony Bass","SEA",48,-0.9649414420127869,,,3.1807069778442383,,4.9064154624938965,4.4632344245910645,,,,,,,"Anthony Bass",7982,542914
"Marcus Walden","BOS",78,-2.7594590187072754,,10.29126262664795,,,-1.5431970357894897,5.35901403427124,,,,,,,"Marcus Walden",8004,519393
"Jason Vargas","- - -",149.2,-2.93977627158165,,,,,-6.017769783735275,,,2.785756826400757,,9.552927780896425,,,"Jason Vargas",8044,450306
"Will Smith","SFG",65.1,-1.412485122680664,,,,,,14.432876586914062,2.030604124069214,,,0.14085879921913147,,,"Will Smith",8048,519293
"Bryan Shaw","COL",72,-0.13550029695034027,,1.3041975498199463,,,,-1.9232699871063232,-2.0947227478027344,,,-0.8245792388916016,,,"Bryan Shaw",8110,543766
"Brett Anderson","OAK",176,5.375236988067627,,,,,-1.4999637603759766,1.0876089334487915,,-0.9086446762084961,,4.246293067932129,,,"Brett Anderson",8223,474463
"Tony Sipp","WSN",21,1.9670848846435547,,,-1.4968594312667847,,,1.079087257385254,,,,,,,"Tony Sipp",8280,448609
"Homer Bailey","- - -",163.1,5.425524473190308,,,6.0290403962135315,,-0.7229742258787155,-1.5217771530151367,,-2.5781522542238235,,,,,"Homer Bailey",8362,456701
"Buddy Boshers","TOR",20,,,,,,-0.9019812941551208,,3.1536020040512085,,,-2.728447675704956,,,"Buddy Boshers",8490,542953
"Justin Verlander","HOU",223,11.580020904541016,,,,,,31.31768035888672,5.756433963775635,,,2.6161539554595947,,,"Justin Verlander",8700,434378
"Tanner Roark","- - -",165.1,-1.8829400539398193,,,,,5.465664625167847,-6.175965666770935,-4.77741265296936,,,0.07933270931243896,,,"Tanner Roark",8753,543699
"Wade Miley","HOU",167.1,0.7926965951919556,,1.9943106174468994,,,-1.0986589193344116,-1.8752154111862183,-3.6529831886291504,,,10.63533878326416,,,"Wade Miley",8779,489119
"Andrew Cashner","- - -",150,-6.269428253173828,,,,,0.28909941017627716,2.124347686767578,-5.307299971580505,,,12.31195342540741,,,"Andrew Cashner",8782,488768
"Oliver Drake","TBR",56,3.3615453243255615,,0.04557297006249428,7.092759609222412,,,,0.08105181157588959,,,,,,"Oliver Drake",8823,543118
"Adam Warren","SDP",28.2,-1.889432668685913,,,,,-0.12615634500980377,-1.88186514377594,0.33612608909606934,,,-1.3864452838897705,,,"Adam Warren",9029,476589
"Kirby Yates","SDP",60.2,6.187080383300781,,,13.033329010009766,,,-0.8157273530960083,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","CLE",57.1,4.252848148345947,,,,,-1.0081909894943237,4.925466060638428,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",67.2,-3.3437476456165314,,-4.283693492412567,0.35482466220855713,,,0.26734501123428345,-1.6826345920562744,,,,,,"Nathan Eovaldi",9132,543135
"Tim Melville","COL",33.1,-7.174674987792969,,,,,,5.788474082946777,-0.6895654201507568,,,-1.567292332649231,,,"Tim Melville",9149,543532
"Patrick Corbin","WSN",202,-0.8512672185897827,,,,,5.001180648803711,22.82394790649414,0.8226802349090576,,,-2.9986960887908936,,,"Patrick Corbin",9323,571578
"Jared Hughes","- - -",71.1,-0.979143500328064,,,,,9.567036628723145,-2.010711908340454,-0.706032931804657,,,1.4846931397914886,,,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",79.1,0.45836931467056274,,8.627196907997131,,,2.077533219009638,,1.0060726255178452,,,-4.714473932981491,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","ATL",112.2,-0.8275101184844971,,-2.613358974456787,,,6.516748428344727,-2.516895055770874,,,,2.076293468475342,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","OAK",45.1,-1.8569475412368774,,-2.788449764251709,,,,,4.229701519012451,,,,,,"Ryan Buchter",9456,488748
"Dan Straily","BAL",47.2,-10.515388488769531,,,,,0.4704357385635376,-14.574095249176025,-1.9281627237796783,,,-1.1475591957569122,,,"Dan Straily",9460,573185
"Jeremy Jeffress","MIL",52,2.1643247604370117,,,-2.2167091369628906,,0.5088475346565247,,,2.090216875076294,,,,,"Jeremy Jeffress",9490,502026
"David Hale","NYY",37.2,2.282059669494629,,,,,2.9172160625457764,,-1.0039010047912598,,,-0.9746443629264832,,,"David Hale",9756,571735
"Joe Kelly","LAD",51.1,0.6226552128791809,,,,,-1.261467695236206,,,6.821708679199219,,-1.7226179838180542,,,"Joe Kelly",9761,523260
"Miles Mikolas","STL",184,1.8289504051208496,,,,,2.7208755016326904,-0.3842219114303589,3.662545680999756,,,-1.0179842710494995,,,"Miles Mikolas",9803,571945
"Sergio Romo","- - -",60.1,-2.2012188732624054,,,,,-0.3457130193710327,13.785907983779907,,,,-1.1917059421539307,,,"Sergio Romo",9817,489265
"Chaz Roe","TBR",51,-1.3502095937728882,,-0.34444954991340637,,,-3.287856340408325,9.605260848999023,-0.15947362780570984,,,,,,"Chaz Roe",9866,475054
"Brandon Kintzler","CHC",57,-0.10534264892339706,,,,,10.834965705871582,-1.6306815147399902,,,,2.869645357131958,,,"Brandon Kintzler",9939,445213
"Mike Minor","TEX",208.1,11.844675064086914,,,,,,-10.397296905517578,,-1.8703796863555908,,22.7314453125,,,"Mike Minor",10021,501985
"Kyle Gibson","MIN",160,-11.970493853092194,,,,,3.120605230331421,7.6097699999809265,-4.313137240707874,,,-1.8511395454406738,,,"Kyle Gibson",10123,502043
"Mike Leake","- - -",197,0.96241295337677,,3.183962047100067,,,-17.054118156433105,-1.2678754329681396,,2.0868712067604065,,-0.057652220129966736,,,"Mike Leake",10130,502190
"Stephen Strasburg","WSN",209,4.390417098999023,,,,,5.358393669128418,-3.5123772621154785,24.056150436401367,,,11.17194652557373,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","KCR",26.2,0.6792179346084595,,,,,,0.4726935923099518,,,,-2.101639986038208,,,"Brad Boxberger",10133,502202
"Ryan Weber","BOS",40.2,0.19426053762435913,,-0.13224752247333527,,,-3.3006845712661743,0.1397629827260971,-0.5269954800605774,,,0.1915859580039978,,,"Ryan Weber",10160,543901
"Tyler Skaggs","LAA",79.2,4.562084674835205,,,,,,,3.2759344577789307,,,1.0609506368637085,,,"Tyler Skaggs",10190,572140
"Shelby Miller","TEX",44,-6.0228718519210815,,-0.544571578502655,,,-0.042824409902095795,,-4.375412225723267,,,-0.2579416334629059,,,"Shelby Miller",10197,571946
"Aroldis Chapman","NYY",57,6.37738037109375,,,,,1.6902201175689697,9.317334175109863,,,,0,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","TOR",21.2,-0.26391059160232544,,0.28770530223846436,,,0.41064196825027466,0.9303289763629436,,,,-1.7986693680286407,,,"Ryan Tepera",10291,572193
"Zack Wheeler","NYM",195.1,12.020610809326172,,5.905210018157959,0.2830955386161804,,2.7750940322875977,-0.34988564252853394,1.131471037864685,,,-0.4236382842063904,,,"Zack Wheeler",10310,554430
"Juan Minaya","CHW",27.2,-3.174996852874756,,0.19100067019462585,,,,-2.5063695907592773,1.671074628829956,,,0.40740108489990234,,,"Juan Minaya",10341,573668
"Robbie Erlin","SDP",55.1,0.6792400777339935,,,,,-1.0608687102794647,-2.238508429378271,2.5141578018665314,,,-3.7681893706321716,,,"Robbie Erlin",10354,572362
"Mychal Givens","BAL",63,5.759040355682373,,,,,,-1.5524826049804688,,,,0.5161959528923035,,,"Mychal Givens",10430,571710
"Jimmy Nelson","MIL",22,0.16143107414245605,,,,,-4.32740044593811,1.074771761894226,,-2.1102776527404785,,-0.11045653373003006,,,"Jimmy Nelson",10547,519076
"Chad Bettis","COL",63.2,-1.9363953471183777,,-3.4158780574798584,,,-0.6105853021144867,,-2.1500976979732513,,,-2.428100347518921,,,"Chad Bettis",10587,518452
"Chris Sale","BOS",147.1,0.5627731680870056,,,,,2.8317718505859375,6.727665424346924,,,,4.855346202850342,,,"Chris Sale",10603,519242
"Shane Greene","- - -",62.2,-1.060133934020996,,7.6520140171051025,,,6.848866105079651,-2.600583776831627,,,,0.0926525816321373,,,"Shane Greene",10756,572888
"Mike Foltynewicz","ATL",117,0.8386440873146057,,,,,1.659272313117981,-2.693142890930176,-0.9531763195991516,,,2.434846878051758,,,"Mike Foltynewicz",10811,592314
"Asher Wojciechowski","BAL",82.1,-1.8914801478385925,,2.557576894760132,,,,-4.684868514537811,,,,-2.52875018119812,,,"Asher Wojciechowski",10836,592879
"Adam Kolarek","- - -",55,0.4672713279724121,,-0.4185504913330078,,,7.045671463012695,-0.22077447175979614,,,,-0.10592784360051155,,,"Adam Kolarek",10843,592473
