Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Edgar García","PHI",0.3,0.62745098,0.17,0.32,0.51,0.039215686,0.215686274,22,5.0769235735109355,305,418,723,0.36633663,0.37623762,0.25742574,0.11881188,0.40594059,0.47524752,"Edgar Garcia",19276,658305
"Vince Velasquez","PHI",0.3051948051948052,0.776223776,0.216049382,0.342592592,0.441358024,0.083916083,0.181818181,74,5.676136748095585,768,1352,2120,0.38738739,0.33333333,0.27927928,0.12612613,0.3993994,0.47447447,"Vince Velasquez",11189,592826
"Chad Sobotka","ATL",0.3235294117647059,1.269230769,0.202702702,0.445945945,0.351351351,0.076923076,0.23076923,12,3.72413940066873,219,345,564,0.31081081,0.40540541,0.28378378,0.13513514,0.39189189,0.47297297,"Chad Sobotka",17470,656977
"Tony Gonsolin","LAD",0.20754716981132076,0.957446808,0.148148148,0.416666666,0.435185185,0.106382978,0.085106382,25,5.625,269,424,693,0.47272727,0.3,0.22727273,0.14545455,0.38181818,0.47272727,"Tony Gonsolin",19388,664062
"Sean Manaea","OAK",0.19402985074626866,1,0.176470588,0.411764705,0.411764705,0.107142857,0.107142857,22,6.674156588205425,157,287,444,0.31428571,0.5,0.18571429,0.11428571,0.41428571,0.47142857,"Sean Manaea",15873,640455
"Edwin Jackson","- - -",0.36283185840707965,1.142857142,0.204081632,0.424489795,0.371428571,0.076923076,0.252747252,46,6.118227865670238,521,794,1315,0.45783133,0.36947791,0.17269076,0.13253012,0.39759036,0.46987952,"Edwin Jackson",1841,429719
"Jhoulys Chacín","- - -",0.30716723549488056,0.983193277,0.243589743,0.375,0.381410256,0.176470588,0.210084033,43,3.7451611635861157,751,1194,1945,0.47169811,0.30503145,0.22327044,0.16666667,0.36477987,0.46855346,"Jhoulys Chacin",2608,468504
"Daniel Stumpf","DET",0.3448275862068966,0.94117647,0.274725274,0.351648351,0.373626373,0.088235294,0.147058823,6,1.8620698228039418,200,322,522,0.40217391,0.29347826,0.30434783,0.11956522,0.41304348,0.4673913,"Daniel Stumpf",13780,621385
"Zac Reininger","DET",0.34375,1.054054054,0.289719626,0.364485981,0.345794392,0.054054054,0.297297297,9,2.892857931098374,216,317,533,0.34579439,0.36448598,0.28971963,0.06542056,0.46728972,0.46728972,"Zac Reininger",15285,643617
"Tyler Beede","SFG",0.3115727002967359,1.3,0.222535211,0.439436619,0.338028169,0.033333333,0.183333333,49,3.769230707784299,765,1263,2028,0.40668524,0.34818942,0.24512535,0.12534819,0.40947075,0.46518106,"Tyler Beede",16981,595881
"Dominic Leone","STL",0.2912621359223301,0.888888888,0.227272727,0.363636363,0.409090909,0.066666666,0.2,23,5.0901637752669355,261,421,682,0.35714286,0.39285714,0.25,0.08928571,0.44642857,0.46428571,"Dominic Leone",13763,608678
"Joe Smith","HOU",0.2537313432835821,1.619047619,0.20289855,0.492753623,0.304347826,0.19047619,0.095238095,16,5.760001318359676,105,239,344,0.33333333,0.37681159,0.28985507,0.2173913,0.31884058,0.46376812,"Joe Smith",3281,501925
"Logan Allen","- - -",0.3516483516483517,2.3,0.29032258,0.494623655,0.215053763,0,0.2,17,5.530121800411493,168,282,450,0.38947368,0.4,0.21052632,0.14736842,0.38947368,0.46315789,"Logan Allen",18555,663531
"Cole Irvin","PHI",0.2992125984251969,1,0.312977099,0.34351145,0.34351145,0.088888888,0.155555555,22,4.751998332275976,212,427,639,0.3358209,0.44029851,0.2238806,0.17164179,0.36567164,0.46268657,"Cole Irvin",19244,608344
"Ty Blach","- - -",0.40425531914893614,0.9,0.25490196,0.352941176,0.392156862,0.125,0.2,17,5.6666686682060625,207,314,521,0.31372549,0.37254902,0.31372549,0.14705882,0.39215686,0.46078431,"Ty Blach",14361,621389
"Ariel Jurado","TEX",0.3182957393483709,1.458015267,0.222222222,0.461352657,0.31642512,0.083969465,0.160305343,85,6.253406059550002,739,1308,2047,0.42380952,0.35714286,0.21904762,0.14285714,0.39761905,0.45952381,"Ariel Jurado",17030,642558
"Mike Montgomery","- - -",0.34296028880866425,1.868421052,0.248275862,0.489655172,0.262068965,0.026315789,0.236842105,42,4.1538467632949185,605,974,1579,0.43877551,0.35714286,0.20408163,0.13265306,0.40816327,0.45918367,"Mike Montgomery",4869,543557
"Ryan Carpenter","DET",0.33793103448275863,0.887096774,0.25,0.352564102,0.397435897,0.032258064,0.193548387,20,4.42622895459923,228,458,686,0.36942675,0.29299363,0.33757962,0.14012739,0.40127389,0.45859873,"Ryan Carpenter",12699,543001
"Andrew Miller","STL",0.2833333333333333,0.94117647,0.232558139,0.372093023,0.395348837,0.117647058,0.215686274,28,4.60975888540061,360,612,972,0.38931298,0.32061069,0.29007634,0.16030534,0.38167939,0.45801527,"Andrew Miller",6785,453192
"Patrick Sandoval","LAA",0.2871287128712871,1.714285714,0.262135922,0.466019417,0.27184466,0,0.214285714,17,3.8898317659771697,286,428,714,0.36448598,0.37383178,0.26168224,0.08411215,0.45794393,0.45794393,"Patrick Sandoval",19447,663776
"Ryne Stanek","- - -",0.26595744680851063,0.696629213,0.225641025,0.317948717,0.456410256,0.101123595,0.123595505,44,5.1428584167823335,506,794,1300,0.43718593,0.31155779,0.25125628,0.16582915,0.37688442,0.45728643,"Ryne Stanek",15947,592773
"José Quijada","MIA",0.2833333333333333,0.793103448,0.246376811,0.333333333,0.420289855,0.103448275,0.344827586,17,5.157304807619298,267,380,647,0.41428571,0.34285714,0.24285714,0.21428571,0.32857143,0.45714286,"Jose Quijada",19200,650671
"Austin Davis","PHI",0.3137254901960784,0.954545454,0.245614035,0.368421052,0.385964912,0,0.272727272,9,3.9193542358407303,151,256,407,0.45614035,0.29824561,0.24561404,0.12280702,0.42105263,0.45614035,"Austin Davis",17117,656354
"Sean Reid-Foley","TOR",0.2978723404255319,1,0.151515151,0.424242424,0.424242424,0,0.119047619,19,5.400001084177335,232,380,612,0.33333333,0.45454545,0.21212121,0.14141414,0.4040404,0.45454545,"Sean Reid-Foley",17034,656887
"A.J. Minter","ATL",0.38823529411764707,1.066666666,0.287356321,0.367816091,0.344827586,0,0.1,13,3.988638092664412,216,372,588,0.375,0.39772727,0.22727273,0.17045455,0.375,0.45454545,"A.J. Minter",18655,621345
"Drew Smyly","- - -",0.3081967213114754,0.744966442,0.221556886,0.332335329,0.446107784,0.067114093,0.2147651,55,4.342105263157895,817,1313,2130,0.51928783,0.27893175,0.20178042,0.1305638,0.41543027,0.45400593,"Drew Smyly",11760,592767
"Trevor Cahill","LAA",0.28289473684210525,1.351351351,0.201834862,0.458715596,0.339449541,0.018018018,0.225225225,37,3.2540723081850547,681,1107,1788,0.52279635,0.30699088,0.17021277,0.16109422,0.38601824,0.45288754,"Trevor Cahill",6249,502239
"Jon Duplantier","ARI",0.3557692307692308,1.210526315,0.192307692,0.442307692,0.365384615,0.078947368,0.052631578,9,2.2090907175679018,262,415,677,0.39622642,0.3490566,0.25471698,0.13207547,0.41509434,0.45283019,"Jon Duplantier",19546,641541
"David Hernandez","CIN",0.39316239316239315,0.68,0.305785123,0.280991735,0.41322314,0.14,0.14,11,2.320313053205741,261,526,787,0.36290323,0.37096774,0.26612903,0.12903226,0.41935484,0.4516129,"David Hernandez",4259,456696
"Robert Dugger","MIA",0.2621359223300971,0.976744186,0.212962962,0.388888888,0.398148148,0.093023255,0.139534883,14,3.669903456294007,222,346,568,0.39449541,0.37614679,0.2293578,0.11009174,0.44036697,0.44954128,"Robert Dugger",19191,667498
"Gregory Soto","DET",0.3439153439153439,1.424242424,0.187817258,0.47715736,0.33502538,0.06060606,0.136363636,15,2.341040410807165,422,688,1110,0.31313131,0.38888889,0.2979798,0.17171717,0.37878788,0.44949495,"Gregory Soto",19677,642397
"Jeff Brigham","MIA",0.2828282828282828,0.714285714,0.207547169,0.330188679,0.46226415,0.102040816,0.163265306,27,6.339131275891017,248,442,690,0.28971963,0.3364486,0.37383178,0.18691589,0.36448598,0.44859813,"Jeff Brigham",16631,656257
"Blake Parker","- - -",0.2631578947368421,1.033333333,0.24691358,0.382716049,0.37037037,0.133333333,0.216666666,24,3.5217404081605235,389,631,1020,0.40606061,0.35151515,0.24242424,0.16363636,0.38787879,0.44848485,"Blake Parker",5224,453284
"Jerad Eickhoff","PHI",0.2564102564102564,0.769230769,0.183431952,0.355029585,0.461538461,0.076923076,0.23076923,29,4.474286104412502,370,605,975,0.42528736,0.32758621,0.24712644,0.16666667,0.38505747,0.44827586,"Jerad Eickhoff",12664,595191
"Dillon Peters","LAA",0.3004484304932735,1.032608695,0.217573221,0.397489539,0.384937238,0.054347826,0.195652173,51,6.375000337759672,461,813,1274,0.37759336,0.39004149,0.23236515,0.16182573,0.39004149,0.44813278,"Dillon Peters",18790,596071
"Génesis Cabrera","STL",0.3230769230769231,0.96,0.257575757,0.363636363,0.378787878,0.04,0.08,11,4.868850479905919,135,237,372,0.40298507,0.31343284,0.28358209,0.1641791,0.3880597,0.44776119,"Genesis Cabrera",17490,650893
"Chad Green","NYY",0.345679012345679,0.835616438,0.220930232,0.354651162,0.424418604,0.164383561,0.136986301,37,4.826088290584479,455,865,1320,0.29069767,0.34883721,0.36046512,0.15697674,0.39534884,0.44767442,"Chad Green",15552,643338
"Luke Bard","LAA",0.24812030075187969,0.819672131,0.212765957,0.354609929,0.432624113,0.098360655,0.13114754,23,4.224489138157258,298,520,818,0.39716312,0.34751773,0.25531915,0.21276596,0.34042553,0.44680851,"Luke Bard",14288,572703
"Andrés Muñoz","SDP",0.25925925925925924,1.1,0.236363636,0.4,0.363636363,0.1,0.1,13,5.0869569435913204,147,269,416,0.25,0.30357143,0.44642857,0.23214286,0.32142857,0.44642857,"Andres Munoz",20373,662253
"Cy Sneed","HOU",0.35,1.611111111,0.253968253,0.46031746,0.285714285,0.166666666,0.277777777,6,2.531249698251522,110,234,344,0.38461538,0.38461538,0.23076923,0.13846154,0.41538462,0.44615385,"Cy Sneed",16106,605482
"Wei-Yin Chen","MIA",0.34951456310679613,0.952380952,0.251141552,0.365296803,0.383561643,0.059523809,0.178571428,23,3.0292688563777377,380,771,1151,0.37104072,0.36199095,0.26696833,0.13574661,0.42081448,0.44343891,"Wei-Yin Chen",13071,612672
"Shawn Kelley","TEX",0.31386861313868614,0.651515151,0.258503401,0.292517006,0.448979591,0.106060606,0.181818181,33,6.274650078637863,244,524,768,0.46979866,0.3557047,0.17449664,0.17449664,0.38255034,0.44295302,"Shawn Kelley",7773,518875
"Wily Peralta","KCR",0.3064516129032258,1.34090909,0.207692307,0.453846153,0.338461538,0.136363636,0.159090909,5,1.115702620035297,270,403,673,0.45038168,0.32061069,0.22900763,0.15267176,0.40458015,0.44274809,"Wily Peralta",7738,503449
"Tayron Guerrero","MIA",0.28225806451612906,1.115384615,0.160305343,0.442748091,0.396946564,0.096153846,0.134615384,15,2.9347830954482195,348,552,900,0.38167939,0.36641221,0.2519084,0.16030534,0.39694656,0.44274809,"Tayron Guerrero",11691,594027
"Alex Wood","CIN",0.29411764705882354,1.135135135,0.281818181,0.381818181,0.336363636,0.081081081,0.297297297,15,3.7850461892035385,211,375,586,0.47787611,0.25663717,0.26548673,0.12389381,0.43362832,0.44247788,"Alex Wood",13781,622072
"Ryne Harper","MIN",0.29936305732484075,1.033333333,0.242236024,0.385093167,0.372670807,0.166666666,0.116666666,53,8.779144391634661,271,597,868,0.50306748,0.28834356,0.20858896,0.17791411,0.3803681,0.44171779,"Ryne Harper",12680,607560
"Matt Strahm","SDP",0.3113207547169811,0.897058823,0.225225225,0.366366366,0.408408408,0.102941176,0.161764705,56,4.395349373361046,542,1247,1789,0.41764706,0.34705882,0.23529412,0.17352941,0.38529412,0.44117647,"Matt Strahm",13799,621381
"T.J. Zeuch","TOR",0.30303030303030304,1.684210526,0.25,0.470588235,0.279411764,0.052631578,0.105263157,9,3.5735304141129927,167,237,404,0.41176471,0.36764706,0.22058824,0.13235294,0.42647059,0.44117647,"T.J. Zeuch",19269,643615
"Shelby Miller","TEX",0.3333333333333333,1.06557377,0.197452229,0.414012738,0.388535031,0.032786885,0.13114754,32,6.545455538537042,334,529,863,0.38853503,0.29936306,0.31210191,0.12738854,0.43312102,0.43949045,"Shelby Miller",10197,571946
"Madison Bumgarner","SFG",0.2885304659498208,0.861924686,0.226086956,0.358260869,0.415652173,0.079497907,0.125523012,103,4.463884320845153,1071,2173,3244,0.43441227,0.33049404,0.2350937,0.14650767,0.41567291,0.43781942,"Madison Bumgarner",5524,518516
"David Hess","BAL",0.27848101265822783,0.714285714,0.218390804,0.325670498,0.455938697,0.100840336,0.235294117,32,3.5999997854232917,539,891,1430,0.32830189,0.39622642,0.2754717,0.12830189,0.43396226,0.43773585,"David Hess",16130,605276
"Tanner Scott","BAL",0.4,2.133333333,0.265625,0.5,0.234375,0,0.266666666,13,4.443038832853068,191,272,463,0.40625,0.3125,0.28125,0.109375,0.453125,0.4375,"Tanner Scott",17586,656945
"Robbie Erlin","SDP",0.3728813559322034,1.5,0.254143646,0.447513812,0.298342541,0.092592592,0.111111111,29,4.716868228638376,350,609,959,0.44262295,0.33879781,0.21857923,0.18032787,0.38251366,0.43715847,"Robbie Erlin",10354,572362
"Luke Weaver","ARI",0.2916666666666667,1.076923076,0.215116279,0.406976744,0.377906976,0.092307692,0.092307692,33,4.61658122336061,376,677,1053,0.37356322,0.31034483,0.31609195,0.14367816,0.41954023,0.43678161,"Luke Weaver",16918,596133
"Derek Holland","- - -",0.27555555555555555,1.010526315,0.194092827,0.405063291,0.400843881,0.07368421,0.210526315,31,3.308300332904327,553,934,1487,0.42040816,0.35918367,0.22040816,0.15102041,0.4122449,0.43673469,"Derek Holland",4141,502706
"Matt Koch","ARI",0.3,0.823529411,0.205128205,0.358974358,0.435897435,0.088235294,0.235294117,15,6.532262485558746,141,223,364,0.30769231,0.42307692,0.26923077,0.14102564,0.42307692,0.43589744,"Matt Koch",13420,571863
"Nick Vincent","- - -",0.3170731707317073,1.066666666,0.284615384,0.369230769,0.346153846,0.088888888,0.177777777,21,4.231344247241632,246,505,751,0.29770992,0.4351145,0.26717557,0.15267176,0.41221374,0.4351145,"Nick Vincent",7555,543883
"Tyler Duffey","MIN",0.2748091603053435,1.040816326,0.253731343,0.380597014,0.365671641,0.122448979,0.163265306,26,4.057804720867931,335,645,980,0.39130435,0.39855072,0.21014493,0.15942029,0.4057971,0.43478261,"Tyler Duffey",13758,608648
"Alec Mills","CHC",0.2988505747126437,1.551724137,0.195652173,0.489130434,0.315217391,0.103448275,0.172413793,12,3,197,356,553,0.43478261,0.31521739,0.25,0.16304348,0.40217391,0.43478261,"Alec Mills",13834,621219
"José Ureña","MIA",0.3233082706766917,1.746835443,0.213768115,0.5,0.286231884,0.088607594,0.164556962,26,2.7637792681353046,506,866,1372,0.46594982,0.35125448,0.1827957,0.13620072,0.43010753,0.43369176,"Jose Urena",11589,570632
"Robbie Ray","ARI",0.3053435114503817,1,0.259259259,0.37037037,0.37037037,0.1,0.2,135,6.969407469110361,1144,1920,3064,0.42890995,0.34123223,0.22985782,0.16350711,0.4028436,0.43364929,"Robbie Ray",11486,592662
"Brian Flynn","KCR",0.37894736842105264,1.444444444,0.282608695,0.423913043,0.29347826,0.074074074,0.074074074,17,5.21590931701267,207,306,513,0.36082474,0.40206186,0.2371134,0.15463918,0.41237113,0.43298969,"Brian Flynn",12027,543169
"Chris Devenski","HOU",0.2962962962962963,0.698924731,0.20603015,0.326633165,0.467336683,0.129032258,0.139784946,17,2.2173917947059953,407,737,1144,0.39108911,0.36138614,0.24752475,0.21287129,0.35643564,0.43069307,"Chris Devenski",12763,606965
"Dan Straily","BAL",0.3248407643312102,0.549450549,0.212290502,0.279329608,0.508379888,0.109890109,0.241758241,26,4.909093626427624,382,584,966,0.41340782,0.35195531,0.23463687,0.16201117,0.40782123,0.4301676,"Dan Straily",9460,573185
"Homer Bailey","- - -",0.3006396588486141,1.304878048,0.217391304,0.443064182,0.339544513,0.115853658,0.12804878,117,6.446938373989907,1003,1833,2836,0.3963039,0.33880903,0.26488706,0.14579055,0.42505133,0.42915811,"Homer Bailey",8362,456701
"Richard Lovelady","KCR",0.4117647058823529,1.789473684,0.220588235,0.5,0.279411764,0.105263157,0.105263157,5,2.2500004291535243,136,239,375,0.25714286,0.37142857,0.37142857,0.11428571,0.45714286,0.42857143,"Richard Lovelady",19337,663992
"Mike Shawaryn","BOS",0.4117647058823529,0.678571428,0.160714285,0.339285714,0.5,0.142857142,0.178571428,8,3.540985156631226,187,274,461,0.375,0.39285714,0.23214286,0.16071429,0.41071429,0.42857143,"Mike Shawaryn",19495,642067
"T.J. McFarland","ARI",0.34574468085106386,3.314285714,0.205263157,0.610526315,0.184210526,0.028571428,0.171428571,24,3.8571423316489177,340,557,897,0.43298969,0.34020619,0.22680412,0.15979381,0.41237113,0.42783505,"T.J. McFarland",3237,519008
"Jordan Zimmermann","DET",0.3387096774193548,1.248062015,0.244791666,0.419270833,0.3359375,0.093023255,0.147286821,43,3.4553573782346847,653,1213,1866,0.45012788,0.29411765,0.25575448,0.13554987,0.43734015,0.42710997,"Jordan Zimmermann",4505,519455
"Merrill Kelly","ARI",0.2919020715630885,1.178571428,0.223636363,0.42,0.356363636,0.06632653,0.147959183,99,4.8599997303355975,1064,1898,2962,0.45698925,0.31003584,0.23297491,0.12724014,0.44623656,0.4265233,"Merrill Kelly",11156,518876
"Jakob Junis","KCR",0.3175542406311637,1.220430107,0.229477611,0.423507462,0.347014925,0.064516129,0.166666666,90,4.61977199713332,1075,1851,2926,0.43947858,0.34078212,0.21973929,0.12476723,0.44878957,0.4264432,"Jakob Junis",13619,596001
"Kirby Yates","SDP",0.325,1.38095238,0.173553719,0.479338842,0.347107438,0.071428571,0.047619047,1,0.14835165457051264,344,677,1021,0.42622951,0.33606557,0.23770492,0.18852459,0.3852459,0.42622951,"Kirby Yates",9073,489446
"Logan Webb","SFG",0.3333333333333333,2.107142857,0.280991735,0.487603305,0.231404958,0.035714285,0.178571428,20,4.537813671396185,258,418,676,0.3852459,0.36885246,0.24590164,0.17213115,0.40163934,0.42622951,"Logan Webb",17995,657277
"Shane Bieber","CLE",0.29636711281070743,1.25388601,0.210526315,0.439201451,0.350272232,0.113989637,0.160621761,120,5.038880368409351,1124,2208,3332,0.39350181,0.34837545,0.25812274,0.13357401,0.44043321,0.42599278,"Shane Bieber",19427,669456
"Kyle Barraclough","- - -",0.31521739130434784,0.95,0.204081632,0.387755102,0.408163265,0.05,0.225,14,3.7425749641975488,277,431,708,0.33663366,0.35643564,0.30693069,0.15841584,0.41584158,0.42574257,"Kyle Barraclough",13713,607457
"Matt Harvey","LAA",0.27472527472527475,1.431034482,0.273195876,0.427835051,0.298969072,0.068965517,0.224137931,35,5.279329158904078,393,606,999,0.45641026,0.33333333,0.21025641,0.09230769,0.48205128,0.42564103,"Matt Harvey",11713,518774
"Alex McRae","PIT",0.3176470588235294,1.083333333,0.202127659,0.414893617,0.382978723,0.111111111,0.25,14,4.7250011265280545,214,333,547,0.43617021,0.34042553,0.22340426,0.18085106,0.39361702,0.42553191,"Alex McRae",16317,656725
"Randy Dobnak","MIN",0.3023255813953488,2.421052631,0.252873563,0.528735632,0.218390804,0.210526315,0.052631578,11,3.4941180390883098,137,290,427,0.47126437,0.28735632,0.24137931,0.20689655,0.36781609,0.42528736,"Randy Dobnak",23798,677976
"Yency Almonte","COL",0.3018867924528302,0.75,0.25,0.321428571,0.428571428,0.145833333,0.145833333,18,4.764706951524387,230,378,608,0.2920354,0.38053097,0.32743363,0.21238938,0.36283186,0.42477876,"Yency Almonte",15068,622075
"Joe Kelly","LAD",0.3233082706766917,3.541666666,0.215827338,0.611510791,0.17266187,0.166666666,0.25,37,6.487014111830941,320,574,894,0.38848921,0.39568345,0.21582734,0.24460432,0.33093525,0.42446043,"Joe Kelly",9761,523260
"Brian Johnson","BOS",0.3533834586466165,1.017857142,0.169117647,0.419117647,0.411764705,0.053571428,0.107142857,33,7.363635899338154,314,458,772,0.48201439,0.34532374,0.17266187,0.14388489,0.43165468,0.42446043,"Brian Johnson",14272,598271
"Dereck Rodríguez","SFG",0.2815533980582524,1.281818181,0.225308641,0.435185185,0.339506172,0.081818181,0.19090909,32,2.909090516762134,635,1033,1668,0.42424242,0.32727273,0.24848485,0.13333333,0.44242424,0.42424242,"Dereck Rodriguez",14509,605446
"Daniel Mengden","OAK",0.2826086956521739,0.896103896,0.231578947,0.363157894,0.405263157,0.103896103,0.09090909,39,5.882683319380914,403,645,1048,0.43455497,0.34031414,0.22513089,0.16230366,0.41361257,0.42408377,"Daniel Mengden",16980,596043
"Brendan McKay","TBR",0.33088235294117646,0.819672131,0.218309859,0.352112676,0.429577464,0.081967213,0.13114754,28,5.142857543233563,297,581,878,0.30555556,0.375,0.31944444,0.13194444,0.44444444,0.42361111,"Brendan McKay",20186,656713
"Hector Noesí","MIA",0.2948717948717949,0.609756097,0.204819277,0.301204819,0.493975903,0.097560975,0.170731707,18,5.855422628654535,185,312,497,0.28235294,0.4,0.31764706,0.12941176,0.44705882,0.42352941,"Hector Noesi",3292,456051
"Archie Bradley","ARI",0.33695652173913043,1.5,0.247311827,0.451612903,0.301075268,0.107142857,0.089285714,13,1.6325586781237922,464,820,1284,0.38624339,0.29100529,0.32275132,0.14814815,0.42857143,0.42328042,"Archie Bradley",12918,605151
"Jake Odorizzi","MIN",0.3022113022113022,0.791208791,0.206812652,0.350364963,0.442822384,0.109890109,0.087912087,101,5.716981132075472,1012,1775,2787,0.36879433,0.33333333,0.29787234,0.1465721,0.43026005,0.42316785,"Jake Odorizzi",6397,543606
"Tyler Skaggs","LAA",0.29357798165137616,1.050632911,0.276785714,0.370535714,0.352678571,0.139240506,0.11392405,37,4.179916051127794,507,879,1386,0.41409692,0.35242291,0.23348018,0.18502203,0.39207048,0.42290749,"Tyler Skaggs",10190,572140
"Jaime Barria","LAA",0.2869198312236287,0.739495798,0.194552529,0.342412451,0.463035019,0.050420168,0.201680672,31,3.3749997923451214,585,913,1498,0.42911877,0.35249042,0.2183908,0.11494253,0.46360153,0.42145594,"Jaime Barria",18356,642545
"Adam Wainwright","STL",0.3192771084337349,1.700680272,0.224609375,0.48828125,0.287109375,0.061224489,0.149659863,104,5.452427507562878,1080,1796,2876,0.44807692,0.33461538,0.21730769,0.14423077,0.43461538,0.42115385,"Adam Wainwright",2233,425794
