Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"Max Scherzer","WSN",172.1,-7.8693037495339295,,-1.3651064578617844,,,,0.6574428485118073,5.135997009277344,,,-9.708320142027743,,,"Max Scherzer",3137,453286
"David Price","BOS",107.1,6.930411338806152,,2.7026187114834044,,,10.23192358798668,,,-1.5800432951554009,,10.053335565098884,,,"David Price",3184,456034
"Will Harris","HOU",60,-1.1286941528320313,,1.8051997719472543,,,,,6.0728259372960185,,,,,,"Will Harris",3192,501789
"Francisco Liriano","PIT",70,5.7991326779735335,,,,,8.043939791732098,-0.6669521331787109,,,,8.09868991657839,,,"Francisco Liriano",3201,434538
"T.J. McFarland","ARI",56,5.642460346221924,,,,,10.16746039139597,-2.2103952092232464,,,,9.471219576322115,,,"T.J. McFarland",3237,519008
"Zack Britton","NYY",61.1,,,,,,9.836526113013699,-5.985213022383433,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",181.1,-6.234843867658133,,-2.346299404113606,-5.115807043987772,,-10.109417165911054,-0.8859957311426142,,2.946060593063767,,,,,"Jeff Samardzija",3254,502188
"Joe Smith","HOU",25,-11.56606955056662,,,,,-9.754518883250585,6.144454631399601,,,,-8.910989379882812,,,"Joe Smith",3281,501925
"Aníbal Sánchez","WSN",166,-1.9004301582779666,,1.9639344034315664,-7.892096786137441,,-6.682012448365661,3.0247268676757812,2.0347814559936523,,,-5.0936838785807295,,,"Anibal Sanchez",3284,434671
"Hector Noesí","MIA",27.2,,,,,,-7.606159192944005,-0.7308554813779634,2.526968163180064,,,-9.285119692484537,,,"Hector Noesi",3292,456051
"Danny Duffy","KCR",130.2,4.653729937565377,,,,,7.713486353556315,-1.1392871608633568,-4.432601537459936,,,8.81714749623494,,,"Danny Duffy",3542,518633
"Clay Buchholz","TOR",59,-5.53582763671875,,0.9259558284983915,,,-8.447210252899485,,7.241404942103794,,,-6.0986572265625,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",85,-3.887876646411641,,,,,-8.461463928222656,0.6880543299124274,1.0732713754360492,,,,,,"Liam Hendriks",3548,521230
"Clayton Richard","TOR",45.1,7.972320556640625,,,,,10.976800743508454,0.256375408677197,,,,7.835091810960036,,,"Clayton Richard",3551,453385
"Zach Duke","CIN",23.1,1.9665550818810096,,,,,8.390444740730246,-4.920140708365092,-7.39402478806516,,,,,,"Zach Duke",3840,435043
"Matt Magill","- - -",50.2,-5.045449944134562,,1.2303568124771118,,,,1.8699987020837254,1.2982922030570812,,,-6.170369625091553,,,"Matt Magill",3950,543483
"Yusmeiro Petit","OAK",83,-4.093419106492719,,-1.209773653275739,,,,,6.21140882703993,,,-6.414532944492009,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","- - -",33.2,8.068239613345892,,,,,11.366860389709473,-0.694310478542162,-2.618458769538186,,,9.64940302422706,,,"Hector Santiago",4026,502327
"Pedro Strop","CHC",41.2,-2.3189025469274327,,1.3579494591915247,-6.39293031434755,,-6.890378273139565,2.3008361605211936,,,,,,,"Pedro Strop",4070,467008
"Derek Holland","- - -",84.1,-4.176255226135254,,1.2366914749145508,,,9.353412219158148,1.4650459639523008,,0.48105628906734405,,7.226117960611979,,,"Derek Holland",4141,502706
"Jake Arrieta","PHI",135.2,-5.45287392356179,,,,,-10.042089361893503,0.6793696762491088,6.630303184327005,,,-10.415862270336055,,,"Jake Arrieta",4153,453562
"David Hernandez","CIN",42.2,-6.462683783637153,,0.403197992043417,,,-8.154161312705591,,2.44082568359375,,,-6.28986930847168,,,"David Hernandez",4259,456696
"Mark Melancon","- - -",67.1,-4.748612615797255,,-0.013136496910682091,-6.573652267456055,,,,,1.5049938190379533,,,,,"Mark Melancon",4264,453343
"Matt Albers","MIL",59.2,-7.959601308785233,,,,,-10.508712572089593,2.3206680801895647,,,,-8.617205693171574,,,"Matt Albers",4300,458006
"Justin Wilson","NYM",39,2.578028487108299,,-2.5166436790100324,,,,-3.2237936990302907,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","CHC",76.2,-3.526820752193067,,0.8243535311167477,,,-8.596824149408285,,4.38896565894558,,,-6.801056719840841,,,"Tyler Chatwood",4338,543022
"Jeremy Hellickson","WSN",39,-6.43277785357307,,-1.334361423616824,,,-9.426710286020805,,,5.865706592135959,,-5.514302396226204,,,"Jeremy Hellickson",4371,476451
"Jordan Zimmermann","DET",112,-4.4134449230919,,,,,-7.492346928037446,1.3006743089452462,2.49016847715273,,,-7.631994002904648,,,"Jordan Zimmermann",4505,519455
"Charlie Morton","TBR",194.2,-8.239675146901709,,1.6289167025038227,-11.826856426164216,,-11.03719955672837,,9.630336930727388,,,,,,"Charlie Morton",4676,450203
"Félix Hernández","SEA",71.2,-3.5279903202266483,,,,,-8.518142583120204,1.3706177877723624,4.780338750821408,,,-6.3905952569796955,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","TOR",28.2,-5.8440356784396705,,,-7.300317652085248,,-9.607697017609127,0.3219675888886323,,5.046978378295899,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",58.2,6.2689513551022955,,-1.777340253194173,,,10.55918448311942,-11.97567296911169,-9.879221347752463,-9.518516540527344,,7.070284366607666,,,"Rich Hill",4806,448179
"Mike Montgomery","- - -",91,4.412830546154954,,-0.012502570650470791,,,8.345235670912322,,-2.9366570204317926,,,9.031051361632205,,,"Mike Montgomery",4869,543557
"Jon Lester","CHC",171.2,4.951385427240429,,-0.15411268380972054,,,8.460809503944175,,-5.613424708700587,,,8.289160291134323,,,"Jon Lester",4930,452657
"Cole Hamels","CHC",141.2,5.119669165010306,,0.7083211308637543,,,8.291938966533305,,-2.5616546937055813,,,8.051568615459882,,,"Cole Hamels",4972,430935
"Jake Diekman","- - -",62,9.013171280570653,,,,,10.989658793465036,-2.1030986820885893,,,,10.387707392374674,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",60,-6.276842062183888,,,-8.416456956129808,,-10.030988760031615,-0.44276220902152685,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","SEA",121.1,6.619262832779068,,0.9061567174198261,,,9.277785972312644,,-6.494382473224765,,,8.584578813105919,,,"Wade LeBlanc",5221,453281
"Blake Parker","- - -",61.1,-1.8925898501747533,,0.7735929604499571,-5.380756155160757,,,,3.887478574921813,,,,,,"Blake Parker",5224,453284
"Wilmer Font","- - -",84.1,-3.751476346202951,,,-5.346456300962221,,-7.923105950891619,2.608801474222323,4.857758620689655,,,,,,"Wilmer Font",5257,521655
"Jose Alvarez","PHI",59,6.425793009593074,,-0.3321341938442654,,,9.99504215842799,-1.8704604478639977,-3.3272242482503254,,,9.103822084066506,,,"Jose Alvarez",5358,501625
"Manny Banuelos","CHW",50.2,7.292561303115472,,,,,10.396139909381326,-0.333633189799318,-5.87832952703087,,,8.972188442568235,,,"Manny Banuelos",5365,544365
"Michael Pineda","MIN",146,-4.084023619262902,,,,,-6.500690460205078,-1.6751944026591614,,,,-9.28654507391467,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",91.2,-8.121652672423577,,,,,-11.123734624335107,6.9640539663809315,,6.229533709012545,,-11.004906209309896,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",69.2,-3.2187772993607955,,,,,-6.372641245524089,1.1566365830441738,,,,-5.8857646372126435,,,"Pedro Baez",5420,520980
"Jesse Chavez","TEX",78,-6.368575336777162,,-0.8478581181278935,,,-10.367252637315428,2.2400815678739,2.9308433532714844,,,-10.5841748046875,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","SFG",207.2,6.098972180290195,,0.35619420529293266,,,7.7041060129801435,,-5.703619857428452,,,8.168456325641257,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",55.2,-5.37563639624884,,,,,-15.950221252441406,4.623397435897436,,,,-10.263329516882184,,,"Ryan Brasier",5615,518489
"Tyler Clippard","CLE",62,-3.8796573830716437,,,-2.8411291493665454,,-7.803616803676928,2.0789966001743223,3.044103092617459,,,-7.716196821772168,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",83.2,-4.1734481884532,,,-5.514525937362456,,-8.579900568181818,0.5859969854354858,3.5036198172982282,,,,,,"Junior Guerra",5702,448855
"Kelvin Herrera","CHW",51.1,-3.5846319941345404,,0.3251979941188699,,,-6.720584217130829,6.927535347316576,,,,-8.2004118666137,,,"Kelvin Herrera",6033,516969
"Trevor Cahill","LAA",102.1,-5.84043949672154,,-0.043737586540511894,,,-9.626524500288758,,,6.045109700520833,,-8.038716634114584,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",34.1,-4.076167083225367,,0.8858807357581886,,,-9.144342998126605,,,4.483028776190254,,-10.470556259155273,,,"David Phelps",6316,475479
"Chris Archer","PIT",119.2,-4.23714780291065,,,,,-6.785432942708334,2.5221485618611763,1.9337984720865886,,,-7.1617431640625,,,"Chris Archer",6345,502042
"Jake Odorizzi","MIN",159,-6.303506301340669,,2.7095852084094787,-6.60042727168501,,,,4.6589402678263125,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",64.1,-3.3507382703690807,,,,,-5.797463989257812,2.8853629749907546,5.594836591863308,,,-6.820350581764156,,,"Trevor May",6398,543507
"José Cisnero","DET",35.1,-7.040223277698864,,,,,-9.607257473853327,1.8781490422747462,,,,-9.40952627999442,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHC",64,-7.935418991815476,,,,,-10.731970188704496,5.007891680743243,,,,-10.279524909125435,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",44.1,5.017662279533617,,-0.3620390744553399,,,8.425136272723858,,-2.9094090116196782,,,9.986004974463997,,,"Blaine Hardy",6499,543278
"Brad Brach","- - -",54.1,-5.006393400493421,,0.434871408003795,,,-8.680054772284723,2.408301299100095,,,,-8.930568126921958,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",80,-7.252001753477293,,,,,-9.920655783120688,0.7294595955703665,4.781379972185407,,,-6.086690781991693,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","CHC",20.2,-6.683221216695717,,,,,,,,3.981116158621652,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","CHW",61,-2.4128800253002667,,0.2199031383067638,,,,,,,,-4.519033432006836,,,"Alex Colome",6661,517008
"Andrew Miller","STL",54.2,4.905483892055157,,,,,9.507711029052734,-5.5370559044726235,,,,-5.786430358886719,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",174.2,-4.2852635560770755,,,,,-9.10441482898801,0.9462196781950177,5.972399653220664,,,-8.980035375878513,,,"Julio Teheran",6797,527054
"Chase Anderson","MIL",139,-5.346452089970957,,0.10478703321608822,,,-8.074011567059685,,3.5590147244728216,,,-10.269130302716842,,,"Chase Anderson",6895,502624
"Martín Pérez","MIN",165.1,5.996636445857277,,-0.9303602714449237,,,9.725755361143332,,-2.404751945087928,,,8.718254325060341,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",69,-3.7028131458121285,,,,,-8.261695274939903,6.461808607559796,8.266633333859744,,,-6.477546838613657,,,"Joakim Soria",6941,465657
"Luis García","LAA",62,-5.548384026531533,,,-4.122118093529526,,-8.170587853910366,3.398505882177939,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",63.1,-6.484623470540587,,-1.2791340283754855,,,,,,5.857849852053705,,-8.661597804019326,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",54.1,-1.8082149917655705,,,,,,2.5911260121881705,9.097814984540635,,,,,,"Ryan Pressly",7005,519151
"Daniel Hudson","- - -",73,-5.605866935036399,,,,,-9.858693091423957,0.45672210871962693,,,,-10.829116612264555,,,"Daniel Hudson",7146,543339
"Greg Holland","ARI",35.2,-0.016365905180045052,,,,,,2.443260544996995,2.652075750177557,,,-2.2864432334899902,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",82,-6.0325517654418945,,0.17797489456718948,,,-9.06701220263232,,,3.442717301218133,,-7.976066589355469,,,"Craig Stammen",7274,489334
"Dan Otero","CLE",29.2,-5.62946044921875,,,,,-10.312613578464674,3.1144246068494073,,,,-8.348307291666666,,,"Dan Otero",7385,519096
"Javy Guerra","- - -",67.2,-2.648852126403425,,,,,,2.1566716020435206,2.6351743673349355,,,-5.170065047893118,,,"Javy Guerra",7407,457915
"J.A. Happ","NYY",161.1,5.1633260645018035,,,,,8.364592404375664,-0.7821296286075673,-1.2041888995604082,,,8.450452234143409,,,"J.A. Happ",7410,457918
"Jay Jackson","MIL",30.1,-7.322982100753097,,,,,,1.6771703188111182,,,,-6.347565650939941,,,"Jay Jackson",7432,543351
"Wade Davis","COL",42.2,-1.7164145076976103,,2.0966934831175084,,,-7.347960789998372,,,3.0072815327704707,,-5.291110356648763,,,"Wade Davis",7441,451584
"Gio Gonzalez","MIL",87.1,5.8260834396526375,,,,,8.97933717895162,,-5.720474176531796,,,7.873034050759305,,,"Gio Gonzalez",7448,461829
"Anthony Swarzak","- - -",53.1,-4.979857134395803,,,,,-8.457414627075195,2.0088138477960085,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","HOU",74.2,-6.397819048985486,,0.7043020052787585,,,-9.344699965582954,8.767266143528762,7.305640634864267,5.249843597412109,,-8.59466441084699,,,"Collin McHugh",7531,543521
"Jake McGee","COL",41.1,6.027147028996394,,,,,,-0.5659963652843566,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","- - -",44.2,-3.1748120730326055,,0.752676313392288,,,-8.379917907714844,1.9299883842468262,,,,-10.005102369520399,,,"Nick Vincent",7555,543883
"Jordan Lyles","- - -",141,-4.442130799668917,,,,,-8.74494003668064,1.9059586958451704,2.7577248387688758,,,-8.28713952489646,,,"Jordan Lyles",7593,543475
"Tommy Milone","SEA",111.2,5.529115441727312,,,,,,-1.39501953125,-1.3991386763012137,,,9.538863393163757,,,"Tommy Milone",7608,543548
"Neil Ramírez","- - -",25,-4.24383855515417,,,,,,2.878141463219703,4.321391121285861,,,,,,"Neil Ramirez",7677,519166
"Juan Nicasio","PHI",47.1,-5.935022917039756,,,,,-8.350239668742265,0.30850437134111147,,,,-7.379309177398682,,,"Juan Nicasio",7731,504379
"Wily Peralta","KCR",40.1,-8.884254601883562,,,,,-36.655517578125,-0.1051447491313136,0.905874490737915,,,-10.581560001816861,,,"Wily Peralta",7738,503449
"Mike Fiers","OAK",184.2,-5.334543086484123,,,,,-8.954503779788668,1.2637350986678286,5.6901840642396255,,,-9.210272971163974,,,"Mike Fiers",7754,571666
"Shawn Kelley","TEX",47.1,-2.1122978835809425,,,,,,3.3532669926102545,,,,-2.579097032546997,,,"Shawn Kelley",7773,518875
"Richard Bleier","BAL",55.1,3.2893056869506836,,1.5443692617518927,,,8.515109867041115,-0.3697936162352562,,,,9.496092902289497,,,"Richard Bleier",7803,542947
"Hunter Strickland","- - -",24.1,-3.967912949139799,,2.443005084991455,,,-7.8796782144686075,4.230369862643156,,,,-8.187074279785156,,,"Hunter Strickland",7836,519326
"Jerry Blevins","ATL",32.1,5.421890899914653,,,,,,,-7.530557674213047,,,7.293892238451087,,,"Jerry Blevins",7841,460283
"Tyson Ross","DET",35.1,-0.8270763737140315,,0.9775587309391127,,,-5.366228376116071,2.9530794977427957,,,,,,,"Tyson Ross",7872,475115
"Cory Gearrin","- - -",55.1,-9.678273953889546,,,,,-11.879746599895197,1.0961730106846317,,,,-10.569000102855542,,,"Cory Gearrin",7947,518715
"Anthony Bass","SEA",48,-4.114132404327393,,,-3.8059505047184405,,-7.9973059365915695,2.609275850062632,,,,,,,"Anthony Bass",7982,542914
"Marcus Walden","BOS",78,-2.2186471121651787,,1.2148093127329416,,,-9.520252772739955,7.108959133342161,,,,,,,"Marcus Walden",8004,519393
"Jason Vargas","- - -",149.2,7.381744751881932,,,,,9.829852006242081,,,-6.150686530063027,,10.660695480676505,,,"Jason Vargas",8044,450306
"Will Smith","SFG",65.1,3.393142044909893,,,,,,-4.3813985880810655,-4.804036241896609,,,7.845239739668997,,,"Will Smith",8048,519293
"Bryan Shaw","COL",72,5.399513244628906,,1.6378661564418249,,,,5.67747552054269,3.522769762122113,,,-4.096598078695576,,,"Bryan Shaw",8110,543766
"Brett Anderson","OAK",176,2.1703316647914552,,,,,8.534482816530524,-2.0776756040511595,,-3.941547683189655,,8.041532628676471,,,"Brett Anderson",8223,474463
"Tony Sipp","WSN",21,5.36157086251796,,,6.155626688918022,,,0.4905068956572434,,,,,,,"Tony Sipp",8280,448609
"Homer Bailey","- - -",163.1,-6.45079026943852,,,-6.2139012613270665,,-9.304196750416475,0.6119573301539982,,6.5820976778206575,,,,,"Homer Bailey",8362,456701
"Buddy Boshers","TOR",20,,,,,,6.6926084066692155,,-1.672401650438031,,,7.593910217285156,,,"Buddy Boshers",8490,542953
"Justin Verlander","HOU",223,-6.183604620825603,,,,,,1.6197420413835442,3.5714987618582588,,,-9.6874802533318,,,"Justin Verlander",8700,434378
"Tanner Roark","- - -",165.1,-3.5738658905029297,,,,,-7.993005342901992,0.8729432605561755,5.967685533606487,,,-8.018426814549406,,,"Tanner Roark",8753,543699
"Wade Miley","HOU",167.1,2.6423781776007176,,-0.8709113252207249,,,6.746126483938547,-2.070861952645438,-3.707630817155193,,,8.811520138302365,,,"Wade Miley",8779,489119
"Andrew Cashner","- - -",150,-4.592314922956255,,,,,-7.608484085292032,1.8570114693990567,5.897371572606704,,,-6.962830113002232,,,"Andrew Cashner",8782,488768
"Oliver Drake","TBR",56,1.1393700947598835,,3.7252767086029053,-0.7018980186612533,,,,-9.290202458699545,,,,,,"Oliver Drake",8823,543118
"Adam Warren","SDP",28.2,-2.870495964499081,,,,,-8.095918655395508,2.750572612267414,4.093803405761719,,,-9.027199485085227,,,"Adam Warren",9029,476589
"Kirby Yates","SDP",60.2,-8.67699440238402,,,-8.244115643168605,,,0.4589891963534885,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","CLE",57.1,7.003623848530784,,,,,9.714941024780273,-7.773987293243408,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",67.2,-7.120157803216408,,-0.31460093448036597,-6.0802225927163285,,,3.2827362060546874,3.600644003751591,,,,,,"Nathan Eovaldi",9132,543135
"Tim Melville","COL",33.1,-5.466402094414893,,,,,,0.11913887866131671,1.149430361661044,,,-8.042638442095589,,,"Tim Melville",9149,543532
"Patrick Corbin","WSN",202,5.8194601026228545,,,,,9.008824495298672,-1.1581811842575571,-1.3647925335427988,,,6.631257233796297,,,"Patrick Corbin",9323,571578
"Jared Hughes","- - -",71.1,-7.835021033653846,,,,,-9.745928316510797,0.9937287739345005,2.4199875574263316,,,-6.811252170138889,,,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",79.1,-6.231427439442881,,0.9284007117121865,,,-7.788936174832857,,3.506606436017806,,,-8.42809594537794,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","ATL",112.2,1.9766321182250977,,-0.8011172732791385,,,7.449146095459518,-3.9780511274024355,,,,7.835620387453875,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","OAK",45.1,5.42138473386687,,0.9435250987177309,,,,,-8.313762318004262,,,,,,"Ryan Buchter",9456,488748
"Dan Straily","BAL",47.2,-5.232342069111173,,,,,-9.764612197875977,2.587395307313593,4.616052739760455,,,-7.551507384991953,,,"Dan Straily",9460,573185
"Jeremy Jeffress","MIL",52,-4.471734494579081,,,-8.022475022536058,,-9.630773550821246,,,4.874070464587603,,,,,"Jeremy Jeffress",9490,502026
"David Hale","NYY",37.2,-7.383322857795878,,,,,-12.673912798049132,,3.161214655095881,,,-9.492551803588867,,,"David Hale",9756,571735
"Joe Kelly","LAD",51.1,-5.774798065061994,,,,,-9.032058943563433,,,5.297051281662461,,-10.051683030686936,,,"Joe Kelly",9761,523260
"Miles Mikolas","STL",184,-3.9527979020308464,,,,,-8.311590154607734,1.3439397013532153,4.417012125651041,,,-8.116043233425819,,,"Miles Mikolas",9803,571945
"Sergio Romo","- - -",60.1,-8.780203857421874,,,,,-11.351108819666043,7.291620006850759,,,,-12.111631393432617,,,"Sergio Romo",9817,489265
"Chaz Roe","TBR",51,-3.5890900293986,,2.9176674535719016,,,-8.110533274472031,12.019645703783727,11.509237925211588,,,,,,"Chaz Roe",9866,475054
"Brandon Kintzler","CHC",57,-6.677621364593506,,,,,-9.28860000532368,-1.277960503238371,,,,-9.933556315104166,,,"Brandon Kintzler",9939,445213
"Mike Minor","TEX",208.1,2.693305067165581,,,,,,-2.6431777883784564,,-3.4935054131649803,,10.033073074303875,,,"Mike Minor",10021,501985
"Kyle Gibson","MIN",160,-3.864201031033955,,,,,-8.313772403897874,2.28124996677093,3.0948173020446603,,,-8.139751596472141,,,"Kyle Gibson",10123,502043
"Mike Leake","- - -",197,-5.155332471503586,,0.09066179310012541,,,-7.203134648940143,4.277120554415214,,7.038309689785572,,-7.545469305767276,,,"Mike Leake",10130,502190
"Stephen Strasburg","WSN",209,-6.32248482246517,,,,,-9.825624118890978,1.3357315063476562,6.564164488156943,,,-9.601496233258928,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","KCR",26.2,-3.557833118599002,,,,,,1.9776288812810725,,,,-8.493992017663043,,,"Brad Boxberger",10133,502202
"Ryan Weber","BOS",40.2,-9.939500717889695,,-2.2221970558166504,,,-11.197893519601422,9.786698944714605,9.014158343324567,,,-9.092047827584404,,,"Ryan Weber",10160,543901
"Tyler Skaggs","LAA",79.2,1.4525798748491148,,,,,,,-5.423764868007227,,,5.8998635031960225,,,"Tyler Skaggs",10190,572140
"Shelby Miller","TEX",44,-6.453430280833154,,1.2023466787030619,,,-8.0579984664917,,3.759385027204241,,,-7.9351705551147464,,,"Shelby Miller",10197,571946
"Aroldis Chapman","NYY",57,2.7491938316883604,,,,,8.803874930950126,-7.082772391183036,,,,6.291814804077148,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","TOR",21.2,-5.977187949167171,,0.6257968517618442,,,-10.031128907006634,3.0094427466392517,,,,-6.168058395385742,,,"Ryan Tepera",10291,572193
"Zack Wheeler","NYM",195.1,-6.61034228154699,,0.5443992112812243,-7.557881164550781,,-8.446183820261215,-0.03250000129143397,4.089773384628782,,,-7.625588957796392,,,"Zack Wheeler",10310,554430
"Juan Minaya","CHW",27.2,-6.075559482127926,,-7.57110071182251,,,,0.8575007120768229,2.0046001434326173,,,-7.554508209228516,,,"Juan Minaya",10341,573668
"Robbie Erlin","SDP",55.1,4.476678472169688,,,,,8.503718619253121,-0.30395216479593395,-2.290608116399462,,,5.702127132775648,,,"Robbie Erlin",10354,572362
"Mychal Givens","BAL",63,-6.421462475554107,,,,,,1.5685410185488398,,,,-7.888208316851266,,,"Mychal Givens",10430,571710
"Jimmy Nelson","MIL",22,-0.5370150104011457,,,,,-6.294386888586956,6.219608376242897,,5.276642403951505,,-4.075815359751384,,,"Jimmy Nelson",10547,519076
"Chad Bettis","COL",63.2,-3.6261827422351374,,1.8160445783391346,,,-6.134365081787109,,6.204719789566532,,,-5.3000876185405685,,,"Chad Bettis",10587,518452
"Chris Sale","BOS",147.1,9.349885864949037,,,,,11.89242249750996,-6.808351414004751,,,,11.621074676513672,,,"Chris Sale",10603,519242
"Shane Greene","- - -",62.2,-4.783067067464192,,2.7583325402211334,,,-9.191280757155374,8.356679831819582,,,,-9.569630241394043,,,"Shane Greene",10756,572888
"Mike Foltynewicz","ATL",117,-5.651593152665996,,,,,-9.337364007618802,1.260158042482284,2.136951326069079,,,-8.375810846936103,,,"Mike Foltynewicz",10811,592314
"Asher Wojciechowski","BAL",82.1,-2.4890328900401117,,2.6524738692563328,,,,7.122429313765927,,,,-6.617697771857767,,,"Asher Wojciechowski",10836,592879
"Adam Kolarek","- - -",55,8.313566389537993,,1.976627230644226,,,11.361077945560954,-4.26432140289791,,,,12.070370608813143,,,"Adam Kolarek",10843,592473
"Josh A. Smith","BOS",31,-3.4299797905815974,,-0.9769409762488471,,,-8.39813000222911,1.6810278180001796,6.5308142891765515,,,-8.92681836067362,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",204,-3.7030855814615884,,,,,-6.884730619542739,1.2123911161478718,3.2116466235089045,,,-8.234462813426383,,,"Jacob deGrom",10954,594798
