Name,Team,IP,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,ERA,xERA,NameASCII,PlayerId,MLBAMID
"Jacob deGrom","NYM",204,498,86.50298174307036,103,111.6,13.189765458422174,24,0.04819277,147,0.29518072,2.426470588235294,2.6979192359034734,"Jacob deGrom",10954,594798
"Nick Goody","CLE",40.2,101,85.30396232982673,101.4,107.1,27.356435643564357,4,0.03960396,30,0.2970297,3.540984492313696,2.732740351523133,"Nick Goody",13685,580792
"Joe Smith","HOU",25,69,91.17536373414855,104.8,112.8,7.855072463768116,3,0.04347826,34,0.49275362,1.800000411987399,2.767785605415998,"Joe Smith",3281,501925
"Max Scherzer","WSN",172.1,410,87.59754107800983,102.8,111.7,13.464373464373464,27,0.06585366,145,0.35365854,2.924564883221119,2.770633838949131,"Max Scherzer",3137,453286
"Justin Verlander","HOU",223,499,87.2057236493644,103.6,109.8,18.521186440677965,36,0.07214429,157,0.31462926,2.582959817994794,2.7722880150177325,"Justin Verlander",8700,434378
"Giovanny Gallegos","STL",74,167,88.30421686746988,103.7,115,19.566265060240966,12,0.07185629,59,0.35329341,2.310811049055259,2.7805302822489004,"Giovanny Gallegos",14986,606149
"Ryan Pressly","HOU",54.1,127,86.5846187232906,106.9,110.8,6.829059829059829,8,0.06299213,38,0.2992126,2.3190186219964173,2.8029012423671036,"Ryan Pressly",7005,519151
"Brandon Workman","BOS",71.2,135,88.17293233082707,104,112,9.518796992481203,1,0.00740741,43,0.31851852,1.883721197612134,2.8624719781192423,"Brandon Workman",11428,519443
"Robert Stephenson","CIN",64.2,157,87.29337618998345,103.7,109.8,19.013245033112582,8,0.05095541,41,0.2611465,3.7577325498809104,2.879264817682576,"Robert Stephenson",13594,596112
"Hansel Robles","LAA",72.2,192,88.96483729435847,104.2,110.6,15.412087912087912,9,0.046875,61,0.31770833,2.4770648270162106,2.8859310114180228,"Hansel Robles",11801,570663
"Nick Anderson","- - -",65,134,90.20606023615056,105.1,109.6,19.553030303030305,12,0.08955224,56,0.41791045,3.323077703171411,2.9010840944182172,"Nick Anderson",18337,623433
"Colin Poche","TBR",51.2,111,89.49173953555047,103.2,107.8,30.26605504587156,10,0.09009009,42,0.37837838,4.703227774216982,2.9281841882415076,"Colin Poche",19403,621363
"Yimi García","LAD",62.1,161,87.19873968160377,103.1,113.2,23.427672955974842,12,0.07453416,44,0.27329193,3.609626625696399,2.939665608359063,"Yimi Garcia",12095,554340
"Gerardo Reyes","SDP",26,65,89.2562484741211,103.2,109.7,16.28125,5,0.07692308,22,0.33846154,7.615386291368842,2.93997612258814,"Gerardo Reyes",16306,622103
"Tyler Duffey","MIN",57.2,139,89.42836112406717,105.7,113.5,14.485074626865671,11,0.07913669,51,0.36690647,2.4971105974571883,2.948575617396659,"Tyler Duffey",13758,608648
"José Leclerc","TEX",68.2,154,87.09115911989795,102.4,111.5,19.047619047619047,6,0.03896104,43,0.27922078,4.325243479345619,2.954325847649139,"Jose Leclerc",14524,600917
"Rich Hill","LAD",58.2,148,86.75602559840425,102,106.2,10.546099290780141,7,0.0472973,41,0.27702703,2.454545560947139,2.965235885975223,"Rich Hill",4806,448179
"Matt Bowman","CIN",32,99,85.48333740234375,101.8,108.9,5.96875,2,0.02020202,29,0.29292929,3.6562508717181377,2.983037492677474,"Matt Bowman",13528,621199
"Luke Jackson","ATL",72.2,181,88.80508474576271,103.5,115.9,2.4237288135593222,13,0.0718232,61,0.33701657,3.8394500787647603,2.985663883045167,"Luke Jackson",11752,592426
"Felipe Vázquez","PIT",60,129,87.23622047244095,103.5,112.4,14.125984251968504,9,0.06976744,48,0.37209302,1.6500008392338252,2.988310650364977,"Felipe Vazquez",12076,553878
"Adam Morgan","PHI",29.2,78,87.98974609375,101.8,107.3,14.666666666666666,3,0.03846154,25,0.32051282,3.9438225912679727,3.002112329277748,"Adam Morgan",12580,605388
"Roberto Osuna","HOU",65,166,86.15785917845912,102.2,109.8,14.163522012578616,10,0.06024096,48,0.28915663,2.6307692307692307,3.0021541328081445,"Roberto Osuna",13764,532077
"Blake Snell","TBR",107,253,88.27848761205179,103.6,111.5,14.952191235059761,12,0.04743083,81,0.3201581,4.289719932037063,3.037242816357054,"Blake Snell",13543,605483
"Diego Castillo","TBR",68.2,178,87.91494224811423,102.5,110.7,8,10,0.05617978,57,0.32022472,3.4077677791020893,3.0462469845036453,"Diego Castillo",17496,650895
"Kenley Jansen","LAD",63,163,86.2696761592742,101.5,114.1,19.425806451612903,10,0.06134969,42,0.25766871,3.714286164091342,3.046594759361591,"Kenley Jansen",3096,445276
"Tim Hill","KCR",39.2,105,88.16504854368932,102.8,108.1,3.6601941747572817,5,0.04761905,36,0.34285714,3.6302523335851036,3.046644856612406,"Tim Hill",16814,657612
"Josh James","HOU",61.1,127,89.69519848632812,104.7,110.4,16.904,6,0.04724409,49,0.38582677,4.695652855366624,3.0534078773391755,"Josh James",16794,657624
"Tyler Clippard","CLE",62,155,85.7733349609375,102,113.1,23,12,0.07741935,45,0.29032258,2.9032267889051955,3.0617598543939146,"Tyler Clippard",5640,461325
"Aroldis Chapman","NYY",57,124,87.1024744963843,105.7,111.2,11.991735537190083,6,0.0483871,38,0.30645161,2.2105264637278816,3.0637521234257923,"Aroldis Chapman",10233,547973
"Stephen Strasburg","WSN",209,524,87.89110100338492,103.9,113.4,7.793036750483559,32,0.0610687,177,0.33778626,3.315789231603213,3.071625022235302,"Stephen Strasburg",10131,544931
"Kevin Ginkel","ARI",24.1,59,88.24654835668103,103.1,110.6,15.827586206896552,2,0.03389831,16,0.27118644,1.4794522480706316,3.089694099181817,"Kevin Ginkel",19876,656464
"Darwinzon Hernández","BOS",30.1,61,86.40166625976562,103.4,112.5,9.666666666666666,0,0,19,0.31147541,4.450550756511282,3.0930658566777236,"Darwinzon Hernandez",19848,650382
"Tommy Kahnle","NYY",61.1,138,88.10802777144161,104.6,113.2,6.153284671532846,8,0.05797101,49,0.35507246,3.668479021420483,3.100055046582764,"Tommy Kahnle",11384,592454
"Mike Clevinger","CLE",126,291,86.43737159385813,103.4,113.5,13.065743944636678,17,0.05841924,99,0.34020619,2.7142855499336878,3.107160676900051,"Mike Clevinger",12808,605182
"Héctor Neris","PHI",67.2,156,88.85686019199346,101.8,112.3,12.993464052287582,11,0.07051282,56,0.35897436,2.926108484356828,3.117592717513042,"Hector Neris",11804,593576
"Adam Ottavino","NYY",66.1,153,85.5880781767384,103.7,112.6,14.894039735099337,7,0.04575163,45,0.29411765,1.899498506976529,3.117725469330312,"Adam Ottavino",1247,493603
"Julio Urías","LAD",79.2,209,84.06634193978658,101.8,113.2,17.6,9,0.0430622,52,0.24880383,2.4853553708529357,3.120640504421011,"Julio Urias",14765,628711
"Will Smith","SFG",65.1,140,89.6434768455616,104.7,108,13.884057971014492,9,0.06428571,55,0.39285714,2.7551022553036946,3.133466255362825,"Will Smith",8048,519293
"Yusmeiro Petit","OAK",83,227,87.75091384747707,102.5,111.2,21.389908256880734,17,0.07488987,78,0.34361233,2.710844370221745,3.1402875885604766,"Yusmeiro Petit",4020,433589
"Austin Adams","- - -",32,60,89.58965511979729,106.2,112.8,10.293103448275861,5,0.08333333,26,0.43333333,3.9375018775472057,3.1411141194434054,"Austin Adams",13801,613534
"Lucas Sims","CIN",43,99,88.71649736227448,104.1,112,24.969072164948454,6,0.06060606,31,0.31313131,4.604652388280573,3.1434775465385196,"Lucas Sims",13470,608371
"Sergio Romo","- - -",60.1,170,84.8532555935651,103,112,19.615384615384617,9,0.05294118,40,0.23529412,3.430940383469516,3.14535114284964,"Sergio Romo",9817,489265
"Matt Barnes","BOS",64.1,135,89.34923946496212,104.1,111.6,9.454545454545455,7,0.05185185,45,0.33333333,3.7772032670579874,3.146615892091022,"Matt Barnes",12863,598264
"Will Harris","HOU",60,153,87.45733072916667,102.7,111.3,4.08,9,0.05882353,48,0.31372549,1.5000003814698235,3.148628875209889,"Will Harris",3192,501789
"Jason Adam","TOR",21.2,60,85.5816650390625,100,113.9,24.15,3,0.05,13,0.21666667,2.907692648983606,3.156014363554064,"Jason Adam",11861,592094
"Oliver Drake","TBR",56,129,88.87968444824219,103.5,114.4,7.8671875,9,0.06976744,52,0.40310078,3.214285495329891,3.1843019675564737,"Oliver Drake",8823,543118
"Oliver Pérez","CLE",40.2,110,86.94259078414352,100.8,109.4,10.712962962962964,5,0.04545455,33,0.3,3.9836086748888446,3.199768700495948,"Oliver Perez",1514,424144
"Michael Lorenzen","CIN",83.1,228,85.48387096774194,101.3,108,11.668202764976959,7,0.03070175,66,0.28947368,2.9160012458501416,3.2211826203262848,"Michael Lorenzen",14843,547179
"Edwin Díaz","NYM",58,129,90.0835952758789,104.5,111.3,16.25,13,0.10077519,59,0.45736434,5.586207631368654,3.2244542372604497,"Edwin Diaz",14710,621242
"Kenta Maeda","LAD",153.2,400,86.1157369081139,101.5,112,15.428934010152284,22,0.055,115,0.2875,4.041214466299169,3.2398011326410754,"Kenta Maeda",18498,628317
"John Brebbia","STL",72.2,187,87.87541090334699,103.1,111.9,23.398907103825138,10,0.05347594,70,0.37433155,3.5917439991735054,3.245632020409969,"John Brebbia",12777,605154
"Charlie Morton","TBR",194.2,481,86.87849849947808,103.9,112.1,9.208768267223382,24,0.04989605,158,0.32848233,3.0513697832873152,3.2514473981817784,"Charlie Morton",4676,450203
"Ian Kennedy","KCR",63.1,175,88.64795207419591,103.9,109.9,14.76608187134503,11,0.06285714,60,0.34285714,3.4105265896868726,3.2651429934131437,"Ian Kennedy",6986,453178
"Justin Wilson","NYM",39,101,85.25816127232143,101.1,111,6.255102040816326,5,0.04950495,28,0.27722772,2.538462283343472,3.2938243391708046,"Justin Wilson",4301,458677
"Seranthony Domínguez","PHI",24.2,68,86.27726976799242,102.4,109.7,5.590909090909091,3,0.04411765,21,0.30882353,4.013514547996147,3.2943979133119137,"Seranthony Dominguez",19249,622554
"JT Chargois","LAD",21.1,53,89.1150961821934,105.7,109.6,6.037735849056604,5,0.09433962,19,0.35849057,6.328125942964247,3.298222096531424,"JT Chargois",13767,608638
"Zack Britton","NYY",61.1,159,87.96012781843355,104.4,111.8,-8.550632911392405,8,0.05031447,58,0.36477987,1.9076089724926908,3.3054526973376213,"Zack Britton",3240,502154
"Mark Melancon","- - -",67.1,196,88.59846839126276,104.4,110.8,3.020408163265306,4,0.02040816,69,0.35204082,3.608911470389555,3.308589956399689,"Mark Melancon",4264,453343
"A.J. Cole","CLE",26,80,86.89615259415064,101.1,111.3,20.55128205128205,4,0.05,19,0.2375,3.807694821669754,3.3183714437274814,"A.J. Cole",11467,595918
"Josh Taylor","BOS",47.1,114,86.58141414676092,106.8,111,13.079646017699115,8,0.07017544,36,0.31578947,3.042254338399951,3.326295585885915,"Josh Taylor",17359,657031
"Walker Buehler","LAD",182.1,478,89.2660313826964,103.8,111.3,12.757961783439491,26,0.05439331,174,0.36401674,3.257769743527644,3.330194121396763,"Walker Buehler",19374,621111
"Carlos Martinez","STL",48.1,126,87.15366171239837,103.4,106.5,6.861788617886178,8,0.06349206,39,0.30952381,3.165517824334106,3.3397312166497883,"Carlos Martinez",11682,593372
"Aaron Civale","CLE",57.2,164,86.96502947661043,102,113.8,15.049079754601227,4,0.02439024,54,0.32926829,2.341040410807165,3.3464531749947337,"Aaron Civale",19479,650644
"Rowan Wick","CHC",33.1,86,87.77764820772059,102.5,112.1,10,6,0.06976744,27,0.31395349,2.430000648880178,3.3584193031886236,"Rowan Wick",14646,592858
"Luis Castillo","CIN",190.2,469,87.20155902004454,104.8,112.8,5.8084632516703785,24,0.05117271,154,0.32835821,3.3986010359542913,3.359414106480322,"Luis Castillo",15689,622491
"Jack Flaherty","STL",196.1,479,86.5708245243129,104.2,116.3,15.465116279069768,33,0.06889353,145,0.30271399,2.7504243057108853,3.3634816066657502,"Jack Flaherty",17479,656427
"David Hale","NYY",37.2,126,86.2642841641865,103.4,108.3,8.84920634920635,3,0.02380952,36,0.28571429,3.10619489998572,3.368877892328106,"David Hale",9756,571735
"Chris Paddack","SDP",140.2,378,87.8099730458221,103.3,113,15.730458221024259,27,0.07142857,123,0.32539683,3.3270140977104115,3.3756712512496434,"Chris Paddack",20099,663978
"Keone Kela","PIT",29.2,74,88.7851364548142,102,106.9,19.08108108108108,5,0.06756757,25,0.33783784,2.1235955511285063,3.388160274214114,"Keone Kela",14696,605309
"Noah Syndergaard","NYM",197.2,567,86.82839006696429,102.5,111,9.817857142857143,28,0.04938272,177,0.31216931,4.279932436245217,3.3903646746106255,"Noah Syndergaard",11762,592789
"Austin Voth","WSN",43.2,114,87.66636833258434,103,111.1,19.495575221238937,5,0.04385965,34,0.29824561,3.2977105658564505,3.4010088889466585,"Austin Voth",15047,608723
"Joe Kelly","LAD",51.1,139,88.93970444623162,104.8,113.5,0.6617647058823529,7,0.05035971,55,0.39568345,4.558442348854175,3.4027134280964146,"Joe Kelly",9761,523260
"Sean Manaea","OAK",29.2,70,89.45735437729779,105.4,109.9,16.926470588235293,3,0.04285714,26,0.37142857,1.21348301603735,3.4071125345208357,"Sean Manaea",15873,640455
"Adam Kolarek","- - -",55,165,87.62576687116564,104.9,116.8,0.20245398773006135,10,0.06060606,59,0.35757576,3.2727292021455394,3.4108795608346494,"Adam Kolarek",10843,592473
"Adrian Houser","MIL",111.1,303,86.69933016988254,103.5,110.4,5.251677852348993,15,0.04950495,107,0.35313531,3.718563426369816,3.41331942993439,"Adrian Houser",12718,605288
"Hyun Jin Ryu","LAD",182.2,532,86.59399224806202,104.7,115.3,7.182170542635659,25,0.04699248,164,0.30827068,2.3156931727396084,3.4168651649082977,"Hyun Jin Ryu",14444,547943
"Buddy Boshers","TOR",20,54,88.83333333333333,102.9,110.6,15.96078431372549,3,0.05555556,14,0.25925926,4.050003089907142,3.4182259175581393,"Buddy Boshers",8490,542953
"Andrew Kittredge","TBR",49.2,138,86.9384075662364,104.2,110.9,6.304347826086956,7,0.05072464,47,0.34057971,4.167784808084904,3.419736276026394,"Andrew Kittredge",12828,552640
"Frankie Montas","OAK",96,264,87.01292924192015,104.6,111.4,9.908745247148289,10,0.03787879,92,0.34848485,2.625,3.420980893578485,"Frankie Montas",14309,593423
"Trevor May","MIN",64.1,158,87.78980891719745,103.7,111.9,18.554140127388536,11,0.06962025,55,0.34810127,2.9378237180631284,3.4222472463222235,"Trevor May",6398,543507
"Zack Greinke","- - -",208.2,589,87.53879141971983,103,114,11.01896551724138,37,0.06281834,196,0.3327674,2.932907062283641,3.428787310914426,"Zack Greinke",1943,425844
"Noé Ramirez","LAA",67.2,176,87.29767200558685,102.2,114.4,16.069767441860463,10,0.05681818,54,0.30681818,3.990147820741887,3.4595961186515556,"Noe Ramirez",12800,598287
"Jacob Webb","ATL",32.1,90,88.54381912745787,102.3,111.8,17.95505617977528,6,0.06666667,30,0.33333333,1.3917527962521892,3.4636837829324643,"Jacob Webb",19274,657097
"Brandon Woodruff","MIL",121.2,315,86.12211413261218,103.4,113.3,12.423076923076923,13,0.04126984,95,0.3015873,3.6246571554254867,3.4642303832588697,"Brandon Woodruff",16162,605540
"Sam Dyson","- - -",62.1,178,89.94437638683432,105.4,112.1,5.437869822485207,10,0.05617978,65,0.36516854,3.3208552762551458,3.464399765707521,"Sam Dyson",11710,473879
"Emmanuel Clase","TEX",23.1,66,86.36666823878433,103.9,107.5,3.257575757575758,3,0.04545455,23,0.34848485,2.3142848945153474,3.4692895320895816,"Emmanuel Clase",21032,661403
"Lucas Giolito","CHW",176.2,416,88.13970755145279,106.2,117,17.656174334140434,39,0.09375,144,0.34615385,3.413207448902995,3.47852279801514,"Lucas Giolito",15474,608337
"Chris Sale","BOS",147.1,344,88.54017366202346,104.1,111.4,12.926686217008797,28,0.08139535,125,0.36337209,4.398189741578961,3.4883638761745486,"Chris Sale",10603,519242
"Craig Stammen","SDP",82,249,87.00161447832662,102.8,112.4,5.532258064516129,13,0.05220884,84,0.3373494,3.2926838458969803,3.493622253086198,"Craig Stammen",7274,489334
"Raisel Iglesias","CIN",67,167,87.88633661684783,103.8,111.4,20.29192546583851,13,0.07784431,54,0.32335329,4.164180052840971,3.4945132857545094,"Raisel Iglesias",17130,628452
"Ross Stripling","LAD",90.2,255,89.20478437811255,104,117.4,10.756972111553784,17,0.06666667,98,0.38431373,3.4742645840692314,3.495607942209704,"Ross Stripling",13273,548389
"Jimmy Cordero","- - -",37.1,101,85.35940400680693,102.7,112.2,2.99009900990099,4,0.03960396,30,0.2970297,2.8928582851912545,3.501494680687705,"Jimmy Cordero",15690,622772
"Tyler Webb","STL",55,148,86.42965382543103,103.1,116,15.372413793103448,8,0.05405405,44,0.2972973,3.763638451947827,3.506775010633254,"Tyler Webb",14974,643778
"Brad Hand","CLE",57.1,136,88.1570384837963,103.5,114.1,20.68888888888889,9,0.06617647,52,0.38235294,3.296512578357952,3.5074356465261425,"Brad Hand",9111,543272
"Joakim Soria","OAK",69,176,87.44970756664611,102.2,116,15.11111111111111,16,0.09090909,59,0.33522727,4.304347826086956,3.515349707688937,"Joakim Soria",6941,465657
"Richard Bleier","BAL",55.1,193,88.98385620117188,104.8,110,1.890625,6,0.03108808,74,0.38341969,5.367470372898182,3.52584888826953,"Richard Bleier",7803,542947
"Lance Lynn","TEX",208.1,562,87.91682070240296,103.2,113.5,13.77818853974122,33,0.05871886,185,0.32918149,3.6720000896484395,3.535399210324393,"Lance Lynn",2520,458681
"Chris Martin","- - -",55.2,146,88.67191513270548,104.6,115.2,8.198630136986301,13,0.0890411,59,0.40410959,3.395209968613718,3.546318878621899,"Chris Martin",11847,455119
"Richard Lovelady","KCR",20,70,88.37206313189338,103.2,105.9,8.455882352941176,1,0.01428571,23,0.32857143,7.650001459121983,3.5760458946104645,"Richard Lovelady",19337,663992
"Sam Tuivailala","SEA",23,54,87.72592389142072,101.6,108.1,20.48148148148148,3,0.05555556,20,0.37037037,2.3478262816575324,3.592147666906136,"Sam Tuivailala",13485,592815
"Sonny Gray","CIN",175.1,428,88.13746510545906,104.5,115.1,9.126550868486353,29,0.06775701,137,0.32009346,2.8745247982162883,3.5937683191244085,"Sonny Gray",12768,543243
"Amir Garrett","CIN",56,129,87.53571428571429,105.4,109,5.087301587301587,5,0.03875969,41,0.31782946,3.2142872469773107,3.6060371954054995,"Amir Garrett",14375,607237
"Brandon Brennan","SEA",47.1,125,87.88688684682377,106.3,113,5.270491803278689,10,0.08,40,0.32,4.563380036508263,3.612418894981037,"Brandon Brennan",13527,592165
"Matt Andriese","ARI",70.2,201,89.1451756821066,104.2,113,7.624365482233503,13,0.06467662,67,0.33333333,4.712265338028867,3.637635627475749,"Matt Andriese",12022,542882
"Clayton Kershaw","LAD",178.1,474,88.60940544758368,103.7,112.5,11.729357798165138,31,0.06540084,154,0.32489451,3.0280374695405325,3.6627047607075953,"Clayton Kershaw",2036,477132
"Brandon Kintzler","CHC",57,162,89.40434539984471,104.6,111.8,8.354037267080745,11,0.06790123,69,0.42592593,2.6842114245135074,3.664011473095282,"Brandon Kintzler",9939,445213
"Zac Gallen","- - -",80,198,86.97020004734848,102.7,112.6,13.66161616161616,11,0.05555556,71,0.35858586,2.8125,3.665274571038458,"Zac Gallen",19291,668678
"Jonathan Holder","NYY",41.1,122,88.27622810738985,104.4,111.1,16.057377049180328,10,0.08196721,42,0.3442623,6.314515412706696,3.6678692274831044,"Jonathan Holder",16588,656547
"Robert Gsellman","NYM",63.2,188,86.02000105574324,101.8,108.4,12.6,7,0.03723404,58,0.30851064,4.6649236088546635,3.6701866500021163,"Robert Gsellman",13696,607229
"Ryan Yarbrough","TBR",141.2,417,84.85819070904645,103.3,112.1,15.168704156479217,29,0.06954436,109,0.26139089,4.129412283610373,3.6795146873567197,"Ryan Yarbrough",16502,642232
"James Paxton","NYY",150.2,390,89.21279373368147,104.8,113.4,17.60052219321149,29,0.07435897,150,0.38461538,3.8230083333232057,3.685737209229019,"James Paxton",11828,572020
"Daniel Ponce de Leon","STL",48.2,123,88.29343902087602,101.2,109.1,15.155737704918034,8,0.06504065,35,0.28455285,3.69862975043417,3.702114315063444,"Daniel Ponce de Leon",16110,594965
"Marcus Stroman","- - -",184.1,556,88.15376110951834,104.6,113.9,5.56697247706422,23,0.04136691,197,0.35431655,3.2224231687026563,3.7084606410400416,"Marcus Stroman",13431,573186
"Michael Feliz","PIT",56.1,137,87.66418206513818,104.3,110,18.828358208955223,15,0.10948905,45,0.32846715,3.9940844876814907,3.708623606401664,"Michael Feliz",11903,593140
"Eduardo Rodriguez","BOS",203.1,564,86.17343188958708,103.8,111.9,9.811490125673249,33,0.05851064,166,0.29432624,3.806557186611629,3.7100583811401937,"Eduardo Rodriguez",13164,593958
"Cam Bedrosian","LAA",61.1,169,89.03554010965738,104.4,111.5,10.301204819277109,10,0.0591716,61,0.36094675,3.2282617396355215,3.7258616118943486,"Cam Bedrosian",13360,592135
"Elieser Hernández","MIA",82.1,233,86.89868378220943,102.5,110,21.61842105263158,21,0.09012876,74,0.31759657,5.0283398091676945,3.7281547732620846,"Elieser Hernandez",16933,622694
"Scott Oberg","COL",56,142,88.23669345773381,104.6,114.7,8,9,0.06338028,52,0.36619718,2.250000153269097,3.7401336302486614,"Scott Oberg",13911,623184
"Randy Dobnak","MIN",28.1,87,88.61264143318965,106.1,113,6,2,0.02298851,37,0.42528736,1.588235472312868,3.751802094399197,"Randy Dobnak",23798,677976
"Austin Brice","MIA",44.2,128,87.95703125,102.9,108.4,13.6484375,7,0.0546875,47,0.3671875,3.4253730368152153,3.7550923754317824,"Austin Brice",17237,592169
"Sam Coonrod","SFG",27.2,75,87.8472999366554,104.5,108.2,11.31081081081081,4,0.05333333,23,0.30666667,3.578314322002507,3.758500290552416,"Sam Coonrod",17264,656322
"Mitch Keller","PIT",48,145,87.20427684294872,103.2,115.7,10.837606837606838,8,0.05517241,42,0.28965517,7.125,3.7626139083533503,"Mitch Keller",17594,656605
"Ryan Helsley","STL",36.2,109,88.19906359521028,103.2,111.7,17.953271028037385,7,0.06422018,39,0.35779817,2.9454547497457853,3.7685033352048034,"Ryan Helsley",18138,664854
"Yoshihisa Hirano","ARI",53,147,88.16458468967014,103.9,111.4,11.32638888888889,8,0.05442177,43,0.29251701,4.754719034469476,3.770842885169904,"Yoshihisa Hirano",19756,673633
"Kyle Hendricks","CHC",177,539,86.52418726007677,103.1,112.5,14.165067178502879,29,0.05380334,169,0.3135436,3.457627118644068,3.7784772359227357,"Kyle Hendricks",12049,543294
"Andrés Muñoz","SDP",23,56,88.02909268465909,103,110.4,14.618181818181819,6,0.10714286,19,0.33928571,3.9130438027625543,3.785048302032481,"Andres Munoz",20373,662253
"Kyle Ryan","CHC",61,172,88.92176585477941,105.4,114.4,6.094117647058823,6,0.03488372,72,0.41860465,3.5409853780704577,3.7861360493352745,"Kyle Ryan",11753,594986
"John Gant","STL",66.1,175,87.02427858562139,104.1,111.6,9.589595375722544,5,0.02857143,54,0.30857143,3.6633177064882845,3.79198724867942,"John Gant",13684,607231
"Hunter Wood","- - -",45.1,143,87.20425566544769,103.9,111.7,19.73049645390071,7,0.04895105,45,0.31468531,2.977941259999591,3.798978717583678,"Hunter Wood",15091,621056
"Jairo Díaz","COL",57.2,161,90.14000244140625,104.7,112.6,8.11875,9,0.05590062,68,0.42236025,4.526012059692654,3.8015540583037404,"Jairo Diaz",12774,545064
"José Urquidy","HOU",41,120,86.95862026872307,104.2,109.3,17.801724137931036,12,0.1,35,0.29166667,3.951219512195122,3.811425654001334,"Jose Urquidy",18413,664353
"Tony Gonsolin","LAD",40,110,88.58981662326389,102.5,111.4,15.842592592592593,3,0.02727273,41,0.37272727,2.925,3.8117917204433365,"Tony Gonsolin",19388,664062
"Carlos Rodón","CHW",34.2,94,89.8225806451613,105,111.9,14.440860215053764,7,0.07446809,37,0.39361702,5.19230693049696,3.8179742848385203,"Carlos Rodon",16137,607074
"Miguel Castro","BAL",73.1,207,87.05000379247574,105,112.3,9.446601941747574,13,0.06280193,68,0.32850242,4.663636687097493,3.8263264933759658,"Miguel Castro",15684,612434
"Joey Lucchesi","SDP",163.2,470,88.28086786684783,104,113,11.354347826086956,34,0.07234043,171,0.36382979,4.1792263290017635,3.835314708551796,"Joey Lucchesi",19320,664192
"Luis Cessa","NYY",81,234,88.43845986912393,103.9,109.1,10.854700854700855,12,0.05128205,88,0.37606838,4.111111498336933,3.8444150433202178,"Luis Cessa",13345,570666
"Max Fried","ATL",165.2,477,89.12473191381264,104.2,114,4.3070362473347545,21,0.04402516,186,0.38993711,4.020121156333265,3.844582233058878,"Max Fried",13743,608331
"Anthony DeSclafani","CIN",166.2,476,89.09515246420705,104.2,113.3,12.26431718061674,34,0.07142857,179,0.37605042,3.88799988134766,3.8500753247067907,"Anthony DeSclafani",13050,543101
"Scott Barlow","KCR",70.1,178,88.68914620535715,105,117.9,14.457142857142857,12,0.06741573,66,0.37078652,4.22274957860243,3.8503368388626136,"Scott Barlow",14993,605130
"Dylan Floro","LAD",46.2,143,87.69037181712963,103.8,111.8,10.103703703703705,8,0.05594406,48,0.33566434,4.242859108205654,3.8504414570269203,"Dylan Floro",13394,571670
"Shane Bieber","CLE",214.1,554,90.59153839340783,104.4,113.5,12.543233082706767,47,0.08483755,231,0.41696751,3.2752722394660783,3.855426930194088,"Shane Bieber",19427,669456
