Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Marco Estrada","OAK",4.1830997152999325,3.042254338399951,1.375,2.6619725460999573,0.10377358,0.0754717,0.02830189,0.24210526315789474,1.30985950681109,0.2077922077922078,0.61983471,153.93444917271393,167.97503433225634,180.6978763816284,6.84507226139989,7.523869788441272,-0.6787975270413815,8.30160197655886,7.286938364527444,"Marco Estrada",1118,462136
"Eric Skoglund","KCR",1.7142857142857142,3.857142857142857,0.44444444,2.142857142857143,0.03960396,0.08910891,-0.04950495,0.32967032967032966,1.8571428571428572,0.3048780487804878,0.57575758,190.764116872193,163.01153685888843,169.10599507111812,9,7.356866618565151,1.6431333814348488,7.76641983914943,7.262679589290007,"Eric Skoglund",16155,607215
"Wes Parsons","- - -",6.749999938102869,7.528846084807046,0.89655172,1.5576922934083546,0.1656051,0.18471338,-0.01910828,0.25396825396825395,1.759615368479808,0.2765957446808511,0.71428571,112.89675475638967,146.72558515539836,135.6874957863617,5.451923026929241,6.6467017519227145,-1.1947787249934736,6.003368047091975,6.379590736194575,"Wes Parsons",14764,641149
"Shelby Miller","TEX",6.136364567378477,5.931819081799194,1.03448276,1.6363638846342605,0.13636364,0.13181818,0.00454546,0.30851063829787234,1.977273027266398,0.3333333333333333,0.55837563,170.47195795513008,133.9143038164593,147.95605544886806,8.590910394329867,6.3958281402746255,2.195082254055242,6.789954536416106,6.269084762989849,"Shelby Miller",10197,571946
"Kyle Dowdy","TEX",6.850746658709322,7.253731756280458,0.94444444,1.6119403902845462,0.15454545,0.16363636,-0.00909091,0.2857142857142857,1.9701493659033342,0.3142857142857143,0.63451777,143.93792953428792,137.5840094311009,129.46334061803736,7.253731756280458,6.572218622134146,0.6815131341463116,5.936169858626701,6.186615096379291,"Kyle Dowdy",19285,664871
"Ty Blach","- - -",6.666669021418897,5.6666686682060625,1.17647059,2.666667608567559,0.14388489,0.12230216,0.02158273,0.3770491803278688,2.3333341574966138,0.40425531914893614,0.5019305,262.72519644058,159.61982044635295,144.85243074795454,12.000004238554014,7.473270239392304,4.526733999161711,6.568389744892922,6.114206507105698,"Ty Blach",14361,621389
"Dan Straily","BAL",6.230772679696599,4.153848453131066,1.5,4.153848453131066,0.13983051,0.09322034,0.04661017,0.3443396226415094,1.993008096199249,0.3248407643312102,0.66465257,208.491369474821,191.3120051782806,155.4829312783979,9.818187252855248,9.339886992446752,0.4783002604084956,7.1374606388820405,6.071405257159889,"Dan Straily",9460,573185
"Zac Reininger","DET",5.464287203185818,5.142858544174888,1.0625,3.5357152491202353,0.12142857,0.11428571,0.00714286,0.3548387096774194,2.1428577267395363,0.34375,0.71748879,187.1745523482118,191.74151767598735,138.26657573013378,8.678573793295122,8.821153860676462,-0.14258006738134021,6.342603815049094,6.00726464916043,"Zac Reininger",15285,643617
"Zach Duke","CIN",6.942858656280225,6.942858656280225,1,1.5428574791733833,0.16981132,0.16981132,0,0.2441860465116279,1.6714289357711651,0.265625,0.79096045,108.75659481915436,140.9041429685197,128.59852056117347,5.014286807313495,6.471153042851817,-1.456866235538322,5.69186001554535,6.0044649123021285,"Zach Duke",3840,435043
"Pedro Payano","TEX",6.954548469261026,6.136366296406788,1.13333333,1.2272732592813576,0.16504854,0.14563107,0.01941748,0.2988505747126437,1.8636371715013207,0.34328358208955223,0.66137566,113.64800399239553,117.83815548553729,123.45436312973683,5.727275209979669,5.623101429112154,0.10417378086751494,5.658743155429008,5.980539406929269,"Pedro Payano",18313,622797
