Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Ross Detwiler","CHW",69.2,0.21980069676508004,,-2.95254025755629,,,-2.4788992894268453,-2.037236924198541,-0.49018300609824095,,,-2.943567727741442,,,"Ross Detwiler",2859,446321
"Luis Avilán","NYM",32,,,,,,-1.2379519683493059,,0.9316691797073574,,,0.4281196594238281,,,"Luis Avilan",2882,501593
"Kenley Jansen","LAD",63,,,0.34421194196512517,,,1.2744619491252493,1.9606904466022816,,,,,,,"Kenley Jansen",3096,445276
"Tony Watson","SFG",54,-0.43271249160170555,,,,,0.4563016983845043,-4.513633114168013,,,,1.2614899296914377,,,"Tony Watson",3132,453265
"Max Scherzer","WSN",172.1,1.1347063791387388,,-1.3390340537668388,,,,3.944510148665876,0.25577078262964886,,,-0.956136330107501,,,"Max Scherzer",3137,453286
"David Price","BOS",107.1,1.034652628004551,,0.7181632592811347,,,-1.0874367151104036,,,3.899924651436184,,-0.5401993861788427,,,"David Price",3184,456034
"Will Harris","HOU",60,8.391783833503723,,1.875489846819398,,,,,1.8815524895570919,,,,,,"Will Harris",3192,501789
"Francisco Liriano","PIT",70,0.6774685820754693,,,,,-0.942350152748913,1.2490695299104202,,,,0.6214655051797123,,,"Francisco Liriano",3201,434538
"T.J. McFarland","ARI",56,2.7886979281902313,,,,,-0.3431682916064011,-0.8745232074380778,,,,-1.9127770737334564,,,"T.J. McFarland",3237,519008
"Zack Britton","NYY",61.1,,,,,,1.813640451965712,3.2734976874457464,,,,,,,"Zack Britton",3240,502154
"Jeff Samardzija","SFG",181.1,1.2171830326677804,,1.96742193308976,-1.7520842344864556,,-0.29145380375916474,1.519595213041974,,-3.7014887139603903,,,,,"Jeff Samardzija",3254,502188
"Joe Smith","HOU",25,-1.3595936062571767,,,,,2.309405692269869,3.902945619948367,,,,0.8591519296169281,,,"Joe Smith",3281,501925
"Aníbal Sánchez","WSN",166,0.3059692818979987,,1.4506856097450738,0.30623664976484594,,-1.0170715522035327,-2.4985339190508866,-0.4171710088849067,,,1.2631605068842569,,,"Anibal Sanchez",3284,434671
"Hector Noesí","MIA",27.2,,,,,,-0.4712710013756385,-3.7862614927620726,1.980768700680101,,,-2.0201340938607855,,,"Hector Noesi",3292,456051
"Danny Duffy","KCR",130.2,-0.05399594745875403,,,,,1.6710070272286732,0.29808597112162877,-0.6380011485173153,,,1.0438849169566449,,,"Danny Duffy",3542,518633
"Clay Buchholz","TOR",59,0.15177064233546633,,0.02564333160133923,,,-4.029728948455496,,-1.0653411348660788,,,-0.3439290899979441,,,"Clay Buchholz",3543,453329
"Liam Hendriks","OAK",85,1.5269405674699363,,,,,-10.109149664640427,3.2824288476520858,2.617308139227904,,,,,,"Liam Hendriks",3548,521230
"Clayton Richard","TOR",45.1,-3.687297446387155,,,,,0.37912268569504004,-3.978371494030826,,,,1.2739848632078905,,,"Clayton Richard",3551,453385
"Zach Duke","CIN",23.1,3.1418479405916653,,,,,-1.7609728432689924,2.211984580125266,0.04765664801952687,,,,,,"Zach Duke",3840,435043
"Matt Magill","- - -",50.2,0.2848789591482632,,5.465850979089737,,,,-2.7696707162512357,0.8971310311690308,,,-34.41826105117798,,,"Matt Magill",3950,543483
"Yusmeiro Petit","OAK",83,0.10267655826309352,,4.17913223203287,,,,,3.5117738040876976,,,2.399500102212984,,,"Yusmeiro Petit",4020,433589
"Héctor Santiago","- - -",33.2,-1.441175844652433,,,,,-5.080615729093552,3.650427590245786,-14.218686204968076,,,-2.6339375380928636,,,"Hector Santiago",4026,502327
"Pedro Strop","CHC",41.2,-0.8877482990290495,,1.2639352769562693,2.3201399558299296,,-4.8893492100602485,2.299989383525914,,,,,,,"Pedro Strop",4070,467008
"Derek Holland","- - -",84.1,5.465850979089737,,-3.8910727947950363,,,-0.48163541036309504,-0.5207311122789295,,-0.238456234099373,,-4.399606212973595,,,"Derek Holland",4141,502706
"Jake Arrieta","PHI",135.2,-1.5642344951629639,,,,,0.11990956569972791,-2.333902315495132,-0.28101726603589366,,,-0.5952372622849355,,,"Jake Arrieta",4153,453562
"David Hernandez","CIN",42.2,-0.9693904055489434,,0.4652150830284494,,,-1.341010896783126,,-3.4383800506591795,,,11.487454175949097,,,"David Hernandez",4259,456696
"Mark Melancon","- - -",67.1,-1.658297661277983,,0.09463507114811633,6.330252172691482,,,,,2.57254856950927,,,,,"Mark Melancon",4264,453343
"Matt Albers","MIL",59.2,-0.7619602423088223,,,,,1.0277240573080824,-0.060283144315083824,,,,0.012405929513848744,,,"Matt Albers",4300,458006
"Justin Wilson","NYM",39,-0.34753908467358463,,2.7693199495547813,,,,-1.6243067749759608,,,,,,,"Justin Wilson",4301,458677
"Tyler Chatwood","CHC",76.2,1.0330997755252174,,1.3525079338605166,,,1.8776514121061245,,-2.277979571117114,,,0.8124826436347149,,,"Tyler Chatwood",4338,543022
"Jeremy Hellickson","WSN",39,-13.762165518367992,,-2.5778030183004295,,,-0.4835894137727744,,,-1.9547629977265994,,-0.17195594036716155,,,"Jeremy Hellickson",4371,476451
"Jordan Zimmermann","DET",112,-0.3024235135669649,,,,,-0.41485988888247266,-1.4627621817467371,-1.6784400730342657,,,-2.2871854977729993,,,"Jordan Zimmermann",4505,519455
"Charlie Morton","TBR",194.2,0.6177538989955543,,1.2308212595248442,-2.6510371881372787,,0.3263311259163398,,2.1331136137145372,,,,,,"Charlie Morton",4676,450203
"Félix Hernández","SEA",71.2,-7.487805859073178,,,,,-2.2503372348482955,2.2443493571850137,0.8746614523023089,,,-2.688762984300023,,,"Felix Hernandez",4772,433587
"Matt Shoemaker","TOR",28.2,-0.1525672980480724,,,2.2166685146443985,,3.129968756721133,1.6161594841931317,,-1.9587720930576324,,,,,"Matt Shoemaker",4776,533167
"Rich Hill","LAD",58.2,1.1665584084516514,,-15.168652931849161,,,-2.523713026727949,-0.9107526805665758,0.7932504409639706,-6.94055003779275,,0.8841628208756447,,,"Rich Hill",4806,448179
"Mike Montgomery","- - -",91,-2.0713617999432823,,-1.0514488026722153,,,-1.2371289786569315,,-1.4615940119691953,,,0.5967875440677484,,,"Mike Montgomery",4869,543557
"Jon Lester","CHC",171.2,-0.5783276325588713,,-0.15670081743827233,,,-1.2862649164539326,,0.039621697277085394,,,-0.9793190666325184,,,"Jon Lester",4930,452657
"Cole Hamels","CHC",141.2,-0.4396692462467333,,1.8870901099234954,,,-2.1518235388099116,,-1.438711319480054,,,2.47331813356881,,,"Cole Hamels",4972,430935
"Jake Diekman","- - -",62,1.2043405201124109,,,,,-3.9663587437301384,0.1005752206942357,,,,7.2208066781361895,,,"Jake Diekman",5003,518617
"Jeurys Familia","NYM",60,-2.4950644873470242,,,1.1222618512618237,,-0.393967684140929,1.1145678119382996,,,,,,,"Jeurys Familia",5114,544727
"Wade LeBlanc","SEA",121.1,-1.2396114903527338,,-0.4443034706180269,,,-1.204815286177176,,-2.342542012532552,,,0.38580190230517497,,,"Wade LeBlanc",5221,453281
"Blake Parker","- - -",61.1,-0.17838990060906662,,-0.28917308776609363,0.5943942803602952,,,,0.48590950384924686,,,,,,"Blake Parker",5224,453284
"Wilmer Font","- - -",84.1,-0.017033424098899536,,,-0.042439892992273076,,-2.3745643316641365,0.6576054852183272,0.31638449635998955,,,,,,"Wilmer Font",5257,521655
"Jose Alvarez","PHI",59,0.5479263968037483,,-4.6017113659116955,,,1.8655094190647727,-1.9185335732230517,-5.981114486853282,,,0.5271740223405548,,,"Jose Alvarez",5358,501625
"Manny Banuelos","CHW",50.2,-1.5035605285225846,,,,,-0.7989411894609089,-1.1399585861485104,-1.5071319144906348,,,-2.3448951636688617,,,"Manny Banuelos",5365,544365
"Michael Pineda","MIN",146,0.7460076191703681,,,,,2.219129850467046,-1.0263783591134208,,,,1.7830407548093512,,,"Michael Pineda",5372,501381
"Brad Peacock","HOU",91.2,-0.9252890980561189,,,,,1.2384612572954055,0.8619999444043194,,-0.4760027934725468,,-0.8275981744130452,,,"Brad Peacock",5401,502748
"Pedro Báez","LAD",69.2,1.4412763768976384,,,,,7.985585927963257,1.9812213613631877,,,,2.5681383308322947,,,"Pedro Baez",5420,520980
"Jesse Chavez","TEX",78,-1.6404931790360782,,-1.949080537866663,,,0.3177468499923675,2.6081704545295104,6.232731509953737,,,0.1704310417175293,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","SFG",207.2,0.33827845622243513,,0.3832228302735277,,,-1.0134725521008172,,1.5826806476220538,,,1.3844462488428018,,,"Madison Bumgarner",5524,518516
"Ryan Brasier","BOS",55.2,0.045405317215397534,,,,,-3.066326081752777,1.7218530178070068,,,,-2.0061347676419663,,,"Ryan Brasier",5615,518489
"Tyler Clippard","CLE",62,2.155776463407378,,,-0.36823013484878026,,0.7975750746418587,-1.18869079231489,1.4109767145580716,,,2.836894062298347,,,"Tyler Clippard",5640,461325
"Junior Guerra","MIL",83.2,2.1561679657566493,,,-0.010017484006747394,,1.1109267822419755,4.557297006249428,0.09211107619165436,,,,,,"Junior Guerra",5702,448855
"Kelvin Herrera","CHW",51.1,-1.0379489708540968,,-0.30090254132110295,,,-0.8589774215777304,0.2808383495911308,,,,0.2597237374149473,,,"Kelvin Herrera",6033,516969
"Trevor Cahill","LAA",102.1,-3.39530416897365,,1.062911208954793,,,-1.360123456136402,,,-0.6725308736165365,,-0.5752099909592624,,,"Trevor Cahill",6249,502239
"David Phelps","- - -",34.1,0.9774220775972847,,-0.854392180571685,,,1.9051261648938462,,,-0.44671661230955234,,4.967178776860237,,,"David Phelps",6316,475479
"Chris Archer","PIT",119.2,0.4059806770939833,,,,,-3.097963121202257,0.26428771402497075,-2.1955119712012157,,,-0.9157031892316614,,,"Chris Archer",6345,502042
"Jake Odorizzi","MIN",159,1.278637805047127,,0.8187363719382482,-0.27390186141871803,,,,-1.3007916139634275,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",64.1,2.357333084999021,,,,,5.006008545557658,0.110892836864178,-4.528990570379763,,,1.8824666993230834,,,"Trevor May",6398,543507
"José Cisnero","DET",35.1,-0.2387426658110185,,,,,-6.0383362154806814,1.368157512645431,,,,-1.106070407799312,,,"Jose Cisnero",6399,542585
"Steve Cishek","CHC",64,2.827838867429703,,,,,0.9494782515205203,0.15390989211228517,,,,-0.5589495102564495,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",44.1,-4.962957627845533,,-1.0464074685401523,,,-2.102754895503704,,-0.012992681476517,,,2.6830105334038103,,,"Blaine Hardy",6499,543278
"Brad Brach","- - -",54.1,0.80399741624531,,1.7030291164977642,,,-5.920385755598545,-0.1239013332159408,,,,-0.24174356714208078,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",80,-0.21541212624478562,,,,,-1.490345113463216,0.6203104274064165,-19.7942921093532,,,-1.4668633163226807,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","CHC",20.2,-2.003577220962342,,,,,,,,-0.8604080904097785,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","CHW",61,-0.16129366867907105,,1.7637892886325046,,,,,,,,3.6454592432294577,,,"Alex Colome",6661,517008
"Andrew Miller","STL",54.2,-0.7252110809576315,,,,,0.4103836417198181,0.996417545907971,,,,33.48749577999115,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",174.2,0.3089762299428344,,,,,2.649051366850387,-1.9358318556779588,-1.4031565919214366,,,0.7741982199580795,,,"Julio Teheran",6797,527054
"Chase Anderson","MIL",139,-0.3500443661141252,,1.7828012989685598,,,1.0554388691397274,,-3.8537455817400397,,,0.92683922987652,,,"Chase Anderson",6895,502624
"Martín Pérez","MIN",165.1,-2.790064911150243,,1.7040733431206374,,,-0.18683992966120247,,-1.179514358971865,,,-0.3408244373352547,,,"Martin Perez",6902,527048
"Joakim Soria","OAK",69,0.9763898144305592,,,,,5.2742695197080955,5.527869559997736,1.2984636050837857,,,-2.8099511296321182,,,"Joakim Soria",6941,465657
"Luis García","LAA",62,-2.617730774404683,,,1.9961682053244845,,-0.7083892822265625,0.6450822066994353,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR",63.1,2.24706459826044,,-1.5907733453869148,,,,,,-2.1067098229231234,,-1.3087081281762374,,,"Ian Kennedy",6986,453178
"Ryan Pressly","HOU",54.1,0.5085160092609685,,,,,,2.1752664459621447,2.632813908607294,,,,,,"Ryan Pressly",7005,519151
"Daniel Hudson","- - -",73,0.6605570424686779,,,,,1.6859382390975952,0.8272287281157692,,,,3.3174930370017273,,,"Daniel Hudson",7146,543339
"Greg Holland","ARI",35.2,0.7901873148924916,,,,,,0.6571827026513907,-0.21360527385364877,,,-5.080615729093552,,,"Greg Holland",7196,518813
"Craig Stammen","SDP",82,2.7591802179813385,,-1.7861981077242624,,,1.2328086672602472,,,-0.5846432165095681,,-4.275867342948914,,,"Craig Stammen",7274,489334
"Dan Otero","CLE",29.2,3.035788059234619,,,,,-2.3868614694346553,-1.9221661419704044,,,,0.8255957792966794,,,"Dan Otero",7385,519096
"Javy Guerra","- - -",67.2,1.0026724083618548,,,,,,-0.09760035679686026,-0.29993769410368687,,,-1.3138342014652618,,,"Javy Guerra",7407,457915
"J.A. Happ","NYY",161.1,-0.050502094480157626,,,,,1.8362135897269927,-0.43386865169443983,0.34081874923272565,,,-1.2489345864714863,,,"J.A. Happ",7410,457918
"Jay Jackson","MIL",30.1,-2.1682271012314804,,,,,,1.9786584944952101,,,,0.12967032380402088,,,"Jay Jackson",7432,543351
"Wade Davis","COL",42.2,-0.849187310366707,,0.02356123638479677,,,-3.761594990889231,,,-3.12554021424885,,-3.053804735342662,,,"Wade Davis",7441,451584
"Gio Gonzalez","MIL",87.1,-0.8894159829103819,,,,,-0.7688072855681941,,0.3408705303242113,,,3.2154693496361206,,,"Gio Gonzalez",7448,461829
"Anthony Swarzak","- - -",53.1,-0.34678751194970847,,,,,0.1918856393207203,0.08968800999397455,,,,,,,"Anthony Swarzak",7466,461872
"Collin McHugh","HOU",74.2,-0.9983699751126257,,1.4820007177499623,,,-3.492920183473163,1.1969154070963903,-1.6079490835016423,-4.461699724197388,,0.1437178472193276,,,"Collin McHugh",7531,543521
"Jake McGee","COL",41.1,-1.6337776184082033,,,,,,1.5075261198629544,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","- - -",44.2,1.4321839428383465,,-2.573093846752055,,,2.7135219957147325,-7.140037417411804,,,,-6.709078506187156,,,"Nick Vincent",7555,543883
"Jordan Lyles","- - -",141,0.3891166530462166,,,,,0.029479448751705446,-1.0011104794291708,0.054971643742298924,,,-1.2666432074753635,,,"Jordan Lyles",7593,543475
"Tommy Milone","SEA",111.2,-0.8683681651337507,,,,,,-1.6694224851075992,-0.1336340230839853,,,1.9846599929186761,,,"Tommy Milone",7608,543548
"Neil Ramírez","- - -",25,-0.28035260360064673,,,,,,-3.1530787894775822,-0.23855918743571294,,,,,,"Neil Ramirez",7677,519166
"Juan Nicasio","PHI",47.1,-0.4527952404623387,,,,,0.8730333630401309,0.0013532269362723922,,,,-20.875315368175507,,,"Juan Nicasio",7731,504379
"Wily Peralta","KCR",40.1,0.033127306258841735,,,,,12.414629260698955,-0.8455241003701853,-3.8910727947950363,,,-0.026221075203529627,,,"Wily Peralta",7738,503449
"Mike Fiers","OAK",184.2,0.1350166979852354,,,,,0.7428074054580798,0.42152129321459275,1.1578756787998956,,,1.4941495456052631,,,"Mike Fiers",7754,571666
"Shawn Kelley","TEX",47.1,-2.020848852689149,,,,,,0.3621861790165757,,,,-50.22264122962952,,,"Shawn Kelley",7773,518875
"Richard Bleier","BAL",55.1,-0.3141067922115326,,-2.118871993916009,,,1.5333744718308813,-3.807994226614634,,,,-7.757651143603855,,,"Richard Bleier",7803,542947
"Hunter Strickland","- - -",24.1,-0.4659388492356485,,-15.775808691978455,,,-2.6686040366568218,-0.2748033946210688,,,,-6.791110833485921,,,"Hunter Strickland",7836,519326
"Jerry Blevins","ATL",32.1,-2.665252044421284,,,,,,,3.0986208115180913,,,2.3552358150482178,,,"Jerry Blevins",7841,460283
"Tyson Ross","DET",35.1,-2.212870711147195,,-1.3897893625661868,,,-20.589845521109446,0.7160229597262993,,,,,,,"Tyson Ross",7872,475115
"Cory Gearrin","- - -",55.1,-2.815047710349685,,,,,0.5039062532709866,-0.3147991067105597,,,,5.355456763947451,,,"Cory Gearrin",7947,518715
"Anthony Bass","SEA",48,-3.015442006289959,,,3.1492148295487508,,1.4262835646784582,1.8832212761987612,,,,,,,"Anthony Bass",7982,542914
"Marcus Walden","BOS",78,-1.12630980355399,,3.147175115182859,,,-0.6889272481203079,1.1353843292947543,,,,,,,"Marcus Walden",8004,519393
"Jason Vargas","- - -",149.2,-0.42543795536637474,,,,,-1.0842828439162657,,,0.7330939016844097,,1.0867949693852588,,,"Jason Vargas",8044,450306
"Will Smith","SFG",65.1,-0.2888517633293792,,,,,,3.2727611308195153,2.1602171532651213,,,0.7413621011533235,,,"Will Smith",8048,519293
"Bryan Shaw","COL",72,-6.7750148475170135,,0.14555776225669043,,,,-1.7172053456306458,-2.276872551959494,,,-0.926493526844496,,,"Bryan Shaw",8110,543766
"Brett Anderson","OAK",176,1.0903117622855227,,,,,-0.12897366813207023,0.21927599464693376,,-0.6266515008334456,,1.189437834154658,,,"Brett Anderson",8223,474463
"Tony Sipp","WSN",21,1.1305085543928475,,,-2.050492371598335,,,0.930247635676943,,,,,,,"Tony Sipp",8280,448609
"Homer Bailey","- - -",163.1,0.4024869787233166,,,0.8169431431183647,,-1.0631973909981112,-0.3813977827105606,,-1.0354025117364754,,,,,"Homer Bailey",8362,456701
"Buddy Boshers","TOR",20,,,,,,-0.5934087461546848,,1.5308747592481595,,,-10.494029521942139,,,"Buddy Boshers",8490,542953
"Justin Verlander","HOU",223,0.7161422946531241,,,,,,3.3711173690943723,1.0279346363885062,,,1.9236426143085257,,,"Justin Verlander",8700,434378
"Tanner Roark","- - -",165.1,-0.2558342464592146,,,,,0.6311391022133772,-0.9803120105985611,-1.2982099600460217,,,0.027934052574802453,,,"Tanner Roark",8753,543699
"Wade Miley","HOU",167.1,0.17498821085915134,,0.14827588233805944,,,-0.6137759325890567,-6.697197897093636,-1.3733019506124626,,,1.7965099296054325,,,"Wade Miley",8779,489119
"Andrew Cashner","- - -",150,-0.5509163667112327,,,,,0.39602658928257145,0.6476669776730422,-1.951213224845774,,,1.7588504893439156,,,"Andrew Cashner",8782,488768
"Oliver Drake","TBR",56,0.8822953607153705,,4.557297006249428,1.2688299837607175,,,,2.7017270525296526,,,,,,"Oliver Drake",8823,543118
"Adam Warren","SDP",28.2,-1.1114309815799488,,,,,-12.615634500980377,-0.7182691388457786,1.4614177786785623,,,-1.4004497817068389,,,"Adam Warren",9029,476589
"Kirby Yates","SDP",60.2,1.0630722308076943,,,3.031006746513899,,,-9.063637256622314,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","CLE",57.1,1.0579224249616783,,,,,-3.1505968421697617,0.9620050899684429,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","BOS",67.2,-0.6112884178458009,,-1.503050348214936,0.2074998024611445,,,0.6683625280857086,-0.7613731185774997,,,,,,"Nathan Eovaldi",9132,543135
"Tim Melville","COL",33.1,-3.8163164828686003,,,,,,1.8793747022554472,-2.0895921822750205,,,-4.609683331321268,,,"Tim Melville",9149,543532
"Patrick Corbin","WSN",202,-0.1328029982199349,,,,,0.4425823583012134,1.8647016263475604,0.715374117312224,,,-1.5866116871909488,,,"Patrick Corbin",9323,571578
"Jared Hughes","- - -",71.1,-1.5063746158893292,,,,,1.1638730691877306,-3.1916062037150064,-1.1206871933407254,,,1.6496590442127652,,,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",79.1,0.16026899114355342,,1.757066580040149,,,3.1962049523225198,,0.5106967642222565,,,-4.860282405135558,,,"Josh Tomlin",9388,458708
"Dallas Keuchel","ATL",112.2,-0.8619897067546844,,-0.7063132363396722,,,0.7129921694031429,-1.1816408712539315,,,,0.7661599514669157,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","OAK",45.1,-0.37742836204001573,,-2.424738925436269,,,,,2.4032394994388926,,,,,,"Ryan Buchter",9456,488748
"Dan Straily","BAL",47.2,-2.0863866049145896,,,,,23.52178692817688,-7.551344688692241,-5.671066834646113,,,-0.49251467629052026,,,"Dan Straily",9460,573185
"Jeremy Jeffress","MIL",52,0.8833978614028619,,,-2.8419347909780646,,0.17366810056536677,,,0.8566462602771696,,,,,"Jeremy Jeffress",9490,502026
"David Hale","NYY",37.2,1.2138615263269303,,,,,1.6862520592750154,,-0.9126372770829634,,,-0.761440908536315,,,"David Hale",9756,571735
"Joe Kelly","LAD",51.1,0.25208713072031613,,,,,-0.6275958682767194,,,2.1185430680742914,,-1.5519080935297784,,,"Joe Kelly",9761,523260
"Miles Mikolas","STL",184,0.23629850195359814,,,,,0.4085398651100136,-0.058481265057893285,0.610424280166626,,,-0.9513871692051398,,,"Miles Mikolas",9803,571945
"Sergio Romo","- - -",60.1,-2.2012188732624054,,,,,-0.2434598727965019,2.324773690350743,,,,-0.7448162138462067,,,"Sergio Romo",9817,489265
"Chaz Roe","TBR",51,-2.8129366536935168,,-0.5838127964634007,,,-1.5013042650266326,1.6197741735242872,-2.6578937967618304,,,,,,"Chaz Roe",9866,475054
"Brandon Kintzler","CHC",57,-0.3291957778856158,,,,,1.8458203928230974,-1.8743465686666554,,,,1.913096904754639,,,"Brandon Kintzler",9939,445213
"Mike Minor","TEX",208.1,0.7912274591908426,,,,,,-1.5971270208168322,,-0.48834978756020647,,2.751990957929782,,,"Mike Minor",10021,501985
"Kyle Gibson","MIN",160,-2.3750979867246413,,,,,0.352212779947113,1.3257439024357014,-1.221851909548973,,,-0.41412517795093373,,,"Kyle Gibson",10123,502043
"Mike Leake","- - -",197,0.22538945043952457,,0.41136460556848414,,,-3.134948190520791,-0.339912984709957,,0.8880303007491092,,-0.009374344736579956,,,"Mike Leake",10130,502190
"Stephen Strasburg","WSN",209,0.4530874199173399,,,,,0.8057734840794614,-29.269810517628986,2.3197830700483477,,,1.5959923607962474,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","KCR",26.2,0.2853856868102771,,,,,,0.537151809443127,,,,-1.3053664509554088,,,"Brad Boxberger",10133,502202
"Ryan Weber","BOS",40.2,0.9250501791636149,,-1.6530940309166908,,,-0.9882289135527469,0.14261528849601746,-0.5217777030302746,,,0.17105889107499803,,,"Ryan Weber",10160,543901
"Tyler Skaggs","LAA",79.2,0.6526587517646931,,,,,,,0.7014848945993427,,,0.4822502894835039,,,"Tyler Skaggs",10190,572140
"Shelby Miller","TEX",44,-1.0366388729640417,,-1.7566825112988873,,,-0.21412204951047897,,-2.0835296312967935,,,-1.2897081673145294,,,"Shelby Miller",10197,571946
"Aroldis Chapman","NYY",57,1.0976558297923837,,,,,1.7072930480494644,3.025108498412293,,,,0,,,"Aroldis Chapman",10233,547973
"Ryan Tepera","TOR",21.2,-0.37170505859482456,,0.2639498185673985,,,0.33937352747956584,5.814556102268398,,,,-7.820301600124526,,,"Ryan Tepera",10291,572193
"Zack Wheeler","NYM",195.1,1.2693358827165968,,0.9712516477233485,0.47182589769363403,,0.3036207912787306,-1.4578568438688913,0.3603410948613647,,,-0.14558016639394858,,,"Zack Wheeler",10310,554430
"Juan Minaya","CHW",27.2,-1.0618718571487478,,19.100067019462585,,,,-5.967546644664947,4.17768657207489,,,0.42437613010406494,,,"Juan Minaya",10341,573668
"Robbie Erlin","SDP",55.1,0.23916904145563153,,,,,-0.5200336815095415,-2.284192274875787,1.174840094330155,,,-2.3699304217812402,,,"Robbie Erlin",10354,572362
"Mychal Givens","BAL",63,0.7508527191241686,,,,,,-0.9296303023835143,,,,0.32670629929892625,,,"Mychal Givens",10430,571710
"Jimmy Nelson","MIL",22,0.16642378777572792,,,,,-3.7629569095114004,0.9770652380856601,,-2.5735093326103393,,-3.681884457667669,,,"Jimmy Nelson",10547,519076
"Chad Bettis","COL",63.2,-0.5247683867529479,,-1.9083117639552283,,,-2.348405008132641,,-1.7339497564300415,,,-0.7313555263611208,,,"Chad Bettis",10587,518452
"Chris Sale","BOS",147.1,0.06373422062140494,,,,,1.12819595640874,0.710418735411502,,,,1.2644130736589432,,,"Chris Sale",10603,519242
"Shane Greene","- - -",62.2,-5.889632966783312,,2.5939030566457975,,,1.6002023609999183,-1.2810757521338063,,,,1.8530516326427457,,,"Shane Greene",10756,572888
"Mike Foltynewicz","ATL",117,0.16874126505324058,,,,,0.3428248580822275,-0.5005841804702928,-0.5016717471574482,,,1.3602496525428815,,,"Mike Foltynewicz",10811,592314
