Name,Team,IP,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,ERA,xERA,NameASCII,PlayerId,MLBAMID
"Blake Treinen","LAD",46.2,115,87.61504424778761,103.5,111.3,14.061946902654867,6,0.05217391,39,0.33913043,1.9285715336702365,2.4293812344523458,"Blake Treinen",12572,595014
"Emmanuel Clase","CLE",74.1,192,86.50947779605264,102.4,109.7,3.0526315789473686,7,0.03645833,57,0.296875,0.605381145207661,2.4544813801537,"Emmanuel Clase",21032,661403
"Keegan Akin","BAL",78.2,195,88.347087880291,103.9,113.9,18.486772486772487,15,0.07692308,73,0.37435897,3.317797360972438,2.4681040799559932,"Keegan Akin",19362,669211
"Edwin Díaz","NYM",53.2,109,85.93119266055047,103.6,110.7,13.917431192660551,8,0.0733945,33,0.30275229,3.521739547651249,2.483024330124616,"Edwin Diaz",14710,621242
"Matt Strahm","PHI",62.2,141,89.20428292410715,103.7,113.2,21.59285714285714,10,0.07092199,53,0.37588652,1.8670214660138744,2.483135638190294,"Matt Strahm",13799,621381
"Cade Smith","CLE",75.1,166,90.41646222370427,104.6,120.3,11.896969696969697,14,0.08433735,71,0.42771084,1.9115047474253068,2.497331961244542,"Cade Smith",27867,671922
"Paul Skenes","PIT",133,306,87.8323406559406,103.5,112.5,8.398026315789474,16,0.05228758,111,0.3627451,1.962406015037594,2.5029111064749023,"Paul Skenes",33677,694973
"Robert Garcia","WSN",59.2,159,87.70591976768092,103.8,111.4,11.522875816993464,5,0.03144654,48,0.30188679,4.223464947247836,2.5169577258637332,"Robert Garcia",23363,676395
"Michel Otañez","OAK",34,73,86.32054660744863,101.8,106.3,15.10958904109589,3,0.04109589,24,0.32876712,3.441177242767613,2.519196050275536,"Michel Otanez",22533,671305
"Blake Snell","SFG",104,228,86.5,103.9,111.6,14.608888888888888,13,0.05701754,66,0.28947368,3.1153846153846154,2.554713072060103,"Blake Snell",13543,605483
"Joe Jiménez","ATL",68.2,168,87.76526829154191,101.9,111.9,16.335329341317365,8,0.04761905,55,0.32738095,2.6213593203853613,2.569237803615505,"Joe Jimenez",15761,641729
"Jeremiah Estrada","SDP",61,135,89.17537313432835,103.6,109.8,17.44776119402985,7,0.05185185,50,0.37037037,2.9508202257288123,2.5699237478468095,"Jeremiah Estrada",22210,669093
"Eli Morgan","CLE",42,121,85.23613117121849,102,109.2,17.563025210084035,3,0.02479339,34,0.28099174,1.928571778900833,2.5930610092364836,"Eli Morgan",20203,669212
"Ryan Walker","SFG",80,182,86.39776317234146,104.6,116.1,9.743016759776536,11,0.06043956,55,0.3021978,1.9125001823902303,2.6137226304616377,"Ryan Walker",20423,676254
"Dylan Lee","ATL",59.2,147,87.50206761853448,104.4,111.2,16.83448275862069,11,0.07482993,47,0.31972789,2.1117322036030868,2.615517568324432,"Dylan Lee",19996,669276
"Sam Hentges","CLE",23.2,59,89.1392822265625,104,110.2,10.982142857142858,3,0.05084746,21,0.3559322,3.042254583581994,2.648721588320794,"Sam Hentges",18548,656529
"Tyler Glasnow","LAD",134,319,88.95769481169872,104.9,117.6,9.20447284345048,26,0.0815047,126,0.39498433,3.4925373134328357,2.652902212316274,"Tyler Glasnow",14374,607192
"Tarik Skubal","DET",192,481,87.4467246960888,104.3,113,11.995771670190274,32,0.06652807,162,0.33679834,2.390625,2.6851972148481353,"Tarik Skubal",22267,669373
"Kyle Bradish","BAL",39.1,92,85.00219994848901,103,107.9,2.9456521739130435,6,0.06521739,27,0.29347826,2.74576280062927,2.692997801185986,"Kyle Bradish",24586,680694
"Josh Hader","HOU",71,147,89.72137661637932,105,111,21.193103448275863,15,0.10204082,57,0.3877551,3.80281731004498,2.696703568328289,"Josh Hader",14212,623352
"Osvaldo Bido","OAK",63.1,163,85.56419542100694,102.7,112,21.71604938271605,7,0.04294479,44,0.26993865,3.410526486975343,2.703471651357613,"Osvaldo Bido",23150,674370
"Alex Vesia","LAD",66.1,142,87.5411735983456,103.6,113.3,30.044117647058822,17,0.11971831,49,0.34507042,1.7638194335898076,2.7080762583495566,"Alex Vesia",25007,681911
"Porter Hodge","CHC",43,92,88.61738918138587,104,109.5,13.48913043478261,3,0.0326087,33,0.35869565,1.8837212644570398,2.709152392816433,"Porter Hodge",26413,687863
"Hunter Gaddis","CLE",74.2,194,88.45051747744846,103.7,111.3,18.72680412371134,11,0.05670103,71,0.36597938,1.5669644991962568,2.719621079918741,"Hunter Gaddis",25636,683769
"Ryan Helsley","STL",66.1,164,89.44478527607362,102.9,114.3,18.282208588957054,6,0.03658537,58,0.35365854,2.0351760354488535,2.7306181467802455,"Ryan Helsley",18138,664854
"A.J. Puk","- - -",71.1,176,86.22528707570044,103,111,16.75862068965517,7,0.03977273,59,0.33522727,3.154206169735591,2.7544515139075494,"A.J. Puk",19343,640462
"Bryan Woo","SEA",121.1,355,88.75327746616809,103.3,115.6,15.578347578347579,17,0.04788732,125,0.35211268,2.8928572641249968,2.765136899293134,"Bryan Woo",30279,693433
"Tyler Holton","DET",94.1,256,86.63819224440206,103.2,109.6,11.354330708661417,14,0.0546875,84,0.328125,2.194346629907537,2.77003399198014,"Tyler Holton",26231,663947
"Jose A. Ferrer","WSN",32,96,90.67789884868421,105.3,110.3,5.4526315789473685,1,0.01041667,46,0.47916667,3.3750008046628963,2.7732769098146908,"Jose A. Ferrer",24017,678606
"Chris Sale","ATL",177.2,430,86.53829602541371,104.4,114.4,9.577830188679245,24,0.05581395,134,0.31162791,2.380863175718908,2.7822302887056574,"Chris Sale",10603,519242
"Andrew Nardi","MIA",49.2,121,88.2440661414195,102.4,112.7,21.571428571428573,9,0.07438017,42,0.34710744,5.073826542556362,2.8087916579435905,"Andrew Nardi",25942,677053
"Aaron Bummer","ATL",55.1,155,86.63648780616555,103,112.4,0.02027027027027027,2,0.01290323,51,0.32903226,3.5783140753123446,2.8104488916814727,"Aaron Bummer",16258,607481
"Justin Steele","CHC",134.2,379,86.89809782608695,102.4,114.1,12.277173913043478,16,0.04221636,126,0.33245383,3.07425765796757,2.8147480327074934,"Justin Steele",17312,657006
"Jhoan Duran","MIN",54.1,141,87.03065835994525,104.1,109.9,-3.124087591240876,5,0.03546099,51,0.36170213,3.644172120280084,2.816137326162552,"Jhoan Duran",21029,661395
"Zack Wheeler","PHI",200,503,86.72028662008282,103.2,114.3,12.962809917355372,42,0.08349901,167,0.33200795,2.565,2.821236140494097,"Zack Wheeler",10310,554430
"Garrett Crochet","CHW",146,348,88.29796511627907,105.9,111.4,11.057803468208093,32,0.09195402,135,0.38793103,3.5753424657534247,2.8508351995356422,"Garrett Crochet",27463,676979
"Trevor Megill","MIL",46.1,118,91.2059795673077,103.3,109.8,19.05128205128205,9,0.07627119,50,0.42372881,2.7194247589577607,2.8903740815458505,"Trevor Megill",17722,656730
"Joe Ryan","MIN",135,363,88.33175378655989,104.7,116.4,18.512534818941504,31,0.08539945,133,0.36639118,3.6,2.89194254763638,"Joe Ryan",21390,657746
"Andrés Muñoz","SEA",59.1,126,86.2943984375,103.1,108.8,1.5,11,0.08730159,42,0.33333333,2.1235958241917205,2.9152054241927443,"Andres Munoz",20373,662253
"Sam Moll","CIN",37.2,98,88.78125,104.3,112.5,10.072916666666666,6,0.06122449,36,0.36734694,3.3451336467732515,2.917210825555866,"Sam Moll",14874,594580
"Yimi García","- - -",39,90,87.40227161754261,103.3,111.9,23.329545454545453,12,0.13333333,31,0.34444444,3.461539138703789,2.9256069880421895,"Yimi Garcia",12095,554340
"Jeff Hoffman","PHI",66.1,157,88.27179737580128,103.8,112.5,17.314102564102566,12,0.07643312,66,0.42038217,2.1708544378121104,2.928357682004927,"Jeff Hoffman",17432,656546
"Robert Gasser","MIL",28,94,85.99230554601648,102.5,108.8,14.241758241758241,2,0.0212766,23,0.24468085,2.5714285714285716,2.9373598710661075,"Robert Gasser",29812,688107
"Danny Coulombe","BAL",29.2,70,90.31884057971014,105,108.1,11.8,4,0.05714286,33,0.47142857,2.1235962337866736,2.9425028277431955,"Danny Coulombe",13293,543056
"Yuki Matsui","SDP",62.2,161,88.51366580939441,104.9,112.4,18.18633540372671,11,0.06832298,60,0.37267081,3.7340433866313623,2.950118614409659,"Yuki Matsui",33826,673513
"Aroldis Chapman","PIT",61.2,126,90.51451455393145,106.1,112,11.209677419354838,9,0.07142857,52,0.41269841,3.7945949858170573,2.976871813829896,"Aroldis Chapman",10233,547973
"Tanner Scott","- - -",72,173,84.321875,102,109.3,11.125,8,0.04624277,47,0.2716763,1.7500001390775155,2.9854005734123277,"Tanner Scott",17586,656945
"Bryan Hudson","MIL",62.1,149,87.85270402238176,103.4,111.6,14.202702702702704,10,0.06711409,54,0.36241611,1.7326204622336372,2.9919649405918816,"Bryan Hudson",19924,663542
"Sean Reid-Foley","NYM",21.2,51,88.87058632046569,105.4,109.5,6.823529411764706,0,0,20,0.39215686,1.66153880282979,3.001748821070253,"Sean Reid-Foley",17034,656887
"Aaron Ashby","MIL",28.1,76,90.16666666666667,103.7,111.9,4.513888888888889,5,0.06578947,28,0.36842105,2.8588238501631626,3.022610990392711,"Aaron Ashby",23550,676879
"Kaleb Ort","HOU",24.2,63,88.16935483870968,103.8,112.1,21.387096774193548,4,0.06349206,23,0.36507937,2.5540545148690095,3.030898557364,"Kaleb Ort",20061,672391
"Robert Suarez","SDP",65,183,88.97833116319444,103.8,109.5,15.977777777777778,14,0.07650273,74,0.40437158,2.769231094270101,3.0362601311122615,"Robert Suarez",30115,663158
"Matthew Boyd","CLE",39.2,105,87.62571614583334,103.3,111.2,20.2,7,0.06666667,40,0.38095238,2.7226892501888273,3.0376591098230747,"Matthew Boyd",15440,571510
"Brenan Hanifee","DET",29.1,91,86.12966818337912,105,110.7,4.758241758241758,4,0.04395604,33,0.36263736,1.8409095298161253,3.049996837708153,"Brenan Hanifee",22304,669724
"Hunter Greene","CIN",150.1,366,87.26188061118785,103.3,114.2,20.823204419889503,19,0.05191257,119,0.32513661,2.75388035924807,3.051496028377187,"Hunter Greene",22182,668881
"Tayler Saucedo","SEA",38.2,108,85.19626168224299,104.2,111.4,7.305555555555555,5,0.0462963,30,0.27777778,3.491380917757391,3.0649212123303835,"Tayler Saucedo",17888,642048
"Tyler Rogers","SFG",70.1,226,85.2174072265625,102.9,112.6,7.522321428571429,10,0.04424779,70,0.30973451,2.81516608036031,3.0670987520317983,"Tyler Rogers",15541,643511
"Logan Gilbert","SEA",208.2,542,89.59813724347015,104.8,114.9,12.662313432835822,39,0.07195572,213,0.39298893,3.2348244388482548,3.0704950096826504,"Logan Gilbert",22250,669302
"Jorge Alcala","MIN",58.1,154,86.63618549547698,103.5,109,19,11,0.07142857,50,0.32467532,3.2400004943848413,3.077600100587133,"Jorge Alcala",19459,660896
"Justin Martinez","ARI",72.2,179,86.44482983117815,103.9,113.5,-0.3160919540229885,5,0.02793296,57,0.31843575,2.4770645669450064,3.093809841432485,"Justin Martinez",24453,679885
"Gabe Speier","SEA",23.2,55,88.24339438384433,105.8,110.6,19.037735849056602,4,0.07272727,20,0.36363636,5.704226884499908,3.099221995301296,"Gabe Speier",17170,642100
"Bryan King","HOU",26.1,64,85.7225853704637,102.9,109.3,11.35483870967742,2,0.03125,22,0.34375,2.392405698666698,3.1428184492674114,"Bryan King",25890,687911
"Erik Miller","SFG",67.1,158,89.54679205478766,103.5,112.7,10.705128205128204,11,0.06962025,65,0.41139241,3.8762382459739664,3.149409570171,"Erik Miller",26252,669062
"Reed Garrett","NYM",57.1,132,87.51077223557692,104.4,110.3,13.5,7,0.0530303,49,0.37121212,3.7674424453579465,3.166337219041949,"Reed Garrett",16866,657585
"David Robertson","TEX",72,165,88.65460242523007,104.1,111.7,9.914110429447852,9,0.05454545,62,0.37575758,3.0000003178914727,3.1665192535608204,"David Robertson",8241,502085
"Lucas Erceg","- - -",61.2,159,85.8691836183176,104,110.3,6.59748427672956,10,0.06289308,53,0.33333333,3.356757310487046,3.1863028595214757,"Lucas Erceg",19360,668674
"Orion Kerkering","PHI",63,158,87.2741947297127,102.9,116.9,5.393548387096774,8,0.05063291,53,0.33544304,2.285714562517749,3.196443661632161,"Orion Kerkering",31776,689147
"Adam Ottavino","NYM",56,145,87.12657069493007,104.5,110.6,13.552447552447552,11,0.07586207,50,0.34482759,4.339286601057039,3.1980490439746965,"Adam Ottavino",1247,493603
"A.J. Minter","ATL",34.1,87,87.31646943933823,104.1,110.6,15.258823529411766,6,0.06896552,29,0.33333333,2.6213596116385762,3.2009771559447504,"A.J. Minter",18655,621345
"Hoby Milner","MIL",64.2,188,87.70110493865461,105.2,111.8,8.348066298342541,5,0.02659574,68,0.36170213,4.731960065535731,3.2020488869512667,"Hoby Milner",13346,571948
"Taylor Rogers","SFG",60,161,86.68937377929687,104.8,111.1,12.3125,10,0.0621118,53,0.32919255,2.4000004577637593,3.2074921592232903,"Taylor Rogers",13449,573124
"Nick Martinez","CIN",142.1,431,86.38561090433373,103,112.4,16.964622641509433,22,0.05104408,131,0.30394432,3.098360766457221,3.2174562410662766,"Nick Martinez",12730,607259
"Nick Mears","- - -",57.2,157,88.05413857235271,103.1,109.7,14.312101910828025,11,0.07006369,52,0.33121019,5.930637178565033,3.223688749184906,"Nick Mears",25376,683232
"Carlos Estévez","- - -",55,149,90.32483155935402,104,111.6,19.496644295302012,15,0.10067114,63,0.42281879,2.4545455396668014,3.225368687785824,"Carlos Estevez",14542,608032
"Kevin Ginkel","ARI",70,196,89.80257329252578,104.8,112.6,9.994845360824742,11,0.05612245,80,0.40816327,3.2142864149445485,3.234488756348698,"Kevin Ginkel",19876,656464
"Jason Adam","- - -",73.2,172,88.4568030001849,104.7,117.8,13.828402366863905,11,0.06395349,65,0.37790698,1.9547512999272498,3.2366074427081823,"Jason Adam",11861,592094
"Ben Joyce","LAA",34.2,91,87.21333448621962,103.5,111.1,0.2,4,0.04395604,34,0.37362637,2.076923457828569,3.2436508160632935,"Ben Joyce",31461,690829
"Trevor Williams","WSN",66.2,183,89.42692415006869,103,111.6,13.384615384615385,12,0.06557377,72,0.39344262,2.0250000772476224,3.2446411383440923,"Trevor Williams",16977,592866
"Jesus Tinoco","- - -",40.2,105,87.08076829176683,103.6,112.8,12.932692307692308,7,0.06666667,35,0.33333333,3.319672572295656,3.251662032901145,"Jesus Tinoco",16300,622786
"Clay Holmes","NYY",63,178,88.83657366071428,104.2,111.2,0.3522727272727273,10,0.05617978,65,0.36516854,3.1428577137643203,3.252546246439863,"Clay Holmes",13649,605280
"Joe Mantiply","ARI",59.2,172,88.12095925336827,104,113.5,5.404761904761905,13,0.0755814,72,0.41860465,3.921789255687804,3.2529274280285807,"Joe Mantiply",14857,573009
"Bryan Abreu","HOU",78.1,184,90.39617486338798,104.5,111.3,16.027322404371585,16,0.08695652,70,0.38043478,3.102127860998786,3.253697061877807,"Bryan Abreu",16609,650556
"Bailey Ober","MIN",178.2,469,87.54753024193549,103.8,113.8,20.39569892473118,39,0.08315565,161,0.34328358,3.9794778385149736,3.2542256493713024,"Bailey Ober",21224,641927
"Cole Ragans","KCR",186.1,466,88.32997982768053,103.8,115.4,15.255458515283843,29,0.06223176,165,0.35407725,3.1395349694195023,3.254923066167714,"Cole Ragans",21846,666142
"Justin Slaten","BOS",55.1,155,87.77402724228897,103.6,112.2,8.623376623376624,6,0.03870968,57,0.36774194,2.9277111124899173,3.258495652181224,"Justin Slaten",25648,686580
"Evan Phillips","LAD",54.2,147,85.88013698630137,102.4,117.7,11.876712328767123,9,0.06122449,48,0.32653061,3.6219516407514947,3.2622324121052926,"Evan Phillips",17734,623465
"Dennis Santana","- - -",71.2,193,86.32879734538612,102,109,14.293193717277488,9,0.04663212,63,0.32642487,3.893024015617622,3.262653122309772,"Dennis Santana",17878,642701
"Tim Herrin","CLE",65.2,159,86.89161416330646,103.6,111.5,7.458064516129032,11,0.06918239,58,0.36477987,1.9187822460610529,3.2720974117474673,"Tim Herrin",25139,682120
"Randy Rodríguez","SFG",52.1,147,88.13541412353516,104.5,114.2,13.368055555555555,11,0.07482993,55,0.37414966,4.29936394526472,3.272283489743008,"Randy Rodriguez",23974,678495
"Anthony Banda","LAD",49.2,139,88.3171655455632,105.2,117,11.940740740740742,9,0.0647482,54,0.38848921,3.080537543694934,3.284948387142414,"Anthony Banda",14706,607455
"Tommy Kahnle","NYY",42.2,112,86.15181995738637,104.7,110.4,3.6818181818181817,7,0.0625,36,0.32142857,2.10937550291431,3.2869059084446843,"Tommy Kahnle",11384,592454
"Corbin Burnes","BAL",194.1,553,87.50493458638026,103.4,114.5,10.972577696526509,37,0.06690778,175,0.3164557,2.917667314785712,3.2966055908974865,"Corbin Burnes",19361,669203
"Adrian Morejon","SDP",63.2,179,86.61864406779661,104.3,110.7,7.0508474576271185,15,0.08379888,58,0.32402235,2.8272259214144184,3.2985651187056733,"Adrian Morejon",20039,670970
"DJ Herz","WSN",88.2,237,89.41168662067099,103.7,113.3,17.96969696969697,19,0.08016878,82,0.34599156,4.16165425470264,3.298956324486011,"DJ Herz",26389,687792
"Luke Weaver","NYY",84,198,89.07435897435897,105.7,110.6,16.533333333333335,17,0.08585859,76,0.38383838,2.8928576683512492,3.3007142521648434,"Luke Weaver",16918,596133
"Hunter Stratton","PIT",37.2,115,87.33783783783784,105.4,110.6,19.45945945945946,7,0.06086957,36,0.31304348,3.584071764399912,3.30214933393648,"Hunter Stratton",23455,676702
"Hunter Brown","HOU",170,468,86.18433298266497,103.1,114,9.57510729613734,21,0.04487179,142,0.3034188,3.4941176470588236,3.30537356622151,"Hunter Brown",25880,686613
"Dylan Cease","SDP",189.1,471,89.01378973599138,104.4,116.8,14.125,40,0.08492569,181,0.38428875,3.470070515755412,3.3068118444664107,"Dylan Cease",18525,656302
"Camilo Doval","SFG",59,152,89.46802588222789,105.9,121.5,-0.2080536912751678,13,0.08552632,65,0.42763158,4.881356563420256,3.3213489339082174,"Camilo Doval",21992,666808
"Beau Brieske","DET",67.2,181,89.04180735787429,103.9,111.3,14.859550561797754,10,0.05524862,65,0.35911602,3.591133544791618,3.3289158286571325,"Beau Brieske",26079,689225
"Kenley Jansen","BOS",54.2,135,90.42836112406717,104.3,114.6,22.313432835820894,15,0.11111111,50,0.37037037,3.2926830800071847,3.3310303665253325,"Kenley Jansen",3096,445276
"Carmen Mlodzinski","PIT",50.2,142,89.32571585518973,104,112.3,12.842857142857143,4,0.02816901,50,0.35211268,3.375000169402683,3.3419995872888784,"Carmen Mlodzinski",27572,669387
"Kevin Kelly","TBR",70.2,201,86.94132653061224,104.5,114.9,4.760204081632653,10,0.04975124,74,0.3681592,2.6745289756380055,3.3512266909446633,"Kevin Kelly",25679,687330
"Tanner Banks","- - -",72.1,205,87.50738961356026,104.3,116.2,10.852216748768473,13,0.06341463,70,0.34146341,3.9815673102272697,3.3538682671836395,"Tanner Banks",16990,621383
"Austin Voth","SEA",61,166,85.8036573456555,101.3,115.5,16.25,13,0.07831325,49,0.29518072,3.6885250514952928,3.354419624044674,"Austin Voth",15047,608723
"John Schreiber","KCR",51.2,154,88.99800130208334,105.4,112.9,10.226666666666667,6,0.03896104,57,0.37012987,3.65806523635672,3.3550770332878908,"John Schreiber",20020,670167
"Shota Imanaga","CHC",173.1,489,88.57921810699588,104,114.4,17.847736625514404,42,0.08588957,192,0.39263804,2.907692393015125,3.360244518184616,"Shota Imanaga",33829,684007
"Chris Martin","BOS",44.1,124,88.50499674479167,104.7,112.3,9.408333333333333,5,0.04032258,43,0.34677419,3.4511279185338966,3.37153736872868,"Chris Martin",11847,455119
"Manuel Rodríguez","TBR",37.2,108,88.7076885516827,105.1,112,11.048076923076923,3,0.02777778,37,0.34259259,2.15044284085347,3.3719778347365343,"Manuel Rodriguez",20794,655889
"Anthony Bender","MIA",53,147,87.71301102311644,103.8,115.7,8.732876712328768,7,0.04761905,60,0.40816327,4.07547257811476,3.385336574277247,"Anthony Bender",19742,669622
"Tyson Miller","- - -",62,165,88.1938641319977,104.4,111.3,20.34355828220859,13,0.07878788,57,0.34545455,2.3225810024170723,3.3943244752326285,"Tyson Miller",19976,668338
"Cole Sands","MIN",71.1,189,89.0032237063172,104.2,113,17.550802139037433,12,0.06349206,70,0.37037037,3.2803744165250146,3.3961273183401213,"Cole Sands",21461,663485
"George Kirby","SEA",191,569,88.98805843360071,103.8,113.9,14.848484848484848,46,0.08084359,206,0.36203866,3.5340314136125652,3.398079554381694,"George Kirby",25436,669923
"Trent Thornton","SEA",72.1,193,87.93722988696808,103.9,111.7,16.24468085106383,15,0.07772021,72,0.37305699,3.608295565186877,3.411115356424243,"Trent Thornton",17948,663423
"Jacob Webb","BAL",56.2,151,87.3906640625,103.9,115.5,17.686666666666667,12,0.0794702,52,0.34437086,3.0176478036796532,3.41162230705086,"Jacob Webb",19274,657097
"Bowden Francis","TOR",103.2,287,89.0884608555507,103.1,112.2,18.912587412587413,25,0.08710801,104,0.36236934,3.299035450706248,3.4132237071326355,"Bowden Francis",20548,670102
"Mark Leiter Jr.","- - -",58,145,88.81736246744792,104.7,110.4,11.319444444444445,12,0.08275862,58,0.4,4.500001183871877,3.414261261580962,"Mark Leiter Jr.",15551,643410
"T.J. McFarland","OAK",56.2,175,87.48529411764706,103.9,114.9,3.176470588235294,8,0.04571429,61,0.34857143,3.81176641655705,3.415875890110401,"T.J. McFarland",3237,519008
"Spencer Schwellenbach","ATL",123.2,344,87.60911649816177,104.1,117.3,11.66764705882353,17,0.0494186,137,0.39825581,3.3477089637223516,3.4286303376259455,"Spencer Schwellenbach",31846,680885
"Nick Pivetta","BOS",145.2,386,89.38955600828166,104.7,114.9,19.378590078328983,39,0.10103627,150,0.38860104,4.139588389771652,3.43740227356557,"Nick Pivetta",15454,601713
"Ryne Stanek","- - -",55.1,146,90.15999797952587,103.4,109.9,19.055172413793102,14,0.09589041,61,0.41780822,4.879519025409921,3.4385345346591842,"Ryne Stanek",15947,592773
"Yoshinobu Yamamoto","LAD",90,240,88.38649624208861,105.5,112,8.388185654008439,20,0.08333333,99,0.4125,3,3.4451073018592613,"Yoshinobu Yamamoto",33825,808967
"Brock Burke","- - -",34,95,90.11473517166941,104.3,108.1,12.56842105263158,4,0.04210526,39,0.41052632,5.823530555184137,3.4477371711753046,"Brock Burke",17968,656271
"Framber Valdez","HOU",176.1,473,90.21017654220779,104.4,114.7,0.4038876889848812,25,0.05285412,213,0.45031712,2.9092628438408847,3.4488451971603906,"Framber Valdez",17295,664285
"Chris Roycroft","STL",34.1,101,86.88247019974227,104.5,109.7,1,2,0.01980198,34,0.33663366,4.19417584462697,3.4495993334144432,"Chris Roycroft",31261,688297
"Gus Varland","- - -",26.1,79,89.47012923599837,103.3,108.9,13.402597402597403,4,0.05063291,31,0.39240506,3.4177220553432743,3.450231500750569,"Gus Varland",24737,681402
"Cody Bradford","TEX",76.1,224,88.75856031813063,105.5,112.6,17.824324324324323,20,0.08928571,78,0.34821429,3.53711813961633,3.450511603781135,"Cody Bradford",27597,674003
"Ryan Fernandez","STL",66.2,180,89.04124183439265,105.3,111.8,10.350282485875706,13,0.07222222,61,0.33888889,3.5100005355835777,3.459427634872115,"Ryan Fernandez",24862,681676
"Hunter Strickland","LAA",73.1,211,88.88851300837321,103.2,111.4,21.669856459330145,19,0.09004739,75,0.35545024,3.313636938205535,3.4692334723312355,"Hunter Strickland",7836,519326
"Tayler Scott","HOU",68.2,172,88.02235179227941,101.4,113.2,13.488235294117647,6,0.03488372,61,0.35465116,2.22815566989279,3.485813262038866,"Tayler Scott",13652,605463
"Michael Kopech","- - -",67.2,152,89.02415845218121,103.2,110.3,16.879194630872483,16,0.10526316,62,0.40789474,3.458128501212496,3.48643407885304,"Michael Kopech",17282,656629
"Greg Weissert","BOS",63.1,185,88.88406808035714,103.5,111.1,12.813186813186814,11,0.05945946,75,0.40540541,3.1263164171552993,3.4975069021817977,"Greg Weissert",20375,669711
"José Buttó","NYM",74,172,88.74327256944444,103.4,114.5,15.865497076023392,13,0.0755814,65,0.37790698,2.554054185715453,3.507918442666387,"Jose Butto",23313,676130
"Grant Holmes","ATL",68.1,195,88.74507670822538,104.2,111.7,13.937823834196891,13,0.06666667,75,0.38461538,3.556097825667057,3.5163518956632243,"Grant Holmes",16944,656550
"Andre Pallante","STL",121.1,365,87.40965687144886,105,112.3,1.0596590909090908,12,0.03287671,136,0.37260274,3.782967251015966,3.5247793858814305,"Andre Pallante",26108,669467
"Jake Cousins","NYY",38,77,86.18289345189145,104,109.3,14.157894736842104,6,0.07792208,26,0.33766234,2.3684217659062132,3.527636794702417,"Jake Cousins",21620,664776
"Michael King","SDP",173.2,455,85.65022672925677,103.1,112.4,13.821428571428571,28,0.06153846,138,0.3032967,2.9539348328033785,3.5290344688378044,"Michael King",19853,650633
"Bryan Baker","BAL",23.1,63,90.62786565061475,106.7,113,15.639344262295081,6,0.0952381,30,0.47619048,5.014286397428021,3.5312430711006164,"Bryan Baker",19804,641329
"Ryan Brasier","LAD",28,80,90.72179628029848,102.4,117.2,16.564102564102566,6,0.075,35,0.4375,3.5357147674171947,3.5315370845467577,"Ryan Brasier",5615,518489
"Luis García","- - -",59,183,88.65573770491804,105.5,111.6,6.229508196721311,13,0.07103825,72,0.39344262,4.881356642322375,3.5392522236277113,"Luis Garcia",6984,472610
