Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Alex Vesia","LAD",66.1,137.79968706448997,143.58551830488676,95.97046746972806,84.52135252877187,147.49904298660695,153.69211974247415,58.95222373103767,77.25685381947152,65.4414736454444,116.79243529918766,42.99198695531341,82.80432024349138,100.55318420209144,66.53903954522569,51.305783036934386,174.34279673328678,"Alex Vesia",25007,681911
"Hans Crouse","LAA",25.1,139.92065344187944,193.93268134484433,72.14907733196087,61.6327424439373,139.77155708787413,193.72603406634767,67.19246409591426,97.75223790526353,81.2562315459103,105.24819605596582,69.84524148541938,90.47633974506533,115.12536399639754,68.11258490274776,59.13129893167619,159.1287454903523,"Hans Crouse",22192,668968
"Bryan Sammons","DET",27.1,68.65546585154692,95.15777874136727,72.14907733196087,171.3690752147798,76.13122712798474,105.51932716923933,71.88980961021831,73.06421611105623,50.3014766712778,117.78021951343858,89.83096975680185,142.33889558707025,134.77137629076793,96.2657868275772,48.21475160720356,156.74985113738455,"Bryan Sammons",20462,676614
"Paul Sewald","ARI",39.2,113.89469446283395,72.76168703142541,156.53114179118143,121.15063870839546,116.20109186327386,74.2351279029936,94.19897791153646,88.08696685618833,95.66966740922884,101.92302800184888,103.51208882334126,100.61998312566817,105.86630808491282,87.63347493213962,61.88073636226255,150.78688923386335,"Paul Sewald",13892,623149
"Tanner Rainey","WSN",51,90.64487408111889,164.11802916899745,55.231517541324806,125.6377007437915,84.93103058292813,153.7727658168293,97.10786409812648,115.70930090922353,90.76642748768832,105.19241139656631,115.56488286660536,132.31794105167327,144.41994025455332,82.14696210359355,65.36736795712739,149.6882597942928,"Tanner Rainey",17610,663432
"Chris Devenski","TBR",26.2,93.82914124702803,151.723799071059,61.84206627423088,263.4799660128602,86.53166782180386,139.92362552961225,109.49883037852695,125.81658628896832,89.20128529706598,79.90893800042859,174.39250502537442,185.69022433111653,140.44914081072136,85.95159534492896,60.268439509004445,149.08273884932385,"Chris Devenski",12763,606965
"Dany Jiménez","OAK",25.2,101.54669758476193,213.93338829575174,47.46649822002851,182.49696039594934,93.98916903857553,198.0115776628531,91.43716763567714,124.49384896096365,80.02507652248741,97.49986267436236,126.72801765460855,168.03768874912572,146.70787313988146,50.84460574784484,78.09431574921575,147.58291239990592,"Dany Jimenez",21170,666204
"Steven Wilson","CHW",34.2,102.24972545778353,216.74832731875006,47.174396692076655,180.15727740209798,91.75188110870474,194.495065868369,91.4046739726936,126.73834462502474,80.37301163780256,85.63393731488542,141.6475073665059,160.64555482124067,150.2414892719266,101.01527706711771,57.161818900845006,144.91105691970014,"Steven Wilson",20353,621051
"John Means","BAL",20.2,80.71323456801207,27.967518759287223,288.59630932784347,75.54980616231323,87.97386249810411,30.483361371898944,87.76158575792883,69.57598792299292,83.55160531839364,110.89758932654333,65.91592410283971,81.04281081089191,111.12542280319921,128.92739353310304,44.196855559578665,144.8232319374333,"John Means",16269,607644
"Lucas Sims","- - -",49.1,104.20780164435608,175.58930505215807,59.35914975209845,129.06092887833842,101.36902424331163,170.65552009543643,92.45169436201698,112.70081559580973,89.87307490805644,110.16049535760189,102.57297499044684,124.21950657090858,130.96148366551924,88.38460385396527,65.90191628384049,144.6552453500823,"Lucas Sims",13470,608371
"Xzavion Curry","- - -",42.2,68.66419812021505,47.396045405130494,144.90739492495342,147.80221630009746,72.06152612000454,49.68855484935965,96.54582211513676,83.67557583281543,81.31319133958002,88.44792830609639,115.20019600159411,118.33005556672406,123.75850203263833,108.31274561299624,55.50381171473383,144.50948528396768,"Xzavion Curry",25595,675540
"Robbie Ray","SFG",30.2,147.32031408798346,141.17349325528573,104.35409450318589,156.70572040829137,148.62930374306822,142.4278621586029,75.75790816165896,88.61889465196849,80.62867352665576,106.73132820140472,116.67780507596568,126.27453255100437,100.69585098277484,94.26363948142125,65.41487345931117,143.1393985714319,"Robbie Ray",11486,592662
"Yimi García","- - -",39,130.98656359127529,88.92238199712652,147.3043662194201,120.10483985361049,140.8731783749127,95.634074262641,69.88568722000538,71.69036974535544,71.26042528431023,106.30419805749483,88.7775896974887,92.08513418960285,88.46720625055544,87.90504085776676,65.74738847309334,142.3062507256175,"Yimi Garcia",12095,554340
"Joey Estes","OAK",127.2,75.1286399507789,61.11961879079757,122.92065026926666,140.6449441878529,74.52666035009405,60.62988966441378,108.50956934743918,98.2379880262781,96.35756017081093,96.3677522705542,129.20962276000225,125.3036495962528,129.88064866923332,102.89096102653137,59.2419695943989,141.7762853873218,"Joey Estes",26257,683155
"Carlos Hernández","KCR",30,93.82915019527398,154.13212804121477,60.87578399884198,26.022715174347915,92.06566980041748,151.2352803080611,90.5041353128641,106.51140595790503,96.41116361994912,94.2241755278336,79.65500465095562,85.48224283169854,133.37142033138912,66.73888570016423,76.5763700011449,141.3154028361448,"Carlos Hernandez",22713,672578
