Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Jesse Chavez","ATL",63.1,,,88.80562558630395,,,90.74484263790036,81.40000287224265,75.65890544734589,,,85.18571428571428,,,"Jesse Chavez",5448,445926
"Ryan Brasier","LAD",28,94.47999822443182,,90.43777669270834,,,94.54098510742188,85.33544149278086,,,,,,,"Ryan Brasier",5615,518489
"Huascar Brazobán","- - -",51.2,96.64234394929846,,89.1468745640346,,,96.19683257918552,,,,,90.34147513929264,,,"Huascar Brazoban",6107,623211
"Albert Suárez","BAL",133.2,94.78835871055281,,86.30894484213732,,,,,79.01080940865181,,,86.10259613433442,,,"Albert Suarez",6175,544150
"Carlos Carrasco","CLE",103.2,91.60068359375,,,,,91.08392857142857,83.48681017287234,80.35438939144737,,,86.75578406169666,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BAL",52.1,93.8541151602057,,,,,,85.59574468085107,,84.25503737634892,,88.25999755859375,,,"Craig Kimbrel",6655,518886
"Chase Anderson","- - -",58.1,93.60926950214714,,88.80523255813954,,,92.7235336303711,80.50973887257761,78.85121861899772,,,83.93106602542223,,,"Chase Anderson",6895,502624
"Martín Pérez","- - -",135,91.29741168844289,,87.92772033816735,,,90.72154477582383,82.80000305175781,77.86387033770161,,,83.35069704341318,,,"Martin Perez",6902,527048
"Luis García","- - -",59,96.01454634232955,,88.17333577473958,87.10658858065119,,96.43460348659767,81.98052785773027,,,,,,,"Luis Garcia",6984,472610
"Ryan Pressly","HOU",56.2,93.8040223490712,,,,,93.61764705882354,89.57821568080357,82.35311041234439,,,89.5324074074074,,,"Ryan Pressly",7005,519151
"Fernando Cruz","CIN",66.2,94.62332636038036,,88.62611834863617,81.51278795286295,,,,,,,83.80000305175781,,,"Fernando Cruz",7048,518585
"Daniel Hudson","LAD",63,95.11215295069721,,,,,95.12941367953431,88.0281173594132,,,,88.69729861697635,,,"Daniel Hudson",7146,543339
"Jay Jackson","MIN",26.1,91.93140657283058,,,,,91.27391516644022,84.8928869194664,,,,85.98500162760416,,,"Jay Jackson",7432,543351
"Hunter Strickland","LAA",73.1,94.24607257791328,,85.2699969951923,,,92.62692495492789,83.55175983436853,,,,88.11830848371478,,,"Hunter Strickland",7836,519326
"Will Smith","KCR",41.1,91.19589342948719,,,,,,80.57308970099668,76.33417597903481,,,85.81836933992346,,,"Will Smith",8048,519293
"David Robertson","TEX",72,94.05000305175781,,93.31028238932292,,,94.67647058823529,83.74567780671296,80.94999694824219,84.23302469135803,,87.96666899181548,,,"David Robertson",8241,502085
"Justin Verlander","HOU",90.1,93.46372114759428,,,,,,86.6990138319672,77.6234081466763,,,84.00187377929687,,,"Justin Verlander",8700,434378
"Kirby Yates","TEX",61.2,93.14952048277243,,,86.29168962531486,,,85.76666259765625,,,,,,,"Kirby Yates",9073,489446
"Nathan Eovaldi","TEX",170.2,95.424516407048,,91.35798566365979,88.42772470606435,,,86.31494140625,76.73704626566852,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",174.2,91.32876712328768,,85.71461811823104,,,91.45445240532241,79.96602507560483,70.02553087599735,63.150001525878906,,81.01649585212628,,,"Patrick Corbin",9323,571578
"Joe Kelly","LAD",32,98.06764849494485,,,,,98.20687255859374,90.13583170572916,,87.31326729910714,,88.38947496916118,,,"Joe Kelly",9761,523260
"Miles Mikolas","STL",171.2,93.1657824933687,,,,,92.44169329073482,85.70000407963447,76.58025228901273,69.62142944335938,,85.60736268939394,,,"Miles Mikolas",9803,571945
"Caleb Thielbar","MIN",47.1,93.23688108766234,,,,,,81.63652482269504,74.13954634232955,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","STL",169.2,91.39480874316939,,88.5804432890223,,,90.71547517123288,80.7399299474606,78.31966690638075,,,84.91308948863636,,,"Kyle Gibson",10123,502043
"Shelby Miller","DET",55.2,93.48388197815534,,88.35000610351562,86.75750122070312,,,88.278613845737,,,,,,,"Shelby Miller",10197,571946
"Aroldis Chapman","PIT",61.2,97.80751092940415,,,91.55555555555556,,99.85296309621711,86.9893359375,,,,,,,"Aroldis Chapman",10233,547973
"Zack Wheeler","PHI",200,95.26426307448494,,91.12827131183745,86.12678745814732,,94.64047759433963,84.94564746866754,81.8022925204918,,,,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","TBR",20.2,90.63846529447116,,89.1066650390625,,,90.9815109637605,,80.436669921875,,,83.47000122070312,,,"Erasmo Ramirez",10314,541640
"Michael Tonkin","- - -",79.1,93.16126556680634,,,,,92.45596727912809,83.17578048706055,,,,,,,"Michael Tonkin",10315,543859
"Scott Alexander","OAK",38.2,,,,,,92.0734267979452,82.7132797241211,,,,84.53287537457192,,,"Scott Alexander",10591,518397
"Chris Sale","ATL",177.2,94.84210526315789,,,,,94.19703357054455,78.64493392070484,,,,87.07004830917874,,,"Chris Sale",10603,519242
"Merrill Kelly","ARI",73.2,91.92098563058036,,90.33101045296168,,,92.32694961639221,85.57612086054104,82.19318181818181,,,88.39748953974896,,,"Merrill Kelly",11156,518876
"Tommy Kahnle","NYY",42.2,94.23172144396551,,,,,93.06000162760417,86.30714053199405,,,,87.4448919365876,,,"Tommy Kahnle",11384,592454
"Jose Quintana","NYM",170.1,90.69275344488189,,,,,90.7639000438084,,77.65535813934949,,,85.71470731847427,,,"Jose Quintana",11423,500779
"Robbie Ray","SFG",30.2,94.0886287625418,,,,,,88.37472634787088,,83.54353170955882,,,,,"Robbie Ray",11486,592662
"José Ureña","TEX",109,96.43783871762388,,,,,95.97204504954799,86.97021890599002,,,,88.6656564637158,,,"Jose Urena",11589,570632
"Jameson Taillon","CHC",165.1,92.26856930272109,,86.50177100080386,,,92.54575789898524,80.43610491071429,79.54862422733517,,,86.02641325176887,,,"Jameson Taillon",11674,592791
"Luke Jackson","- - -",53,94.68796982388317,,90.57499694824219,,,,87.28036729933538,84.51007979045542,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","CHC",58.2,,,88.63529698988971,,,92.60717373206967,82.0999984741211,,80.0135611715587,,,,,"Drew Smyly",11760,592767
"Héctor Neris","- - -",59.1,92.9501106213196,,,82.69336657324939,,92.78787878787878,85.56285400390625,,,,,,,"Hector Neris",11804,593576
"James Paxton","- - -",100.1,93.1857580657213,,84.02641325176887,,,92.77882295496323,,,80.81818370708415,,82.5758912222726,,,"James Paxton",11828,572020
"Taijuan Walker","PHI",83.2,91.48839859936119,,87.34592737268518,86.67834394904459,,91.1246151996748,85.06914043426514,74.67870857484878,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","BOS",44.1,94.70245481004902,,91.94949963419732,88.28953374818315,,94.05483713457662,85,,,,,,,"Chris Martin",11847,455119
"Jason Adam","- - -",73.2,95.48120293674698,,,,,,82.02304017310048,,,,89.52097902097903,,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",130.2,87.7040601216559,,,,,87.61464302646768,,74.3136226968526,,,80.89625233808192,,,"Kyle Hendricks",12049,543294
"Scott McGough","ARI",32.2,93.15190765147901,,,85.0826588889767,,93.46363414417614,87.05394744873047,,78.5999984741211,,,,,"Scott McGough",12056,543518
"Yimi García","- - -",39,96.48406820381638,,,,,95.78529148475796,86.81192436568234,84.26967533299181,,,88.7440661414195,,,"Yimi Garcia",12095,554340
"Aaron Brooks","OAK",26.2,92.10707618915929,,,,,91.92449203802614,85.225193635198,,79.48570905412946,,85.01111291956019,,,"Aaron Brooks",12272,605156
"Chris Bassitt","TOR",171,92.61052778430451,,89.57443985849056,84.10157787893701,,92.50282028008299,77.21489971346705,70.97506269290123,,,84.47961659036625,,,"Chris Bassitt",12304,605135
"Colin Rea","MIL",167.2,92.9213289085433,,87.63320217688107,86.53103795544854,,92.31551136363636,81.98439217032967,78.71606881277901,,,,,,"Colin Rea",12317,607067
"Jacob Barnes","WSN",66,95.39639172201139,,89.82859460382514,,,,83.65853658536585,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","KCR",206.2,92.23740155831099,,90.09136795343137,85.73414872332317,,92.1454045710572,85.18289786223278,79.38858799846626,,,87.3694480613426,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",46.2,94.29268292682927,,90.77899323792016,,,94.64364769345238,83.86267605633803,,,,,,,"Blake Treinen",12572,595014
"Adrian Houser","NYM",69.1,93.56789165296053,,,,,92.53816942097416,83.22193628427934,79.63367197464923,,,84.07708401150174,,,"Adrian Houser",12718,605288
"Nick Martinez","CIN",142.1,92.55429851284067,,89.05266866661833,,,92.0008016168115,84.9453876201923,80.83517709362648,,,80.09065259850543,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",38.1,95.38786067292332,,,,,94.765625,86.22352749693627,,,,90.99685534591195,,,"Rafael Montero",12760,606160
"Chris Devenski","TBR",26.2,93.0206084280303,,85.21621621621621,,,,77.71707078887195,,,,82.83675580533597,,,"Chris Devenski",12763,606965
"Sonny Gray","STL",166.1,92.36312999789563,,87.65542809671946,,,92.69366869343891,84.766,79.95797101449276,75.4000015258789,,88.28427795794025,,,"Sonny Gray",12768,543243
"John Brebbia","- - -",55.1,93.85536698190789,,,,,,83.09378650257888,,,,91.56666564941406,,,"John Brebbia",12777,605154
"Burch Smith","- - -",56.1,94.90781075613839,,87.6359354654948,,,92.80000305175781,83.48433529038027,79.9969541968369,,,85.28571428571429,,,"Burch Smith",12784,572143
"Michael Kelly","OAK",31.1,95.06533203125,,,,,92.0999984741211,84.24145816851266,,,,,,,"Michael Kelly",12791,547184
"Andrew Kittredge","STL",70.2,93.96666818071705,,88.16666666666667,,,94.66424465673575,88.14114019438976,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",66.2,93.31413070015286,,90.48280802292264,,,93.63355303285923,84.50439587268201,,,,,,,"Shawn Armstrong",12857,542888
"Tyler Anderson","LAA",179.1,89.44844020797227,,84.25444155092593,,,88.14948453608247,81.33684339021382,71.60000101725261,,,78.93521112523105,,,"Tyler Anderson",12880,542881
"Joe Musgrove","SDP",99.2,92.95115681233933,,89.73219814241486,,,92.6159420289855,82.16604604750779,81.55926856566012,,,87.08064516129032,,,"Joe Musgrove",12970,605397
"Joe Ross","MIL",74,94.7843729654948,,,,,94.75159861943493,86.5534662506991,83.18000106811523,,,90.212998046875,,,"Joe Ross",12972,605452
"Andrew Chafin","- - -",56.1,91.68757582006988,,,,,91.74049801997245,82.10903110891648,,,,,,,"Andrew Chafin",12988,605177
"Colten Brewer","CHC",20.2,94.31518863726266,,90.95714460100446,,,94.1500015258789,86.16952194940477,80.72478221792035,,,,,,"Colten Brewer",12997,605155
"Yu Darvish","SDP",81.2,94.03138075313808,,90.56428745814732,87.8824527138158,,93.55802255306604,84.44775495182013,73.82963053385417,78.6500015258789,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",95,95.90676789492242,,91.3536015625,,,93.66666666666667,88.22500174386161,,82.45156658318815,,88.20819992315573,,,"Gerrit Cole",13125,543037
"Derek Law","WSN",90,95.1268796202957,,91.53667953667954,,,94.6850731693097,87.25547445255475,77.9061204559949,,,88.01285574776786,,,"Derek Law",13133,571882
"Eduardo Rodriguez","ARI",50,91.97847974081365,,88.77604556511976,,,91.63484700520833,83.8789490816886,,,,86.67025240384615,,,"Eduardo Rodriguez",13164,593958
"Jordan Weems","WSN",41.2,96.00376766906874,,,87.44000244140625,,,87.60820007324219,79.73333231608073,,,,,,"Jordan Weems",13190,607179
"Ross Stripling","OAK",85.1,91.65717904121047,,87.51574028862848,,,90.21243776311529,84.7021967290522,,76.25726579193376,,82.71464149123953,,,"Ross Stripling",13273,548389
"Danny Coulombe","BAL",29.2,90.77777777777777,,85.76071428571429,,,90.26190476190476,81.58872033599624,,79.20862237338362,,,,,"Danny Coulombe",13293,543056
"Hoby Milner","MIL",64.2,88.80134534621988,,,,,88.47545034442832,79.5204104765511,,,,81.13916079647892,,,"Hoby Milner",13346,571948
"Steven Matz","STL",44.1,,,,,,93.88847049958426,88.14423194298378,77.59298117118969,,,83.32371159189755,,,"Steven Matz",13361,571927
"Dylan Floro","- - -",68.2,89.76894591906056,,,,,89.88086540316358,83.31350151117701,,,,83.54845562177834,,,"Dylan Floro",13394,571670
"Marcus Stroman","NYY",154.2,89.89047495524089,,88.13422524363725,83.31156724164275,,89.9771703656719,85.31368111664395,81.29338066762985,,,,,,"Marcus Stroman",13431,573186
"Pierce Johnson","ATL",56.1,95.46153846153847,,92.03846153846153,,,,,85.3740829839939,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","SFG",60,,,,,,92.99824868651488,79.28336747798434,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","- - -",49.1,94.24856325876799,,90.85766423357664,88.25,,,84.14864245756173,79.77301509796627,,,,,,"Lucas Sims",13470,608371
"Matt Bowman","- - -",30.2,92.39999898274739,,90.51020470444037,84.3213340250651,,92.15129634876943,82.7125004529953,,,,,,,"Matt Bowman",13528,621199
"Blake Snell","SFG",104,95.86455161388551,,,,,,88.66348095154494,81.10152013286334,,,85.47106109324758,,,"Blake Snell",13543,605483
"Steven Okert","MIN",35.1,92.95479583740234,,,,,92.88392693655831,81.00547727819992,,,,88.81632528499681,,,"Steven Okert",13580,595345
"Jakob Junis","- - -",67,92.51382933271692,,88.19999694824219,,,91.89266905127383,83.0480087959236,,,,86.57341930534267,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63,,,,,,96.57047180872758,85.49322199417372,,,,,,,"Clay Holmes",13649,605280
"Tayler Scott","HOU",68.2,92.69401090439052,,,85.45613756681743,,92.68087948069854,83.96879405545113,,,,,,,"Tayler Scott",13652,605463
"Max Fried","ATL",174.1,93.86995911862527,,88.53221345427852,,,93.5739148312357,82.06435454455836,74.63775592672414,,,85.74774639423077,,,"Max Fried",13743,608331
"Chris Stratton","KCR",58.1,91.76482529527559,,,,,91.6517263829023,86.04807692307692,79.24272904829546,,,85.05656171085859,,,"Chris Stratton",13761,608717
"JT Chargois","- - -",36.1,94.55714198521206,,,,,94.92500200663527,85.58640008223684,,,,84.94999694824219,,,"JT Chargois",13767,608638
"Zach Eflin","- - -",165.1,92.41583887160634,,88.18885390285817,,,91.71727310867199,79.7438810324367,78.84282438858696,,,85.62818529781879,,,"Zach Eflin",13774,621107
"Alex Wood","OAK",39.1,,,,,,90.49312208989971,81.36176306460084,,,,84.54319411057692,,,"Alex Wood",13781,622072
"Matt Strahm","PHI",62.2,93.38587276365348,,88.41293440193965,,,93.38671192089161,81.53036546956807,,,,,,,"Matt Strahm",13799,621381
"Austin Adams","OAK",41.1,93.36562093098958,,,,,93.4105288856908,87.6919191919192,,,,,,,"Austin Adams",13801,613534
"Paul Sewald","ARI",39.2,91.35611286569149,,,,,,83.1012016817269,,,,84.17499542236328,,,"Paul Sewald",13892,623149
"Chris Flexen","CHW",160,91.3225865897985,,87.41885259242657,,,91.43333180745442,80.04835735383581,71.96783518651773,,,81.32136563387785,,,"Chris Flexen",13896,623167
"Brent Suter","CIN",65.2,85.84452227588113,,,,,87.41620551215277,78.39940017426085,,,,75.51484967222308,,,"Brent Suter",13942,608718
"Michael Wacha","KCR",166.2,93.58414239482201,,88.79290276604729,,,93.63324543450882,84.10625,75.17122549380896,,,81.20155132598332,,,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",181,93.94652594183741,,,85.96954835766424,,93.31346404246794,82.74791666666667,,,,,,,"Kevin Gausman",14107,592332
"José Berríos","TOR",192.1,94.06885406894935,,91.40990485767327,,,93.38494245930823,,83.2001201923077,,,84.8245127688172,,,"Jose Berrios",14168,621244
"Josh Hader","HOU",71,,,,,,96.10539380995203,85.52249755859376,,,,89.30832926432292,,,"Josh Hader",14212,623352
"Wandy Peralta","SDP",38.1,95.42641693691037,,,,,95.0595057463843,88.598388671875,,,,88.59490655637255,,,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",150.2,95.63688206973082,,90.36280487804878,86.01469898421325,,94.78948490203373,85.3604975255783,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","MIL",59,94.79391891891892,,,,,94.74476517078489,83.75580002589778,,,,89.4985493093297,,,"Joel Payamps",14332,606303
"Ty Blach","COL",71.1,89.06521489370205,,82.94774445564516,,,89.28261134935462,85,79.20564516129032,,,80.01258992805755,,,"Ty Blach",14361,621389
"Tyler Glasnow","LAD",134,96.31038501381215,,,,,96.55428571428571,89.98795104541367,83.72245780414438,,,,,,"Tyler Glasnow",14374,607192
"Yunior Marte","PHI",26,97.06493506493507,,91.69999694824219,90.063330078125,,96.16058708639706,85.3985055192786,,,,,,,"Yunior Marte",14416,628708
"Thyago Vieira","- - -",38,97.73742301332439,,,,,97.04490111474277,88.31558900550291,,,,91.86666615804036,,,"Thyago Vieira",14510,600986
"José Leclerc","TEX",66.2,95.32333519345238,,90.2211681547619,,,95.03764935661765,81.97197843026993,,,,88.1658568343496,,,"Jose Leclerc",14524,600917
"Jorge López","- - -",53,95.6125,,,,,95.48590863939003,86.58040474556587,,82.97075609890919,,87.46808510638297,,,"Jorge Lopez",14527,605347
"Carlos Estévez","- - -",55,96.75677368650399,,,,,,89.44328750676407,83.16666666666667,,,89.40705997242647,,,"Carlos Estevez",14542,608032
"José Ruiz","PHI",51,96.34845642896475,,,,,95.77664974619289,92.26451455393145,86.23323759191176,,,89.86666304976852,,,"Jose Ruiz",14552,614179
"Anthony Banda","LAD",49.2,96.10661495433135,,83.19999694824219,,,96.0315466896098,85.74064294823773,82.17999877929688,,,89.98437690734863,,,"Anthony Banda",14706,607455
"Edwin Díaz","NYM",53.2,97.48673519736842,,,,,,89.61532823226544,,,,,,,"Edwin Diaz",14710,621242
"Paul Blackburn","- - -",75.1,91.92754402807203,,89.07752516385767,,,91.21515151515152,81.26188312190594,79.44878009082825,,,85.68356030607876,,,"Paul Blackburn",14739,621112
"Emilio Pagán","CIN",38,94.55559046128216,,86.40559263999418,83.86741346723578,,,,,,,,,,"Emilio Pagan",14771,641941
"Buck Farmer","CIN",71,92.68760850694444,,,,,92.50528169014085,82.18599406624308,,,,86.78244902941645,,,"Buck Farmer",14814,571656
"Michael Lorenzen","- - -",130.1,93.78943902673856,,90.1181819861015,,,93.62307697831235,83.86666385944073,81.6542656130907,,,84.56437578274094,,,"Michael Lorenzen",14843,547179
"Joe Mantiply","ARI",59.2,89.38947376451995,,,,,88.93567686338683,,79.23956179411515,,,81.0074201025817,,,"Joe Mantiply",14857,573009
"Sam Moll","CIN",37.2,93.33375362605486,,,,,92.01067635182584,81.27516084558823,,,,85.27857317243304,,,"Sam Moll",14874,594580
"Jon Gray","TEX",102.2,94.8826402452257,,,,,,88.64303824938467,78.85000136091902,,,88.67912863026494,,,"Jon Gray",14916,592351
"Ben Lively","CLE",151,89.89748677248677,,,,,90.42554026183645,79.38454198473282,76.94596971267772,,,83.9454110521789,,,"Ben Lively",14932,594902
"Chad Kuhl","CHW",53.1,94.9730380626207,,91.46154273735299,,,93.98061663253716,85.04755208333333,,,,87.44193390877017,,,"Chad Kuhl",14975,641771
"Giovanny Gallegos","STL",20.2,92.24858757062147,,,,,,83.57207725253807,,,,86.53332971643519,,,"Giovanny Gallegos",14986,606149
"Scott Barlow","CLE",55,91.42918286483254,,,,,91.06715471031022,80.99414486171366,77.31767805232558,,,,,,"Scott Barlow",14993,605130
"Kyle Finnegan","WSN",63.2,97.20290828710125,,,88.5324069033101,,,85.37965936175847,,,,,,,"Kyle Finnegan",15009,640448
"Tim Mayza","- - -",42.2,91.7999979654948,,,,,92.49542782738095,87.05150146484375,,,,,,,"Tim Mayza",15042,641835
"Austin Voth","SEA",61,93.57661999458874,,88.96444006458967,,,,80.8134765625,75.31521739130434,,,,,,"Austin Voth",15047,608723
"Adam Cimber","LAA",24.1,85.0061053792939,,,,,85.28925912332215,73.44338091681985,,,,,,,"Adam Cimber",15288,643256
"Andrew Heaney","TEX",160,91.54495614035088,,86.63334147135417,,,92.21316046463816,82.51460731907895,75.5888918481692,,,83.69956465982722,,,"Andrew Heaney",15423,571760
"Matthew Boyd","CLE",39.2,92.00077819824219,,,,,91.83088235294117,79.53620858028017,74.10740831163194,,,80.89885602678571,,,"Matthew Boyd",15440,571510
"Nick Pivetta","BOS",145.2,93.93109388458225,,88.3225351253026,,,,82.62614704000539,80.04035788881748,,,,,,"Nick Pivetta",15454,601713
"Marco Gonzales","PIT",33.2,89.72267328306685,,85.72768930288461,,,90.012001953125,,79.04363458806819,,,80.18273662320144,,,"Marco Gonzales",15467,594835
"Hunter Harvey","- - -",50.2,97.76519710689045,,,89.20809616815477,,,85.73571196056548,82.33928716750373,,,,,,"Hunter Harvey",15507,640451
"Tyler Rogers","SFG",70.1,82.69999694824219,,,,,82.34670723942006,73.58118087254213,,,,,,,"Tyler Rogers",15541,643511
"Mark Leiter Jr.","- - -",58,95.83333333333333,,88.63506208147321,84.24480767588798,,91.5121349897541,79.59680695229389,73.53895462390989,,,83.80000305175781,,,"Mark Leiter Jr.",15551,643410
"Chad Green","TOR",53.1,95.46448722718254,,91.48333740234375,,,,87.69605823863637,,,,,,,"Chad Green",15552,643338
"Luis Castillo","SEA",175.1,95.55910614390432,,,,,95.6177749633789,85.67856269561815,,,,88.05147058823529,,,"Luis Castillo",15689,622491
"Brad Keller","- - -",41.1,93.80321742466518,,,,,92.64054169525971,85.6468559601022,81.13636294278231,,,88.58865954212307,,,"Brad Keller",15734,641745
"Joe Jiménez","ATL",68.2,94.51331852634195,,,,,,84.5640769675926,,,,89.04783033288044,,,"Joe Jimenez",15761,641729
"Devin Williams","MIL",21.2,94.7177033492823,,90.26666259765625,,,,,,,,84.36761474609375,,,"Devin Williams",15816,642207
"Zack Littell","TBR",156.1,92.41966928506375,,,83.03403049045139,,91.61820652173913,85.67510395665323,,,,,,,"Zack Littell",15823,641793
"Sean Manaea","NYM",181.2,92.34542657632744,,88.4046710718458,,,92.30500256721434,79.4637826647803,,,,85.32238181657223,,,"Sean Manaea",15873,640455
"Luis Severino","NYM",182,96.15102134146342,,92.62446351931331,,,95.59525576117318,85.61074610494269,,,,86.08249027937788,,,"Luis Severino",15890,622663
"Ryne Stanek","- - -",55.1,97.73310846843003,,,89.13780044482655,,95.24500122070313,88.0160499855324,,,,,,,"Ryne Stanek",15947,592773
"Cam Booser","BOS",42.2,95.31473410087719,,88.26341780995935,,,,82.34816834984755,,,,,,,"Cam Booser",16061,592155
"Carlos Rodón","NYY",175,95.44180682560417,,91.83669903956422,,,,86.82148680124223,81.04435949659533,,,85.49875,,,"Carlos Rodon",16137,607074
"Aaron Nola","PHI",199.1,92.48624224915446,,87.4928584715136,,,91.5340478815184,,,79.10438512869399,,85.71270612785017,,,"Aaron Nola",16149,605400
"Justin Anderson","CHW",53.1,96.02402724228897,,92.37083604600694,,,94.81751824817518,85.60069949127907,,,,,,,"Justin Anderson",16201,605121
"Spencer Turnbull","PHI",54.1,91.96112424079153,,,,,93.18761234789822,83.92237573034703,78.8109785870808,,,87.65306122448979,,,"Spencer Turnbull",16207,605513
"Kyle Freeland","COL",113.1,91.58324240572625,,,,,91.44700460829493,86.86442786069652,,83.46126008821321,,86.14917193956612,,,"Kyle Freeland",16256,607536
"Aaron Bummer","ATL",55.1,93.6340206185567,,87.38775510204081,,,93.09767638530928,82.32457386363636,82.24545565518466,,,84.18181818181819,,,"Aaron Bummer",16258,607481
"John Means","BAL",20.2,90.45,,,,,,84.47972972972973,,75.73714425223214,,82.04945054945055,,,"John Means",16269,607644
"Jesus Tinoco","- - -",40.2,96.35366002524772,,92.4000015258789,,,96.1485009765625,86.59346999895679,,,,90.0666691462199,,,"Jesus Tinoco",16300,622786
"Reynaldo López","ATL",135.2,95.4970828862661,,,,,,85.01402843844507,76.97786725153688,,,86.08765552662037,,,"Reynaldo Lopez",16400,625643
"Yonny Chirinos","MIA",30,93.01646943933824,,,85.71316046463816,,92.7372536254085,85.20945079291045,,,,,,,"Yonny Chirinos",16401,630023
"Victor González","NYY",23.1,,,,,,93.3016258445946,85.94727450284091,,,,86.24505279876374,,,"Victor Gonzalez",16408,624647
"Scott Blewett","MIN",20.1,93.6576923076923,,,85.344287109375,,,85.0941650390625,,,,,,,"Scott Blewett",16427,656240
"Brent Honeywell","- - -",37.2,94.74374871504934,,,,,94.94444613986545,85.71408833248515,,,,84.86666615804036,80.54893472008672,,"Brent Honeywell",16466,641703
"Ryan Yarbrough","- - -",98.2,86.50828280770706,,83.75066935221354,,,86.02041696947674,,71.27451735276442,,,77.37872548204787,,,"Ryan Yarbrough",16502,642232
"Jordan Montgomery","ARI",117,92.08323587200599,,,,,91.77999770220588,84.17646879308364,79.24907366541947,,,83.08820349153821,,,"Jordan Montgomery",16511,656756
"Austin Gomber","COL",165,90.40207791824197,,,,,90.14999389648438,83.75102796052632,,77.58191126279864,,81.05092646375465,,,"Austin Gomber",16561,596295
"Erik Swanson","TOR",39.1,93.87778012387388,,,84.92718446601941,,,86.7523422241211,,,,,,,"Erik Swanson",16587,657024
"Bryan Abreu","HOU",78.1,96.72868729270316,,,,,,86.20232110507246,,,,90.04285539899554,,,"Bryan Abreu",16609,650556
"Ryan Thompson","ARI",66.1,92.47599609375,,,,,91.02939047523962,79.0195234686255,,,,,,,"Ryan Thompson",16647,657044
"Tim Hill","- - -",67,90.6968765258789,,,,,88.65096354166667,82.21176566329657,,,,89.3499984741211,,,"Tim Hill",16814,657612
"Brennan Bernardino","BOS",51,,,86.75833638509114,,,91.39600341796876,84.1770459784836,78.92053141814984,,,,,,"Brennan Bernardino",16835,657514
"Reed Garrett","NYM",57.1,96.76975429205247,,91.6198309536638,88.23609316259399,,96.3903984375,85.01949118589744,,,,,,,"Reed Garrett",16866,657585
