Name,Team,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
"Chris Sale","ATL",6.977248668670654,-0.7483435273170471,1.300217866897583,0.5518743991851807,56.27269744873047,6.4253740310668945,51.402992248535156,"Chris Sale",10603,519242
"Tarik Skubal","DET",6.635593891143799,0.5430794954299927,0.1306513249874115,0.6737307906150818,53.3380241394043,5.9618635177612305,47.694908142089844,"Tarik Skubal",22267,669373
"Zack Wheeler","PHI",7.122783184051514,1.974966287612915,-0.24515892565250397,1.7298073768615723,49.05088806152344,5.392975807189941,43.14380645751953,"Zack Wheeler",10310,554430
"Cole Ragans","KCR",4.838744640350342,-0.17886994779109955,0.16250820457935333,-0.01636173203587532,44.53724670410156,4.855106353759766,38.840850830078125,"Cole Ragans",21846,666142
"Dylan Cease","SDP",3.8057687282562256,1.2293944358825684,-2.170058250427246,-0.940663754940033,43.72190856933594,4.746432781219482,37.97146224975586,"Dylan Cease",18525,656302
"Seth Lugo","KCR",5.809758186340332,0.4404974579811096,0.6925252079963684,1.133022665977478,43.3890266418457,4.6767354011535645,37.413883209228516,"Seth Lugo",12447,607625
"Cristopher Sánchez","PHI",4.139026165008545,-0.888053834438324,0.3727072775363922,-0.5153465867042542,42.73114776611328,4.654372692108154,37.234981536865234,"Cristopher Sanchez",20778,650911
"Garrett Crochet","CHW",3.1205508708953857,-0.9082251787185669,-0.5966058373451233,-1.5048309564590454,42.14438247680664,4.625381946563721,37.003055572509766,"Garrett Crochet",27463,676979
"Logan Webb","SFG",4.069916248321533,-1.117461085319519,0.7479651570320129,-0.3694959580898285,41.350250244140625,4.439412593841553,35.51530075073242,"Logan Webb",17995,657277
"Paul Skenes","PIT",5.689093589782715,0.2578132152557373,1.1638281345367432,1.4216413497924805,38.1892204284668,4.267452239990234,34.139617919921875,"Paul Skenes",33677,694973
"George Kirby","SEA",3.054370164871216,-0.2421819418668747,-0.8503684401512146,-1.0925503969192505,38.745216369628906,4.146920680999756,33.17536544799805,"George Kirby",25436,669923
"Logan Gilbert","SEA",3.8647024631500244,2.2704105377197266,-2.418646812438965,-0.14823612570762634,37.798606872558594,4.012938499450684,32.10350799560547,"Logan Gilbert",22250,669302
"Michael King","SDP",3.685705468058586,0.15165815129876137,-0.3681361373164691,-0.21647797152400017,36.14557671546936,3.902183450758457,31.217467606067657,"Michael King",19853,650633
"Tyler Glasnow","LAD",3.2936694622039795,1.0619498491287231,-1.6646653413772583,-0.6027154922485352,35.1739616394043,3.8963849544525146,31.171079635620117,"Tyler Glasnow",14374,607192
"Tanner Houck","BOS",4.097593307495117,0.1504792720079422,0.06226802617311478,0.21274730563163757,36.25448226928711,3.8848462104797363,31.07876968383789,"Tanner Houck",19879,656557
"Corbin Burnes","BAL",4.48691987991333,0.7452004551887512,-0.09442878514528275,0.6507716774940491,36.09138488769531,3.836148262023926,30.689186096191406,"Corbin Burnes",19361,669203
"Sonny Gray","STL",2.3927392959594727,-0.17347483336925507,-1.2452797889709473,-1.4187546968460083,35.37226486206055,3.8114938735961914,30.49195098876953,"Sonny Gray",12768,543243
"Hunter Greene","CIN",5.395402908325195,1.6540069580078125,0.05072813853621483,1.7047350406646729,34.05686569213867,3.6906678676605225,29.52534294128418,"Hunter Greene",22182,668881
"Framber Valdez","HOU",5.147826671600342,0.38168957829475403,1.1126654148101807,1.4943549633026123,34.18293380737305,3.6534717082977295,29.227773666381836,"Framber Valdez",17295,664285
"Yusei Kikuchi","- - -",2.382265031337738,-0.862580418586731,-0.3981148675084114,-1.2606951966881752,34.17831230163574,3.6429601907730103,29.143681526184082,"Yusei Kikuchi",20633,579328
"Reynaldo López","ATL",5.852893806993961,0.18727234192192554,2.132158860564232,2.3194310679100454,32.57935059070587,3.5334625020623207,28.267700016498566,"Reynaldo Lopez",16400,625643
"Ranger Suárez","PHI",3.4859955310821533,-0.19470621645450592,0.24432286620140076,0.049616653472185135,31.9847354888916,3.4363789558410645,27.491031646728516,"Ranger Suarez",17277,624133
"Erick Fedde","- - -",4.728496551513672,0.734776459634304,0.5869884639978409,1.3217649161815643,32.11174774169922,3.40673166513443,27.25385332107544,"Erick Fedde",17425,607200
"Nick Martinez","CIN",3.240937352180481,0.6389862056821585,-0.7951456969603896,-0.15615946054458618,31.61812114715576,3.397096633911133,27.176773071289062,"Nick Martinez",12730,607259
"Max Fried","ATL",3.98111891746521,0.4452832043170929,0.16499972343444824,0.6102829575538635,31.75848960876465,3.370835781097412,26.966686248779297,"Max Fried",13743,608331
"Jack Flaherty","- - -",4.126765966415405,0.11205161362886429,0.6935845613479614,0.8056361675262451,31.046266555786133,3.3211296796798706,26.569037437438965,"Jack Flaherty",17479,656427
"Michael Wacha","KCR",4.158945083618164,-0.15267840027809143,0.9917924404144287,0.8391140699386597,31.258384704589844,3.319831132888794,26.55864906311035,"Michael Wacha",14078,608379
"Tanner Bibee","CLE",3.5426113605499268,0.02383463643491268,0.2221071869134903,0.24594181776046753,31.18147850036621,3.2966694831848145,26.373355865478516,"Tanner Bibee",30134,676440
"Pablo López","MIN",2.4547102451324463,-0.9308902621269226,0.16042235493659973,-0.7704679369926453,30.686674118041992,3.2251782417297363,25.80142593383789,"Pablo Lopez",17085,641154
"MacKenzie Gore","WSN",1.212302327156067,-1.7152154445648193,-0.29739513993263245,-2.01261043548584,30.48752784729004,3.2249128818511963,25.79930305480957,"MacKenzie Gore",22201,669022
"Hunter Brown","HOU",3.339415840804577,-0.7967661563307047,0.9649170860648155,0.16815093159675598,30.001121699810028,3.1712649650871754,25.370119720697403,"Hunter Brown",25880,686613
"Joe Ryan","MIN",2.4444539546966553,0.6069036722183228,-1.3007627725601196,-0.6938591003417969,29.11731719970703,3.138313055038452,25.106504440307617,"Joe Ryan",21390,657746
"Brandon Pfaadt","ARI",1.201080560684204,-0.8506050705909729,-1.071450114250183,-1.9220552444458008,29.73303985595703,3.123135805130005,24.98508644104004,"Brandon Pfaadt",27782,694297
"Aaron Nola","PHI",4.480159282684326,-0.032451532781124115,1.3936142921447754,1.361162781715393,29.867725372314453,3.1189963817596436,24.95197105407715,"Aaron Nola",16149,605400
"Shota Imanaga","CHC",4.40803337097168,1.171338438987732,0.14212647080421448,1.313464879989624,29.349933624267578,3.0945682525634766,24.756546020507812,"Shota Imanaga",33829,684007
