Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Angel Chivilli","COL",0.27586206896551724,1.516129032,0.170212765,0.5,0.329787234,0.096774193,0.225806451,17,4.831579626405764,179,335,514,0.5212766,0.23404255,0.24468085,0.13829787,0.4787234,0.38297872,"Angel Chivilli",26790,683409
"Bryan Baker","BAL",0.2833333333333333,1,0.174603174,0.412698412,0.412698412,0.153846153,0.115384615,17,6.557143750482798,132,239,371,0.38095238,0.34920635,0.26984127,0.17460317,0.44444444,0.38095238,"Bryan Baker",19804,641329
"Kaleb Ort","HOU",0.16071428571428573,0.617647058,0.112903225,0.338709677,0.548387096,0.088235294,0.205882352,18,6.567568752520311,124,242,366,0.38095238,0.38095238,0.23809524,0.19047619,0.42857143,0.38095238,"Kaleb Ort",20061,672391
"Zebby Matthews","MIN",0.36363636363636365,0.867924528,0.181818181,0.380165289,0.438016528,0.094339622,0.207547169,16,3.8230091076747326,252,465,717,0.45454545,0.2892562,0.25619835,0.16528926,0.45454545,0.38016529,"Zebby Matthews",31827,805673
"Kenny Rosenberg","LAA",0.3108108108108108,0.852941176,0.192307692,0.371794871,0.435897435,0.029411764,0.147058823,12,4.500000178813941,150,253,403,0.44303797,0.40506329,0.15189873,0.11392405,0.50632911,0.37974684,"Kenny Rosenberg",20009,670046
"Louis Varland","MIN",0.35668789808917195,1.228070175,0.239520958,0.419161676,0.341317365,0.035087719,0.210526315,10,1.8120806296985104,315,586,901,0.36094675,0.34319527,0.29585799,0.11242604,0.50887574,0.37869822,"Louis Varland",27691,686973
"Justin Wrobleski","LAD",0.24509803921568626,0.693877551,0.245454545,0.309090909,0.445454545,0.122448979,0.183673469,28,6.935780059246801,220,373,593,0.21621622,0.45945946,0.32432432,0.16216216,0.45945946,0.37837838,"Justin Wrobleski",31204,680736
"Nick Pivetta","BOS",0.27932960893854747,0.693548387,0.181818181,0.335064935,0.483116883,0.075268817,0.150537634,73,4.510297797810905,802,1586,2388,0.41968912,0.34196891,0.23834197,0.14248705,0.47927461,0.37823834,"Nick Pivetta",15454,601713
"Jordan Weems","WSN",0.328125,0.947368421,0.165413533,0.406015037,0.428571428,0.052631578,0.122807017,17,3.67200056030282,269,465,734,0.31851852,0.41481481,0.26666667,0.19259259,0.42962963,0.37777778,"Jordan Weems",13190,607179
"John Means","BAL",0.23728813559322035,0.323529411,0.25,0.183333333,0.566666666,0.088235294,0.058823529,12,5.225806612377985,111,209,320,0.54098361,0.2295082,0.2295082,0.16393443,0.45901639,0.37704918,"John Means",16269,607644
"Tommy Henry","ARI",0.3305785123966942,1.166666666,0.193798449,0.434108527,0.372093023,0.083333333,0.1875,37,8.686956593778499,258,448,706,0.43076923,0.33846154,0.23076923,0.13076923,0.49230769,0.37692308,"Tommy Henry",26285,674072
"Matt Bowman","- - -",0.23863636363636365,1.171428571,0.182795698,0.440860215,0.376344086,0.057142857,0.142857142,11,3.2282614447318325,195,302,497,0.37634409,0.31182796,0.31182796,0.16129032,0.46236559,0.37634409,"Matt Bowman",13528,621199
"Paul Sewald","ARI",0.2815533980582524,0.475409836,0.174311926,0.266055045,0.559633027,0.196721311,0.098360655,9,2.0420169376416206,189,440,629,0.34862385,0.32110092,0.33027523,0.21100917,0.41284404,0.37614679,"Paul Sewald",13892,623149
"Bryse Wilson","MIL",0.26885245901639343,0.877697841,0.191950464,0.377708978,0.430340557,0.129496402,0.143884892,55,4.729299650331949,568,1075,1643,0.36923077,0.37846154,0.25230769,0.15692308,0.46769231,0.37538462,"Bryse Wilson",19990,669060
"Braxton Garrett","MIA",0.30973451327433627,1.714285714,0.188034188,0.512820512,0.299145299,0.114285714,0.142857142,25,6.081081081081081,198,391,589,0.50847458,0.30508475,0.18644068,0.1779661,0.44915254,0.37288136,"Braxton Garrett",21844,666129
"Kolby Allard","PHI",0.35802469135802467,1.114285714,0.139534883,0.453488372,0.406976744,0.057142857,0.142857142,20,6.666666666666667,148,288,436,0.36046512,0.44186047,0.19767442,0.1744186,0.45348837,0.37209302,"Kolby Allard",18694,663465
"Sam Long","KCR",0.26605504587155965,1.04347826,0.160714285,0.428571428,0.410714285,0.04347826,0.108695652,24,5.0625012069943445,257,447,704,0.47787611,0.33628319,0.18584071,0.2300885,0.39823009,0.37168142,"Sam Long",25379,669674
"Chad Green","TOR",0.2357142857142857,0.743243243,0.128378378,0.371621621,0.5,0.081081081,0.108108108,14,2.362500225305579,281,559,840,0.39189189,0.2972973,0.31081081,0.11486486,0.51351351,0.37162162,"Chad Green",15552,643338
"Hunter Harvey","- - -",0.3333333333333333,1.465116279,0.24822695,0.44680851,0.304964539,0.116279069,0.116279069,28,4.973685021876101,303,603,906,0.44755245,0.28671329,0.26573427,0.13986014,0.48951049,0.37062937,"Hunter Harvey",15507,640451
"Ethan Roberts","CHC",0.358974358974359,0.605263157,0.24691358,0.283950617,0.469135802,0.078947368,0.078947368,12,4.050000096559526,174,300,474,0.32098765,0.37037037,0.30864198,0.12345679,0.50617284,0.37037037,"Ethan Roberts",24930,681799
"Chris Devenski","TBR",0.25333333333333335,0.428571428,0.166666666,0.25,0.583333333,0.163265306,0.183673469,22,7.425000708103248,201,333,534,0.38095238,0.32142857,0.29761905,0.20238095,0.42857143,0.36904762,"Chris Devenski",12763,606965
"Kyle Finnegan","WSN",0.29213483146067415,1.440677966,0.221621621,0.459459459,0.318918918,0.016949152,0.152542372,6,0.8481676239660397,349,729,1078,0.35828877,0.34759358,0.29411765,0.14438503,0.48663102,0.36898396,"Kyle Finnegan",15009,640448
"Valente Bellozo","MIA",0.2535211267605634,0.581196581,0.185022026,0.299559471,0.515418502,0.162393162,0.128205128,36,4.718446776693651,417,678,1095,0.40350877,0.31578947,0.28070175,0.18421053,0.44736842,0.36842105,"Valente Bellozo",23899,678368
"Jason Foley","DET",0.2598870056497175,1.574074074,0.227777777,0.472222222,0.3,0.037037037,0.092592592,19,2.850000543594464,303,603,906,0.31868132,0.45054945,0.23076923,0.12087912,0.51098901,0.36813187,"Jason Foley",19531,671345
"Bryce Jarvis","ARI",0.26136363636363635,1.179104477,0.197802197,0.434065934,0.368131868,0.044776119,0.089552238,26,3.9438205627973373,374,634,1008,0.41208791,0.31868132,0.26923077,0.08791209,0.54395604,0.36813187,"Bryce Jarvis",27477,686826
"Marco Gonzales","PIT",0.3392857142857143,1.022222222,0.201754385,0.403508771,0.394736842,0.088888888,0.111111111,16,4.277228045867924,174,372,546,0.41025641,0.35042735,0.23931624,0.15384615,0.47863248,0.36752137,"Marco Gonzales",15467,594835
"Cal Quantrill","COL",0.3002257336343115,1.331168831,0.222943722,0.443722943,0.333333333,0.11038961,0.149350649,97,5.885393460233657,1032,1613,2645,0.4248927,0.35622318,0.21888412,0.13304721,0.5,0.36695279,"Cal Quantrill",19312,615698
"Griffin Canning","LAA",0.2826086956521739,1.038277511,0.200750469,0.407129455,0.392120075,0.076555023,0.148325358,84,4.4038837561084785,1066,1806,2872,0.43389199,0.34078212,0.22532588,0.12849162,0.50465549,0.36685289,"Griffin Canning",19867,656288
"Dakota Hudson","COL",0.3044982698961938,1.772727272,0.181208053,0.523489932,0.295302013,0.056818181,0.125,31,3.134831729403012,612,900,1512,0.42333333,0.36333333,0.21333333,0.14666667,0.48666667,0.36666667,"Dakota Hudson",19206,641712
"Mason Black","SFG",0.34513274336283184,0.69090909,0.218487394,0.319327731,0.462184873,0.072727272,0.127272727,10,2.477064436909425,225,438,663,0.39166667,0.38333333,0.225,0.16666667,0.46666667,0.36666667,"Mason Black",30171,696131
"Jon Gray","TEX",0.3057324840764331,0.984732824,0.192546583,0.400621118,0.406832298,0.106870229,0.083969465,41,3.5941559665720666,544,1087,1631,0.41230769,0.36,0.22769231,0.14461538,0.48923077,0.36615385,"Jon Gray",14916,592351
"John Brebbia","- - -",0.31690140845070425,0.652173913,0.25,0.296052631,0.453947368,0.115942028,0.159420289,15,2.4397595127049607,341,654,995,0.35947712,0.37908497,0.26143791,0.1372549,0.49673203,0.36601307,"John Brebbia",12777,605154
"Nick Sandlin","CLE",0.2556390977443609,0.803030303,0.156028368,0.375886524,0.468085106,0.106060606,0.181818181,31,4.838151782573302,390,614,1004,0.45517241,0.35862069,0.1862069,0.15862069,0.47586207,0.36551724,"Nick Sandlin",20517,680704
"Reid Detmers","LAA",0.35714285714285715,0.876190476,0.179166666,0.383333333,0.4375,0.095238095,0.171428571,51,5.255725496931324,538,1021,1559,0.47933884,0.26859504,0.25206612,0.1322314,0.50413223,0.36363636,"Reid Detmers",27468,672282
"Nick Mears","- - -",0.36,1.015873015,0.191082802,0.407643312,0.401273885,0.047619047,0.111111111,25,3.901734985898048,342,686,1028,0.3566879,0.38216561,0.2611465,0.15923567,0.47770701,0.36305732,"Nick Mears",25376,683232
"Kevin Gausman","TOR",0.2810077519379845,0.906666666,0.195121951,0.382739212,0.422138836,0.057777777,0.088888888,111,5.519337016574585,1032,1927,2959,0.41682243,0.32149533,0.26168224,0.1364486,0.50093458,0.36261682,"Kevin Gausman",14107,592332
"Ben Brown","CHC",0.2706766917293233,0.854838709,0.160583941,0.386861313,0.452554744,0.14516129,0.080645161,25,4.06626515368416,294,555,849,0.34782609,0.36956522,0.2826087,0.18115942,0.45652174,0.36231884,"Ben Brown",23590,676962
"Will Warren","NYY",0.4307692307692308,0.862068965,0.217391304,0.36231884,0.420289855,0.034482758,0.172413793,7,2.779411842666285,177,281,458,0.4057971,0.42028986,0.17391304,0.11594203,0.52173913,0.36231884,"Will Warren",30182,701542
"Mitch White","- - -",0.27848101265822783,1.137931034,0.234567901,0.407407407,0.358024691,0,0.137931034,16,6.084507696071968,141,272,413,0.42168675,0.22891566,0.34939759,0.07228916,0.56626506,0.36144578,"Mitch White",19225,669952
"Zach Pop","TOR",0.2465753424657534,1.976190476,0.177631578,0.546052631,0.276315789,0.095238095,0.214285714,19,3.537932244481558,270,474,744,0.47096774,0.32258065,0.20645161,0.17419355,0.46451613,0.36129032,"Zach Pop",20185,647315
"Carson Fulmer","LAA",0.2892561983471074,1.040816326,0.20318725,0.406374501,0.390438247,0.030612244,0.112244897,34,3.530769489784937,542,932,1474,0.42857143,0.35714286,0.21428571,0.11507937,0.52380952,0.36111111,"Carson Fulmer",18311,608334
"José Ruiz","PHI",0.30935251798561153,1.32,0.205479452,0.452054794,0.342465753,0.06,0.16,27,4.764706238743369,289,546,835,0.41496599,0.34013605,0.24489796,0.10884354,0.53061224,0.36054422,"Jose Ruiz",14552,614179
"Ty Madden","DET",0.3150684931506849,1.1,0.148648648,0.445945945,0.405405405,0.233333333,0.066666666,4,1.565217391304348,147,256,403,0.41333333,0.29333333,0.29333333,0.10666667,0.53333333,0.36,"Ty Madden",30140,680744
"Yusei Kikuchi","- - -",0.3093681917211329,1.102702702,0.18789144,0.425887265,0.386221294,0.081081081,0.135135135,84,4.303605468851537,1016,1910,2926,0.40495868,0.32231405,0.27272727,0.13636364,0.50413223,0.35950413,"Yusei Kikuchi",20633,579328
"Trevor Rogers","- - -",0.32225063938618925,1.377777777,0.201492537,0.462686567,0.335820895,0.074074074,0.103703703,37,2.6782842918696383,853,1390,2243,0.42222222,0.36296296,0.21481481,0.1308642,0.51111111,0.35802469,"Trevor Rogers",22286,669432
"Cooper Criswell","BOS",0.3069306930693069,1.509615384,0.163461538,0.503205128,0.333333333,0.076923076,0.096153846,66,5.979865848360329,645,1112,1757,0.485623,0.30670927,0.20766773,0.15335463,0.48881789,0.35782748,"Cooper Criswell",24975,681867
"Tyler Phillips","PHI",0.3157894736842105,1.130434782,0.203252032,0.422764227,0.373983739,0.130434782,0.195652173,34,8.345455124279724,195,383,578,0.49593496,0.38211382,0.12195122,0.17073171,0.47154472,0.35772358,"Tyler Phillips",20629,663969
"Aaron Brooks","OAK",0.30851063829787234,1.393939393,0.18556701,0.474226804,0.340206185,0.03030303,0.121212121,10,3.3750000804662723,142,261,403,0.42857143,0.34693878,0.2244898,0.07142857,0.57142857,0.35714286,"Aaron Brooks",12272,605156
"Justin Wilson","CIN",0.3383458646616541,0.857142857,0.170212765,0.382978723,0.44680851,0.206349206,0.158730158,14,2.700000588553421,264,554,818,0.37062937,0.28671329,0.34265734,0.18181818,0.46153846,0.35664336,"Justin Wilson",4301,458677
"Fernando Cruz","CIN",0.3358208955223881,0.980392156,0.278571428,0.357142857,0.364285714,0.098039215,0.176470588,34,4.590000963020527,431,708,1139,0.46153846,0.34265734,0.1958042,0.18181818,0.46153846,0.35664336,"Fernando Cruz",7048,518585
"Alex Wood","OAK",0.36585365853658536,0.978723404,0.256,0.368,0.376,0.085106382,0.127659574,15,3.432203500786587,290,466,756,0.31782946,0.39534884,0.28682171,0.10852713,0.53488372,0.35658915,"Alex Wood",13781,622072
"Enoli Paredes","- - -",0.22033898305084745,1.285714285,0.186440677,0.457627118,0.355932203,0.19047619,0,17,7.061539912026607,124,195,319,0.3220339,0.38983051,0.28813559,0.13559322,0.50847458,0.3559322,"Enoli Paredes",20447,660600
"Ty Blach","COL",0.33992094861660077,1.173913043,0.242424242,0.409090909,0.348484848,0.054347826,0.184782608,25,3.1542057058719384,377,756,1133,0.37407407,0.37777778,0.24814815,0.1037037,0.54074074,0.35555556,"Ty Blach",14361,621389
"James Paxton","- - -",0.2757475083056478,0.877862595,0.198697068,0.374592833,0.426710097,0.091603053,0.091603053,80,7.1760801662100455,654,1054,1708,0.32907348,0.39936102,0.2715655,0.14376997,0.50159744,0.35463259,"James Paxton",11828,572020
"Jose A. Ferrer","WSN",0.2736842105263158,2.2,0.166666666,0.572916666,0.260416666,0.16,0.04,10,2.8125006705524136,156,321,477,0.32291667,0.39583333,0.28125,0.19791667,0.44791667,0.35416667,"Jose A. Ferrer",24017,678606
"Burch Smith","- - -",0.3314285714285714,1.2,0.196629213,0.438202247,0.365168539,0.092307692,0.092307692,21,3.355030229506565,300,596,896,0.42541436,0.29281768,0.28176796,0.14364641,0.50276243,0.35359116,"Burch Smith",12784,572143
"Adam Cimber","LAA",0.2835820895522388,1.428571428,0.23880597,0.447761194,0.313432835,0.095238095,0.047619047,15,5.54794636513621,162,254,416,0.41176471,0.41176471,0.17647059,0.13235294,0.51470588,0.35294118,"Adam Cimber",15288,643256
"Sean Reid-Foley","NYM",0.2549019607843137,2.384615384,0.137254901,0.607843137,0.25490196,0.153846153,0,3,1.2461541021223426,145,240,385,0.35294118,0.37254902,0.2745098,0.1372549,0.50980392,0.35294118,"Sean Reid-Foley",17034,656887
"Roansy Contreras","- - -",0.2653061224489796,1.096385542,0.151219512,0.443902439,0.404878048,0.072289156,0.13253012,19,2.5024393503528772,387,692,1079,0.42028986,0.34782609,0.23188406,0.16425121,0.48309179,0.352657,"Roansy Contreras",22810,672710
"Wandy Peralta","SDP",0.23275862068965517,1.75,0.168067226,0.529411764,0.302521008,0.138888888,0.166666666,24,5.63478391708664,240,376,616,0.46721311,0.31967213,0.21311475,0.13934426,0.50819672,0.35245902,"Wandy Peralta",14295,593974
"Yilber Díaz","ARI",0.2823529411764706,1,0.287356321,0.356321839,0.356321839,0.064516129,0.096774193,21,6.670588534662069,179,290,469,0.31818182,0.38636364,0.29545455,0.09090909,0.55681818,0.35227273,"Yilber Diaz",29271,700270
"José Berríos","TOR",0.2560747663551402,1.173913043,0.199288256,0.432384341,0.368327402,0.101449275,0.149758454,126,5.896014020738361,1005,1911,2916,0.42123894,0.32212389,0.25663717,0.15044248,0.49734513,0.35221239,"Jose Berrios",14168,621244
"Landon Knack","LAD",0.24175824175824176,0.622448979,0.18877551,0.311224489,0.5,0.122448979,0.142857142,31,4.043478428528762,425,724,1149,0.50510204,0.29081633,0.20408163,0.1377551,0.51020408,0.35204082,"Landon Knack",27487,689017
"Richard Lovelady","- - -",0.29523809523809524,1.636363636,0.179245283,0.509433962,0.311320754,0.03030303,0.09090909,9,2.359223716006701,186,342,528,0.37962963,0.37037037,0.25,0.17592593,0.47222222,0.35185185,"Richard Lovelady",19337,663992
"Enyel De Los Santos","- - -",0.2909090909090909,0.712643678,0.172222222,0.344444444,0.483333333,0.149425287,0.195402298,23,3.23437572293931,381,753,1134,0.44505495,0.24725275,0.30769231,0.18131868,0.46703297,0.35164835,"Enyel De Los Santos",18403,660853
"Zac Gallen","ARI",0.30456852791878175,1.375,0.202469135,0.461728395,0.335802469,0.088235294,0.095588235,112,6.8108108108108105,953,1554,2507,0.3955774,0.37346437,0.23095823,0.13267813,0.51597052,0.35135135,"Zac Gallen",19291,668678
"Tyler Alexander","TBR",0.2779552715654952,0.620481927,0.184848484,0.312121212,0.503030303,0.096385542,0.138554216,59,4.931888836124812,523,1146,1669,0.37202381,0.34821429,0.2797619,0.1547619,0.49404762,0.35119048,"Tyler Alexander",17735,641302
"Kyle Gibson","STL",0.28991596638655465,1.290697674,0.205645161,0.447580645,0.346774193,0.098837209,0.13372093,82,4.34970556530939,1113,1651,2764,0.43086172,0.3507014,0.21843687,0.16633267,0.48296593,0.3507014,"Kyle Gibson",10123,502043
"Brendon Little","TOR",0.26153846153846155,4.75,0.141791044,0.708955223,0.149253731,0.1,0.35,23,4.532847725047698,271,426,697,0.47445255,0.37956204,0.1459854,0.23357664,0.41605839,0.35036496,"Brendon Little",21574,663893
"Ryan Brasier","LAD",0.24675324675324675,1.064516129,0.179487179,0.423076923,0.397435897,0.032258064,0.096774193,22,7.071429534834389,105,270,375,0.45,0.325,0.225,0.125,0.525,0.35,"Ryan Brasier",5615,518489
"Max Meyer","MIA",0.2891566265060241,1.384615384,0.138888888,0.5,0.361111111,0.123076923,0.215384615,33,5.2105263157894735,371,597,968,0.49444444,0.31666667,0.18888889,0.14444444,0.50555556,0.35,"Max Meyer",27474,676974
"Jack Kochanowicz","LAA",0.2824074074074074,2.333333333,0.185520361,0.570135746,0.244343891,0.148148148,0.129629629,21,2.8928573680688796,272,587,859,0.39013453,0.40807175,0.20179372,0.15246637,0.49775785,0.34977578,"Jack Kochanowicz",27688,686799
"Luis García","- - -",0.3028571428571429,1.769230769,0.213114754,0.50273224,0.284153005,0.076923076,0.153846153,26,3.9661022718869297,305,593,898,0.47540984,0.30601093,0.21857923,0.13661202,0.5136612,0.34972678,"Luis Garcia",6984,472610
"Jason Adam","- - -",0.20958083832335328,1.073529411,0.170588235,0.429411764,0.4,0.117647058,0.073529411,36,4.3981904248363115,397,712,1109,0.38372093,0.40697674,0.20930233,0.1627907,0.48837209,0.34883721,"Jason Adam",11861,592094
"Kody Funderburk","MIN",0.3523809523809524,2.36,0.222222222,0.546296296,0.231481481,0.12,0.16,26,6.75000123794285,252,401,653,0.34862385,0.37614679,0.27522936,0.17431193,0.47706422,0.34862385,"Kody Funderburk",24993,681892
"Erik Miller","SFG",0.2847682119205298,1.462962962,0.147435897,0.506410256,0.346153846,0.148148148,0.129629629,31,4.143565021558378,517,754,1271,0.47468354,0.36075949,0.16455696,0.17721519,0.47468354,0.34810127,"Erik Miller",26252,669062
"Edward Cabrera","MIA",0.27800829875518673,1.451219512,0.205533596,0.470355731,0.324110671,0.109756097,0.182926829,63,5.885813459551509,670,1064,1734,0.46484375,0.3359375,0.19921875,0.13671875,0.515625,0.34765625,"Edward Cabrera",21690,665795
"Trevor Megill","MIL",0.2543859649122807,0.672413793,0.17094017,0.333333333,0.495726495,0.086206896,0.068965517,11,2.136690882038241,216,452,668,0.33050847,0.37288136,0.29661017,0.09322034,0.55932203,0.34745763,"Trevor Megill",17722,656730
"Kyle Freeland","COL",0.3146067415730337,1.006666666,0.199468085,0.401595744,0.39893617,0.106666666,0.146666666,45,3.573529572140394,589,1180,1769,0.42063492,0.35449735,0.22486772,0.15608466,0.4973545,0.34656085,"Kyle Freeland",16256,607536
"JT Chargois","- - -",0.18947368421052632,0.84090909,0.198019801,0.366336633,0.435643564,0.113636363,0.136363636,22,5.449542333357324,192,337,529,0.38613861,0.35643564,0.25742574,0.17821782,0.47524752,0.34653465,"JT Chargois",13767,608638
"Joey Cantillo","CLE",0.29591836734693877,1.388888888,0.165048543,0.485436893,0.349514563,0.138888888,0.166666666,12,2.793103494201915,276,435,711,0.46153846,0.32692308,0.21153846,0.15384615,0.5,0.34615385,"Joey Cantillo",23335,676282
"Shawn Dubin","HOU",0.33070866141732286,1.395348837,0.201550387,0.465116279,0.333333333,0.069767441,0.069767441,27,5.360294380763423,330,510,840,0.39230769,0.4,0.20769231,0.12307692,0.53076923,0.34615385,"Shawn Dubin",24977,681869
"Jordan Montgomery","ARI",0.34704370179948585,1.237037037,0.235443037,0.42278481,0.341772151,0.066666666,0.103703703,82,6.307692359106703,719,1216,1935,0.4278607,0.37810945,0.19402985,0.13681592,0.51741294,0.34577114,"Jordan Montgomery",16511,656756
"Keider Montero","DET",0.2872340425531915,1.072727272,0.242524916,0.392026578,0.365448504,0.109090909,0.172727272,54,4.942373184931773,526,1014,1540,0.44186047,0.32225914,0.2358804,0.13289037,0.52159468,0.34551495,"Keider Montero",22630,672456
