Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Carlos Carrasco","CLE",103.2,0.25989368,,,,,0.16538689,0.2776137,0.06733609,,,0.22976964,,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","BAL",52.1,0.65696466,,,,,,0.04885655,,0.28898129,,0.00519751,,,,"Craig Kimbrel",6655,518886
"Chase Anderson","- - -",58.1,0.14862205,,0.33858268,,,0.01673228,0.1515748,0.04035433,,,0.30413386,,,,"Chase Anderson",6895,502624
"Martín Pérez","- - -",135,0.05263158,,0.22096189,,,0.35798548,0.00045372,0.14065336,,,0.22731397,,,,"Martin Perez",6902,527048
"Luis García","- - -",59,0.06124722,,0.01670379,0.18596882,,0.52449889,0.21158129,,,,,,,,"Luis Garcia",6984,472610
"Ryan Pressly","HOU",56.2,0.33333333,,,,,0.01754386,0.28895769,0.24871001,,,0.11145511,,,,"Ryan Pressly",7005,519151
"Fernando Cruz","CIN",66.2,0.32661996,,0.25481611,0.41768827,,,,,,,0.00087566,,,,"Fernando Cruz",7048,518585
"Daniel Hudson","LAD",63,0.5025025,,,,,0.05105105,0.40940941,,,,0.03703704,,,,"Daniel Hudson",7146,543339
"Jay Jackson","MIN",26.1,0.26477024,,,,,0.05032823,0.5536105,,,,0.13129103,,,,"Jay Jackson",7432,543351
"Hunter Strickland","LAA",73.1,0.31892826,,0.11235955,,,0.08988764,0.41745895,,,,0.0613656,,,,"Hunter Strickland",7836,519326
"Will Smith","KCR",41.1,0.2897474,,,,,,0.44725111,0.11738484,,,0.14561664,,,,"Will Smith",8048,519293
"David Robertson","TEX",72,0.00164609,,0.63209877,,,0.01399177,0.06666667,0.00164609,0.26666667,,0.01728395,,,,"David Robertson",8241,502085
"Justin Verlander","HOU",90.1,0.48670886,,,,,,0.19303797,0.21898734,,,0.10126582,,,,"Justin Verlander",8700,434378
"Kirby Yates","TEX",61.2,0.60759494,,,0.3865628,,,0.00584226,,,,,,,,"Kirby Yates",9073,489446
"Nathan Eovaldi","TEX",170.2,0.37352156,,0.1480351,0.30827928,,,0.03319344,0.13697062,,,,,,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","WSN",174.2,0.07583102,,0.19182825,,,0.3382964,0.3434903,0.01627424,0.00069252,,0.03358726,,,,"Patrick Corbin",9323,571578
"Joe Kelly","LAD",32,0.24637681,,,,,0.28985507,0.2173913,,0.17753623,,0.06884058,,,,"Joe Kelly",9761,523260
"Miles Mikolas","STL",171.2,0.27874307,,,,,0.23142329,0.2831793,0.11608133,0.0051756,,0.08539741,,,,"Miles Mikolas",9803,571945
"Caleb Thielbar","MIN",47.1,0.43404735,,,,,,0.31792559,0.24802706,,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","STL",169.2,0.13241679,,0.21092619,,,0.26410999,0.20658466,0.08646889,,,0.09949349,,,,"Kyle Gibson",10123,502043
"Shelby Miller","DET",55.2,0.60588235,,0.00235294,0.18823529,,,0.20352941,,,,,,,,"Shelby Miller",10197,571946
"Aroldis Chapman","PIT",61.2,0.34311111,,,0.12,,0.27022222,0.26666667,,,,,,,,"Aroldis Chapman",10233,547973
"Zack Wheeler","PHI",200,0.41567852,,0.09321476,0.07378129,,0.19202899,0.12483531,0.10046113,,,,,,,"Zack Wheeler",10310,554430
"Erasmo Ramírez","TBR",20.2,0.04304636,,0.39735099,,,0.39403974,,0.09933775,,,0.06622517,,,,"Erasmo Ramirez",10314,541640
"Michael Tonkin","- - -",79.1,0.37816901,,,,,0.17112676,0.45070423,,,,,,,,"Michael Tonkin",10315,543859
"Scott Alexander","OAK",38.2,,,,,,0.64487633,0.22614841,,,,0.12897527,,,,"Scott Alexander",10591,518397
"Chris Sale","ATL",177.2,0.37797513,,,,,0.07175844,0.40319716,,,,0.14706927,,,,"Chris Sale",10603,519242
"Merrill Kelly","ARI",73.2,0.19666374,,0.25197542,,,0.14661984,0.11764706,0.07726076,,,0.20983319,,,,"Merrill Kelly",11156,518876
"Tommy Kahnle","NYY",42.2,0.19333333,,,,,0.02,0.056,,,,0.73066667,,,,"Tommy Kahnle",11384,592454
"Jose Quintana","NYM",170.1,0.22525718,,,,,0.30365378,,0.27811281,,,0.19297623,,,,"Jose Quintana",11423,500779
"Robbie Ray","SFG",30.2,0.52826855,,,,,,0.32155477,,0.15017668,,,,,,"Robbie Ray",11486,592662
"José Ureña","TEX",109,0.06306818,,,,,0.40852273,0.34147727,,,,0.18693182,,,,"Jose Urena",11589,570632
"Jameson Taillon","CHC",165.1,0.29601289,,0.25050342,,,0.10914217,0.15505437,0.14659686,,,0.04269029,,,,"Jameson Taillon",11674,592791
"Luke Jackson","- - -",53,0.31733915,,0.0087241,,,,0.53326063,0.14067612,,,,,,,"Luke Jackson",11752,592426
"Drew Smyly","CHC",58.2,,,0.03343166,,,0.47984267,0.00098328,,0.48574238,,,,,,"Drew Smyly",11760,592767
"Héctor Neris","- - -",59.1,0.46329365,,,0.40376984,,0.09821429,0.03472222,,,,,,,,"Hector Neris",11804,593576
"James Paxton","- - -",100.1,0.55093677,,0.03103044,,,0.04976581,,,0.30269321,,0.06557377,,,,"James Paxton",11828,572020
"Taijuan Walker","PHI",83.2,0.1261324,,0.09407666,0.21881533,,0.27456446,0.17839721,0.10801394,,,,,,,"Taijuan Walker",11836,592836
"Chris Martin","BOS",44.1,0.31050228,,0.45509893,0.13089802,,0.09436834,0.00913242,,,,,,,,"Chris Martin",11847,455119
"Jason Adam","- - -",73.2,0.374211,,,,,,0.36789901,,,,0.25788999,,,,"Jason Adam",11861,592094
"Kyle Hendricks","CHC",130.2,0.12693208,,,,,0.35503513,,0.13067916,,,0.38735363,,,,"Kyle Hendricks",12049,543294
"Scott McGough","ARI",32.2,0.4906367,,,0.32397004,,0.0411985,0.1423221,,0.00187266,,,,,,"Scott McGough",12056,543518
"Yimi García","- - -",39,0.36569579,,,,,0.16504854,0.1763754,0.197411,,,0.09546926,,,,"Yimi Garcia",12095,554340
"Aaron Brooks","OAK",26.2,0.28039702,,,,,0.24317618,0.32506203,,0.01736973,,0.13399504,,,,"Aaron Brooks",12272,605156
"Chris Bassitt","TOR",171,0.04494762,,0.19702602,0.04291991,,0.40723217,0.11794525,0.13687056,,,0.05305847,,,,"Chris Bassitt",12304,605135
"Colin Rea","MIL",167.2,0.19283019,,0.19433962,0.08754717,,0.31132075,0.17169811,0.04226415,,,,,,,"Colin Rea",12317,607067
"Jacob Barnes","WSN",66,0.47179946,,0.49149508,,,,0.03670546,,,,,,,,"Jacob Barnes",12323,606930
"Seth Lugo","KCR",206.2,0.23971722,,0.08194087,0.02634961,,0.18541131,0.13528278,0.26188946,,,0.06940874,,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",46.2,0.11126187,,0.1614654,,,0.34192673,0.385346,,,,,,,,"Blake Treinen",12572,595014
"Adrian Houser","NYM",69.1,0.16799293,,,,,0.44473917,0.17329797,0.08664898,,,0.12732095,,,,"Adrian Houser",12718,605288
"Nick Martinez","CIN",142.1,0.22447059,,0.20282353,,,0.176,0.06117647,0.11905882,,,0.21647059,,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",38.1,0.45827233,,,,,0.23426061,0.07467057,,,,0.23279649,,,,"Rafael Montero",12760,606160
"Chris Devenski","TBR",26.2,0.30956848,,0.13883677,,,,0.07692308,,,,0.47467167,,,,"Chris Devenski",12763,606965
"Sonny Gray","STL",166.1,0.23922674,,0.17801047,,,0.17801047,0.20136931,0.13894482,0.00040274,,0.06403544,,,,"Sonny Gray",12768,543243
"John Brebbia","- - -",55.1,0.47834844,,,,,,0.51863041,,,,0.00302115,,,,"John Brebbia",12777,605154
"Burch Smith","- - -",56.1,0.5,,0.21428571,,,0.00223214,0.09263393,0.18303571,,,0.0078125,,,,"Burch Smith",12784,572143
"Michael Kelly","OAK",31.1,0.31914894,,,,,0.00851064,0.67234043,,,,,,,,"Michael Kelly",12791,547184
"Andrew Kittredge","STL",70.2,0.12536443,,0.0058309,,,0.37512148,0.49368319,,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",66.2,0.33183048,,0.31469793,,,0.27141569,0.08205591,,,,,,,,"Shawn Armstrong",12857,542888
"Tyler Anderson","LAA",179.1,0.39601922,,0.18531229,,,0.03328758,0.01304049,0.00102951,,,0.37131091,,,,"Tyler Anderson",12880,542881
"Joe Musgrove","SDP",99.2,0.24589128,,0.20417193,,,0.04361568,0.20290771,0.22503161,,,0.0783818,,,,"Joe Musgrove",12970,605397
"Joe Ross","MIL",74,0.160401,,,,,0.36591479,0.37343358,0.01670844,,,0.08354219,,,,"Joe Ross",12972,605452
"Andrew Chafin","- - -",56.1,0.16649431,,,,,0.3753878,0.45811789,,,,,,,,"Andrew Chafin",12988,605177
"Colten Brewer","CHC",20.2,0.40409207,,0.01790281,,,0.02046036,0.2685422,0.28900256,,,,,,,"Colten Brewer",12997,605155
"Yu Darvish","SDP",81.2,0.18968254,,0.04444444,0.09047619,,0.16825397,0.37063492,0.08571429,0.05079365,,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",95,0.46219035,,0.16297262,,,0.00195567,0.14602347,,0.18709257,,0.03976532,,,,"Gerrit Cole",13125,543037
"Derek Law","WSN",90,0.13596491,,0.37865497,,,0.09795322,0.3004386,0.03581871,,,0.05116959,,,,"Derek Law",13133,571882
"Eduardo Rodriguez","ARI",50,0.43995381,,0.19284065,,,0.07621247,0.06581986,,,,0.22517321,,,,"Eduardo Rodriguez",13164,593958
"Jordan Weems","WSN",41.2,0.61527967,,,0.02728513,,,0.34924966,0.00818554,,,,,,,"Jordan Weems",13190,607179
"Ross Stripling","OAK",85.1,0.30265096,,0.15905744,,,0.14212077,0.13402062,,0.08615611,,0.17599411,,,,"Ross Stripling",13273,548389
"Danny Coulombe","BAL",29.2,0.15450644,,0.30042918,,,0.13519313,0.28540773,,0.12446352,,,,,,"Danny Coulombe",13293,543056
"Hoby Milner","MIL",64.2,0.21380633,,,,,0.32023011,0.32885906,,,,0.13710451,,,,"Hoby Milner",13346,571948
"Steven Matz","STL",44.1,,,,,,0.59814324,0.06896552,0.07559682,,,0.25729443,,,,"Steven Matz",13361,571927
"Dylan Floro","- - -",68.2,0.15815324,,,,,0.47740668,0.26915521,,,,0.09528487,,,,"Dylan Floro",13394,571670
"Marcus Stroman","NYY",154.2,0.03160271,,0.18246802,0.11060948,,0.3510158,0.15951843,0.16478555,,,,,,,"Marcus Stroman",13431,573186
"Pierce Johnson","ATL",56.1,0.24126638,,0.04257642,,,,,0.71615721,,,,,,,"Pierce Johnson",13435,572955
"Taylor Rogers","SFG",60,,,,,,0.52772643,0.47227357,,,,,,,,"Taylor Rogers",13449,573124
"Lucas Sims","- - -",49.1,0.31412429,,0.15480226,0.00225989,,,0.45762712,0.07118644,,,,,,,"Lucas Sims",13470,608371
"Matt Bowman","- - -",30.2,0.00603622,,0.1971831,0.15090543,,0.38832998,0.25754527,,,,,,,,"Matt Bowman",13528,621199
"Blake Snell","SFG",104,0.4635799,,,,,,0.10050819,0.26030491,,,0.175607,,,,"Blake Snell",13543,605483
"Steven Okert","MIN",35.1,0.23701299,,,,,0.09090909,0.59253247,,,,0.07954545,,,,"Steven Okert",13580,595345
"Jakob Junis","- - -",67,0.09968187,,0.00212089,,,0.36161188,0.45281018,,,,0.08377519,,,,"Jakob Junis",13619,596001
"Clay Holmes","NYY",63,,,,,,0.56497696,0.43502304,,,,,,,,"Clay Holmes",13649,605280
"Tayler Scott","HOU",68.2,0.48545303,,,0.23690773,,0.05652535,0.22111388,,,,,,,,"Tayler Scott",13652,605463
"Max Fried","ATL",174.1,0.32657495,,0.05394642,,,0.15821868,0.1147719,0.20999276,,,0.13649529,,,,"Max Fried",13743,608331
"Chris Stratton","KCR",58.1,0.38291457,,,,,0.08743719,0.20904523,0.22110553,,,0.09949749,,,,"Chris Stratton",13761,608717
"JT Chargois","- - -",36.1,0.01323251,,,,,0.55198488,0.43100189,,,,0.00378072,,,,"JT Chargois",13767,608638
"Zach Eflin","- - -",165.1,0.09031467,,0.2823866,,,0.28156927,0.09685329,0.18798529,,,0.06089089,,,,"Zach Eflin",13774,621107
"Alex Wood","OAK",39.1,,,,,,0.46164021,0.31481481,,,,0.22354497,,,,"Alex Wood",13781,622072
"Matt Strahm","PHI",62.2,0.5412844,,0.11824669,,,0.14576962,0.19469929,,,,,,,,"Matt Strahm",13799,621381
"Austin Adams","OAK",41.1,0.23850932,,,,,0.02360248,0.7378882,,,,,,,,"Austin Adams",13801,613534
"Paul Sewald","ARI",39.2,0.59777424,,,,,,0.39586645,,,,0.0063593,,,,"Paul Sewald",13892,623149
"Chris Flexen","CHW",160,0.37,,0.26142857,,,0.00214286,0.08714286,0.12214286,,,0.15714286,,,,"Chris Flexen",13896,623167
"Brent Suter","CIN",65.2,0.42815249,,,,,0.2111437,0.16324536,,,,0.19745846,,,,"Brent Suter",13942,608718
"Michael Wacha","KCR",166.2,0.23750961,,0.11375865,,,0.15257494,0.09223674,0.08147579,,,0.32244427,,,,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",181,0.52754533,,,0.33437936,,0.05439331,0.08368201,,,,,,,,"Kevin Gausman",14107,592332
"José Berríos","TOR",192.1,0.18291009,,0.03466026,,,0.33733699,,0.28551819,,,0.15957447,,,,"Jose Berrios",14168,621244
"Josh Hader","HOU",71,,,,,,0.71526587,0.27444254,,,,0.0102916,,,,"Josh Hader",14212,623352
"Wandy Peralta","SDP",38.1,0.08660131,,,,,0.39542484,0.10130719,,,,0.41666667,,,,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",150.2,0.33156096,,0.1868591,0.18344094,,0.19141664,0.10672237,,,,,,,,"Frankie Montas",14309,593423
"Joel Payamps","MIL",59,0.32925473,,,,,0.19132369,0.40266963,,,,0.07675195,,,,"Joel Payamps",14332,606303
"Ty Blach","COL",71.1,0.3451015,,0.13680494,,,0.16240071,0.00088261,0.10944395,,,0.24536628,,,,"Ty Blach",14361,621389
"Tyler Glasnow","LAD",134,0.45024876,,,,,0.08706468,0.27661692,0.18606965,,,,,,,"Tyler Glasnow",14374,607192
"Yunior Marte","PHI",26,0.15975104,,0.00829876,0.06224066,,0.3526971,0.41701245,,,,,,,,"Yunior Marte",14416,628708
"Thyago Vieira","- - -",38,0.22451791,,,,,0.40495868,0.36225895,,,,0.00826446,,,,"Thyago Vieira",14510,600986
"José Leclerc","TEX",66.2,0.34825871,,0.15671642,,,0.07048093,0.3225539,,,,0.10199005,,,,"Jose Leclerc",14524,600917
"Jorge López","- - -",53,0.20025031,,,,,0.36420526,0.18523154,,0.13266583,,0.11764706,,,,"Jorge Lopez",14527,605347
"Carlos Estévez","- - -",55,0.61144945,,,,,,0.28136419,0.00365408,,,0.10353228,,,,"Carlos Estevez",14542,608032
"José Ruiz","PHI",51,0.27615572,,,,,0.23965937,0.0377129,0.4136253,,,0.03284672,,,,"Jose Ruiz",14552,614179
"Anthony Banda","LAD",49.2,0.34871795,,0.00128205,,,0.23974359,0.28076923,0.00641026,,,0.12307692,,,,"Anthony Banda",14706,607455
"Edwin Díaz","NYM",53.2,0.52083333,,,,,,0.47916667,,,,,,,,"Edwin Diaz",14710,621242
"Paul Blackburn","- - -",75.1,0.19471947,,0.22029703,,,0.13613861,0.16666667,0.10148515,,,0.18069307,,,,"Paul Blackburn",14739,621112
"Emilio Pagán","CIN",38,0.57627119,,0.27288136,0.15084746,,,,,,,,,,,"Emilio Pagan",14771,641941
"Buck Farmer","CIN",71,0.2,,,,,0.24273504,0.34786325,,,,0.20940171,,,,"Buck Farmer",14814,571656
"Michael Lorenzen","- - -",130.1,0.27203065,,0.10009579,,,0.21168582,0.14942529,0.07854406,,,0.18821839,,,,"Michael Lorenzen",14843,547179
"Joe Mantiply","ARI",59.2,0.0438293,,,,,0.42675894,,0.26528258,,,0.26412918,,,,"Joe Mantiply",14857,573009
"Sam Moll","CIN",37.2,0.37980769,,,,,0.28525641,0.24519231,,,,0.08974359,,,,"Sam Moll",14874,594580
"Jon Gray","TEX",102.2,0.44444444,,,,,,0.43888889,0.04567901,,,0.07098765,,,,"Jon Gray",14916,592351
"Ben Lively","CLE",151,0.31421446,,,,,0.28969244,0.21778886,0.08769742,,,0.09060682,,,,"Ben Lively",14932,594902
"Chad Kuhl","CHW",53.1,0.09072375,,0.09276249,,,0.23139653,0.4587156,,,,0.12640163,,,,"Chad Kuhl",14975,641771
"Giovanny Gallegos","STL",20.2,0.44139651,,,,,,0.49127182,,,,0.06733167,,,,"Giovanny Gallegos",14986,606149
"Scott Barlow","CLE",55,0.20450098,,,,,0.13405088,0.45107632,0.21037182,,,,,,,"Scott Barlow",14993,605130
"Kyle Finnegan","WSN",63.2,0.67572634,,,0.26897844,,,0.05529522,,,,,,,,"Kyle Finnegan",15009,640448
"Tim Mayza","- - -",42.2,0.00820793,,,,,0.71819425,0.27359781,,,,,,,,"Tim Mayza",15042,641835
"Austin Voth","SEA",61,0.23716632,,0.33778234,,,,0.23613963,0.1889117,,,,,,,"Austin Voth",15047,608723
"Adam Cimber","LAA",24.1,0.31490385,,,,,0.35817308,0.32692308,,,,,,,,"Adam Cimber",15288,643256
"Andrew Heaney","TEX",160,0.50091542,,0.0010985,,,0.01391432,0.27828634,0.03625046,,,0.16953497,,,,"Andrew Heaney",15423,571760
"Matthew Boyd","CLE",39.2,0.38266069,,,,,0.10164425,0.17339312,0.08071749,,,0.26158445,,,,"Matthew Boyd",15440,571510
"Nick Pivetta","BOS",145.2,0.4861809,,0.05946399,,,,0.29145729,0.16289782,,,,,,,"Nick Pivetta",15454,601713
"Marco Gonzales","PIT",33.2,0.31501832,,0.23809524,,,0.09157509,,0.1007326,,,0.25457875,,,,"Marco Gonzales",15467,594835
"Hunter Harvey","- - -",50.2,0.62749446,,,0.23281596,,,0.04656319,0.09312639,,,,,,,"Hunter Harvey",15507,640451
"Tyler Rogers","SFG",70.1,0.00798403,,,,,0.63672655,0.35528942,,,,,,,,"Tyler Rogers",15541,643511
"Mark Leiter Jr.","- - -",58,0.00294406,,0.07556428,0.35917566,,0.29931305,0.0922473,0.16879293,,,0.00196271,,,,"Mark Leiter Jr.",15551,643410
"Chad Green","TOR",53.1,0.6,,0.00714286,,,,0.39285714,,,,,,,,"Chad Green",15552,643338
"Luis Castillo","SEA",175.1,0.45394046,,,,,0.1793345,0.22381786,,,,0.14290718,,,,"Luis Castillo",15689,622491
"Brad Keller","- - -",41.1,0.37685061,,,,,0.04979812,0.42799462,0.01480485,,,0.13055182,,,,"Brad Keller",15734,641745
"Joe Jiménez","ATL",68.2,0.46189164,,,,,,0.49586777,,,,0.04224059,,,,"Joe Jimenez",15761,641729
"Devin Williams","MIL",21.2,0.53452685,,0.01534527,,,,,,,,0.45012788,,,,"Devin Williams",15816,642207
"Zack Littell","TBR",156.1,0.22092555,,,0.23179074,,0.14808853,0.39919517,,,,,,,,"Zack Littell",15823,641793
"Sean Manaea","NYM",181.2,0.11315087,,0.07142857,,,0.44692924,0.25066756,,,,0.11782377,,,,"Sean Manaea",15873,640455
"Luis Severino","NYM",182,0.35479405,,0.08065074,,,0.24783662,0.24160609,,,,0.0751125,,,,"Luis Severino",15890,622663
"Ryne Stanek","- - -",55.1,0.59979529,,,0.21392016,,0.02047083,0.16581372,,,,,,,,"Ryne Stanek",15947,592773
"Cam Booser","BOS",42.2,0.41007194,,0.35395683,,,,0.23597122,,,,,,,,"Cam Booser",16061,592155
"Carlos Rodón","NYY",175,0.49355255,,0.03513862,,,,0.25950999,0.08284977,,,0.12894907,,,,"Carlos Rodon",16137,607074
"Aaron Nola","PHI",199.1,0.27814362,,0.09219191,,,0.20445281,,,0.32894324,,0.09626842,,,,"Aaron Nola",16149,605400
"Justin Anderson","CHW",53.1,0.32523759,,0.07602957,,,0.14466737,0.45406547,,,,,,,,"Justin Anderson",16201,605121
"Spencer Turnbull","PHI",54.1,0.34825328,,,,,0.12336245,0.38537118,0.08951965,,,0.05349345,,,,"Spencer Turnbull",16207,605513
"Kyle Freeland","COL",113.1,0.20237422,,,,,0.24533635,0.22724703,,0.18824194,,0.13680045,,,,"Kyle Freeland",16256,607536
"Aaron Bummer","ATL",55.1,0.09958932,,0.05030801,,,0.39835729,0.41786448,0.02258727,,,0.01129363,,,,"Aaron Bummer",16258,607481
"John Means","BAL",20.2,0.375,,,,,,0.23125,,0.109375,,0.284375,,,,"John Means",16269,607644
"Jesus Tinoco","- - -",40.2,0.12732919,,0.0015528,,,0.31055901,0.52329193,,,,0.03726708,,,,"Jesus Tinoco",16300,622786
"Reynaldo López","ATL",135.2,0.5521327,,,,,,0.29383886,0.11563981,,,0.03838863,,,,"Reynaldo Lopez",16400,625643
"Yonny Chirinos","MIA",30,0.16504854,,,0.14757282,,0.29708738,0.39029126,,,,,,,,"Yonny Chirinos",16401,630023
"Victor González","NYY",23.1,,,,,,0.47927461,0.28497409,,,,0.2357513,,,,"Victor Gonzalez",16408,624647
"Scott Blewett","MIN",20.1,0.40625,,,0.21875,,,0.375,,,,,,,,"Scott Blewett",16427,656240
"Brent Honeywell","- - -",37.2,0.50751252,,,,,0.01502504,0.23706177,,,,0.00500835,0.23539232,,,"Brent Honeywell",16466,641703
"Ryan Yarbrough","- - -",98.2,0.21532365,,0.0990753,,,0.25561427,,0.27476882,,,0.15521797,,,,"Ryan Yarbrough",16502,642232
"Jordan Montgomery","ARI",117,0.17314671,,,,,0.30844997,0.01762571,0.30741317,,,0.19336444,,,,"Jordan Montgomery",16511,656756
"Austin Gomber","COL",165,0.40366272,,,,,0.00076307,0.16673026,,0.22357879,,0.20526517,,,,"Austin Gomber",16561,596295
"Erik Swanson","TOR",39.1,0.49925037,,,0.30884558,,,0.19190405,,,,,,,,"Erik Swanson",16587,657024
"Bryan Abreu","HOU",78.1,0.46384615,,,,,,0.53076923,,,,0.00538462,,,,"Bryan Abreu",16609,650556
"Ryan Thompson","ARI",66.1,0.10235415,,,,,0.64073695,0.2569089,,,,,,,,"Ryan Thompson",16647,657044
"Tim Hill","- - -",67,0.2601626,,,,,0.68597561,0.05182927,,,,0.00203252,,,,"Tim Hill",16814,657612
"Brennan Bernardino","BOS",51,,,0.11175786,,,0.46565774,0.07101281,0.35157159,,,,,,,"Brennan Bernardino",16835,657514
"Reed Garrett","NYM",57.1,0.16530612,,0.23673469,0.27142857,,0.12755102,0.19897959,,,,,,,,"Reed Garrett",16866,657585
"Luke Weaver","NYY",84,0.48471616,,0.22561863,,,,,,0.01237263,,0.27729258,,,,"Luke Weaver",16918,596133
"Touki Toussaint","CHW",23,0.11608961,,,0.3706721,,0.25050916,0.00203666,0.26069246,,,,,,,"Touki Toussaint",16929,657053
"Grant Holmes","ATL",68.1,0.37304688,,0.08203125,,,,0.31640625,0.21679688,,,0.01171875,,,,"Grant Holmes",16944,656550
"Trevor Williams","WSN",66.2,0.3637218,,,,,0.1212406,0.34680451,,,,0.16823308,,,,"Trevor Williams",16977,592866
"Tanner Banks","- - -",72.1,0.31031543,,,,,0.08439898,0.32736573,0.14919011,,,0.12872975,,,,"Tanner Banks",16990,621383
"Sean Reid-Foley","NYM",21.2,0.67272727,,,,,0.00519481,0.12467532,,,,0.1974026,,,,"Sean Reid-Foley",17034,656887
"Pablo López","MIN",185.1,0.40710932,,,,,0.07344064,0.2186452,0.09993293,,,0.2008719,,,,"Pablo Lopez",17085,641154
"Raisel Iglesias","ATL",69.1,0.28448276,,,,,0.20150862,0.20689655,,,,0.30711207,,,,"Raisel Iglesias",17130,628452
"Domingo Germán","PIT",20.2,0.39946381,,,,,0.04289544,,0.33243968,,,0.22520107,,,,"Domingo German",17149,593334
"Gabe Speier","SEA",23.2,0.34834123,,,,,0.33175355,0.3056872,,,,0.01421801,,,,"Gabe Speier",17170,642100
"Jalen Beeks","- - -",70,0.55406538,,0.17686505,,,0.00167645,0.00251467,0.01005868,,,0.25398156,0.00083822,,,"Jalen Beeks",17192,656222
"Ranger Suárez","PHI",150.2,0.19498726,,0.12107052,,,0.31478335,0.00084962,0.20518267,,,0.16312659,,,,"Ranger Suarez",17277,624133
"Michael Kopech","- - -",67.2,0.78565179,,0.10498688,,,,0.10936133,,,,,,,,"Michael Kopech",17282,656629
"Framber Valdez","HOU",176.1,0.01154734,,,,,0.45765974,0.04311008,0.31293303,,,0.17474981,,,,"Framber Valdez",17295,664285
"Emmanuel Ramirez","MIA",20.2,0.53369272,,,0.36927224,,,0.09703504,,,,,,,,"Emmanuel Ramirez",17304,642629
"Justin Steele","CHC",134.2,0.59530792,,,,,0.05327468,0.2971652,0.02150538,,,0.03274682,,,,"Justin Steele",17312,657006
"Erick Fedde","- - -",177.1,0.00311311,,0.3230716,,,0.30819786,0.20166033,,,,0.16395711,,,,"Erick Fedde",17425,607200
"Jeff Hoffman","PHI",66.1,0.39060939,,,0.11988012,,0.08191808,0.40759241,,,,,,,,"Jeff Hoffman",17432,656546
"Jonathan Hernández","- - -",43.1,,,,,,0.38896189,0.49277267,,,,0.11826544,,,,"Jonathan Hernandez",17464,642546
"Jack Flaherty","- - -",162,0.44141689,,,,,0.02296613,0.29038536,,0.21798365,,0.02724796,,,,"Jack Flaherty",17479,656427
"Génesis Cabrera","TOR",62.2,0.18446602,,0.39320388,,,0.22524272,,0.12038835,,,0.07669903,,,,"Genesis Cabrera",17490,650893
"Ryan Burr","TOR",32.2,0.39473684,,,,,,0.60526316,,,,,,,,"Ryan Burr",17536,621114
"Tanner Scott","- - -",72,0.59243336,,,,,,0.40670679,,,,0.00085985,,,,"Tanner Scott",17586,656945
